Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	374	Ingress	2018 NOV 18 21:26:07	2018 NOV 18 21:31:00	2018 NOV 18 21:29:51	293.0	128.9	-47.5	19.9	
NOMAD	375	Egress	2018 NOV 18 22:10:00	2018 NOV 18 22:14:37	2018 NOV 18 22:11:07	277.0	-40.7	60.2	9.3	
ACS	376	Ingress	2018 NOV 18 23:24:03	2018 NOV 18 23:28:56	2018 NOV 18 23:27:48	293.0	99.9	-47.3	19.9	
N/A	377	Egress	2018 NOV 19 00:07:54	2018 NOV 19 00:12:32	2018 NOV 19 00:09:01	278.0	-69.4	60.2	9.3	
N/A	378	Ingress	2018 NOV 19 01:21:56	2018 NOV 19 01:26:50	2018 NOV 19 01:25:41	294.0	71.2	-47.2	19.9	
NOMAD	379	Egress	2018 NOV 19 02:05:45	2018 NOV 19 02:10:24	2018 NOV 19 02:06:52	279.0	-98.0	60.2	9.3	
N/A	380	Ingress	2018 NOV 19 03:19:45	2018 NOV 19 03:24:40	2018 NOV 19 03:23:32	295.0	42.3	-47.0	19.9	
N/A	381	Egress	2018 NOV 19 04:03:34	2018 NOV 19 04:08:13	2018 NOV 19 04:04:41	279.0	-126.7	60.2	9.3	
N/A	382	Ingress	2018 NOV 19 05:17:38	2018 NOV 19 05:22:33	2018 NOV 19 05:21:25	295.0	13.4	-46.8	19.9	
ACS	383	Egress	2018 NOV 19 06:01:25	2018 NOV 19 06:06:05	2018 NOV 19 06:02:32	280.0	-155.5	60.2	9.3	
NOMAD	384	Ingress	2018 NOV 19 07:15:36	2018 NOV 19 07:20:31	2018 NOV 19 07:19:22	295.0	-15.6	-46.6	19.8	
N/A	385	Egress	2018 NOV 19 07:59:20	2018 NOV 19 08:04:01	2018 NOV 19 08:00:28	281.0	175.7	60.1	9.3	
N/A	386	Ingress	2018 NOV 19 09:13:33	2018 NOV 19 09:18:29	2018 NOV 19 09:17:20	296.0	-44.5	-46.3	19.8	
ACS	387	Egress	2018 NOV 19 09:57:16	2018 NOV 19 10:01:57	2018 NOV 19 09:58:23	281.0	146.9	60.1	9.3	
NOMAD	388	Ingress	2018 NOV 19 11:11:28	2018 NOV 19 11:16:25	2018 NOV 19 11:15:16	297.0	-73.3	-46.2	19.8	
N/A	389	Egress	2018 NOV 19 11:55:09	2018 NOV 19 11:59:51	2018 NOV 19 11:56:17	282.0	118.3	60.2	9.3	
N/A	390	Ingress	2018 NOV 19 13:09:21	2018 NOV 19 13:14:18	2018 NOV 19 13:13:09	297.0	-102.1	-46.1	19.8	
NOMAD	391	Egress	2018 NOV 19 13:53:00	2018 NOV 19 13:57:43	2018 NOV 19 13:54:08	283.0	89.7	60.2	9.3	
N/A	392	Ingress	2018 NOV 19 15:07:12	2018 NOV 19 15:12:10	2018 NOV 19 15:11:01	298.0	-131.1	-45.8	19.8	
N/A	393	Egress	2018 NOV 19 15:50:50	2018 NOV 19 15:55:33	2018 NOV 19 15:51:58	283.0	60.9	60.2	9.3	
N/A	394	Ingress	2018 NOV 19 17:05:05	2018 NOV 19 17:10:03	2018 NOV 19 17:08:54	298.0	-160.0	-45.6	19.8	
ACS	395	Egress	2018 NOV 19 17:48:41	2018 NOV 19 17:53:25	2018 NOV 19 17:49:49	284.0	32.1	60.1	9.3	
NOMAD	396	Ingress	2018 NOV 19 19:03:01	2018 NOV 19 19:07:59	2018 NOV 19 19:06:49	298.0	171.2	-45.5	19.8	
N/A	397	Egress	2018 NOV 19 19:46:34	2018 NOV 19 19:51:18	2018 NOV 19 19:47:42	284.0	3.3	60.1	9.3	
N/A	398	Ingress	2018 NOV 19 21:00:57	2018 NOV 19 21:05:56	2018 NOV 19 21:04:46	299.0	142.2	-45.2	19.7	
ACS	399	Egress	2018 NOV 19 21:44:29	2018 NOV 19 21:49:13	2018 NOV 19 21:45:37	284.0	-25.4	60.1	9.3	
N/A	400	Ingress	2018 NOV 19 22:58:54	2018 NOV 19 23:03:53	2018 NOV 19 23:02:44	299.0	113.3	-45.0	19.7	
N/A	401	Egress	2018 NOV 19 23:42:23	2018 NOV 19 23:47:08	2018 NOV 19 23:43:31	285.0	-54.1	60.1	9.3	
N/A	402	Ingress	2018 NOV 20 00:56:48	2018 NOV 20 01:01:49	2018 NOV 20 01:00:39	301.0	84.6	-44.9	19.7	
NOMAD	403	Egress	2018 NOV 20 01:40:16	2018 NOV 20 01:45:01	2018 NOV 20 01:41:24	285.0	-82.8	60.1	9.3	
N/A	404	Ingress	2018 NOV 20 02:54:39	2018 NOV 20 02:59:41	2018 NOV 20 02:58:31	302.0	55.8	-44.8	19.7	
N/A	405	Egress	2018 NOV 20 03:38:06	2018 NOV 20 03:42:52	2018 NOV 20 03:39:14	286.0	-111.5	60.1	9.3	
N/A	406	Ingress	2018 NOV 20 04:52:31	2018 NOV 20 04:57:33	2018 NOV 20 04:56:23	302.0	26.9	-44.6	19.7	
NOMAD	407	Egress	2018 NOV 20 05:35:56	2018 NOV 20 05:40:42	2018 NOV 20 05:37:04	286.0	-140.3	60.0	9.3	
ACS	408	Ingress	2018 NOV 20 06:50:28	2018 NOV 20 06:55:30	2018 NOV 20 06:54:20	302.0	-2.1	-44.3	19.7	
N/A	409	Egress	2018 NOV 20 07:33:50	2018 NOV 20 07:38:37	2018 NOV 20 07:34:59	287.0	-169.1	60.0	9.3	
N/A	410	Ingress	2018 NOV 20 08:48:27	2018 NOV 20 08:53:29	2018 NOV 20 08:52:18	302.0	-31.1	-44.0	19.7	
NOMAD	411	Egress	2018 NOV 20 09:31:46	2018 NOV 20 09:36:34	2018 NOV 20 09:32:55	288.0	162.1	60.0	9.3	
ACS	412	Ingress	2018 NOV 20 10:46:23	2018 NOV 20 10:51:26	2018 NOV 20 10:50:16	303.0	-60.1	-43.7	19.6	
N/A	413	Egress	2018 NOV 20 11:29:41	2018 NOV 20 11:34:29	2018 NOV 20 11:30:49	288.0	133.4	60.0	9.3	
N/A	414	Ingress	2018 NOV 20 12:44:17	2018 NOV 20 12:49:21	2018 NOV 20 12:48:10	304.0	-88.8	-43.6	19.6	
NOMAD	415	Egress	2018 NOV 20 13:27:32	2018 NOV 20 13:32:22	2018 NOV 20 13:28:41	290.0	104.8	60.0	9.3	
N/A	416	Ingress	2018 NOV 20 14:42:09	2018 NOV 20 14:47:13	2018 NOV 20 14:46:03	304.0	-117.6	-43.5	19.6	
N/A	417	Egress	2018 NOV 20 15:25:23	2018 NOV 20 15:30:13	2018 NOV 20 15:26:32	290.0	76.1	60.0	9.3	
N/A	418	Ingress	2018 NOV 20 16:40:01	2018 NOV 20 16:45:06	2018 NOV 20 16:43:56	305.0	-146.4	-43.3	19.6	
ACS	419	Egress	2018 NOV 20 17:23:13	2018 NOV 20 17:28:04	2018 NOV 20 17:24:23	291.0	47.3	60.0	9.2	
NOMAD	420	Ingress	2018 NOV 20 18:37:56	2018 NOV 20 18:43:01	2018 NOV 20 18:41:51	305.0	-175.5	-42.9	19.6	
N/A	421	Egress	2018 NOV 20 19:21:06	2018 NOV 20 19:25:57	2018 NOV 20 19:22:15	291.0	18.5	59.9	9.2	
N/A	422	Ingress	2018 NOV 20 20:35:52	2018 NOV 20 20:40:58	2018 NOV 20 20:39:47	306.0	155.8	-42.8	19.6	
NOMAD	423	Egress	2018 NOV 20 21:19:00	2018 NOV 20 21:23:51	2018 NOV 20 21:20:09	291.0	-10.3	59.9	9.2	
N/A	424	Ingress	2018 NOV 20 22:33:49	2018 NOV 20 22:38:56	2018 NOV 20 22:37:45	307.0	126.8	-42.6	19.6	
N/A	425	Egress	2018 NOV 20 23:16:55	2018 NOV 20 23:21:46	2018 NOV 20 23:18:04	291.0	-39.0	59.9	9.2	
N/A	426	Ingress	2018 NOV 21 00:31:45	2018 NOV 21 00:36:53	2018 NOV 21 00:35:42	308.0	97.9	-42.3	19.6	
ACS	427	Egress	2018 NOV 21 01:14:48	2018 NOV 21 01:19:41	2018 NOV 21 01:15:58	293.0	-67.7	59.9	9.2	
N/A	428	Ingress	2018 NOV 21 02:29:38	2018 NOV 21 02:34:47	2018 NOV 21 02:33:36	309.0	69.1	-42.2	19.5	
N/A	429	Egress	2018 NOV 21 03:12:39	2018 NOV 21 03:17:33	2018 NOV 21 03:13:49	294.0	-96.4	59.9	9.2	
N/A	430	Ingress	2018 NOV 21 04:27:28	2018 NOV 21 04:32:38	2018 NOV 21 04:31:27	310.0	40.3	-42.0	19.5	
NOMAD	431	Egress	2018 NOV 21 05:10:28	2018 NOV 21 05:15:22	2018 NOV 21 05:11:38	294.0	-125.1	59.9	9.2	
ACS	432	Ingress	2018 NOV 21 06:25:23	2018 NOV 21 06:30:33	2018 NOV 21 06:29:22	310.0	11.5	-41.8	19.5	
N/A	433	Egress	2018 NOV 21 07:08:21	2018 NOV 21 07:13:15	2018 NOV 21 07:09:31	294.0	-154.0	59.8	9.2	
N/A	434	Ingress	2018 NOV 21 08:23:22	2018 NOV 21 08:28:32	2018 NOV 21 08:27:21	310.0	-17.5	-41.5	19.5	
NOMAD	435	Egress	2018 NOV 21 09:06:17	2018 NOV 21 09:11:12	2018 NOV 21 09:07:27	295.0	177.2	59.7	9.2	
NOMAD	436	Ingress	2018 NOV 21 10:21:21	2018 NOV 21 10:26:31	2018 NOV 21 10:25:19	310.0	-46.4	-41.2	19.5	
N/A	437	Egress	2018 NOV 21 11:04:12	2018 NOV 21 11:09:09	2018 NOV 21 11:05:23	297.0	148.4	59.7	9.2	
N/A	438	Ingress	2018 NOV 21 12:19:16	2018 NOV 21 12:24:28	2018 NOV 21 12:23:16	312.0	-75.4	-40.9	19.5	
N/A	439	Egress	2018 NOV 21 13:02:06	2018 NOV 21 13:07:03	2018 NOV 21 13:03:16	297.0	119.7	59.7	9.2	
N/A	440	Ingress	2018 NOV 21 14:17:09	2018 NOV 21 14:22:22	2018 NOV 21 14:21:10	313.0	-104.2	-40.8	19.5	
N/A	441	Egress	2018 NOV 21 14:59:57	2018 NOV 21 15:04:55	2018 NOV 21 15:01:07	298.0	91.1	59.8	9.2	
N/A	442	Ingress	2018 NOV 21 16:15:01	2018 NOV 21 16:20:15	2018 NOV 21 16:19:03	314.0	-133.0	-40.7	19.5	
ACS	443	Egress	2018 NOV 21 16:57:47	2018 NOV 21 17:02:46	2018 NOV 21 16:58:58	299.0	62.3	59.7	9.2	
NOMAD	444	Ingress	2018 NOV 21 18:12:56	2018 NOV 21 18:18:09	2018 NOV 21 18:16:57	313.0	-162.0	-40.3	19.4	
N/A	445	Egress	2018 NOV 21 18:55:39	2018 NOV 21 19:00:39	2018 NOV 21 18:56:50	300.0	33.5	59.7	9.2	
ACS	446	Ingress	2018 NOV 21 20:10:53	2018 NOV 21 20:16:06	2018 NOV 21 20:14:54	313.0	169.2	-40.1	19.4	
ACS	447	Egress	2018 NOV 21 20:53:33	2018 NOV 21 20:58:32	2018 NOV 21 20:54:44	299.0	4.7	59.6	9.2	
NOMAD	448	Ingress	2018 NOV 21 22:08:50	2018 NOV 21 22:14:05	2018 NOV 21 22:12:52	315.0	140.3	-39.8	19.4	
NOMAD	449	Egress	2018 NOV 21 22:51:28	2018 NOV 21 22:56:28	2018 NOV 21 22:52:39	300.0	-24.1	59.6	9.2	
N/A	450	Ingress	2018 NOV 22 00:06:47	2018 NOV 22 00:12:03	2018 NOV 22 00:10:51	316.0	111.4	-39.6	19.4	
N/A	451	Egress	2018 NOV 22 00:49:22	2018 NOV 22 00:54:23	2018 NOV 22 00:50:34	301.0	-52.8	59.6	9.2	
N/A	452	Ingress	2018 NOV 22 02:04:42	2018 NOV 22 02:09:59	2018 NOV 22 02:08:46	317.0	82.7	-39.5	19.4	
N/A	453	Egress	2018 NOV 22 02:47:15	2018 NOV 22 02:52:17	2018 NOV 22 02:48:26	302.0	-81.5	59.6	9.2	
ACS	454	Ingress	2018 NOV 22 04:02:34	2018 NOV 22 04:07:52	2018 NOV 22 04:06:39	318.0	53.9	-39.3	19.4	
ACS	455	Egress	2018 NOV 22 04:45:05	2018 NOV 22 04:50:08	2018 NOV 22 04:46:16	303.0	-110.2	59.6	9.2	
NOMAD	456	Ingress	2018 NOV 22 06:00:26	2018 NOV 22 06:05:45	2018 NOV 22 06:04:32	319.0	25.1	-39.2	19.4	
NOMAD	457	Egress	2018 NOV 22 06:42:56	2018 NOV 22 06:47:59	2018 NOV 22 06:44:07	303.0	-139.0	59.5	9.1	
NOMAD	458	Ingress	2018 NOV 22 07:58:25	2018 NOV 22 08:03:44	2018 NOV 22 08:02:31	319.0	-3.9	-38.8	19.4	
NOMAD	459	Egress	2018 NOV 22 08:40:51	2018 NOV 22 08:45:55	2018 NOV 22 08:42:03	304.0	-167.9	59.5	9.1	
ACS	460	Ingress	2018 NOV 22 09:56:25	2018 NOV 22 10:01:44	2018 NOV 22 10:00:30	319.0	-32.9	-38.5	19.3	
ACS	461	Egress	2018 NOV 22 10:38:47	2018 NOV 22 10:43:52	2018 NOV 22 10:39:59	305.0	163.3	59.4	9.1	
NOMAD	462	Ingress	2018 NOV 22 11:54:22	2018 NOV 22 11:59:42	2018 NOV 22 11:58:28	320.0	-61.8	-38.2	19.3	
NOMAD	463	Egress	2018 NOV 22 12:36:42	2018 NOV 22 12:41:48	2018 NOV 22 12:37:54	306.0	134.5	59.4	9.1	
N/A	464	Ingress	2018 NOV 22 13:52:16	2018 NOV 22 13:57:37	2018 NOV 22 13:56:24	321.0	-90.6	-38.1	19.3	
N/A	465	Egress	2018 NOV 22 14:34:33	2018 NOV 22 14:39:40	2018 NOV 22 14:35:46	307.0	105.9	59.4	9.1	
ACS	466	Ingress	2018 NOV 22 15:50:08	2018 NOV 22 15:55:31	2018 NOV 22 15:54:17	323.0	-119.5	-37.7	19.3	
ACS	467	Egress	2018 NOV 22 16:32:24	2018 NOV 22 16:37:32	2018 NOV 22 16:33:36	308.0	77.2	59.4	9.1	
NOMAD	468	Ingress	2018 NOV 22 17:48:02	2018 NOV 22 17:53:25	2018 NOV 22 17:52:11	323.0	-148.3	-37.5	19.3	
NOMAD	469	Egress	2018 NOV 22 18:30:15	2018 NOV 22 18:35:24	2018 NOV 22 18:31:28	309.0	48.3	59.4	9.1	
NOMAD	470	Ingress	2018 NOV 22 19:45:58	2018 NOV 22 19:51:21	2018 NOV 22 19:50:07	323.0	-177.3	-37.1	19.3	
NOMAD	471	Egress	2018 NOV 22 20:28:08	2018 NOV 22 20:33:17	2018 NOV 22 20:29:21	309.0	19.5	59.3	9.1	
ACS	472	Ingress	2018 NOV 22 21:43:55	2018 NOV 22 21:49:19	2018 NOV 22 21:48:05	324.0	153.9	-37.0	19.3	
ACS	473	Egress	2018 NOV 22 22:26:03	2018 NOV 22 22:31:12	2018 NOV 22 22:27:15	309.0	-9.3	59.3	9.1	
N/A	474	Ingress	2018 NOV 22 23:41:53	2018 NOV 22 23:47:18	2018 NOV 22 23:46:04	325.0	125.0	-36.7	19.2	
N/A	475	Egress	2018 NOV 23 00:23:58	2018 NOV 23 00:29:08	2018 NOV 23 00:25:10	310.0	-38.1	59.2	9.1	
N/A	476	Ingress	2018 NOV 23 01:39:49	2018 NOV 23 01:45:16	2018 NOV 23 01:44:01	327.0	96.1	-36.4	19.2	
N/A	477	Egress	2018 NOV 23 02:21:51	2018 NOV 23 02:27:02	2018 NOV 23 02:23:04	311.0	-66.8	59.2	9.1	
NOMAD	478	Ingress	2018 NOV 23 03:37:42	2018 NOV 23 03:43:10	2018 NOV 23 03:41:55	328.0	67.3	-36.3	19.2	
NOMAD	479	Egress	2018 NOV 23 04:19:42	2018 NOV 23 04:24:54	2018 NOV 23 04:20:55	312.0	-95.5	59.2	9.1	
ACS	480	Ingress	2018 NOV 23 05:35:34	2018 NOV 23 05:41:03	2018 NOV 23 05:39:48	329.0	38.5	-36.1	19.2	
ACS	481	Egress	2018 NOV 23 06:17:31	2018 NOV 23 06:22:44	2018 NOV 23 06:18:45	313.0	-124.2	59.2	9.1	
NOMAD	482	Ingress	2018 NOV 23 07:33:31	2018 NOV 23 07:39:00	2018 NOV 23 07:37:45	329.0	9.5	-35.7	19.2	
NOMAD	483	Egress	2018 NOV 23 08:15:25	2018 NOV 23 08:20:39	2018 NOV 23 08:16:39	314.0	-153.1	59.1	9.1	
ACS	484	Ingress	2018 NOV 23 09:31:31	2018 NOV 23 09:37:00	2018 NOV 23 09:35:45	329.0	-19.4	-35.3	19.2	
ACS	485	Egress	2018 NOV 23 10:13:22	2018 NOV 23 10:18:37	2018 NOV 23 10:14:36	315.0	177.9	59.0	9.0	
NOMAD	486	Ingress	2018 NOV 23 11:29:30	2018 NOV 23 11:35:00	2018 NOV 23 11:33:44	330.0	-48.3	-35.0	19.2	
NOMAD	487	Egress	2018 NOV 23 12:11:18	2018 NOV 23 12:16:33	2018 NOV 23 12:12:31	315.0	149.2	59.0	9.0	
N/A	488	Ingress	2018 NOV 23 13:27:26	2018 NOV 23 13:32:57	2018 NOV 23 13:31:42	331.0	-77.1	-34.9	19.2	
N/A	489	Egress	2018 NOV 23 14:09:11	2018 NOV 23 14:14:28	2018 NOV 23 14:10:25	317.0	120.5	59.0	9.0	
NOMAD	490	Ingress	2018 NOV 23 15:25:20	2018 NOV 23 15:30:52	2018 NOV 23 15:29:36	332.0	-105.8	-34.8	19.2	
NOMAD	491	Egress	2018 NOV 23 16:07:02	2018 NOV 23 16:12:20	2018 NOV 23 16:08:16	318.0	91.8	59.0	9.0	
ACS	492	Ingress	2018 NOV 23 17:23:13	2018 NOV 23 17:28:46	2018 NOV 23 17:27:30	333.0	-134.8	-34.4	19.1	
ACS	493	Egress	2018 NOV 23 18:04:53	2018 NOV 23 18:10:12	2018 NOV 23 18:06:07	319.0	62.9	58.9	9.0	
NOMAD	494	Ingress	2018 NOV 23 19:21:09	2018 NOV 23 19:26:42	2018 NOV 23 19:25:26	333.0	-163.6	-34.2	19.1	
NOMAD	495	Egress	2018 NOV 23 20:02:45	2018 NOV 23 20:08:05	2018 NOV 23 20:04:00	320.0	34.1	58.9	9.0	
ACS	496	Ingress	2018 NOV 23 21:19:07	2018 NOV 23 21:24:41	2018 NOV 23 21:23:25	334.0	167.5	-33.8	19.1	
ACS	497	Egress	2018 NOV 23 22:00:40	2018 NOV 23 22:06:00	2018 NOV 23 22:01:54	320.0	5.3	58.8	9.0	
NOMAD	498	Ingress	2018 NOV 23 23:17:05	2018 NOV 23 23:22:40	2018 NOV 23 23:21:24	335.0	138.5	-33.5	19.1	
NOMAD	499	Egress	2018 NOV 23 23:58:35	2018 NOV 24 00:03:56	2018 NOV 23 23:59:50	321.0	-23.5	58.8	9.0	
N/A	500	Ingress	2018 NOV 24 01:15:03	2018 NOV 24 01:20:39	2018 NOV 24 01:19:23	336.0	109.6	-33.2	19.1	
N/A	501	Egress	2018 NOV 24 01:56:30	2018 NOV 24 02:01:52	2018 NOV 24 01:57:45	322.0	-52.3	58.7	9.0	
NOMAD	502	Ingress	2018 NOV 24 03:12:58	2018 NOV 24 03:18:36	2018 NOV 24 03:17:19	338.0	80.9	-33.1	19.1	
NOMAD	503	Egress	2018 NOV 24 03:54:22	2018 NOV 24 03:59:45	2018 NOV 24 03:55:37	323.0	-81.0	58.7	9.0	
ACS	504	Ingress	2018 NOV 24 05:10:50	2018 NOV 24 05:16:29	2018 NOV 24 05:15:12	339.0	52.2	-33.0	19.1	
ACS	505	Egress	2018 NOV 24 05:52:12	2018 NOV 24 05:57:36	2018 NOV 24 05:53:27	324.0	-109.7	58.7	9.0	
NOMAD	506	Ingress	2018 NOV 24 07:08:44	2018 NOV 24 07:14:24	2018 NOV 24 07:13:07	340.0	23.1	-32.5	19.1	
NOMAD	507	Egress	2018 NOV 24 07:50:04	2018 NOV 24 07:55:28	2018 NOV 24 07:51:19	324.0	-138.6	58.6	9.0	
ACS	508	Ingress	2018 NOV 24 09:06:44	2018 NOV 24 09:12:24	2018 NOV 24 09:11:07	340.0	-5.8	-32.1	19.0	
ACS	509	Egress	2018 NOV 24 09:48:00	2018 NOV 24 09:53:26	2018 NOV 24 09:49:16	326.0	-167.5	58.5	8.9	
NOMAD	510	Ingress	2018 NOV 24 11:04:44	2018 NOV 24 11:10:25	2018 NOV 24 11:09:08	341.0	-34.7	-31.8	19.0	
NOMAD	511	Egress	2018 NOV 24 11:45:56	2018 NOV 24 11:51:23	2018 NOV 24 11:47:12	327.0	163.7	58.5	8.9	
N/A	512	Ingress	2018 NOV 24 13:02:42	2018 NOV 24 13:08:24	2018 NOV 24 13:07:07	342.0	-63.4	-31.7	19.0	
N/A	513	Egress	2018 NOV 24 13:43:51	2018 NOV 24 13:49:19	2018 NOV 24 13:45:07	328.0	134.9	58.5	8.9	
N/A	514	Ingress	2018 NOV 24 15:00:37	2018 NOV 24 15:06:21	2018 NOV 24 15:05:03	344.0	-92.4	-31.3	19.0	
N/A	515	Egress	2018 NOV 24 15:41:42	2018 NOV 24 15:47:12	2018 NOV 24 15:42:59	330.0	106.3	58.5	8.9	
N/A	516	Ingress	2018 NOV 24 16:58:30	2018 NOV 24 17:04:15	2018 NOV 24 17:02:57	345.0	-121.1	-31.2	19.0	
N/A	517	Egress	2018 NOV 24 17:39:33	2018 NOV 24 17:45:04	2018 NOV 24 17:40:50	331.0	77.5	58.4	8.9	
ACS	518	Ingress	2018 NOV 24 18:56:25	2018 NOV 24 19:02:11	2018 NOV 24 19:00:52	346.0	-150.1	-30.7	19.0	
ACS	519	Egress	2018 NOV 24 19:37:25	2018 NOV 24 19:42:57	2018 NOV 24 19:38:42	332.0	48.6	58.3	8.9	
NOMAD	520	Ingress	2018 NOV 24 20:54:23	2018 NOV 24 21:00:08	2018 NOV 24 20:58:50	345.0	-178.9	-30.5	19.0	
NOMAD	521	Egress	2018 NOV 24 21:35:19	2018 NOV 24 21:40:51	2018 NOV 24 21:36:36	332.0	19.7	58.3	8.9	
NOMAD	522	Ingress	2018 NOV 24 22:52:21	2018 NOV 24 22:58:08	2018 NOV 24 22:56:49	347.0	152.2	-30.2	19.0	
NOMAD	523	Egress	2018 NOV 24 23:33:14	2018 NOV 24 23:38:46	2018 NOV 24 23:34:31	332.0	-9.1	58.2	8.9	
N/A	524	Ingress	2018 NOV 25 00:50:19	2018 NOV 25 00:56:07	2018 NOV 25 00:54:49	348.0	123.3	-29.9	18.9	
N/A	525	Egress	2018 NOV 25 01:31:09	2018 NOV 25 01:36:43	2018 NOV 25 01:32:26	334.0	-37.9	58.2	8.9	
N/A	526	Ingress	2018 NOV 25 02:48:16	2018 NOV 25 02:54:05	2018 NOV 25 02:52:46	349.0	94.4	-29.5	18.9	
N/A	527	Egress	2018 NOV 25 03:29:02	2018 NOV 25 03:34:38	2018 NOV 25 03:30:20	336.0	-66.7	58.1	8.9	
ACS	528	Ingress	2018 NOV 25 04:46:09	2018 NOV 25 04:52:00	2018 NOV 25 04:50:41	351.0	65.7	-29.4	18.9	
ACS	529	Egress	2018 NOV 25 05:26:53	2018 NOV 25 05:32:30	2018 NOV 25 05:28:11	337.0	-95.4	58.1	8.9	
NOMAD	530	Ingress	2018 NOV 25 06:44:03	2018 NOV 25 06:49:55	2018 NOV 25 06:48:35	352.0	36.9	-29.2	18.9	
NOMAD	531	Egress	2018 NOV 25 07:24:43	2018 NOV 25 07:30:21	2018 NOV 25 07:26:01	338.0	-124.2	58.1	8.9	
ACS	532	Ingress	2018 NOV 25 08:42:02	2018 NOV 25 08:47:54	2018 NOV 25 08:46:34	352.0	7.9	-28.7	18.9	
ACS	533	Egress	2018 NOV 25 09:22:39	2018 NOV 25 09:28:17	2018 NOV 25 09:23:57	338.0	-153.2	57.9	8.8	
NOMAD	534	Ingress	2018 NOV 25 10:40:03	2018 NOV 25 10:45:55	2018 NOV 25 10:44:36	352.0	-21.0	-28.4	18.9	
NOMAD	535	Egress	2018 NOV 25 11:20:36	2018 NOV 25 11:26:15	2018 NOV 25 11:21:54	339.0	177.9	57.8	8.8	
NOMAD	536	Ingress	2018 NOV 25 12:38:02	2018 NOV 25 12:43:56	2018 NOV 25 12:42:36	354.0	-49.9	-28.0	18.9	
NOMAD	537	Egress	2018 NOV 25 13:18:32	2018 NOV 25 13:24:12	2018 NOV 25 13:19:50	340.0	149.1	57.8	8.8	
N/A	538	Ingress	2018 NOV 25 14:35:59	2018 NOV 25 14:41:54	2018 NOV 25 14:40:34	355.0	-78.8	-27.6	18.9	
N/A	539	Egress	2018 NOV 25 15:16:24	2018 NOV 25 15:22:07	2018 NOV 25 15:17:43	343.0	120.4	57.8	8.8	
ACS	540	Ingress	2018 NOV 25 16:33:53	2018 NOV 25 16:39:50	2018 NOV 25 16:38:30	357.0	-107.6	-27.5	18.8	
ACS	541	Egress	2018 NOV 25 17:14:16	2018 NOV 25 17:19:59	2018 NOV 25 17:15:35	343.0	91.6	57.7	8.8	
NOMAD	542	Ingress	2018 NOV 25 18:31:48	2018 NOV 25 18:37:45	2018 NOV 25 18:36:25	357.0	-136.5	-27.0	18.8	
NOMAD	543	Egress	2018 NOV 25 19:12:07	2018 NOV 25 19:17:52	2018 NOV 25 19:13:27	345.0	62.8	57.7	8.8	
ACS	544	Ingress	2018 NOV 25 20:29:45	2018 NOV 25 20:35:43	2018 NOV 25 20:34:22	358.0	-165.3	-26.9	18.8	
ACS	545	Egress	2018 NOV 25 21:10:01	2018 NOV 25 21:15:46	2018 NOV 25 21:11:21	345.0	33.8	57.5	8.8	
NOMAD	546	Ingress	2018 NOV 25 22:27:43	2018 NOV 25 22:33:42	2018 NOV 25 22:32:22	359.0	165.8	-26.5	18.8	
NOMAD	547	Egress	2018 NOV 25 23:07:56	2018 NOV 25 23:13:42	2018 NOV 25 23:09:16	346.0	5.0	57.5	8.8	
ACS	548	Ingress	2018 NOV 26 00:25:42	2018 NOV 26 00:31:43	2018 NOV 26 00:30:22	361.0	136.9	-26.1	18.8	
ACS	549	Egress	2018 NOV 26 01:05:52	2018 NOV 26 01:11:38	2018 NOV 26 01:07:11	346.0	-23.8	57.4	8.8	
N/A	550	Ingress	2018 NOV 26 02:23:41	2018 NOV 26 02:29:43	2018 NOV 26 02:28:21	362.0	108.0	-25.8	18.8	
N/A	551	Egress	2018 NOV 26 03:03:46	2018 NOV 26 03:09:35	2018 NOV 26 03:05:06	349.0	-52.6	57.4	8.8	
NOMAD	552	Ingress	2018 NOV 26 04:21:36	2018 NOV 26 04:27:40	2018 NOV 26 04:26:18	364.0	79.3	-25.7	18.8	
NOMAD	553	Egress	2018 NOV 26 05:01:39	2018 NOV 26 05:07:29	2018 NOV 26 05:02:59	350.0	-81.4	57.3	8.7	
NOMAD	554	Ingress	2018 NOV 26 06:19:29	2018 NOV 26 06:25:35	2018 NOV 26 06:24:13	366.0	50.3	-25.2	18.8	
NOMAD	555	Egress	2018 NOV 26 06:59:29	2018 NOV 26 07:05:20	2018 NOV 26 07:00:49	351.0	-110.2	57.3	8.7	
ACS	556	Ingress	2018 NOV 26 08:17:26	2018 NOV 26 08:23:32	2018 NOV 26 08:22:10	366.0	21.6	-25.0	18.8	
ACS	557	Egress	2018 NOV 26 08:57:22	2018 NOV 26 09:03:14	2018 NOV 26 08:58:43	352.0	-139.1	57.2	8.7	
N/A	558	Ingress	2018 NOV 26 10:15:27	2018 NOV 26 10:21:33	2018 NOV 26 10:20:11	366.0	-7.3	-24.6	18.7	
N/A	559	Egress	2018 NOV 26 10:55:19	2018 NOV 26 11:01:12	2018 NOV 26 10:56:40	353.0	-168.0	57.0	8.7	
NOMAD	560	Ingress	2018 NOV 26 12:13:28	2018 NOV 26 12:19:35	2018 NOV 26 12:18:12	367.0	-36.2	-24.3	18.7	
