Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
163	2018 JUN 02 01:32:39	2018 JUN 02 02:35:27	2018 JUN 02 02:03:53	3768.0	-3.4	110.4	162.1	-70.4	-9.6	70.5	13.6	
164	2018 JUN 02 03:30:31	2018 JUN 02 04:33:17	2018 JUN 02 04:01:43	3768.0	-32.3	81.5	133.3	-70.5	-9.5	70.5	13.6	
165	2018 JUN 02 05:28:19	2018 JUN 02 06:31:07	2018 JUN 02 05:59:33	3768.0	-60.9	52.6	104.7	-70.6	-9.4	70.6	13.6	
166	2018 JUN 02 07:26:10	2018 JUN 02 08:28:59	2018 JUN 02 07:57:23	3770.0	-89.7	23.6	75.9	-70.5	-9.4	70.5	13.5	
167	2018 JUN 02 09:24:03	2018 JUN 02 10:26:53	2018 JUN 02 09:55:19	3770.0	-118.4	-5.3	47.1	-70.6	-9.4	70.5	13.5	
168	2018 JUN 02 11:21:58	2018 JUN 02 12:24:49	2018 JUN 02 11:53:13	3772.0	-147.2	-34.3	18.4	-70.6	-9.2	70.6	13.5	
169	2018 JUN 02 13:19:51	2018 JUN 02 14:22:43	2018 JUN 02 13:51:07	3772.0	-175.9	-63.2	-10.3	-70.7	-9.1	70.7	13.5	
170	2018 JUN 02 15:17:43	2018 JUN 02 16:20:33	2018 JUN 02 15:48:57	3770.0	155.3	-92.1	-39.2	-70.8	-9.0	70.8	13.5	
171	2018 JUN 02 17:15:33	2018 JUN 02 18:18:23	2018 JUN 02 17:46:47	3770.0	126.6	-121.0	-67.8	-70.8	-8.9	70.8	13.5	
172	2018 JUN 02 19:13:22	2018 JUN 02 20:16:13	2018 JUN 02 19:44:37	3772.0	97.7	-150.0	-96.7	-70.8	-8.9	70.8	13.4	
173	2018 JUN 02 21:11:15	2018 JUN 02 22:14:07	2018 JUN 02 21:42:31	3772.0	69.1	-179.0	-125.4	-70.8	-8.8	70.8	13.4	
174	2018 JUN 02 23:09:11	2018 JUN 03 00:12:01	2018 JUN 02 23:40:25	3772.0	40.1	152.1	-154.2	-70.8	-8.8	70.8	13.4	
175	2018 JUN 03 01:07:07	2018 JUN 03 02:09:55	2018 JUN 03 01:38:21	3770.0	11.4	123.1	177.0	-70.9	-8.7	70.9	13.4	
176	2018 JUN 03 03:05:00	2018 JUN 03 04:07:47	2018 JUN 03 03:36:13	3768.0	-17.3	94.2	148.3	-71.0	-8.6	71.0	13.4	
177	2018 JUN 03 05:02:49	2018 JUN 03 06:05:37	2018 JUN 03 05:34:01	3768.0	-46.0	65.3	119.6	-71.1	-8.5	71.1	13.4	
178	2018 JUN 03 07:00:38	2018 JUN 03 08:03:27	2018 JUN 03 07:31:51	3770.0	-74.8	36.4	90.8	-71.0	-8.4	71.0	13.3	
179	2018 JUN 03 08:58:31	2018 JUN 03 10:01:21	2018 JUN 03 09:29:45	3772.0	-103.6	7.4	62.1	-71.0	-8.4	71.0	13.3	
180	2018 JUN 03 10:56:25	2018 JUN 03 11:59:17	2018 JUN 03 11:27:39	3774.0	-132.4	-21.5	33.5	-71.0	-8.4	71.1	13.3	
181	2018 JUN 03 12:54:19	2018 JUN 03 13:57:11	2018 JUN 03 13:25:33	3774.0	-161.2	-50.5	4.6	-71.1	-8.2	71.2	13.3	
182	2018 JUN 03 14:52:11	2018 JUN 03 15:55:01	2018 JUN 03 15:23:25	3770.0	170.3	-79.4	-24.4	-71.2	-8.1	71.2	13.3	
183	2018 JUN 03 16:50:02	2018 JUN 03 17:52:51	2018 JUN 03 17:21:15	3770.0	141.4	-108.3	-53.0	-71.3	-8.1	71.3	13.2	
184	2018 JUN 03 18:47:51	2018 JUN 03 19:50:41	2018 JUN 03 19:19:05	3772.0	112.6	-137.3	-81.7	-71.3	-8.0	71.3	13.2	
185	2018 JUN 03 20:45:41	2018 JUN 03 21:48:33	2018 JUN 03 21:16:55	3772.0	84.0	-166.2	-110.5	-71.3	-8.0	71.3	13.2	
186	2018 JUN 03 22:43:36	2018 JUN 03 23:46:27	2018 JUN 03 23:14:49	3772.0	55.2	164.8	-139.3	-71.3	-7.9	71.3	13.2	
187	2018 JUN 04 00:41:32	2018 JUN 04 01:44:21	2018 JUN 04 01:12:45	3770.0	26.5	135.9	-168.1	-71.3	-7.8	71.3	13.2	
188	2018 JUN 04 02:39:25	2018 JUN 04 03:42:13	2018 JUN 04 03:10:39	3768.0	-2.3	106.9	163.1	-71.4	-7.8	71.4	13.2	
189	2018 JUN 04 04:37:16	2018 JUN 04 05:40:05	2018 JUN 04 05:08:29	3770.0	-31.2	78.0	134.6	-71.5	-7.7	71.5	13.1	
190	2018 JUN 04 06:35:05	2018 JUN 04 07:37:53	2018 JUN 04 07:06:17	3770.0	-60.0	49.1	105.7	-71.5	-7.6	71.5	13.1	
191	2018 JUN 04 08:32:56	2018 JUN 04 09:35:47	2018 JUN 04 09:04:09	3772.0	-88.6	20.2	77.1	-71.5	-7.5	71.5	13.1	
192	2018 JUN 04 10:30:50	2018 JUN 04 11:33:41	2018 JUN 04 11:02:05	3772.0	-117.3	-8.8	48.3	-71.5	-7.5	71.5	13.1	
193	2018 JUN 04 12:28:44	2018 JUN 04 13:31:35	2018 JUN 04 12:59:59	3772.0	-146.1	-37.8	19.4	-71.5	-7.4	71.5	13.1	
194	2018 JUN 04 14:26:37	2018 JUN 04 15:29:29	2018 JUN 04 14:57:51	3774.0	-175.0	-66.7	-9.2	-71.6	-7.3	71.6	13.1	
195	2018 JUN 04 16:24:28	2018 JUN 04 17:27:19	2018 JUN 04 16:55:41	3772.0	156.3	-95.6	-38.0	-71.6	-7.2	71.7	13.0	
196	2018 JUN 04 18:22:17	2018 JUN 04 19:25:07	2018 JUN 04 18:53:31	3770.0	127.6	-124.5	-66.9	-71.7	-7.2	71.7	13.0	
197	2018 JUN 04 20:20:07	2018 JUN 04 21:22:59	2018 JUN 04 20:51:21	3774.0	98.7	-153.5	-95.6	-71.7	-7.2	71.7	13.0	
198	2018 JUN 04 22:18:00	2018 JUN 04 23:20:53	2018 JUN 04 22:49:15	3774.0	70.0	177.6	-124.3	-71.7	-7.1	71.7	13.0	
199	2018 JUN 05 00:15:56	2018 JUN 05 01:18:47	2018 JUN 05 00:47:09	3772.0	41.3	148.6	-153.1	-71.7	-7.0	71.7	13.0	
200	2018 JUN 05 02:13:51	2018 JUN 05 03:16:41	2018 JUN 05 02:45:05	3772.0	12.4	119.7	178.2	-71.7	-7.0	71.8	12.9	
201	2018 JUN 05 04:11:43	2018 JUN 05 05:14:31	2018 JUN 05 04:42:55	3768.0	-16.2	90.7	149.3	-71.9	-6.9	71.8	12.9	
202	2018 JUN 05 06:09:32	2018 JUN 05 07:12:21	2018 JUN 05 06:40:45	3770.0	-45.0	61.8	120.7	-71.9	-6.8	71.9	12.9	
203	2018 JUN 05 08:07:21	2018 JUN 05 09:10:11	2018 JUN 05 08:38:33	3770.0	-73.6	32.9	91.8	-71.9	-6.7	71.8	12.9	
204	2018 JUN 05 10:05:14	2018 JUN 05 11:08:05	2018 JUN 05 10:36:27	3772.0	-102.5	3.9	63.1	-71.8	-6.7	71.8	12.9	
205	2018 JUN 05 12:03:08	2018 JUN 05 13:06:01	2018 JUN 05 12:34:23	3774.0	-131.3	-25.0	34.4	-71.9	-6.6	71.9	12.9	
206	2018 JUN 05 14:01:02	2018 JUN 05 15:03:55	2018 JUN 05 14:32:15	3774.0	-160.0	-54.0	5.7	-71.9	-6.5	72.0	12.8	
207	2018 JUN 05 15:58:54	2018 JUN 05 17:01:45	2018 JUN 05 16:30:07	3772.0	171.2	-82.9	-23.3	-72.0	-6.5	72.0	12.8	
208	2018 JUN 05 17:56:44	2018 JUN 05 18:59:35	2018 JUN 05 18:27:57	3772.0	142.4	-111.8	-51.9	-72.0	-6.4	72.1	12.8	
209	2018 JUN 05 19:54:33	2018 JUN 05 20:57:25	2018 JUN 05 20:25:47	3774.0	113.6	-140.7	-80.7	-72.0	-6.4	72.0	12.8	
210	2018 JUN 05 21:52:24	2018 JUN 05 22:55:17	2018 JUN 05 22:23:39	3774.0	84.9	-169.7	-109.5	-72.0	-6.3	72.0	12.8	
211	2018 JUN 05 23:50:19	2018 JUN 06 00:53:13	2018 JUN 06 00:21:33	3774.0	56.3	161.3	-138.0	-72.0	-6.2	72.1	12.8	
212	2018 JUN 06 01:48:15	2018 JUN 06 02:51:05	2018 JUN 06 02:19:29	3772.0	27.3	132.4	-167.1	-72.0	-6.2	72.1	12.7	
213	2018 JUN 06 03:46:09	2018 JUN 06 04:48:59	2018 JUN 06 04:17:21	3772.0	-1.5	103.4	164.4	-72.1	-6.1	72.2	12.7	
214	2018 JUN 06 05:43:59	2018 JUN 06 06:46:47	2018 JUN 06 06:15:11	3770.0	-30.3	74.5	135.3	-72.2	-6.1	72.2	12.7	
215	2018 JUN 06 07:41:48	2018 JUN 06 08:44:37	2018 JUN 06 08:12:59	3770.0	-58.8	45.6	106.7	-72.2	-5.9	72.2	12.7	
216	2018 JUN 06 09:39:40	2018 JUN 06 10:42:31	2018 JUN 06 10:10:53	3772.0	-87.5	16.7	78.1	-72.2	-5.9	72.2	12.7	
217	2018 JUN 06 11:37:33	2018 JUN 06 12:40:25	2018 JUN 06 12:08:47	3772.0	-116.2	-12.3	49.2	-72.2	-5.9	72.2	12.7	
218	2018 JUN 06 13:35:27	2018 JUN 06 14:38:21	2018 JUN 06 14:06:41	3774.0	-145.0	-41.3	20.6	-72.2	-5.8	72.3	12.6	
219	2018 JUN 06 15:33:20	2018 JUN 06 16:36:13	2018 JUN 06 16:04:33	3774.0	-173.9	-70.2	-8.2	-72.3	-5.7	72.3	12.6	
220	2018 JUN 06 17:31:11	2018 JUN 06 18:34:01	2018 JUN 06 18:02:23	3770.0	157.4	-99.1	-37.2	-72.4	-5.6	72.4	12.6	
221	2018 JUN 06 19:29:00	2018 JUN 06 20:31:51	2018 JUN 06 20:00:13	3772.0	128.6	-128.0	-65.9	-72.4	-5.6	72.3	12.6	
222	2018 JUN 06 21:26:50	2018 JUN 06 22:29:43	2018 JUN 06 21:58:05	3774.0	99.8	-157.0	-94.6	-72.4	-5.5	72.3	12.6	
223	2018 JUN 06 23:24:44	2018 JUN 07 00:27:37	2018 JUN 06 23:55:57	3774.0	71.1	174.1	-123.3	-72.3	-5.4	72.3	12.5	
224	2018 JUN 07 01:22:40	2018 JUN 07 02:25:31	2018 JUN 07 01:53:53	3772.0	42.4	145.1	-152.1	-72.4	-5.4	72.4	12.5	
225	2018 JUN 07 03:20:34	2018 JUN 07 04:23:23	2018 JUN 07 03:51:47	3770.0	13.5	116.1	179.0	-72.4	-5.4	72.4	12.5	
226	2018 JUN 07 05:18:26	2018 JUN 07 06:21:15	2018 JUN 07 05:49:37	3770.0	-15.2	87.2	150.4	-72.5	-5.3	72.5	12.5	
227	2018 JUN 07 07:16:14	2018 JUN 07 08:19:03	2018 JUN 07 07:47:25	3770.0	-44.0	58.3	121.5	-72.5	-5.2	72.5	12.5	
228	2018 JUN 07 09:14:04	2018 JUN 07 10:16:55	2018 JUN 07 09:45:17	3772.0	-72.7	29.4	92.9	-72.5	-5.1	72.5	12.5	
229	2018 JUN 07 11:11:57	2018 JUN 07 12:14:49	2018 JUN 07 11:43:11	3774.0	-101.6	0.4	64.1	-72.5	-5.1	72.4	12.4	
230	2018 JUN 07 13:09:51	2018 JUN 07 14:12:45	2018 JUN 07 13:41:05	3776.0	-130.4	-28.6	35.5	-72.5	-5.1	72.5	12.4	
231	2018 JUN 07 15:07:45	2018 JUN 07 16:10:37	2018 JUN 07 15:38:57	3774.0	-159.1	-57.5	6.5	-72.5	-5.0	72.6	12.4	
232	2018 JUN 07 17:05:36	2018 JUN 07 18:08:29	2018 JUN 07 17:36:49	3774.0	172.2	-86.4	-22.1	-72.6	-4.9	72.6	12.4	
233	2018 JUN 07 19:03:26	2018 JUN 07 20:06:17	2018 JUN 07 19:34:39	3772.0	143.4	-115.3	-51.0	-72.6	-4.8	72.6	12.4	
234	2018 JUN 07 21:01:15	2018 JUN 07 22:04:09	2018 JUN 07 21:32:29	3776.0	114.6	-144.3	-79.5	-72.6	-4.8	72.6	12.4	
235	2018 JUN 07 22:59:07	2018 JUN 08 00:02:01	2018 JUN 07 23:30:21	3776.0	85.8	-173.2	-108.5	-72.6	-4.8	72.6	12.3	
236	2018 JUN 08 00:57:03	2018 JUN 08 01:59:55	2018 JUN 08 01:28:15	3774.0	57.2	157.8	-137.3	-72.6	-4.7	72.6	12.3	
237	2018 JUN 08 02:54:58	2018 JUN 08 03:57:49	2018 JUN 08 03:26:11	3772.0	28.4	128.8	-166.1	-72.6	-4.6	72.7	12.3	
238	2018 JUN 08 04:52:51	2018 JUN 08 05:55:41	2018 JUN 08 05:24:03	3772.0	-0.6	99.9	165.2	-72.7	-4.6	72.7	12.3	
239	2018 JUN 08 06:50:41	2018 JUN 08 07:53:31	2018 JUN 08 07:21:53	3772.0	-29.3	71.0	136.5	-72.7	-4.5	72.8	12.3	
240	2018 JUN 08 08:48:30	2018 JUN 08 09:51:21	2018 JUN 08 09:19:41	3772.0	-57.9	42.1	107.8	-72.8	-4.4	72.7	12.3	
241	2018 JUN 08 10:46:22	2018 JUN 08 11:49:15	2018 JUN 08 11:17:35	3774.0	-86.6	13.1	79.1	-72.7	-4.4	72.7	12.2	
242	2018 JUN 08 12:44:16	2018 JUN 08 13:47:09	2018 JUN 08 13:15:29	3774.0	-115.4	-15.9	50.2	-72.7	-4.3	72.7	12.2	
243	2018 JUN 08 14:42:10	2018 JUN 08 15:45:03	2018 JUN 08 15:13:23	3774.0	-144.1	-44.8	21.4	-72.8	-4.3	72.8	12.2	
244	2018 JUN 08 16:40:02	2018 JUN 08 17:42:55	2018 JUN 08 17:11:15	3774.0	-173.0	-73.8	-7.4	-72.8	-4.2	72.8	12.2	
245	2018 JUN 08 18:37:53	2018 JUN 08 19:40:45	2018 JUN 08 19:09:05	3774.0	158.2	-102.7	-36.0	-72.9	-4.1	72.9	12.2	
246	2018 JUN 08 20:35:41	2018 JUN 08 21:38:33	2018 JUN 08 21:06:53	3772.0	129.7	-131.6	-65.0	-72.9	-4.1	72.8	12.1	
247	2018 JUN 08 22:33:32	2018 JUN 08 23:36:27	2018 JUN 08 23:04:45	3776.0	100.9	-160.5	-93.4	-72.9	-4.0	72.8	12.1	
248	2018 JUN 09 00:31:26	2018 JUN 09 01:34:19	2018 JUN 09 01:02:39	3774.0	72.1	170.5	-122.5	-72.8	-3.9	72.8	12.1	
249	2018 JUN 09 02:29:22	2018 JUN 09 03:32:13	2018 JUN 09 03:00:33	3772.0	43.4	141.5	-151.2	-72.9	-3.9	72.9	12.1	
250	2018 JUN 09 04:27:15	2018 JUN 09 05:30:05	2018 JUN 09 04:58:27	3772.0	14.3	112.6	180.0	-72.9	-3.9	72.9	12.1	
251	2018 JUN 09 06:25:06	2018 JUN 09 07:27:55	2018 JUN 09 06:56:17	3770.0	-14.3	83.7	151.2	-73.0	-3.8	73.0	12.1	
252	2018 JUN 09 08:22:54	2018 JUN 09 09:25:45	2018 JUN 09 08:54:05	3772.0	-43.1	54.8	122.6	-73.0	-3.7	73.0	12.0	
253	2018 JUN 09 10:20:45	2018 JUN 09 11:23:37	2018 JUN 09 10:51:57	3774.0	-71.8	25.8	93.9	-72.9	-3.7	72.9	12.0	
254	2018 JUN 09 12:18:38	2018 JUN 09 13:21:31	2018 JUN 09 12:49:51	3774.0	-100.5	-3.1	65.0	-72.9	-3.7	72.9	12.0	
255	2018 JUN 09 14:16:32	2018 JUN 09 15:19:27	2018 JUN 09 14:47:45	3776.0	-129.3	-32.1	36.5	-73.0	-3.6	73.0	12.0	
256	2018 JUN 09 16:14:25	2018 JUN 09 17:17:19	2018 JUN 09 16:45:39	3776.0	-158.2	-61.1	7.6	-73.0	-3.5	73.0	12.0	
257	2018 JUN 09 18:12:17	2018 JUN 09 19:15:09	2018 JUN 09 18:43:29	3774.0	173.1	-90.0	-21.2	-73.0	-3.4	73.1	12.0	
258	2018 JUN 09 20:10:06	2018 JUN 09 21:12:57	2018 JUN 09 20:41:17	3772.0	144.5	-118.9	-50.1	-73.1	-3.4	73.1	11.9	
259	2018 JUN 09 22:07:55	2018 JUN 09 23:10:49	2018 JUN 09 22:39:09	3776.0	115.6	-147.8	-78.7	-73.1	-3.4	73.0	11.9	
260	2018 JUN 10 00:05:48	2018 JUN 10 01:08:43	2018 JUN 10 00:37:01	3776.0	87.0	-176.8	-107.4	-73.0	-3.2	73.0	11.9	
261	2018 JUN 10 02:03:43	2018 JUN 10 03:06:37	2018 JUN 10 02:34:55	3776.0	58.0	154.2	-136.2	-73.0	-3.2	73.0	11.9	
262	2018 JUN 10 04:01:39	2018 JUN 10 05:04:31	2018 JUN 10 04:32:51	3774.0	29.4	125.3	-164.9	-73.1	-3.1	73.1	11.9	
263	2018 JUN 10 05:59:31	2018 JUN 10 07:02:21	2018 JUN 10 06:30:43	3772.0	0.5	96.3	166.2	-73.1	-3.1	73.1	11.8	
264	2018 JUN 10 07:57:20	2018 JUN 10 09:00:11	2018 JUN 10 08:28:31	3772.0	-28.1	67.4	137.5	-73.2	-3.0	73.2	11.8	
265	2018 JUN 10 09:55:09	2018 JUN 10 10:58:01	2018 JUN 10 10:26:21	3774.0	-57.0	38.5	108.8	-73.1	-3.0	73.1	11.8	
266	2018 JUN 10 11:53:02	2018 JUN 10 12:55:55	2018 JUN 10 12:24:13	3774.0	-85.5	9.6	80.1	-73.1	-2.9	73.1	11.8	
267	2018 JUN 10 13:50:56	2018 JUN 10 14:53:49	2018 JUN 10 14:22:09	3774.0	-114.2	-19.4	51.2	-73.1	-2.9	73.1	11.8	
268	2018 JUN 10 15:48:49	2018 JUN 10 16:51:43	2018 JUN 10 16:20:01	3776.0	-143.3	-48.4	22.4	-73.1	-2.8	73.2	11.8	
269	2018 JUN 10 17:46:41	2018 JUN 10 18:49:33	2018 JUN 10 18:17:53	3774.0	-172.1	-77.3	-6.5	-73.2	-2.8	73.2	11.7	
270	2018 JUN 10 19:44:31	2018 JUN 10 20:47:23	2018 JUN 10 20:15:43	3774.0	159.2	-106.2	-35.1	-73.2	-2.7	73.3	11.7	
271	2018 JUN 10 21:42:19	2018 JUN 10 22:45:13	2018 JUN 10 22:13:31	3776.0	130.3	-135.1	-63.8	-73.2	-2.7	73.2	11.7	
272	2018 JUN 10 23:40:10	2018 JUN 11 00:43:05	2018 JUN 11 00:11:23	3776.0	101.8	-164.1	-92.6	-73.2	-2.6	73.2	11.7	
273	2018 JUN 11 01:38:05	2018 JUN 11 02:40:59	2018 JUN 11 02:09:17	3776.0	73.0	166.9	-121.3	-73.2	-2.5	73.2	11.7	
274	2018 JUN 11 03:36:00	2018 JUN 11 04:38:53	2018 JUN 11 04:07:11	3774.0	44.4	138.0	-150.0	-73.2	-2.4	73.2	11.7	
275	2018 JUN 11 05:33:53	2018 JUN 11 06:36:45	2018 JUN 11 06:05:05	3774.0	15.3	109.0	-178.8	-73.3	-2.4	73.3	11.6	
276	2018 JUN 11 07:31:43	2018 JUN 11 08:34:33	2018 JUN 11 08:02:55	3772.0	-13.5	80.1	152.2	-73.3	-2.4	73.3	11.6	
277	2018 JUN 11 09:29:32	2018 JUN 11 10:32:23	2018 JUN 11 10:00:43	3772.0	-41.9	51.2	123.6	-73.3	-2.3	73.3	11.6	
278	2018 JUN 11 11:27:23	2018 JUN 11 12:30:15	2018 JUN 11 11:58:35	3774.0	-70.8	22.3	94.7	-73.3	-2.3	73.2	11.6	
279	2018 JUN 11 13:25:17	2018 JUN 11 14:28:11	2018 JUN 11 13:56:29	3776.0	-99.5	-6.7	66.2	-73.3	-2.2	73.2	11.6	
280	2018 JUN 11 15:23:10	2018 JUN 11 16:26:05	2018 JUN 11 15:54:23	3776.0	-128.3	-35.7	37.3	-73.3	-2.2	73.3	11.5	
281	2018 JUN 11 17:21:03	2018 JUN 11 18:23:57	2018 JUN 11 17:52:15	3776.0	-157.2	-64.6	8.5	-73.3	-2.1	73.3	11.5	
282	2018 JUN 11 19:18:54	2018 JUN 11 20:21:47	2018 JUN 11 19:50:05	3774.0	174.2	-93.5	-20.2	-73.4	-2.0	73.4	11.5	
283	2018 JUN 11 21:16:43	2018 JUN 11 22:19:35	2018 JUN 11 21:47:55	3774.0	145.3	-122.5	-49.1	-73.4	-2.0	73.4	11.5	
284	2018 JUN 11 23:14:32	2018 JUN 12 00:17:27	2018 JUN 11 23:45:45	3776.0	116.7	-151.4	-77.8	-73.4	-1.9	73.3	11.5	
285	2018 JUN 12 01:12:26	2018 JUN 12 02:15:21	2018 JUN 12 01:43:39	3776.0	88.1	179.7	-106.5	-73.3	-1.8	73.3	11.5	
286	2018 JUN 12 03:10:21	2018 JUN 12 04:13:15	2018 JUN 12 03:41:33	3776.0	59.0	150.7	-135.2	-73.3	-1.8	73.3	11.4	
287	2018 JUN 12 05:08:16	2018 JUN 12 06:11:07	2018 JUN 12 05:39:27	3772.0	30.5	121.7	-164.1	-73.4	-1.8	73.4	11.4	
288	2018 JUN 12 07:06:08	2018 JUN 12 08:08:59	2018 JUN 12 07:37:19	3772.0	1.7	92.8	167.3	-73.4	-1.7	73.4	11.4	
289	2018 JUN 12 09:03:56	2018 JUN 12 10:06:47	2018 JUN 12 09:35:07	3772.0	-27.1	63.9	138.4	-73.4	-1.6	73.4	11.4	
290	2018 JUN 12 11:01:46	2018 JUN 12 12:04:39	2018 JUN 12 11:32:57	3774.0	-55.7	35.0	109.9	-73.4	-1.5	73.4	11.4	
291	2018 JUN 12 12:59:39	2018 JUN 12 14:02:33	2018 JUN 12 13:30:51	3776.0	-84.6	6.0	81.1	-73.4	-1.5	73.4	11.4	
292	2018 JUN 12 14:57:33	2018 JUN 12 16:00:27	2018 JUN 12 15:28:45	3776.0	-113.4	-23.0	52.2	-73.4	-1.5	73.4	11.3	
293	2018 JUN 12 16:55:26	2018 JUN 12 17:58:21	2018 JUN 12 17:26:37	3776.0	-142.0	-51.9	23.5	-73.4	-1.4	73.4	11.3	
294	2018 JUN 12 18:53:17	2018 JUN 12 19:56:11	2018 JUN 12 19:24:29	3776.0	-171.1	-80.9	-5.4	-73.4	-1.4	73.5	11.3	
295	2018 JUN 12 20:51:07	2018 JUN 12 21:53:59	2018 JUN 12 21:22:17	3774.0	160.2	-109.8	-34.2	-73.5	-1.3	73.5	11.3	
296	2018 JUN 12 22:48:56	2018 JUN 12 23:51:51	2018 JUN 12 23:20:07	3776.0	131.7	-138.7	-62.7	-73.5	-1.2	73.4	11.3	
297	2018 JUN 13 00:46:47	2018 JUN 13 01:49:43	2018 JUN 13 01:17:59	3778.0	102.7	-167.7	-91.6	-73.4	-1.2	73.4	11.2	
298	2018 JUN 13 02:44:42	2018 JUN 13 03:47:37	2018 JUN 13 03:15:55	3776.0	74.2	163.4	-120.3	-73.4	-1.1	73.4	11.2	
299	2018 JUN 13 04:42:38	2018 JUN 13 05:45:31	2018 JUN 13 05:13:49	3776.0	45.2	134.4	-149.0	-73.4	-1.1	73.4	11.2	
300	2018 JUN 13 06:40:31	2018 JUN 13 07:43:23	2018 JUN 13 07:11:41	3774.0	16.5	105.5	-177.8	-73.5	-1.0	73.5	11.2	
301	2018 JUN 13 08:38:20	2018 JUN 13 09:41:11	2018 JUN 13 09:09:31	3772.0	-12.2	76.6	153.2	-73.5	-1.0	73.5	11.2	
302	2018 JUN 13 10:36:09	2018 JUN 13 11:39:01	2018 JUN 13 11:07:19	3774.0	-41.1	47.6	124.5	-73.5	-0.9	73.5	11.2	
303	2018 JUN 13 12:34:01	2018 JUN 13 13:36:55	2018 JUN 13 13:05:13	3776.0	-69.8	18.7	96.0	-73.5	-0.9	73.4	11.1	
304	2018 JUN 13 14:31:55	2018 JUN 13 15:34:49	2018 JUN 13 15:03:07	3776.0	-98.5	-10.3	67.1	-73.5	-0.9	73.4	11.1	
305	2018 JUN 13 16:29:49	2018 JUN 13 17:32:43	2018 JUN 13 17:01:01	3776.0	-127.2	-39.2	38.2	-73.5	-0.8	73.5	11.1	
306	2018 JUN 13 18:27:41	2018 JUN 13 19:30:35	2018 JUN 13 18:58:53	3776.0	-156.1	-68.2	9.5	-73.5	-0.7	73.5	11.1	
307	2018 JUN 13 20:25:32	2018 JUN 13 21:28:25	2018 JUN 13 20:56:43	3774.0	175.3	-97.1	-19.2	-73.5	-0.6	73.6	11.1	
308	2018 JUN 13 22:23:20	2018 JUN 13 23:26:15	2018 JUN 13 22:54:31	3776.0	146.5	-126.0	-47.8	-73.6	-0.6	73.5	11.1	
309	2018 JUN 14 00:21:11	2018 JUN 14 01:24:07	2018 JUN 14 00:52:23	3778.0	117.7	-155.0	-76.5	-73.5	-0.5	73.5	11.0	
310	2018 JUN 14 02:19:05	2018 JUN 14 03:22:01	2018 JUN 14 02:50:17	3778.0	89.0	176.1	-105.3	-73.5	-0.4	73.5	11.0	
311	2018 JUN 14 04:17:00	2018 JUN 14 05:19:55	2018 JUN 14 04:48:11	3776.0	60.4	147.1	-134.0	-73.5	-0.3	73.5	11.0	
312	2018 JUN 14 06:14:54	2018 JUN 14 07:17:47	2018 JUN 14 06:46:05	3774.0	31.5	118.2	-162.9	-73.5	-0.3	73.5	11.0	
313	2018 JUN 14 08:12:45	2018 JUN 14 09:15:37	2018 JUN 14 08:43:55	3774.0	2.5	89.2	168.3	-73.6	-0.3	73.6	11.0	
314	2018 JUN 14 10:10:34	2018 JUN 14 11:13:25	2018 JUN 14 10:41:43	3774.0	-26.3	60.3	139.4	-73.6	-0.3	73.6	10.9	
315	2018 JUN 14 12:08:24	2018 JUN 14 13:11:17	2018 JUN 14 12:39:35	3776.0	-55.0	31.4	110.8	-73.5	-0.2	73.5	10.9	
316	2018 JUN 14 14:06:17	2018 JUN 14 15:09:11	2018 JUN 14 14:37:29	3776.0	-83.6	2.4	82.0	-73.5	-0.2	73.5	10.9	
317	2018 JUN 14 16:04:11	2018 JUN 14 17:07:07	2018 JUN 14 16:35:23	3778.0	-112.3	-26.5	53.4	-73.5	-0.1	73.5	10.9	
318	2018 JUN 14 18:02:04	2018 JUN 14 19:04:59	2018 JUN 14 18:33:15	3776.0	-141.0	-55.5	24.4	-73.5	-0.0	73.6	10.9	
319	2018 JUN 14 19:59:56	2018 JUN 14 21:02:49	2018 JUN 14 20:31:07	3776.0	-170.0	-84.4	-4.4	-73.6	0.0	73.6	10.9	
320	2018 JUN 14 21:57:45	2018 JUN 14 23:00:39	2018 JUN 14 22:28:55	3776.0	161.3	-113.3	-32.9	-73.6	0.1	73.6	10.8	
321	2018 JUN 14 23:55:34	2018 JUN 15 00:58:29	2018 JUN 15 00:26:47	3776.0	132.8	-142.3	-61.8	-73.6	0.1	73.5	10.8	
322	2018 JUN 15 01:53:27	2018 JUN 15 02:56:23	2018 JUN 15 02:24:39	3778.0	104.0	-171.2	-90.5	-73.5	0.2	73.5	10.8	
323	2018 JUN 15 03:51:22	2018 JUN 15 04:54:17	2018 JUN 15 04:22:33	3776.0	75.4	159.8	-119.3	-73.5	0.3	73.5	10.8	
324	2018 JUN 15 05:49:17	2018 JUN 15 06:52:11	2018 JUN 15 06:20:29	3776.0	46.3	130.8	-147.9	-73.5	0.3	73.5	10.8	
325	2018 JUN 15 07:47:10	2018 JUN 15 08:50:03	2018 JUN 15 08:18:21	3774.0	17.8	101.9	-176.6	-73.6	0.4	73.6	10.7	
326	2018 JUN 15 09:44:59	2018 JUN 15 10:47:51	2018 JUN 15 10:16:09	3774.0	-11.3	73.0	154.4	-73.6	0.4	73.6	10.7	
