Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	190	Ingress	2018 MAY 28 08:43:43	2018 MAY 28 08:49:15	2018 MAY 28 08:47:58	332.0	23.4	80.0	17.5	
N/A	191	Egress	2018 MAY 28 09:23:40	2018 MAY 28 09:29:31	2018 MAY 28 09:24:59	351.0	-160.0	-42.7	5.9	
N/A	192	Ingress	2018 MAY 28 10:41:38	2018 MAY 28 10:47:08	2018 MAY 28 10:45:51	330.0	-5.2	79.8	17.5	
N/A	193	Egress	2018 MAY 28 11:21:39	2018 MAY 28 11:27:30	2018 MAY 28 11:22:58	351.0	171.3	-43.1	5.9	
NOMAD	194	Ingress	2018 MAY 28 12:39:31	2018 MAY 28 12:44:59	2018 MAY 28 12:43:42	328.0	-34.0	79.7	17.5	
NOMAD	195	Egress	2018 MAY 28 13:19:36	2018 MAY 28 13:25:26	2018 MAY 28 13:20:55	350.0	142.6	-43.5	5.9	
NOMAD	196	Ingress	2018 MAY 28 14:37:19	2018 MAY 28 14:42:46	2018 MAY 28 14:41:30	327.0	-62.8	79.8	17.5	
NOMAD	197	Egress	2018 MAY 28 15:17:29	2018 MAY 28 15:23:18	2018 MAY 28 15:18:48	349.0	113.8	-43.8	5.9	
ACS	198	Ingress	2018 MAY 28 16:35:06	2018 MAY 28 16:40:32	2018 MAY 28 16:39:16	326.0	-91.5	79.7	17.5	
ACS	199	Egress	2018 MAY 28 17:15:21	2018 MAY 28 17:21:07	2018 MAY 28 17:16:39	346.0	85.1	-44.1	5.9	
N/A	200	Ingress	2018 MAY 28 18:32:58	2018 MAY 28 18:38:23	2018 MAY 28 18:37:07	325.0	-120.2	79.6	17.5	
N/A	201	Egress	2018 MAY 28 19:13:17	2018 MAY 28 19:19:02	2018 MAY 28 19:14:35	345.0	56.4	-44.3	5.9	
N/A	202	Ingress	2018 MAY 28 20:30:52	2018 MAY 28 20:36:15	2018 MAY 28 20:34:59	323.0	-149.2	79.7	17.4	
N/A	203	Egress	2018 MAY 28 21:11:16	2018 MAY 28 21:16:59	2018 MAY 28 21:12:34	343.0	27.7	-44.6	5.9	
N/A	204	Ingress	2018 MAY 28 22:28:45	2018 MAY 28 22:34:07	2018 MAY 28 22:32:52	322.0	-177.8	79.6	17.4	
N/A	205	Egress	2018 MAY 28 23:09:14	2018 MAY 28 23:14:56	2018 MAY 28 23:10:32	342.0	-1.1	-44.9	5.9	
NOMAD	206	Ingress	2018 MAY 29 00:26:36	2018 MAY 29 00:31:57	2018 MAY 29 00:30:42	321.0	153.5	79.5	17.4	
NOMAD	207	Egress	2018 MAY 29 01:07:10	2018 MAY 29 01:12:51	2018 MAY 29 01:08:28	341.0	-29.8	-45.3	5.9	
ACS	208	Ingress	2018 MAY 29 02:24:26	2018 MAY 29 02:29:46	2018 MAY 29 02:28:31	320.0	124.7	79.5	17.4	
ACS	209	Egress	2018 MAY 29 03:05:04	2018 MAY 29 03:10:45	2018 MAY 29 03:06:21	341.0	-58.5	-45.6	5.9	
NOMAD	210	Ingress	2018 MAY 29 04:22:15	2018 MAY 29 04:27:34	2018 MAY 29 04:26:19	319.0	95.9	79.5	17.4	
NOMAD	211	Egress	2018 MAY 29 05:02:57	2018 MAY 29 05:08:36	2018 MAY 29 05:04:14	339.0	-87.3	-45.9	5.9	
ACS	212	Ingress	2018 MAY 29 06:20:06	2018 MAY 29 06:25:23	2018 MAY 29 06:24:08	317.0	67.2	79.4	17.4	
ACS	213	Egress	2018 MAY 29 07:00:51	2018 MAY 29 07:06:28	2018 MAY 29 07:02:08	337.0	-116.0	-46.1	5.9	
NOMAD	214	Ingress	2018 MAY 29 08:17:58	2018 MAY 29 08:23:14	2018 MAY 29 08:22:00	316.0	38.6	79.2	17.4	
NOMAD	215	Egress	2018 MAY 29 08:58:48	2018 MAY 29 09:04:24	2018 MAY 29 09:00:04	336.0	-144.7	-46.4	5.9	
N/A	216	Ingress	2018 MAY 29 10:15:52	2018 MAY 29 10:21:07	2018 MAY 29 10:19:53	315.0	9.7	79.3	17.4	
N/A	217	Egress	2018 MAY 29 10:56:47	2018 MAY 29 11:02:22	2018 MAY 29 10:58:03	335.0	-173.5	-46.7	5.9	
N/A	218	Ingress	2018 MAY 29 12:13:46	2018 MAY 29 12:18:59	2018 MAY 29 12:17:45	313.0	-19.0	79.2	17.4	
N/A	219	Egress	2018 MAY 29 12:54:44	2018 MAY 29 13:00:19	2018 MAY 29 12:56:00	335.0	157.8	-47.1	5.9	
NOMAD	220	Ingress	2018 MAY 29 14:11:36	2018 MAY 29 14:16:49	2018 MAY 29 14:15:35	313.0	-47.8	79.2	17.4	
N/A	221	Egress	2018 MAY 29 14:52:38	2018 MAY 29 14:58:12	2018 MAY 29 14:53:54	334.0	129.1	-47.4	5.9	
N/A	222	Ingress	2018 MAY 29 16:09:23	2018 MAY 29 16:14:34	2018 MAY 29 16:13:21	311.0	-76.6	79.2	17.4	
N/A	223	Egress	2018 MAY 29 16:50:29	2018 MAY 29 16:56:00	2018 MAY 29 16:51:44	331.0	100.4	-47.6	5.9	
NOMAD	224	Ingress	2018 MAY 29 18:07:12	2018 MAY 29 18:12:23	2018 MAY 29 18:11:09	311.0	-105.2	79.1	17.4	
NOMAD	225	Egress	2018 MAY 29 18:48:22	2018 MAY 29 18:53:52	2018 MAY 29 18:49:37	330.0	71.6	-47.8	5.9	
N/A	226	Ingress	2018 MAY 29 20:05:06	2018 MAY 29 20:10:15	2018 MAY 29 20:09:02	309.0	-133.9	79.0	17.4	
N/A	227	Egress	2018 MAY 29 20:46:20	2018 MAY 29 20:51:49	2018 MAY 29 20:47:35	329.0	42.9	-48.1	5.9	
N/A	228	Ingress	2018 MAY 29 22:03:00	2018 MAY 29 22:08:08	2018 MAY 29 22:06:55	308.0	-162.8	79.1	17.4	
N/A	229	Egress	2018 MAY 29 22:44:18	2018 MAY 29 22:49:46	2018 MAY 29 22:45:33	328.0	14.2	-48.4	5.9	
ACS	230	Ingress	2018 MAY 30 00:00:52	2018 MAY 30 00:06:00	2018 MAY 30 00:04:47	308.0	168.5	79.0	17.4	
ACS	231	Egress	2018 MAY 30 00:42:15	2018 MAY 30 00:47:42	2018 MAY 30 00:43:29	327.0	-14.6	-48.7	5.9	
NOMAD	232	Ingress	2018 MAY 30 01:58:43	2018 MAY 30 02:03:49	2018 MAY 30 02:02:37	306.0	139.8	78.9	17.4	
NOMAD	233	Egress	2018 MAY 30 02:40:09	2018 MAY 30 02:45:35	2018 MAY 30 02:41:24	326.0	-43.3	-49.0	5.9	
NOMAD	234	Ingress	2018 MAY 30 03:56:32	2018 MAY 30 04:01:38	2018 MAY 30 04:00:26	306.0	111.0	79.0	17.4	
NOMAD	235	Egress	2018 MAY 30 04:38:02	2018 MAY 30 04:43:27	2018 MAY 30 04:39:16	325.0	-72.1	-49.3	5.9	
ACS	236	Ingress	2018 MAY 30 05:54:23	2018 MAY 30 05:59:27	2018 MAY 30 05:58:15	304.0	82.3	78.9	17.4	
ACS	237	Egress	2018 MAY 30 06:35:54	2018 MAY 30 06:41:18	2018 MAY 30 06:37:08	324.0	-100.8	-49.4	5.9	
NOMAD	238	Ingress	2018 MAY 30 07:52:14	2018 MAY 30 07:57:17	2018 MAY 30 07:56:05	303.0	53.6	78.7	17.4	
NOMAD	239	Egress	2018 MAY 30 08:33:50	2018 MAY 30 08:39:12	2018 MAY 30 08:35:04	322.0	-129.5	-49.7	5.9	
N/A	240	Ingress	2018 MAY 30 09:50:07	2018 MAY 30 09:55:10	2018 MAY 30 09:53:58	303.0	24.7	78.8	17.4	
N/A	241	Egress	2018 MAY 30 10:31:47	2018 MAY 30 10:37:09	2018 MAY 30 10:33:01	322.0	-158.3	-50.0	5.8	
N/A	242	Ingress	2018 MAY 30 11:48:02	2018 MAY 30 11:53:03	2018 MAY 30 11:51:52	301.0	-3.9	78.7	17.4	
N/A	243	Egress	2018 MAY 30 12:29:45	2018 MAY 30 12:35:06	2018 MAY 30 12:30:59	321.0	173.0	-50.3	5.8	
ACS	244	Ingress	2018 MAY 30 13:45:54	2018 MAY 30 13:50:54	2018 MAY 30 13:49:43	300.0	-32.7	78.7	17.4	
ACS	245	Egress	2018 MAY 30 14:27:41	2018 MAY 30 14:33:01	2018 MAY 30 14:28:54	320.0	144.2	-50.6	5.8	
NOMAD	246	Ingress	2018 MAY 30 15:43:42	2018 MAY 30 15:48:41	2018 MAY 30 15:47:30	299.0	-61.4	78.7	17.3	
NOMAD	247	Egress	2018 MAY 30 16:25:32	2018 MAY 30 16:30:51	2018 MAY 30 16:26:45	319.0	115.5	-50.9	5.8	
ACS	248	Ingress	2018 MAY 30 17:41:30	2018 MAY 30 17:46:29	2018 MAY 30 17:45:18	299.0	-90.2	78.6	17.3	
ACS	249	Egress	2018 MAY 30 18:23:23	2018 MAY 30 18:28:41	2018 MAY 30 18:24:36	318.0	86.8	-51.1	5.8	
N/A	250	Ingress	2018 MAY 30 19:39:23	2018 MAY 30 19:44:20	2018 MAY 30 19:43:10	297.0	-118.8	78.5	17.3	
N/A	251	Egress	2018 MAY 30 20:21:19	2018 MAY 30 20:26:36	2018 MAY 30 20:22:32	317.0	58.1	-51.3	5.8	
N/A	252	Ingress	2018 MAY 30 21:37:17	2018 MAY 30 21:42:13	2018 MAY 30 21:41:03	296.0	-147.7	78.6	17.3	
N/A	253	Egress	2018 MAY 30 22:19:16	2018 MAY 30 22:24:33	2018 MAY 30 22:20:29	317.0	29.3	-51.5	5.8	
NOMAD	254	Ingress	2018 MAY 30 23:35:10	2018 MAY 30 23:40:06	2018 MAY 30 23:38:55	296.0	-176.4	78.5	17.3	
NOMAD	255	Egress	2018 MAY 31 00:17:13	2018 MAY 31 00:22:28	2018 MAY 31 00:18:26	315.0	0.6	-51.8	5.8	
NOMAD	256	Ingress	2018 MAY 31 01:33:01	2018 MAY 31 01:37:56	2018 MAY 31 01:36:46	295.0	154.9	78.4	17.3	
NOMAD	257	Egress	2018 MAY 31 02:15:08	2018 MAY 31 02:20:22	2018 MAY 31 02:16:20	314.0	-28.2	-52.1	5.8	
ACS	258	Ingress	2018 MAY 31 03:30:50	2018 MAY 31 03:35:45	2018 MAY 31 03:34:34	295.0	126.1	78.4	17.3	
ACS	259	Egress	2018 MAY 31 04:13:00	2018 MAY 31 04:18:14	2018 MAY 31 04:14:12	314.0	-56.9	-52.4	5.8	
NOMAD	260	Ingress	2018 MAY 31 05:28:40	2018 MAY 31 05:33:33	2018 MAY 31 05:32:23	293.0	97.4	78.4	17.3	
N/A	261	Egress	2018 MAY 31 06:10:51	2018 MAY 31 06:16:04	2018 MAY 31 06:12:03	313.0	-85.6	-52.5	5.8	
N/A	262	Ingress	2018 MAY 31 07:26:31	2018 MAY 31 07:31:23	2018 MAY 31 07:30:13	292.0	68.7	78.3	17.3	
ACS	263	Egress	2018 MAY 31 08:08:45	2018 MAY 31 08:13:56	2018 MAY 31 08:09:57	311.0	-114.3	-52.7	5.8	
N/A	264	Ingress	2018 MAY 31 09:24:23	2018 MAY 31 09:29:15	2018 MAY 31 09:28:05	292.0	39.8	78.3	17.3	
N/A	265	Egress	2018 MAY 31 10:06:41	2018 MAY 31 10:11:52	2018 MAY 31 10:07:53	311.0	-143.1	-52.9	5.8	
N/A	266	Ingress	2018 MAY 31 11:22:18	2018 MAY 31 11:27:09	2018 MAY 31 11:25:59	291.0	11.2	78.2	17.3	
N/A	267	Egress	2018 MAY 31 12:04:39	2018 MAY 31 12:09:49	2018 MAY 31 12:05:50	310.0	-171.9	-53.2	5.8	
NOMAD	268	Ingress	2018 MAY 31 13:20:11	2018 MAY 31 13:25:01	2018 MAY 31 13:23:52	290.0	-17.5	78.1	17.3	
N/A	269	Egress	2018 MAY 31 14:02:35	2018 MAY 31 14:07:44	2018 MAY 31 14:03:46	309.0	159.4	-53.6	5.8	
N/A	270	Ingress	2018 MAY 31 15:18:01	2018 MAY 31 15:22:50	2018 MAY 31 15:21:41	289.0	-46.3	78.1	17.3	
NOMAD	271	Egress	2018 MAY 31 16:00:27	2018 MAY 31 16:05:36	2018 MAY 31 16:01:38	309.0	130.7	-53.8	5.8	
ACS	272	Ingress	2018 MAY 31 17:15:48	2018 MAY 31 17:20:37	2018 MAY 31 17:19:27	289.0	-75.0	78.1	17.3	
N/A	273	Egress	2018 MAY 31 17:58:17	2018 MAY 31 18:03:24	2018 MAY 31 17:59:28	307.0	101.9	-54.0	5.8	
N/A	274	Ingress	2018 MAY 31 19:13:39	2018 MAY 31 19:18:26	2018 MAY 31 19:17:17	287.0	-103.7	78.0	17.3	
NOMAD	275	Egress	2018 MAY 31 19:56:10	2018 MAY 31 20:01:17	2018 MAY 31 19:57:21	307.0	73.2	-54.1	5.8	
N/A	276	Ingress	2018 MAY 31 21:11:33	2018 MAY 31 21:16:20	2018 MAY 31 21:15:11	287.0	-132.6	78.1	17.3	
N/A	277	Egress	2018 MAY 31 21:54:07	2018 MAY 31 21:59:13	2018 MAY 31 21:55:18	306.0	44.5	-54.3	5.8	
N/A	278	Ingress	2018 MAY 31 23:09:27	2018 MAY 31 23:14:13	2018 MAY 31 23:13:04	286.0	-161.2	77.9	17.3	
ACS	279	Egress	2018 MAY 31 23:52:05	2018 MAY 31 23:57:09	2018 MAY 31 23:53:15	304.0	15.7	-54.6	5.8	
NOMAD	280	Ingress	2018 JUN 01 01:07:19	2018 JUN 01 01:12:05	2018 JUN 01 01:10:56	286.0	170.1	77.8	17.3	
N/A	281	Egress	2018 JUN 01 01:50:00	2018 JUN 01 01:55:04	2018 JUN 01 01:51:10	304.0	-13.1	-54.9	5.8	
N/A	282	Ingress	2018 JUN 01 03:05:09	2018 JUN 01 03:09:55	2018 JUN 01 03:08:46	286.0	141.4	77.8	17.3	
ACS	283	Egress	2018 JUN 01 03:47:53	2018 JUN 01 03:52:57	2018 JUN 01 03:49:03	304.0	-41.8	-55.1	5.8	
NOMAD	284	Ingress	2018 JUN 01 05:02:59	2018 JUN 01 05:07:43	2018 JUN 01 05:06:35	284.0	112.6	77.8	17.3	
N/A	285	Egress	2018 JUN 01 05:45:45	2018 JUN 01 05:50:48	2018 JUN 01 05:46:55	303.0	-70.5	-55.4	5.8	
N/A	286	Ingress	2018 JUN 01 07:00:49	2018 JUN 01 07:05:33	2018 JUN 01 07:04:25	284.0	83.9	77.7	17.3	
NOMAD	287	Egress	2018 JUN 01 07:43:37	2018 JUN 01 07:48:39	2018 JUN 01 07:44:47	302.0	-99.3	-55.5	5.8	
N/A	288	Ingress	2018 JUN 01 08:58:41	2018 JUN 01 09:03:24	2018 JUN 01 09:02:16	283.0	55.0	77.8	17.3	
N/A	289	Egress	2018 JUN 01 09:41:32	2018 JUN 01 09:46:33	2018 JUN 01 09:42:42	301.0	-128.0	-55.7	5.8	
N/A	290	Ingress	2018 JUN 01 10:56:35	2018 JUN 01 11:01:18	2018 JUN 01 11:00:10	283.0	26.4	77.6	17.3	
N/A	291	Egress	2018 JUN 01 11:39:28	2018 JUN 01 11:44:29	2018 JUN 01 11:40:38	301.0	-156.8	-55.9	5.8	
ACS	292	Ingress	2018 JUN 01 12:54:30	2018 JUN 01 12:59:11	2018 JUN 01 12:58:03	281.0	-2.2	77.6	17.3	
N/A	293	Egress	2018 JUN 01 13:37:25	2018 JUN 01 13:42:25	2018 JUN 01 13:38:35	300.0	174.5	-56.2	5.8	
N/A	294	Ingress	2018 JUN 01 14:52:21	2018 JUN 01 14:57:02	2018 JUN 01 14:55:54	281.0	-31.2	77.8	17.2	
NOMAD	295	Egress	2018 JUN 01 15:35:19	2018 JUN 01 15:40:19	2018 JUN 01 15:36:28	300.0	145.7	-56.5	5.8	
ACS	296	Ingress	2018 JUN 01 16:50:09	2018 JUN 01 16:54:49	2018 JUN 01 16:53:42	280.0	-59.8	77.5	17.3	
N/A	297	Egress	2018 JUN 01 17:33:08	2018 JUN 01 17:38:08	2018 JUN 01 17:34:18	300.0	117.0	-56.7	5.7	
N/A	298	Ingress	2018 JUN 01 18:47:58	2018 JUN 01 18:52:37	2018 JUN 01 18:51:30	279.0	-88.5	77.5	17.2	
NOMAD	299	Egress	2018 JUN 01 19:30:59	2018 JUN 01 19:35:57	2018 JUN 01 19:32:09	298.0	88.3	-56.8	5.7	
N/A	300	Ingress	2018 JUN 01 20:45:51	2018 JUN 01 20:50:30	2018 JUN 01 20:49:22	279.0	-117.3	77.6	17.2	
N/A	301	Egress	2018 JUN 01 21:28:55	2018 JUN 01 21:33:52	2018 JUN 01 21:30:04	297.0	59.5	-57.0	5.7	
N/A	302	Ingress	2018 JUN 01 22:43:45	2018 JUN 01 22:48:23	2018 JUN 01 22:47:16	278.0	-146.0	77.4	17.2	
N/A	303	Egress	2018 JUN 01 23:26:52	2018 JUN 01 23:31:49	2018 JUN 01 23:28:01	297.0	30.7	-57.2	5.7	
NOMAD	304	Ingress	2018 JUN 02 00:41:37	2018 JUN 02 00:46:15	2018 JUN 02 00:45:08	278.0	-174.6	77.3	17.2	
N/A	305	Egress	2018 JUN 02 01:24:47	2018 JUN 02 01:29:43	2018 JUN 02 01:25:56	296.0	2.0	-57.5	5.7	
N/A	306	Ingress	2018 JUN 02 02:39:28	2018 JUN 02 02:44:06	2018 JUN 02 02:42:58	278.0	156.6	77.3	17.2	
ACS	307	Egress	2018 JUN 02 03:22:40	2018 JUN 02 03:27:36	2018 JUN 02 03:23:49	296.0	-26.8	-57.7	5.7	
NOMAD	308	Ingress	2018 JUN 02 04:37:17	2018 JUN 02 04:41:54	2018 JUN 02 04:40:47	277.0	127.9	77.3	17.2	
N/A	309	Egress	2018 JUN 02 05:20:31	2018 JUN 02 05:25:27	2018 JUN 02 05:21:40	296.0	-55.5	-57.9	5.7	
N/A	310	Ingress	2018 JUN 02 06:35:07	2018 JUN 02 06:39:43	2018 JUN 02 06:38:36	276.0	99.1	77.2	17.2	
ACS	311	Egress	2018 JUN 02 07:18:22	2018 JUN 02 07:23:17	2018 JUN 02 07:19:31	295.0	-84.2	-58.1	5.7	
N/A	312	Ingress	2018 JUN 02 08:32:58	2018 JUN 02 08:37:34	2018 JUN 02 08:36:27	276.0	70.5	77.1	17.2	
N/A	313	Egress	2018 JUN 02 09:16:15	2018 JUN 02 09:21:09	2018 JUN 02 09:17:24	294.0	-113.0	-58.2	5.7	
N/A	314	Ingress	2018 JUN 02 10:30:51	2018 JUN 02 10:35:27	2018 JUN 02 10:34:20	276.0	41.7	77.2	17.2	
N/A	315	Egress	2018 JUN 02 11:14:11	2018 JUN 02 11:19:04	2018 JUN 02 11:15:19	293.0	-141.7	-58.4	5.7	
N/A	316	Ingress	2018 JUN 02 12:28:46	2018 JUN 02 12:33:20	2018 JUN 02 12:32:14	274.0	13.0	77.0	17.2	
N/A	317	Egress	2018 JUN 02 13:12:07	2018 JUN 02 13:17:00	2018 JUN 02 13:13:16	293.0	-170.5	-58.7	5.7	
N/A	318	Ingress	2018 JUN 02 14:26:39	2018 JUN 02 14:31:13	2018 JUN 02 14:30:06	274.0	-15.9	77.2	17.2	
N/A	319	Egress	2018 JUN 02 15:10:02	2018 JUN 02 15:14:55	2018 JUN 02 15:11:10	293.0	160.7	-59.0	5.7	
N/A	320	Ingress	2018 JUN 02 16:24:28	2018 JUN 02 16:29:01	2018 JUN 02 16:27:55	273.0	-44.5	77.0	17.2	
N/A	321	Egress	2018 JUN 02 17:07:53	2018 JUN 02 17:12:45	2018 JUN 02 17:09:01	292.0	132.0	-59.2	5.7	
N/A	322	Ingress	2018 JUN 02 18:22:15	2018 JUN 02 18:26:48	2018 JUN 02 18:25:42	273.0	-73.2	77.0	17.2	
NOMAD	323	Egress	2018 JUN 02 19:05:42	2018 JUN 02 19:10:33	2018 JUN 02 19:06:50	291.0	103.2	-59.3	5.7	
N/A	324	Ingress	2018 JUN 02 20:20:07	2018 JUN 02 20:24:39	2018 JUN 02 20:23:33	272.0	-101.8	76.8	17.2	
N/A	325	Egress	2018 JUN 02 21:03:36	2018 JUN 02 21:08:26	2018 JUN 02 21:04:44	290.0	74.5	-59.5	5.7	
N/A	326	Ingress	2018 JUN 02 22:18:01	2018 JUN 02 22:22:33	2018 JUN 02 22:21:27	272.0	-130.7	76.9	17.2	
N/A	327	Egress	2018 JUN 02 23:01:32	2018 JUN 02 23:06:22	2018 JUN 02 23:02:40	290.0	45.7	-59.6	5.7	
ACS	328	Ingress	2018 JUN 03 00:15:55	2018 JUN 03 00:20:27	2018 JUN 03 00:19:21	272.0	-159.3	76.8	17.2	
N/A	329	Egress	2018 JUN 03 00:59:29	2018 JUN 03 01:04:18	2018 JUN 03 01:00:36	289.0	17.0	-59.9	5.7	
N/A	330	Ingress	2018 JUN 03 02:13:47	2018 JUN 03 02:18:18	2018 JUN 03 02:17:12	271.0	172.0	76.7	17.2	
NOMAD	331	Egress	2018 JUN 03 02:57:23	2018 JUN 03 03:02:12	2018 JUN 03 02:58:30	289.0	-11.8	-60.1	5.7	
NOMAD	332	Ingress	2018 JUN 03 04:11:37	2018 JUN 03 04:16:08	2018 JUN 03 04:15:02	271.0	143.2	76.7	17.2	
N/A	333	Egress	2018 JUN 03 04:55:14	2018 JUN 03 05:00:04	2018 JUN 03 04:56:22	290.0	-40.6	-60.3	5.7	
N/A	334	Ingress	2018 JUN 03 06:09:26	2018 JUN 03 06:13:57	2018 JUN 03 06:12:51	271.0	114.5	76.7	17.2	
N/A	335	Egress	2018 JUN 03 06:53:05	2018 JUN 03 06:57:54	2018 JUN 03 06:54:13	289.0	-69.3	-60.5	5.7	
N/A	336	Ingress	2018 JUN 03 08:07:17	2018 JUN 03 08:11:47	2018 JUN 03 08:10:41	270.0	85.6	76.8	17.2	
N/A	337	Egress	2018 JUN 03 08:50:57	2018 JUN 03 08:55:45	2018 JUN 03 08:52:05	288.0	-98.1	-60.6	5.7	
N/A	338	Ingress	2018 JUN 03 10:05:10	2018 JUN 03 10:09:39	2018 JUN 03 10:08:33	269.0	57.0	76.6	17.2	
NOMAD	339	Egress	2018 JUN 03 10:48:52	2018 JUN 03 10:53:38	2018 JUN 03 10:49:59	286.0	-126.8	-60.8	5.7	
ACS	340	Ingress	2018 JUN 03 12:03:04	2018 JUN 03 12:07:33	2018 JUN 03 12:06:27	269.0	28.4	76.5	17.2	
N/A	341	Egress	2018 JUN 03 12:46:48	2018 JUN 03 12:51:34	2018 JUN 03 12:47:55	286.0	-155.6	-61.0	5.6	
N/A	342	Ingress	2018 JUN 03 14:00:58	2018 JUN 03 14:05:26	2018 JUN 03 14:04:21	268.0	-0.5	76.6	17.2	
N/A	343	Egress	2018 JUN 03 14:44:43	2018 JUN 03 14:49:30	2018 JUN 03 14:45:50	287.0	175.6	-61.3	5.6	
NOMAD	344	Ingress	2018 JUN 03 15:58:49	2018 JUN 03 16:03:17	2018 JUN 03 16:02:11	268.0	-29.3	76.6	17.2	
N/A	345	Egress	2018 JUN 03 16:42:35	2018 JUN 03 16:47:22	2018 JUN 03 16:43:42	287.0	146.9	-61.5	5.6	
N/A	346	Ingress	2018 JUN 03 17:56:36	2018 JUN 03 18:01:04	2018 JUN 03 17:59:58	268.0	-57.8	76.4	17.2	
NOMAD	347	Egress	2018 JUN 03 18:40:24	2018 JUN 03 18:45:10	2018 JUN 03 18:41:31	286.0	118.1	-61.7	5.6	
N/A	348	Ingress	2018 JUN 03 19:54:25	2018 JUN 03 19:58:53	2018 JUN 03 19:57:47	268.0	-86.5	76.3	17.2	
N/A	349	Egress	2018 JUN 03 20:38:15	2018 JUN 03 20:42:59	2018 JUN 03 20:39:21	284.0	89.4	-61.8	5.6	
N/A	350	Ingress	2018 JUN 03 21:52:19	2018 JUN 03 21:56:46	2018 JUN 03 21:55:41	267.0	-115.3	76.4	17.2	
N/A	351	Egress	2018 JUN 03 22:36:10	2018 JUN 03 22:40:55	2018 JUN 03 22:37:17	285.0	60.6	-61.9	5.6	
ACS	352	Ingress	2018 JUN 03 23:50:13	2018 JUN 03 23:54:39	2018 JUN 03 23:53:34	266.0	-144.0	76.3	17.2	
N/A	353	Egress	2018 JUN 04 00:34:06	2018 JUN 04 00:38:50	2018 JUN 04 00:35:13	284.0	31.8	-62.1	5.6	
N/A	354	Ingress	2018 JUN 04 01:48:06	2018 JUN 04 01:52:32	2018 JUN 04 01:51:27	266.0	-172.7	76.2	17.2	
NOMAD	355	Egress	2018 JUN 04 02:32:01	2018 JUN 04 02:36:44	2018 JUN 04 02:33:07	283.0	3.0	-62.4	5.6	
ACS	356	Ingress	2018 JUN 04 03:45:56	2018 JUN 04 03:50:22	2018 JUN 04 03:49:17	266.0	158.6	76.1	17.2	
N/A	357	Egress	2018 JUN 04 04:29:53	2018 JUN 04 04:34:36	2018 JUN 04 04:30:59	283.0	-25.7	-62.6	5.6	
N/A	358	Ingress	2018 JUN 04 05:43:45	2018 JUN 04 05:48:11	2018 JUN 04 05:47:06	266.0	129.9	76.1	17.2	
NOMAD	359	Egress	2018 JUN 04 06:27:43	2018 JUN 04 06:32:27	2018 JUN 04 06:28:50	284.0	-54.5	-62.8	5.6	
N/A	360	Ingress	2018 JUN 04 07:41:35	2018 JUN 04 07:46:00	2018 JUN 04 07:44:56	265.0	101.2	76.1	17.2	
N/A	361	Egress	2018 JUN 04 08:25:34	2018 JUN 04 08:30:17	2018 JUN 04 08:26:40	283.0	-83.2	-62.9	5.6	
N/A	362	Ingress	2018 JUN 04 09:39:27	2018 JUN 04 09:43:52	2018 JUN 04 09:42:47	265.0	72.4	76.1	17.1	
ACS	363	Egress	2018 JUN 04 10:23:27	2018 JUN 04 10:28:09	2018 JUN 04 10:24:34	282.0	-112.0	-63.0	5.6	
NOMAD	364	Ingress	2018 JUN 04 11:37:21	2018 JUN 04 11:41:45	2018 JUN 04 11:40:40	264.0	43.7	76.0	17.2	
N/A	365	Egress	2018 JUN 04 12:21:22	2018 JUN 04 12:26:04	2018 JUN 04 12:22:29	282.0	-140.8	-63.2	5.6	
N/A	366	Ingress	2018 JUN 04 13:35:15	2018 JUN 04 13:39:39	2018 JUN 04 13:38:35	264.0	15.1	75.9	17.2	
N/A	367	Egress	2018 JUN 04 14:19:18	2018 JUN 04 14:23:59	2018 JUN 04 14:20:24	281.0	-169.6	-63.4	5.6	
NOMAD	368	Ingress	2018 JUN 04 15:33:08	2018 JUN 04 15:37:31	2018 JUN 04 15:36:27	263.0	-13.9	76.0	17.1	
N/A	369	Egress	2018 JUN 04 16:17:11	2018 JUN 04 16:21:53	2018 JUN 04 16:18:18	282.0	161.6	-63.7	5.6	
N/A	370	Ingress	2018 JUN 04 17:30:56	2018 JUN 04 17:35:20	2018 JUN 04 17:34:15	264.0	-42.6	76.0	17.1	
ACS	371	Egress	2018 JUN 04 18:15:01	2018 JUN 04 18:19:42	2018 JUN 04 18:16:07	281.0	132.9	-63.9	5.6	
N/A	372	Ingress	2018 JUN 04 19:28:45	2018 JUN 04 19:33:08	2018 JUN 04 19:32:03	263.0	-71.1	75.8	17.1	
N/A	373	Egress	2018 JUN 04 20:12:50	2018 JUN 04 20:17:31	2018 JUN 04 20:13:56	281.0	104.1	-64.0	5.6	
N/A	374	Ingress	2018 JUN 04 21:26:37	2018 JUN 04 21:31:00	2018 JUN 04 21:29:55	263.0	-99.9	75.8	17.1	
N/A	375	Egress	2018 JUN 04 22:10:44	2018 JUN 04 22:15:24	2018 JUN 04 22:11:50	280.0	75.4	-64.1	5.6	
NOMAD	376	Ingress	2018 JUN 04 23:24:32	2018 JUN 04 23:28:54	2018 JUN 04 23:27:49	262.0	-128.6	75.7	17.1	
