Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	185	Egress	2018 AUG 19 04:26:44	2018 AUG 19 04:33:10	2018 AUG 19 04:28:12	386.0	37.6	60.5	8.7	
ACS	186	Ingress	2018 AUG 19 05:46:37	2018 AUG 19 05:53:17	2018 AUG 19 05:51:48	400.0	165.9	-20.2	18.5	
ACS	187	Egress	2018 AUG 19 06:24:40	2018 AUG 19 06:31:07	2018 AUG 19 06:26:08	387.0	8.8	60.4	8.7	
NOMAD	188	Ingress	2018 AUG 19 07:44:37	2018 AUG 19 07:51:19	2018 AUG 19 07:49:49	402.0	137.0	-19.9	18.5	
NOMAD	189	Egress	2018 AUG 19 08:22:37	2018 AUG 19 08:29:05	2018 AUG 19 08:24:05	388.0	-20.1	60.3	8.7	
NOMAD	190	Ingress	2018 AUG 19 09:42:36	2018 AUG 19 09:49:20	2018 AUG 19 09:47:50	404.0	108.4	-19.9	18.5	
NOMAD	191	Egress	2018 AUG 19 10:20:33	2018 AUG 19 10:27:02	2018 AUG 19 10:22:01	389.0	-49.0	60.2	8.7	
ACS	192	Ingress	2018 AUG 19 11:40:33	2018 AUG 19 11:47:19	2018 AUG 19 11:45:49	406.0	79.5	-19.4	18.5	
ACS	193	Egress	2018 AUG 19 12:18:26	2018 AUG 19 12:24:58	2018 AUG 19 12:19:55	392.0	-77.8	60.1	8.7	
N/A	194	Ingress	2018 AUG 19 13:38:28	2018 AUG 19 13:45:16	2018 AUG 19 13:43:45	408.0	50.8	-19.2	18.5	
N/A	195	Egress	2018 AUG 19 14:16:17	2018 AUG 19 14:22:50	2018 AUG 19 14:17:46	393.0	-106.6	60.0	8.6	
NOMAD	196	Ingress	2018 AUG 19 15:36:27	2018 AUG 19 15:43:15	2018 AUG 19 15:41:44	408.0	21.8	-18.7	18.5	
NOMAD	197	Egress	2018 AUG 19 16:14:11	2018 AUG 19 16:20:46	2018 AUG 19 16:15:41	395.0	-135.6	59.8	8.6	
N/A	198	Ingress	2018 AUG 19 17:34:29	2018 AUG 19 17:41:18	2018 AUG 19 17:39:47	409.0	-7.2	-17.9	18.5	
N/A	199	Egress	2018 AUG 19 18:12:10	2018 AUG 19 18:18:46	2018 AUG 19 18:13:40	396.0	-164.6	59.6	8.6	
ACS	200	Ingress	2018 AUG 19 19:32:32	2018 AUG 19 19:39:21	2018 AUG 19 19:37:50	409.0	-36.0	-17.6	18.4	
ACS	201	Egress	2018 AUG 19 20:10:08	2018 AUG 19 20:16:45	2018 AUG 19 20:11:38	397.0	166.4	59.5	8.6	
NOMAD	202	Ingress	2018 AUG 19 21:30:33	2018 AUG 19 21:37:24	2018 AUG 19 21:35:53	411.0	-64.9	-17.2	18.4	
NOMAD	203	Egress	2018 AUG 19 22:08:04	2018 AUG 19 22:14:43	2018 AUG 19 22:09:34	399.0	137.6	59.4	8.6	
NOMAD	204	Ingress	2018 AUG 19 23:28:30	2018 AUG 19 23:35:24	2018 AUG 19 23:33:52	414.0	-93.8	-16.7	18.4	
NOMAD	205	Egress	2018 AUG 20 00:05:57	2018 AUG 20 00:12:38	2018 AUG 20 00:07:27	401.0	108.8	59.3	8.6	
N/A	206	Ingress	2018 AUG 20 01:26:26	2018 AUG 20 01:33:21	2018 AUG 20 01:31:49	415.0	-122.5	-16.5	18.4	
N/A	207	Egress	2018 AUG 20 02:03:50	2018 AUG 20 02:10:32	2018 AUG 20 02:05:21	402.0	79.9	59.1	8.5	
ACS	208	Ingress	2018 AUG 20 03:24:24	2018 AUG 20 03:31:20	2018 AUG 20 03:29:47	416.0	-151.4	-16.0	18.4	
ACS	209	Egress	2018 AUG 20 04:01:45	2018 AUG 20 04:08:28	2018 AUG 20 04:03:16	403.0	50.8	58.9	8.5	
NOMAD	210	Ingress	2018 AUG 20 05:22:25	2018 AUG 20 05:29:21	2018 AUG 20 05:27:48	416.0	179.7	-15.5	18.4	
NOMAD	211	Egress	2018 AUG 20 05:59:41	2018 AUG 20 06:06:25	2018 AUG 20 06:01:12	404.0	21.9	58.7	8.5	
ACS	212	Ingress	2018 AUG 20 07:20:26	2018 AUG 20 07:27:23	2018 AUG 20 07:25:51	417.0	150.8	-15.1	18.4	
ACS	213	Egress	2018 AUG 20 07:57:37	2018 AUG 20 08:04:23	2018 AUG 20 07:59:09	406.0	-6.9	58.6	8.5	
NOMAD	214	Ingress	2018 AUG 20 09:18:26	2018 AUG 20 09:25:26	2018 AUG 20 09:23:53	420.0	122.0	-14.8	18.4	
NOMAD	215	Egress	2018 AUG 20 09:55:35	2018 AUG 20 10:02:21	2018 AUG 20 09:57:07	406.0	-35.9	58.5	8.5	
ACS	216	Ingress	2018 AUG 20 11:16:25	2018 AUG 20 11:23:26	2018 AUG 20 11:21:53	421.0	93.1	-14.4	18.4	
ACS	217	Egress	2018 AUG 20 11:53:30	2018 AUG 20 12:00:18	2018 AUG 20 11:55:02	408.0	-64.8	58.3	8.5	
N/A	218	Ingress	2018 AUG 20 13:14:21	2018 AUG 20 13:21:24	2018 AUG 20 13:19:51	423.0	64.4	-14.2	18.4	
N/A	219	Egress	2018 AUG 20 13:51:22	2018 AUG 20 13:58:13	2018 AUG 20 13:52:55	411.0	-93.6	58.2	8.5	
NOMAD	220	Ingress	2018 AUG 20 15:12:18	2018 AUG 20 15:19:22	2018 AUG 20 15:17:48	424.0	35.5	-13.7	18.3	
NOMAD	221	Egress	2018 AUG 20 15:49:15	2018 AUG 20 15:56:07	2018 AUG 20 15:50:48	412.0	-122.5	58.0	8.4	
NOMAD	222	Ingress	2018 AUG 20 17:10:20	2018 AUG 20 17:17:24	2018 AUG 20 17:15:50	424.0	6.6	-13.2	18.3	
NOMAD	223	Egress	2018 AUG 20 17:47:14	2018 AUG 20 17:54:07	2018 AUG 20 17:48:47	413.0	-151.6	57.8	8.4	
N/A	224	Ingress	2018 AUG 20 19:08:24	2018 AUG 20 19:15:29	2018 AUG 20 19:13:54	425.0	-22.4	-12.5	18.3	
N/A	225	Egress	2018 AUG 20 19:45:14	2018 AUG 20 19:52:08	2018 AUG 20 19:46:47	414.0	179.3	57.5	8.4	
ACS	226	Ingress	2018 AUG 20 21:06:26	2018 AUG 20 21:13:33	2018 AUG 20 21:11:58	427.0	-51.2	-12.1	18.3	
ACS	227	Egress	2018 AUG 20 21:43:11	2018 AUG 20 21:50:07	2018 AUG 20 21:44:45	416.0	150.5	57.4	8.4	
NOMAD	228	Ingress	2018 AUG 20 23:04:25	2018 AUG 20 23:11:34	2018 AUG 20 23:09:59	429.0	-80.1	-11.7	18.3	
NOMAD	229	Egress	2018 AUG 20 23:41:05	2018 AUG 20 23:48:03	2018 AUG 20 23:42:39	418.0	121.7	57.3	8.4	
N/A	230	Ingress	2018 AUG 21 01:02:22	2018 AUG 21 01:09:33	2018 AUG 21 01:07:57	431.0	-108.8	-11.5	18.3	
N/A	231	Egress	2018 AUG 21 01:38:58	2018 AUG 21 01:45:59	2018 AUG 21 01:40:33	421.0	92.8	57.2	8.4	
N/A	232	Ingress	2018 AUG 21 03:00:20	2018 AUG 21 03:07:31	2018 AUG 21 03:05:55	431.0	-137.7	-11.0	18.3	
N/A	233	Egress	2018 AUG 21 03:36:53	2018 AUG 21 03:43:55	2018 AUG 21 03:38:28	422.0	63.8	56.9	8.3	
NOMAD	234	Ingress	2018 AUG 21 04:58:20	2018 AUG 21 05:05:32	2018 AUG 21 05:03:56	432.0	-166.6	-10.5	18.3	
NOMAD	235	Egress	2018 AUG 21 05:34:50	2018 AUG 21 05:41:51	2018 AUG 21 05:36:25	421.0	34.8	56.7	8.3	
NOMAD	236	Ingress	2018 AUG 21 06:56:21	2018 AUG 21 07:03:34	2018 AUG 21 07:01:58	433.0	164.5	-10.1	18.3	
NOMAD	237	Egress	2018 AUG 21 07:32:47	2018 AUG 21 07:39:49	2018 AUG 21 07:34:22	422.0	5.9	56.5	8.3	
ACS	238	Ingress	2018 AUG 21 08:54:22	2018 AUG 21 09:01:37	2018 AUG 21 09:00:01	435.0	135.7	-9.7	18.2	
ACS	239	Egress	2018 AUG 21 09:30:45	2018 AUG 21 09:37:48	2018 AUG 21 09:32:20	423.0	-23.1	56.3	8.3	
NOMAD	240	Ingress	2018 AUG 21 10:52:22	2018 AUG 21 10:59:39	2018 AUG 21 10:58:02	437.0	106.8	-9.4	18.2	
NOMAD	241	Egress	2018 AUG 21 11:28:41	2018 AUG 21 11:35:47	2018 AUG 21 11:30:17	426.0	-52.0	56.2	8.3	
N/A	242	Ingress	2018 AUG 21 12:50:19	2018 AUG 21 12:57:38	2018 AUG 21 12:56:01	439.0	78.0	-8.9	18.2	
N/A	243	Egress	2018 AUG 21 13:26:36	2018 AUG 21 13:33:43	2018 AUG 21 13:28:12	427.0	-80.9	56.0	8.3	
ACS	244	Ingress	2018 AUG 21 14:48:16	2018 AUG 21 14:55:36	2018 AUG 21 14:53:59	440.0	49.0	-8.3	18.2	
ACS	245	Egress	2018 AUG 21 15:24:28	2018 AUG 21 15:31:37	2018 AUG 21 15:26:05	429.0	-109.7	55.8	8.2	
NOMAD	246	Ingress	2018 AUG 21 16:46:16	2018 AUG 21 16:53:37	2018 AUG 21 16:51:59	441.0	20.1	-7.8	18.2	
NOMAD	247	Egress	2018 AUG 21 17:22:25	2018 AUG 21 17:29:35	2018 AUG 21 17:24:02	430.0	-138.8	55.6	8.2	
N/A	248	Ingress	2018 AUG 21 18:44:20	2018 AUG 21 18:51:40	2018 AUG 21 18:50:03	440.0	-8.7	-7.4	18.2	
N/A	249	Egress	2018 AUG 21 19:20:26	2018 AUG 21 19:27:37	2018 AUG 21 19:22:03	431.0	-167.9	55.2	8.2	
N/A	250	Ingress	2018 AUG 21 20:42:24	2018 AUG 21 20:49:45	2018 AUG 21 20:48:07	441.0	-37.5	-7.0	18.2	
N/A	251	Egress	2018 AUG 21 21:18:26	2018 AUG 21 21:25:38	2018 AUG 21 21:20:03	432.0	163.1	55.0	8.2	
ACS	252	Ingress	2018 AUG 21 22:40:25	2018 AUG 21 22:47:49	2018 AUG 21 22:46:10	444.0	-66.6	-6.2	18.2	
ACS	253	Egress	2018 AUG 21 23:16:22	2018 AUG 21 23:23:37	2018 AUG 21 23:18:00	435.0	134.3	54.9	8.2	
NOMAD	254	Ingress	2018 AUG 22 00:38:24	2018 AUG 22 00:45:49	2018 AUG 22 00:44:10	445.0	-95.3	-6.1	18.2	
NOMAD	255	Egress	2018 AUG 22 01:14:16	2018 AUG 22 01:21:33	2018 AUG 22 01:15:54	437.0	105.4	54.7	8.1	
NOMAD	256	Ingress	2018 AUG 22 02:36:21	2018 AUG 22 02:43:47	2018 AUG 22 02:42:08	446.0	-124.2	-5.6	18.1	
NOMAD	257	Egress	2018 AUG 22 03:12:11	2018 AUG 22 03:19:29	2018 AUG 22 03:13:50	438.0	76.4	54.4	8.1	
ACS	258	Ingress	2018 AUG 22 04:34:20	2018 AUG 22 04:41:47	2018 AUG 22 04:40:08	447.0	-153.1	-5.1	18.1	
ACS	259	Egress	2018 AUG 22 05:10:08	2018 AUG 22 05:17:27	2018 AUG 22 05:11:47	439.0	47.3	54.1	8.1	
NOMAD	260	Ingress	2018 AUG 22 06:32:22	2018 AUG 22 06:39:49	2018 AUG 22 06:38:10	447.0	178.1	-4.6	18.1	
NOMAD	261	Egress	2018 AUG 22 07:08:06	2018 AUG 22 07:15:25	2018 AUG 22 07:09:45	439.0	18.3	53.9	8.1	
N/A	262	Ingress	2018 AUG 22 08:30:24	2018 AUG 22 08:37:52	2018 AUG 22 08:36:13	448.0	149.2	-4.2	18.1	
N/A	263	Egress	2018 AUG 22 09:06:05	2018 AUG 22 09:13:25	2018 AUG 22 09:07:44	440.0	-10.6	53.7	8.1	
ACS	264	Ingress	2018 AUG 22 10:28:24	2018 AUG 22 10:35:55	2018 AUG 22 10:34:15	451.0	120.4	-3.9	18.1	
ACS	265	Egress	2018 AUG 22 11:04:03	2018 AUG 22 11:11:24	2018 AUG 22 11:05:43	441.0	-39.6	53.5	8.0	
NOMAD	266	Ingress	2018 AUG 22 12:26:23	2018 AUG 22 12:33:56	2018 AUG 22 12:32:16	453.0	91.5	-3.5	18.1	
NOMAD	267	Egress	2018 AUG 22 13:02:00	2018 AUG 22 13:09:23	2018 AUG 22 13:03:39	443.0	-68.5	53.2	8.0	
NOMAD	268	Ingress	2018 AUG 22 14:24:21	2018 AUG 22 14:31:55	2018 AUG 22 14:30:14	454.0	62.6	-2.9	18.1	
NOMAD	269	Egress	2018 AUG 22 14:59:54	2018 AUG 22 15:07:18	2018 AUG 22 15:01:33	444.0	-97.4	53.0	8.0	
ACS	270	Ingress	2018 AUG 22 16:22:19	2018 AUG 22 16:29:54	2018 AUG 22 16:28:13	455.0	33.7	-2.4	18.1	
ACS	271	Egress	2018 AUG 22 16:57:49	2018 AUG 22 17:05:15	2018 AUG 22 16:59:29	446.0	-126.4	52.8	8.0	
NOMAD	272	Ingress	2018 AUG 22 18:20:22	2018 AUG 22 18:27:56	2018 AUG 22 18:26:16	454.0	4.9	-2.0	18.1	
NOMAD	273	Egress	2018 AUG 22 18:55:50	2018 AUG 22 19:03:16	2018 AUG 22 18:57:31	446.0	-155.5	52.4	8.0	
N/A	274	Ingress	2018 AUG 22 20:18:26	2018 AUG 22 20:26:01	2018 AUG 22 20:24:20	455.0	-24.0	-1.6	18.0	
N/A	275	Egress	2018 AUG 22 20:53:52	2018 AUG 22 21:01:19	2018 AUG 22 20:55:32	447.0	175.4	52.0	7.9	
ACS	276	Ingress	2018 AUG 22 22:16:29	2018 AUG 22 22:24:06	2018 AUG 22 22:22:24	457.0	-53.0	-0.8	18.0	
ACS	277	Egress	2018 AUG 22 22:51:50	2018 AUG 22 22:59:19	2018 AUG 22 22:53:31	449.0	146.5	51.9	7.9	
NOMAD	278	Ingress	2018 AUG 23 00:14:30	2018 AUG 23 00:22:08	2018 AUG 23 00:20:26	458.0	-81.9	-0.4	18.0	
NOMAD	279	Egress	2018 AUG 23 00:49:46	2018 AUG 23 00:57:17	2018 AUG 23 00:51:27	451.0	117.6	51.7	7.9	
ACS	280	Ingress	2018 AUG 23 02:12:27	2018 AUG 23 02:20:06	2018 AUG 23 02:18:24	459.0	-110.6	-0.2	18.0	
ACS	281	Egress	2018 AUG 23 02:47:41	2018 AUG 23 02:55:14	2018 AUG 23 02:49:22	453.0	88.7	51.4	7.9	
NOMAD	282	Ingress	2018 AUG 23 04:10:25	2018 AUG 23 04:18:05	2018 AUG 23 04:16:23	460.0	-139.5	0.3	18.0	
NOMAD	283	Egress	2018 AUG 23 04:45:38	2018 AUG 23 04:53:11	2018 AUG 23 04:47:19	453.0	59.6	51.0	7.9	
NOMAD	284	Ingress	2018 AUG 23 06:08:26	2018 AUG 23 06:16:06	2018 AUG 23 06:14:23	460.0	-168.4	0.8	18.0	
NOMAD	285	Egress	2018 AUG 23 06:43:36	2018 AUG 23 06:51:09	2018 AUG 23 06:45:18	453.0	30.6	50.7	7.8	
N/A	286	Ingress	2018 AUG 23 08:06:28	2018 AUG 23 08:14:08	2018 AUG 23 08:12:26	460.0	162.7	1.2	18.0	
N/A	287	Egress	2018 AUG 23 08:41:35	2018 AUG 23 08:49:09	2018 AUG 23 08:43:17	454.0	1.7	50.5	7.8	
ACS	288	Ingress	2018 AUG 23 10:04:29	2018 AUG 23 10:12:11	2018 AUG 23 10:10:28	462.0	133.7	1.9	18.0	
ACS	289	Egress	2018 AUG 23 10:39:35	2018 AUG 23 10:47:09	2018 AUG 23 10:41:17	454.0	-27.3	50.2	7.8	
NOMAD	290	Ingress	2018 AUG 23 12:02:29	2018 AUG 23 12:10:12	2018 AUG 23 12:08:30	463.0	105.1	1.9	18.0	
NOMAD	291	Egress	2018 AUG 23 12:37:33	2018 AUG 23 12:45:09	2018 AUG 23 12:39:15	456.0	-56.3	49.9	7.8	
ACS	292	Ingress	2018 AUG 23 14:00:27	2018 AUG 23 14:08:12	2018 AUG 23 14:06:29	465.0	76.2	2.4	17.9	
ACS	293	Egress	2018 AUG 23 14:35:28	2018 AUG 23 14:43:06	2018 AUG 23 14:37:11	458.0	-85.2	49.6	7.8	
NOMAD	294	Ingress	2018 AUG 23 15:58:24	2018 AUG 23 16:06:10	2018 AUG 23 16:04:27	466.0	47.2	3.0	17.9	
NOMAD	295	Egress	2018 AUG 23 16:33:23	2018 AUG 23 16:41:02	2018 AUG 23 16:35:06	459.0	-114.2	49.3	7.8	
NOMAD	296	Ingress	2018 AUG 23 17:56:26	2018 AUG 23 18:04:11	2018 AUG 23 18:02:27	465.0	18.4	3.5	17.9	
NOMAD	297	Egress	2018 AUG 23 18:31:23	2018 AUG 23 18:39:02	2018 AUG 23 18:33:06	459.0	-143.3	48.9	7.7	
N/A	298	Ingress	2018 AUG 23 19:54:29	2018 AUG 23 20:02:14	2018 AUG 23 20:00:31	465.0	-10.7	4.2	17.9	
N/A	299	Egress	2018 AUG 23 20:29:26	2018 AUG 23 20:37:05	2018 AUG 23 20:31:09	459.0	-172.4	48.5	7.7	
ACS	300	Ingress	2018 AUG 23 21:52:33	2018 AUG 23 22:00:19	2018 AUG 23 21:58:35	466.0	-39.5	4.6	17.9	
ACS	301	Egress	2018 AUG 23 22:27:27	2018 AUG 23 22:35:08	2018 AUG 23 22:29:10	461.0	158.6	48.2	7.7	
NOMAD	302	Ingress	2018 AUG 23 23:50:35	2018 AUG 23 23:58:22	2018 AUG 23 23:56:38	467.0	-68.4	5.0	17.9	
NOMAD	303	Egress	2018 AUG 24 00:25:25	2018 AUG 24 00:33:08	2018 AUG 24 00:27:09	463.0	129.7	47.9	7.7	
ACS	304	Ingress	2018 AUG 24 01:48:34	2018 AUG 24 01:56:22	2018 AUG 24 01:54:38	468.0	-97.3	5.6	17.9	
ACS	305	Egress	2018 AUG 24 02:23:21	2018 AUG 24 02:31:05	2018 AUG 24 02:25:05	464.0	100.8	47.7	7.7	
NOMAD	306	Ingress	2018 AUG 24 03:46:31	2018 AUG 24 03:54:19	2018 AUG 24 03:52:35	468.0	-126.2	6.1	17.8	
NOMAD	307	Egress	2018 AUG 24 04:21:18	2018 AUG 24 04:29:03	2018 AUG 24 04:23:02	465.0	71.8	47.2	7.6	
ACS	308	Ingress	2018 AUG 24 05:44:31	2018 AUG 24 05:52:19	2018 AUG 24 05:50:35	468.0	-155.1	6.6	17.8	
ACS	309	Egress	2018 AUG 24 06:19:17	2018 AUG 24 06:27:01	2018 AUG 24 06:21:01	464.0	42.7	46.8	7.6	
N/A	310	Ingress	2018 AUG 24 07:42:33	2018 AUG 24 07:50:21	2018 AUG 24 07:48:37	468.0	176.1	7.0	17.8	
N/A	311	Egress	2018 AUG 24 08:17:17	2018 AUG 24 08:25:01	2018 AUG 24 08:19:01	464.0	13.7	46.5	7.6	
NOMAD	312	Ingress	2018 AUG 24 09:40:35	2018 AUG 24 09:48:24	2018 AUG 24 09:46:39	469.0	147.2	7.4	17.8	
NOMAD	313	Egress	2018 AUG 24 10:15:18	2018 AUG 24 10:23:02	2018 AUG 24 10:17:02	464.0	-15.2	46.2	7.6	
NOMAD	314	Ingress	2018 AUG 24 11:38:35	2018 AUG 24 11:46:25	2018 AUG 24 11:44:41	470.0	118.4	7.7	17.8	
NOMAD	315	Egress	2018 AUG 24 12:13:18	2018 AUG 24 12:21:03	2018 AUG 24 12:15:02	465.0	-44.2	45.8	7.6	
ACS	316	Ingress	2018 AUG 24 13:36:34	2018 AUG 24 13:44:26	2018 AUG 24 13:42:41	472.0	89.5	8.2	17.8	
ACS	317	Egress	2018 AUG 24 14:11:16	2018 AUG 24 14:19:02	2018 AUG 24 14:13:00	466.0	-73.2	45.5	7.5	
NOMAD	318	Ingress	2018 AUG 24 15:34:32	2018 AUG 24 15:42:25	2018 AUG 24 15:40:40	473.0	60.6	8.7	17.8	
NOMAD	319	Egress	2018 AUG 24 16:09:11	2018 AUG 24 16:16:58	2018 AUG 24 16:10:56	467.0	-102.1	45.2	7.5	
ACS	320	Ingress	2018 AUG 24 17:32:32	2018 AUG 24 17:40:23	2018 AUG 24 17:38:38	471.0	31.7	9.3	17.8	
ACS	321	Egress	2018 AUG 24 18:07:09	2018 AUG 24 18:14:57	2018 AUG 24 18:08:54	468.0	-131.1	44.8	7.5	
N/A	322	Ingress	2018 AUG 24 19:30:34	2018 AUG 24 19:38:24	2018 AUG 24 19:36:39	470.0	2.8	9.6	17.8	
N/A	323	Egress	2018 AUG 24 20:05:13	2018 AUG 24 20:13:00	2018 AUG 24 20:06:57	467.0	-160.3	44.3	7.5	
NOMAD	324	Ingress	2018 AUG 24 21:28:38	2018 AUG 24 21:36:28	2018 AUG 24 21:34:43	470.0	-26.0	10.0	17.7	
NOMAD	325	Egress	2018 AUG 24 22:03:16	2018 AUG 24 22:11:03	2018 AUG 24 22:05:00	467.0	170.7	43.8	7.5	
NOMAD	326	Ingress	2018 AUG 24 23:26:41	2018 AUG 24 23:34:32	2018 AUG 24 23:32:47	471.0	-55.1	10.8	17.7	
NOMAD	327	Egress	2018 AUG 25 00:01:16	2018 AUG 25 00:09:05	2018 AUG 25 00:03:01	469.0	141.8	43.5	7.4	
ACS	328	Ingress	2018 AUG 25 01:24:41	2018 AUG 25 01:32:34	2018 AUG 25 01:30:48	473.0	-84.0	11.2	17.7	
ACS	329	Egress	2018 AUG 25 01:59:14	2018 AUG 25 02:07:04	2018 AUG 25 02:00:59	470.0	112.8	43.2	7.4	
NOMAD	330	Ingress	2018 AUG 25 03:22:38	2018 AUG 25 03:30:31	2018 AUG 25 03:28:45	473.0	-112.7	11.4	17.7	
NOMAD	331	Egress	2018 AUG 25 03:57:10	2018 AUG 25 04:05:02	2018 AUG 25 03:58:56	472.0	83.9	42.8	7.4	
ACS	332	Ingress	2018 AUG 25 05:20:36	2018 AUG 25 05:28:28	2018 AUG 25 05:26:43	472.0	-141.6	11.9	17.7	
ACS	333	Egress	2018 AUG 25 05:55:09	2018 AUG 25 06:03:00	2018 AUG 25 05:56:55	471.0	54.8	42.3	7.4	
N/A	334	Ingress	2018 AUG 25 07:18:37	2018 AUG 25 07:26:28	2018 AUG 25 07:24:43	471.0	-170.5	12.4	17.7	
N/A	335	Egress	2018 AUG 25 07:53:10	2018 AUG 25 08:00:59	2018 AUG 25 07:54:55	469.0	25.8	41.9	7.4	
NOMAD	336	Ingress	2018 AUG 25 09:16:38	2018 AUG 25 09:24:30	2018 AUG 25 09:22:45	472.0	160.6	12.7	17.7	
NOMAD	337	Egress	2018 AUG 25 09:51:11	2018 AUG 25 09:59:00	2018 AUG 25 09:52:56	469.0	-3.2	41.5	7.3	
ACS	338	Ingress	2018 AUG 25 11:14:39	2018 AUG 25 11:22:31	2018 AUG 25 11:20:46	472.0	131.8	13.1	17.7	
ACS	339	Egress	2018 AUG 25 11:49:12	2018 AUG 25 11:57:01	2018 AUG 25 11:50:57	469.0	-32.1	41.1	7.3	
N/A	340	Ingress	2018 AUG 25 13:12:38	2018 AUG 25 13:20:31	2018 AUG 25 13:18:46	473.0	102.9	13.5	17.6	
N/A	341	Egress	2018 AUG 25 13:47:11	2018 AUG 25 13:55:01	2018 AUG 25 13:48:56	470.0	-61.1	40.7	7.3	
N/A	342	Ingress	2018 AUG 25 15:10:36	2018 AUG 25 15:18:30	2018 AUG 25 15:16:44	474.0	74.0	14.0	17.6	
N/A	343	Egress	2018 AUG 25 15:45:08	2018 AUG 25 15:52:59	2018 AUG 25 15:46:54	471.0	-90.0	40.3	7.3	
NOMAD	344	Ingress	2018 AUG 25 17:08:34	2018 AUG 25 17:16:27	2018 AUG 25 17:14:41	473.0	45.0	14.6	17.6	
NOMAD	345	Egress	2018 AUG 25 17:43:06	2018 AUG 25 17:50:56	2018 AUG 25 17:44:51	470.0	-119.0	39.9	7.3	
NOMAD	346	Ingress	2018 AUG 25 19:06:34	2018 AUG 25 19:14:26	2018 AUG 25 19:12:40	472.0	16.2	15.0	17.6	
NOMAD	347	Egress	2018 AUG 25 19:41:08	2018 AUG 25 19:48:58	2018 AUG 25 19:42:53	470.0	-148.1	39.4	7.2	
N/A	348	Ingress	2018 AUG 25 21:04:37	2018 AUG 25 21:12:27	2018 AUG 25 21:10:42	470.0	-12.7	15.3	17.6	
N/A	349	Egress	2018 AUG 25 21:39:13	2018 AUG 25 21:47:02	2018 AUG 25 21:40:58	469.0	-177.2	38.8	7.2	
ACS	350	Ingress	2018 AUG 25 23:02:41	2018 AUG 25 23:10:31	2018 AUG 25 23:08:46	470.0	-41.7	16.1	17.6	
ACS	351	Egress	2018 AUG 25 23:37:15	2018 AUG 25 23:45:05	2018 AUG 25 23:39:00	470.0	153.8	38.4	7.2	
NOMAD	352	Ingress	2018 AUG 26 01:00:42	2018 AUG 26 01:08:33	2018 AUG 26 01:06:48	471.0	-70.6	16.5	17.6	
NOMAD	353	Egress	2018 AUG 26 01:35:15	2018 AUG 26 01:43:06	2018 AUG 26 01:37:00	471.0	124.9	38.0	7.2	
N/A	354	Ingress	2018 AUG 26 02:58:40	2018 AUG 26 03:06:31	2018 AUG 26 03:04:46	471.0	-99.5	17.1	17.5	
N/A	355	Egress	2018 AUG 26 03:33:12	2018 AUG 26 03:41:05	2018 AUG 26 03:34:58	473.0	96.0	37.6	7.2	
ACS	356	Ingress	2018 AUG 26 04:56:37	2018 AUG 26 05:04:26	2018 AUG 26 05:02:41	469.0	-128.3	17.2	17.5	
ACS	357	Egress	2018 AUG 26 05:31:11	2018 AUG 26 05:39:02	2018 AUG 26 05:32:56	471.0	66.9	37.1	7.1	
NOMAD	358	Ingress	2018 AUG 26 06:54:36	2018 AUG 26 07:02:24	2018 AUG 26 07:00:40	468.0	-157.2	17.7	17.5	
NOMAD	359	Egress	2018 AUG 26 07:29:12	2018 AUG 26 07:37:02	2018 AUG 26 07:30:57	470.0	37.9	36.6	7.1	
NOMAD	360	Ingress	2018 AUG 26 08:52:37	2018 AUG 26 09:00:25	2018 AUG 26 08:58:41	468.0	174.0	18.0	17.5	
NOMAD	361	Egress	2018 AUG 26 09:27:14	2018 AUG 26 09:35:02	2018 AUG 26 09:28:58	468.0	9.0	36.2	7.1	
ACS	362	Ingress	2018 AUG 26 10:50:38	2018 AUG 26 10:58:26	2018 AUG 26 10:56:42	468.0	144.9	18.8	17.5	
ACS	363	Egress	2018 AUG 26 11:25:16	2018 AUG 26 11:33:04	2018 AUG 26 11:27:00	468.0	-20.0	35.7	7.1	
NOMAD	364	Ingress	2018 AUG 26 12:48:38	2018 AUG 26 12:56:26	2018 AUG 26 12:54:42	468.0	116.2	18.7	17.5	
NOMAD	365	Egress	2018 AUG 26 13:23:17	2018 AUG 26 13:31:05	2018 AUG 26 13:25:01	468.0	-49.0	35.3	7.1	
N/A	366	Ingress	2018 AUG 26 14:46:36	2018 AUG 26 14:54:25	2018 AUG 26 14:52:40	469.0	87.3	19.2	17.5	
N/A	367	Egress	2018 AUG 26 15:21:16	2018 AUG 26 15:29:05	2018 AUG 26 15:23:00	469.0	-77.9	34.8	7.1	
ACS	368	Ingress	2018 AUG 26 16:44:33	2018 AUG 26 16:52:22	2018 AUG 26 16:50:37	469.0	58.4	19.8	17.5	
ACS	369	Egress	2018 AUG 26 17:19:13	2018 AUG 26 17:27:02	2018 AUG 26 17:20:58	469.0	-106.9	34.4	7.0	
NOMAD	370	Ingress	2018 AUG 26 18:42:32	2018 AUG 26 18:50:19	2018 AUG 26 18:48:35	467.0	29.4	20.3	17.4	
NOMAD	371	Egress	2018 AUG 26 19:17:14	2018 AUG 26 19:25:02	2018 AUG 26 19:18:58	468.0	-135.9	33.9	7.0	
