S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2023 JUL 25 09:09:00,74.2026,-30.284,315.5512,4.1378,72.9137,8.1089e-15,72.9137
TGO,2023 JUL 25 09:21:00,72.6614,-31.2263,432.98,4.2697,73.2617,0.47303,73.5121

MRO,2023 JUL 25 12:54:00,72.2577,-85.8642,311.8628,4.0825,74.1841,2.8669e-14,74.1841
TGO,2023 JUL 26 12:51:00,73.8203,-82.688,434.8666,3.6056,74.9027,0.46058,75.1694

MRO,2023 JUL 26 16:57:00,71.822,-135.6459,313.1216,4.0658,74.5154,2.9495e-14,74.5154
TGO,2023 JUL 26 16:48:00,71.9172,-130.7886,432.0429,4.2436,73.7784,0.4801,74.0341

MRO,2023 JUL 26 22:33:00,73.95,143.6105,313.618,4.1336,73.097,1.0183e-14,73.097
TGO,2023 JUL 26 22:42:00,71.4331,145.3373,432.6004,4.3947,73.4305,2.971,76.1416

MRO,2023 JUL 27 21:00:00,71.6738,174.5636,312.4954,4.0486,74.6911,3.8597e-15,74.6911
TGO,2023 JUL 27 20:18:00,73.0625,179.2097,433.201,3.6769,75.1848,0.46813,75.4543

MRO,2023 JUL 31 16:39:00,67.7699,-84.6508,309.787,3.9739,77.3668,6.4106e-15,77.3668
TGO,2023 JUL 31 16:42:00,68.4917,-85.845,432.6749,3.9431,77.0748,0.51077,77.3626

MRO,2023 JUL 31 22:15:00,69.4245,-166.0573,311.7306,3.9975,76.2975,2.4222e-14,76.2975
TGO,2023 JUL 31 22:36:00,67.707,-170.6784,431.6009,4.03,77.1564,0.51754,77.4448

MRO,2023 AUG 01 02:00:00,67.7472,138.667,311.3143,3.9625,77.4431,1.4224e-14,77.4431
TGO,2023 AUG 01 02:33:00,64.9185,136.1853,429.9138,4.3322,77.2273,0.54001,77.5161

MRO,2023 AUG 02 00:27:00,65.4106,170.1735,309.787,3.9142,79.1035,1.8271e-14,79.1035
TGO,2023 AUG 02 00:09:00,67.2135,174.0362,431.8136,3.8797,78.1657,0.52126,78.4634

MRO,2023 AUG 02 06:03:00,67.2672,89.2509,310.4048,3.97,77.7289,1.7992e-14,77.7289
TGO,2023 AUG 02 06:03:00,66.7892,87.9787,431.0863,3.8853,78.4073,0.52469,78.7071

MRO,2023 AUG 02 09:48:00,65.1537,33.6869,310.1351,3.9158,79.2641,2.6276e-14,79.2641
TGO,2023 AUG 02 10:00:00,63.7467,35.2302,428.3594,4.2133,78.5453,0.54845,78.8453

MRO,2023 AUG 03 13:51:00,65.1684,-15.8795,312.5572,3.9133,79.3039,1.1577e-14,79.3039
TGO,2023 AUG 03 13:30:00,65.2722,-12.645,430.1114,3.7883,79.8468,0.74131,79.298

MRO,2023 AUG 03 17:36:00,63.3565,-70.9302,308.9603,3.8933,80.5216,3.3396e-14,80.5216
TGO,2023 AUG 03 17:27:00,62.5247,-66.3698,430.213,4.0514,80.1753,0.55683,80.4889

MRO,2023 AUG 04 02:57:00,63.305,152.4113,310.1935,3.8836,80.6177,3.3396e-14,80.6177
TGO,2023 AUG 04 03:18:00,58.5675,153.2025,427.2228,4.2769,81.1195,0.58115,81.4376

MRO,2023 AUG 05 10:45:00,61.1355,47.8513,307.4186,3.865,82.1124,2.642e-14,82.1124
TGO,2023 AUG 05 10:45:00,57.3402,51.5075,425.1581,4.1086,82.9513,0.58706,83.2824

