Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
199	89	89	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 21:14:55	2018 MAR 31 21:15:05	2018 MAR 31 22:28:53	2018 MAR 31 21:15:05	2018 MAR 31 21:25:05	-	2018 MAR 31 22:28:53	Same	Same	Same	Same	Same	Same	3828.0	4428.0	3828.0	4428.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
200	90	90	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 23:25:25	2018 MAR 31 23:25:35	2018 APR 01 00:29:27	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
201	90	90	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 23:25:25	2018 MAR 31 23:25:35	2018 APR 01 00:29:27	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
202	90	90	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 23:25:25	2018 MAR 31 23:25:35	2018 APR 01 00:29:27	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
203	91	91	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 01:25:57	2018 APR 01 01:26:07	2018 APR 01 02:29:57	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
204	91	91	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 01:25:57	2018 APR 01 01:26:07	2018 APR 01 02:29:57	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
205	91	91	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 01:25:57	2018 APR 01 01:26:07	2018 APR 01 02:29:57	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
206	92	92	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 03:26:27	2018 APR 01 03:26:37	2018 APR 01 04:30:27	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
207	92	92	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 03:26:27	2018 APR 01 03:26:37	2018 APR 01 04:30:27	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
208	92	92	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 03:26:27	2018 APR 01 03:26:37	2018 APR 01 04:30:27	-	-	-	-	Same	Same	Same	-	-	-	-	3830.0	-	3830.0	-	-	-	-	-	
209	93	93	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 05:26:55	2018 APR 01 05:27:05	2018 APR 01 06:30:57	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
210	93	93	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 05:26:55	2018 APR 01 05:27:05	2018 APR 01 06:30:57	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
211	93	93	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 05:26:55	2018 APR 01 05:27:05	2018 APR 01 06:30:57	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
212	94	94	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 07:27:27	2018 APR 01 07:27:37	2018 APR 01 08:31:31	-	-	-	-	Same	Same	Same	-	-	-	-	3834.0	-	3834.0	-	-	-	-	-	
213	94	94	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 07:27:27	2018 APR 01 07:27:37	2018 APR 01 08:31:31	-	-	-	-	Same	Same	Same	-	-	-	-	3834.0	-	3834.0	-	-	-	-	-	
214	94	94	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 07:27:27	2018 APR 01 07:27:37	2018 APR 01 08:31:31	-	-	-	-	Same	Same	Same	-	-	-	-	3834.0	-	3834.0	-	-	-	-	-	
215	95	95	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 09:28:03	2018 APR 01 09:28:13	2018 APR 01 10:32:05	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
216	95	95	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 09:28:03	2018 APR 01 09:28:13	2018 APR 01 10:32:05	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
217	95	95	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 09:28:03	2018 APR 01 09:28:13	2018 APR 01 10:32:05	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
218	96	96	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 11:28:37	2018 APR 01 11:28:47	2018 APR 01 12:32:39	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
219	96	96	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 11:28:37	2018 APR 01 11:28:47	2018 APR 01 12:32:39	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
220	96	96	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 11:28:37	2018 APR 01 11:28:47	2018 APR 01 12:32:39	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
221	97	97	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 01 13:19:07	2018 APR 01 13:19:17	2018 APR 01 14:33:09	2018 APR 01 13:19:17	2018 APR 01 13:29:17	-	2018 APR 01 14:33:09	Same	Same	Same	Same	Same	Same	3832.0	4432.0	3832.0	4432.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
222	98	98	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 01 15:19:37	2018 APR 01 15:19:47	2018 APR 01 16:33:37	2018 APR 01 15:19:47	2018 APR 01 15:29:47	-	2018 APR 01 16:33:37	Same	Same	Same	Same	Same	Same	3830.0	4430.0	3830.0	4430.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
223	99	99	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 17:30:05	2018 APR 01 17:30:15	2018 APR 01 18:34:07	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
224	99	99	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 17:30:05	2018 APR 01 17:30:15	2018 APR 01 18:34:07	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
225	99	99	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 17:30:05	2018 APR 01 17:30:15	2018 APR 01 18:34:07	-	-	-	-	Same	Same	Same	-	-	-	-	3832.0	-	3832.0	-	-	-	-	-	
226	100	100	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 01 19:20:35	2018 APR 01 19:20:45	2018 APR 01 20:34:41	2018 APR 01 19:20:45	2018 APR 01 19:30:45	-	2018 APR 01 20:34:41	Same	Same	Same	Same	Same	Same	3836.0	4436.0	3836.0	4436.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
227	101	101	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 01 21:21:09	2018 APR 01 21:21:19	2018 APR 01 22:35:15	2018 APR 01 21:21:19	2018 APR 01 21:31:19	-	2018 APR 01 22:35:15	Same	Same	Same	Same	Same	Same	3836.0	4436.0	3836.0	4436.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
228	102	102	Dayside_Nadir	OFF	UVIS_1	2018 APR 01 23:31:43	2018 APR 01 23:31:53	2018 APR 02 00:35:49	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
229	102	102	Dayside_Nadir	OFF	UVIS_2	2018 APR 01 23:31:43	2018 APR 01 23:31:53	2018 APR 02 00:35:49	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
230	102	102	Dayside_Nadir	OFF	UVIS_3	2018 APR 01 23:31:43	2018 APR 01 23:31:53	2018 APR 02 00:35:49	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
231	103	103	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 02 01:22:15	2018 APR 02 01:22:25	2018 APR 02 02:36:19	2018 APR 02 01:22:25	2018 APR 02 01:32:25	-	2018 APR 02 02:36:19	Same	Same	Same	Same	Same	Same	3834.0	4434.0	3834.0	4434.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
232	104	104	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 02 03:22:43	2018 APR 02 03:22:53	2018 APR 02 04:36:47	2018 APR 02 03:22:53	2018 APR 02 03:32:53	-	2018 APR 02 04:36:47	Same	Same	Same	Same	Same	Same	3834.0	4434.0	3834.0	4434.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
233	105	105	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 05:33:11	2018 APR 02 05:33:21	2018 APR 02 06:37:17	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
234	105	105	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 05:33:11	2018 APR 02 05:33:21	2018 APR 02 06:37:17	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
235	105	105	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 05:33:11	2018 APR 02 05:33:21	2018 APR 02 06:37:17	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
236	106	106	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 02 07:23:43	2018 APR 02 07:23:53	2018 APR 02 08:37:49	2018 APR 02 07:23:53	2018 APR 02 07:33:53	-	2018 APR 02 08:37:49	Same	Same	Same	Same	Same	Same	3836.0	4436.0	3836.0	4436.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
237	107	107	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 02 09:24:17	2018 APR 02 09:24:27	2018 APR 02 10:38:23	2018 APR 02 09:24:27	2018 APR 02 09:34:27	-	2018 APR 02 10:38:23	Same	Same	Same	Same	Same	Same	3836.0	4436.0	3836.0	4436.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
238	108	108	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 11:34:49	2018 APR 02 11:34:59	2018 APR 02 12:38:57	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
239	108	108	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 11:34:49	2018 APR 02 11:34:59	2018 APR 02 12:38:57	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
240	108	108	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 11:34:49	2018 APR 02 11:34:59	2018 APR 02 12:38:57	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
241	109	109	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 13:35:21	2018 APR 02 13:35:31	2018 APR 02 14:39:27	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
242	109	109	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 13:35:21	2018 APR 02 13:35:31	2018 APR 02 14:39:27	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
243	109	109	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 13:35:21	2018 APR 02 13:35:31	2018 APR 02 14:39:27	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
244	110	110	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 15:35:49	2018 APR 02 15:35:59	2018 APR 02 16:39:55	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
245	110	110	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 15:35:49	2018 APR 02 15:35:59	2018 APR 02 16:39:55	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
246	110	110	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 15:35:49	2018 APR 02 15:35:59	2018 APR 02 16:39:55	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
247	111	111	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 17:36:17	2018 APR 02 17:36:27	2018 APR 02 18:40:23	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
248	111	111	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 17:36:17	2018 APR 02 17:36:27	2018 APR 02 18:40:23	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
249	111	111	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 17:36:17	2018 APR 02 17:36:27	2018 APR 02 18:40:23	-	-	-	-	Same	Same	Same	-	-	-	-	3836.0	-	3836.0	-	-	-	-	-	
250	112	112	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 19:36:47	2018 APR 02 19:36:57	2018 APR 02 20:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
251	112	112	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 19:36:47	2018 APR 02 19:36:57	2018 APR 02 20:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
252	112	112	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 19:36:47	2018 APR 02 19:36:57	2018 APR 02 20:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3838.0	-	3838.0	-	-	-	-	-	
253	113	113	Dayside_Nadir	OFF	UVIS_1	2018 APR 02 21:37:19	2018 APR 02 21:37:29	2018 APR 02 22:41:31	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
254	113	113	Dayside_Nadir	OFF	UVIS_2	2018 APR 02 21:37:19	2018 APR 02 21:37:29	2018 APR 02 22:41:31	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
255	113	113	Dayside_Nadir	OFF	UVIS_3	2018 APR 02 21:37:19	2018 APR 02 21:37:29	2018 APR 02 22:41:31	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
256	114	114	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 02 23:27:53	2018 APR 02 23:28:03	2018 APR 03 00:42:05	2018 APR 02 23:28:03	2018 APR 02 23:38:03	-	2018 APR 03 00:42:05	Same	Same	Same	Same	Same	Same	3842.0	4442.0	3842.0	4442.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
257	115	115	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 01:28:25	2018 APR 03 01:28:35	2018 APR 03 02:42:35	2018 APR 03 01:28:35	2018 APR 03 01:38:35	-	2018 APR 03 02:42:35	Same	Same	Same	Same	Same	Same	3840.0	4440.0	3840.0	4440.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
258	116	116	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 03:28:53	2018 APR 03 03:29:03	2018 APR 03 04:43:01	2018 APR 03 03:29:03	2018 APR 03 03:39:03	-	2018 APR 03 04:43:01	Same	Same	Same	Same	Same	Same	3838.0	4438.0	3838.0	4438.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
259	117	117	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 05:29:21	2018 APR 03 05:29:31	2018 APR 03 06:43:31	2018 APR 03 05:29:31	2018 APR 03 05:39:31	-	2018 APR 03 06:43:31	Same	Same	Same	Same	Same	Same	3840.0	4440.0	3840.0	4440.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
260	118	118	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 07:29:51	2018 APR 03 07:30:01	2018 APR 03 08:44:03	2018 APR 03 07:30:01	2018 APR 03 07:40:01	-	2018 APR 03 08:44:03	Same	Same	Same	Same	Same	Same	3842.0	4442.0	3842.0	4442.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
261	119	119	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 09:30:23	2018 APR 03 09:30:33	2018 APR 03 10:44:35	2018 APR 03 09:30:33	2018 APR 03 09:40:33	-	2018 APR 03 10:44:35	Same	Same	Same	Same	Same	Same	3842.0	4442.0	3842.0	4442.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
262	120	120	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 11:30:57	2018 APR 03 11:31:07	2018 APR 03 12:45:07	2018 APR 03 11:31:07	2018 APR 03 11:41:07	-	2018 APR 03 12:45:07	Same	Same	Same	Same	Same	Same	3840.0	4440.0	3840.0	4440.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
263	121	121	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 13:31:29	2018 APR 03 13:31:39	2018 APR 03 14:45:39	2018 APR 03 13:31:39	2018 APR 03 13:41:39	-	2018 APR 03 14:45:39	Same	Same	Same	Same	Same	Same	3840.0	4440.0	3840.0	4440.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
264	122	122	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 15:31:57	2018 APR 03 15:32:07	2018 APR 03 16:46:07	2018 APR 03 15:32:07	2018 APR 03 15:42:07	-	2018 APR 03 16:46:07	Same	Same	Same	Same	Same	Same	3840.0	4440.0	3840.0	4440.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
265	123	123	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 17:32:25	2018 APR 03 17:32:35	2018 APR 03 18:46:33	2018 APR 03 17:32:35	2018 APR 03 17:42:35	-	2018 APR 03 18:46:33	Same	Same	Same	Same	Same	Same	3838.0	4438.0	3838.0	4438.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
266	124	124	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 19:32:53	2018 APR 03 19:33:03	2018 APR 03 20:47:05	2018 APR 03 19:33:03	2018 APR 03 19:43:03	-	2018 APR 03 20:47:05	Same	Same	Same	Same	Same	Same	3842.0	4442.0	3842.0	4442.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
267	125	125	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 03 21:33:25	2018 APR 03 21:33:35	2018 APR 03 22:47:39	2018 APR 03 21:33:35	2018 APR 03 21:43:35	-	2018 APR 03 22:47:39	Same	Same	Same	Same	Same	Same	3844.0	4444.0	3844.0	4444.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
268	126	126	Dayside_Nadir	OFF	UVIS_1	2018 APR 03 23:43:57	2018 APR 03 23:44:07	2018 APR 04 00:48:13	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
269	126	126	Dayside_Nadir	OFF	UVIS_2	2018 APR 03 23:43:57	2018 APR 03 23:44:07	2018 APR 04 00:48:13	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
270	126	126	Dayside_Nadir	OFF	UVIS_3	2018 APR 03 23:43:57	2018 APR 03 23:44:07	2018 APR 04 00:48:13	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
271	127	127	Dayside_Nadir	OFF	UVIS_1	2018 APR 04 01:44:29	2018 APR 04 01:44:39	2018 APR 04 02:48:45	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
272	127	127	Dayside_Nadir	OFF	UVIS_2	2018 APR 04 01:44:29	2018 APR 04 01:44:39	2018 APR 04 02:48:45	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
273	127	127	Dayside_Nadir	OFF	UVIS_3	2018 APR 04 01:44:29	2018 APR 04 01:44:39	2018 APR 04 02:48:45	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
274	128	128	Dayside_Nadir	OFF	UVIS_1	2018 APR 04 03:44:59	2018 APR 04 03:45:09	2018 APR 04 04:49:11	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
275	128	128	Dayside_Nadir	OFF	UVIS_2	2018 APR 04 03:44:59	2018 APR 04 03:45:09	2018 APR 04 04:49:11	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
276	128	128	Dayside_Nadir	OFF	UVIS_3	2018 APR 04 03:44:59	2018 APR 04 03:45:09	2018 APR 04 04:49:11	-	-	-	-	Same	Same	Same	-	-	-	-	3842.0	-	3842.0	-	-	-	-	-	
277	129	129	Dayside_Nadir	OFF	UVIS_1	2018 APR 04 05:45:25	2018 APR 04 05:45:35	2018 APR 04 06:49:39	-	-	-	-	Same	Same	Same	-	-	-	-	3844.0	-	3844.0	-	-	-	-	-	
278	129	129	Dayside_Nadir	OFF	UVIS_2	2018 APR 04 05:45:25	2018 APR 04 05:45:35	2018 APR 04 06:49:39	-	-	-	-	Same	Same	Same	-	-	-	-	3844.0	-	3844.0	-	-	-	-	-	
279	129	129	Dayside_Nadir	OFF	UVIS_3	2018 APR 04 05:45:25	2018 APR 04 05:45:35	2018 APR 04 06:49:39	-	-	-	-	Same	Same	Same	-	-	-	-	3844.0	-	3844.0	-	-	-	-	-	
280	130	130	Dayside_Nadir	OFF	UVIS_1	2018 APR 04 07:45:55	2018 APR 04 07:46:05	2018 APR 04 08:50:11	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
281	130	130	Dayside_Nadir	OFF	UVIS_2	2018 APR 04 07:45:55	2018 APR 04 07:46:05	2018 APR 04 08:50:11	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
282	130	130	Dayside_Nadir	OFF	UVIS_3	2018 APR 04 07:45:55	2018 APR 04 07:46:05	2018 APR 04 08:50:11	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
283	131	131	Dayside_Nadir	OFF	UVIS_1	2018 APR 04 09:46:27	2018 APR 04 09:46:37	2018 APR 04 10:50:43	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
284	131	131	Dayside_Nadir	OFF	UVIS_2	2018 APR 04 09:46:27	2018 APR 04 09:46:37	2018 APR 04 10:50:43	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
285	131	131	Dayside_Nadir	OFF	UVIS_3	2018 APR 04 09:46:27	2018 APR 04 09:46:37	2018 APR 04 10:50:43	-	-	-	-	Same	Same	Same	-	-	-	-	3846.0	-	3846.0	-	-	-	-	-	
286	133	133	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 04 13:37:31	2018 APR 04 13:37:41	2018 APR 04 14:51:45	2018 APR 04 13:37:41	2018 APR 04 13:47:41	-	2018 APR 04 14:51:45	Same	Same	Same	Same	Same	Same	3844.0	4444.0	3844.0	4444.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
287	135	135	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 04 17:38:27	2018 APR 04 17:38:37	2018 APR 04 18:52:41	2018 APR 04 17:38:37	2018 APR 04 17:48:37	-	2018 APR 04 18:52:41	Same	Same	Same	Same	Same	Same	3844.0	4444.0	3844.0	4444.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
288	137	137	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 04 21:39:27	2018 APR 04 21:39:37	2018 APR 04 22:53:45	2018 APR 04 21:39:37	2018 APR 04 21:49:37	-	2018 APR 04 22:53:45	Same	Same	Same	Same	Same	Same	3848.0	4448.0	3848.0	4448.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
289	139	139	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 05 01:38:01	2018 APR 05 01:38:11	2018 APR 05 02:51:25	2018 APR 05 01:38:11	2018 APR 05 01:48:11	-	2018 APR 05 02:51:25	Same	Same	Same	Same	Same	Same	3794.0	4394.0	3794.0	4394.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
290	141	141	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 05 05:34:01	2018 APR 05 05:34:11	2018 APR 05 06:47:23	2018 APR 05 05:34:11	2018 APR 05 05:44:11	-	2018 APR 05 06:47:23	Same	Same	Same	Same	Same	Same	3792.0	4392.0	3792.0	4392.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
291	143	143	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 05 09:30:03	2018 APR 05 09:30:13	2018 APR 05 10:43:27	2018 APR 05 09:30:13	2018 APR 05 09:40:13	-	2018 APR 05 10:43:27	Same	Same	Same	Same	Same	Same	3794.0	4394.0	3794.0	4394.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
292	144	144	Dayside_Nadir	OFF	UVIS_1	2018 APR 05 11:38:09	2018 APR 05 11:38:19	2018 APR 05 12:41:31	-	-	-	-	Same	Same	Same	-	-	-	-	3792.0	-	3792.0	-	-	-	-	-	
293	144	144	Dayside_Nadir	OFF	UVIS_2	2018 APR 05 11:38:09	2018 APR 05 11:38:19	2018 APR 05 12:41:31	-	-	-	-	Same	Same	Same	-	-	-	-	3792.0	-	3792.0	-	-	-	-	-	
