Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	186	Ingress	2019 JAN 06 05:01:07	2019 JAN 06 05:05:51	2019 JAN 06 05:04:43	284.0	55.8	65.6	15.3	
ACS	187	Egress	2019 JAN 06 05:43:49	2019 JAN 06 05:48:52	2019 JAN 06 05:44:59	303.0	159.1	-73.1	22.9	
NOMAD	188	Ingress	2019 JAN 06 06:59:02	2019 JAN 06 07:03:48	2019 JAN 06 07:02:39	286.0	27.3	65.5	15.3	
N/A	189	Egress	2019 JAN 06 07:41:41	2019 JAN 06 07:46:46	2019 JAN 06 07:42:52	305.0	129.6	-73.1	22.9	
N/A	190	Ingress	2019 JAN 06 08:56:55	2019 JAN 06 09:01:41	2019 JAN 06 09:00:32	286.0	-1.5	65.6	15.3	
ACS	191	Egress	2019 JAN 06 09:39:32	2019 JAN 06 09:44:38	2019 JAN 06 09:40:43	306.0	100.3	-73.0	22.8	
NOMAD	192	Ingress	2019 JAN 06 10:54:44	2019 JAN 06 10:59:31	2019 JAN 06 10:58:22	287.0	-30.1	65.6	15.3	
N/A	193	Egress	2019 JAN 06 11:37:19	2019 JAN 06 11:42:25	2019 JAN 06 11:38:30	306.0	70.9	-73.0	22.8	
N/A	194	Ingress	2019 JAN 06 12:52:35	2019 JAN 06 12:57:23	2019 JAN 06 12:56:14	288.0	-58.6	65.6	15.3	
N/A	195	Egress	2019 JAN 06 13:35:07	2019 JAN 06 13:40:14	2019 JAN 06 13:36:18	307.0	41.6	-72.9	22.7	
NOMAD	196	Ingress	2019 JAN 06 14:50:31	2019 JAN 06 14:55:19	2019 JAN 06 14:54:10	288.0	-87.2	65.6	15.4	
N/A	197	Egress	2019 JAN 06 15:33:00	2019 JAN 06 15:38:07	2019 JAN 06 15:34:11	307.0	12.3	-72.9	22.7	
N/A	198	Ingress	2019 JAN 06 16:48:28	2019 JAN 06 16:53:16	2019 JAN 06 16:52:07	288.0	-115.6	65.4	15.4	
ACS	199	Egress	2019 JAN 06 17:30:53	2019 JAN 06 17:36:02	2019 JAN 06 17:32:04	309.0	-17.2	-72.8	22.6	
NOMAD	200	Ingress	2019 JAN 06 18:46:22	2019 JAN 06 18:51:11	2019 JAN 06 18:50:02	289.0	-144.0	65.3	15.4	
N/A	201	Egress	2019 JAN 06 19:28:45	2019 JAN 06 19:33:54	2019 JAN 06 19:29:56	309.0	-46.8	-72.7	22.6	
N/A	202	Ingress	2019 JAN 06 20:44:14	2019 JAN 06 20:49:04	2019 JAN 06 20:47:55	290.0	-172.8	65.4	15.4	
ACS	203	Egress	2019 JAN 06 21:26:35	2019 JAN 06 21:31:45	2019 JAN 06 21:27:46	310.0	-76.2	-72.6	22.5	
NOMAD	204	Ingress	2019 JAN 06 22:42:04	2019 JAN 06 22:46:55	2019 JAN 06 22:45:46	291.0	158.5	65.4	15.4	
N/A	205	Egress	2019 JAN 06 23:24:23	2019 JAN 06 23:29:34	2019 JAN 06 23:25:35	311.0	-105.5	-72.6	22.5	
N/A	206	Ingress	2019 JAN 07 00:39:56	2019 JAN 07 00:44:48	2019 JAN 07 00:43:38	292.0	130.0	65.4	15.4	
N/A	207	Egress	2019 JAN 07 01:22:12	2019 JAN 07 01:27:23	2019 JAN 07 01:23:23	311.0	-134.7	-72.5	22.5	
N/A	208	Ingress	2019 JAN 07 02:37:51	2019 JAN 07 02:42:43	2019 JAN 07 02:41:33	292.0	101.4	65.4	15.4	
N/A	209	Egress	2019 JAN 07 03:20:02	2019 JAN 07 03:25:14	2019 JAN 07 03:21:14	312.0	-164.1	-72.5	22.4	
N/A	210	Ingress	2019 JAN 07 04:35:46	2019 JAN 07 04:40:39	2019 JAN 07 04:39:29	293.0	73.1	65.2	15.4	
NOMAD	211	Egress	2019 JAN 07 05:17:54	2019 JAN 07 05:23:06	2019 JAN 07 05:19:06	312.0	166.4	-72.4	22.4	
N/A	212	Ingress	2019 JAN 07 06:33:42	2019 JAN 07 06:38:36	2019 JAN 07 06:37:26	294.0	44.2	65.3	15.4	
N/A	213	Egress	2019 JAN 07 07:15:47	2019 JAN 07 07:21:01	2019 JAN 07 07:16:59	314.0	137.1	-72.3	22.3	
ACS	214	Ingress	2019 JAN 07 08:31:36	2019 JAN 07 08:36:31	2019 JAN 07 08:35:21	295.0	15.8	65.2	15.4	
ACS	215	Egress	2019 JAN 07 09:13:38	2019 JAN 07 09:18:53	2019 JAN 07 09:14:50	315.0	107.7	-72.2	22.3	
NOMAD	216	Ingress	2019 JAN 07 10:29:27	2019 JAN 07 10:34:22	2019 JAN 07 10:33:12	295.0	-12.9	65.2	15.4	
NOMAD	217	Egress	2019 JAN 07 11:11:26	2019 JAN 07 11:16:42	2019 JAN 07 11:12:39	316.0	78.3	-72.1	22.2	
ACS	218	Ingress	2019 JAN 07 12:27:16	2019 JAN 07 12:32:13	2019 JAN 07 12:31:02	297.0	-41.4	65.2	15.4	
ACS	219	Egress	2019 JAN 07 13:09:12	2019 JAN 07 13:14:29	2019 JAN 07 13:10:25	317.0	48.9	-72.1	22.2	
N/A	220	Ingress	2019 JAN 07 14:25:10	2019 JAN 07 14:30:08	2019 JAN 07 14:28:57	298.0	-70.0	65.2	15.4	
N/A	221	Egress	2019 JAN 07 15:07:03	2019 JAN 07 15:12:20	2019 JAN 07 15:08:15	317.0	19.8	-72.0	22.1	
NOMAD	222	Ingress	2019 JAN 07 16:23:08	2019 JAN 07 16:28:05	2019 JAN 07 16:26:54	297.0	-98.3	65.0	15.5	
NOMAD	223	Egress	2019 JAN 07 17:04:56	2019 JAN 07 17:10:15	2019 JAN 07 17:06:09	319.0	-9.6	-71.9	22.1	
ACS	224	Ingress	2019 JAN 07 18:21:04	2019 JAN 07 18:26:02	2019 JAN 07 18:24:51	298.0	-127.1	65.1	15.5	
ACS	225	Egress	2019 JAN 07 19:02:49	2019 JAN 07 19:08:08	2019 JAN 07 19:04:02	319.0	-39.1	-71.8	22.0	
NOMAD	226	Ingress	2019 JAN 07 20:18:57	2019 JAN 07 20:23:57	2019 JAN 07 20:22:46	300.0	-155.5	65.0	15.5	
NOMAD	227	Egress	2019 JAN 07 21:00:39	2019 JAN 07 21:06:00	2019 JAN 07 21:01:53	321.0	-68.7	-71.6	22.0	
NOMAD	228	Ingress	2019 JAN 07 22:16:48	2019 JAN 07 22:21:50	2019 JAN 07 22:20:38	302.0	175.8	65.0	15.5	
NOMAD	229	Egress	2019 JAN 07 22:58:28	2019 JAN 07 23:03:50	2019 JAN 07 22:59:42	322.0	-98.0	-71.5	21.9	
ACS	230	Ingress	2019 JAN 08 00:14:40	2019 JAN 08 00:19:42	2019 JAN 08 00:18:30	302.0	147.2	65.0	15.5	
ACS	231	Egress	2019 JAN 08 00:56:16	2019 JAN 08 01:01:39	2019 JAN 08 00:57:30	323.0	-127.2	-71.5	21.9	
N/A	232	Ingress	2019 JAN 08 02:12:33	2019 JAN 08 02:17:36	2019 JAN 08 02:16:24	303.0	118.6	65.0	15.5	
N/A	233	Egress	2019 JAN 08 02:54:06	2019 JAN 08 02:59:29	2019 JAN 08 02:55:19	323.0	-156.4	-71.4	21.9	
NOMAD	234	Ingress	2019 JAN 08 04:10:29	2019 JAN 08 04:15:32	2019 JAN 08 04:14:20	303.0	90.3	64.8	15.5	
NOMAD	235	Egress	2019 JAN 08 04:51:56	2019 JAN 08 04:57:20	2019 JAN 08 04:53:11	324.0	174.1	-71.2	21.8	
N/A	236	Ingress	2019 JAN 08 06:08:25	2019 JAN 08 06:13:29	2019 JAN 08 06:12:17	304.0	61.5	64.9	15.5	
N/A	237	Egress	2019 JAN 08 06:49:49	2019 JAN 08 06:55:14	2019 JAN 08 06:51:03	325.0	144.9	-71.1	21.8	
ACS	238	Ingress	2019 JAN 08 08:06:20	2019 JAN 08 08:11:26	2019 JAN 08 08:10:14	306.0	33.1	64.7	15.5	
ACS	239	Egress	2019 JAN 08 08:47:41	2019 JAN 08 08:53:08	2019 JAN 08 08:48:55	327.0	115.6	-71.0	21.7	
NOMAD	240	Ingress	2019 JAN 08 10:04:13	2019 JAN 08 10:09:19	2019 JAN 08 10:08:07	306.0	4.4	64.8	15.5	
NOMAD	241	Egress	2019 JAN 08 10:45:30	2019 JAN 08 10:50:59	2019 JAN 08 10:46:45	329.0	86.2	-70.9	21.7	
NOMAD	242	Ingress	2019 JAN 08 12:02:02	2019 JAN 08 12:07:10	2019 JAN 08 12:05:57	308.0	-24.2	64.8	15.5	
NOMAD	243	Egress	2019 JAN 08 12:43:16	2019 JAN 08 12:48:45	2019 JAN 08 12:44:31	329.0	56.9	-70.8	21.6	
N/A	244	Ingress	2019 JAN 08 13:59:54	2019 JAN 08 14:05:03	2019 JAN 08 14:03:50	309.0	-52.8	64.7	15.5	
N/A	245	Egress	2019 JAN 08 14:41:04	2019 JAN 08 14:46:34	2019 JAN 08 14:42:19	330.0	27.7	-70.7	21.6	
ACS	246	Ingress	2019 JAN 08 15:57:51	2019 JAN 08 16:03:00	2019 JAN 08 16:01:47	309.0	-81.0	64.5	15.6	
ACS	247	Egress	2019 JAN 08 16:38:56	2019 JAN 08 16:44:27	2019 JAN 08 16:40:11	331.0	-1.6	-70.6	21.6	
NOMAD	248	Ingress	2019 JAN 08 17:55:48	2019 JAN 08 18:00:58	2019 JAN 08 17:59:45	310.0	-109.3	64.4	15.6	
NOMAD	249	Egress	2019 JAN 08 18:36:49	2019 JAN 08 18:42:21	2019 JAN 08 18:38:04	332.0	-30.9	-70.4	21.5	
ACS	250	Ingress	2019 JAN 08 19:53:42	2019 JAN 08 19:58:54	2019 JAN 08 19:57:40	312.0	-138.1	64.4	15.6	
ACS	251	Egress	2019 JAN 08 20:34:39	2019 JAN 08 20:40:13	2019 JAN 08 20:35:55	334.0	-60.4	-70.2	21.5	
NOMAD	252	Ingress	2019 JAN 08 21:51:34	2019 JAN 08 21:56:47	2019 JAN 08 21:55:33	313.0	-166.9	64.5	15.6	
NOMAD	253	Egress	2019 JAN 08 22:32:28	2019 JAN 08 22:38:02	2019 JAN 08 22:33:44	334.0	-89.7	-70.1	21.4	
ACS	254	Ingress	2019 JAN 08 23:49:24	2019 JAN 08 23:54:39	2019 JAN 08 23:53:25	315.0	164.5	64.5	15.6	
ACS	255	Egress	2019 JAN 09 00:30:15	2019 JAN 09 00:35:51	2019 JAN 09 00:31:31	336.0	-118.9	-70.0	21.4	
N/A	256	Ingress	2019 JAN 09 01:47:17	2019 JAN 09 01:52:32	2019 JAN 09 01:51:18	315.0	136.0	64.5	15.6	
N/A	257	Egress	2019 JAN 09 02:28:03	2019 JAN 09 02:33:40	2019 JAN 09 02:29:20	337.0	-148.1	-69.9	21.3	
NOMAD	258	Ingress	2019 JAN 09 03:45:12	2019 JAN 09 03:50:28	2019 JAN 09 03:49:14	316.0	107.8	64.2	15.6	
NOMAD	259	Egress	2019 JAN 09 04:25:53	2019 JAN 09 04:31:30	2019 JAN 09 04:27:09	337.0	-177.3	-69.7	21.3	
NOMAD	260	Ingress	2019 JAN 09 05:43:08	2019 JAN 09 05:48:26	2019 JAN 09 05:47:11	318.0	79.0	64.3	15.6	
NOMAD	261	Egress	2019 JAN 09 06:23:44	2019 JAN 09 06:29:23	2019 JAN 09 06:25:01	339.0	153.3	-69.5	21.3	
N/A	262	Ingress	2019 JAN 09 07:41:04	2019 JAN 09 07:46:23	2019 JAN 09 07:45:08	319.0	50.6	64.2	15.6	
N/A	263	Egress	2019 JAN 09 08:21:36	2019 JAN 09 08:27:17	2019 JAN 09 08:22:53	341.0	124.1	-69.4	21.2	
ACS	264	Ingress	2019 JAN 09 09:38:59	2019 JAN 09 09:44:18	2019 JAN 09 09:43:03	319.0	21.8	64.2	15.6	
ACS	265	Egress	2019 JAN 09 10:19:26	2019 JAN 09 10:25:09	2019 JAN 09 10:20:43	343.0	94.8	-69.2	21.2	
NOMAD	266	Ingress	2019 JAN 09 11:36:49	2019 JAN 09 11:42:10	2019 JAN 09 11:40:55	321.0	-6.9	64.3	15.6	
NOMAD	267	Egress	2019 JAN 09 12:17:13	2019 JAN 09 12:22:57	2019 JAN 09 12:18:31	344.0	65.6	-69.1	21.1	
N/A	268	Ingress	2019 JAN 09 13:34:39	2019 JAN 09 13:40:01	2019 JAN 09 13:38:46	322.0	-35.4	64.2	15.6	
N/A	269	Egress	2019 JAN 09 14:14:59	2019 JAN 09 14:20:43	2019 JAN 09 14:16:16	344.0	36.4	-68.9	21.1	
ACS	270	Ingress	2019 JAN 09 15:32:35	2019 JAN 09 15:37:58	2019 JAN 09 15:36:43	323.0	-63.6	63.9	15.7	
ACS	271	Egress	2019 JAN 09 16:12:49	2019 JAN 09 16:18:34	2019 JAN 09 16:14:07	345.0	7.2	-68.8	21.1	
NOMAD	272	Ingress	2019 JAN 09 17:30:33	2019 JAN 09 17:35:58	2019 JAN 09 17:34:41	325.0	-91.9	63.7	15.7	
NOMAD	273	Egress	2019 JAN 09 18:10:42	2019 JAN 09 18:16:29	2019 JAN 09 18:12:00	347.0	-22.0	-68.6	21.0	
NOMAD	274	Ingress	2019 JAN 09 19:28:29	2019 JAN 09 19:33:55	2019 JAN 09 19:32:39	326.0	-120.7	63.8	15.7	
NOMAD	275	Egress	2019 JAN 09 20:08:33	2019 JAN 09 20:14:21	2019 JAN 09 20:09:52	348.0	-51.4	-68.4	21.0	
ACS	276	Ingress	2019 JAN 09 21:26:22	2019 JAN 09 21:31:50	2019 JAN 09 21:30:34	328.0	-149.0	63.6	15.7	
ACS	277	Egress	2019 JAN 09 22:06:22	2019 JAN 09 22:12:12	2019 JAN 09 22:07:41	350.0	-80.7	-68.2	20.9	
NOMAD	278	Ingress	2019 JAN 09 23:24:14	2019 JAN 09 23:29:43	2019 JAN 09 23:28:26	329.0	-177.7	63.7	15.7	
NOMAD	279	Egress	2019 JAN 10 00:04:09	2019 JAN 10 00:10:01	2019 JAN 10 00:05:29	352.0	-110.0	-68.0	20.9	
N/A	280	Ingress	2019 JAN 10 01:22:06	2019 JAN 10 01:27:36	2019 JAN 10 01:26:19	330.0	153.7	63.7	15.7	
N/A	281	Egress	2019 JAN 10 02:01:57	2019 JAN 10 02:07:51	2019 JAN 10 02:03:17	354.0	-139.0	-67.9	20.9	
ACS	282	Ingress	2019 JAN 10 03:20:01	2019 JAN 10 03:25:32	2019 JAN 10 03:24:15	331.0	125.1	63.6	15.7	
ACS	283	Egress	2019 JAN 10 03:59:45	2019 JAN 10 04:05:40	2019 JAN 10 04:01:05	355.0	-168.2	-67.7	20.8	
NOMAD	284	Ingress	2019 JAN 10 05:17:57	2019 JAN 10 05:23:30	2019 JAN 10 05:22:12	333.0	96.8	63.4	15.8	
NOMAD	285	Egress	2019 JAN 10 05:57:35	2019 JAN 10 06:03:31	2019 JAN 10 05:58:56	356.0	162.5	-67.5	20.8	
N/A	286	Ingress	2019 JAN 10 07:15:53	2019 JAN 10 07:21:28	2019 JAN 10 07:20:10	335.0	68.5	63.2	15.8	
N/A	287	Egress	2019 JAN 10 07:55:27	2019 JAN 10 08:01:24	2019 JAN 10 07:56:47	357.0	133.3	-67.3	20.8	
ACS	288	Ingress	2019 JAN 10 09:13:49	2019 JAN 10 09:19:25	2019 JAN 10 09:18:07	336.0	39.6	63.4	15.8	
ACS	289	Egress	2019 JAN 10 09:53:17	2019 JAN 10 09:59:17	2019 JAN 10 09:54:38	360.0	104.1	-67.1	20.7	
NOMAD	290	Ingress	2019 JAN 10 11:11:41	2019 JAN 10 11:17:19	2019 JAN 10 11:16:00	338.0	10.9	63.4	15.8	
NOMAD	291	Egress	2019 JAN 10 11:51:05	2019 JAN 10 11:57:07	2019 JAN 10 11:52:26	362.0	75.0	-66.9	20.7	
N/A	292	Ingress	2019 JAN 10 13:09:31	2019 JAN 10 13:15:10	2019 JAN 10 13:13:51	339.0	-17.6	63.4	15.8	
N/A	293	Egress	2019 JAN 10 13:48:50	2019 JAN 10 13:54:53	2019 JAN 10 13:50:11	363.0	45.8	-66.7	20.7	
NOMAD	294	Ingress	2019 JAN 10 15:07:24	2019 JAN 10 15:13:05	2019 JAN 10 15:11:45	341.0	-45.7	63.0	15.8	
NOMAD	295	Egress	2019 JAN 10 15:46:37	2019 JAN 10 15:52:41	2019 JAN 10 15:47:59	364.0	16.7	-66.6	20.6	
ACS	296	Ingress	2019 JAN 10 17:05:22	2019 JAN 10 17:11:04	2019 JAN 10 17:09:44	342.0	-74.4	63.1	15.8	
ACS	297	Egress	2019 JAN 10 17:44:29	2019 JAN 10 17:50:34	2019 JAN 10 17:45:51	365.0	-12.4	-66.4	20.6	
NOMAD	298	Ingress	2019 JAN 10 19:03:20	2019 JAN 10 19:09:03	2019 JAN 10 19:07:43	343.0	-102.8	62.8	15.8	
NOMAD	299	Egress	2019 JAN 10 19:42:20	2019 JAN 10 19:48:28	2019 JAN 10 19:43:42	368.0	-41.7	-66.1	20.6	
ACS	300	Ingress	2019 JAN 10 21:01:14	2019 JAN 10 21:07:00	2019 JAN 10 21:05:40	346.0	-131.5	62.9	15.8	
ACS	301	Egress	2019 JAN 10 21:40:09	2019 JAN 10 21:46:18	2019 JAN 10 21:41:31	369.0	-71.0	-65.9	20.5	
NOMAD	302	Ingress	2019 JAN 10 22:59:06	2019 JAN 10 23:04:54	2019 JAN 10 23:03:33	348.0	-159.8	62.7	15.9	
NOMAD	303	Egress	2019 JAN 10 23:37:55	2019 JAN 10 23:44:07	2019 JAN 10 23:39:19	372.0	-100.2	-65.6	20.5	
N/A	304	Ingress	2019 JAN 11 00:56:57	2019 JAN 11 01:02:46	2019 JAN 11 01:01:25	349.0	171.6	62.7	15.9	
N/A	305	Egress	2019 JAN 11 01:35:42	2019 JAN 11 01:41:56	2019 JAN 11 01:37:06	374.0	-129.3	-65.4	20.5	
NOMAD	306	Ingress	2019 JAN 11 02:54:51	2019 JAN 11 03:00:42	2019 JAN 11 02:59:20	351.0	143.0	62.6	15.9	
NOMAD	307	Egress	2019 JAN 11 03:33:29	2019 JAN 11 03:39:44	2019 JAN 11 03:34:53	375.0	-158.4	-65.2	20.4	
ACS	308	Ingress	2019 JAN 11 04:52:47	2019 JAN 11 04:58:40	2019 JAN 11 04:57:18	353.0	114.8	62.4	15.9	
ACS	309	Egress	2019 JAN 11 05:31:18	2019 JAN 11 05:37:34	2019 JAN 11 05:32:42	376.0	172.5	-65.0	20.4	
NOMAD	310	Ingress	2019 JAN 11 06:50:44	2019 JAN 11 06:56:39	2019 JAN 11 06:55:17	355.0	86.0	62.5	15.9	
NOMAD	311	Egress	2019 JAN 11 07:29:08	2019 JAN 11 07:35:26	2019 JAN 11 07:30:33	378.0	143.3	-64.7	20.4	
N/A	312	Ingress	2019 JAN 11 08:48:41	2019 JAN 11 08:54:37	2019 JAN 11 08:53:15	356.0	57.6	62.3	15.9	
N/A	313	Egress	2019 JAN 11 09:26:59	2019 JAN 11 09:33:20	2019 JAN 11 09:28:24	381.0	114.2	-64.5	20.3	
ACS	314	Ingress	2019 JAN 11 10:46:35	2019 JAN 11 10:52:33	2019 JAN 11 10:51:10	358.0	28.8	62.4	15.9	
ACS	315	Egress	2019 JAN 11 11:24:47	2019 JAN 11 11:31:11	2019 JAN 11 11:26:13	384.0	85.0	-64.3	20.3	
N/A	316	Ingress	2019 JAN 11 12:44:25	2019 JAN 11 12:50:25	2019 JAN 11 12:49:02	360.0	0.2	62.4	15.9	
N/A	317	Egress	2019 JAN 11 13:22:32	2019 JAN 11 13:28:58	2019 JAN 11 13:23:58	386.0	55.9	-64.0	20.3	
NOMAD	318	Ingress	2019 JAN 11 14:42:17	2019 JAN 11 14:48:19	2019 JAN 11 14:46:56	362.0	-28.3	62.3	15.9	
NOMAD	319	Egress	2019 JAN 11 15:20:18	2019 JAN 11 15:26:44	2019 JAN 11 15:21:44	386.0	26.9	-63.8	20.2	
ACS	320	Ingress	2019 JAN 11 16:40:15	2019 JAN 11 16:46:19	2019 JAN 11 16:44:55	364.0	-56.5	62.0	16.0	
ACS	321	Egress	2019 JAN 11 17:18:07	2019 JAN 11 17:24:36	2019 JAN 11 17:19:34	389.0	-2.3	-63.6	20.2	
NOMAD	322	Ingress	2019 JAN 11 18:38:14	2019 JAN 11 18:44:20	2019 JAN 11 18:42:55	366.0	-84.9	61.7	16.0	
NOMAD	323	Egress	2019 JAN 11 19:15:58	2019 JAN 11 19:22:29	2019 JAN 11 19:17:25	391.0	-31.4	-63.3	20.2	
NOMAD	324	Ingress	2019 JAN 11 20:36:11	2019 JAN 11 20:42:19	2019 JAN 11 20:40:54	368.0	-113.3	61.5	16.0	
NOMAD	325	Egress	2019 JAN 11 21:13:47	2019 JAN 11 21:20:21	2019 JAN 11 21:15:15	394.0	-60.6	-63.0	20.1	
ACS	326	Ingress	2019 JAN 11 22:34:04	2019 JAN 11 22:40:15	2019 JAN 11 22:38:49	371.0	-142.0	61.6	16.0	
ACS	327	Egress	2019 JAN 11 23:11:34	2019 JAN 11 23:18:10	2019 JAN 11 23:13:02	396.0	-89.8	-62.7	20.1	
N/A	328	Ingress	2019 JAN 12 00:31:55	2019 JAN 12 00:38:08	2019 JAN 12 00:36:43	373.0	-170.7	61.6	16.0	
N/A	329	Egress	2019 JAN 12 01:09:20	2019 JAN 12 01:15:59	2019 JAN 12 01:10:49	399.0	-118.9	-62.4	20.1	
NOMAD	330	Ingress	2019 JAN 12 02:29:49	2019 JAN 12 02:36:03	2019 JAN 12 02:34:37	374.0	160.8	61.6	16.0	
NOMAD	331	Egress	2019 JAN 12 03:07:07	2019 JAN 12 03:13:48	2019 JAN 12 03:08:36	401.0	-147.8	-62.2	20.1	
ACS	332	Ingress	2019 JAN 12 04:27:45	2019 JAN 12 04:34:02	2019 JAN 12 04:32:35	377.0	132.6	61.2	16.0	
ACS	333	Egress	2019 JAN 12 05:04:54	2019 JAN 12 05:11:36	2019 JAN 12 05:06:23	402.0	-176.9	-61.9	20.0	
NOMAD	334	Ingress	2019 JAN 12 06:25:43	2019 JAN 12 06:32:02	2019 JAN 12 06:30:35	379.0	104.2	61.0	16.1	
NOMAD	335	Egress	2019 JAN 12 07:02:43	2019 JAN 12 07:09:27	2019 JAN 12 07:04:13	404.0	153.9	-61.6	20.0	
N/A	336	Ingress	2019 JAN 12 08:23:40	2019 JAN 12 08:30:02	2019 JAN 12 08:28:34	382.0	75.4	61.1	16.1	
N/A	337	Egress	2019 JAN 12 09:00:33	2019 JAN 12 09:07:20	2019 JAN 12 09:02:03	407.0	124.9	-61.4	20.0	
NOMAD	338	Ingress	2019 JAN 12 10:21:36	2019 JAN 12 10:28:00	2019 JAN 12 10:26:32	384.0	47.0	60.9	16.1	
NOMAD	339	Egress	2019 JAN 12 10:58:21	2019 JAN 12 11:05:12	2019 JAN 12 10:59:52	411.0	95.8	-61.1	19.9	
N/A	340	Ingress	2019 JAN 12 12:19:29	2019 JAN 12 12:25:55	2019 JAN 12 12:24:26	386.0	18.4	60.9	16.1	
N/A	341	Egress	2019 JAN 12 12:56:07	2019 JAN 12 13:03:01	2019 JAN 12 12:57:39	414.0	66.7	-60.8	19.9	
N/A	342	Ingress	2019 JAN 12 14:17:19	2019 JAN 12 14:23:48	2019 JAN 12 14:22:18	389.0	-10.2	60.9	16.1	
N/A	343	Egress	2019 JAN 12 14:53:50	2019 JAN 12 15:00:45	2019 JAN 12 14:55:22	415.0	37.6	-60.5	19.9	
ACS	344	Ingress	2019 JAN 12 16:15:14	2019 JAN 12 16:21:46	2019 JAN 12 16:20:16	392.0	-38.8	60.8	16.1	
ACS	345	Egress	2019 JAN 12 16:51:36	2019 JAN 12 16:58:34	2019 JAN 12 16:53:09	418.0	8.6	-60.2	19.9	
NOMAD	346	Ingress	2019 JAN 12 18:13:14	2019 JAN 12 18:19:48	2019 JAN 12 18:18:18	394.0	-67.1	60.5	16.1	
NOMAD	347	Egress	2019 JAN 12 18:49:26	2019 JAN 12 18:56:27	2019 JAN 12 18:50:59	421.0	-20.5	-59.9	19.8	
ACS	348	Ingress	2019 JAN 12 20:11:13	2019 JAN 12 20:17:50	2019 JAN 12 20:16:19	397.0	-95.5	60.3	16.1	
ACS	349	Egress	2019 JAN 12 20:47:15	2019 JAN 12 20:54:19	2019 JAN 12 20:48:49	424.0	-49.6	-59.5	19.8	
NOMAD	350	Ingress	2019 JAN 12 22:09:09	2019 JAN 12 22:15:48	2019 JAN 12 22:14:17	399.0	-123.8	60.1	16.2	
NOMAD	351	Egress	2019 JAN 12 22:45:02	2019 JAN 12 22:52:09	2019 JAN 12 22:46:36	427.0	-78.8	-59.1	19.8	
ACS	352	Ingress	2019 JAN 13 00:07:01	2019 JAN 13 00:13:44	2019 JAN 13 00:12:12	403.0	-152.5	60.1	16.2	
ACS	353	Egress	2019 JAN 13 00:42:47	2019 JAN 13 00:49:57	2019 JAN 13 00:44:22	430.0	-107.9	-58.7	19.7	
N/A	354	Ingress	2019 JAN 13 02:04:54	2019 JAN 13 02:11:39	2019 JAN 13 02:10:06	405.0	178.9	60.1	16.2	
N/A	355	Egress	2019 JAN 13 02:40:32	2019 JAN 13 02:47:46	2019 JAN 13 02:42:08	434.0	-136.8	-58.5	19.7	
NOMAD	356	Ingress	2019 JAN 13 04:02:50	2019 JAN 13 04:09:38	2019 JAN 13 04:08:04	408.0	150.7	59.7	16.2	
NOMAD	357	Egress	2019 JAN 13 04:38:18	2019 JAN 13 04:45:34	2019 JAN 13 04:39:54	436.0	-165.9	-58.2	19.7	
NOMAD	358	Ingress	2019 JAN 13 06:00:47	2019 JAN 13 06:07:39	2019 JAN 13 06:06:05	412.0	122.0	59.7	16.2	
NOMAD	359	Egress	2019 JAN 13 06:36:04	2019 JAN 13 06:43:23	2019 JAN 13 06:37:41	439.0	165.0	-57.7	19.7	
ACS	360	Ingress	2019 JAN 13 07:58:46	2019 JAN 13 08:05:41	2019 JAN 13 08:04:06	415.0	93.6	59.5	16.2	
ACS	361	Egress	2019 JAN 13 08:33:53	2019 JAN 13 08:41:15	2019 JAN 13 08:35:31	442.0	136.0	-57.4	19.6	
N/A	362	Ingress	2019 JAN 13 09:56:44	2019 JAN 13 10:03:41	2019 JAN 13 10:02:06	417.0	65.1	59.3	16.2	
N/A	363	Egress	2019 JAN 13 10:31:41	2019 JAN 13 10:39:08	2019 JAN 13 10:33:20	447.0	106.9	-57.0	19.6	
NOMAD	364	Ingress	2019 JAN 13 11:54:38	2019 JAN 13 12:01:39	2019 JAN 13 12:00:03	421.0	36.4	59.4	16.2	
NOMAD	365	Egress	2019 JAN 13 12:29:28	2019 JAN 13 12:36:58	2019 JAN 13 12:31:07	450.0	77.9	-56.7	19.6	
N/A	366	Ingress	2019 JAN 13 13:52:29	2019 JAN 13 13:59:33	2019 JAN 13 13:57:56	424.0	7.8	59.3	16.2	
N/A	367	Egress	2019 JAN 13 14:27:10	2019 JAN 13 14:34:43	2019 JAN 13 14:28:50	453.0	48.9	-56.3	19.6	
ACS	368	Ingress	2019 JAN 13 15:50:23	2019 JAN 13 15:57:31	2019 JAN 13 15:55:53	428.0	-20.4	58.9	16.3	
ACS	369	Egress	2019 JAN 13 16:24:54	2019 JAN 13 16:32:29	2019 JAN 13 16:26:34	455.0	19.9	-56.0	19.5	
NOMAD	370	Ingress	2019 JAN 13 17:48:24	2019 JAN 13 17:55:35	2019 JAN 13 17:53:56	431.0	-48.7	58.6	16.3	
NOMAD	371	Egress	2019 JAN 13 18:22:41	2019 JAN 13 18:30:21	2019 JAN 13 18:24:23	460.0	-9.1	-55.6	19.5	
NOMAD	372	Ingress	2019 JAN 13 19:46:25	2019 JAN 13 19:53:39	2019 JAN 13 19:52:00	434.0	-77.1	58.3	16.3	
