Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
163	2019 JAN 11 23:23:00	2019 JAN 12 00:25:45	2019 JAN 11 23:54:07	3770.0	-6.1	92.3	159.4	-72.9	-4.0	72.9	8.9	
164	2019 JAN 12 01:20:48	2019 JAN 12 02:23:35	2019 JAN 12 01:51:55	3772.0	-35.0	63.4	130.8	-72.9	-3.9	73.0	8.9	
165	2019 JAN 12 03:18:39	2019 JAN 12 04:21:27	2019 JAN 12 03:49:47	3774.0	-63.6	34.5	102.3	-72.9	-3.8	72.9	8.9	
166	2019 JAN 12 05:16:33	2019 JAN 12 06:19:23	2019 JAN 12 05:47:41	3776.0	-92.1	5.5	73.8	-72.9	-3.7	72.9	8.9	
167	2019 JAN 12 07:14:28	2019 JAN 12 08:17:17	2019 JAN 12 07:45:37	3774.0	-120.5	-23.4	44.9	-73.0	-3.6	72.9	8.9	
168	2019 JAN 12 09:12:21	2019 JAN 12 10:15:11	2019 JAN 12 09:43:29	3776.0	-149.6	-52.4	16.2	-73.0	-3.5	73.0	8.8	
169	2019 JAN 12 11:10:13	2019 JAN 12 12:13:01	2019 JAN 12 11:41:19	3774.0	-178.3	-81.3	-12.7	-73.0	-3.5	73.1	8.8	
170	2019 JAN 12 13:08:02	2019 JAN 12 14:10:49	2019 JAN 12 13:39:09	3772.0	152.9	-110.3	-41.6	-73.1	-3.4	73.1	8.8	
171	2019 JAN 12 15:05:51	2019 JAN 12 16:08:41	2019 JAN 12 15:36:59	3776.0	124.1	-139.2	-70.0	-73.1	-3.4	73.0	8.8	
172	2019 JAN 12 17:03:44	2019 JAN 12 18:06:35	2019 JAN 12 17:34:53	3776.0	95.8	-168.1	-98.6	-73.1	-3.2	73.0	8.8	
173	2019 JAN 12 19:01:41	2019 JAN 12 20:04:31	2019 JAN 12 19:32:49	3776.0	67.3	162.9	-127.0	-73.0	-3.1	73.1	8.8	
174	2019 JAN 12 20:59:36	2019 JAN 12 22:02:23	2019 JAN 12 21:30:43	3772.0	38.6	134.0	-156.1	-73.1	-3.0	73.1	8.7	
175	2019 JAN 12 22:57:29	2019 JAN 13 00:00:15	2019 JAN 12 23:28:35	3772.0	9.6	105.0	175.2	-73.1	-3.0	73.2	8.7	
176	2019 JAN 13 00:55:18	2019 JAN 13 01:58:05	2019 JAN 13 01:26:25	3772.0	-19.2	76.1	146.5	-73.2	-2.9	73.2	8.7	
177	2019 JAN 13 02:53:08	2019 JAN 13 03:55:55	2019 JAN 13 03:24:15	3772.0	-47.7	47.2	117.8	-73.2	-2.8	73.2	8.7	
178	2019 JAN 13 04:51:01	2019 JAN 13 05:53:51	2019 JAN 13 05:22:09	3776.0	-76.4	18.3	89.6	-73.2	-2.7	73.2	8.7	
179	2019 JAN 13 06:48:56	2019 JAN 13 07:51:47	2019 JAN 13 07:20:05	3776.0	-104.8	-10.7	61.0	-73.2	-2.6	73.2	8.7	
180	2019 JAN 13 08:46:50	2019 JAN 13 09:49:41	2019 JAN 13 09:17:59	3776.0	-133.5	-39.6	32.2	-73.2	-2.5	73.2	8.6	
181	2019 JAN 13 10:44:43	2019 JAN 13 11:47:31	2019 JAN 13 11:15:49	3774.0	-162.4	-68.6	3.0	-73.2	-2.5	73.3	8.6	
182	2019 JAN 13 12:42:33	2019 JAN 13 13:45:21	2019 JAN 13 13:13:39	3774.0	168.7	-97.5	-25.6	-73.3	-2.5	73.3	8.6	
183	2019 JAN 13 14:40:22	2019 JAN 13 15:43:11	2019 JAN 13 15:11:29	3774.0	140.1	-126.4	-54.2	-73.3	-2.4	73.3	8.6	
184	2019 JAN 13 16:38:14	2019 JAN 13 17:41:05	2019 JAN 13 17:09:21	3776.0	111.8	-155.3	-82.6	-73.3	-2.2	73.3	8.6	
185	2019 JAN 13 18:36:10	2019 JAN 13 19:39:01	2019 JAN 13 19:07:17	3778.0	83.1	175.7	-111.0	-73.3	-2.1	73.3	8.6	
186	2019 JAN 13 20:34:06	2019 JAN 13 21:36:55	2019 JAN 13 21:05:13	3774.0	54.7	146.8	-139.8	-73.3	-2.0	73.3	8.5	
187	2019 JAN 13 22:32:00	2019 JAN 13 23:34:47	2019 JAN 13 23:03:05	3774.0	25.5	117.8	-168.6	-73.3	-2.0	73.3	8.5	
188	2019 JAN 14 00:29:50	2019 JAN 14 01:32:37	2019 JAN 14 01:00:55	3772.0	-3.1	88.9	162.5	-73.4	-1.9	73.4	8.5	
189	2019 JAN 14 02:27:39	2019 JAN 14 03:30:25	2019 JAN 14 02:58:45	3772.0	-31.9	60.0	133.6	-73.4	-1.9	73.4	8.5	
190	2019 JAN 14 04:25:31	2019 JAN 14 05:28:19	2019 JAN 14 04:56:37	3774.0	-60.3	31.0	105.3	-73.4	-1.7	73.4	8.5	
191	2019 JAN 14 06:23:26	2019 JAN 14 07:26:15	2019 JAN 14 06:54:33	3776.0	-88.9	2.1	76.9	-73.4	-1.6	73.3	8.5	
192	2019 JAN 14 08:21:20	2019 JAN 14 09:24:11	2019 JAN 14 08:52:29	3776.0	-117.3	-26.9	48.3	-73.4	-1.5	73.4	8.4	
193	2019 JAN 14 10:19:14	2019 JAN 14 11:22:03	2019 JAN 14 10:50:21	3776.0	-146.3	-55.8	19.3	-73.4	-1.5	73.4	8.4	
194	2019 JAN 14 12:17:05	2019 JAN 14 13:19:53	2019 JAN 14 12:48:11	3774.0	-175.0	-84.8	-9.5	-73.4	-1.4	73.5	8.4	
195	2019 JAN 14 14:14:54	2019 JAN 14 15:17:43	2019 JAN 14 14:46:01	3774.0	156.3	-113.7	-38.1	-73.5	-1.3	73.5	8.4	
196	2019 JAN 14 16:12:45	2019 JAN 14 17:15:37	2019 JAN 14 16:43:53	3778.0	127.8	-142.6	-66.3	-73.5	-1.2	73.4	8.4	
197	2019 JAN 14 18:10:39	2019 JAN 14 19:13:31	2019 JAN 14 18:41:47	3778.0	99.4	-171.5	-94.9	-73.4	-1.1	73.4	8.3	
198	2019 JAN 14 20:08:36	2019 JAN 14 21:11:27	2019 JAN 14 20:39:43	3776.0	71.1	159.5	-123.4	-73.4	-0.9	73.4	8.3	
199	2019 JAN 14 22:06:32	2019 JAN 14 23:09:19	2019 JAN 14 22:37:37	3774.0	42.1	130.6	-152.4	-73.4	-0.9	73.5	8.3	
200	2019 JAN 15 00:04:24	2019 JAN 15 01:07:11	2019 JAN 15 00:35:29	3774.0	13.1	101.6	178.9	-73.5	-0.9	73.5	8.3	
201	2019 JAN 15 02:02:13	2019 JAN 15 03:05:01	2019 JAN 15 02:33:19	3774.0	-15.6	72.7	150.2	-73.5	-0.8	73.5	8.3	
202	2019 JAN 15 04:00:04	2019 JAN 15 05:02:53	2019 JAN 15 04:31:09	3776.0	-44.1	43.8	121.9	-73.5	-0.6	73.5	8.3	
203	2019 JAN 15 05:57:58	2019 JAN 15 07:00:49	2019 JAN 15 06:29:05	3776.0	-72.2	14.9	93.5	-73.5	-0.5	73.5	8.2	
204	2019 JAN 15 07:55:54	2019 JAN 15 08:58:45	2019 JAN 15 08:27:01	3778.0	-100.9	-14.1	65.0	-73.5	-0.4	73.5	8.2	
205	2019 JAN 15 09:53:48	2019 JAN 15 10:56:39	2019 JAN 15 10:24:55	3778.0	-129.7	-43.0	36.2	-73.5	-0.3	73.5	8.2	
206	2019 JAN 15 11:51:40	2019 JAN 15 12:54:29	2019 JAN 15 12:22:45	3776.0	-158.5	-72.0	7.1	-73.5	-0.3	73.6	8.2	
207	2019 JAN 15 13:49:30	2019 JAN 15 14:52:19	2019 JAN 15 14:20:35	3774.0	173.0	-100.9	-21.4	-73.6	-0.2	73.6	8.2	
208	2019 JAN 15 15:47:20	2019 JAN 15 16:50:11	2019 JAN 15 16:18:25	3778.0	144.2	-129.8	-49.8	-73.6	-0.1	73.6	8.2	
209	2019 JAN 15 17:45:13	2019 JAN 15 18:48:05	2019 JAN 15 18:16:19	3778.0	116.1	-158.7	-78.2	-73.6	0.1	73.5	8.1	
210	2019 JAN 15 19:43:09	2019 JAN 15 20:46:01	2019 JAN 15 20:14:15	3778.0	87.7	172.3	-106.6	-73.5	0.3	73.5	8.1	
211	2019 JAN 15 21:41:06	2019 JAN 15 22:43:55	2019 JAN 15 22:12:11	3776.0	59.0	143.4	-135.3	-73.5	0.4	73.5	8.1	
212	2019 JAN 15 23:38:59	2019 JAN 16 00:41:47	2019 JAN 16 00:10:03	3774.0	30.3	114.4	-164.1	-73.6	0.4	73.6	8.1	
213	2019 JAN 16 01:36:49	2019 JAN 16 02:39:35	2019 JAN 16 02:07:53	3772.0	1.4	85.5	166.8	-73.6	0.4	73.6	8.1	
214	2019 JAN 16 03:34:38	2019 JAN 16 04:37:27	2019 JAN 16 04:05:43	3776.0	-27.4	56.6	138.6	-73.6	0.5	73.6	8.1	
215	2019 JAN 16 05:32:32	2019 JAN 16 06:35:21	2019 JAN 16 06:03:37	3776.0	-55.5	27.7	110.2	-73.6	0.7	73.5	8.0	
216	2019 JAN 16 07:30:27	2019 JAN 16 08:33:19	2019 JAN 16 08:01:33	3778.0	-83.8	-1.2	82.0	-73.5	0.9	73.5	8.0	
217	2019 JAN 16 09:28:23	2019 JAN 16 10:31:13	2019 JAN 16 09:59:29	3778.0	-112.6	-30.2	53.2	-73.5	0.9	73.5	8.0	
218	2019 JAN 16 11:26:16	2019 JAN 16 12:29:05	2019 JAN 16 11:57:21	3776.0	-141.1	-59.2	24.3	-73.6	1.0	73.6	8.0	
219	2019 JAN 16 13:24:07	2019 JAN 16 14:26:55	2019 JAN 16 13:55:11	3774.0	-169.8	-88.1	-4.5	-73.6	1.1	73.6	8.0	
220	2019 JAN 16 15:21:56	2019 JAN 16 16:24:47	2019 JAN 16 15:53:01	3778.0	161.3	-117.0	-32.7	-73.6	1.2	73.6	8.0	
221	2019 JAN 16 17:19:48	2019 JAN 16 18:22:41	2019 JAN 16 17:50:55	3780.0	133.0	-145.9	-61.0	-73.6	1.3	73.5	7.9	
222	2019 JAN 16 19:17:44	2019 JAN 16 20:20:37	2019 JAN 16 19:48:51	3780.0	104.8	-174.8	-89.3	-73.5	1.6	73.5	7.9	
223	2019 JAN 16 21:15:42	2019 JAN 16 22:18:33	2019 JAN 16 21:46:47	3778.0	76.5	156.2	-117.8	-73.5	1.7	73.5	7.9	
224	2019 JAN 16 23:13:37	2019 JAN 17 00:16:25	2019 JAN 16 23:44:41	3774.0	47.9	127.3	-146.7	-73.5	1.8	73.5	7.9	
225	2019 JAN 17 01:11:29	2019 JAN 17 02:14:17	2019 JAN 17 01:42:33	3776.0	18.7	98.3	-175.3	-73.6	1.8	73.6	7.9	
226	2019 JAN 17 03:09:18	2019 JAN 17 04:12:05	2019 JAN 17 03:40:21	3774.0	-9.9	69.4	155.7	-73.6	1.8	73.6	7.9	
227	2019 JAN 17 05:07:10	2019 JAN 17 06:09:59	2019 JAN 17 05:38:13	3776.0	-38.1	40.5	127.6	-73.5	2.1	73.5	7.8	
228	2019 JAN 17 07:05:06	2019 JAN 17 08:07:57	2019 JAN 17 07:36:11	3778.0	-66.2	11.6	99.6	-73.5	2.3	73.4	7.8	
229	2019 JAN 17 09:03:02	2019 JAN 17 10:05:53	2019 JAN 17 09:34:07	3778.0	-94.6	-17.4	71.0	-73.4	2.4	73.4	7.8	
230	2019 JAN 17 11:00:56	2019 JAN 17 12:03:47	2019 JAN 17 11:32:01	3778.0	-123.3	-46.3	42.3	-73.4	2.5	73.5	7.8	
231	2019 JAN 17 12:58:49	2019 JAN 17 14:01:37	2019 JAN 17 13:29:51	3776.0	-152.1	-75.3	13.4	-73.5	2.6	73.5	7.8	
232	2019 JAN 17 14:56:39	2019 JAN 17 15:59:27	2019 JAN 17 15:27:41	3776.0	179.2	-104.2	-15.2	-73.5	2.6	73.5	7.8	
233	2019 JAN 17 16:54:29	2019 JAN 17 17:57:21	2019 JAN 17 17:25:33	3780.0	150.7	-133.1	-43.2	-73.5	2.8	73.4	7.7	
234	2019 JAN 17 18:52:23	2019 JAN 17 19:55:17	2019 JAN 17 19:23:29	3782.0	122.5	-162.0	-71.4	-73.4	3.0	73.4	7.7	
235	2019 JAN 17 20:50:21	2019 JAN 17 21:53:13	2019 JAN 17 21:21:25	3780.0	94.4	169.1	-99.8	-73.3	3.3	73.3	7.7	
236	2019 JAN 17 22:48:18	2019 JAN 17 23:51:07	2019 JAN 17 23:19:21	3776.0	66.1	140.2	-128.5	-73.3	3.4	73.3	7.7	
237	2019 JAN 18 00:46:11	2019 JAN 18 01:48:59	2019 JAN 18 01:17:13	3776.0	37.1	111.2	-157.2	-73.4	3.4	73.4	7.7	
238	2019 JAN 18 02:44:01	2019 JAN 18 03:46:49	2019 JAN 18 03:15:03	3776.0	8.3	82.3	174.2	-73.4	3.5	73.4	7.7	
239	2019 JAN 18 04:41:52	2019 JAN 18 05:44:41	2019 JAN 18 05:12:53	3778.0	-20.1	53.4	145.9	-73.4	3.6	73.3	7.7	
240	2019 JAN 18 06:39:48	2019 JAN 18 07:42:39	2019 JAN 18 07:10:51	3780.0	-48.0	24.5	118.0	-73.2	3.9	73.2	7.6	
241	2019 JAN 18 08:37:44	2019 JAN 18 09:40:37	2019 JAN 18 09:08:49	3780.0	-76.1	-4.4	89.8	-73.2	4.1	73.1	7.6	
242	2019 JAN 18 10:35:40	2019 JAN 18 11:38:31	2019 JAN 18 11:06:43	3780.0	-104.8	-33.4	60.9	-73.2	4.2	73.1	7.6	
243	2019 JAN 18 12:33:34	2019 JAN 18 13:36:23	2019 JAN 18 13:04:35	3778.0	-133.4	-62.3	32.2	-73.2	4.3	73.2	7.6	
244	2019 JAN 18 14:31:25	2019 JAN 18 15:34:13	2019 JAN 18 15:02:27	3776.0	-161.9	-91.3	3.5	-73.2	4.4	73.2	7.6	
245	2019 JAN 18 16:29:15	2019 JAN 18 17:32:07	2019 JAN 18 17:00:17	3780.0	169.5	-120.1	-24.5	-73.2	4.6	73.1	7.6	
246	2019 JAN 18 18:27:09	2019 JAN 18 19:30:03	2019 JAN 18 18:58:13	3782.0	141.5	-149.0	-52.6	-73.1	4.9	73.0	7.5	
247	2019 JAN 18 20:25:08	2019 JAN 18 21:28:01	2019 JAN 18 20:56:11	3782.0	113.5	-177.9	-80.7	-72.9	5.2	72.9	7.5	
248	2019 JAN 18 22:23:06	2019 JAN 18 23:25:57	2019 JAN 18 22:54:07	3780.0	85.1	153.1	-109.1	-72.9	5.3	72.9	7.5	
249	2019 JAN 19 00:21:02	2019 JAN 19 01:23:51	2019 JAN 19 00:52:03	3778.0	56.5	124.2	-137.7	-72.9	5.4	72.9	7.5	
250	2019 JAN 19 02:18:54	2019 JAN 19 03:21:41	2019 JAN 19 02:49:55	3776.0	27.8	95.2	-166.5	-72.9	5.5	72.9	7.5	
251	2019 JAN 19 04:16:44	2019 JAN 19 05:19:33	2019 JAN 19 04:47:43	3778.0	-0.7	66.4	165.2	-72.9	5.7	72.8	7.5	
252	2019 JAN 19 06:14:38	2019 JAN 19 07:17:29	2019 JAN 19 06:45:39	3780.0	-28.7	37.5	137.2	-72.7	6.0	72.7	7.5	
253	2019 JAN 19 08:12:36	2019 JAN 19 09:15:29	2019 JAN 19 08:43:39	3782.0	-56.7	8.6	109.3	-72.6	6.3	72.5	7.4	
254	2019 JAN 19 10:10:34	2019 JAN 19 11:13:27	2019 JAN 19 10:41:35	3782.0	-84.8	-20.3	81.1	-72.5	6.5	72.5	7.4	
255	2019 JAN 19 12:08:29	2019 JAN 19 13:11:21	2019 JAN 19 12:39:29	3782.0	-113.5	-49.3	52.4	-72.5	6.6	72.5	7.4	
256	2019 JAN 19 14:06:22	2019 JAN 19 15:09:11	2019 JAN 19 14:37:21	3778.0	-141.8	-78.2	23.6	-72.5	6.7	72.5	7.4	
257	2019 JAN 19 16:04:13	2019 JAN 19 17:07:03	2019 JAN 19 16:35:13	3780.0	-170.5	-107.1	-4.7	-72.5	6.8	72.4	7.4	
258	2019 JAN 19 18:02:05	2019 JAN 19 19:04:59	2019 JAN 19 18:33:07	3784.0	161.2	-136.0	-32.6	-72.4	7.1	72.3	7.4	
259	2019 JAN 19 20:00:04	2019 JAN 19 21:02:59	2019 JAN 19 20:31:05	3786.0	133.4	-164.9	-60.4	-72.2	7.5	72.1	7.4	
260	2019 JAN 19 21:58:04	2019 JAN 19 23:00:57	2019 JAN 19 22:29:05	3782.0	105.7	166.2	-88.7	-72.0	7.8	72.0	7.3	
261	2019 JAN 19 23:56:03	2019 JAN 20 00:58:53	2019 JAN 20 00:27:01	3780.0	77.3	137.3	-117.0	-71.9	8.0	71.9	7.3	
262	2019 JAN 20 01:53:57	2019 JAN 20 02:56:45	2019 JAN 20 02:24:55	3778.0	48.6	108.4	-145.7	-71.9	8.1	71.9	7.3	
263	2019 JAN 20 03:51:47	2019 JAN 20 04:54:37	2019 JAN 20 04:22:45	3780.0	19.9	79.4	-174.1	-71.9	8.2	71.9	7.3	
264	2019 JAN 20 05:49:41	2019 JAN 20 06:52:33	2019 JAN 20 06:20:39	3782.0	-8.1	50.6	158.0	-71.8	8.6	71.7	7.3	
265	2019 JAN 20 07:47:41	2019 JAN 20 08:50:33	2019 JAN 20 08:18:41	3782.0	-35.7	21.7	130.0	-71.5	9.0	71.4	7.3	
266	2019 JAN 20 09:45:41	2019 JAN 20 10:48:35	2019 JAN 20 10:16:41	3786.0	-64.0	-7.2	102.2	-71.4	9.3	71.2	7.3	
267	2019 JAN 20 11:43:39	2019 JAN 20 12:46:31	2019 JAN 20 12:14:39	3784.0	-92.2	-36.1	73.7	-71.3	9.5	71.2	7.2	
268	2019 JAN 20 13:41:34	2019 JAN 20 14:44:25	2019 JAN 20 14:12:31	3782.0	-120.5	-65.0	45.2	-71.2	9.7	71.2	7.2	
269	2019 JAN 20 15:39:27	2019 JAN 20 16:42:17	2019 JAN 20 16:10:23	3782.0	-149.1	-93.9	16.8	-71.1	9.9	71.1	7.2	
270	2019 JAN 20 17:37:19	2019 JAN 20 18:40:13	2019 JAN 20 18:08:19	3786.0	-177.4	-122.8	-11.2	-71.0	10.1	70.9	7.2	
271	2019 JAN 20 19:35:18	2019 JAN 20 20:38:15	2019 JAN 20 20:06:17	3788.0	155.1	-151.6	-38.8	-70.7	10.7	70.5	7.2	
272	2019 JAN 20 21:33:21	2019 JAN 20 22:36:15	2019 JAN 20 22:04:19	3786.0	127.2	179.5	-66.9	-70.4	11.1	70.3	7.2	
273	2019 JAN 20 23:31:23	2019 JAN 21 00:34:15	2019 JAN 21 00:02:19	3784.0	99.2	150.6	-95.0	-70.2	11.5	70.1	7.2	
274	2019 JAN 21 01:29:21	2019 JAN 21 02:32:09	2019 JAN 21 02:00:17	3780.0	70.9	121.7	-123.5	-70.1	11.6	70.1	7.2	
275	2019 JAN 21 03:27:14	2019 JAN 21 04:30:03	2019 JAN 21 03:58:09	3782.0	42.2	92.8	-151.8	-70.1	11.8	70.0	7.1	
276	2019 JAN 21 05:25:07	2019 JAN 21 06:27:59	2019 JAN 21 05:56:03	3784.0	14.1	63.9	-179.8	-69.9	12.2	69.8	7.1	
277	2019 JAN 21 07:23:08	2019 JAN 21 08:26:03	2019 JAN 21 07:54:05	3788.0	-13.6	35.1	152.6	-69.5	12.8	69.3	7.1	
278	2019 JAN 21 09:21:12	2019 JAN 21 10:24:07	2019 JAN 21 09:52:09	3788.0	-41.2	6.3	124.8	-69.1	13.3	68.9	7.1	
279	2019 JAN 21 11:19:14	2019 JAN 21 12:22:09	2019 JAN 21 11:50:11	3788.0	-69.2	-22.6	96.7	-68.8	13.7	68.7	7.1	
280	2019 JAN 21 13:17:13	2019 JAN 21 14:20:05	2019 JAN 21 13:48:09	3786.0	-97.5	-51.5	68.2	-68.6	14.0	68.6	7.1	
281	2019 JAN 21 15:15:09	2019 JAN 21 16:17:59	2019 JAN 21 15:46:03	3784.0	-125.8	-80.4	39.8	-68.5	14.3	68.5	7.1	
282	2019 JAN 21 17:13:04	2019 JAN 21 18:15:57	2019 JAN 21 17:43:59	3788.0	-154.1	-109.2	11.9	-68.3	14.6	68.1	7.1	
283	2019 JAN 21 19:11:03	2019 JAN 21 20:14:03	2019 JAN 21 19:42:01	3794.0	178.1	-138.0	-15.5	-67.9	15.3	67.6	7.1	
284	2019 JAN 21 21:09:11	2019 JAN 21 22:12:09	2019 JAN 21 21:40:07	3792.0	150.7	-166.8	-43.3	-67.3	16.1	67.1	7.1	
285	2019 JAN 21 23:07:19	2019 JAN 22 00:10:13	2019 JAN 21 23:38:13	3788.0	123.0	164.4	-71.3	-66.8	16.7	66.7	7.1	
286	2019 JAN 22 01:05:23	2019 JAN 22 02:08:15	2019 JAN 22 01:36:15	3788.0	94.7	135.5	-99.4	-66.5	17.1	66.4	7.0	
287	2019 JAN 22 03:03:21	2019 JAN 22 04:06:13	2019 JAN 22 03:34:13	3788.0	66.4	106.6	-127.6	-66.3	17.4	66.1	7.0	
288	2019 JAN 22 05:01:17	2019 JAN 22 06:04:11	2019 JAN 22 05:32:09	3790.0	38.1	77.8	-155.7	-66.1	17.9	65.8	7.0	
289	2019 JAN 22 06:59:21	2019 JAN 22 08:02:17	2019 JAN 22 07:30:13	3792.0	10.5	49.1	176.6	-65.4	18.7	65.1	7.0	
290	2019 JAN 22 08:57:31	2019 JAN 22 10:00:29	2019 JAN 22 09:28:25	3794.0	-17.1	20.3	149.0	-64.7	19.6	64.3	7.0	
291	2019 JAN 22 10:55:40	2019 JAN 22 11:58:39	2019 JAN 22 11:26:35	3796.0	-45.0	-8.5	121.2	-64.1	20.3	63.7	7.0	
292	2019 JAN 22 12:53:47	2019 JAN 22 13:56:43	2019 JAN 22 13:24:39	3792.0	-72.8	-37.3	93.0	-63.5	21.0	63.3	7.0	
293	2019 JAN 22 14:51:50	2019 JAN 22 15:54:43	2019 JAN 22 15:22:41	3790.0	-101.0	-66.1	64.7	-63.1	21.5	63.0	7.0	
294	2019 JAN 22 16:49:51	2019 JAN 22 17:52:45	2019 JAN 22 17:20:41	3792.0	-129.2	-94.9	36.7	-62.7	22.1	62.4	7.0	
295	2019 JAN 22 18:47:54	2019 JAN 22 19:50:57	2019 JAN 22 19:18:49	3800.0	-157.0	-123.6	9.1	-62.0	23.0	61.5	7.0	
296	2019 JAN 22 20:46:08	2019 JAN 22 21:49:13	2019 JAN 22 21:17:03	3804.0	175.3	-152.2	-18.5	-61.0	24.2	60.4	7.0	
297	2019 JAN 22 22:44:27	2019 JAN 22 23:47:29	2019 JAN 22 23:15:19	3800.0	147.8	179.2	-46.3	-59.9	25.4	59.5	7.0	
298	2019 JAN 23 00:42:42	2019 JAN 23 01:45:41	2019 JAN 23 01:13:33	3798.0	119.8	150.5	-74.2	-59.0	26.4	58.6	7.0	
299	2019 JAN 23 02:40:51	2019 JAN 23 03:43:47	2019 JAN 23 03:11:41	3794.0	91.8	121.7	-102.4	-58.3	27.1	58.0	7.0	
300	2019 JAN 23 04:38:56	2019 JAN 23 05:41:55	2019 JAN 23 05:09:45	3798.0	63.6	93.0	-130.4	-57.7	27.9	57.2	7.0	
301	2019 JAN 23 06:37:07	2019 JAN 23 07:40:09	2019 JAN 23 07:07:57	3802.0	35.7	64.4	-158.3	-56.7	29.1	56.1	7.0	
302	2019 JAN 23 08:35:29	2019 JAN 23 09:38:37	2019 JAN 23 09:06:23	3808.0	8.1	36.0	174.2	-55.2	30.8	54.4	7.1	
303	2019 JAN 23 10:33:55	2019 JAN 23 11:37:05	2019 JAN 23 11:04:49	3810.0	-19.6	7.6	146.4	-53.7	32.4	52.9	7.1	
304	2019 JAN 23 12:32:19	2019 JAN 23 13:35:27	2019 JAN 23 13:03:13	3810.0	-47.5	-20.9	118.5	-52.4	33.7	51.6	7.1	
305	2019 JAN 23 14:30:39	2019 JAN 23 15:33:45	2019 JAN 23 15:01:31	3806.0	-75.5	-49.4	90.4	-51.0	35.1	50.4	7.1	
306	2019 JAN 23 16:28:57	2019 JAN 23 17:32:01	2019 JAN 23 16:59:47	3806.0	-103.5	-77.9	62.3	-49.8	36.4	49.2	7.2	
307	2019 JAN 23 18:27:15	2019 JAN 23 19:30:27	2019 JAN 23 18:58:11	3814.0	-131.5	-106.2	34.5	-48.4	38.0	47.5	7.2	
308	2019 JAN 23 20:25:46	2019 JAN 23 21:29:09	2019 JAN 23 20:56:49	3826.0	-159.4	-134.2	6.8	-46.5	40.1	45.1	7.2	
309	2019 JAN 23 22:24:29	2019 JAN 23 23:27:51	2019 JAN 23 22:55:29	3824.0	172.9	-162.1	-21.1	-44.0	42.5	42.8	7.3	
310	2019 JAN 24 00:23:12	2019 JAN 24 01:26:29	2019 JAN 24 00:54:09	3818.0	145.1	170.0	-49.1	-41.6	44.7	40.7	7.4	
311	2019 JAN 24 02:21:50	2019 JAN 24 03:25:07	2019 JAN 24 02:52:47	3818.0	117.1	142.2	-77.1	-39.5	46.8	38.5	7.4	
312	2019 JAN 24 04:20:22	2019 JAN 24 05:23:41	2019 JAN 24 04:51:23	3820.0	89.0	114.4	-105.2	-37.6	48.8	36.5	7.5	
313	2019 JAN 24 06:18:57	2019 JAN 24 07:22:21	2019 JAN 24 06:50:01	3824.0	60.9	86.9	-133.2	-35.3	51.1	34.0	7.6	
314	2019 JAN 24 08:17:44	2019 JAN 24 09:21:19	2019 JAN 24 08:48:55	3834.0	33.0	60.2	-161.1	-32.4	53.9	30.8	7.8	
315	2019 JAN 24 10:16:41	2019 JAN 24 11:20:23	2019 JAN 24 10:47:59	3840.0	5.0	34.1	171.0	-29.2	56.9	27.3	7.9	
316	2019 JAN 24 12:15:42	2019 JAN 24 13:19:25	2019 JAN 24 12:47:03	3840.0	-23.0	8.4	142.9	-25.8	59.8	24.0	8.2	
317	2019 JAN 24 14:14:41	2019 JAN 24 15:18:25	2019 JAN 24 14:46:05	3838.0	-51.0	-16.7	114.8	-22.4	62.6	20.8	8.4	
318	2019 JAN 24 16:13:38	2019 JAN 24 17:17:21	2019 JAN 24 16:45:03	3836.0	-79.1	-41.1	86.7	-19.1	65.2	17.6	8.7	
319	2019 JAN 24 18:12:32	2019 JAN 24 19:16:17	2019 JAN 24 18:44:05	3836.0	-107.2	-64.3	58.6	-15.8	67.6	14.2	9.1	
320	2019 JAN 24 20:11:30	2019 JAN 24 21:15:27	2019 JAN 24 20:43:17	3846.0	-135.3	-85.2	30.5	-12.3	70.0	10.3	9.6	
321	2019 JAN 24 22:10:39	2019 JAN 24 23:14:41	2019 JAN 24 22:42:35	3848.0	-163.4	-103.4	2.4	-8.3	71.9	6.3	10.4	
322	2019 JAN 25 00:09:52	2019 JAN 25 01:13:55	2019 JAN 25 00:41:49	3846.0	168.5	-119.5	-25.7	-4.2	73.2	2.4	11.2	
323	2019 JAN 25 02:09:04	2019 JAN 25 03:13:09	2019 JAN 25 02:41:03	3846.0	140.3	-134.5	-53.9	-0.3	73.5	-1.6	12.2	
324	2019 JAN 25 04:08:11	2019 JAN 25 05:12:15	2019 JAN 25 04:40:15	3842.0	112.2	-150.4	-82.0	3.5	73.0	-5.3	13.0	
325	2019 JAN 25 06:07:12	2019 JAN 25 07:11:15	2019 JAN 25 06:39:25	3838.0	84.0	-168.2	-110.2	7.2	71.7	-8.9	13.8	
326	2019 JAN 25 08:06:09	2019 JAN 25 09:10:13	2019 JAN 25 08:38:29	3838.0	55.9	171.8	-138.4	10.6	69.9	-12.2	14.4	
327	2019 JAN 25 10:05:05	2019 JAN 25 11:09:15	2019 JAN 25 10:37:31	3842.0	27.7	149.9	-166.5	13.9	67.7	-15.7	14.8	
