S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2025 AUG 05 07:00:00,45.9905,114.3432,418.0643,15.3422,47.3802,1.6563,48.8845

MRO,2025 AUG 06 07:00:00,45.8887,124.4233,300.7872,15.3744,47.7556,7.2248e-14,47.7556
TGO,2025 AUG 06 06:36:00,49.0628,128.8783,420.3417,15.2819,47.7115,0.095236,47.7603

MRO,2025 AUG 06 16:24:00,55.4484,-13.8251,306.5917,15.3072,50.152,1.3114e-14,50.152
TGO,2025 AUG 06 16:27:00,53.1201,-13.3437,423.9449,15.3881,49.9758,0.080057,50.0177

MRO,2025 AUG 08 00:09:00,47.5189,-116.5247,301.191,15.3642,48.1964,2.0116e-14,48.1964
TGO,2025 AUG 07 23:54:00,52.0452,-115.0835,424.6684,15.2169,48.2685,22.2728,58.1075

MRO,2025 AUG 08 03:57:00,58.8362,-173.3631,310.536,15.2736,51.4215,9.4166e-15,51.4215
TGO,2025 AUG 08 03:51:00,57.7755,-170.7919,427.8051,15.3478,51.5061,0.62697,51.9706

MRO,2025 AUG 08 05:48:00,54.8998,160.243,308.7188,15.3147,50.1478,2.8845e-14,50.1478
TGO,2025 AUG 08 05:48:00,55.2024,158.4172,425.396,15.1931,49.3122,0.51439,48.9291

MRO,2025 AUG 08 18:57:00,65.8312,-33.7834,313.0545,15.1789,54.2584,3.1203e-14,54.2584
TGO,2025 AUG 08 19:36:00,62.2582,-37.808,428.8221,15.5433,54.7019,0.6733,55.143

MRO,2025 AUG 09 13:39:00,65.5739,53.0218,312.7246,15.1675,54.147,2.7955e-14,54.147
TGO,2025 AUG 08 13:42:00,61.7585,48.5682,428.5969,15.5592,54.5788,0.59559,54.9737

MRO,2025 AUG 09 17:21:00,57.9416,0.82725,309.2017,15.2892,51.306,1.8025e-14,51.306
TGO,2025 AUG 09 17:12:00,59.7347,1.2348,427.1833,15.1703,51.2808,0.79077,51.8072

MRO,2025 AUG 10 02:45:00,67.2667,-138.6819,312.4569,15.1381,54.9643,5.0988e-14,54.9643
TGO,2025 AUG 10 03:03:00,63.3931,-137.7226,430.2166,15.4939,55.0027,4.2678,53.0668

MRO,2025 AUG 11 01:09:00,59.3036,-103.8877,308.4135,15.2606,51.8256,4.3848e-14,51.8256
TGO,2025 AUG 11 00:39:00,61.2794,-100.3144,427.4115,15.0119,51.1764,1.0949,51.7747

MRO,2025 AUG 11 03:03:00,65.0954,-132.844,310.6033,15.1794,54.1288,3.4986e-14,54.1288
TGO,2025 AUG 10 03:03:00,63.3931,-137.7226,430.2166,15.4939,55.0027,4.2678,53.0668

MRO,2025 AUG 11 06:45:00,57.4758,174.8462,309.5773,15.2936,51.2988,1.8426e-14,51.2988
TGO,2025 AUG 11 06:33:00,62.125,172.374,429.0799,14.9339,51.1926,6.9042,54.9938

MRO,2025 AUG 11 16:09:00,66.9571,35.4045,313.3717,15.1467,55.0099,4.6555e-14,55.0099
TGO,2025 AUG 11 16:24:00,65.532,34.5869,430.2294,15.3356,55.2444,0.21683,55.1862

MRO,2025 AUG 12 14:33:00,59.0504,70.1842,307.6298,15.2683,51.9291,2.2935e-14,51.9291
TGO,2025 AUG 12 14:00:00,63.1674,72.9712,429.2215,14.9189,51.8292,1.5221,51.2848

MRO,2025 AUG 12 23:57:00,68.2387,-69.1775,313.1231,15.1269,55.771,3.8067e-14,55.771
TGO,2025 AUG 12 23:51:00,66.7834,-66.9285,430.0928,15.1794,55.2249,1.0101,55.7505

MRO,2025 AUG 13 05:33:00,66.5976,-150.3749,312.3878,15.1644,55.0779,1.0668e-14,55.0779
TGO,2025 AUG 13 05:45:00,66.6915,-152.1913,432.2906,15.2381,55.495,6.0003,59.5166

MRO,2025 AUG 14 13:21:00,67.5218,105.1069,313.1048,15.1489,55.6555,3.6203e-14,55.6555
TGO,2025 AUG 14 13:12:00,68.564,107.0843,430.4334,15.1347,56.1672,0.80642,56.5198

MRO,2025 AUG 15 00:36:00,72.9239,-61.3122,315.5026,15.0044,58.2852,1.7128e-14,58.2852
TGO,2025 AUG 15 01:00:00,69.6649,-63.353,431.2486,15.2578,57.3718,0.32305,57.4594

MRO,2025 AUG 16 04:36:00,63.2979,-106.9265,310.0147,15.2172,53.9908,7.9514e-15,53.9908
TGO,2025 AUG 16 04:30:00,68.1408,-111.7683,431.1782,14.7969,54.632,0.64859,54.5847

MRO,2025 AUG 16 12:06:00,66.9623,142.8276,313.9296,15.1675,55.6676,4.5539e-14,55.6676
TGO,2025 AUG 17 11:57:00,69.1008,147.2705,430.5713,14.6778,54.9282,0.38694,54.9381

MRO,2025 AUG 16 14:00:00,72.4912,112.8216,314.3455,15.0164,58.2481,3.1806e-15,58.2481
TGO,2025 AUG 16 14:21:00,71.2829,111.7649,431.5833,15.2867,58.557,0.076945,58.6042

MRO,2025 AUG 17 21:48:00,74.5046,7.5329,315.1044,14.9494,59.4601,2.0505e-14,59.4601
TGO,2025 AUG 17 21:48:00,72.1103,11.8508,432.4161,15.2375,58.9869,0.79957,59.211

MRO,2025 AUG 19 13:03:00,70.1368,156.8455,315.5848,15.1075,57.551,2.3155e-14,57.551
TGO,2025 AUG 19 13:06:00,71.9312,152.3294,431.4205,14.855,57.6995,0.44289,57.6622

MRO,2025 AUG 20 20:51:00,71.5229,51.6816,313.4457,15.0489,58.3112,8.1089e-15,58.3112
TGO,2025 AUG 20 20:33:00,72.6944,54.0719,433.0303,14.9164,58.5678,1.086,58.5787

MRO,2025 AUG 21 13:42:00,75.0452,163.9716,316.3681,14.9358,60.2375,9.5747e-15,60.2375
TGO,2025 AUG 21 14:15:00,74.1277,160.1303,432.1503,15.215,60.5348,0.51752,60.5088

MRO,2025 AUG 24 07:09:00,74.5466,-71.3168,313.8319,14.9556,60.3346,2.8548e-14,60.3346
TGO,2025 AUG 24 07:06:00,74.1799,-73.5529,432.8424,14.7578,59.5043,0.31664,59.566

MRO,2025 AUG 25 20:33:00,73.939,103.1124,313.4724,14.9872,60.2553,1.7132e-14,60.2553
TGO,2025 AUG 25 20:27:00,75.0482,104.5937,434.2682,14.9886,60.9661,0.37404,61.0903

MRO,2025 AUG 27 08:06:00,77.333,-58.4239,313.6137,14.8206,62.2469,1.0931e-14,62.2469
TGO,2025 AUG 26 08:15:00,75.5248,-62.8936,433.1212,15.3083,62.2733,0.12639,62.3234

MRO,2025 AUG 29 06:51:00,77.4283,-20.839,313.3282,14.8303,62.6108,1.0183e-14,62.6108
TGO,2025 AUG 29 07:00:00,75.7581,-20.8234,433.1546,14.9775,61.8716,0.088284,61.8936

MRO,2025 AUG 29 12:27:00,75.4326,-101.4013,312.6612,14.9103,61.5051,2.8584e-14,61.5051
TGO,2025 AUG 29 12:54:00,75.7542,-104.039,435.2726,15.1725,62.4545,0.11739,62.5027

