S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2020 NOV 30 13:45:00,-40.7579,123.9384,252.3086,14.7225,44.1147,5.1678e-14,44.1147
TGO,2020 NOV 30 13:54:00,-41.0939,121.3518,379.4051,14.6961,43.9876,0.83223,44.1064

MRO,2020 NOV 30 15:39:00,-34.7434,95.7863,253.0883,14.6947,41.5717,6.9972e-14,41.5717
TGO,2020 NOV 30 15:51:00,-38.5712,91.4159,378.9077,14.5981,41.916,0.71709,41.9273

MRO,2020 NOV 30 17:24:00,-57.7436,72.7522,249.8455,14.8622,53.9026,4.1743e-14,53.9026
TGO,2020 NOV 30 17:54:00,-53.2481,70.0865,379.531,15.1711,53.7855,0.98277,54.0551

MRO,2020 DEC 01 17:45:00,-47.958,75.9772,250.8032,14.7747,48.1124,1.1282e-13,48.1124
TGO,2020 DEC 01 17:27:00,-47.7897,79.3455,378.9444,14.7072,47.4453,0.67564,46.7721

MRO,2020 DEC 01 19:39:00,-41.788,47.5967,252.0669,14.7317,44.8238,1.4224e-14,44.8238
TGO,2020 DEC 01 19:24:00,-45.2929,49.1157,379.8974,14.5897,45.1371,0.55358,44.6055

MRO,2020 DEC 01 23:18:00,-59.1966,-3.6233,252.9232,14.8692,55.0147,3.7168e-14,55.0147
TGO,2020 DEC 01 23:24:00,-56.7064,-1.1622,380.4229,15.1306,55.3733,0.40661,55.1926

MRO,2020 DEC 02 01:15:00,-43.6061,-34.0481,253.0343,14.7386,45.7382,5.618e-14,45.7382
TGO,2020 DEC 02 01:18:00,-45.7112,-37.4512,381.2282,14.5603,45.1333,1.2049,44.0527

MRO,2020 DEC 02 04:54:00,-60.7467,-84.9341,249.7065,14.8983,56.1468,5.8648e-14,56.1468
TGO,2020 DEC 02 05:18:00,-57.6126,-87.373,379.2022,15.125,55.8425,0.52999,55.7745

MRO,2020 DEC 03 05:15:00,-50.7604,-81.97,250.188,14.7936,49.9633,8.2973e-14,49.9633
TGO,2020 DEC 03 04:51:00,-52.3456,-79.2118,380.0334,14.5881,49.2863,0.73603,49.2446

MRO,2020 DEC 03 10:51:00,-51.9579,-163.6713,251.5815,14.7967,50.6722,6.379e-14,50.6722
TGO,2020 DEC 03 10:45:00,-53.1507,-165.4258,381.8777,14.5825,49.7715,1.0546,49.9318

MRO,2020 DEC 03 12:45:00,-46.0872,167.9149,251.4948,14.7517,47.265,7.1968e-14,47.265
TGO,2020 DEC 03 12:42:00,-50.5102,163.9381,381.1328,14.4378,47.1234,0.45417,46.7848

MRO,2020 DEC 03 16:24:00,-63.4591,117.415,250.9646,14.9372,58.2603,1.778e-14,58.2603
TGO,2020 DEC 03 16:42:00,-61.8896,116.3004,378.3229,15.1547,58.5701,0.51674,58.5243

MRO,2020 DEC 04 16:45:00,-53.6146,120.126,250.9715,14.8156,51.9411,2.0116e-14,51.9411
TGO,2020 DEC 04 16:15:00,-56.9055,123.4245,378.8689,14.5489,52.1177,0.36278,51.7851

MRO,2020 DEC 04 22:21:00,-54.6971,38.5285,250.5423,14.8256,52.6631,4.7282e-14,52.6631
TGO,2020 DEC 04 22:09:00,-57.8889,37.3852,380.5274,14.5547,52.8372,1.3657,53.0876

MRO,2020 DEC 06 07:57:00,-64.0236,-90.1083,248.8953,14.95,59.1709,1.7128e-14,59.1709
TGO,2020 DEC 06 07:36:00,-64.5052,-86.3157,379.0645,14.8622,59.0239,0.77657,59.0373

MRO,2020 DEC 06 13:33:00,-65.3314,-171.7237,250.6576,14.9592,60.0604,2.324e-14,60.0604
TGO,2020 DEC 06 13:30:00,-65.0107,-171.9969,381.8013,14.8922,59.5355,0.38985,59.4193

MRO,2020 DEC 06 15:27:00,-59.4777,159.2305,250.5079,14.8719,56.0537,5.7338e-15,56.0537
TGO,2020 DEC 06 15:27:00,-62.7505,155.2652,380.0697,14.6075,56.6747,0.45705,56.609

MRO,2020 DEC 08 06:39:00,-69.6673,-50.1379,251.1739,15.0644,63.5354,1.1901e-14,63.5354
TGO,2020 DEC 08 06:48:00,-69.4231,-49.958,379.7844,15.2225,64.0424,0.54887,64.0325

MRO,2020 DEC 08 12:15:00,-70.7223,-131.3313,251.6398,15.1017,64.3782,2.2935e-14,64.3782
TGO,2020 DEC 08 12:42:00,-69.9485,-134.6596,382.0849,15.3178,64.7925,0.49551,64.7895

MRO,2020 DEC 09 10:42:00,-66.9081,-100.4329,249.7519,15.0106,61.8322,2.8448e-14,61.8322
TGO,2020 DEC 09 10:18:00,-68.0181,-98.9883,379.5314,14.7178,61.2893,0.41677,61.1718

MRO,2020 DEC 11 03:48:00,-71.2519,20.994,251.8529,15.1061,65.2486,7.2876e-15,65.2486
TGO,2020 DEC 11 03:36:00,-71.616,25.5467,380.1408,15.215,65.8744,0.54941,65.922

MRO,2020 DEC 11 09:24:00,-73.0361,-59.7121,249.6378,15.1758,66.6425,3.8726e-14,66.6425
TGO,2020 DEC 11 09:30:00,-72.2156,-58.6519,378.7782,15.3439,66.7535,0.38438,66.7987

MRO,2020 DEC 11 15:00:00,-74.1177,-140.8191,251.2997,15.2189,67.4918,2.818e-14,67.4918
TGO,2020 DEC 11 15:24:00,-72.5168,-143.296,381.8636,15.4431,67.3394,0.47435,67.3824

MRO,2020 DEC 12 07:51:00,-69.1078,-29.346,252.5202,15.0497,63.9312,3.0548e-14,63.9312
TGO,2020 DEC 12 07:06:00,-70.3519,-25.3685,380.6237,14.585,63.0046,0.28364,63.0688

MRO,2020 DEC 12 13:27:00,-70.3122,-110.3344,250.5426,15.1006,64.9283,9.031e-15,64.9283
TGO,2020 DEC 12 13:00:00,-70.9969,-109.4404,380.7358,14.7222,63.983,0.38281,63.9852

MRO,2020 DEC 14 17:45:00,-76.9808,-149.8821,251.4975,15.3656,70.2755,6.7937e-15,70.2755
TGO,2020 DEC 14 18:06:00,-74.1821,-148.3729,380.5338,15.8069,70.1463,0.39839,70.2077

MRO,2020 DEC 15 16:12:00,-73.1479,-120.1775,250.4848,15.1956,67.6467,3.7901e-14,67.6467
TGO,2020 DEC 15 15:42:00,-73.2679,-116.5935,381.9956,14.9481,66.9067,0.36835,66.9325

MRO,2020 DEC 15 18:03:00,-76.8313,-144.7512,251.3228,15.3581,70.3751,3.1806e-15,70.3751
TGO,2020 DEC 14 18:06:00,-74.1821,-148.3729,380.5338,15.8069,70.1463,0.39839,70.2077

MRO,2020 DEC 16 14:39:00,-69.6329,-89.6021,248.68,15.0839,65.2567,3.7229e-14,65.2567
TGO,2020 DEC 16 14:30:00,-72.2329,-92.6473,426.6342,14.735,65.7213,175.4668,110.1113

MRO,2020 DEC 18 04:00:00,-75.8541,88.9204,250.5238,15.3372,70.2359,7.1182e-15,70.2359
TGO,2020 DEC 18 04:39:00,-74.541,85.9657,380.1709,15.7731,70.9052,0.39014,70.9666

MRO,2020 DEC 18 20:51:00,-70.3006,-160.7572,251.4158,15.0919,66.1618,5.0415e-14,66.1618
TGO,2020 DEC 18 20:21:00,-73.8811,-160.1727,380.4099,14.6442,67.0832,0.35788,67.0993

MRO,2020 DEC 19 02:27:00,-71.9959,118.4973,251.3916,15.1592,67.513,4.498e-15,67.513
TGO,2020 DEC 19 02:15:00,-74.2168,117.0348,380.596,14.8669,68.0085,0.36361,68.0343

MRO,2020 DEC 22 10:48:00,-76.2328,28.1299,252.1694,15.3386,71.3561,8.1089e-15,71.3561
TGO,2020 DEC 22 10:51:00,-74.5224,29.0845,380.338,15.4508,70.6994,0.38027,70.7478

MRO,2020 DEC 25 15:27:00,-73.0527,-13.0509,252.3998,15.1969,69.6501,1.2821e-14,69.6501
TGO,2020 DEC 25 15:30:00,-74.2002,-12.5817,378.6316,15.2769,70.6155,0.37686,70.6551

MRO,2020 DEC 25 21:03:00,-74.4134,-93.6104,249.1564,15.2769,70.793,3.2538e-14,70.793
TGO,2020 DEC 25 21:24:00,-73.9257,-96.9585,381.8311,15.3944,70.8872,0.38301,70.9299

