Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
56	Dayside	2020 DEC 31 04:25:03	2020 DEC 31 04:54:19	2020 DEC 31 05:23:36	3512.82	73.67	96.87	-120.62	35.65	-49.88	-35.46	60.97	8.42	1	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&ingressMatch:ASCRAEUS MONS; &ingressMatch:CERAUNIUS FOSSAE; 	
57	Nightside	2020 DEC 31 05:23:36	2020 DEC 31 05:53:19	2020 DEC 31 06:23:02	3565.95	-120.62	-96.88	44.87	-35.46	50.89	35.27	118.95	20.46	14	-	-	-		
57	Dayside	2020 DEC 31 06:23:02	2020 DEC 31 06:52:19	2020 DEC 31 07:21:36	3514.44	44.87	68.22	-149.44	35.27	-50.29	-35.06	61.12	8.42	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
58	Nightside	2020 DEC 31 07:21:36	2020 DEC 31 07:51:21	2020 DEC 31 08:21:05	3568.73	-149.44	-125.51	16.02	-35.06	51.27	34.79	118.83	20.47	1	-	-	-		
58	Dayside	2020 DEC 31 08:21:05	2020 DEC 31 08:50:23	2020 DEC 31 09:19:41	3515.83	16.02	39.62	-178.29	34.79	-50.72	-34.57	61.24	8.43	1	-		COP row -1: UVIS off		
59	Nightside	2020 DEC 31 09:19:41	2020 DEC 31 09:49:26	2020 DEC 31 10:19:11	3570.09	-178.29	-154.13	-12.82	-34.57	51.71	34.34	118.69	20.47	1	-	-	-		
59	Dayside	2020 DEC 31 10:19:11	2020 DEC 31 10:48:29	2020 DEC 31 11:17:47	3516.35	-12.82	10.94	152.86	34.34	-51.11	-34.11	61.38	8.44	1	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
60	Nightside	2020 DEC 31 11:17:47	2020 DEC 31 11:47:32	2020 DEC 31 12:17:16	3569.21	152.86	177.20	-41.66	-34.11	52.13	33.93	118.52	20.48	14	-	-	-		
60	Dayside	2020 DEC 31 12:17:16	2020 DEC 31 12:46:35	2020 DEC 31 13:15:53	3516.62	-41.66	-17.82	124.03	33.93	-51.48	-33.72	61.57	8.44	14	-		COP row -1: UVIS off		
61	Nightside	2020 DEC 31 13:15:53	2020 DEC 31 13:45:37	2020 DEC 31 14:15:20	3566.97	124.03	148.46	-70.48	-33.72	52.52	33.55	118.34	20.48	28	-	-	-		
61	Dayside	2020 DEC 31 14:15:20	2020 DEC 31 14:44:38	2020 DEC 31 15:13:56	3515.71	-70.48	-46.60	95.22	33.55	-51.85	-33.38	61.77	8.43	28	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0	&trueDayLimb; 	
62	Nightside	2020 DEC 31 15:13:56	2020 DEC 31 15:43:38	2020 DEC 31 16:13:21	3565.32	95.22	119.70	-99.28	-33.38	52.87	33.20	118.14	20.48	14	-	-	-		
62	Dayside	2020 DEC 31 16:13:21	2020 DEC 31 16:42:38	2020 DEC 31 17:11:55	3513.92	-99.28	-75.35	66.43	33.20	-52.22	-33.03	61.96	8.43	14	-		COP row -1: UVIS off		
63	Nightside	2020 DEC 31 17:11:55	2020 DEC 31 17:41:38	2020 DEC 31 18:11:21	3566.25	66.43	90.98	-128.08	-33.03	53.23	32.82	117.96	20.47	5	-	-	-		
63	Dayside	2020 DEC 31 18:11:21	2020 DEC 31 18:40:38	2020 DEC 31 19:09:55	3513.96	-128.08	-103.97	37.61	32.82	-52.60	-32.59	62.09	8.44	5	-		COP row -1: UVIS off		
64	Nightside	2020 DEC 31 19:09:55	2020 DEC 31 19:39:39	2020 DEC 31 20:09:24	3568.57	37.61	62.40	-156.91	-32.59	53.64	32.36	117.84	20.48	14	-	-	-		
64	Dayside	2020 DEC 31 20:09:24	2020 DEC 31 20:38:42	2020 DEC 31 21:08:00	3516.60	-156.91	-132.53	8.77	32.36	-53.04	-32.11	62.21	8.45	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
65	Nightside	2020 DEC 31 21:08:00	2020 DEC 31 21:37:45	2020 DEC 31 22:07:30	3569.24	8.77	33.84	174.24	-32.11	54.04	31.85	117.73	20.50	5	-	-	-		
65	Dayside	2020 DEC 31 22:07:30	2020 DEC 31 22:36:48	2020 DEC 31 23:06:07	3517.38	174.24	-161.13	-20.07	31.85	-53.50	-31.64	62.35	8.46	5	-		COP row -1: UVIS off		
66	Nightside	2020 DEC 31 23:06:07	2020 DEC 31 23:35:52	2021 JAN 01 00:05:36	3569.25	-20.07	5.20	145.40	-31.64	54.45	31.38	117.58	20.50	14	-	-	-		
66	Dayside	2021 JAN 01 00:05:36	2021 JAN 01 00:34:54	2021 JAN 01 01:04:12	3515.99	145.40	170.21	-48.91	31.38	-53.94	-31.20	62.52	8.46	14	-		COP row -1: UVIS off		
67	Nightside	2021 JAN 01 01:04:12	2021 JAN 01 01:33:57	2021 JAN 01 02:03:41	3569.30	-48.91	-23.50	116.57	-31.20	54.86	30.97	117.39	20.51	5	-	-	-		
67	Dayside	2021 JAN 01 02:03:41	2021 JAN 01 02:32:58	2021 JAN 01 03:02:15	3513.40	116.57	141.51	-77.72	30.97	-54.35	-30.78	62.70	8.46	5	-		COP row -1: UVIS off		
68	Nightside	2021 JAN 01 03:02:15	2021 JAN 01 03:31:59	2021 JAN 01 04:01:44	3568.72	-77.72	-52.21	87.77	-30.78	55.25	30.61	117.19	20.51	3	-	-	-		
68	Dayside	2021 JAN 01 04:01:44	2021 JAN 01 04:31:00	2021 JAN 01 05:00:16	3511.90	87.77	112.81	-106.52	30.61	-54.72	-30.40	62.88	8.46	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
69	Nightside	2021 JAN 01 05:00:16	2021 JAN 01 05:29:59	2021 JAN 01 05:59:43	3567.46	-106.52	-80.88	58.97	-30.40	55.62	30.22	117.03	20.51	5	-	-	-		
69	Dayside	2021 JAN 01 05:59:43	2021 JAN 01 06:28:59	2021 JAN 01 06:58:16	3512.68	58.97	84.20	-135.32	30.22	-55.13	-29.99	63.03	8.47	5	-		COP row -1: UVIS off		
70	Nightside	2021 JAN 01 06:58:16	2021 JAN 01 07:28:00	2021 JAN 01 07:57:45	3569.57	-135.32	-109.42	30.14	-29.99	56.01	29.72	116.92	20.52	14	-	-	-		
70	Dayside	2021 JAN 01 07:57:45	2021 JAN 01 08:27:02	2021 JAN 01 08:56:19	3514.17	30.14	55.72	-164.16	29.72	-55.59	-29.48	63.14	8.49	14	-		COP row -1: UVIS off		
71	Nightside	2021 JAN 01 08:56:19	2021 JAN 01 09:26:06	2021 JAN 01 09:55:52	3572.20	-164.16	-137.90	1.30	-29.48	56.46	29.20	116.81	20.54	5	-	-	-		
71	Dayside	2021 JAN 01 09:55:52	2021 JAN 01 10:25:09	2021 JAN 01 10:54:26	3514.80	1.30	27.21	166.99	29.20	-56.03	-28.94	63.24	8.50	5	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
72	Nightside	2021 JAN 01 10:54:26	2021 JAN 01 11:24:13	2021 JAN 01 11:53:59	3572.23	166.99	-166.40	-27.54	-28.94	56.94	28.71	116.68	20.55	14	-	-	-		
72	Dayside	2021 JAN 01 11:53:59	2021 JAN 01 12:23:16	2021 JAN 01 12:52:34	3515.07	-27.54	-1.38	138.15	28.71	-56.45	-28.45	63.39	8.51	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
73	Nightside	2021 JAN 01 12:52:34	2021 JAN 01 13:22:19	2021 JAN 01 13:52:04	3570.42	138.15	165.03	-56.37	-28.45	57.38	28.25	116.52	20.57	28	-	-	-		
73	Dayside	2021 JAN 01 13:52:04	2021 JAN 01 14:21:22	2021 JAN 01 14:50:39	3514.78	-56.37	-30.05	109.33	28.25	-56.87	-28.03	63.57	8.52	28	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0	&trueDayLimb; 	
74	Nightside	2021 JAN 01 14:50:39	2021 JAN 01 15:20:23	2021 JAN 01 15:50:07	3568.04	109.33	136.39	-85.18	-28.03	57.78	27.83	116.34	20.57	14	-	-	-		
74	Dayside	2021 JAN 01 15:50:07	2021 JAN 01 16:19:24	2021 JAN 01 16:48:40	3513.35	-85.18	-58.70	80.53	27.83	-57.29	-27.64	63.76	8.52	14	-		COP row -1: UVIS off		
75	Nightside	2021 JAN 01 16:48:40	2021 JAN 01 17:18:24	2021 JAN 01 17:48:08	3567.57	80.53	107.76	-113.98	-27.64	58.17	27.41	116.17	20.58	5	-	-	-		
75	Dayside	2021 JAN 01 17:48:08	2021 JAN 01 18:17:24	2021 JAN 01 18:46:40	3512.18	-113.98	-87.23	51.73	27.41	-57.70	-27.18	63.89	8.53	5	-		COP row -1: UVIS off		
76	Nightside	2021 JAN 01 18:46:40	2021 JAN 01 19:16:25	2021 JAN 01 19:46:10	3569.94	51.73	79.27	-142.80	-27.18	58.59	26.93	116.05	20.59	14	-	-	-		
76	Dayside	2021 JAN 01 19:46:10	2021 JAN 01 20:15:27	2021 JAN 01 20:44:44	3514.25	-142.80	-115.62	22.89	26.93	-58.15	-26.65	63.97	8.56	14	-		COP row -1: UVIS off		
77	Nightside	2021 JAN 01 20:44:44	2021 JAN 01 21:14:30	2021 JAN 01 21:44:16	3571.63	22.89	50.91	-171.65	-26.65	59.02	26.37	115.97	20.62	5	-	-	-		
77	Dayside	2021 JAN 01 21:44:16	2021 JAN 01 22:13:34	2021 JAN 01 22:42:52	3515.97	-171.65	-144.02	-5.95	26.37	-58.64	-26.12	64.08	8.58	5	-		COP row -1: UVIS off		
78	Nightside	2021 JAN 01 22:42:52	2021 JAN 01 23:12:38	2021 JAN 01 23:42:24	3571.76	-5.95	22.49	159.51	-26.12	59.46	25.82	115.87	20.64	5	-	-	-		
78	Dayside	2021 JAN 01 23:42:24	2021 JAN 02 00:11:41	2021 JAN 02 00:40:59	3515.67	159.51	-172.46	-34.79	25.82	-59.13	-25.60	64.22	8.60	5	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
79	Nightside	2021 JAN 02 00:40:59	2021 JAN 02 01:10:45	2021 JAN 02 01:40:31	3571.73	-34.79	-6.01	130.67	-25.60	59.91	25.32	115.72	20.65	14	-	-	-		
79	Dayside	2021 JAN 02 01:40:31	2021 JAN 02 02:09:48	2021 JAN 02 02:39:05	3513.55	130.67	159.04	-63.62	25.32	-59.59	-25.10	64.37	8.62	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
80	Nightside	2021 JAN 02 02:39:05	2021 JAN 02 03:08:50	2021 JAN 02 03:38:36	3571.17	-63.62	-34.56	101.85	-25.10	60.35	24.87	115.54	20.67	14	-	-	-		
80	Dayside	2021 JAN 02 03:38:36	2021 JAN 02 04:07:51	2021 JAN 02 04:37:07	3511.52	101.85	130.50	-92.43	24.87	-60.02	-24.64	64.53	8.63	14	-		COP row -1: UVIS off		
81	Nightside	2021 JAN 02 04:37:07	2021 JAN 02 05:06:52	2021 JAN 02 05:36:37	3569.98	-92.43	-63.10	73.05	-24.64	60.77	24.44	115.38	20.68	5	-	-	-		
81	Dayside	2021 JAN 02 05:36:37	2021 JAN 02 06:05:53	2021 JAN 02 06:35:08	3511.25	73.05	102.01	-121.23	24.44	-60.45	-24.19	64.68	8.64	5	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&grazingMatch:ALBA MONS; 	
82	Nightside	2021 JAN 02 06:35:08	2021 JAN 02 07:04:53	2021 JAN 02 07:34:39	3570.03	-121.23	-91.50	44.24	-24.19	61.16	23.92	115.27	20.70	3	-	-	-		
82	Dayside	2021 JAN 02 07:34:39	2021 JAN 02 08:03:55	2021 JAN 02 08:33:12	3513.30	44.24	73.71	-150.06	23.92	-60.92	-23.66	64.78	8.67	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
83	Nightside	2021 JAN 02 08:33:12	2021 JAN 02 09:02:58	2021 JAN 02 09:32:45	3573.01	-150.06	-119.75	15.40	-23.66	61.61	23.33	115.20	20.73	14	-	-	-		
83	Dayside	2021 JAN 02 09:32:45	2021 JAN 02 10:02:02	2021 JAN 02 10:31:19	3514.44	15.40	45.49	-178.91	23.33	-61.39	-23.05	64.84	8.71	14	-		COP row -1: UVIS off		
84	Nightside	2021 JAN 02 10:31:19	2021 JAN 02 11:01:06	2021 JAN 02 11:30:53	3574.15	-178.91	-147.98	-13.45	-23.05	62.11	22.77	115.10	20.77	14	-	-	-		
84	Dayside	2021 JAN 02 11:30:53	2021 JAN 02 12:00:11	2021 JAN 02 12:29:28	3514.69	-13.45	17.17	152.24	22.77	-61.85	-22.48	64.95	8.74	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
85	Nightside	2021 JAN 02 12:29:28	2021 JAN 02 12:59:15	2021 JAN 02 13:29:01	3573.29	152.24	-176.27	-42.29	-22.48	62.59	22.24	114.98	20.80	5	-	-	-		
85	Dayside	2021 JAN 02 13:29:01	2021 JAN 02 13:58:19	2021 JAN 02 14:27:36	3514.71	-42.29	-11.25	123.41	22.24	-62.30	-21.97	65.09	8.76	5	-		COP row -1: UVIS off	&possibleOCM; 	
86	Nightside	2021 JAN 02 14:27:36	2021 JAN 02 14:57:22	2021 JAN 02 15:27:07	3571.05	123.41	155.36	-71.11	-21.97	63.05	21.73	114.83	20.82	14	-	-	-		
86	Dayside	2021 JAN 02 15:27:07	2021 JAN 02 15:56:24	2021 JAN 02 16:25:41	3513.63	-71.11	-39.69	94.60	21.73	-62.75	-21.49	65.26	8.78	14	-		COP row -1: UVIS off	&possibleOCM; 	
87	Nightside	2021 JAN 02 16:25:41	2021 JAN 02 16:55:26	2021 JAN 02 17:25:10	3569.53	94.60	126.96	-99.92	-21.49	63.47	21.25	114.68	20.84	3	-	-	-		
87	Dayside	2021 JAN 02 17:25:10	2021 JAN 02 17:54:26	2021 JAN 02 18:23:42	3511.80	-99.92	-68.05	65.79	21.25	-63.19	-21.01	65.40	8.80	3	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
88	Nightside	2021 JAN 02 18:23:42	2021 JAN 02 18:53:27	2021 JAN 02 19:23:13	3570.77	65.79	98.64	-128.73	-21.01	63.90	20.74	114.55	20.87	5	-	-	-		
88	Dayside	2021 JAN 02 19:23:13	2021 JAN 02 19:52:29	2021 JAN 02 20:21:45	3512.09	-128.73	-96.22	36.97	20.74	-63.63	-20.45	65.47	8.84	5	-		COP row -1: UVIS off		
89	Nightside	2021 JAN 02 20:21:45	2021 JAN 02 20:51:32	2021 JAN 02 21:21:18	3573.28	36.97	70.54	-157.57	-20.45	64.34	20.15	114.48	20.91	14	-	-	-		
89	Dayside	2021 JAN 02 21:21:18	2021 JAN 02 21:50:36	2021 JAN 02 22:19:53	3514.56	-157.57	-124.29	8.13	20.15	-64.11	-19.86	65.54	8.88	14	-		COP row -1: UVIS off		
90	Nightside	2021 JAN 02 22:19:53	2021 JAN 02 22:49:40	2021 JAN 02 23:19:27	3573.73	8.13	42.48	173.59	-19.86	64.77	19.53	114.43	20.96	5	-	-	-		
90	Dayside	2021 JAN 02 23:19:27	2021 JAN 02 23:48:44	2021 JAN 03 00:18:02	3515.37	173.59	-152.37	-20.71	19.53	-64.61	-19.27	65.64	8.93	5	-		COP row -1: UVIS off		
91	Nightside	2021 JAN 03 00:18:02	2021 JAN 03 00:47:49	2021 JAN 03 01:17:36	3573.61	-20.71	14.34	144.74	-19.27	65.23	18.94	114.32	21.00	14	-	-	-		
91	Dayside	2021 JAN 03 01:17:36	2021 JAN 03 01:46:53	2021 JAN 03 02:16:09	3513.97	144.74	179.50	-49.55	18.94	-65.10	-18.69	65.76	8.97	14	-		COP row -1: UVIS off		
92	Nightside	2021 JAN 03 02:16:09	2021 JAN 03 02:45:56	2021 JAN 03 03:15:43	3573.46	-49.55	-13.87	115.91	-18.69	65.69	18.40	114.18	21.04	14	-	-	-		
92	Dayside	2021 JAN 03 03:15:43	2021 JAN 03 03:44:59	2021 JAN 03 04:14:14	3511.45	115.91	151.32	-78.37	18.40	-65.56	-18.14	65.89	9.01	14	-		COP row -1: UVIS off		
93	Nightside	2021 JAN 03 04:14:14	2021 JAN 03 04:44:01	2021 JAN 03 05:13:47	3572.70	-78.37	-42.09	87.10	-18.14	66.14	17.90	114.03	21.07	5	-	-	-		
93	Dayside	2021 JAN 03 05:13:47	2021 JAN 03 05:43:02	2021 JAN 03 06:12:17	3510.04	87.10	123.12	-107.18	17.90	-66.00	-17.63	66.02	9.04	5	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
94	Nightside	2021 JAN 03 06:12:17	2021 JAN 03 06:42:03	2021 JAN 03 07:11:49	3571.44	-107.18	-70.22	58.30	-17.63	66.54	17.38	113.92	21.11	5	-	-	-		
94	Dayside	2021 JAN 03 07:11:49	2021 JAN 03 07:41:04	2021 JAN 03 08:10:20	3511.41	58.30	95.10	-135.99	17.38	-66.45	-17.09	66.12	9.09	5	-		COP row -1: UVIS off		
95	Nightside	2021 JAN 03 08:10:20	2021 JAN 03 08:40:07	2021 JAN 03 09:09:53	3573.34	-135.99	-98.15	29.47	-17.09	66.94	16.77	113.87	21.16	14	-	-	-		
95	Dayside	2021 JAN 03 09:09:53	2021 JAN 03 09:39:10	2021 JAN 03 10:08:26	3513.03	29.47	67.30	-164.82	16.77	-66.90	-16.47	66.16	9.15	14	-		COP row -1: UVIS off		
96	Nightside	2021 JAN 03 10:08:26	2021 JAN 03 10:38:14	2021 JAN 03 11:08:02	3575.88	-164.82	-125.93	0.62	-16.47	67.39	16.14	113.81	21.23	14	-	-	-		
96	Dayside	2021 JAN 03 11:08:02	2021 JAN 03 11:37:19	2021 JAN 03 12:06:36	3513.37	0.62	39.47	166.33	16.14	-67.33	-15.82	66.22	9.21	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
97	Nightside	2021 JAN 03 12:06:36	2021 JAN 03 12:36:24	2021 JAN 03 13:06:12	3576.06	166.33	-153.72	-28.22	-15.82	67.86	15.54	113.73	21.29	3	-	-	-		
97	Dayside	2021 JAN 03 13:06:12	2021 JAN 03 13:35:28	2021 JAN 03 14:04:45	3513.40	-28.22	11.54	137.48	15.54	-67.77	-15.22	66.31	9.27	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
98	Nightside	2021 JAN 03 14:04:45	2021 JAN 03 14:34:32	2021 JAN 03 15:04:19	3574.37	137.48	178.44	-57.05	-15.22	68.31	14.94	113.63	21.35	14	-	-	-		
98	Dayside	2021 JAN 03 15:04:19	2021 JAN 03 15:33:36	2021 JAN 03 16:02:52	3512.88	-57.05	-16.44	108.66	14.94	-68.22	-14.67	66.45	9.32	14	-		COP row -1: UVIS off		
99	Nightside	2021 JAN 03 16:02:52	2021 JAN 03 16:32:38	2021 JAN 03 17:02:24	3572.03	108.66	150.50	-85.87	-14.67	68.74	14.39	113.50	21.40	14	-	-	-		
99	Dayside	2021 JAN 03 17:02:24	2021 JAN 03 17:31:40	2021 JAN 03 18:00:56	3511.46	-85.87	-44.37	79.85	14.39	-68.66	-14.13	66.58	9.37	14	-		COP row -1: UVIS off		
100	Nightside	2021 JAN 03 18:00:56	2021 JAN 03 18:30:42	2021 JAN 03 19:00:28	3571.69	79.85	122.59	-114.68	-14.13	69.14	13.85	113.38	21.46	14	-	-	-		
100	Dayside	2021 JAN 03 19:00:28	2021 JAN 03 19:29:43	2021 JAN 03 19:58:58	3510.70	-114.68	-72.09	51.04	13.85	-69.06	-13.55	66.64	9.44	14	-		COP row -1: UVIS off		
101	Nightside	2021 JAN 03 19:58:58	2021 JAN 03 20:28:45	2021 JAN 03 20:58:32	3573.92	51.04	94.93	-143.50	-13.55	69.52	13.25	113.32	21.53	8	-	-	-		
101	Dayside	2021 JAN 03 20:58:32	2021 JAN 03 21:27:49	2021 JAN 03 21:57:05	3513.06	-143.50	-99.60	22.21	13.25	-69.45	-12.93	66.67	9.52	8	Nominal Limb 01	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
102	Nightside	2021 JAN 03 21:57:05	2021 JAN 03 22:26:53	2021 JAN 03 22:56:40	3575.10	22.21	67.45	-172.34	-12.93	69.88	12.59	113.31	21.61	14	-	-	-		
102	Dayside	2021 JAN 03 22:56:40	2021 JAN 03 23:25:58	2021 JAN 03 23:55:15	3514.87	-172.34	-127.06	-6.64	12.59	-69.87	-12.29	66.72	9.61	14	-		COP row -1: UVIS off		
103	Nightside	2021 JAN 03 23:55:15	2021 JAN 04 00:25:03	2021 JAN 04 00:54:50	3575.08	-6.64	39.95	158.81	-12.29	70.26	11.93	113.26	21.70	3	-	-	-		
103	Dayside	2021 JAN 04 00:54:50	2021 JAN 04 01:24:08	2021 JAN 04 01:53:25	3514.62	158.81	-154.51	-35.48	11.93	-70.31	-11.64	66.80	9.69	3	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
104	Nightside	2021 JAN 04 01:53:25	2021 JAN 04 02:23:12	2021 JAN 04 02:53:00	3574.91	-35.48	12.41	129.97	-11.64	70.67	11.30	113.17	21.78	14	-	-	-		
104	Dayside	2021 JAN 04 02:53:00	2021 JAN 04 03:22:16	2021 JAN 04 03:51:32	3512.48	129.97	178.02	-64.31	11.30	-70.73	-11.02	66.89	9.78	14	-		COP row -1: UVIS off		
105	Nightside	2021 JAN 04 03:51:32	2021 JAN 04 04:21:19	2021 JAN 04 04:51:06	3574.19	-64.31	-15.18	101.15	-11.02	71.07	10.73	113.05	21.86	14	-	-	-		
105	Dayside	2021 JAN 04 04:51:06	2021 JAN 04 05:20:22	2021 JAN 04 05:49:37	3510.52	101.15	150.49	-93.13	10.73	-71.12	-10.43	67.00	9.86	14	-		COP row -1: UVIS off		
106	Nightside	2021 JAN 04 05:49:37	2021 JAN 04 06:19:23	2021 JAN 04 06:49:10	3572.82	-93.13	-42.73	72.34	-10.43	71.43	10.17	112.94	21.93	14	-	-	-		
106	Dayside	2021 JAN 04 06:49:10	2021 JAN 04 07:18:25	2021 JAN 04 07:47:40	3510.53	72.34	123.04	-121.94	10.17	-71.48	-9.87	67.09	9.94	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
107	Nightside	2021 JAN 04 07:47:40	2021 JAN 04 08:17:27	2021 JAN 04 08:47:13	3572.99	-121.94	-70.07	43.53	-9.87	71.74	9.55	112.91	22.03	14	-	-	-		
107	Dayside	2021 JAN 04 08:47:13	2021 JAN 04 09:16:30	2021 JAN 04 09:45:46	3512.86	43.53	95.90	-150.76	9.55	-71.81	-9.24	67.11	10.05	14	-		COP row -1: UVIS off		
108	Nightside	2021 JAN 04 09:45:46	2021 JAN 04 10:15:34	2021 JAN 04 10:45:22	3575.82	-150.76	-97.15	14.69	-9.24	72.04	8.88	112.90	22.14	14	-	-	-		
108	Dayside	2021 JAN 04 10:45:22	2021 JAN 04 11:14:39	2021 JAN 04 11:43:56	3513.66	14.69	68.90	-179.61	8.88	-72.11	-8.55	67.11	10.17	14	-		COP row -1: UVIS off		
109	Nightside	2021 JAN 04 11:43:56	2021 JAN 04 12:13:44	2021 JAN 04 12:43:33	3577.05	-179.61	-124.12	-14.16	-8.55	72.36	8.22	112.87	22.26	7	Night Limb #2	Science: orders #158, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
109	Dayside	2021 JAN 04 12:43:33	2021 JAN 04 13:12:50	2021 JAN 04 13:42:06	3513.64	-14.16	41.81	151.55	8.22	-72.42	-7.88	67.15	10.28	7	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
110	Nightside	2021 JAN 04 13:42:06	2021 JAN 04 14:11:55	2021 JAN 04 14:41:43	3576.39	151.55	-151.10	-43.00	-7.88	72.69	7.57	112.80	22.38	14	-	-	-		
110	Dayside	2021 JAN 04 14:41:43	2021 JAN 04 15:10:59	2021 JAN 04 15:40:16	3513.41	-43.00	14.65	122.71	7.57	-72.75	-7.25	67.24	10.38	14	-		COP row -1: UVIS off		
111	Nightside	2021 JAN 04 15:40:16	2021 JAN 04 16:10:03	2021 JAN 04 16:39:50	3574.16	122.71	-178.15	-71.83	-7.25	73.01	6.94	112.71	22.49	14	-	-	-		
111	Dayside	2021 JAN 04 16:39:50	2021 JAN 04 17:09:06	2021 JAN 04 17:38:23	3512.32	-71.83	-12.47	93.89	6.94	-73.07	-6.65	67.35	10.49	14	-		COP row -1: UVIS off		
112	Nightside	2021 JAN 04 17:38:23	2021 JAN 04 18:08:09	2021 JAN 04 18:37:55	3572.52	93.89	154.73	-100.64	-6.65	73.29	6.35	112.62	22.60	14	-	-	-		
