MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2021 JAN 19 23:12:00,-11.8262,106.7495,259.0885,14.7422,41.4577,2.0917e-14,41.4577,2021 JAN 19 23:09:00,-7.0098,108.508,387.2455,14.8108,42.0641,2.1555,39.9645
2021 JAN 20 01:06:00,-5.6935,78.715,261.5151,14.7228,40.7235,1.7583e-14,40.7235,2021 JAN 20 01:06:00,-9.6359,79.3041,385.9091,14.7619,41.5056,4.4403,37.1283
2021 JAN 20 02:57:00,-9.1255,51.8811,260.3088,14.7344,41.0608,9.9681e-14,41.0608,2021 JAN 20 03:03:00,-11.9949,49.2452,385.5149,14.6561,40.2399,1.7178,41.9573
2021 JAN 20 04:51:00,-3.1435,23.8543,264.5582,14.7156,40.6564,1.4769e-14,40.6564,2021 JAN 20 05:03:00,-5.9146,21.8336,388.9986,14.7756,41.5174,1.4313,40.1502
2021 JAN 20 06:42:00,-6.9547,-2.9684,262.5692,14.7281,40.8409,1.0996e-14,40.8409,2021 JAN 20 07:00:00,-8.7312,-7.6056,388.5167,14.7111,40.6884,2.3018,38.4253
2021 JAN 21 10:48:00,5.2696,-53.7657,268.2855,14.6942,41.3545,6.3928e-14,41.3545,2021 JAN 21 10:36:00,6.8135,-50.2289,395.5385,14.7353,42.2907,0.18361,42.4497
2021 JAN 21 16:24:00,4.1985,-135.4673,268.0941,14.6986,41.1997,5.8668e-14,41.1997,2021 JAN 21 16:30:00,7.8955,-136.7504,396.5662,14.7103,42.1768,0.61385,41.666
2021 JAN 21 18:15:00,0.5269,-162.3053,266.5588,14.7103,40.8356,1.7138e-14,40.8356,2021 JAN 21 18:27:00,5.2346,-166.2747,395.5239,14.6403,40.5422,0.24921,40.3816
2021 JAN 21 20:12:00,15.926,168.482,276.9404,14.6608,44.0907,4.498e-15,44.0907,2021 JAN 21 20:27:00,11.2713,165.9529,398.2854,14.7356,43.4708,0.23396,43.3051
2021 JAN 21 22:06:00,21.6839,140.4426,281.0256,14.6408,46.3553,1.4224e-14,46.3553,2021 JAN 21 22:27:00,17.2644,138.218,400.6049,14.8333,46.8894,0.094764,46.9643
2021 JAN 23 00:15:00,18.3315,118.8778,278.0298,14.6578,44.9186,4.565e-14,44.9186,2021 JAN 23 00:00:00,17.8135,121.9211,399.9411,14.6175,44.1764,0.086263,44.2416
2021 JAN 23 02:09:00,24.2868,90.7971,281.4739,14.6353,47.425,2.9329e-14,47.425,2021 JAN 23 02:00:00,23.9748,94.4021,403.2054,14.7297,48.3901,0.031025,48.417
2021 JAN 23 04:00:00,20.855,63.981,279.3019,14.6483,45.9033,5.4813e-14,45.9033,2021 JAN 23 03:57:00,21.5596,64.6958,402.5364,14.6475,46.2207,1.6903,47.5438
2021 JAN 23 05:51:00,17.33,37.1872,277.8985,14.6631,44.5399,3.5984e-14,44.5399,2021 JAN 23 05:54:00,18.9787,35.0907,402.0572,14.5719,44.0757,2.5438,46.1054
2021 JAN 23 09:36:00,19.3642,-17.6306,278.6452,14.6586,45.3327,2.7909e-14,45.3327,2021 JAN 23 09:51:00,22.1233,-21.8366,404.3481,14.6217,46.1449,0.12341,46.2263
