S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2022 DEC 27 09:03:00,36.6172,-83.5508,290.9081,14.3772,49.3424,4.4987e-14,49.3424
TGO,2022 DEC 27 08:30:00,40.4812,-80.3387,416.1479,14.0558,49.3015,0.56287,49.5128

MRO,2022 DEC 27 10:54:00,33.0564,-110.3155,287.745,14.3936,47.2669,6.2972e-14,47.2669
TGO,2022 DEC 27 10:27:00,37.9763,-109.9851,414.1927,13.9778,46.8272,0.1561,46.7455

MRO,2022 DEC 27 22:15:00,58.1588,81.4038,305.1768,14.2236,63.7897,2.7556e-14,63.7897
TGO,2022 DEC 27 22:21:00,56.3867,85.6678,424.9736,14.6053,64.4758,0.21758,64.3501

MRO,2022 DEC 28 00:06:00,54.6632,54.9302,304.1675,14.2597,61.2413,2.8625e-14,61.2413
TGO,2022 DEC 28 00:18:00,53.9768,55.0735,424.9022,14.4639,61.8943,0.3486,61.7161

MRO,2022 DEC 28 01:54:00,41.5701,30.1248,295.9557,14.3581,52.341,1.1468e-14,52.341
TGO,2022 DEC 29 01:48:00,46.1292,34.8208,419.776,13.9367,52.4667,1.914,51.8854

MRO,2022 DEC 28 01:57:00,51.0513,28.4613,302.8032,14.2958,58.6986,1.5581e-14,58.6986
TGO,2022 DEC 28 02:15:00,51.3464,24.534,422.9873,14.3261,59.1035,0.42014,59.0233

MRO,2022 DEC 28 20:36:00,42.3219,117.0508,295.7377,14.3567,52.7054,5.5546e-14,52.7054
TGO,2022 DEC 28 19:54:00,45.2052,120.8002,417.8087,13.9253,51.7116,0.074193,51.6376

MRO,2022 DEC 29 00:21:00,44.6908,62.0353,296.8503,14.3394,54.1928,1.1018e-14,54.1928
TGO,2022 DEC 28 23:51:00,48.8116,64.5216,421.1903,14.0183,55.1042,0.80635,55.5629

MRO,2022 DEC 29 11:39:00,60.4521,-105.0812,306.733,14.1983,65.1726,4.6337e-14,65.1726
TGO,2022 DEC 29 11:42:00,58.5283,-102.2466,426.4232,14.4358,64.8147,0.14219,64.724

MRO,2022 DEC 29 13:30:00,56.9445,-131.411,304.1735,14.2439,62.6131,5.4813e-14,62.6131
TGO,2022 DEC 29 13:39:00,56.0924,-133.1548,426.1901,14.2736,62.1065,0.16213,62.0033

MRO,2022 DEC 30 11:54:00,50.7265,-97.6014,300.7488,14.3031,58.0376,1.1268e-13,58.0376
TGO,2022 DEC 30 11:15:00,53.405,-93.5527,423.9719,13.9403,58.0674,0.089103,58.0269

MRO,2022 DEC 31 02:54:00,59.5451,42.158,307.5531,14.2222,64.2329,1.3494e-14,64.2329
TGO,2022 DEC 31 02:57:00,58.7233,42.312,422.115,14.2811,63.868,62.032,3.4373

MRO,2022 DEC 31 04:48:00,65.3175,13.2904,311.0193,14.1472,68.5364,2.2839e-14,68.5364
TGO,2022 DEC 31 05:00:00,63.4712,15.8091,429.0474,14.51,68.5237,0.081558,68.47

MRO,2022 DEC 31 06:39:00,61.5416,-12.7727,308.2352,14.2106,65.7301,5.4355e-14,65.7301
TGO,2022 DEC 31 06:57:00,61.0635,-16.1785,428.3069,14.2756,65.6323,0.15756,65.5728

MRO,2023 JAN 01 05:03:00,55.5134,21.1899,306.5384,14.2803,61.1768,3.9213e-14,61.1768
TGO,2023 JAN 01 04:33:00,58.6301,23.1823,427.3528,13.9264,61.9673,0.35179,61.8552

MRO,2023 JAN 01 18:12:00,67.5204,-173.2869,313.461,14.1161,69.9126,2.5472e-14,69.9126
TGO,2023 JAN 01 18:21:00,65.3781,-171.1479,431.6652,14.4047,69.2243,0.078205,69.1848

MRO,2023 JAN 01 20:03:00,63.7383,160.7525,312.3188,14.1861,67.0705,2.8492e-14,67.0705
TGO,2023 JAN 01 20:18:00,63.0565,156.4347,429.2723,14.1417,66.346,0.10787,66.2738

MRO,2023 JAN 03 13:12:00,67.8912,-81.3651,312.0385,14.1028,69.8085,4.9415e-14,69.8085
TGO,2023 JAN 03 13:36:00,67.9341,-83.1435,430.6491,14.3736,70.7272,0.11216,70.6891

MRO,2023 JAN 05 02:36:00,70.5005,91.6548,311.8719,14.045,71.486,4.2672e-14,71.486
TGO,2023 JAN 05 02:57:00,69.6802,91.3056,432.2628,14.3625,71.7397,0.10739,71.7155

MRO,2023 JAN 06 16:00:00,73.0086,-95.5918,314.8524,13.9694,73.0931,1.4259e-14,73.0931
TGO,2023 JAN 06 16:18:00,71.2305,-93.5696,432.2813,14.3961,72.7396,0.11315,72.7273

MRO,2023 JAN 07 14:24:00,66.7175,-59.8141,312.7976,14.1603,68.211,2.4482e-14,68.211
TGO,2023 JAN 07 13:54:00,69.1386,-58.2782,431.5281,13.7758,69.1168,0.1392,69.0697

MRO,2023 JAN 07 16:18:00,72.4835,-90.0166,315.3731,13.9961,72.5019,1.7128e-14,72.5019
TGO,2023 JAN 06 16:18:00,71.2305,-93.5696,432.2813,14.3961,72.7396,0.11315,72.7273

MRO,2023 JAN 09 03:48:00,69.1374,113.3166,313.1215,14.11,69.7114,8.996e-15,69.7114
TGO,2023 JAN 09 03:15:00,70.8168,116.7639,431.6643,13.8042,70.3262,0.14159,70.2927

MRO,2023 JAN 11 15:39:00,75.347,-43.4151,315.2128,13.9233,73.9706,1.4312e-14,73.9706
TGO,2023 JAN 11 16:12:00,74.0265,-45.6529,433.1137,14.3094,73.7004,0.13338,73.7063

MRO,2023 JAN 13 03:09:00,72.0076,160.2992,316.6493,14.0625,71.1524,2.7909e-14,71.1524
TGO,2023 JAN 14 03:09:00,73.6365,164.064,432.699,13.6769,71.5127,0.15771,71.4995

MRO,2023 JAN 13 21:51:00,73.181,-113.7182,313.7687,13.9986,71.8266,8.5639e-15,71.8266
TGO,2023 JAN 13 21:15:00,73.2538,-110.9606,434.3971,13.5983,71.0767,0.16006,71.0585

MRO,2023 JAN 14 03:27:00,71.7552,165.624,316.0309,14.0728,70.7645,2.0178e-14,70.7645
TGO,2023 JAN 14 03:09:00,73.6365,164.064,432.699,13.6769,71.5127,0.15771,71.4995

MRO,2023 JAN 14 20:18:00,76.5047,-83.701,315.0047,13.8542,74.1955,1.0183e-14,74.1955
TGO,2023 JAN 14 20:51:00,74.7872,-87.3573,433.9167,14.1458,73.2969,0.14425,73.3047

MRO,2023 JAN 15 16:51:00,74.5121,-21.8126,314.0573,13.985,72.5599,3.5958e-14,72.5599
TGO,2023 JAN 15 16:30:00,74.6929,-18.3567,434.2375,13.8747,72.4973,0.15414,72.4978

MRO,2023 JAN 16 07:48:00,73.588,120.3396,314.7236,14.0153,71.7199,8.1089e-15,71.7199
TGO,2023 JAN 17 07:48:00,74.6321,122.4188,433.6247,13.5175,71.482,0.1688,71.4745

MRO,2023 JAN 18 21:30:00,75.7436,-61.7968,314.9848,13.9367,72.8699,2.736e-14,72.8699
TGO,2023 JAN 18 21:09:00,75.3564,-59.1543,433.3443,13.7719,72.2414,0.16156,72.2456

MRO,2023 JAN 19 03:06:00,74.5545,-142.8807,313.5059,13.9825,71.9025,2.1336e-14,71.9025
TGO,2023 JAN 19 03:03:00,75.4838,-143.5341,435.1421,13.8903,72.5155,0.11972,72.3961

