MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2023 APR 25 14:09:00,44.0659,-92.0951,297.031,15.0192,44.2279,6.866e-15,44.2279,2023 APR 25 13:45:00,46.6898,-87.3531,420.3182,14.9458,44.3717,5.0878,40.7393
2023 APR 25 21:42:00,57.2354,156.2427,307.8841,14.9244,48.754,2.1336e-14,48.754,2023 APR 25 21:39:00,53.4428,159.8266,424.9765,15.1147,48.4455,0.3919,48.7272
2023 APR 25 23:33:00,53.2932,129.7741,304.6711,14.9608,47.1402,8.996e-15,47.1402,2023 APR 25 23:36:00,50.8642,129.395,421.8653,14.9842,46.2912,0.45442,46.006
2023 APR 26 05:09:00,51.5691,48.1598,303.1252,14.9711,46.4529,6.7918e-14,46.4529,2023 APR 26 05:30:00,51.8611,43.3508,423.9576,14.9911,46.7428,0.86517,46.1497
2023 APR 27 01:42:00,46.9269,108.7302,299.9491,15.0131,44.9751,1.0183e-14,44.9751,2023 APR 27 01:09:00,51.4382,113.5646,421.6642,14.8,44.9,0.56965,44.4465
2023 APR 27 11:03:00,46.7581,-27.6704,300.0226,15.0214,44.9651,3.8824e-14,44.9651,2023 APR 27 10:54:00,49.6395,-26.9095,415.1931,14.9261,45.1598,70.0655,34.9004
2023 APR 27 16:42:00,54.2914,-111.2037,304.561,14.9525,47.3705,7.2962e-14,47.3705,2023 APR 27 16:54:00,56.3696,-114.3278,426.0367,14.9389,48.2539,1.2303,47.5286
2023 APR 28 22:39:00,59.3691,170.9088,309.421,14.9144,49.4897,3.1815e-14,49.4897,2023 APR 28 22:24:00,59.9624,174.9016,428.7168,14.9372,49.9482,0.84461,49.4969
2023 APR 29 00:30:00,55.4397,144.5177,306.92,14.9558,47.8086,5.472e-14,47.8086,2023 APR 29 00:21:00,57.5044,143.5491,425.8876,14.7453,47.3743,0.75735,46.9477
2023 APR 29 08:03:00,68.7882,31.1847,312.8423,14.7497,54.1296,2.3155e-14,54.1296,2023 APR 29 08:15:00,63.9167,34.4692,429.8258,15.1633,53.307,1.2067,53.9796
2023 APR 29 13:39:00,66.5137,-49.7006,310.7562,14.8086,52.9293,3.2591e-14,52.9293,2023 APR 29 14:09:00,64.4736,-51.452,430.4913,15.1786,53.6514,0.050477,53.7005
2023 APR 30 12:03:00,58.8739,-14.9364,306.8516,14.9311,49.1923,1.0183e-14,49.1923,2023 APR 30 11:45:00,61.955,-12.8208,428.7172,14.78,49.9606,0.31885,49.8054
2023 APR 30 13:54:00,54.9449,-41.3716,304.3563,14.9697,47.5401,5.3221e-14,47.5401,2023 APR 30 13:42:00,59.6803,-44.7435,427.9331,14.55,47.2614,1.1719,47.7983
2023 APR 30 21:27:00,68.3279,-154.5763,311.5796,14.7719,53.7678,1.321e-14,53.7678,2023 APR 30 21:36:00,65.7677,-152.0115,431.8433,15.0889,53.7308,0.18279,53.7138
2023 APR 30 23:18:00,64.4718,179.6151,311.3831,14.8522,51.7757,6.3613e-15,51.7757,2023 APR 30 23:33:00,63.5123,175.1905,430.3236,14.8006,50.9388,1.0529,51.4361
2023 MAY 02 10:51:00,67.6214,19.7397,313.4001,14.7994,53.2847,2.2264e-14,53.2847,2023 MAY 02 10:57:00,67.5433,21.3793,430.8455,15.0061,54.1687,0.42004,54.368
2023 MAY 02 22:06:00,72.9659,-146.8084,313.6942,14.6472,56.1882,1.0306e-14,56.1882,2023 MAY 02 22:45:00,68.794,-149.0966,433.3281,15.1275,55.3797,0.52234,55.372
2023 MAY 03 16:48:00,72.2084,-59.3312,313.8645,14.6822,55.7028,4.6663e-14,55.7028,2023 MAY 02 16:51:00,68.2393,-64.1205,431.0923,15.0492,54.7413,0.1094,54.7609
2023 MAY 03 20:30:00,64.7775,-110.8971,309.9939,14.8461,51.6445,2.1336e-14,51.6445,2023 MAY 03 20:21:00,66.6987,-112.261,430.9189,14.6092,51.7202,0.27172,51.8198
2023 MAY 04 11:30:00,72.2396,27.5338,314.2523,14.6764,55.6274,4.7708e-14,55.6274,2023 MAY 04 12:06:00,70.4159,25.0004,432.0119,15.0914,55.9968,0.7943,56.2637
2023 MAY 05 04:18:00,66.1816,144.689,312.4957,14.8403,52.3255,4.5677e-14,52.3255,2023 MAY 05 03:48:00,67.6496,146.4048,430.5029,14.4678,51.6411,0.58713,51.7962
2023 MAY 05 06:12:00,71.7052,114.8353,313.2226,14.6994,55.2673,2.3801e-14,55.2673,2023 MAY 04 06:12:00,69.8633,110.5559,431.3879,15.0519,55.5384,0.90776,55.4678
2023 MAY 05 19:18:00,73.4678,-77.4201,313.4293,14.6344,56.2106,9.5747e-15,56.2106,2023 MAY 05 19:33:00,71.4242,-74.198,431.6994,15.0925,56.4605,0.81134,56.4518
2023 MAY 06 17:42:00,65.7986,-41.1333,310.45,14.8581,52.0375,2.6988e-14,52.0375,2023 MAY 06 17:09:00,69.2137,-39.1283,432.4141,14.4564,52.5434,1.2361,52.6247
2023 MAY 08 18:21:00,70.4745,-32.8522,313.1863,14.7672,54.3644,3.7532e-14,54.3644,2023 MAY 08 18:18:00,72.0749,-34.0355,433.2554,14.6397,54.983,0.1574,54.9469
2023 MAY 10 19:00:00,75.5262,-25.896,313.9653,14.5878,57.061,2.0443e-14,57.061,2023 MAY 10 19:27:00,74.1722,-25.7499,433.7635,15.0356,57.4427,0.60232,57.485
2023 MAY 13 12:27:00,74.6329,99.039,314.2811,14.6269,56.2878,1.7201e-14,56.2878,2023 MAY 13 12:18:00,74.334,100.5149,434.0949,14.5792,55.9449,0.13151,55.9421
2023 MAY 13 18:03:00,72.9746,18.3685,315.4496,14.7,55.3413,1.4918e-14,55.3413,2023 MAY 13 18:12:00,74.5222,15.3971,433.7559,14.6478,56.248,0.12998,56.25
