S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2023 APR 06 10:15:00,65.6769,-31.5262,431.3018,3.3669,87.7759,0.53194,88.0972

MRO,2023 APR 06 19:48:00,64.4399,-169.4802,309.8806,3.4664,88.0865,2.7093e-14,88.0865
TGO,2023 APR 06 20:06:00,61.9909,-170.815,429.4413,3.6694,88.6156,0.55979,88.9404

MRO,2023 APR 07 18:15:00,62.9525,-137.4183,309.4258,3.4581,88.9904,2.809e-14,88.9904
TGO,2023 APR 07 17:42:00,64.6317,-132.5818,429.2538,3.2453,88.8742,0.53892,89.2065

MRO,2023 APR 09 21:42:00,-58.5502,10.496,253.3585,15.4036,88.0462,5.5003e-14,88.0462
TGO,2023 APR 09 21:48:00,-60.144,6.0778,379.1556,15.2064,88.065,0.44458,88.0059

MRO,2023 APR 10 01:27:00,-56.9905,-44.4914,252.308,15.3883,86.9252,1.9606e-14,86.9252
TGO,2023 APR 10 01:45:00,-57.089,-49.0274,380.8885,15.3781,86.9316,0.4653,86.8699

MRO,2023 APR 10 05:12:00,-54.9953,-99.4153,250.5626,15.3772,85.5288,4.9993e-14,85.5288
TGO,2023 APR 10 05:42:00,-53.7943,-104.3134,378.7314,15.5372,85.7729,0.48352,85.7107

MRO,2023 APR 11 07:24:00,-51.9052,-122.3195,251.9836,15.3547,83.4181,7.336e-14,83.4181
TGO,2023 APR 11 07:15:00,-53.165,-120.0183,378.173,15.3622,84.3205,0.47837,84.2475

MRO,2023 APR 11 11:09:00,-50.1059,-177.4175,252.6662,15.3319,82.0577,2.3183e-14,82.0577
TGO,2023 APR 11 11:12:00,-49.5899,-175.8147,380.4501,15.4875,82.8239,0.49233,82.7526

MRO,2023 APR 11 14:54:00,-48.5282,127.7294,252.9862,15.3256,80.9569,3.2591e-14,80.9569
TGO,2023 APR 11 15:09:00,-46.4203,127.8235,379.2595,15.5753,81.4609,0.50009,81.3931

MRO,2023 APR 12 15:12:00,-51.0746,133.2673,252.8244,15.3497,82.9705,7.1119e-15,82.9705
TGO,2023 APR 12 14:42:00,-51.7332,137.752,379.5622,15.1622,82.1737,0.47409,82.0875

MRO,2023 APR 12 18:57:00,-49.0195,78.4045,252.2741,15.3428,81.5433,6.3611e-15,81.5433
TGO,2023 APR 12 18:39:00,-48.5068,81.7909,378.6638,15.2764,80.717,0.4763,80.6855

MRO,2023 APR 14 14:03:00,-32.4015,167.6788,254.7382,15.2503,69.7975,1.6295e-14,69.7975
TGO,2023 APR 14 14:00:00,-27.4732,171.9104,382.1819,15.4836,69.0397,4.4871,73.0512

MRO,2023 APR 14 17:45:00,-40.4579,114.3194,253.3735,15.2947,75.5811,7.062e-14,75.5811
TGO,2023 APR 14 17:51:00,-42.0084,110.1555,379.1309,15.1144,75.1819,0.48296,75.0926

MRO,2023 APR 14 19:39:00,-34.5558,86.1767,253.7327,15.2681,71.409,4.0855e-14,71.409
TGO,2023 APR 14 19:51:00,-35.8646,83.3813,379.0002,15.2764,72.3546,0.48095,72.289

MRO,2023 APR 14 23:24:00,-32.4104,31.2466,255.1036,15.2567,69.8997,5.0087e-14,69.8997
TGO,2023 APR 14 23:48:00,-32.064,26.755,380.0542,15.3464,70.5437,0.97138,69.6147

