Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),SO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,40,0,131,2300,0,0,0,1,0,2018 MAY 30 07:42:03,2018 MAY 30 07:57:18,2018 MAY 30 07:42:13,2018 MAY 30 07:57:18,2018 MAY 30 07:52:13,2018 MAY 30 07:57:18,2018 MAY 30 07:52:43,80.8738,51.0209,2018 MAY 30 07:56:48,88.8846,21.8938,2018 MAY 30 07:56:05,33.7744,2243,15.3358,184.3822,30.3551,12.9139,43.108,10,640,842,30,30,905,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,305,327,1138,1400002C000A0280034A1E1E0389000109D009D0000000000000000000000000000000000262013101470472
1,1,41,0,135,2304,0,0,0,1,0,2018 MAY 30 15:33:31,2018 MAY 30 15:48:42,2018 MAY 30 15:33:41,2018 MAY 30 15:48:42,2018 MAY 30 15:43:41,2018 MAY 30 15:48:42,2018 MAY 30 15:44:11,80.7073,-63.9778,2018 MAY 30 15:48:12,87.6948,-106.6102,2018 MAY 30 15:47:30,32.7251,2260,14.4156,184.5691,29.9766,12.7446,42.5622,10,640,839,30,30,901,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,301,327,1127,1400002C000A028003471E1E0385000109D009D0000000000000000000000000000000000262012D01470467
1,1,42,0,139,2308,0,0,0,1,0,2018 MAY 30 23:25:00,2018 MAY 30 23:40:07,2018 MAY 30 23:25:10,2018 MAY 30 23:40:07,2018 MAY 30 23:35:10,2018 MAY 30 23:40:07,2018 MAY 30 23:35:40,80.4247,-178.8153,2018 MAY 30 23:39:37,87.9317,176.2163,2018 MAY 30 23:38:55,31.6206,2277,16.9175,184.7561,29.598,12.5752,42.0165,10,640,835,30,30,897,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,297,327,1115,1400002C000A028003431E1E0381000109D009D000000000000000000000000000000000026201290147045B
1,1,43,0,140,2309,0,0,0,1,0,2018 MAY 31 01:22:50,2018 MAY 31 01:37:57,2018 MAY 31 01:23:00,2018 MAY 31 01:37:57,2018 MAY 31 01:33:00,2018 MAY 31 01:37:57,2018 MAY 31 01:33:30,80.348,152.4936,2018 MAY 31 01:37:27,87.6767,139.4373,2018 MAY 31 01:36:45,31.3647,2282,16.3769,184.8029,29.598,12.5752,42.0165,10,640,835,30,30,897,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,297,327,1115,1400002C000A028003431E1E0381000109D009D000000000000000000000000000000000026201290147045B
1,1,44,0,142,2311,0,0,0,1,0,2018 MAY 31 05:18:29,2018 MAY 31 05:33:34,2018 MAY 31 05:18:39,2018 MAY 31 05:33:34,2018 MAY 31 05:28:39,2018 MAY 31 05:33:34,2018 MAY 31 05:29:09,80.2758,95.0103,2018 MAY 31 05:33:04,87.3726,80.0734,2018 MAY 31 05:32:23,30.8406,2289,16.2414,184.8964,29.4087,12.4905,41.7436,10,640,834,30,30,895,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,295,327,1110,1400002C000A028003421E1E037F000109D009D0000000000000000000000000000000000262012701470456
1,1,45,0,146,2315,0,0,0,1,0,2018 MAY 31 13:10:01,2018 MAY 31 13:25:02,2018 MAY 31 13:10:11,2018 MAY 31 13:25:02,2018 MAY 31 13:20:11,2018 MAY 31 13:25:02,2018 MAY 31 13:20:41,79.9879,-19.8186,2018 MAY 31 13:24:32,86.8541,-27.1249,2018 MAY 31 13:23:51,29.7357,2304,16.7425,185.0836,29.0301,12.3212,41.1978,10,640,830,30,30,891,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,291,327,1098,1400002C000A0280033E1E1E037B000109D009D000000000000000000000000000000000026201230147044A
1,1,46,0,152,2321,0,0,0,1,0,2018 JUN 01 00:57:08,2018 JUN 01 01:12:06,2018 JUN 01 00:57:18,2018 JUN 01 01:12:06,2018 JUN 01 01:07:18,2018 JUN 01 01:12:06,2018 JUN 01 01:07:48,79.5485,168.0038,2018 JUN 01 01:11:36,86.0632,165.9161,2018 JUN 01 01:10:56,28.119,2325,17.0811,185.3646,28.7462,12.1941,40.7885,10,640,828,30,30,888,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,288,327,1090,1400002C000A0280033C1E1E0378000109D009D0000000000000000000000000000000000262012001470442
1,1,47,0,154,2323,0,0,0,1,0,2018 JUN 01 04:52:48,2018 JUN 01 05:07:44,2018 JUN 01 04:52:58,2018 JUN 01 05:07:44,2018 JUN 01 05:02:58,2018 JUN 01 05:07:44,2018 JUN 01 05:03:28,79.4879,110.5158,2018 JUN 01 05:07:14,85.383,93.53,2018 JUN 01 05:06:35,27.5978,2332,16.0775,185.4583,28.5569,12.1095,40.5157,10,640,827,30,30,886,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,286,327,1085,1400002C000A0280033B1E1E0376000109D009D0000000000000000000000000000000000262011E0147043D
1,1,48,0,164,2333,0,0,0,1,0,2018 JUN 02 00:31:27,2018 JUN 02 00:46:16,2018 JUN 02 00:31:37,2018 JUN 02 00:46:16,2018 JUN 02 00:41:37,2018 JUN 02 00:46:16,2018 JUN 02 00:42:07,78.815,-176.5124,2018 JUN 02 00:45:46,84.3194,178.6062,2018 JUN 02 00:45:08,24.8674,2362,16.8664,185.9272,27.8944,11.8131,39.5606,10,640,821,30,30,879,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,279,327,1065,1400002C000A028003351E1E036F000109D009D0000000000000000000000000000000000262011701470429
1,1,49,0,166,2335,0,0,0,1,0,2018 JUN 02 04:27:07,2018 JUN 02 04:41:55,2018 JUN 02 04:27:17,2018 JUN 02 04:41:55,2018 JUN 02 04:37:17,2018 JUN 02 04:41:55,2018 JUN 02 04:37:47,78.748,126.0195,2018 JUN 02 04:41:25,84.0781,120.0351,2018 JUN 02 04:40:47,24.3474,2368,16.7839,186.021,27.7998,11.7707,39.4242,10,640,820,30,30,878,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,278,327,1062,1400002C000A028003341E1E036E000109D009D0000000000000000000000000000000000262011601470426
1,1,50,0,178,2347,0,0,0,1,0,2018 JUN 03 04:01:26,2018 JUN 03 04:16:09,2018 JUN 03 04:01:36,2018 JUN 03 04:16:09,2018 JUN 03 04:11:36,2018 JUN 03 04:16:09,2018 JUN 03 04:12:06,77.9546,141.6367,2018 JUN 03 04:15:39,82.6744,142.2041,2018 JUN 03 04:15:02,21.0841,2398,17.2022,186.5847,27.3266,11.559,38.742,10,640,816,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1048,1400002C000A028003301E1E0369000109D009D0000000000000000000000000000000000262011101470418
1,1,51,0,184,2353,0,0,0,1,0,2018 JUN 03 15:48:38,2018 JUN 03 16:03:18,2018 JUN 03 15:48:48,2018 JUN 03 16:03:18,2018 JUN 03 15:58:48,2018 JUN 03 16:03:18,2018 JUN 03 15:59:18,77.6123,-30.6128,2018 JUN 03 16:02:48,81.9849,-28.1819,2018 JUN 03 16:02:11,19.4443,2410,17.3136,186.8669,27.0427,11.432,38.3327,10,640,813,30,30,870,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,270,327,1039,1400002C000A0280032D1E1E0366000109D009D0000000000000000000000000000000000262010E0147040F
1,1,52,0,194,2363,0,0,0,1,0,2018 JUN 04 11:27:10,2018 JUN 04 11:41:46,2018 JUN 04 11:27:20,2018 JUN 04 11:41:46,2018 JUN 04 11:37:20,2018 JUN 04 11:41:46,2018 JUN 04 11:37:50,76.8645,42.5583,2018 JUN 04 11:41:16,80.5201,42.5294,2018 JUN 04 11:40:40,16.7063,2428,17.1433,187.3377,26.6641,11.2627,37.7869,10,640,810,30,30,866,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,266,327,1028,1400002C000A0280032A1E1E0362000109D009D0000000000000000000000000000000000262010A01470404
1,1,53,0,196,2365,0,0,0,1,0,2018 JUN 04 15:22:57,2018 JUN 04 15:37:32,2018 JUN 04 15:23:07,2018 JUN 04 15:37:32,2018 JUN 04 15:33:07,2018 JUN 04 15:37:32,2018 JUN 04 15:33:37,76.8313,-14.9523,2018 JUN 04 15:37:02,80.3351,-15.5544,2018 JUN 04 15:36:26,16.165,2431,17.0956,187.432,26.5694,11.2203,37.6505,10,640,809,30,30,865,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,265,327,1025,1400002C000A028003291E1E0361000109D009D0000000000000000000000000000000000262010901470401
1,1,54,0,200,2369,0,0,0,1,0,2018 JUN 04 23:14:21,2018 JUN 04 23:28:55,2018 JUN 04 23:14:31,2018 JUN 04 23:28:55,2018 JUN 04 23:24:31,2018 JUN 04 23:28:55,2018 JUN 04 23:25:01,76.5219,-129.6622,2018 JUN 04 23:28:25,79.9432,-125.8558,2018 JUN 04 23:27:49,15.0705,2438,17.3883,187.6205,26.4748,11.178,37.5141,10,640,808,30,30,864,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,264,327,1022,1400002C000A028003281E1E0360000109D009D00000000000000000000000000000000002620108014703FE
1,1,55,0,202,2371,0,0,0,1,0,2018 JUN 05 03:10:06,2018 JUN 05 03:24:39,2018 JUN 05 03:10:16,2018 JUN 05 03:24:39,2018 JUN 05 03:20:16,2018 JUN 05 03:24:39,2018 JUN 05 03:20:46,76.4315,172.9017,2018 JUN 05 03:24:09,79.4984,170.9319,2018 JUN 05 03:23:34,14.5349,2441,16.9978,187.7148,26.3802,11.1356,37.3776,10,640,808,30,30,863,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,263,327,1020,1400002C000A028003281E1E035F000109D009D00000000000000000000000000000000002620107014703FC
1,1,56,0,206,2375,0,0,0,1,0,2018 JUN 05 11:01:30,2018 JUN 05 11:16:02,2018 JUN 05 11:01:40,2018 JUN 05 11:16:02,2018 JUN 05 11:11:40,2018 JUN 05 11:16:02,2018 JUN 05 11:12:10,76.1277,58.1894,2018 JUN 05 11:15:32,79.1606,61.0332,2018 JUN 05 11:14:56,13.4381,2447,17.3175,187.9035,26.2855,11.0933,37.2412,10,640,806,30,30,862,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,262,327,1016,1400002C000A028003261E1E035E000109D009D00000000000000000000000000000000002620106014703F8
1,1,57,0,212,2381,0,0,0,1,0,2018 JUN 05 22:48:40,2018 JUN 05 23:03:10,2018 JUN 05 22:48:50,2018 JUN 05 23:03:10,2018 JUN 05 22:58:50,2018 JUN 05 23:03:10,2018 JUN 05 22:59:20,75.757,-113.981,2018 JUN 05 23:02:40,78.2141,-115.7516,2018 JUN 05 23:02:05,11.7933,2453,17.0022,188.1867,26.0962,11.0086,36.9683,10,640,805,30,30,860,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,260,327,1011,1400002C000A028003251E1E035C000109D009D00000000000000000000000000000000002620104014703F3
1,1,58,0,218,2387,0,0,0,1,0,2018 JUN 06 10:35:50,2018 JUN 06 10:50:19,2018 JUN 06 10:36:00,2018 JUN 06 10:50:19,2018 JUN 06 10:46:00,2018 JUN 06 10:50:19,2018 JUN 06 10:46:30,75.3687,73.8737,2018 JUN 06 10:49:49,77.5776,74.0146,2018 JUN 06 10:49:14,10.1584,2460,17.1236,188.4702,26.0016,10.9663,36.8319,10,640,804,30,30,859,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,259,327,1008,1400002C000A028003241E1E035B000109D009D00000000000000000000000000000000002620103014703F0
1,1,59,0,220,2389,0,0,0,1,0,2018 JUN 06 14:31:39,2018 JUN 06 14:46:08,2018 JUN 06 14:31:49,2018 JUN 06 14:46:08,2018 JUN 06 14:41:49,2018 JUN 06 14:46:08,2018 JUN 06 14:42:19,75.2598,16.4492,2018 JUN 06 14:45:38,77.5441,20.8804,2018 JUN 06 14:45:03,9.5938,2462,17.4064,188.5648,26.0016,10.9663,36.8319,10,640,804,30,30,859,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,259,327,1008,1400002C000A028003241E1E035B000109D009D00000000000000000000000000000000002620103014703F0
1,1,60,0,226,2395,0,0,0,1,0,2018 JUN 07 02:18:50,2018 JUN 07 02:33:17,2018 JUN 07 02:19:00,2018 JUN 07 02:33:17,2018 JUN 07 02:29:00,2018 JUN 07 02:33:17,2018 JUN 07 02:29:30,74.876,-155.6965,2018 JUN 07 02:32:47,76.7453,-152.9817,2018 JUN 07 02:32:12,7.9618,2468,17.2861,188.8485,25.8123,10.8816,36.559,10,640,802,30,30,857,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,257,327,1002,1400002C000A028003221E1E0359000109D009D00000000000000000000000000000000002620101014703EA
1,1,61,0,230,2399,0,0,0,1,0,2018 JUN 07 10:10:12,2018 JUN 07 10:24:39,2018 JUN 07 10:10:22,2018 JUN 07 10:24:39,2018 JUN 07 10:20:22,2018 JUN 07 10:24:39,2018 JUN 07 10:20:52,74.6221,89.5625,2018 JUN 07 10:24:09,76.3295,93.5044,2018 JUN 07 10:23:34,6.8809,2470,17.3644,189.0378,25.8123,10.8816,36.559,10,640,802,30,30,857,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,257,327,1002,1400002C000A028003221E1E0359000109D009D00000000000000000000000000000000002620101014703EA
1,1,62,0,232,2401,0,0,0,1,0,2018 JUN 07 14:06:00,2018 JUN 07 14:20:27,2018 JUN 07 14:06:10,2018 JUN 07 14:20:27,2018 JUN 07 14:16:10,2018 JUN 07 14:20:27,2018 JUN 07 14:16:40,74.4599,32.1994,2018 JUN 07 14:19:57,76.045,35.9423,2018 JUN 07 14:19:22,6.3121,2471,17.3517,189.1325,25.8123,10.8816,36.559,10,640,802,30,30,857,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,257,327,1002,1400002C000A028003221E1E0359000109D009D00000000000000000000000000000000002620101014703EA
1,1,63,0,236,2405,0,0,0,1,0,2018 JUN 07 21:57:22,2018 JUN 07 22:11:49,2018 JUN 07 21:57:32,2018 JUN 07 22:11:49,2018 JUN 07 22:07:32,2018 JUN 07 22:11:49,2018 JUN 07 22:08:02,74.2177,-82.5497,2018 JUN 07 22:11:19,75.6039,-78.4103,2018 JUN 07 22:10:44,5.2306,2472,17.3742,189.322,25.8123,10.8816,36.559,10,640,802,30,30,857,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,257,327,1002,1400002C000A028003221E1E0359000109D009D00000000000000000000000000000000002620101014703EA
1,1,64,0,242,2411,0,0,0,1,0,2018 JUN 08 09:44:35,2018 JUN 08 09:59:01,2018 JUN 08 09:44:45,2018 JUN 08 09:59:01,2018 JUN 08 09:54:45,2018 JUN 08 09:59:01,2018 JUN 08 09:55:15,73.8515,105.2934,2018 JUN 08 09:58:31,74.8162,107.6822,2018 JUN 08 09:57:57,3.5882,2476,17.2517,189.6063,25.7177,10.8392,36.4226,10,640,802,30,30,856,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,256,327,1000,1400002C000A028003221E1E0358000109D009D00000000000000000000000000000000002620100014703E8
1,1,65,0,244,2413,0,0,0,1,0,2018 JUN 08 13:40:23,2018 JUN 08 13:54:48,2018 JUN 08 13:40:33,2018 JUN 08 13:54:48,2018 JUN 08 13:50:33,2018 JUN 08 13:54:48,2018 JUN 08 13:51:03,73.6522,47.9676,2018 JUN 08 13:54:18,74.3543,48.0285,2018 JUN 08 13:53:44,3.0189,2476,17.0992,189.7012,25.623,10.7969,36.2861,10,640,801,30,30,855,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,255,327,1252,1400002C000A028003211E1E0357000109D009D000000000000000000000000000000000026200FF014704E4
1,1,66,0,250,2419,0,0,0,1,0,2018 JUN 09 01:27:35,2018 JUN 09 01:42:00,2018 JUN 09 01:27:45,2018 JUN 09 01:42:00,2018 JUN 09 01:37:45,2018 JUN 09 01:42:00,2018 JUN 09 01:38:15,73.2611,-124.1558,2018 JUN 09 01:41:30,73.8372,-120.685,2018 JUN 09 01:40:56,1.376,2478,17.3228,189.9859,25.623,10.7969,36.2861,10,640,801,30,30,855,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,255,327,1252,1400002C000A028003211E1E0357000109D009D000000000000000000000000000000000026200FF014704E4
1,1,67,0,254,2423,0,0,0,1,0,2018 JUN 09 09:18:58,2018 JUN 09 09:33:23,2018 JUN 09 09:19:08,2018 JUN 09 09:33:23,2018 JUN 09 09:29:08,2018 JUN 09 09:33:23,2018 JUN 09 09:29:38,73.0695,121.0538,2018 JUN 09 09:32:53,73.2412,121.5467,2018 JUN 09 09:32:19,0.29726,2477,17.1178,190.1757,25.623,10.7969,36.2861,10,640,801,30,30,855,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,255,327,1252,1400002C000A028003211E1E0357000109D009D000000000000000000000000000000000026200FF014704E4
1,1,68,0,260,2429,0,0,0,1,0,2018 JUN 09 21:06:09,2018 JUN 09 21:20:35,2018 JUN 09 21:06:19,2018 JUN 09 21:20:35,2018 JUN 09 21:16:19,2018 JUN 09 21:20:35,2018 JUN 09 21:16:49,72.6487,-51.0305,2018 JUN 09 21:20:05,72.7124,-46.9825,2018 JUN 09 21:19:31,-1.3472,2476,17.3536,190.4608,25.7177,10.8392,36.4226,10,640,802,30,30,856,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,256,327,1000,1400002C000A028003221E1E0358000109D009D00000000000000000000000000000000002620100014703E8
1,1,69,0,266,2435,0,0,0,1,0,2018 JUN 10 08:53:23,2018 JUN 10 09:07:49,2018 JUN 10 08:53:33,2018 JUN 10 09:07:49,2018 JUN 10 09:03:33,2018 JUN 10 09:07:49,2018 JUN 10 09:04:03,72.2417,136.8635,2018 JUN 10 09:07:19,71.9131,139.9037,2018 JUN 10 09:06:45,-3.0027,2476,17.2844,190.7461,25.7177,10.8392,36.4226,10,640,802,30,30,856,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,256,327,1000,1400002C000A028003221E1E0358000109D009D00000000000000000000000000000000002620100014703E8
1,1,70,0,284,2453,0,0,0,1,0,2018 JUN 11 20:15:02,2018 JUN 11 20:29:29,2018 JUN 11 20:15:12,2018 JUN 11 20:29:29,2018 JUN 11 20:25:12,2018 JUN 11 20:29:29,2018 JUN 11 20:25:42,70.9329,-19.3491,2018 JUN 11 20:28:59,69.5786,-16.6103,2018 JUN 11 20:28:25,-7.9568,2466,17.2644,191.6032,25.8123,10.8816,36.559,10,640,803,30,30,857,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,257,327,1003,1400002C000A028003231E1E0359000109D009D00000000000000000000000000000000002620101014703EB
1,1,71,0,292,2461,0,0,0,1,0,2018 JUN 12 11:57:57,2018 JUN 12 12:12:26,2018 JUN 12 11:58:07,2018 JUN 12 12:12:26,2018 JUN 12 12:08:07,2018 JUN 12 12:12:26,2018 JUN 12 12:08:37,70.2429,111.3269,2018 JUN 12 12:11:56,68.4915,114.9336,2018 JUN 12 12:11:21,-10.1599,2459,17.3292,191.9848,26.0016,10.9663,36.8319,10,640,804,30,30,859,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,259,327,1008,1400002C000A028003241E1E035B000109D009D00000000000000000000000000000000002620103014703F0
1,1,72,0,296,2465,0,0,0,1,0,2018 JUN 12 19:49:31,2018 JUN 12 20:04:00,2018 JUN 12 19:49:41,2018 JUN 12 20:04:00,2018 JUN 12 19:59:41,2018 JUN 12 20:04:00,2018 JUN 12 20:00:11,69.9822,-3.4297,2018 JUN 12 20:03:30,68.0207,0.36144,2018 JUN 12 20:02:55,-11.2707,2454,17.34,192.1757,26.0016,10.9663,36.8319,10,640,804,30,30,859,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,259,327,1008,1400002C000A028003241E1E035B000109D009D00000000000000000000000000000000002620103014703F0
1,1,73,0,298,2467,0,0,0,1,0,2018 JUN 12 23:45:09,2018 JUN 12 23:59:40,2018 JUN 12 23:45:19,2018 JUN 12 23:59:40,2018 JUN 12 23:55:19,2018 JUN 12 23:59:40,2018 JUN 12 23:55:49,69.7876,-60.7196,2018 JUN 12 23:59:10,67.7821,-55.6645,2018 JUN 12 23:58:34,-11.8162,2451,17.4275,192.2712,26.1909,11.0509,37.1047,10,640,805,30,30,861,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,261,327,1013,1400002C000A028003251E1E035D000109D009D00000000000000000000000000000000002620105014703F5
1,1,74,0,302,2471,0,0,0,1,0,2018 JUN 13 07:36:43,2018 JUN 13 07:51:14,2018 JUN 13 07:36:53,2018 JUN 13 07:51:14,2018 JUN 13 07:46:53,2018 JUN 13 07:51:14,2018 JUN 13 07:47:23,69.4871,-175.4434,2018 JUN 13 07:50:44,66.9351,-174.4135,2018 JUN 13 07:50:09,-12.924,2447,17.16,192.4623,26.1909,11.0509,37.1047,10,640,806,30,30,861,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,261,327,1014,1400002C000A028003261E1E035D000109D009D00000000000000000000000000000000002620105014703F6
1,1,75,0,310,2479,0,0,0,1,0,2018 JUN 13 23:19:38,2018 JUN 13 23:34:12,2018 JUN 13 23:19:48,2018 JUN 13 23:34:12,2018 JUN 13 23:29:48,2018 JUN 13 23:34:12,2018 JUN 13 23:30:18,68.831,-44.794,2018 JUN 13 23:33:42,66.1398,-39.5271,2018 JUN 13 23:33:06,-15.1189,2435,17.4475,192.8448,26.4748,11.178,37.5141,10,640,808,30,30,864,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,264,327,1022,1400002C000A028003281E1E0360000109D009D00000000000000000000000000000000002620108014703FE
1,1,76,0,314,2483,0,0,0,1,0,2018 JUN 14 07:11:13,2018 JUN 14 07:25:48,2018 JUN 14 07:11:23,2018 JUN 14 07:25:48,2018 JUN 14 07:21:23,2018 JUN 14 07:25:48,2018 JUN 14 07:21:53,68.4655,-159.4716,2018 JUN 14 07:25:18,65.4307,-155.6122,2018 JUN 14 07:24:42,-16.2332,2430,17.3581,193.0362,26.5694,11.2203,37.6505,10,640,809,30,30,865,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,265,327,1025,1400002C000A028003291E1E0361000109D009D0000000000000000000000000000000000262010901470401
1,1,77,0,316,2485,0,0,0,1,0,2018 JUN 14 11:06:54,2018 JUN 14 11:21:29,2018 JUN 14 11:07:04,2018 JUN 14 11:21:29,2018 JUN 14 11:17:04,2018 JUN 14 11:21:29,2018 JUN 14 11:17:34,68.3206,143.1877,2018 JUN 14 11:20:59,65.2081,147.4435,2018 JUN 14 11:20:23,-16.7743,2426,17.3844,193.1319,26.5694,11.2203,37.6505,10,640,809,30,30,865,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,265,327,1025,1400002C000A028003291E1E0361000109D009D0000000000000000000000000000000000262010901470401
1,1,78,0,320,2489,0,0,0,1,0,2018 JUN 14 18:58:30,2018 JUN 14 19:13:06,2018 JUN 14 18:58:40,2018 JUN 14 19:13:06,2018 JUN 14 19:08:40,2018 JUN 14 19:13:06,2018 JUN 14 19:09:10,67.9224,28.5293,2018 JUN 14 19:12:36,64.4373,31.2748,2018 JUN 14 19:12:00,-17.8992,2417,17.2897,193.3235,26.6641,11.2627,37.7869,10,640,810,30,30,866,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,266,327,1028,1400002C000A0280032A1E1E0362000109D009D0000000000000000000000000000000000262010A01470404
1,1,79,0,326,2495,0,0,0,1,0,2018 JUN 15 06:45:45,2018 JUN 15 07:00:24,2018 JUN 15 06:45:55,2018 JUN 15 07:00:24,2018 JUN 15 06:55:55,2018 JUN 15 07:00:24,2018 JUN 15 06:56:25,67.359,-143.4488,2018 JUN 15 06:59:54,63.577,-139.6747,2018 JUN 15 06:59:17,-19.5471,2406,17.3656,193.611,26.948,11.3897,38.1962,10,640,812,30,30,869,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,269,327,1036,1400002C000A0280032C1E1E0365000109D009D0000000000000000000000000000000000262010D0147040C
1,1,80,0,338,2507,0,0,0,1,0,2018 JUN 16 06:20:18,2018 JUN 16 06:35:03,2018 JUN 16 06:20:28,2018 JUN 16 06:35:03,2018 JUN 16 06:30:28,2018 JUN 16 06:35:03,2018 JUN 16 06:30:58,66.1992,-127.4003,2018 JUN 16 06:34:33,61.7267,-122.4047,2018 JUN 16 06:33:55,-22.8593,2378,17.4628,194.1866,27.5159,11.6437,39.0149,10,640,817,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1053,1400002C000A028003311E1E036B000109D009D000000000000000000000000000000000026201130147041D
1,1,81,0,340,2509,0,0,0,1,0,2018 JUN 16 10:15:59,2018 JUN 16 10:30:45,2018 JUN 16 10:16:09,2018 JUN 16 10:30:45,2018 JUN 16 10:26:09,2018 JUN 16 10:30:45,2018 JUN 16 10:26:39,66.1243,175.2127,2018 JUN 16 10:30:15,61.4639,179.5606,2018 JUN 16 10:29:37,-23.4013,2373,17.4169,194.2826,27.6105,11.6861,39.1513,10,640,818,30,30,876,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,276,327,1056,1400002C000A028003321E1E036C000109D009D0000000000000000000000000000000000262011401470420
