Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
3,3,144,86,2255,1,0,0,0,0,2018 MAY 26 16:07:47,2018 MAY 26 17:20:31,2018 MAY 26 16:07:57,2018 MAY 26 17:20:27,2018 MAY 26 16:07:57,2018 MAY 26 17:20:30,-32.2842,53.3306,3.9622,114.7874,114.7874,1.4224e-14,68.9937,-104.918,18.5922,94.068,94.068,8.996e-15,45.7202,182.2998,25.9771,438.2889,461.8958,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4353,104,991,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1101006803DF
4,4,145,87,2256,0,1,0,0,0,2018 MAY 26 18:15:41,2018 MAY 26 18:42:42,N/A,N/A,2018 MAY 26 18:15:51,2018 MAY 26 18:42:41,-60.1933,42.2782,5.3,94.2785,94.2785,1.3114e-14,-30.2203,174.5844,14.5586,46.832,46.832,3.7168e-14,45.3964,182.3502,N/A,162.1109,162.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1610,104,258,1400002C0000000000000000000000000000000000000000000000000000000000000000000A064A00680102
4,4,146,87,2256,0,1,0,0,0,2018 MAY 26 18:42:47,2018 MAY 26 19:03:18,N/A,N/A,2018 MAY 26 18:42:57,2018 MAY 26 19:03:17,-29.9783,174.6611,14.5653,46.776,46.776,4.5878e-14,29.7781,-170.7911,15.8678,63.2883,63.2883,3.4403e-14,45.31,182.3609,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,147,87,2257,0,1,0,0,0,2018 MAY 26 19:03:23,2018 MAY 26 19:18:25,N/A,N/A,2018 MAY 26 19:03:33,2018 MAY 26 19:18:24,30.0167,-170.7161,15.8742,63.4419,63.4419,4.1009e-14,69.0283,-133.657,18.5886,94.0636,94.0636,1.8883e-14,45.2932,182.369,N/A,89.7172,89.7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,891,104,304,1400002C0000000000000000000000000000000000000000000000000000000000000000000A037B00680130
3,3,148,88,2257,1,0,0,0,0,2018 MAY 26 20:03:37,2018 MAY 26 21:12:10,2018 MAY 26 20:03:47,2018 MAY 26 21:12:02,2018 MAY 26 20:03:47,2018 MAY 26 21:12:09,-32.4691,-4.499,3.9325,115.0602,115.0602,1.2944e-14,59.8586,178.4404,17.2403,85.2541,85.2541,3.8169e-14,45.1523,182.3927,24.2382,413.0165,435.0238,0,0,0,0,0,0,0,0,0,0,10,640,2365,30,30,4095,1,1,1844,1844,10,4102,104,860,1400002C00000000000000000000000000000000000A0280093D1E1E0FFF010107340734000A10060068035C
1,1,149,89,2258,1,0,0,0,0,2018 MAY 26 22:11:35,2018 MAY 26 23:14:17,2018 MAY 26 22:13:08,2018 MAY 26 23:02:23,2018 MAY 26 22:11:45,2018 MAY 26 23:14:16,-60.4605,-15.3633,5.2839,94.3161,94.3161,1.778e-14,69.2796,169.1203,18.5997,94.1246,94.1246,2.0365e-14,44.8599,182.4432,16.4643,377.6755,392.5315,0,0,0,0,0,0,0,0,0,0,93,723,1878,30,30,2955,1,1,1844,1844,10,3751,104,1088,1400002C00000000000000000000000000000000005D02D307561E1E0B8B010107340734000A0EA700680440
4,4,150,90,2259,0,1,0,0,0,2018 MAY 27 00:09:29,2018 MAY 27 00:36:20,N/A,N/A,2018 MAY 27 00:09:39,2018 MAY 27 00:36:19,-60.616,-44.2328,5.2717,94.3595,94.3595,4.326e-14,-30.2373,87.7303,14.5047,46.2099,46.2099,3.7093e-14,44.6175,182.4897,N/A,161.1041,161.1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1600,104,248,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0640006800F8
4,4,151,90,2259,0,1,0,0,0,2018 MAY 27 00:36:25,2018 MAY 27 00:56:53,N/A,N/A,2018 MAY 27 00:36:35,2018 MAY 27 00:56:52,-29.9949,87.8067,14.5111,46.1504,46.1504,6.3735e-15,29.741,102.2615,15.8069,62.5604,62.5604,1.5581e-14,44.537,182.5003,N/A,122.5411,122.5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1217,104,375,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C100680177
4,4,152,90,2260,0,1,0,0,0,2018 MAY 27 00:56:58,2018 MAY 27 01:07:51,N/A,N/A,2018 MAY 27 00:57:08,2018 MAY 27 01:07:50,29.9802,102.3361,15.8133,62.7161,62.7161,1.4224e-14,59.8518,120.3545,17.1911,84.9255,84.9255,1.1901e-14,44.5242,182.5084,N/A,64.6463,64.6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,642,104,310,1400002C0000000000000000000000000000000000000000000000000000000000000000000A028200680136
1,1,153,91,2260,1,0,0,0,0,2018 MAY 27 02:07:20,2018 MAY 27 03:05:40,2018 MAY 27 02:10:56,2018 MAY 27 02:55:56,2018 MAY 27 02:07:30,2018 MAY 27 03:05:39,-60.7555,-73.0322,5.2633,94.3771,94.3771,1.9083e-14,59.9166,91.4712,17.1767,84.8497,84.8497,1.9087e-14,44.3715,182.5361,14.7254,351.2956,364.552,0,0,0,0,0,0,0,0,0,0,216,846,1881,30,30,2700,1,1,1844,1844,10,3489,104,1075,1400002C0000000000000000000000000000000000D8034E07591E1E0A8C010107340734000A0DA100680433
1,1,154,92,2261,1,0,0,0,0,2018 MAY 27 04:05:10,2018 MAY 27 05:03:31,2018 MAY 27 04:08:43,2018 MAY 27 04:53:43,2018 MAY 27 04:05:20,2018 MAY 27 05:03:30,-60.813,-101.7911,5.2575,94.3914,94.3914,2.0365e-14,59.9636,62.7093,17.1708,84.8339,84.8339,8.5639e-15,44.0993,182.5826,14.7254,351.3963,364.6527,0,0,0,0,0,0,0,0,0,0,213,843,1878,30,30,2700,1,1,1844,1844,10,3490,104,1067,1400002C0000000000000000000000000000000000D5034B07561E1E0A8C010107340734000A0DA20068042B
1,1,155,93,2262,1,0,0,0,0,2018 MAY 27 06:03:03,2018 MAY 27 07:05:46,2018 MAY 27 06:04:24,2018 MAY 27 06:53:54,2018 MAY 27 06:03:13,2018 MAY 27 07:05:45,-60.8721,-130.5751,5.2508,94.4113,94.4113,5.0988e-14,69.5182,54.4339,18.6022,94.1773,94.1773,2.915e-14,43.823,182.6291,16.5666,377.7762,392.7263,0,0,0,0,0,0,0,0,0,0,81,711,1881,30,30,2970,1,1,1844,1844,10,3752,104,1083,1400002C00000000000000000000000000000000005102C707591E1E0B9A010107340734000A0EA80068043B
3,3,156,94,2263,1,0,0,0,0,2018 MAY 27 07:50:58,2018 MAY 27 09:03:43,2018 MAY 27 07:51:08,2018 MAY 27 09:03:38,2018 MAY 27 07:51:08,2018 MAY 27 09:03:42,-33.2882,-177.9585,3.8425,115.7738,115.7738,1.2877e-14,69.6226,25.8464,18.6094,94.2195,94.2195,1.1468e-14,43.5757,182.6716,25.9771,438.3896,461.9965,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4354,104,992,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1102006803E0
4,4,157,95,2264,0,1,0,0,0,2018 MAY 27 09:58:53,2018 MAY 27 10:25:32,N/A,N/A,2018 MAY 27 09:59:03,2018 MAY 27 10:25:31,-61.0852,171.7659,5.2325,94.4684,94.4684,8.1477e-15,-30.2637,-57.0855,14.4081,45.1071,45.1071,3.0005e-14,43.2772,182.7221,N/A,159.8958,159.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1588,104,236,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0634006800EC
4,4,158,95,2264,0,1,0,0,0,2018 MAY 27 10:25:37,2018 MAY 27 10:46:08,N/A,N/A,2018 MAY 27 10:25:47,2018 MAY 27 10:46:07,-30.0216,-57.0088,14.4144,45.0422,45.0422,6.3691e-14,29.7627,-42.4909,15.715,61.5004,61.5004,5.3221e-14,43.1955,182.7326,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,159,95,2265,0,1,0,0,0,2018 MAY 27 10:46:13,2018 MAY 27 11:01:38,N/A,N/A,2018 MAY 27 10:46:23,2018 MAY 27 11:01:37,30.0015,-42.4162,15.7214,61.6596,61.6596,6.3611e-15,69.7404,-2.8782,18.6072,94.2101,94.2101,2.7035e-14,43.1843,182.7408,N/A,92.033,92.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,914,104,327,1400002C0000000000000000000000000000000000000000000000000000000000000000000A039200680147
3,3,160,96,2265,1,0,0,0,0,2018 MAY 27 11:46:48,2018 MAY 27 12:55:01,2018 MAY 27 11:46:58,2018 MAY 27 12:54:58,2018 MAY 27 11:46:58,2018 MAY 27 12:55:00,-33.5738,124.1725,3.81,116.027,116.027,3.7227e-14,60.061,-53.1357,17.0961,84.3799,84.3799,2.3372e-14,43.0504,182.7647,24.1359,411.0028,432.916,0,0,0,0,0,0,0,0,0,0,10,640,2365,30,30,4080,1,1,1844,1844,10,4082,104,1080,1400002C00000000000000000000000000000000000A0280093D1E1E0FF0010107340734000A0FF200680438
1,1,161,97,2266,1,0,0,0,0,2018 MAY 27 13:54:40,2018 MAY 27 14:57:22,2018 MAY 27 13:55:51,2018 MAY 27 14:45:36,2018 MAY 27 13:54:50,2018 MAY 27 14:57:21,-61.4163,114.1708,5.2175,94.477,94.477,9.6733e-15,69.9715,-60.0923,18.6169,94.2632,94.2632,2.4892e-14,42.78,182.8151,16.6689,377.6755,392.7197,0,0,0,0,0,0,0,0,0,0,71,701,1871,30,30,2985,1,1,1844,1844,10,3751,104,1067,1400002C00000000000000000000000000000000004702BD074F1E1E0BA9010107340734000A0EA70068042B
4,4,162,98,2267,0,1,0,0,0,2018 MAY 27 15:52:29,2018 MAY 27 16:18:59,N/A,N/A,2018 MAY 27 15:52:39,2018 MAY 27 16:18:58,-61.4901,85.3662,5.2083,94.5095,94.5095,1.3406e-14,-30.2613,-143.8585,14.3564,44.5133,44.5133,5.1285e-14,42.527,182.8616,N/A,158.9896,158.9896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1579,104,227,1400002C0000000000000000000000000000000000000000000000000000000000000000000A062B006800E3
4,4,163,98,2267,0,1,0,0,0,2018 MAY 27 16:19:04,2018 MAY 27 16:39:35,N/A,N/A,2018 MAY 27 16:19:14,2018 MAY 27 16:39:34,-30.0191,-143.7822,14.3628,44.445,44.445,2.3801e-14,29.7769,-129.3077,15.6606,60.8771,60.8771,5.0087e-14,42.4475,182.8721,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,164,98,2268,0,1,0,0,0,2018 MAY 27 16:39:40,2018 MAY 27 16:50:35,N/A,N/A,2018 MAY 27 16:39:50,2018 MAY 27 16:50:34,30.0157,-129.2331,15.6669,61.0384,61.0384,1.4224e-14,59.9224,-111.0913,17.0536,84.0756,84.0756,1.4918e-14,42.4235,182.8802,N/A,64.8476,64.8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,644,104,312,1400002C0000000000000000000000000000000000000000000000000000000000000000000A028400680138
1,1,165,99,2268,1,0,0,0,0,2018 MAY 27 17:50:20,2018 MAY 27 18:53:06,2018 MAY 27 17:51:24,2018 MAY 27 18:41:39,2018 MAY 27 17:50:30,2018 MAY 27 18:53:05,-61.5141,56.5836,5.2011,94.5373,94.5373,7.1119e-15,70.004,-117.4237,18.6186,94.3047,94.3047,1.5903e-14,42.2445,182.9081,16.8735,378.0783,393.3106,0,0,0,0,0,0,0,0,0,0,64,694,1879,30,30,3015,1,1,1844,1844,10,3755,104,1095,1400002C00000000000000000000000000000000004002B607571E1E0BC7010107340734000A0EAB00680447
3,3,166,100,2269,1,0,0,0,0,2018 MAY 27 19:38:16,2018 MAY 27 20:51:01,2018 MAY 27 19:38:26,2018 MAY 27 20:50:56,2018 MAY 27 19:38:26,2018 MAY 27 20:51:00,-34.0006,8.5845,3.7519,116.494,116.494,3.6852e-14,70.0652,-146.1022,18.6194,94.3188,94.3188,3.1845e-14,41.9922,182.9507,25.9771,438.3896,461.9965,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4354,104,992,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1102006803E0
4,4,167,101,2270,0,1,0,0,0,2018 MAY 27 21:46:13,2018 MAY 27 22:12:36,N/A,N/A,2018 MAY 27 21:46:23,2018 MAY 27 22:12:35,-61.7234,-0.9982,5.1886,94.548,94.548,2.0381e-14,-30.2535,129.182,14.2953,43.8177,43.8177,2.2935e-14,41.6881,183.0012,N/A,158.2848,158.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1572,104,220,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0624006800DC
4,4,168,101,2270,0,1,0,0,0,2018 MAY 27 22:12:41,2018 MAY 27 22:33:11,N/A,N/A,2018 MAY 27 22:12:51,2018 MAY 27 22:33:10,-30.0113,129.2588,14.3017,43.746,43.746,4.9682e-14,29.7511,143.8005,15.6036,60.2115,60.2115,4.0731e-14,41.6024,183.0117,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,169,101,2271,0,1,0,0,0,2018 MAY 27 22:33:16,2018 MAY 27 22:48:56,N/A,N/A,2018 MAY 27 22:33:26,2018 MAY 27 22:48:55,29.99,143.8754,15.61,60.3751,60.3751,2.6988e-14,70.1534,-174.7856,18.62,94.3274,94.3274,1.7992e-14,41.5903,183.0198,N/A,93.5433,93.5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,929,104,342,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03A100680156
3,3,170,102,2271,1,0,0,0,0,2018 MAY 27 23:34:08,2018 MAY 28 00:42:04,2018 MAY 27 23:34:18,2018 MAY 28 00:42:03,2018 MAY 27 23:34:18,2018 MAY 28 00:42:03,-34.3071,-49.2923,3.7194,116.7251,116.7251,3.8167e-14,60.0046,133.1269,16.9828,83.6518,83.6518,2.0365e-14,41.4645,183.0439,24.0336,409.2911,431.1102,0,0,0,0,0,0,0,0,0,0,10,640,2350,30,30,4065,1,1,1844,1844,10,4065,104,1033,1400002C00000000000000000000000000000000000A0280092E1E1E0FE1010107340734000A0FE100680409
1,1,171,103,2272,1,0,0,0,0,2018 MAY 28 01:42:00,2018 MAY 28 02:44:41,2018 MAY 28 01:42:53,2018 MAY 28 02:33:23,2018 MAY 28 01:42:10,2018 MAY 28 02:44:40,-62.0184,-58.6925,5.1669,94.6026,94.6026,2.9836e-14,70.3783,127.9093,18.6239,94.3512,94.3512,1.5581e-14,41.191,183.0943,16.9758,377.5749,392.9013,0,0,0,0,0,0,0,0,0,0,53,683,1883,30,30,3030,1,1,1844,1844,10,3750,104,1087,1400002C00000000000000000000000000000000003502AB075B1E1E0BD6010107340734000A0EA60068043F
4,4,172,104,2273,0,1,0,0,0,2018 MAY 28 03:39:50,2018 MAY 28 04:06:04,N/A,N/A,2018 MAY 28 03:40:00,2018 MAY 28 04:06:03,-62.1019,-87.449,5.1614,94.6069,94.6069,1.1469e-14,-30.2622,42.4075,14.2439,43.2417,43.2417,2.3801e-14,40.929,183.1409,N/A,157.3787,157.3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1563,104,211,1400002C0000000000000000000000000000000000000000000000000000000000000000000A061B006800D3
4,4,173,104,2273,0,1,0,0,0,2018 MAY 28 04:06:09,2018 MAY 28 04:26:39,N/A,N/A,2018 MAY 28 04:06:19,2018 MAY 28 04:26:38,-30.0198,42.4839,14.2503,43.1664,43.1664,5.5089e-14,29.7848,56.9586,15.5478,59.5848,59.5848,1.7992e-14,40.853,183.1513,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,174,104,2274,0,1,0,0,0,2018 MAY 28 04:26:44,2018 MAY 28 04:37:43,N/A,N/A,2018 MAY 28 04:26:54,2018 MAY 28 04:37:42,30.0238,57.0333,15.5542,59.7503,59.7503,4.279e-14,60.1111,75.3803,16.9556,83.5163,83.5163,2.3372e-14,40.836,183.1594,N/A,65.2504,65.2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,648,104,316,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02880068013C
1,1,175,105,2274,1,0,0,0,0,2018 MAY 28 05:37:41,2018 MAY 28 06:40:25,2018 MAY 28 05:38:28,2018 MAY 28 06:29:13,2018 MAY 28 05:37:51,2018 MAY 28 06:40:24,-62.1163,-116.245,5.1533,94.6412,94.6412,8.996e-15,70.4082,70.6505,18.6306,94.4168,94.4168,1.6603e-14,40.6517,183.1874,17.0781,377.8769,393.2975,0,0,0,0,0,0,0,0,0,0,47,677,1877,30,30,3045,1,1,1844,1844,10,3753,104,1087,1400002C00000000000000000000000000000000002F02A507551E1E0BE5010107340734000A0EA90068043F
3,3,176,106,2275,1,0,0,0,0,2018 MAY 28 07:25:35,2018 MAY 28 08:38:20,2018 MAY 28 07:25:45,2018 MAY 28 08:38:15,2018 MAY 28 07:25:45,2018 MAY 28 08:38:19,-34.7,-164.8969,3.66,117.1974,117.1974,5.9183e-14,70.4307,41.8846,18.6256,94.4077,94.4077,2.1688e-14,40.406,183.2301,25.9771,438.3896,461.9965,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4354,104,992,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1102006803E0
4,4,177,107,2276,0,1,0,0,0,2018 MAY 28 09:33:31,2018 MAY 28 09:59:41,N/A,N/A,2018 MAY 28 09:33:41,2018 MAY 28 09:59:40,-62.3151,-173.8397,5.1392,94.6607,94.6607,3.9902e-14,-30.2556,-44.5353,14.1839,42.5705,42.5705,6.58e-14,40.0983,183.2806,N/A,156.9759,156.9759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1559,104,207,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0617006800CF
4,4,178,107,2276,0,1,0,0,0,2018 MAY 28 09:59:46,2018 MAY 28 10:20:17,N/A,N/A,2018 MAY 28 09:59:56,2018 MAY 28 10:20:16,-30.0136,-44.4586,14.1903,42.4918,42.4918,5.472e-14,29.7635,-29.9219,15.4922,58.9424,58.9424,2.6228e-14,40.0182,183.291,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,179,107,2277,0,1,0,0,0,2018 MAY 28 10:20:22,2018 MAY 28 10:36:16,N/A,N/A,2018 MAY 28 10:20:32,2018 MAY 28 10:36:15,30.0023,-29.847,15.4986,59.1101,59.1101,1.4575e-14,70.5349,13.2276,18.6281,94.4239,94.4239,1.6603e-14,40.0041,183.2991,N/A,94.953,94.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,943,104,356,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03AF00680164
3,3,180,108,2277,1,0,0,0,0,2018 MAY 28 11:21:25,2018 MAY 28 12:29:14,2018 MAY 28 11:21:35,2018 MAY 28 12:29:05,2018 MAY 28 11:21:35,2018 MAY 28 12:29:13,-34.942,137.2218,3.6267,117.4492,117.4492,7.0261e-14,60.1866,-40.3852,16.8864,83.1104,83.1104,2.642e-14,39.8617,183.3232,23.9314,408.5863,430.3113,0,0,0,0,0,0,0,0,0,0,10,640,2350,30,30,4050,1,1,1844,1844,10,4058,104,1011,1400002C00000000000000000000000000000000000A0280092E1E1E0FD2010107340734000A0FDA006803F3
1,1,181,109,2278,1,0,0,0,0,2018 MAY 28 13:29:18,2018 MAY 28 14:27:02,2018 MAY 28 13:32:26,2018 MAY 28 14:18:26,2018 MAY 28 13:29:28,2018 MAY 28 14:27:01,-62.5624,128.4743,5.1181,94.7144,94.7144,4.1713e-14,60.1805,-69.3996,16.8628,82.9592,82.9592,1.5903e-14,39.5865,183.3738,15.1346,347.6709,361.3037,0,0,0,0,0,0,0,0,0,0,188,818,1883,30,30,2760,1,1,1844,1844,10,3453,104,1045,1400002C0000000000000000000000000000000000BC0332075B1E1E0AC8010107340734000A0D7D00680415
1,1,182,110,2279,1,0,0,0,0,2018 MAY 28 15:27:08,2018 MAY 28 16:29:51,2018 MAY 28 15:27:45,2018 MAY 28 16:18:45,2018 MAY 28 15:27:18,2018 MAY 28 16:29:50,-62.6739,99.6697,5.1092,94.7322,94.7322,2.1395e-14,70.7748,-72.725,18.6333,94.471,94.471,1.8967e-14,39.3408,183.4204,17.1804,377.7762,393.2909,0,0,0,0,0,0,0,0,0,0,37,667,1882,30,30,3060,1,1,1844,1844,10,3752,104,1086,1400002C000000000000000000000000000000000025029B075A1E1E0BF4010107340734000A0EA80068043E
4,4,183,111,2280,0,1,0,0,0,2018 MAY 28 17:24:58,2018 MAY 28 17:50:59,N/A,N/A,2018 MAY 28 17:25:08,2018 MAY 28 17:50:58,-62.7102,70.9051,5.1028,94.7481,94.7481,1.4918e-14,-30.2339,-160.2724,14.1131,41.7734,41.7734,3.7227e-14,39.0695,183.4669,N/A,156.0697,156.0697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1550,104,198,1400002C0000000000000000000000000000000000000000000000000000000000000000000A060E006800C6
4,4,184,111,2280,0,1,0,0,0,2018 MAY 28 17:51:04,2018 MAY 28 18:11:35,N/A,N/A,2018 MAY 28 17:51:14,2018 MAY 28 18:11:34,-29.9919,-160.196,14.1194,41.69,41.69,2.1097e-14,29.7765,-145.6968,15.4189,58.1183,58.1183,5.1678e-14,38.9883,183.4773,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,185,111,2281,0,1,0,0,0,2018 MAY 28 18:11:40,2018 MAY 28 18:27:44,N/A,N/A,2018 MAY 28 18:11:50,2018 MAY 28 18:27:43,30.0152,-145.622,15.4253,58.2888,58.2888,3.6124e-14,70.7926,-101.2978,18.6408,94.5227,94.5227,2.0365e-14,38.9629,183.4854,N/A,95.9598,95.9598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,953,104,366,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03B90068016E
3,3,186,112,2281,1,0,0,0,0,2018 MAY 28 19:12:52,2018 MAY 28 20:25:38,2018 MAY 28 19:13:02,2018 MAY 28 20:25:32,2018 MAY 28 19:13:02,2018 MAY 28 20:25:37,-35.3426,21.6248,3.5678,117.8899,117.8899,1.1018e-14,70.8165,-130.028,18.6378,94.524,94.524,2.0365e-14,38.8123,183.5096,25.9771,438.4903,462.0972,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4355,104,993,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1103006803E1
4,4,187,113,2282,0,1,0,0,0,2018 MAY 28 21:20:48,2018 MAY 28 21:46:44,N/A,N/A,2018 MAY 28 21:20:58,2018 MAY 28 21:46:43,-62.8067,13.2838,5.0869,94.797,94.797,4.8235e-14,-30.2646,141.7239,14.0703,41.3297,41.3297,5.618e-14,38.4987,183.5602,N/A,155.5663,155.5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1545,104,193,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0609006800C1
4,4,188,113,2282,0,1,0,0,0,2018 MAY 28 21:46:49,2018 MAY 28 22:07:20,N/A,N/A,2018 MAY 28 21:46:59,2018 MAY 28 22:07:19,-30.0225,141.8008,14.0767,41.2437,41.2437,6.0347e-14,29.7683,156.3688,15.3808,57.6848,57.6848,2.6988e-14,38.4124,183.5705,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,189,113,2283,0,1,0,0,0,2018 MAY 28 22:07:25,2018 MAY 28 22:23:33,N/A,N/A,2018 MAY 28 22:07:35,2018 MAY 28 22:23:32,30.007,156.4438,15.3869,57.8569,57.8569,3.556e-14,70.8832,-158.7205,18.6378,94.5325,94.5325,1.2137e-14,38.4015,183.5786,N/A,96.3626,96.3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,957,104,370,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03BD00680172
