MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2023 JUN 06 06:48:00,67.6613,55.8488,311.1954,14.925,51.2096,4.8025e-14,51.2096,2023 JUN 06 06:18:00,70.3279,58.7765,432.1701,14.6336,51.6687,0.29057,51.9393
2023 JUN 06 16:09:00,67.3983,-80.5023,311.1731,14.9361,51.0882,4.8025e-14,51.0882,2023 JUN 06 16:09:00,67.092,-77.6748,432.0742,15.1247,51.8196,1.2858,50.5358
2023 JUN 07 01:30:00,67.4691,143.1329,312.8408,14.9461,51.1556,3.1486e-14,51.1556,2023 JUN 07 02:00:00,63.2622,143.0505,429.3583,15.4275,51.656,1.0471,52.691
2023 JUN 07 20:12:00,67.6479,-130.1109,309.6075,14.9322,51.1535,4.4214e-14,51.1535,2023 JUN 07 19:39:00,68.4289,-127.1865,430.6697,14.5919,50.1636,3.1622,53.3218
2023 JUN 08 01:48:00,65.6237,148.9357,311.8797,14.9861,50.2674,2.3155e-14,50.2674,2023 JUN 08 01:33:00,67.8851,148.3218,431.2802,14.7019,50.2607,0.24896,50.1521
2023 JUN 08 05:33:00,67.4166,93.5055,309.8593,14.9411,51.0416,2.0483e-14,51.0416,2023 JUN 08 05:30:00,65.3088,95.3619,430.2064,15.0161,50.2444,0.23412,50.0131
2023 JUN 08 11:09:00,65.8408,12.388,311.0837,14.9842,50.3561,1.3886e-14,50.3561,2023 JUN 08 11:24:00,64.3999,10.0713,428.7407,15.0731,50.0614,0.20129,49.8935
2023 JUN 09 17:03:00,61.6081,-63.1293,308.9498,15.0536,48.4965,1.8546e-14,48.4965,2023 JUN 09 16:54:00,61.0214,-59.7387,429.4425,15.1336,48.7219,0.37436,48.3515
2023 JUN 09 22:39:00,59.9782,-144.5716,307.6944,15.075,47.8507,2.5642e-14,47.8507,2023 JUN 09 22:48:00,60.0804,-145.9075,427.5301,15.1319,48.273,1.9362,50.188
2023 JUN 10 02:24:00,61.6545,160.4472,310.898,15.06,48.5394,1.1468e-14,48.5394,2023 JUN 10 02:45:00,57.0675,159.6554,426.309,15.3478,48.5814,1.5359,47.0455
