Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	187	Egress	2018 DEC 09 05:37:58	2018 DEC 09 05:45:05	2018 DEC 09 05:39:33	427.0	-1.3	9.0	6.2	
N/A	188	Ingress	2018 DEC 09 06:59:20	2018 DEC 09 07:06:15	2018 DEC 09 07:04:42	415.0	137.7	38.8	16.8	
N/A	189	Egress	2018 DEC 09 07:36:00	2018 DEC 09 07:43:05	2018 DEC 09 07:37:35	425.0	-30.2	8.5	6.2	
NOMAD	190	Ingress	2018 DEC 09 08:57:17	2018 DEC 09 09:04:11	2018 DEC 09 09:02:38	414.0	108.8	39.2	16.8	
NOMAD	191	Egress	2018 DEC 09 09:34:01	2018 DEC 09 09:41:05	2018 DEC 09 09:35:35	424.0	-59.1	8.0	6.2	
ACS	192	Ingress	2018 DEC 09 10:55:12	2018 DEC 09 11:02:06	2018 DEC 09 11:00:33	414.0	80.0	39.3	16.8	
ACS	193	Egress	2018 DEC 09 11:31:59	2018 DEC 09 11:39:02	2018 DEC 09 11:33:33	423.0	-88.0	7.5	6.2	
N/A	194	Ingress	2018 DEC 09 12:53:07	2018 DEC 09 12:59:59	2018 DEC 09 12:58:27	412.0	51.0	39.8	16.8	
N/A	195	Egress	2018 DEC 09 13:29:57	2018 DEC 09 13:36:59	2018 DEC 09 13:31:31	422.0	-116.9	7.0	6.2	
NOMAD	196	Ingress	2018 DEC 09 14:51:04	2018 DEC 09 14:57:54	2018 DEC 09 14:56:21	410.0	22.1	40.2	16.7	
NOMAD	197	Egress	2018 DEC 09 15:27:58	2018 DEC 09 15:34:58	2018 DEC 09 15:29:32	420.0	-145.8	6.5	6.2	
N/A	198	Ingress	2018 DEC 09 16:49:03	2018 DEC 09 16:55:51	2018 DEC 09 16:54:19	408.0	-6.8	40.4	16.7	
N/A	199	Egress	2018 DEC 09 17:26:02	2018 DEC 09 17:33:00	2018 DEC 09 17:27:35	418.0	-174.7	5.9	6.2	
N/A	200	Ingress	2018 DEC 09 18:47:04	2018 DEC 09 18:53:50	2018 DEC 09 18:52:18	406.0	-35.7	40.7	16.7	
N/A	201	Egress	2018 DEC 09 19:24:06	2018 DEC 09 19:31:04	2018 DEC 09 19:25:39	418.0	156.3	5.3	6.1	
ACS	202	Ingress	2018 DEC 09 20:45:03	2018 DEC 09 20:51:48	2018 DEC 09 20:50:17	405.0	-64.7	41.1	16.7	
ACS	203	Egress	2018 DEC 09 21:22:07	2018 DEC 09 21:29:05	2018 DEC 09 21:23:40	418.0	127.4	4.9	6.1	
NOMAD	204	Ingress	2018 DEC 09 22:42:58	2018 DEC 09 22:49:43	2018 DEC 09 22:48:11	405.0	-93.4	41.2	16.7	
NOMAD	205	Egress	2018 DEC 09 23:20:06	2018 DEC 09 23:27:03	2018 DEC 09 23:21:38	417.0	98.5	4.3	6.1	
NOMAD	206	Ingress	2018 DEC 10 00:40:51	2018 DEC 10 00:47:34	2018 DEC 10 00:46:03	403.0	-122.4	41.7	16.7	
NOMAD	207	Egress	2018 DEC 10 01:18:02	2018 DEC 10 01:24:57	2018 DEC 10 01:19:34	415.0	69.6	3.9	6.1	
ACS	208	Ingress	2018 DEC 10 02:38:47	2018 DEC 10 02:45:28	2018 DEC 10 02:43:57	401.0	-151.1	41.7	16.7	
ACS	209	Egress	2018 DEC 10 03:16:03	2018 DEC 10 03:22:55	2018 DEC 10 03:17:34	412.0	40.7	3.3	6.1	
NOMAD	210	Ingress	2018 DEC 10 04:36:46	2018 DEC 10 04:43:25	2018 DEC 10 04:41:55	399.0	180.0	42.0	16.7	
NOMAD	211	Egress	2018 DEC 10 05:14:05	2018 DEC 10 05:20:56	2018 DEC 10 05:15:36	411.0	11.8	2.9	6.1	
N/A	212	Ingress	2018 DEC 10 06:34:44	2018 DEC 10 06:41:23	2018 DEC 10 06:39:53	399.0	151.1	42.3	16.6	
N/A	213	Egress	2018 DEC 10 07:12:07	2018 DEC 10 07:18:57	2018 DEC 10 07:13:38	410.0	-17.0	2.4	6.1	
N/A	214	Ingress	2018 DEC 10 08:32:41	2018 DEC 10 08:39:19	2018 DEC 10 08:37:49	398.0	122.1	42.7	16.6	
N/A	215	Egress	2018 DEC 10 09:10:08	2018 DEC 10 09:16:57	2018 DEC 10 09:11:39	409.0	-45.9	1.9	6.0	
ACS	216	Ingress	2018 DEC 10 10:30:37	2018 DEC 10 10:37:14	2018 DEC 10 10:35:44	397.0	93.4	42.7	16.6	
ACS	217	Egress	2018 DEC 10 11:08:07	2018 DEC 10 11:14:55	2018 DEC 10 11:09:38	408.0	-74.8	1.4	6.0	
NOMAD	218	Ingress	2018 DEC 10 12:28:32	2018 DEC 10 12:35:08	2018 DEC 10 12:33:38	396.0	64.4	43.2	16.6	
NOMAD	219	Egress	2018 DEC 10 13:06:05	2018 DEC 10 13:12:52	2018 DEC 10 13:07:35	407.0	-103.7	0.9	6.0	
ACS	220	Ingress	2018 DEC 10 14:26:27	2018 DEC 10 14:33:01	2018 DEC 10 14:31:32	394.0	35.7	43.3	16.6	
ACS	221	Egress	2018 DEC 10 15:04:04	2018 DEC 10 15:10:49	2018 DEC 10 15:05:34	405.0	-132.6	0.4	6.0	
NOMAD	222	Ingress	2018 DEC 10 16:24:24	2018 DEC 10 16:30:56	2018 DEC 10 16:29:27	392.0	6.8	43.6	16.6	
NOMAD	223	Egress	2018 DEC 10 17:02:06	2018 DEC 10 17:08:49	2018 DEC 10 17:03:36	403.0	-161.5	-0.1	6.0	
N/A	224	Ingress	2018 DEC 10 18:22:24	2018 DEC 10 18:28:54	2018 DEC 10 18:27:25	390.0	-22.1	43.8	16.6	
N/A	225	Egress	2018 DEC 10 19:00:10	2018 DEC 10 19:06:52	2018 DEC 10 19:01:39	402.0	169.5	-0.7	6.0	
NOMAD	226	Ingress	2018 DEC 10 20:20:23	2018 DEC 10 20:26:52	2018 DEC 10 20:25:24	389.0	-51.1	44.2	16.6	
NOMAD	227	Egress	2018 DEC 10 20:58:12	2018 DEC 10 21:04:54	2018 DEC 10 20:59:41	402.0	140.6	-1.2	6.0	
ACS	228	Ingress	2018 DEC 10 22:18:20	2018 DEC 10 22:24:48	2018 DEC 10 22:23:20	388.0	-80.1	44.6	16.5	
ACS	229	Egress	2018 DEC 10 22:56:11	2018 DEC 10 23:02:53	2018 DEC 10 22:57:40	402.0	111.8	-1.6	6.0	
NOMAD	230	Ingress	2018 DEC 11 00:16:12	2018 DEC 11 00:22:39	2018 DEC 11 00:21:11	387.0	-108.9	44.7	16.5	
NOMAD	231	Egress	2018 DEC 11 00:54:07	2018 DEC 11 01:00:48	2018 DEC 11 00:55:36	401.0	82.9	-2.1	5.9	
ACS	232	Ingress	2018 DEC 11 02:14:06	2018 DEC 11 02:20:31	2018 DEC 11 02:19:04	385.0	-137.6	44.8	16.5	
ACS	233	Egress	2018 DEC 11 02:52:05	2018 DEC 11 02:58:43	2018 DEC 11 02:53:34	398.0	54.0	-2.6	5.9	
NOMAD	234	Ingress	2018 DEC 11 04:12:03	2018 DEC 11 04:18:26	2018 DEC 11 04:16:59	383.0	-166.5	45.1	16.5	
NOMAD	235	Egress	2018 DEC 11 04:50:06	2018 DEC 11 04:56:43	2018 DEC 11 04:51:34	397.0	25.1	-3.1	5.9	
N/A	236	Ingress	2018 DEC 11 06:10:01	2018 DEC 11 06:16:23	2018 DEC 11 06:14:56	382.0	164.5	45.4	16.5	
N/A	237	Egress	2018 DEC 11 06:48:08	2018 DEC 11 06:54:43	2018 DEC 11 06:49:36	395.0	-3.8	-3.5	5.9	
N/A	238	Ingress	2018 DEC 11 08:07:58	2018 DEC 11 08:14:19	2018 DEC 11 08:12:53	381.0	135.6	45.7	16.5	
N/A	239	Egress	2018 DEC 11 08:46:09	2018 DEC 11 08:52:42	2018 DEC 11 08:47:36	393.0	-32.7	-4.0	5.9	
NOMAD	240	Ingress	2018 DEC 11 10:05:53	2018 DEC 11 10:12:14	2018 DEC 11 10:10:47	381.0	106.9	45.7	16.5	
NOMAD	241	Egress	2018 DEC 11 10:44:08	2018 DEC 11 10:50:41	2018 DEC 11 10:45:35	393.0	-61.5	-4.5	5.9	
ACS	242	Ingress	2018 DEC 11 12:03:47	2018 DEC 11 12:10:07	2018 DEC 11 12:08:41	380.0	77.9	46.2	16.4	
ACS	243	Egress	2018 DEC 11 12:42:05	2018 DEC 11 12:48:37	2018 DEC 11 12:43:32	392.0	-90.4	-5.0	5.9	
NOMAD	244	Ingress	2018 DEC 11 14:01:42	2018 DEC 11 14:07:59	2018 DEC 11 14:06:33	377.0	49.1	46.3	16.4	
NOMAD	245	Egress	2018 DEC 11 14:40:02	2018 DEC 11 14:46:33	2018 DEC 11 14:41:29	391.0	-119.3	-5.4	5.9	
ACS	246	Ingress	2018 DEC 11 15:59:37	2018 DEC 11 16:05:53	2018 DEC 11 16:04:27	376.0	20.2	46.6	16.4	
ACS	247	Egress	2018 DEC 11 16:38:02	2018 DEC 11 16:44:31	2018 DEC 11 16:39:29	389.0	-148.1	-5.9	5.9	
N/A	248	Ingress	2018 DEC 11 17:57:35	2018 DEC 11 18:03:49	2018 DEC 11 18:02:24	374.0	-8.7	46.8	16.4	
N/A	249	Egress	2018 DEC 11 18:36:05	2018 DEC 11 18:42:32	2018 DEC 11 18:37:31	387.0	-177.1	-6.4	5.8	
N/A	250	Ingress	2018 DEC 11 19:55:34	2018 DEC 11 20:01:47	2018 DEC 11 20:00:22	373.0	-37.7	47.1	16.4	
N/A	251	Egress	2018 DEC 11 20:34:08	2018 DEC 11 20:40:35	2018 DEC 11 20:35:34	387.0	154.0	-7.0	5.8	
NOMAD	252	Ingress	2018 DEC 11 21:53:32	2018 DEC 11 21:59:44	2018 DEC 11 21:58:19	372.0	-66.4	47.2	16.4	
NOMAD	253	Egress	2018 DEC 11 22:32:08	2018 DEC 11 22:38:34	2018 DEC 11 22:33:34	386.0	125.1	-7.4	5.8	
ACS	254	Ingress	2018 DEC 11 23:51:25	2018 DEC 11 23:57:36	2018 DEC 11 23:56:12	371.0	-95.4	47.6	16.4	
ACS	255	Egress	2018 DEC 12 00:30:05	2018 DEC 12 00:36:30	2018 DEC 12 00:31:30	385.0	96.3	-7.9	5.8	
NOMAD	256	Ingress	2018 DEC 12 01:49:17	2018 DEC 12 01:55:27	2018 DEC 12 01:54:02	370.0	-124.2	47.7	16.4	
NOMAD	257	Egress	2018 DEC 12 02:28:00	2018 DEC 12 02:34:24	2018 DEC 12 02:29:26	384.0	67.4	-8.3	5.8	
NOMAD	258	Ingress	2018 DEC 12 03:47:13	2018 DEC 12 03:53:20	2018 DEC 12 03:51:56	367.0	-153.2	48.0	16.3	
NOMAD	259	Egress	2018 DEC 12 04:26:00	2018 DEC 12 04:32:21	2018 DEC 12 04:27:25	381.0	38.5	-8.8	5.8	
N/A	260	Ingress	2018 DEC 12 05:45:10	2018 DEC 12 05:51:17	2018 DEC 12 05:49:53	367.0	178.2	48.0	16.4	
N/A	261	Egress	2018 DEC 12 06:24:01	2018 DEC 12 06:30:21	2018 DEC 12 06:25:26	380.0	9.7	-9.2	5.8	
ACS	262	Ingress	2018 DEC 12 07:43:08	2018 DEC 12 07:49:13	2018 DEC 12 07:47:49	365.0	149.3	48.3	16.3	
ACS	263	Egress	2018 DEC 12 08:22:02	2018 DEC 12 08:28:21	2018 DEC 12 08:23:27	379.0	-19.2	-9.6	5.8	
N/A	264	Ingress	2018 DEC 12 09:41:03	2018 DEC 12 09:47:08	2018 DEC 12 09:45:44	365.0	120.3	48.6	16.3	
N/A	265	Egress	2018 DEC 12 10:20:02	2018 DEC 12 10:26:20	2018 DEC 12 10:21:26	378.0	-48.1	-10.1	5.7	
NOMAD	266	Ingress	2018 DEC 12 11:38:57	2018 DEC 12 11:45:01	2018 DEC 12 11:43:38	364.0	91.6	48.6	16.3	
NOMAD	267	Egress	2018 DEC 12 12:17:59	2018 DEC 12 12:24:17	2018 DEC 12 12:19:24	378.0	-77.0	-10.6	5.7	
ACS	268	Ingress	2018 DEC 12 13:36:51	2018 DEC 12 13:42:54	2018 DEC 12 13:41:31	363.0	62.8	48.8	16.3	
ACS	269	Egress	2018 DEC 12 14:15:56	2018 DEC 12 14:22:12	2018 DEC 12 14:17:20	376.0	-105.8	-11.0	5.7	
NOMAD	270	Ingress	2018 DEC 12 15:34:46	2018 DEC 12 15:40:46	2018 DEC 12 15:39:24	360.0	33.8	49.1	16.3	
NOMAD	271	Egress	2018 DEC 12 16:13:54	2018 DEC 12 16:20:09	2018 DEC 12 16:15:18	375.0	-134.7	-11.4	5.7	
N/A	272	Ingress	2018 DEC 12 17:32:42	2018 DEC 12 17:38:41	2018 DEC 12 17:37:19	359.0	4.9	49.4	16.3	
N/A	273	Egress	2018 DEC 12 18:11:55	2018 DEC 12 18:18:08	2018 DEC 12 18:13:18	373.0	-163.6	-11.9	5.7	
N/A	274	Ingress	2018 DEC 12 19:30:40	2018 DEC 12 19:36:38	2018 DEC 12 19:35:16	358.0	-24.0	49.6	16.3	
N/A	275	Egress	2018 DEC 12 20:09:57	2018 DEC 12 20:16:09	2018 DEC 12 20:11:21	372.0	167.5	-12.4	5.7	
NOMAD	276	Ingress	2018 DEC 12 21:28:38	2018 DEC 12 21:34:35	2018 DEC 12 21:33:13	357.0	-52.7	49.6	16.3	
NOMAD	277	Egress	2018 DEC 12 22:07:58	2018 DEC 12 22:14:10	2018 DEC 12 22:09:22	372.0	138.6	-12.9	5.7	
ACS	278	Ingress	2018 DEC 12 23:26:33	2018 DEC 12 23:32:29	2018 DEC 12 23:31:07	356.0	-81.8	50.0	16.2	
ACS	279	Egress	2018 DEC 13 00:05:56	2018 DEC 13 00:12:08	2018 DEC 13 00:07:19	372.0	109.8	-13.3	5.7	
NOMAD	280	Ingress	2018 DEC 13 01:24:24	2018 DEC 13 01:30:19	2018 DEC 13 01:28:58	355.0	-110.5	50.1	16.2	
NOMAD	281	Egress	2018 DEC 13 02:03:51	2018 DEC 13 02:10:00	2018 DEC 13 02:05:13	369.0	80.9	-13.8	5.6	
ACS	282	Ingress	2018 DEC 13 03:22:17	2018 DEC 13 03:28:10	2018 DEC 13 03:26:49	353.0	-139.2	50.1	16.2	
ACS	283	Egress	2018 DEC 13 04:01:47	2018 DEC 13 04:07:55	2018 DEC 13 04:03:10	368.0	52.1	-14.2	5.6	
N/A	284	Ingress	2018 DEC 13 05:20:14	2018 DEC 13 05:26:06	2018 DEC 13 05:24:45	352.0	-168.2	50.4	16.2	
N/A	285	Egress	2018 DEC 13 05:59:48	2018 DEC 13 06:05:54	2018 DEC 13 06:01:10	366.0	23.2	-14.6	5.6	
NOMAD	286	Ingress	2018 DEC 13 07:18:11	2018 DEC 13 07:24:02	2018 DEC 13 07:22:41	351.0	162.9	50.7	16.2	
NOMAD	287	Egress	2018 DEC 13 07:57:49	2018 DEC 13 08:03:54	2018 DEC 13 07:59:11	365.0	-5.7	-15.0	5.6	
N/A	288	Ingress	2018 DEC 13 09:16:07	2018 DEC 13 09:21:57	2018 DEC 13 09:20:36	350.0	134.2	50.7	16.2	
N/A	289	Egress	2018 DEC 13 09:55:48	2018 DEC 13 10:01:52	2018 DEC 13 09:57:10	364.0	-34.5	-15.4	5.6	
ACS	290	Ingress	2018 DEC 13 11:14:01	2018 DEC 13 11:19:51	2018 DEC 13 11:18:30	350.0	105.2	51.0	16.2	
ACS	291	Egress	2018 DEC 13 11:53:46	2018 DEC 13 11:59:50	2018 DEC 13 11:55:08	364.0	-63.4	-15.9	5.6	
NOMAD	292	Ingress	2018 DEC 13 13:11:55	2018 DEC 13 13:17:43	2018 DEC 13 13:16:23	348.0	76.5	51.1	16.2	
NOMAD	293	Egress	2018 DEC 13 13:51:42	2018 DEC 13 13:57:45	2018 DEC 13 13:53:04	363.0	-92.3	-16.3	5.6	
NOMAD	294	Ingress	2018 DEC 13 15:09:48	2018 DEC 13 15:15:35	2018 DEC 13 15:14:15	347.0	47.4	51.5	16.1	
NOMAD	295	Egress	2018 DEC 13 15:49:39	2018 DEC 13 15:55:40	2018 DEC 13 15:51:00	361.0	-121.1	-16.7	5.6	
N/A	296	Ingress	2018 DEC 13 17:07:43	2018 DEC 13 17:13:28	2018 DEC 13 17:12:09	345.0	18.8	51.4	16.1	
N/A	297	Egress	2018 DEC 13 17:47:38	2018 DEC 13 17:53:37	2018 DEC 13 17:48:59	359.0	-150.0	-17.1	5.6	
ACS	298	Ingress	2018 DEC 13 19:05:40	2018 DEC 13 19:11:24	2018 DEC 13 19:10:05	344.0	-10.1	51.6	16.1	
ACS	299	Egress	2018 DEC 13 19:45:39	2018 DEC 13 19:51:37	2018 DEC 13 19:47:00	358.0	-178.9	-17.6	5.5	
N/A	300	Ingress	2018 DEC 13 21:03:39	2018 DEC 13 21:09:21	2018 DEC 13 21:08:02	342.0	-39.1	51.9	16.1	
N/A	301	Egress	2018 DEC 13 21:43:41	2018 DEC 13 21:49:39	2018 DEC 13 21:45:01	358.0	152.2	-18.1	5.5	
NOMAD	302	Ingress	2018 DEC 13 23:01:35	2018 DEC 13 23:07:17	2018 DEC 13 23:05:58	342.0	-67.8	52.0	16.1	
NOMAD	303	Egress	2018 DEC 13 23:41:39	2018 DEC 13 23:47:37	2018 DEC 13 23:43:00	358.0	123.3	-18.5	5.5	
ACS	304	Ingress	2018 DEC 14 00:59:27	2018 DEC 14 01:05:08	2018 DEC 14 01:03:49	341.0	-96.9	52.4	16.1	
ACS	305	Egress	2018 DEC 14 01:39:34	2018 DEC 14 01:45:31	2018 DEC 14 01:40:54	357.0	94.5	-18.9	5.5	
NOMAD	306	Ingress	2018 DEC 14 02:57:18	2018 DEC 14 03:02:58	2018 DEC 14 03:01:39	340.0	-125.7	52.4	16.1	
NOMAD	307	Egress	2018 DEC 14 03:37:29	2018 DEC 14 03:43:24	2018 DEC 14 03:38:49	355.0	65.7	-19.3	5.5	
N/A	308	Ingress	2018 DEC 14 04:55:13	2018 DEC 14 05:00:52	2018 DEC 14 04:59:33	339.0	-154.3	52.4	16.1	
N/A	309	Egress	2018 DEC 14 05:35:28	2018 DEC 14 05:41:21	2018 DEC 14 05:36:47	353.0	36.8	-19.6	5.5	
NOMAD	310	Ingress	2018 DEC 14 06:53:10	2018 DEC 14 06:58:47	2018 DEC 14 06:57:29	337.0	176.7	52.7	16.1	
NOMAD	311	Egress	2018 DEC 14 07:33:28	2018 DEC 14 07:39:21	2018 DEC 14 07:34:48	353.0	7.9	-20.0	5.5	
ACS	312	Ingress	2018 DEC 14 08:51:06	2018 DEC 14 08:56:43	2018 DEC 14 08:55:25	337.0	147.8	52.9	16.0	
ACS	313	Egress	2018 DEC 14 09:31:28	2018 DEC 14 09:37:19	2018 DEC 14 09:32:47	351.0	-20.9	-20.4	5.5	
NOMAD	314	Ingress	2018 DEC 14 10:49:01	2018 DEC 14 10:54:37	2018 DEC 14 10:53:19	336.0	119.1	52.9	16.0	
NOMAD	315	Egress	2018 DEC 14 11:29:26	2018 DEC 14 11:35:16	2018 DEC 14 11:30:45	350.0	-49.8	-20.9	5.5	
ACS	316	Ingress	2018 DEC 14 12:46:54	2018 DEC 14 12:52:29	2018 DEC 14 12:51:11	335.0	90.4	53.0	16.0	
ACS	317	Egress	2018 DEC 14 13:27:22	2018 DEC 14 13:33:12	2018 DEC 14 13:28:41	350.0	-78.7	-21.3	5.4	
NOMAD	318	Ingress	2018 DEC 14 14:44:47	2018 DEC 14 14:50:20	2018 DEC 14 14:49:03	333.0	61.2	53.4	16.0	
NOMAD	319	Egress	2018 DEC 14 15:25:17	2018 DEC 14 15:31:06	2018 DEC 14 15:26:36	349.0	-107.5	-21.6	5.4	
N/A	320	Ingress	2018 DEC 14 16:42:41	2018 DEC 14 16:48:13	2018 DEC 14 16:46:55	332.0	32.6	53.4	16.0	
N/A	321	Egress	2018 DEC 14 17:23:14	2018 DEC 14 17:29:01	2018 DEC 14 17:24:33	347.0	-136.3	-22.0	5.4	
ACS	322	Ingress	2018 DEC 14 18:40:36	2018 DEC 14 18:46:07	2018 DEC 14 18:44:50	331.0	3.7	53.6	16.0	
ACS	323	Egress	2018 DEC 14 19:21:14	2018 DEC 14 19:27:00	2018 DEC 14 19:22:32	346.0	-165.2	-22.4	5.4	
N/A	324	Ingress	2018 DEC 14 20:38:34	2018 DEC 14 20:44:04	2018 DEC 14 20:42:47	330.0	-25.3	53.8	16.0	
N/A	325	Egress	2018 DEC 14 21:19:15	2018 DEC 14 21:25:01	2018 DEC 14 21:20:33	346.0	165.9	-22.9	5.4	
NOMAD	326	Ingress	2018 DEC 14 22:36:31	2018 DEC 14 22:42:00	2018 DEC 14 22:40:43	329.0	-53.9	53.8	16.0	
NOMAD	327	Egress	2018 DEC 14 23:17:15	2018 DEC 14 23:23:00	2018 DEC 14 23:18:33	345.0	137.0	-23.3	5.4	
NOMAD	328	Ingress	2018 DEC 15 00:34:24	2018 DEC 15 00:39:53	2018 DEC 15 00:38:36	329.0	-83.1	54.2	16.0	
NOMAD	329	Egress	2018 DEC 15 01:15:11	2018 DEC 15 01:20:56	2018 DEC 15 01:16:29	345.0	108.1	-23.7	5.4	
ACS	330	Ingress	2018 DEC 15 02:32:15	2018 DEC 15 02:37:42	2018 DEC 15 02:36:26	327.0	-111.8	54.3	15.9	
ACS	331	Egress	2018 DEC 15 03:13:04	2018 DEC 15 03:18:47	2018 DEC 15 03:14:22	343.0	79.3	-24.1	5.4	
N/A	332	Ingress	2018 DEC 15 04:30:08	2018 DEC 15 04:35:34	2018 DEC 15 04:34:18	326.0	-140.5	54.3	15.9	
N/A	333	Egress	2018 DEC 15 05:11:00	2018 DEC 15 05:16:42	2018 DEC 15 05:12:18	342.0	50.5	-24.4	5.4	
NOMAD	334	Ingress	2018 DEC 15 06:28:04	2018 DEC 15 06:33:29	2018 DEC 15 06:32:13	325.0	-169.4	54.5	15.9	
NOMAD	335	Egress	2018 DEC 15 07:09:00	2018 DEC 15 07:14:40	2018 DEC 15 07:10:17	340.0	21.6	-24.8	5.3	
ACS	336	Ingress	2018 DEC 15 08:26:01	2018 DEC 15 08:31:25	2018 DEC 15 08:30:09	324.0	162.0	54.5	15.9	
ACS	337	Egress	2018 DEC 15 09:07:00	2018 DEC 15 09:12:39	2018 DEC 15 09:08:17	339.0	-7.3	-25.1	5.3	
NOMAD	338	Ingress	2018 DEC 15 10:23:56	2018 DEC 15 10:29:19	2018 DEC 15 10:28:04	323.0	133.0	54.7	15.9	
NOMAD	339	Egress	2018 DEC 15 11:04:59	2018 DEC 15 11:10:37	2018 DEC 15 11:06:15	338.0	-36.1	-25.5	5.3	
N/A	340	Ingress	2018 DEC 15 12:21:49	2018 DEC 15 12:27:12	2018 DEC 15 12:25:57	323.0	104.3	54.8	15.9	
N/A	341	Egress	2018 DEC 15 13:02:55	2018 DEC 15 13:08:33	2018 DEC 15 13:04:12	338.0	-65.0	-25.9	5.3	
N/A	342	Ingress	2018 DEC 15 14:19:42	2018 DEC 15 14:25:04	2018 DEC 15 14:23:49	322.0	75.1	55.1	15.9	
N/A	343	Egress	2018 DEC 15 15:00:50	2018 DEC 15 15:06:27	2018 DEC 15 15:02:07	337.0	-93.8	-26.3	5.3	
NOMAD	344	Ingress	2018 DEC 15 16:17:35	2018 DEC 15 16:22:55	2018 DEC 15 16:21:40	320.0	46.4	55.2	15.9	
NOMAD	345	Egress	2018 DEC 15 16:58:46	2018 DEC 15 17:04:21	2018 DEC 15 17:00:02	335.0	-122.7	-26.6	5.3	
ACS	346	Ingress	2018 DEC 15 18:15:29	2018 DEC 15 18:20:49	2018 DEC 15 18:19:34	320.0	17.9	55.1	15.9	
ACS	347	Egress	2018 DEC 15 18:56:44	2018 DEC 15 19:02:18	2018 DEC 15 18:58:00	334.0	-151.5	-27.0	5.3	
N/A	348	Ingress	2018 DEC 15 20:13:26	2018 DEC 15 20:18:45	2018 DEC 15 20:17:30	319.0	-11.1	55.3	15.9	
N/A	349	Egress	2018 DEC 15 20:54:44	2018 DEC 15 21:00:17	2018 DEC 15 20:56:00	333.0	179.6	-27.4	5.3	
NOMAD	350	Ingress	2018 DEC 15 22:11:24	2018 DEC 15 22:16:41	2018 DEC 15 22:15:27	317.0	-40.1	55.6	15.9	
NOMAD	351	Egress	2018 DEC 15 22:52:44	2018 DEC 15 22:58:17	2018 DEC 15 22:54:00	333.0	150.7	-27.8	5.3	
ACS	352	Ingress	2018 DEC 16 00:09:19	2018 DEC 16 00:14:35	2018 DEC 16 00:13:21	316.0	-68.8	55.6	15.8	
ACS	353	Egress	2018 DEC 16 00:50:41	2018 DEC 16 00:56:14	2018 DEC 16 00:51:57	333.0	121.8	-28.2	5.2	
N/A	354	Ingress	2018 DEC 16 02:07:09	2018 DEC 16 02:12:25	2018 DEC 16 02:11:11	316.0	-97.6	55.7	15.8	
N/A	355	Egress	2018 DEC 16 02:48:34	2018 DEC 16 02:54:07	2018 DEC 16 02:49:50	333.0	93.0	-28.5	5.2	
NOMAD	356	Ingress	2018 DEC 16 04:05:00	2018 DEC 16 04:10:15	2018 DEC 16 04:09:02	315.0	-126.6	56.0	15.8	
NOMAD	357	Egress	2018 DEC 16 04:46:28	2018 DEC 16 04:51:59	2018 DEC 16 04:47:44	331.0	64.2	-28.8	5.2	
ACS	358	Ingress	2018 DEC 16 06:02:56	2018 DEC 16 06:08:09	2018 DEC 16 06:06:56	313.0	-155.3	56.0	15.8	
ACS	359	Egress	2018 DEC 16 06:44:26	2018 DEC 16 06:49:56	2018 DEC 16 06:45:42	330.0	35.3	-29.2	5.2	
NOMAD	360	Ingress	2018 DEC 16 08:00:52	2018 DEC 16 08:06:04	2018 DEC 16 08:04:51	312.0	175.8	56.2	15.8	
NOMAD	361	Egress	2018 DEC 16 08:42:26	2018 DEC 16 08:47:55	2018 DEC 16 08:43:41	329.0	6.4	-29.5	5.2	
NOMAD	362	Ingress	2018 DEC 16 09:58:47	2018 DEC 16 10:03:59	2018 DEC 16 10:02:46	312.0	147.2	56.2	15.8	
NOMAD	363	Egress	2018 DEC 16 10:40:24	2018 DEC 16 10:45:52	2018 DEC 16 10:41:39	328.0	-22.4	-29.9	5.2	
ACS	364	Ingress	2018 DEC 16 11:56:40	2018 DEC 16 12:01:52	2018 DEC 16 12:00:39	312.0	118.1	56.5	15.8	
ACS	365	Egress	2018 DEC 16 12:38:21	2018 DEC 16 12:43:48	2018 DEC 16 12:39:35	327.0	-51.3	-30.3	5.2	
N/A	366	Ingress	2018 DEC 16 13:54:32	2018 DEC 16 13:59:43	2018 DEC 16 13:58:30	311.0	89.3	56.6	15.8	
N/A	367	Egress	2018 DEC 16 14:36:15	2018 DEC 16 14:41:42	2018 DEC 16 14:37:29	327.0	-80.1	-30.6	5.2	
NOMAD	368	Ingress	2018 DEC 16 15:52:24	2018 DEC 16 15:57:34	2018 DEC 16 15:56:21	310.0	60.6	56.6	15.8	
NOMAD	369	Egress	2018 DEC 16 16:34:09	2018 DEC 16 16:39:35	2018 DEC 16 16:35:23	326.0	-109.0	-30.9	5.2	
ACS	370	Ingress	2018 DEC 16 17:50:18	2018 DEC 16 17:55:27	2018 DEC 16 17:54:14	309.0	31.6	56.8	15.7	
ACS	371	Egress	2018 DEC 16 18:32:05	2018 DEC 16 18:37:29	2018 DEC 16 18:33:19	324.0	-137.8	-31.2	5.2	
NOMAD	372	Ingress	2018 DEC 16 19:48:13	2018 DEC 16 19:53:21	2018 DEC 16 19:52:09	308.0	3.1	56.8	15.8	
NOMAD	373	Egress	2018 DEC 16 20:30:04	2018 DEC 16 20:35:27	2018 DEC 16 20:31:18	323.0	-166.7	-31.6	5.1	
