Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
373	294	147	Ingress	SO_O	UVIS_O	2018 DEC 13 14:59:38	2018 DEC 13 15:09:48	2018 DEC 13 15:15:35	2018 DEC 13 14:59:48	2018 DEC 13 15:09:48	2018 DEC 13 15:14:15	2018 DEC 13 15:15:35	Same	Same	Same	Same	Same	Same	347.0	347.0	347.0	347.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
374	295	147	Egress	SO_O	UVIS_O	2018 DEC 13 15:39:29	2018 DEC 13 15:49:39	2018 DEC 13 15:55:40	2018 DEC 13 15:39:39	2018 DEC 13 15:49:39	2018 DEC 13 15:51:00	2018 DEC 13 15:55:40	Same	Same	Same	Same	Same	Same	361.0	361.0	361.0	361.0	1	1215	1215	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
375	147	147	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 13 15:59:39	2018 DEC 13 15:59:49	2018 DEC 13 17:02:25	2018 DEC 13 15:59:49	2018 DEC 13 16:09:49	-	2018 DEC 13 16:49:49	Same	Same	Same	2018 DEC 13 16:02:01	2018 DEC 13 16:12:01	2018 DEC 13 16:50:13	2400.0	3756.0	2292.0	3756.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
376	148	148	Dayside_Nadir	OFF	UVIS_1	2018 DEC 13 17:57:35	2018 DEC 13 17:57:45	2018 DEC 13 19:00:23	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
377	148	148	Dayside_Nadir	OFF	UVIS_2	2018 DEC 13 17:57:35	2018 DEC 13 17:57:45	2018 DEC 13 19:00:23	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
378	148	148	Dayside_Nadir	OFF	UVIS_3	2018 DEC 13 17:57:35	2018 DEC 13 17:57:45	2018 DEC 13 19:00:23	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
379	149	149	Dayside_Nadir	LNO_L	UVIS_NI	2018 DEC 13 19:45:35	2018 DEC 13 19:45:45	2018 DEC 13 20:58:23	2018 DEC 13 19:45:45	2018 DEC 13 19:55:45	-	2018 DEC 13 20:58:23	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
380	150	150	Dayside_Nadir	OFF	UVIS_1	2018 DEC 13 21:53:33	2018 DEC 13 21:53:43	2018 DEC 13 22:56:19	-	-	-	-	Same	Same	2018 DEC 13 22:51:20	-	-	-	-	3756.0	-	3457.0	-	-	-	-	-	
381	150	150	Dayside_Nadir	OFF	UVIS_2	2018 DEC 13 21:53:33	2018 DEC 13 21:53:43	2018 DEC 13 22:56:19	-	-	-	-	Same	Same	2018 DEC 13 22:51:20	-	-	-	-	3756.0	-	3457.0	-	-	-	-	-	
382	150	150	Dayside_Nadir	OFF	UVIS_3	2018 DEC 13 21:53:33	2018 DEC 13 21:53:43	2018 DEC 13 22:56:19	-	-	-	-	Same	Same	2018 DEC 13 22:51:20	-	-	-	-	3756.0	-	3457.0	-	-	-	-	-	
383	302	151	Ingress	SO_O	UVIS_O	2018 DEC 13 22:51:25	2018 DEC 13 23:01:35	2018 DEC 13 23:07:17	2018 DEC 13 22:51:35	2018 DEC 13 23:01:35	2018 DEC 13 23:05:58	2018 DEC 13 23:07:17	Same	Same	Same	Same	Same	Same	342.0	342.0	342.0	342.0	1	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
384	303	151	Egress	SO_O	UVIS_O	2018 DEC 13 23:31:29	2018 DEC 13 23:41:39	2018 DEC 13 23:47:37	2018 DEC 13 23:31:39	2018 DEC 13 23:41:39	2018 DEC 13 23:43:00	2018 DEC 13 23:47:37	Same	Same	Same	Same	Same	Same	358.0	358.0	358.0	358.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
385	151	151	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 13 23:51:27	2018 DEC 13 23:51:37	2018 DEC 14 00:54:13	2018 DEC 13 23:51:37	2018 DEC 14 00:01:37	-	2018 DEC 14 00:41:37	Same	Same	Same	2018 DEC 13 23:53:45	2018 DEC 14 00:03:45	2018 DEC 14 00:42:05	2400.0	3756.0	2300.0	3756.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
386	152	152	Dayside_Nadir	OFF	UVIS_1	2018 DEC 14 01:49:21	2018 DEC 14 01:49:31	2018 DEC 14 02:52:05	-	-	-	-	Same	Same	2018 DEC 14 02:47:03	-	-	-	-	3754.0	-	3452.0	-	-	-	-	-	
387	152	152	Dayside_Nadir	OFF	UVIS_2	2018 DEC 14 01:49:21	2018 DEC 14 01:49:31	2018 DEC 14 02:52:05	-	-	-	-	Same	Same	2018 DEC 14 02:47:03	-	-	-	-	3754.0	-	3452.0	-	-	-	-	-	
388	152	152	Dayside_Nadir	OFF	UVIS_3	2018 DEC 14 01:49:21	2018 DEC 14 01:49:31	2018 DEC 14 02:52:05	-	-	-	-	Same	Same	2018 DEC 14 02:47:03	-	-	-	-	3754.0	-	3452.0	-	-	-	-	-	
389	306	153	Ingress	SO_O	UVIS_O	2018 DEC 14 02:47:08	2018 DEC 14 02:57:18	2018 DEC 14 03:02:58	2018 DEC 14 02:47:18	2018 DEC 14 02:57:18	2018 DEC 14 03:01:39	2018 DEC 14 03:02:58	Same	Same	Same	Same	Same	Same	340.0	340.0	340.0	340.0	1	1457	1456	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
390	307	153	Egress	SO_O	UVIS_O	2018 DEC 14 03:27:19	2018 DEC 14 03:37:29	2018 DEC 14 03:43:24	2018 DEC 14 03:27:29	2018 DEC 14 03:37:29	2018 DEC 14 03:38:49	2018 DEC 14 03:43:24	Same	Same	Same	Same	Same	Same	355.0	355.0	355.0	355.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
391	153	153	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 14 03:47:13	2018 DEC 14 03:47:23	2018 DEC 14 04:50:01	2018 DEC 14 03:47:23	2018 DEC 14 03:57:23	-	2018 DEC 14 04:37:23	Same	Same	Same	2018 DEC 14 03:49:29	2018 DEC 14 03:59:29	2018 DEC 14 04:37:54	2400.0	3758.0	2305.0	3758.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
392	154	154	Dayside_Nadir	OFF	UVIS_1	2018 DEC 14 05:45:11	2018 DEC 14 05:45:21	2018 DEC 14 06:47:59	-	-	-	-	Same	Same	2018 DEC 14 06:42:55	-	-	-	-	3758.0	-	3454.0	-	-	-	-	-	
393	154	154	Dayside_Nadir	OFF	UVIS_2	2018 DEC 14 05:45:11	2018 DEC 14 05:45:21	2018 DEC 14 06:47:59	-	-	-	-	Same	Same	2018 DEC 14 06:42:55	-	-	-	-	3758.0	-	3454.0	-	-	-	-	-	
394	154	154	Dayside_Nadir	OFF	UVIS_3	2018 DEC 14 05:45:11	2018 DEC 14 05:45:21	2018 DEC 14 06:47:59	-	-	-	-	Same	Same	2018 DEC 14 06:42:55	-	-	-	-	3758.0	-	3454.0	-	-	-	-	-	
395	310	155	Ingress	SO_O	UVIS_O	2018 DEC 14 06:43:00	2018 DEC 14 06:53:10	2018 DEC 14 06:58:47	2018 DEC 14 06:43:10	2018 DEC 14 06:53:10	2018 DEC 14 06:57:29	2018 DEC 14 06:58:47	Same	Same	Same	Same	Same	Same	337.0	337.0	337.0	337.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
396	311	155	Egress	SO_O	UVIS_O	2018 DEC 14 07:23:18	2018 DEC 14 07:33:28	2018 DEC 14 07:39:21	2018 DEC 14 07:23:28	2018 DEC 14 07:33:28	2018 DEC 14 07:34:48	2018 DEC 14 07:39:21	Same	Same	Same	Same	Same	Same	353.0	353.0	353.0	353.0	1	1458	1459	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
397	155	155	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 14 07:43:09	2018 DEC 14 07:43:19	2018 DEC 14 08:45:57	2018 DEC 14 07:43:19	2018 DEC 14 07:53:19	-	2018 DEC 14 08:33:19	Same	Same	Same	2018 DEC 14 07:45:23	2018 DEC 14 07:55:23	2018 DEC 14 08:33:53	2400.0	3758.0	2310.0	3758.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
398	156	156	Dayside_Nadir	OFF	UVIS_1	2018 DEC 14 09:41:09	2018 DEC 14 09:41:19	2018 DEC 14 10:43:53	-	-	-	-	Same	Same	2018 DEC 14 10:38:46	-	-	-	-	3754.0	-	3447.0	-	-	-	-	-	
399	156	156	Dayside_Nadir	OFF	UVIS_2	2018 DEC 14 09:41:09	2018 DEC 14 09:41:19	2018 DEC 14 10:43:53	-	-	-	-	Same	Same	2018 DEC 14 10:38:46	-	-	-	-	3754.0	-	3447.0	-	-	-	-	-	
400	156	156	Dayside_Nadir	OFF	UVIS_3	2018 DEC 14 09:41:09	2018 DEC 14 09:41:19	2018 DEC 14 10:43:53	-	-	-	-	Same	Same	2018 DEC 14 10:38:46	-	-	-	-	3754.0	-	3447.0	-	-	-	-	-	
401	314	157	Ingress	SO_O	UVIS_O	2018 DEC 14 10:38:51	2018 DEC 14 10:49:01	2018 DEC 14 10:54:37	2018 DEC 14 10:39:01	2018 DEC 14 10:49:01	2018 DEC 14 10:53:19	2018 DEC 14 10:54:37	Same	Same	Same	Same	Same	Same	336.0	336.0	336.0	336.0	1	1455	1454	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
402	315	157	Egress	SO_O	UVIS_O	2018 DEC 14 11:19:16	2018 DEC 14 11:29:26	2018 DEC 14 11:35:16	2018 DEC 14 11:19:26	2018 DEC 14 11:29:26	2018 DEC 14 11:30:45	2018 DEC 14 11:35:16	Same	Same	Same	Same	Same	Same	350.0	350.0	350.0	350.0	1	1467	1467	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
403	157	157	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 14 11:39:05	2018 DEC 14 11:39:15	2018 DEC 14 12:41:49	2018 DEC 14 11:39:15	2018 DEC 14 11:49:15	-	2018 DEC 14 12:29:15	Same	Same	Same	2018 DEC 14 11:41:15	2018 DEC 14 11:51:15	2018 DEC 14 12:29:49	2400.0	3754.0	2314.0	3754.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
404	158	158	Dayside_Nadir	OFF	UVIS_1	2018 DEC 14 13:36:57	2018 DEC 14 13:37:07	2018 DEC 14 14:39:41	-	-	-	-	Same	Same	2018 DEC 14 14:34:32	-	-	-	-	3754.0	-	3445.0	-	-	-	-	-	
405	158	158	Dayside_Nadir	OFF	UVIS_2	2018 DEC 14 13:36:57	2018 DEC 14 13:37:07	2018 DEC 14 14:39:41	-	-	-	-	Same	Same	2018 DEC 14 14:34:32	-	-	-	-	3754.0	-	3445.0	-	-	-	-	-	
406	158	158	Dayside_Nadir	OFF	UVIS_3	2018 DEC 14 13:36:57	2018 DEC 14 13:37:07	2018 DEC 14 14:39:41	-	-	-	-	Same	Same	2018 DEC 14 14:34:32	-	-	-	-	3754.0	-	3445.0	-	-	-	-	-	
407	318	159	Ingress	SO_O	UVIS_O	2018 DEC 14 14:34:37	2018 DEC 14 14:44:47	2018 DEC 14 14:50:20	2018 DEC 14 14:34:47	2018 DEC 14 14:44:47	2018 DEC 14 14:49:03	2018 DEC 14 14:50:20	Same	Same	Same	Same	Same	Same	333.0	333.0	333.0	333.0	1	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
408	319	159	Egress	SO_O	UVIS_O	2018 DEC 14 15:15:07	2018 DEC 14 15:25:17	2018 DEC 14 15:31:06	2018 DEC 14 15:15:17	2018 DEC 14 15:25:17	2018 DEC 14 15:26:36	2018 DEC 14 15:31:06	Same	Same	Same	Same	Same	Same	349.0	349.0	349.0	349.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
409	159	159	Dayside_Nadir	OFF	UVIS_L	2018 DEC 14 15:34:49	2018 DEC 14 15:34:59	2018 DEC 14 16:37:35	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
410	160	160	Dayside_Nadir	OFF	UVIS_NI	2018 DEC 14 17:32:45	2018 DEC 14 17:32:55	2018 DEC 14 18:35:33	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
411	161	161	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 14 19:20:43	2018 DEC 14 19:20:53	2018 DEC 14 20:33:31	2018 DEC 14 19:20:53	2018 DEC 14 19:30:53	-	2018 DEC 14 20:33:31	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
412	162	162	Dayside_Nadir	OFF	UVIS_1	2018 DEC 14 21:28:41	2018 DEC 14 21:28:51	2018 DEC 14 22:31:29	-	-	-	-	Same	Same	2018 DEC 14 22:26:16	-	-	-	-	3758.0	-	3445.0	-	-	-	-	-	
413	162	162	Dayside_Nadir	OFF	UVIS_2	2018 DEC 14 21:28:41	2018 DEC 14 21:28:51	2018 DEC 14 22:31:29	-	-	-	-	Same	Same	2018 DEC 14 22:26:16	-	-	-	-	3758.0	-	3445.0	-	-	-	-	-	
414	162	162	Dayside_Nadir	OFF	UVIS_3	2018 DEC 14 21:28:41	2018 DEC 14 21:28:51	2018 DEC 14 22:31:29	-	-	-	-	Same	Same	2018 DEC 14 22:26:16	-	-	-	-	3758.0	-	3445.0	-	-	-	-	-	
415	326	163	Ingress	SO_O	UVIS_O	2018 DEC 14 22:26:21	2018 DEC 14 22:36:31	2018 DEC 14 22:42:00	2018 DEC 14 22:26:31	2018 DEC 14 22:36:31	2018 DEC 14 22:40:43	2018 DEC 14 22:42:00	Same	Same	Same	Same	Same	Same	329.0	329.0	329.0	329.0	1	1215	1215	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
416	327	163	Egress	SO_O	UVIS_O	2018 DEC 14 23:07:05	2018 DEC 14 23:17:15	2018 DEC 14 23:23:00	2018 DEC 14 23:07:15	2018 DEC 14 23:17:15	2018 DEC 14 23:18:33	2018 DEC 14 23:23:00	Same	Same	Same	Same	Same	Same	345.0	345.0	345.0	345.0	1	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
417	163	163	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 14 23:26:37	2018 DEC 14 23:26:47	2018 DEC 15 00:29:23	2018 DEC 14 23:26:47	2018 DEC 14 23:36:47	-	2018 DEC 15 00:16:47	Same	Same	2018 DEC 15 00:24:09	2018 DEC 14 23:28:42	2018 DEC 14 23:38:42	2018 DEC 15 00:17:28	2400.0	3756.0	2326.0	3442.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
418	328	164	Ingress	SO_O	UVIS_O	2018 DEC 15 00:24:14	2018 DEC 15 00:34:24	2018 DEC 15 00:39:53	2018 DEC 15 00:24:24	2018 DEC 15 00:34:24	2018 DEC 15 00:38:36	2018 DEC 15 00:39:53	Same	Same	Same	Same	Same	Same	329.0	329.0	329.0	329.0	1	254	254	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	-	
419	329	164	Egress	SO_O	UVIS_O	2018 DEC 15 01:05:01	2018 DEC 15 01:15:11	2018 DEC 15 01:20:56	2018 DEC 15 01:05:11	2018 DEC 15 01:15:11	2018 DEC 15 01:16:29	2018 DEC 15 01:20:56	Same	Same	Same	Same	Same	Same	345.0	345.0	345.0	345.0	1	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
420	164	164	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 15 01:24:31	2018 DEC 15 01:24:41	2018 DEC 15 02:27:17	2018 DEC 15 01:24:41	2018 DEC 15 01:34:41	-	2018 DEC 15 02:14:41	Same	Same	Same	2018 DEC 15 01:26:36	2018 DEC 15 01:36:36	2018 DEC 15 02:15:22	2400.0	3756.0	2326.0	3756.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
421	165	165	Dayside_Nadir	OFF	UVIS_1	2018 DEC 15 03:22:23	2018 DEC 15 03:22:33	2018 DEC 15 04:25:11	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
422	165	165	Dayside_Nadir	OFF	UVIS_2	2018 DEC 15 03:22:23	2018 DEC 15 03:22:33	2018 DEC 15 04:25:11	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
423	165	165	Dayside_Nadir	OFF	UVIS_3	2018 DEC 15 03:22:23	2018 DEC 15 03:22:33	2018 DEC 15 04:25:11	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
424	166	166	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 15 05:10:17	2018 DEC 15 05:10:27	2018 DEC 15 06:23:07	2018 DEC 15 05:10:27	2018 DEC 15 05:20:27	-	2018 DEC 15 06:23:07	Same	Same	2018 DEC 15 06:17:49	Same	Same	2018 DEC 15 06:17:49	3760.0	4360.0	3442.0	4042.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
425	334	167	Ingress	SO_O	UVIS_O	2018 DEC 15 06:17:54	2018 DEC 15 06:28:04	2018 DEC 15 06:33:29	2018 DEC 15 06:18:04	2018 DEC 15 06:28:04	2018 DEC 15 06:32:13	2018 DEC 15 06:33:29	Same	Same	Same	Same	Same	Same	325.0	325.0	325.0	325.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
426	335	167	Egress	SO_O	UVIS_O	2018 DEC 15 06:58:50	2018 DEC 15 07:09:00	2018 DEC 15 07:14:40	2018 DEC 15 06:59:00	2018 DEC 15 07:09:00	2018 DEC 15 07:10:17	2018 DEC 15 07:14:40	Same	Same	Same	Same	Same	Same	340.0	340.0	340.0	340.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
427	167	167	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 15 07:18:15	2018 DEC 15 07:18:25	2018 DEC 15 08:21:05	2018 DEC 15 07:18:25	2018 DEC 15 07:28:25	-	2018 DEC 15 08:08:25	Same	Same	Same	2018 DEC 15 07:20:17	2018 DEC 15 07:30:17	2018 DEC 15 08:09:12	2400.0	3760.0	2335.0	3760.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
428	168	168	Dayside_Nadir	OFF	UVIS_1	2018 DEC 15 09:16:15	2018 DEC 15 09:16:25	2018 DEC 15 10:19:01	-	-	-	-	Same	Same	2018 DEC 15 10:13:41	-	-	-	-	3756.0	-	3436.0	-	-	-	-	-	
429	168	168	Dayside_Nadir	OFF	UVIS_2	2018 DEC 15 09:16:15	2018 DEC 15 09:16:25	2018 DEC 15 10:19:01	-	-	-	-	Same	Same	2018 DEC 15 10:13:41	-	-	-	-	3756.0	-	3436.0	-	-	-	-	-	
430	168	168	Dayside_Nadir	OFF	UVIS_3	2018 DEC 15 09:16:15	2018 DEC 15 09:16:25	2018 DEC 15 10:19:01	-	-	-	-	Same	Same	2018 DEC 15 10:13:41	-	-	-	-	3756.0	-	3436.0	-	-	-	-	-	
431	338	169	Ingress	SO_O	UVIS_O	2018 DEC 15 10:13:46	2018 DEC 15 10:23:56	2018 DEC 15 10:29:19	2018 DEC 15 10:13:56	2018 DEC 15 10:23:56	2018 DEC 15 10:28:04	2018 DEC 15 10:29:19	Same	Same	Same	Same	Same	Same	323.0	323.0	323.0	323.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
432	339	169	Egress	SO_O	UVIS_O	2018 DEC 15 10:54:49	2018 DEC 15 11:04:59	2018 DEC 15 11:10:37	2018 DEC 15 10:54:59	2018 DEC 15 11:04:59	2018 DEC 15 11:06:15	2018 DEC 15 11:10:37	Same	Same	Same	Same	Same	Same	338.0	338.0	338.0	338.0	1	1458	1459	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
433	169	169	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 15 11:14:11	2018 DEC 15 11:14:21	2018 DEC 15 12:16:57	2018 DEC 15 11:14:21	2018 DEC 15 11:24:21	-	2018 DEC 15 12:04:21	Same	Same	Same	2018 DEC 15 11:16:09	2018 DEC 15 11:26:09	2018 DEC 15 12:05:08	2400.0	3756.0	2339.0	3756.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
434	170	170	Dayside_Nadir	OFF	UVIS_1	2018 DEC 15 13:12:05	2018 DEC 15 13:12:15	2018 DEC 15 14:14:51	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
435	170	170	Dayside_Nadir	OFF	UVIS_2	2018 DEC 15 13:12:05	2018 DEC 15 13:12:15	2018 DEC 15 14:14:51	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
436	170	170	Dayside_Nadir	OFF	UVIS_3	2018 DEC 15 13:12:05	2018 DEC 15 13:12:15	2018 DEC 15 14:14:51	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
437	171	171	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 15 14:59:57	2018 DEC 15 15:00:07	2018 DEC 15 16:12:43	2018 DEC 15 15:00:07	2018 DEC 15 15:10:07	-	2018 DEC 15 16:12:43	Same	Same	2018 DEC 15 16:07:20	Same	Same	2018 DEC 15 16:07:20	3756.0	4356.0	3433.0	4033.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
438	344	172	Ingress	SO_O	UVIS_O	2018 DEC 15 16:07:25	2018 DEC 15 16:17:35	2018 DEC 15 16:22:55	2018 DEC 15 16:07:35	2018 DEC 15 16:17:35	2018 DEC 15 16:21:40	2018 DEC 15 16:22:55	Same	Same	Same	Same	Same	Same	320.0	320.0	320.0	320.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
439	345	172	Egress	SO_O	UVIS_O	2018 DEC 15 16:48:36	2018 DEC 15 16:58:46	2018 DEC 15 17:04:21	2018 DEC 15 16:48:46	2018 DEC 15 16:58:46	2018 DEC 15 17:00:02	2018 DEC 15 17:04:21	Same	Same	Same	Same	Same	Same	335.0	335.0	335.0	335.0	1	1468	1468	Science: orders #135, #135, #135, #135, #135, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
440	172	172	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 15 17:07:51	2018 DEC 15 17:08:01	2018 DEC 15 18:10:39	2018 DEC 15 17:08:01	2018 DEC 15 17:18:01	-	2018 DEC 15 17:58:01	Same	Same	Same	2018 DEC 15 17:09:47	2018 DEC 15 17:19:47	2018 DEC 15 17:58:52	2400.0	3758.0	2345.0	3758.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
441	173	173	Dayside_Nadir	OFF	UVIS_1	2018 DEC 15 19:05:49	2018 DEC 15 19:05:59	2018 DEC 15 20:08:39	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
442	173	173	Dayside_Nadir	OFF	UVIS_2	2018 DEC 15 19:05:49	2018 DEC 15 19:05:59	2018 DEC 15 20:08:39	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
443	173	173	Dayside_Nadir	OFF	UVIS_3	2018 DEC 15 19:05:49	2018 DEC 15 19:05:59	2018 DEC 15 20:08:39	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
444	174	174	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 15 20:53:47	2018 DEC 15 20:53:57	2018 DEC 15 22:06:35	2018 DEC 15 20:53:57	2018 DEC 15 21:03:57	-	2018 DEC 15 22:06:35	Same	Same	2018 DEC 15 22:01:09	Same	Same	2018 DEC 15 22:01:09	3758.0	4358.0	3432.0	4032.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
