S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2021 DEC 31 03:24:00,22.6104,122.5044,380.7466,15.6608,53.1414,173.3549,124.4443

MRO,2021 DEC 31 22:12:00,26.5229,-152.4436,286.7994,15.63,53.0081,1.9083e-14,53.0081
TGO,2021 DEC 31 21:57:00,23.6311,-149.528,405.735,15.5811,52.1375,0.13596,52.2728

MRO,2022 JAN 01 01:57:00,28.1139,152.7287,288.7374,15.625,53.1115,6.2811e-14,53.1115
TGO,2022 JAN 01 01:54:00,26.9139,153.3007,407.1778,15.6144,52.8484,0.28311,53.1209

MRO,2022 JAN 01 05:42:00,29.7884,97.8561,288.0388,15.6169,53.2248,3.4293e-14,53.2248
TGO,2022 JAN 01 05:51:00,30.3605,96.1861,407.3397,15.6517,53.7472,0.64905,54.3515

MRO,2022 JAN 01 07:33:00,26.0861,71.058,285.2648,15.6311,53.0145,1.1018e-14,53.0145
TGO,2022 JAN 01 07:48:00,27.7522,67.3329,406.6308,15.6261,53.1073,5.0158,48.4396

MRO,2022 JAN 02 13:33:00,40.3408,-7.756,296.7574,15.5772,55.0672,2.0365e-14,55.0672
TGO,2022 JAN 02 13:21:00,40.3703,-3.6062,415.7565,15.6592,55.973,0.10702,56.0368

MRO,2022 JAN 02 15:24:00,36.3406,-34.4802,293.3288,15.5964,54.2974,3.7633e-14,54.2974
TGO,2022 JAN 02 15:18:00,37.6839,-33.6644,414.3706,15.5533,54.1159,1.1893,55.2572

MRO,2022 JAN 02 21:00:00,34.4005,-116.1819,291.4446,15.6003,53.96,2.6988e-14,53.96
TGO,2022 JAN 02 21:12:00,38.6684,-119.7408,415.2202,15.5578,54.4457,1.6504,53.1232

MRO,2022 JAN 02 22:57:00,49.5992,-145.9145,302.7791,15.5161,57.5678,5.2935e-14,57.5678
TGO,2022 JAN 02 23:12:00,44.7204,-146.594,419.905,15.7142,57.809,0.099981,57.8596

MRO,2022 JAN 03 00:48:00,45.6904,-172.4867,301.4974,15.5456,56.4421,4.9688e-14,56.4421
TGO,2022 JAN 03 01:09:00,41.9929,-176.3426,418.4101,15.6292,56.15,1.7856,54.6969

MRO,2022 JAN 04 01:06:00,42.7424,-166.9663,299.7159,15.5658,55.8429,3.7227e-14,55.8429
TGO,2022 JAN 04 00:45:00,45.2517,-162.5121,420.3276,15.5222,56.2107,0.087535,56.2448

MRO,2022 JAN 04 10:30:00,51.715,54.8094,304.6836,15.5006,58.505,2.9836e-14,58.505
TGO,2022 JAN 04 10:36:00,49.435,54.7964,421.9882,15.5969,58.4624,0.045918,58.4572

MRO,2022 JAN 04 12:21:00,47.9161,28.2945,303.2911,15.5336,57.3361,7.9195e-14,57.3361
TGO,2022 JAN 04 12:33:00,46.782,24.5814,420.0868,15.4806,56.4245,0.080776,56.4502

MRO,2022 JAN 05 20:12:00,57.6724,-78.0181,307.4007,15.4472,60.9559,4.8861e-14,60.9559
TGO,2022 JAN 05 20:03:00,56.5414,-73.3322,425.6922,15.6136,61.6488,3.4551,64.0247

MRO,2022 JAN 05 22:03:00,53.9491,-104.5234,304.6946,15.4808,59.5335,8.9974e-14,59.5335
TGO,2022 JAN 05 22:00:00,54.0439,-103.3042,423.9003,15.5136,59.8313,0.053554,59.8431

MRO,2022 JAN 05 23:54:00,50.2444,-131.019,302.0666,15.5153,58.2926,4.3725e-14,58.2926
TGO,2022 JAN 05 23:57:00,51.5506,-133.7378,423.4269,15.3825,57.7049,0.062373,57.661

MRO,2022 JAN 07 11:27:00,52.7982,69.6486,303.1121,15.4956,59.4199,7.5551e-14,59.4199
TGO,2022 JAN 07 11:21:00,56.249,68.5201,425.5503,15.3231,59.6773,0.18465,59.7735

MRO,2022 JAN 07 20:51:00,61.8051,-68.9701,308.8656,15.4039,63.0709,4.8653e-14,63.0709
TGO,2022 JAN 07 21:12:00,60.0056,-72.8502,427.2766,15.4858,62.6934,0.073144,62.7344

MRO,2022 JAN 09 02:48:00,66.6456,-147.3498,311.4568,15.3303,65.4948,2.8492e-14,65.4948
TGO,2022 JAN 09 02:42:00,63.7183,-142.4264,430.4251,15.5611,65.1846,0.76168,65.6724

MRO,2022 JAN 10 16:12:00,64.9848,27.1017,311.6323,15.3636,65.0498,3.9884e-14,65.0498
TGO,2022 JAN 10 16:03:00,65.4986,30.7963,430.2981,15.4639,65.8488,0.027056,65.8644

MRO,2022 JAN 10 18:03:00,61.0511,1.0964,309.2,15.4306,63.3868,3.1806e-14,63.3868
TGO,2022 JAN 10 18:00:00,63.1359,-1.6914,429.2785,15.1961,63.1345,0.066611,63.1101

MRO,2022 JAN 12 11:15:00,70.7604,116.6795,312.5173,15.2381,68.1299,3.8693e-14,68.1299
TGO,2022 JAN 12 11:18:00,67.9522,118.5106,429.7906,15.4089,67.244,0.048052,67.2636

MRO,2022 JAN 12 16:51:00,69.0667,35.505,312.2961,15.2772,67.3343,3.3396e-14,67.3343
TGO,2022 JAN 12 17:12:00,68.5301,33.4001,431.2726,15.4775,67.923,0.052054,67.9482

MRO,2022 JAN 14 00:39:00,69.6105,-68.8375,311.9761,15.2733,67.9015,2.4013e-14,67.9015
TGO,2022 JAN 14 00:39:00,69.6506,-67.1747,431.2119,15.3844,68.3906,0.076244,68.4149

MRO,2022 JAN 18 18:45:00,71.2604,64.5495,310.655,15.2244,69.6637,3.1365e-14,69.6637
TGO,2022 JAN 18 18:39:00,72.4287,64.6055,432.7275,15.1308,70.0514,0.072599,70.0772

MRO,2022 JAN 20 02:33:00,71.9701,-39.5995,312.5295,15.2333,70.405,1.7565e-14,70.405
TGO,2022 JAN 20 02:06:00,73.2174,-35.1173,433.0802,15.0942,70.7058,0.10227,70.7346

