TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 13:43:43,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 13:43:43,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 15:42:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 15:42:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 15:42:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 17:40:29,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 17:40:29,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 17:40:29,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 19:38:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 19:38:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 19:38:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 21:37:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 21:37:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 21:37:11,COMMENT_GOES_HERE
1,1,2639,2639,Dayside_Nadir,2018 APR 18 23:25:31,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 01:33:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 01:33:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 01:33:47,COMMENT_GOES_HERE
1,1,140,140,Dayside_Nadir,2018 APR 19 03:22:07,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 05:30:31,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 05:30:31,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 05:30:31,COMMENT_GOES_HERE
1,1,104,104,Dayside_Nadir,2018 APR 19 07:18:53,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 09:27:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 09:27:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 09:27:13,COMMENT_GOES_HERE
1,1,1033,1033,Dayside_Nadir,2018 APR 19 11:15:33,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 13:23:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 13:23:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 13:23:49,COMMENT_GOES_HERE
1,1,1860,1860,Dayside_Nadir,2018 APR 19 15:12:09,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 17:20:33,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 17:20:33,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 17:20:33,COMMENT_GOES_HERE
1,1,2626,2626,Dayside_Nadir,2018 APR 19 19:08:55,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 21:17:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 21:17:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 21:17:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 23:15:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 23:15:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 19 23:15:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 01:13:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 01:13:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 01:13:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 03:12:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 03:12:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 03:12:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 05:10:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 05:10:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 05:10:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 07:08:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 07:08:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 07:08:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 09:07:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 09:07:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 09:07:19,COMMENT_GOES_HERE
1,1,116,116,Dayside_Nadir,2018 APR 20 10:55:39,NONE
1,1,1779,1779,Dayside_Nadir,2018 APR 20 12:53:57,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 15:02:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 15:02:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 15:02:15,COMMENT_GOES_HERE
1,1,2364,2364,Dayside_Nadir,2018 APR 20 16:50:37,NONE
1,1,1029,1029,Dayside_Nadir,2018 APR 20 18:49:01,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 20:57:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 20:57:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 20 20:57:23,COMMENT_GOES_HERE
1,1,1837,1837,Dayside_Nadir,2018 APR 17 19:48:45,NONE
