degf,dvaf,sbsf,aotfPointer,steppingPointer,accumulationCount,binningFactor,integrationTime
0,1,1,110,8,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,140,8,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,140,8,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,140,8,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,170,8,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,170,8,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,170,8,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,190,8,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,190,8,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,190,8,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,110,10,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,110,10,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,110,10,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,140,10,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,140,10,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,140,10,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,110,12,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,110,12,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,110,12,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,110,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,110,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,110,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,120,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,120,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,120,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,130,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,130,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,130,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,140,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,140,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,140,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,150,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,150,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,150,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,160,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
0,1,1,160,18,22,23,110000 # NADIR_FULLSCAN_FAST -- EXECTIME=14456MS -- NROWS=144
0,1,1,160,18,14,23,195000 # NADIR_FULLSCAN_FAST -- EXECTIME=14528MS -- NROWS=144
0,1,1,170,18,36,23,50000 # NADIR_FULLSCAN_FAST -- EXECTIME=14376MS -- NROWS=144
