Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	92	Ingress	2020 MAR 29 02:24:45	2020 MAR 29 02:28:57	2020 MAR 29 02:29:52	307.00	109.37	107.54	107.16	46.03	35.52	33.05	18.12	14	-	-	-		
N/A	92	Egress	2020 MAR 29 03:02:31	2020 MAR 29 03:03:29	2020 MAR 29 03:08:03	332.00	71.80	52.91	-68.24	-84.23	-86.41	-80.69	15.04	14	-	-	-		
NOMAD	93	Ingress	2020 MAR 29 04:22:44	2020 MAR 29 04:26:57	2020 MAR 29 04:27:53	309.00	80.62	78.79	78.40	45.82	35.23	32.71	18.12	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	93	Egress	2020 MAR 29 05:00:25	2020 MAR 29 05:01:24	2020 MAR 29 05:06:00	335.00	44.00	25.68	-97.09	-84.09	-86.34	-80.68	15.14	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	94	Ingress	2020 MAR 29 06:20:41	2020 MAR 29 06:24:56	2020 MAR 29 06:25:52	311.00	51.89	50.05	49.66	45.65	34.93	32.39	18.12	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	94	Egress	2020 MAR 29 06:58:16	2020 MAR 29 06:59:15	2020 MAR 29 07:03:53	337.00	16.30	-0.78	-125.79	-83.91	-86.21	-80.74	15.28	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	95	Ingress	2020 MAR 29 08:18:35	2020 MAR 29 08:22:51	2020 MAR 29 08:23:48	313.00	23.16	21.32	20.93	45.43	34.62	32.04	18.11	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
ACS	95	Egress	2020 MAR 29 08:56:04	2020 MAR 29 08:57:03	2020 MAR 29 09:01:43	339.00	-11.38	-27.22	-154.44	-83.71	-86.06	-80.82	15.43	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
NOMAD	96	Ingress	2020 MAR 29 10:16:34	2020 MAR 29 10:20:52	2020 MAR 29 10:21:49	315.00	-5.60	-7.44	-7.83	45.08	34.15	31.55	18.11	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	96	Egress	2020 MAR 29 10:53:57	2020 MAR 29 10:54:57	2020 MAR 29 10:59:37	340.00	-39.44	-55.00	176.81	-83.60	-86.01	-80.86	15.49	1	Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	97	Ingress	2020 MAR 29 12:14:38	2020 MAR 29 12:18:58	2020 MAR 29 12:19:55	317.00	-34.38	-36.22	-36.60	44.68	33.62	31.01	18.11	28	-	-	-	&trueDayLimb; 	
N/A	97	Egress	2020 MAR 29 12:51:53	2020 MAR 29 12:52:53	2020 MAR 29 12:57:36	343.00	-67.55	-82.49	147.88	-83.49	-85.93	-80.80	15.57	28	-	-	-	&trueDayLimb; 	
N/A	98	Ingress	2020 MAR 29 14:12:42	2020 MAR 29 14:17:03	2020 MAR 29 14:18:01	319.00	-63.15	-64.99	-65.38	44.34	33.19	30.53	18.11	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	98	Egress	2020 MAR 29 14:49:49	2020 MAR 29 14:50:50	2020 MAR 29 14:55:34	345.00	-95.36	-109.56	119.19	-83.28	-85.80	-80.89	15.68	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	99	Ingress	2020 MAR 29 16:10:42	2020 MAR 29 16:15:05	2020 MAR 29 16:16:03	321.00	-91.91	-93.75	-94.14	44.07	32.79	30.11	18.10	14	-	-	-		
ACS	99	Egress	2020 MAR 29 16:47:42	2020 MAR 29 16:48:43	2020 MAR 29 16:53:30	348.00	-123.01	-135.91	90.56	-83.01	-85.57	-80.99	15.84	14	-	-	-		
NOMAD	100	Ingress	2020 MAR 29 18:08:39	2020 MAR 29 18:13:04	2020 MAR 29 18:14:03	324.00	-120.64	-122.48	-122.88	43.91	32.50	29.76	18.10	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	100	Egress	2020 MAR 29 18:45:32	2020 MAR 29 18:46:34	2020 MAR 29 18:51:23	351.00	-150.90	-163.18	61.83	-82.79	-85.43	-81.04	15.93	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	101	Ingress	2020 MAR 29 20:06:35	2020 MAR 29 20:11:02	2020 MAR 29 20:12:01	326.00	-149.37	-151.22	-151.62	43.67	32.12	29.38	18.10	1	Nominal Science with CO 01	Science: orders #169, #134, #186, #121, #147, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	101	Egress	2020 MAR 29 20:43:23	2020 MAR 29 20:44:25	2020 MAR 29 20:49:16	353.00	-179.15	168.98	32.96	-82.69	-85.36	-81.01	15.99	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	102	Ingress	2020 MAR 29 22:04:35	2020 MAR 29 22:09:03	2020 MAR 29 22:10:03	328.00	-178.13	-179.97	179.63	43.31	31.68	28.88	18.10	17	-	-	-		
ACS	102	Egress	2020 MAR 29 22:41:15	2020 MAR 29 22:42:18	2020 MAR 29 22:47:10	355.00	152.76	141.26	4.22	-82.53	-85.26	-81.05	16.05	17	-	-	-		
NOMAD	103	Ingress	2020 MAR 30 00:02:35	2020 MAR 30 00:07:06	2020 MAR 30 00:08:06	331.00	153.11	151.26	150.86	42.98	31.18	28.37	18.09	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	103	Egress	2020 MAR 30 00:39:08	2020 MAR 30 00:40:11	2020 MAR 30 00:45:04	356.00	124.78	114.10	-24.35	-82.30	-85.06	-81.19	16.15	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	104	Ingress	2020 MAR 30 02:00:38	2020 MAR 30 02:05:10	2020 MAR 30 02:06:11	333.00	124.34	122.49	122.10	42.65	30.76	27.89	18.09	14	-	-	-		
ACS	104	Egress	2020 MAR 30 02:37:03	2020 MAR 30 02:38:07	2020 MAR 30 02:43:02	359.00	96.70	86.42	-53.15	-82.10	-84.93	-81.21	16.22	14	-	-	-		
N/A	105	Ingress	2020 MAR 30 03:58:40	2020 MAR 30 04:03:14	2020 MAR 30 04:04:15	335.00	95.58	93.73	93.34	42.37	30.34	27.46	18.09	3	-	-	-		
N/A	105	Egress	2020 MAR 30 04:34:57	2020 MAR 30 04:36:01	2020 MAR 30 04:40:59	362.00	68.50	58.75	-82.00	-81.93	-84.79	-81.20	16.29	3	-	-	-		
NOMAD	106	Ingress	2020 MAR 30 05:56:39	2020 MAR 30 06:01:15	2020 MAR 30 06:02:17	338.00	66.85	64.99	64.59	42.18	30.02	27.08	18.09	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:NILI FOSSAE COLOE FOSSAE; 	
NOMAD	106	Egress	2020 MAR 30 06:32:49	2020 MAR 30 06:33:54	2020 MAR 30 06:38:55	366.00	40.37	30.97	-110.86	-81.73	-84.66	-81.18	16.35	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:NILI FOSSAE COLOE FOSSAE; 	
ACS	107	Ingress	2020 MAR 30 07:54:33	2020 MAR 30 07:59:12	2020 MAR 30 08:00:14	341.00	38.13	36.26	35.86	41.99	29.65	26.71	18.08	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
ACS	107	Egress	2020 MAR 30 08:30:37	2020 MAR 30 08:31:42	2020 MAR 30 08:36:45	368.00	12.31	3.58	-139.47	-81.49	-84.44	-81.29	16.43	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	108	Ingress	2020 MAR 30 09:52:32	2020 MAR 30 09:57:12	2020 MAR 30 09:58:15	343.00	9.38	7.51	7.11	41.63	29.21	26.20	18.08	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	108	Egress	2020 MAR 30 10:28:28	2020 MAR 30 10:29:34	2020 MAR 30 10:34:38	370.00	-15.91	-24.38	-168.20	-81.31	-84.32	-81.34	16.48	1	BgSubTest 06	Science: orders #167, #136, #169, #121, #189, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	109	Ingress	2020 MAR 30 11:50:36	2020 MAR 30 11:55:17	2020 MAR 30 11:56:21	345.00	-19.40	-21.26	-21.67	41.15	28.65	25.58	18.08	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	109	Egress	2020 MAR 30 12:26:23	2020 MAR 30 12:27:29	2020 MAR 30 12:32:36	373.00	-44.26	-52.45	162.86	-81.19	-84.23	-81.28	16.52	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	110	Ingress	2020 MAR 30 13:48:41	2020 MAR 30 13:53:25	2020 MAR 30 13:54:29	348.00	-48.18	-50.04	-50.45	40.75	28.07	24.99	18.08	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	110	Egress	2020 MAR 30 14:24:19	2020 MAR 30 14:25:26	2020 MAR 30 14:30:35	376.00	-72.50	-80.40	134.05	-80.99	-84.09	-81.30	16.57	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	111	Ingress	2020 MAR 30 15:46:43	2020 MAR 30 15:51:29	2020 MAR 30 15:52:34	351.00	-76.94	-78.81	-79.21	40.43	27.61	24.47	18.07	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	111	Egress	2020 MAR 30 16:22:12	2020 MAR 30 16:23:20	2020 MAR 30 16:28:31	379.00	-100.56	-107.95	105.47	-80.65	-83.83	-81.44	16.65	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	112	Ingress	2020 MAR 30 17:44:42	2020 MAR 30 17:49:31	2020 MAR 30 17:50:36	354.00	-105.68	-107.56	-107.96	40.19	27.18	24.03	18.07	14	-	-	-		
ACS	112	Egress	2020 MAR 30 18:20:02	2020 MAR 30 18:21:11	2020 MAR 30 18:26:25	383.00	-128.67	-135.63	76.79	-80.34	-83.58	-81.53	16.72	14	-	-	-		
NOMAD	113	Ingress	2020 MAR 30 19:42:39	2020 MAR 30 19:47:30	2020 MAR 30 19:48:36	357.00	-134.41	-136.29	-136.70	39.97	26.82	23.62	18.07	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	113	Egress	2020 MAR 30 20:17:52	2020 MAR 30 20:19:01	2020 MAR 30 20:24:18	386.00	-157.01	-163.69	47.93	-80.18	-83.44	-81.50	16.76	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	114	Ingress	2020 MAR 30 21:40:37	2020 MAR 30 21:45:30	2020 MAR 30 21:46:37	360.00	-163.15	-165.03	-165.45	39.63	26.36	23.10	18.07	17	-	-	-		
ACS	114	Egress	2020 MAR 30 22:15:43	2020 MAR 30 22:16:53	2020 MAR 30 22:22:11	388.00	174.58	167.99	19.09	-80.05	-83.38	-81.49	16.78	17	-	-	-		
NOMAD	115	Ingress	2020 MAR 30 23:38:39	2020 MAR 30 23:43:34	2020 MAR 30 23:44:41	362.00	168.08	166.20	165.79	39.18	25.78	22.50	18.07	1	Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	115	Egress	2020 MAR 31 00:13:35	2020 MAR 31 00:14:45	2020 MAR 31 00:20:05	390.00	146.34	140.17	-9.52	-79.79	-83.13	-81.62	16.84	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	116	Ingress	2020 MAR 31 01:36:42	2020 MAR 31 01:41:40	2020 MAR 31 01:42:48	366.00	139.33	137.43	137.02	38.84	25.25	21.92	18.06	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	116	Egress	2020 MAR 31 02:11:28	2020 MAR 31 02:12:39	2020 MAR 31 02:18:01	393.00	118.07	112.17	-38.21	-79.52	-82.93	-81.69	16.88	1	Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	117	Ingress	2020 MAR 31 03:34:45	2020 MAR 31 03:39:45	2020 MAR 31 03:40:54	369.00	110.57	108.67	108.25	38.51	24.79	21.39	18.06	14	-	-	-		
N/A	117	Egress	2020 MAR 31 04:09:22	2020 MAR 31 04:10:34	2020 MAR 31 04:15:59	397.00	89.73	84.01	-67.08	-79.30	-82.78	-81.68	16.92	14	-	-	-		
ACS	118	Ingress	2020 MAR 31 05:32:46	2020 MAR 31 05:37:49	2020 MAR 31 05:38:58	372.00	81.82	79.91	79.49	38.24	24.33	20.92	18.06	3	-	-	-		
ACS	118	Egress	2020 MAR 31 06:07:15	2020 MAR 31 06:08:28	2020 MAR 31 06:13:56	401.00	61.38	55.86	-95.94	-79.07	-82.61	-81.67	16.95	3	-	-	-		
NOMAD	119	Ingress	2020 MAR 31 07:30:43	2020 MAR 31 07:35:48	2020 MAR 31 07:36:58	375.00	53.09	51.18	50.75	38.00	23.94	20.47	18.06	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	119	Egress	2020 MAR 31 08:05:04	2020 MAR 31 08:06:17	2020 MAR 31 08:11:49	405.00	33.09	27.90	-124.68	-78.78	-82.35	-81.71	17.00	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	120	Ingress	2020 MAR 31 09:28:39	2020 MAR 31 09:33:47	2020 MAR 31 09:34:58	379.00	24.36	22.44	22.01	37.72	23.48	19.95	18.06	14	-	-	-		
ACS	120	Egress	2020 MAR 31 10:02:51	2020 MAR 31 10:04:05	2020 MAR 31 10:09:38	407.00	4.80	-0.17	-153.23	-78.49	-82.12	-81.86	17.04	14	-	-	-		
NOMAD	121	Ingress	2020 MAR 31 11:26:42	2020 MAR 31 11:31:52	2020 MAR 31 11:33:04	382.00	-4.40	-6.32	-6.75	37.23	22.86	19.28	18.05	1	BgSubTest 06	Science: orders #167, #136, #169, #121, #189, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	121	Egress	2020 MAR 31 12:00:43	2020 MAR 31 12:01:58	2020 MAR 31 12:07:33	410.00	-23.63	-28.49	177.93	-78.30	-82.00	-81.86	17.07	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	122	Ingress	2020 MAR 31 13:24:48	2020 MAR 31 13:30:00	2020 MAR 31 13:31:13	385.00	-33.18	-35.10	-35.54	36.71	22.21	18.56	18.05	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
NOMAD	122	Egress	2020 MAR 31 13:58:39	2020 MAR 31 13:59:55	2020 MAR 31 14:05:34	415.00	-52.06	-56.79	148.94	-78.10	-81.86	-81.78	17.09	1	119 only #2	Science: orders #119, #119, #119, #119, #119, #119, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
ACS	123	Ingress	2020 MAR 31 15:22:53	2020 MAR 31 15:28:09	2020 MAR 31 15:29:22	389.00	-61.95	-63.89	-64.32	36.30	21.56	17.90	18.05	3	-	-	-	&daysideMatch:INSIGHT; 	
ACS	123	Egress	2020 MAR 31 15:56:32	2020 MAR 31 15:57:49	2020 MAR 31 16:03:31	419.00	-80.38	-84.87	120.27	-77.75	-81.57	-81.88	17.13	3	-	-	-	&daysideMatch:INSIGHT; 	
NOMAD	124	Ingress	2020 MAR 31 17:20:55	2020 MAR 31 17:26:14	2020 MAR 31 17:27:28	393.00	-90.71	-92.65	-93.08	35.96	21.03	17.30	18.05	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	124	Egress	2020 MAR 31 17:54:22	2020 MAR 31 17:55:40	2020 MAR 31 18:01:26	424.00	-108.67	-112.91	91.62	-77.34	-81.24	-81.99	17.18	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	125	Ingress	2020 MAR 31 19:18:53	2020 MAR 31 19:24:16	2020 MAR 31 19:25:31	398.00	-119.43	-121.39	-121.83	35.74	20.58	16.79	18.05	14	-	-	-		
ACS	125	Egress	2020 MAR 31 19:52:11	2020 MAR 31 19:53:30	2020 MAR 31 19:59:19	428.00	-137.05	-141.12	62.89	-77.04	-81.00	-82.04	17.21	14	-	-	-		
NOMAD	126	Ingress	2020 MAR 31 21:16:52	2020 MAR 31 21:22:17	2020 MAR 31 21:23:33	401.00	-148.17	-150.13	-150.58	35.38	20.08	16.23	18.05	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	126	Egress	2020 MAR 31 21:50:02	2020 MAR 31 21:51:22	2020 MAR 31 21:57:14	432.00	-165.53	-169.54	33.93	-76.88	-80.91	-81.97	17.22	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	127	Ingress	2020 MAR 31 23:14:53	2020 MAR 31 23:20:21	2020 MAR 31 23:21:38	405.00	-176.93	-178.89	-179.34	34.94	19.45	15.54	18.04	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	127	Egress	2020 MAR 31 23:47:52	2020 MAR 31 23:49:12	2020 MAR 31 23:55:07	435.00	166.06	162.27	5.27	-76.58	-80.62	-82.07	17.26	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	128	Ingress	2020 APR 01 01:12:57	2020 APR 01 01:18:28	2020 APR 01 01:19:46	409.00	154.31	152.34	151.88	34.48	18.80	14.83	18.04	17	-	-	-		
ACS	128	Egress	2020 APR 01 01:45:43	2020 APR 01 01:47:04	2020 APR 01 01:53:01	438.00	137.68	134.06	-23.29	-76.22	-80.33	-82.23	17.29	17	-	-	-		
NOMAD	129	Ingress	2020 APR 01 03:11:02	2020 APR 01 03:16:36	2020 APR 01 03:17:55	413.00	125.55	123.57	123.11	34.06	18.20	14.16	18.04	1	Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	129	Egress	2020 APR 01 03:43:36	2020 APR 01 03:44:59	2020 APR 01 03:50:59	443.00	109.24	105.69	-52.13	-75.91	-80.14	-82.23	17.31	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	130	Ingress	2020 APR 01 05:09:05	2020 APR 01 05:14:42	2020 APR 01 05:16:02	417.00	96.79	94.80	94.34	33.72	17.66	13.56	18.04	14	-	-	-		
N/A	130	Egress	2020 APR 01 05:41:29	2020 APR 01 05:42:53	2020 APR 01 05:48:58	449.00	80.78	77.33	-81.13	-75.65	-79.94	-82.15	17.33	14	-	-	-		
ACS	131	Ingress	2020 APR 01 07:07:05	2020 APR 01 07:12:46	2020 APR 01 07:14:07	422.00	68.06	66.05	65.59	33.46	17.16	13.00	18.04	3	-	-	-		
ACS	131	Egress	2020 APR 01 07:39:18	2020 APR 01 07:40:43	2020 APR 01 07:46:52	454.00	52.34	49.02	-109.93	-75.33	-79.69	-82.17	17.35	3	-	-	-		
NOMAD	132	Ingress	2020 APR 01 09:05:01	2020 APR 01 09:10:45	2020 APR 01 09:12:08	427.00	39.34	37.32	36.85	33.18	16.69	12.42	18.03	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
