MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2023 FEB 14 23:51:00,38.2566,172.44,292.4499,14.6608,45.5961,6.3052e-14,45.5961,2023 FEB 14 23:54:00,39.0289,172.5765,415.2035,14.7186,46.5527,0.056854,46.5486
2023 FEB 15 01:42:00,34.4614,145.6969,289.4507,14.6789,44.1114,3.8824e-14,44.1114,2023 FEB 15 01:54:00,32.9248,144.6133,410.987,14.8014,44.9231,6.6331,51.5242
2023 FEB 15 03:36:00,40.2134,117.5182,292.5926,14.65,46.409,3.2435e-14,46.409,2023 FEB 15 03:51:00,35.9174,116.2287,412.6171,14.8072,46.1272,3.8613,42.3932
2023 FEB 15 05:27:00,36.588,90.7579,288.8436,14.6669,44.8692,4.5871e-14,44.8692,2023 FEB 15 05:48:00,38.4116,85.8729,414.0898,14.6819,45.8553,1.033,46.8883
2023 FEB 16 03:51:00,30.6948,124.1736,285.2647,14.7008,42.8249,6.3928e-14,42.8249,2023 FEB 16 03:27:00,32.4468,128.8625,410.3694,14.6239,42.5552,4.5809,47.1039
2023 FEB 16 05:42:00,27.0433,97.3729,281.4866,14.715,41.8641,1.4575e-14,41.8641,2023 FEB 16 05:27:00,26.4675,101.8095,405.772,14.7675,42.3872,2.1073,44.4872
2023 FEB 16 07:36:00,33.0952,69.2314,285.898,14.6886,43.5355,2.3801e-14,43.5355,2023 FEB 16 07:21:00,37.6933,69.6568,412.867,14.4736,43.2226,3.2905,46.4209
2023 FEB 16 09:27:00,29.6144,42.479,284.7971,14.7061,42.5058,3.1964e-14,42.5058,2023 FEB 16 09:21:00,31.4976,42.8201,407.9321,14.6314,42.2561,1.4566,43.7127
2023 FEB 16 11:18:00,25.8926,15.7384,282.3416,14.7242,41.6596,2.0365e-14,41.6596,2023 FEB 16 11:21:00,25.4692,15.7686,404.8722,14.775,42.2196,2.1664,40.0688
2023 FEB 16 15:03:00,27.8254,-39.1209,282.5067,14.7175,42.0817,6.9755e-14,42.0817,2023 FEB 16 15:15:00,30.9793,-43.6491,410.6933,14.6106,41.7893,0.79673,41.0114
2023 FEB 17 15:15:00,8.7677,-31.4119,269.3553,14.79,41.2544,2.0365e-14,41.2544,2023 FEB 17 14:57:00,10.0735,-26.613,396.9431,14.8181,41.5447,0.39806,41.771
2023 FEB 17 17:09:00,14.6159,-59.4536,272.7037,14.7703,40.6972,4.7708e-14,40.6972,2023 FEB 17 16:54:00,12.7939,-56.0933,398.739,14.7508,40.4213,0.79702,41.0918
2023 FEB 17 20:48:00,-2.1738,-111.9392,262.4548,14.8244,44.0636,5.4075e-15,44.0636,2023 FEB 17 20:54:00,0.28704,-111.7045,390.6509,14.9375,44.9925,0.27591,45.1415
2023 FEB 17 20:51:00,7.449,-113.1299,267.9346,14.7939,41.4656,4.467e-14,41.4656,2023 FEB 17 20:51:00,9.1565,-113.2186,395.3798,14.7878,41.1809,0.30886,41.4188
2023 FEB 17 22:45:00,13.4531,-141.1524,272.5388,14.7753,40.7598,2.1097e-14,40.7598,2023 FEB 17 22:48:00,11.7173,-142.6704,397.238,14.7228,40.0385,0.99242,40.9652
2023 FEB 18 02:21:00,-13.3552,167.5389,258.2264,14.8592,48.9392,3.8299e-14,48.9392,2023 FEB 18 02:51:00,-9.4372,163.0003,387.2804,15.0433,49.706,1.593,50.8341
2023 FEB 18 02:24:00,-3.7074,166.3585,262.6992,14.8292,44.6355,3.4043e-14,44.6355,2023 FEB 18 02:48:00,-0.55986,161.428,390.9108,14.89,44.5403,2.0114,46.2122
