S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2024 FEB 10 06:36:00,7.9633,-57.718,395.9795,15.7817,58.5211,0.19261,58.6477

MRO,2024 FEB 10 08:51:00,2.3386,-89.218,267.4789,15.8714,58.7042,7.3092e-15,58.7042
TGO,2024 FEB 10 08:36:00,1.7189,-85.5743,391.9544,15.8711,58.5949,0.23706,58.7022

MRO,2024 FEB 10 10:42:00,-1.307,-116.0472,265.7044,15.8833,58.3319,2.2949e-14,58.3319
TGO,2024 FEB 10 10:36:00,-4.6114,-113.4224,388.4207,15.9608,59.1146,0.32774,59.2676

MRO,2024 FEB 10 12:33:00,-4.9904,-142.8848,264.5917,15.8944,58.0901,1.0089e-13,58.0901
TGO,2024 FEB 10 12:33:00,-1.9491,-142.3949,390.032,15.9272,58.9037,3.6087,55.2992

MRO,2024 FEB 10 12:36:00,4.6207,-144.063,269.7728,15.8644,59.0252,7.2806e-14,59.0252
TGO,2024 FEB 10 12:30:00,6.9358,-143.8626,394.6409,15.7806,58.2837,3.9013,54.4095

MRO,2024 FEB 10 14:27:00,0.80593,-170.9027,267.904,15.8756,58.5242,6.4106e-15,58.5242
TGO,2024 FEB 10 14:30:00,0.70695,-172.186,391.7254,15.8389,57.9621,0.27062,58.1088

MRO,2024 FEB 10 16:18:00,-3.1011,162.2626,265.6414,15.8872,58.1726,2.6276e-14,58.1726
TGO,2024 FEB 10 16:30:00,-5.387,159.8862,388.8522,15.9233,58.4826,0.336,58.6361

MRO,2024 FEB 10 18:09:00,-7.0312,135.446,263.4669,15.8997,58.0017,1.2006e-14,58.0017
TGO,2024 FEB 10 18:27:00,-2.5141,130.8587,389.1141,15.8858,58.2229,3.8203,54.4027

MRO,2024 FEB 11 18:21:00,-27.5483,143.1867,255.9229,15.9669,59.6826,7.1119e-15,59.6826
TGO,2024 FEB 11 18:09:00,-23.7849,146.8849,382.2971,16.0189,59.9281,3.025,62.6849

MRO,2024 FEB 11 20:15:00,-21.7721,115.1655,257.312,15.9481,58.7619,2.2264e-14,58.7619
TGO,2024 FEB 11 20:06:00,-21.0052,117.6472,381.6049,15.9675,58.9725,0.48034,59.1037

MRO,2024 FEB 11 22:09:00,-15.8358,87.1404,258.8369,15.9286,58.1693,1.5134e-14,58.1693
TGO,2024 FEB 11 22:03:00,-18.4014,88.1934,381.5025,15.9017,57.8749,0.4596,58.0122

MRO,2024 FEB 11 23:57:00,-29.1216,61.5988,254.6089,15.9778,60.0282,3.381e-14,60.0282
TGO,2024 FEB 12 00:03:00,-24.9301,59.8194,380.2591,15.9564,59.1774,7.596,66.3789

MRO,2024 FEB 12 01:51:00,-23.1632,33.4941,257.4632,15.9531,58.9372,7.8939e-14,58.9372
TGO,2024 FEB 12 02:00:00,-22.1678,31.1472,381.7095,15.9425,58.7001,0.48867,58.8273

MRO,2024 FEB 12 03:45:00,-17.4556,5.4503,260.0088,15.9325,58.2571,2.4955e-14,58.2571
TGO,2024 FEB 12 03:57:00,-19.3001,1.8561,383.2117,15.8875,57.7094,2.0172,55.6943

MRO,2024 FEB 13 05:48:00,-42.2266,-13.3213,254.7909,16.0325,63.2439,1.3114e-14,63.2439
TGO,2024 FEB 13 05:36:00,-37.5284,-9.9827,380.2979,16.0606,62.4407,0.56059,62.5186

MRO,2024 FEB 13 07:39:00,-46.1794,-39.9716,253.471,16.0564,64.5522,3.2435e-14,64.5522
TGO,2024 FEB 13 07:36:00,-43.538,-36.7884,380.3262,16.2197,65.538,0.56833,65.6073

MRO,2024 FEB 13 07:42:00,-36.4632,-41.4911,254.5011,16.0036,61.5357,3.9213e-14,61.5357
TGO,2024 FEB 13 07:33:00,-34.7683,-39.8194,381.1824,15.9692,60.7696,0.55257,60.8525

MRO,2024 FEB 13 09:36:00,-30.5882,-69.5998,254.2315,15.9789,60.1043,4.5427e-14,60.1043
TGO,2024 FEB 13 09:30:00,-32.1446,-69.6239,381.3075,15.8797,59.1414,1.1383,59.9688

MRO,2024 FEB 13 13:15:00,-47.6943,-121.4847,252.4124,16.0719,65.0997,7.2598e-14,65.0997
TGO,2024 FEB 13 13:30:00,-44.6306,-123.1072,378.6926,16.2069,65.6221,0.56733,65.6879

MRO,2024 FEB 13 15:09:00,-41.7331,-149.833,254.048,16.0311,63.0355,6.0011e-14,63.0355
TGO,2024 FEB 13 15:27:00,-41.9665,-153.0876,380.2345,16.1061,63.8987,0.56601,63.9654

MRO,2024 FEB 13 17:03:00,-35.9362,-178.0546,254.4427,15.9986,61.3076,4.0748e-14,61.3076
TGO,2024 FEB 13 17:24:00,-39.2247,176.9649,380.8599,16.0072,62.1407,0.56215,62.2101

MRO,2024 FEB 14 19:09:00,-50.7363,162.2092,252.5753,16.0828,65.8817,8.2019e-14,65.8817
TGO,2024 FEB 14 19:00:00,-48.4032,164.6087,380.4001,16.0969,65.3146,0.55908,65.3654

MRO,2024 FEB 14 21:03:00,-44.9577,133.9337,253.3148,16.0469,63.8392,7.8683e-14,63.8392
TGO,2024 FEB 14 20:57:00,-45.731,134.381,378.7669,15.9794,63.3805,0.4485,63.2566

MRO,2024 FEB 14 22:57:00,-39.0584,105.7598,253.9322,16.0178,62.0255,5.4558e-14,62.0255
TGO,2024 FEB 14 22:54:00,-43.156,104.2925,377.7123,15.8711,61.509,0.56032,61.5578

MRO,2024 FEB 15 02:39:00,-46.3118,52.3832,252.463,16.06,64.3037,2.7727e-14,64.3037
TGO,2024 FEB 15 02:51:00,-46.8501,48.1047,378.7301,15.9694,63.5714,0.5588,63.617

MRO,2024 FEB 16 02:57:00,-47.3739,57.7552,251.8037,16.0661,64.4812,4.1834e-14,64.4812
TGO,2024 FEB 16 02:27:00,-50.0299,62.6156,378.6491,15.9036,63.7932,0.65638,63.1368

MRO,2024 FEB 16 12:12:00,-66.798,-73.9775,251.0559,16.2858,72.345,1.9149e-14,72.345
TGO,2024 FEB 16 12:21:00,-62.1779,-72.4428,378.8158,16.5342,72.4139,0.50813,72.4856

MRO,2024 FEB 16 14:06:00,-60.7444,-103.1279,251.2172,16.1917,69.6452,1.778e-14,69.6452
TGO,2024 FEB 16 14:18:00,-59.8562,-103.8518,378.2071,16.3381,70.376,0.51746,70.4341

