Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	49	Egress	2020 OCT 07 14:49:36	2020 OCT 07 14:50:13	2020 OCT 07 14:53:19	223.00	142.51	141.72	137.82	-49.63	-50.14	-52.51	3.91	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:SOUTH THAUMASIA; 	
ACS	50	Ingress	2020 OCT 07 16:03:17	2020 OCT 07 16:06:08	2020 OCT 07 16:06:44	207.00	-72.35	-77.67	-78.94	59.55	61.21	61.57	14.51	14	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; 	
N/A	50	Egress	2020 OCT 07 16:47:32	2020 OCT 07 16:48:09	2020 OCT 07 16:51:16	224.00	113.56	112.78	108.87	-49.85	-50.37	-52.71	3.89	14	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; 	
N/A	51	Ingress	2020 OCT 07 18:01:10	2020 OCT 07 18:04:01	2020 OCT 07 18:04:37	207.00	-101.07	-106.33	-107.58	59.58	61.22	61.57	14.51	1	-	-	-	&mroOverlap; 	
NOMAD	51	Egress	2020 OCT 07 18:45:25	2020 OCT 07 18:46:02	2020 OCT 07 18:49:08	223.00	84.67	83.89	80.02	-50.04	-50.55	-52.84	3.88	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	52	Ingress	2020 OCT 07 19:59:05	2020 OCT 07 20:01:55	2020 OCT 07 20:02:31	206.00	-129.77	-134.94	-136.16	59.59	61.21	61.55	14.52	14	-	-	-	&mroOverlap; 	
N/A	52	Egress	2020 OCT 07 20:43:21	2020 OCT 07 20:43:58	2020 OCT 07 20:47:03	222.00	55.78	55.01	51.19	-50.22	-50.71	-52.96	3.86	14	-	-	-	&mroOverlap; 	
N/A	53	Ingress	2020 OCT 07 21:57:03	2020 OCT 07 21:59:53	2020 OCT 07 22:00:29	206.00	-158.52	-163.61	-164.83	59.63	61.21	61.55	14.52	1	-	-	-	&mroOverlap; 	
NOMAD	53	Egress	2020 OCT 07 22:41:21	2020 OCT 07 22:41:58	2020 OCT 07 22:45:03	222.00	26.85	26.08	22.29	-50.42	-50.90	-53.10	3.85	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	54	Ingress	2020 OCT 07 23:55:03	2020 OCT 07 23:57:52	2020 OCT 07 23:58:28	205.00	172.67	167.66	166.46	59.68	61.23	61.57	14.52	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	54	Egress	2020 OCT 08 00:39:21	2020 OCT 08 00:39:58	2020 OCT 08 00:43:02	221.00	-2.11	-2.87	-6.63	-50.63	-51.11	-53.27	3.83	1	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	55	Ingress	2020 OCT 08 01:53:00	2020 OCT 08 01:55:49	2020 OCT 08 01:56:25	205.00	143.88	138.92	137.73	59.73	61.26	61.59	14.51	14	-	-	-		
ACS	55	Egress	2020 OCT 08 02:37:20	2020 OCT 08 02:37:57	2020 OCT 08 02:41:01	221.00	-31.09	-31.85	-35.59	-50.87	-51.34	-53.46	3.81	14	-	-	-		
NOMAD	56	Ingress	2020 OCT 08 03:50:54	2020 OCT 08 03:53:44	2020 OCT 08 03:54:20	206.00	115.09	110.14	108.97	59.79	61.30	61.63	14.51	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	56	Egress	2020 OCT 08 04:35:16	2020 OCT 08 04:35:53	2020 OCT 08 04:38:57	221.00	-60.06	-60.81	-64.54	-51.10	-51.56	-53.64	3.79	1	-	-	-		
N/A	57	Ingress	2020 OCT 08 05:48:49	2020 OCT 08 05:51:38	2020 OCT 08 05:52:14	205.00	86.25	81.38	80.22	59.86	61.34	61.66	14.50	14	-	-	-		
ACS	57	Egress	2020 OCT 08 06:33:11	2020 OCT 08 06:33:48	2020 OCT 08 06:36:52	221.00	-88.97	-89.73	-93.43	-51.29	-51.74	-53.79	3.78	14	-	-	-		
NOMAD	58	Ingress	2020 OCT 08 07:46:44	2020 OCT 08 07:49:34	2020 OCT 08 07:50:09	205.00	57.54	52.70	51.59	59.88	61.35	61.66	14.50	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	58	Egress	2020 OCT 08 08:31:06	2020 OCT 08 08:31:43	2020 OCT 08 08:34:46	220.00	-117.86	-118.61	-122.26	-51.46	-51.90	-53.90	3.76	1	-	-	-	&mroOverlap; 	
N/A	59	Ingress	2020 OCT 08 09:44:42	2020 OCT 08 09:47:31	2020 OCT 08 09:48:06	204.00	28.86	24.12	23.03	59.89	61.32	61.63	14.51	1	-	-	-		
NOMAD	59	Egress	2020 OCT 08 10:29:04	2020 OCT 08 10:29:41	2020 OCT 08 10:32:43	219.00	-146.80	-147.54	-151.15	-51.65	-52.09	-54.04	3.75	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	60	Ingress	2020 OCT 08 11:42:40	2020 OCT 08 11:45:29	2020 OCT 08 11:46:04	204.00	0.11	-4.57	-5.65	59.92	61.33	61.63	14.51	3	-	-	-	&mroOverlap; 	
N/A	60	Egress	2020 OCT 08 12:27:04	2020 OCT 08 12:27:41	2020 OCT 08 12:30:43	219.00	-175.78	-176.52	179.90	-51.87	-52.30	-54.21	3.73	3	-	-	-	&mroOverlap; 	
N/A	61	Ingress	2020 OCT 08 13:40:39	2020 OCT 08 13:43:28	2020 OCT 08 13:44:03	204.00	-28.74	-33.36	-34.43	59.99	61.37	61.67	14.50	14	-	-	-	&mroOverlap; 	
N/A	61	Egress	2020 OCT 08 14:25:04	2020 OCT 08 14:25:41	2020 OCT 08 14:28:44	220.00	155.22	154.48	150.90	-52.10	-52.52	-54.41	3.71	14	-	-	-	&mroOverlap; 	
N/A	62	Ingress	2020 OCT 08 15:38:36	2020 OCT 08 15:41:24	2020 OCT 08 15:41:59	203.00	-57.62	-62.18	-63.24	60.07	61.43	61.72	14.49	1	-	-	-		
NOMAD	62	Egress	2020 OCT 08 16:23:01	2020 OCT 08 16:23:38	2020 OCT 08 16:26:41	220.00	126.24	125.51	121.94	-52.32	-52.74	-54.59	3.69	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	63	Ingress	2020 OCT 08 17:36:29	2020 OCT 08 17:39:17	2020 OCT 08 17:39:52	203.00	-86.40	-90.91	-91.95	60.12	61.46	61.74	14.49	14	-	-	-		
N/A	63	Egress	2020 OCT 08 18:20:55	2020 OCT 08 18:21:32	2020 OCT 08 18:24:35	220.00	97.31	96.58	93.03	-52.52	-52.92	-54.74	3.67	14	-	-	-		
N/A	64	Ingress	2020 OCT 08 19:34:23	2020 OCT 08 19:37:11	2020 OCT 08 19:37:46	203.00	-115.08	-119.51	-120.54	60.14	61.44	61.72	14.49	1	-	-	-		
NOMAD	64	Egress	2020 OCT 08 20:18:49	2020 OCT 08 20:19:26	2020 OCT 08 20:22:28	219.00	68.41	67.69	64.20	-52.68	-53.08	-54.85	3.66	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	65	Ingress	2020 OCT 08 21:32:21	2020 OCT 08 21:35:08	2020 OCT 08 21:35:43	202.00	-143.81	-148.15	-149.16	60.16	61.44	61.71	14.50	14	-	-	-		
N/A	65	Egress	2020 OCT 08 22:16:48	2020 OCT 08 22:17:25	2020 OCT 08 22:20:27	219.00	39.49	38.77	35.31	-52.86	-53.24	-54.98	3.64	14	-	-	-		
N/A	66	Ingress	2020 OCT 08 23:30:19	2020 OCT 08 23:33:06	2020 OCT 08 23:33:41	202.00	-172.56	-176.84	-177.83	60.19	61.45	61.72	14.50	1	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	66	Egress	2020 OCT 09 00:14:48	2020 OCT 09 00:15:25	2020 OCT 09 00:18:26	218.00	10.52	9.81	6.40	-53.05	-53.43	-55.12	3.63	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	67	Ingress	2020 OCT 09 01:28:17	2020 OCT 09 01:31:04	2020 OCT 09 01:31:39	202.00	158.65	154.43	153.45	60.24	61.47	61.73	14.49	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	67	Egress	2020 OCT 09 02:12:47	2020 OCT 09 02:13:24	2020 OCT 09 02:16:25	218.00	-18.48	-19.18	-22.57	-53.27	-53.64	-55.29	3.61	1	-	-	-		
N/A	68	Ingress	2020 OCT 09 03:26:12	2020 OCT 09 03:28:59	2020 OCT 09 03:29:34	202.00	129.85	125.67	124.71	60.30	61.50	61.76	14.49	14	-	-	-		
ACS	68	Egress	2020 OCT 09 04:10:43	2020 OCT 09 04:11:20	2020 OCT 09 04:14:21	218.00	-47.47	-48.18	-51.55	-53.49	-53.85	-55.47	3.59	14	-	-	-		
NOMAD	69	Ingress	2020 OCT 09 05:24:06	2020 OCT 09 05:26:53	2020 OCT 09 05:27:28	202.00	101.03	96.91	95.95	60.36	61.54	61.80	14.48	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	69	Egress	2020 OCT 09 06:08:38	2020 OCT 09 06:09:15	2020 OCT 09 06:12:16	218.00	-76.42	-77.12	-80.47	-53.68	-54.04	-55.62	3.57	1	-	-	-		
N/A	70	Ingress	2020 OCT 09 07:22:00	2020 OCT 09 07:24:47	2020 OCT 09 07:25:22	202.00	72.28	68.22	67.28	60.40	61.56	61.81	14.48	14	-	-	-		
ACS	70	Egress	2020 OCT 09 08:06:33	2020 OCT 09 08:07:09	2020 OCT 09 08:10:11	218.00	-105.32	-106.00	-109.32	-53.84	-54.18	-55.74	3.56	14	-	-	-		
NOMAD	71	Ingress	2020 OCT 09 09:19:57	2020 OCT 09 09:22:43	2020 OCT 09 09:23:18	201.00	43.62	39.65	38.73	60.40	61.53	61.78	14.49	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; &mroOverlap; 	
N/A	71	Egress	2020 OCT 09 10:04:29	2020 OCT 09 10:05:05	2020 OCT 09 10:08:06	217.00	-134.25	-134.92	-138.19	-54.01	-54.34	-55.85	3.54	1	-	-	-	&daysideMatch:MERIDIANI SULPHATES; &mroOverlap; 	
N/A	72	Ingress	2020 OCT 09 11:17:55	2020 OCT 09 11:20:41	2020 OCT 09 11:21:16	201.00	14.92	11.03	10.13	60.41	61.52	61.76	14.50	14	-	-	-	&daysideMatch:ARGYRE; &mroOverlap; 	
ACS	72	Egress	2020 OCT 09 12:02:28	2020 OCT 09 12:03:04	2020 OCT 09 12:06:04	216.00	-163.24	-163.89	-167.11	-54.20	-54.53	-56.00	3.52	14	-	-	-	&daysideMatch:ARGYRE; &mroOverlap; 	
NOMAD	73	Ingress	2020 OCT 09 13:15:54	2020 OCT 09 13:18:40	2020 OCT 09 13:19:15	201.00	-13.88	-17.71	-18.60	60.46	61.54	61.78	14.49	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:EASTERN COPRATES; 	
N/A	73	Egress	2020 OCT 09 14:00:28	2020 OCT 09 14:01:04	2020 OCT 09 14:04:05	217.00	167.75	167.10	163.89	-54.41	-54.73	-56.17	3.50	1	-	-	-	&daysideMatch:EASTERN COPRATES; 	
N/A	74	Ingress	2020 OCT 09 15:13:52	2020 OCT 09 15:16:38	2020 OCT 09 15:17:13	201.00	-42.73	-46.51	-47.39	60.53	61.59	61.82	14.48	1	-	-	-		
NOMAD	74	Egress	2020 OCT 09 15:58:26	2020 OCT 09 15:59:02	2020 OCT 09 16:02:03	217.00	138.74	138.09	134.91	-54.63	-54.93	-56.34	3.48	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	75	Ingress	2020 OCT 09 17:11:46	2020 OCT 09 17:14:32	2020 OCT 09 17:15:07	201.00	-71.55	-75.29	-76.15	60.59	61.63	61.86	14.48	14	-	-	-		
N/A	75	Egress	2020 OCT 09 17:56:21	2020 OCT 09 17:56:57	2020 OCT 09 17:59:58	217.00	109.76	109.12	105.96	-54.82	-55.12	-56.50	3.46	14	-	-	-		
N/A	76	Ingress	2020 OCT 09 19:09:38	2020 OCT 09 19:12:24	2020 OCT 09 19:12:59	201.00	-100.25	-103.92	-104.77	60.61	61.63	61.85	14.48	1	-	-	-		
NOMAD	76	Egress	2020 OCT 09 19:54:14	2020 OCT 09 19:54:50	2020 OCT 09 19:57:50	216.00	80.85	80.21	77.11	-54.98	-55.27	-56.61	3.44	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	77	Ingress	2020 OCT 09 21:07:35	2020 OCT 09 21:10:20	2020 OCT 09 21:10:55	200.00	-128.93	-132.50	-133.33	60.62	61.61	61.83	14.49	14	-	-	-		
N/A	77	Egress	2020 OCT 09 21:52:10	2020 OCT 09 21:52:46	2020 OCT 09 21:55:46	216.00	51.92	51.30	48.24	-55.13	-55.42	-56.71	3.43	14	-	-	-		
N/A	78	Ingress	2020 OCT 09 23:05:33	2020 OCT 09 23:08:18	2020 OCT 09 23:08:53	200.00	-157.66	-161.16	-161.97	60.65	61.61	61.82	14.49	1	-	-	-		
NOMAD	78	Egress	2020 OCT 09 23:50:10	2020 OCT 09 23:50:46	2020 OCT 09 23:53:46	216.00	22.95	22.33	19.32	-55.31	-55.58	-56.84	3.41	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	79	Ingress	2020 OCT 10 01:03:31	2020 OCT 10 01:06:16	2020 OCT 10 01:06:51	200.00	173.57	170.13	169.33	60.68	61.62	61.83	14.49	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; &mroOverlap; 	
N/A	79	Egress	2020 OCT 10 01:48:10	2020 OCT 10 01:48:46	2020 OCT 10 01:51:45	215.00	-6.06	-6.67	-9.63	-55.50	-55.77	-56.99	3.39	1	-	-	-	&daysideMatch:INSIGHT; &mroOverlap; 	
N/A	80	Ingress	2020 OCT 10 03:01:28	2020 OCT 10 03:04:13	2020 OCT 10 03:04:48	200.00	144.78	141.39	140.61	60.73	61.65	61.85	14.49	14	-	-	-		
ACS	80	Egress	2020 OCT 10 03:46:07	2020 OCT 10 03:46:43	2020 OCT 10 03:49:42	215.00	-35.09	-35.69	-38.63	-55.71	-55.97	-57.16	3.37	14	-	-	-		
NOMAD	81	Ingress	2020 OCT 10 04:59:23	2020 OCT 10 05:02:08	2020 OCT 10 05:02:43	200.00	115.96	112.64	111.86	60.79	61.69	61.88	14.48	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
N/A	81	Egress	2020 OCT 10 05:44:03	2020 OCT 10 05:44:39	2020 OCT 10 05:47:39	216.00	-64.09	-64.69	-67.61	-55.90	-56.16	-57.32	3.35	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	82	Ingress	2020 OCT 10 06:57:17	2020 OCT 10 07:00:02	2020 OCT 10 07:00:37	200.00	87.18	83.90	83.15	60.84	61.71	61.91	14.48	14	-	-	-		
ACS	82	Egress	2020 OCT 10 07:41:57	2020 OCT 10 07:42:33	2020 OCT 10 07:45:33	216.00	-93.03	-93.62	-96.50	-56.06	-56.31	-57.44	3.33	14	-	-	-		
NOMAD	83	Ingress	2020 OCT 10 08:55:13	2020 OCT 10 08:57:58	2020 OCT 10 08:58:32	199.00	58.48	55.28	54.56	60.86	61.71	61.89	14.48	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	83	Egress	2020 OCT 10 09:39:53	2020 OCT 10 09:40:29	2020 OCT 10 09:43:28	215.00	-121.96	-122.54	-125.36	-56.21	-56.45	-57.54	3.32	1	-	-	-		
N/A	84	Ingress	2020 OCT 10 10:53:10	2020 OCT 10 10:55:55	2020 OCT 10 10:56:29	199.00	29.83	26.70	26.00	60.86	61.68	61.86	14.49	14	-	-	-	&nomadSolarCalibration; &mroOverlap; 	
N/A	84	Egress	2020 OCT 10 11:37:50	2020 OCT 10 11:38:26	2020 OCT 10 11:41:24	214.00	-150.94	-151.52	-154.27	-56.39	-56.62	-57.66	3.30	14	-	-	-	&nomadSolarCalibration; &mroOverlap; 	
N/A	85	Ingress	2020 OCT 10 12:51:09	2020 OCT 10 12:53:54	2020 OCT 10 12:54:28	199.00	1.08	-1.98	-2.66	60.89	61.69	61.86	14.49	14	-	-	-	&possibleOCM; 	
N/A	85	Egress	2020 OCT 10 13:35:50	2020 OCT 10 13:36:26	2020 OCT 10 13:39:24	214.00	-179.97	179.47	176.75	-56.58	-56.80	-57.81	3.27	14	-	-	-	&possibleOCM; 	
N/A	86	Ingress	2020 OCT 10 14:49:07	2020 OCT 10 14:51:52	2020 OCT 10 14:52:26	199.00	-27.76	-30.76	-31.43	60.95	61.72	61.89	14.48	14	-	-	-	&possibleOCM; 	
N/A	86	Egress	2020 OCT 10 15:33:49	2020 OCT 10 15:34:25	2020 OCT 10 15:37:24	215.00	150.99	150.43	147.73	-56.77	-56.99	-57.98	3.25	14	-	-	-	&possibleOCM; 	
N/A	87	Ingress	2020 OCT 10 16:47:04	2020 OCT 10 16:49:48	2020 OCT 10 16:50:22	198.00	-56.62	-59.55	-60.21	61.02	61.77	61.93	14.48	3	-	-	-		
N/A	87	Egress	2020 OCT 10 17:31:45	2020 OCT 10 17:32:21	2020 OCT 10 17:35:20	215.00	121.96	121.41	118.75	-56.96	-57.17	-58.13	3.23	3	-	-	-		
N/A	88	Ingress	2020 OCT 10 18:44:55	2020 OCT 10 18:47:40	2020 OCT 10 18:48:14	199.00	-85.35	-88.24	-88.89	61.05	61.79	61.95	14.47	1	-	-	-		
NOMAD	88	Egress	2020 OCT 10 19:29:38	2020 OCT 10 19:30:14	2020 OCT 10 19:33:13	215.00	93.00	92.46	89.84	-57.13	-57.33	-58.25	3.21	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	89	Ingress	2020 OCT 10 20:42:50	2020 OCT 10 20:45:34	2020 OCT 10 20:46:08	198.00	-114.03	-116.83	-117.45	61.06	61.77	61.92	14.48	14	-	-	-		
N/A	89	Egress	2020 OCT 10 21:27:32	2020 OCT 10 21:28:08	2020 OCT 10 21:31:06	214.00	64.07	63.54	60.99	-57.27	-57.46	-58.35	3.20	14	-	-	-		
N/A	90	Ingress	2020 OCT 10 22:40:47	2020 OCT 10 22:43:31	2020 OCT 10 22:44:05	198.00	-142.72	-145.44	-146.05	61.07	61.76	61.90	14.49	1	-	-	-		
NOMAD	90	Egress	2020 OCT 10 23:25:30	2020 OCT 10 23:26:06	2020 OCT 10 23:29:04	214.00	35.10	34.58	32.08	-57.42	-57.61	-58.46	3.18	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	91	Ingress	2020 OCT 11 00:38:46	2020 OCT 11 00:41:30	2020 OCT 11 00:42:04	198.00	-171.46	-174.11	-174.71	61.10	61.76	61.90	14.49	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; &mroOverlap; 	
N/A	91	Egress	2020 OCT 11 01:23:30	2020 OCT 11 01:24:06	2020 OCT 11 01:27:04	214.00	6.08	5.57	3.12	-57.59	-57.77	-58.59	3.16	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; &mroOverlap; 	
N/A	92	Ingress	2020 OCT 11 02:36:43	2020 OCT 11 02:39:27	2020 OCT 11 02:40:01	198.00	159.77	157.18	156.60	61.14	61.78	61.92	14.49	1	-	-	-	&mroOverlap; 	
NOMAD	92	Egress	2020 OCT 11 03:21:28	2020 OCT 11 03:22:04	2020 OCT 11 03:25:02	214.00	-22.97	-23.48	-25.89	-57.78	-57.96	-58.74	3.13	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	93	Ingress	2020 OCT 11 04:34:38	2020 OCT 11 04:37:22	2020 OCT 11 04:37:56	198.00	130.96	128.43	127.86	61.19	61.81	61.95	14.48	14	-	-	-		
N/A	93	Egress	2020 OCT 11 05:19:23	2020 OCT 11 05:19:59	2020 OCT 11 05:22:57	214.00	-52.02	-52.51	-54.88	-57.97	-58.14	-58.90	3.11	14	-	-	-		
N/A	94	Ingress	2020 OCT 11 06:32:32	2020 OCT 11 06:35:16	2020 OCT 11 06:35:50	198.00	102.17	99.69	99.14	61.25	61.84	61.97	14.48	1	-	-	-		
NOMAD	94	Egress	2020 OCT 11 07:17:17	2020 OCT 11 07:17:53	2020 OCT 11 07:20:51	214.00	-81.00	-81.48	-83.81	-58.13	-58.29	-59.01	3.09	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	95	Ingress	2020 OCT 11 08:30:26	2020 OCT 11 08:33:10	2020 OCT 11 08:33:44	198.00	73.46	71.05	70.51	61.27	61.84	61.97	14.48	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	95	Egress	2020 OCT 11 09:15:11	2020 OCT 11 09:15:47	2020 OCT 11 09:18:45	214.00	-109.93	-110.40	-112.67	-58.26	-58.41	-59.11	3.07	1	-	-	-		
N/A	96	Ingress	2020 OCT 11 10:28:23	2020 OCT 11 10:31:06	2020 OCT 11 10:31:40	197.00	44.82	42.50	41.99	61.26	61.81	61.93	14.49	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	96	Egress	2020 OCT 11 11:13:08	2020 OCT 11 11:13:44	2020 OCT 11 11:16:41	213.00	-138.91	-139.37	-141.57	-58.41	-58.56	-59.21	3.05	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	97	Ingress	2020 OCT 11 12:26:21	2020 OCT 11 12:29:04	2020 OCT 11 12:29:38	197.00	16.13	13.88	13.38	61.27	61.80	61.91	14.49	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	97	Egress	2020 OCT 11 13:11:06	2020 OCT 11 13:11:42	2020 OCT 11 13:14:39	213.00	-167.95	-168.40	-170.54	-58.58	-58.72	-59.34	3.03	1	-	-	-		
N/A	98	Ingress	2020 OCT 11 14:24:20	2020 OCT 11 14:27:03	2020 OCT 11 14:27:37	197.00	-12.67	-14.85	-15.34	61.32	61.82	61.93	14.49	8	-	-	-		
