Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	72	Ingress	2019 MAY 24 11:16:13	2019 MAY 24 11:20:12	2019 MAY 24 11:21:02	289.00	-143.08	-160.07	-165.64	-66.06	-72.99	-74.29	14.97	28	-	-	-	&trueLimb	
N/A	72	Egress	2019 MAY 24 11:56:50	2019 MAY 24 11:57:37	2019 MAY 24 12:01:18	268.00	48.77	48.02	44.39	31.44	33.24	41.07	5.45	28	-	-	-	&trueLimb	
N/A	73	Ingress	2019 MAY 24 13:14:10	2019 MAY 24 13:18:08	2019 MAY 24 13:18:57	287.00	-171.95	171.13	165.69	-66.15	-73.00	-74.27	14.97	14	-	-	-		
N/A	73	Egress	2019 MAY 24 13:54:49	2019 MAY 24 13:55:36	2019 MAY 24 13:59:16	267.00	19.93	19.18	15.56	31.81	33.59	41.34	5.44	14	-	-	-		
ACS	74	Ingress	2019 MAY 24 15:12:04	2019 MAY 24 15:16:01	2019 MAY 24 15:16:50	286.00	159.26	142.48	137.09	-66.18	-72.97	-74.23	14.97	3	-	-	-		
ACS	74	Egress	2019 MAY 24 15:52:48	2019 MAY 24 15:53:35	2019 MAY 24 15:57:14	266.00	-8.91	-9.66	-13.28	32.19	33.97	41.64	5.44	3	-	-	-		
NOMAD	75	Ingress	2019 MAY 24 17:09:55	2019 MAY 24 17:13:52	2019 MAY 24 17:14:41	286.00	130.54	113.85	108.50	-66.18	-72.93	-74.20	14.97	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	75	Egress	2019 MAY 24 17:50:44	2019 MAY 24 17:51:31	2019 MAY 24 17:55:09	265.00	-37.74	-38.50	-42.12	32.58	34.35	41.94	5.43	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	76	Ingress	2019 MAY 24 19:07:45	2019 MAY 24 19:11:42	2019 MAY 24 19:12:31	286.00	101.79	85.16	79.83	-66.20	-72.92	-74.18	14.97	14	-	-	-		
ACS	76	Egress	2019 MAY 24 19:48:39	2019 MAY 24 19:49:25	2019 MAY 24 19:53:03	264.00	-66.56	-67.30	-70.94	32.94	34.66	42.22	5.42	14	-	-	-		
NOMAD	77	Ingress	2019 MAY 24 21:05:37	2019 MAY 24 21:09:32	2019 MAY 24 21:10:21	284.00	72.90	56.40	51.09	-66.31	-72.92	-74.17	14.97	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	77	Egress	2019 MAY 24 21:46:32	2019 MAY 24 21:47:18	2019 MAY 24 21:50:55	263.00	-95.35	-96.10	-99.72	33.23	34.95	42.43	5.41	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	78	Ingress	2019 MAY 24 23:03:28	2019 MAY 24 23:07:23	2019 MAY 24 23:08:11	283.00	44.17	27.75	22.60	-66.32	-72.89	-74.11	14.97	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	78	Egress	2019 MAY 24 23:44:27	2019 MAY 24 23:45:13	2019 MAY 24 23:48:48	261.00	-124.16	-124.90	-128.50	33.54	35.24	42.61	5.41	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	79	Ingress	2019 MAY 25 01:01:23	2019 MAY 25 01:05:16	2019 MAY 25 01:06:04	281.00	15.43	-0.69	-5.76	-66.32	-72.81	-74.02	14.98	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	79	Egress	2019 MAY 25 01:42:25	2019 MAY 25 01:43:11	2019 MAY 25 01:46:45	260.00	-152.99	-153.74	-157.33	33.89	35.58	42.87	5.40	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	80	Ingress	2019 MAY 25 02:59:18	2019 MAY 25 03:03:10	2019 MAY 25 03:03:58	280.00	-13.36	-29.32	-34.35	-66.35	-72.77	-73.98	14.99	14	-	-	-		
N/A	80	Egress	2019 MAY 25 03:40:25	2019 MAY 25 03:41:11	2019 MAY 25 03:44:44	259.00	178.15	177.41	173.82	34.27	35.96	43.17	5.39	14	-	-	-		
ACS	81	Ingress	2019 MAY 25 04:57:14	2019 MAY 25 05:01:05	2019 MAY 25 05:01:53	279.00	-42.25	-58.16	-63.18	-66.44	-72.79	-73.99	14.98	3	-	-	-		
ACS	81	Egress	2019 MAY 25 05:38:24	2019 MAY 25 05:39:09	2019 MAY 25 05:42:43	259.00	149.30	148.56	144.94	34.68	36.32	43.52	5.38	3	-	-	-		
NOMAD	82	Ingress	2019 MAY 25 06:55:06	2019 MAY 25 06:58:57	2019 MAY 25 06:59:44	278.00	-71.11	-87.06	-91.98	-66.53	-72.83	-74.00	14.97	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	82	Egress	2019 MAY 25 07:36:19	2019 MAY 25 07:37:04	2019 MAY 25 07:40:37	258.00	120.47	119.73	116.10	35.04	36.67	43.81	5.37	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	83	Ingress	2019 MAY 25 08:52:54	2019 MAY 25 08:56:44	2019 MAY 25 08:57:31	277.00	-99.83	-115.61	-120.47	-66.53	-72.78	-73.94	14.97	17	-	-	-		
ACS	83	Egress	2019 MAY 25 09:34:10	2019 MAY 25 09:34:55	2019 MAY 25 09:38:26	256.00	91.68	90.94	87.34	35.33	36.95	43.98	5.36	17	-	-	-		
NOMAD	84	Ingress	2019 MAY 25 10:50:45	2019 MAY 25 10:54:34	2019 MAY 25 10:55:21	276.00	-128.55	-144.13	-148.93	-66.53	-72.71	-73.88	14.98	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	84	Egress	2019 MAY 25 11:32:05	2019 MAY 25 11:32:50	2019 MAY 25 11:36:20	255.00	62.89	62.15	58.56	35.58	37.19	44.14	5.36	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	85	Ingress	2019 MAY 25 12:48:41	2019 MAY 25 12:52:28	2019 MAY 25 12:53:15	274.00	-157.42	-172.81	-177.58	-66.61	-72.69	-73.85	14.98	14	-	-	-	&PossibleOCM; 	
N/A	85	Egress	2019 MAY 25 13:30:04	2019 MAY 25 13:30:49	2019 MAY 25 13:34:18	254.00	34.06	33.32	29.74	35.89	37.49	44.37	5.35	14	-	-	-	&PossibleOCM; 	
N/A	86	Ingress	2019 MAY 25 14:46:36	2019 MAY 25 14:50:22	2019 MAY 25 14:51:09	273.00	173.78	158.52	153.78	-66.65	-72.67	-73.82	14.99	14	-	-	-	&PossibleOCM; 	
N/A	86	Egress	2019 MAY 25 15:28:02	2019 MAY 25 15:28:46	2019 MAY 25 15:32:15	253.00	5.21	4.49	0.90	36.24	37.80	44.63	5.34	14	-	-	-	&PossibleOCM; 	
N/A	87	Ingress	2019 MAY 25 16:44:29	2019 MAY 25 16:48:16	2019 MAY 25 16:49:02	273.00	145.05	129.79	125.18	-66.65	-72.66	-73.78	14.98	3	-	-	-		
N/A	87	Egress	2019 MAY 25 17:25:59	2019 MAY 25 17:26:43	2019 MAY 25 17:30:11	252.00	-23.63	-24.36	-27.94	36.61	38.15	44.91	5.33	3	-	-	-		
NOMAD	88	Ingress	2019 MAY 25 18:42:20	2019 MAY 25 18:46:06	2019 MAY 25 18:46:52	272.00	116.25	101.11	96.54	-66.69	-72.64	-73.75	14.98	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
NOMAD	88	Egress	2019 MAY 25 19:23:54	2019 MAY 25 19:24:38	2019 MAY 25 19:28:05	251.00	-52.46	-53.19	-56.77	36.95	38.49	45.17	5.32	1	Nominal Science 1xCO2 LA04; Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	89	Ingress	2019 MAY 25 20:40:10	2019 MAY 25 20:43:56	2019 MAY 25 20:44:42	272.00	87.47	72.37	67.82	-66.73	-72.64	-73.75	14.98	14	-	-	-		
ACS	89	Egress	2019 MAY 25 21:21:47	2019 MAY 25 21:22:31	2019 MAY 25 21:25:58	251.00	-81.26	-82.00	-85.59	37.25	38.78	45.42	5.31	14	-	-	-		
NOMAD	90	Ingress	2019 MAY 25 22:38:01	2019 MAY 25 22:41:45	2019 MAY 25 22:42:31	270.00	58.63	43.71	39.20	-66.80	-72.61	-73.72	14.98	1	134 with 1xDark	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	90	Egress	2019 MAY 25 23:19:41	2019 MAY 25 23:20:25	2019 MAY 25 23:23:51	250.00	-110.06	-110.80	-114.38	37.51	39.03	45.60	5.31	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	91	Ingress	2019 MAY 26 00:35:54	2019 MAY 26 00:39:37	2019 MAY 26 00:40:23	269.00	29.95	15.26	10.81	-66.78	-72.53	-73.63	15.00	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	91	Egress	2019 MAY 26 01:17:37	2019 MAY 26 01:18:21	2019 MAY 26 01:21:45	248.00	-138.89	-139.62	-143.17	37.81	39.32	45.78	5.30	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	92	Ingress	2019 MAY 26 02:33:50	2019 MAY 26 02:37:32	2019 MAY 26 02:38:17	267.00	1.16	-13.38	-17.68	-66.80	-72.49	-73.56	15.00	14	-	-	-		
N/A	92	Egress	2019 MAY 26 03:15:36	2019 MAY 26 03:16:19	2019 MAY 26 03:19:43	247.00	-167.74	-168.46	-172.02	38.15	39.62	46.03	5.29	14	-	-	-		
N/A	93	Ingress	2019 MAY 26 04:31:47	2019 MAY 26 04:35:28	2019 MAY 26 04:36:13	266.00	-27.70	-42.14	-46.43	-66.87	-72.49	-73.56	15.00	3	-	-	-		
N/A	93	Egress	2019 MAY 26 05:13:35	2019 MAY 26 05:14:18	2019 MAY 26 05:17:42	247.00	163.40	162.67	159.10	38.52	39.98	46.35	5.28	3	-	-	-		
ACS	94	Ingress	2019 MAY 26 06:29:41	2019 MAY 26 06:33:21	2019 MAY 26 06:34:06	265.00	-56.58	-70.96	-75.23	-66.95	-72.51	-73.56	14.99	14	-	-	-		
ACS	94	Egress	2019 MAY 26 07:11:32	2019 MAY 26 07:12:15	2019 MAY 26 07:15:38	246.00	134.55	133.82	130.25	38.88	40.33	46.63	5.27	14	-	-	-		
NOMAD	95	Ingress	2019 MAY 26 08:27:30	2019 MAY 26 08:31:10	2019 MAY 26 08:31:55	265.00	-85.32	-99.63	-103.87	-66.97	-72.49	-73.54	14.99	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	95	Egress	2019 MAY 26 09:09:24	2019 MAY 26 09:10:07	2019 MAY 26 09:13:29	245.00	105.74	105.01	101.44	39.18	40.62	46.85	5.26	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	96	Ingress	2019 MAY 26 10:25:17	2019 MAY 26 10:28:57	2019 MAY 26 10:29:42	265.00	-113.95	-128.11	-132.30	-66.93	-72.42	-73.46	15.00	14	-	-	-		
ACS	96	Egress	2019 MAY 26 11:07:16	2019 MAY 26 11:07:59	2019 MAY 26 11:11:20	244.00	76.95	76.22	72.67	39.42	40.84	47.00	5.26	14	-	-	-		
N/A	97	Ingress	2019 MAY 26 12:23:12	2019 MAY 26 12:26:50	2019 MAY 26 12:27:35	263.00	-142.79	-156.74	-160.88	-66.98	-72.38	-73.42	15.00	14	-	-	-		
N/A	97	Egress	2019 MAY 26 13:05:13	2019 MAY 26 13:05:56	2019 MAY 26 13:09:16	243.00	48.13	47.40	43.86	39.68	41.10	47.18	5.25	14	-	-	-		
NOMAD	98	Ingress	2019 MAY 26 14:21:09	2019 MAY 26 14:24:46	2019 MAY 26 14:25:30	261.00	-171.65	174.49	170.47	-67.05	-72.38	-73.39	15.00	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	98	Egress	2019 MAY 26 15:03:11	2019 MAY 26 15:03:53	2019 MAY 26 15:07:14	243.00	19.29	18.57	15.00	39.99	41.37	47.44	5.24	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	99	Ingress	2019 MAY 26 16:19:02	2019 MAY 26 16:22:39	2019 MAY 26 16:23:23	261.00	159.61	145.85	141.86	-67.05	-72.35	-73.35	15.00	1	CO Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	99	Egress	2019 MAY 26 17:01:08	2019 MAY 26 17:01:50	2019 MAY 26 17:05:10	242.00	-9.56	-10.28	-13.84	40.32	41.69	47.69	5.23	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	100	Ingress	2019 MAY 26 18:16:53	2019 MAY 26 18:20:30	2019 MAY 26 18:21:14	261.00	130.88	117.20	113.24	-67.06	-72.32	-73.32	15.00	14	-	-	-		
ACS	100	Egress	2019 MAY 26 18:59:03	2019 MAY 26 18:59:45	2019 MAY 26 19:03:04	241.00	-38.40	-39.12	-42.68	40.65	42.01	47.94	5.22	14	-	-	-		
NOMAD	101	Ingress	2019 MAY 26 20:14:43	2019 MAY 26 20:18:20	2019 MAY 26 20:19:04	261.00	102.12	88.49	84.56	-67.08	-72.31	-73.30	15.00	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	101	Egress	2019 MAY 26 20:56:56	2019 MAY 26 20:57:38	2019 MAY 26 21:00:56	240.00	-67.23	-67.95	-71.50	40.95	42.30	48.16	5.21	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	102	Ingress	2019 MAY 26 22:12:33	2019 MAY 26 22:16:09	2019 MAY 26 22:16:53	260.00	73.29	59.77	55.86	-67.14	-72.30	-73.29	15.00	17	-	-	-		
ACS	102	Egress	2019 MAY 26 22:54:48	2019 MAY 26 22:55:30	2019 MAY 26 22:58:47	239.00	-96.02	-96.75	-100.29	41.20	42.53	48.32	5.20	17	-	-	-		
N/A	103	Ingress	2019 MAY 27 00:10:25	2019 MAY 27 00:13:59	2019 MAY 27 00:14:43	258.00	44.52	31.24	27.38	-67.16	-72.24	-73.23	15.01	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	103	Egress	2019 MAY 27 00:52:43	2019 MAY 27 00:53:25	2019 MAY 27 00:56:41	238.00	-124.84	-125.56	-129.08	41.45	42.78	48.49	5.20	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	104	Ingress	2019 MAY 27 02:08:19	2019 MAY 27 02:11:52	2019 MAY 27 02:12:36	257.00	15.83	2.75	-1.05	-67.14	-72.16	-73.14	15.02	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	104	Egress	2019 MAY 27 02:50:40	2019 MAY 27 02:51:21	2019 MAY 27 02:54:37	237.00	-153.68	-154.39	-157.92	41.75	43.03	48.70	5.19	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	105	Ingress	2019 MAY 27 04:06:15	2019 MAY 27 04:09:48	2019 MAY 27 04:10:31	256.00	-12.97	-25.99	-29.68	-67.17	-72.15	-73.11	15.02	14	-	-	-		
N/A	105	Egress	2019 MAY 27 04:48:38	2019 MAY 27 04:49:19	2019 MAY 27 04:52:35	237.00	177.46	176.75	173.21	42.08	43.35	48.98	5.18	14	-	-	-		
NOMAD	106	Ingress	2019 MAY 27 06:04:10	2019 MAY 27 06:07:42	2019 MAY 27 06:08:25	255.00	-41.86	-54.81	-58.48	-67.25	-72.17	-73.12	15.01	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	106	Egress	2019 MAY 27 06:46:35	2019 MAY 27 06:47:16	2019 MAY 27 06:50:31	236.00	148.59	147.88	144.34	42.42	43.69	49.25	5.17	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	107	Ingress	2019 MAY 27 08:02:01	2019 MAY 27 08:05:33	2019 MAY 27 08:06:16	255.00	-70.66	-83.57	-87.23	-67.30	-72.18	-73.11	15.01	14	-	-	-		
N/A	107	Egress	2019 MAY 27 08:44:29	2019 MAY 27 08:45:10	2019 MAY 27 08:48:25	236.00	119.76	119.04	115.49	42.72	43.98	49.50	5.16	14	-	-	-		
N/A	108	Ingress	2019 MAY 27 09:59:48	2019 MAY 27 10:03:20	2019 MAY 27 10:04:03	255.00	-99.32	-112.11	-115.73	-67.27	-72.12	-73.06	15.01	1	-	-	-		
NOMAD	108	Egress	2019 MAY 27 10:42:19	2019 MAY 27 10:43:00	2019 MAY 27 10:46:14	235.00	90.96	90.24	86.71	42.96	44.21	49.66	5.15	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	109	Ingress	2019 MAY 27 11:57:41	2019 MAY 27 12:01:11	2019 MAY 27 12:01:54	253.00	-128.10	-140.67	-144.24	-67.30	-72.06	-72.99	15.02	14	-	-	-		
N/A	109	Egress	2019 MAY 27 12:40:14	2019 MAY 27 12:40:55	2019 MAY 27 12:44:08	234.00	62.16	61.44	57.92	43.17	44.41	49.79	5.14	14	-	-	-		
N/A	110	Ingress	2019 MAY 27 13:55:36	2019 MAY 27 13:59:05	2019 MAY 27 13:59:48	252.00	-156.90	-169.33	-172.87	-67.33	-72.04	-72.96	15.03	3	-	-	-		
ACS	110	Egress	2019 MAY 27 14:38:11	2019 MAY 27 14:38:52	2019 MAY 27 14:42:04	233.00	33.32	32.60	29.09	43.44	44.67	49.98	5.13	3	-	-	-		
NOMAD	111	Ingress	2019 MAY 27 15:53:31	2019 MAY 27 15:57:00	2019 MAY 27 15:57:42	251.00	174.30	161.93	158.50	-67.37	-72.03	-72.92	15.02	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	111	Egress	2019 MAY 27 16:36:09	2019 MAY 27 16:36:50	2019 MAY 27 16:40:01	232.00	4.46	3.74	0.24	43.75	44.96	50.20	5.12	1	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	112	Ingress	2019 MAY 27 17:51:23	2019 MAY 27 17:54:52	2019 MAY 27 17:55:34	251.00	145.56	133.28	129.89	-67.37	-72.00	-72.89	15.02	17	-	-	-		
ACS	112	Egress	2019 MAY 27 18:34:04	2019 MAY 27 18:34:44	2019 MAY 27 18:37:56	232.00	-24.39	-25.10	-28.63	44.06	45.24	50.46	5.11	17	-	-	-		
NOMAD	113	Ingress	2019 MAY 27 19:49:13	2019 MAY 27 19:52:42	2019 MAY 27 19:53:24	251.00	116.81	104.60	101.23	-67.39	-71.98	-72.87	15.02	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
N/A	113	Egress	2019 MAY 27 20:31:57	2019 MAY 27 20:32:37	2019 MAY 27 20:35:48	231.00	-53.23	-53.94	-57.46	44.35	45.52	50.68	5.10	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	114	Ingress	2019 MAY 27 21:47:03	2019 MAY 27 21:50:31	2019 MAY 27 21:51:13	250.00	87.98	75.87	72.52	-67.44	-71.98	-72.86	15.02	1	-	-	-		
NOMAD	114	Egress	2019 MAY 27 22:29:49	2019 MAY 27 22:30:29	2019 MAY 27 22:33:40	231.00	-82.05	-82.76	-86.28	44.59	45.76	50.87	5.09	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	115	Ingress	2019 MAY 27 23:44:54	2019 MAY 27 23:48:21	2019 MAY 27 23:49:03	249.00	59.22	47.26	43.95	-67.46	-71.94	-72.81	15.03	14	-	-	-		
