Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
0	2019 MAR 23 16:09:08	2019 MAR 23 17:11:47	2019 MAR 23 16:40:29	3760.0	122.6	-95.8	-71.6	-41.9	-42.9	42.2	15.9	
1	2019 MAR 23 18:07:08	2019 MAR 23 19:09:45	2019 MAR 23 18:38:29	3758.0	93.9	-124.4	-100.3	-42.4	-42.4	42.7	15.9	
2	2019 MAR 23 20:05:05	2019 MAR 23 21:07:45	2019 MAR 23 20:36:27	3760.0	65.3	-153.1	-129.0	-42.9	-41.9	43.1	15.9	
3	2019 MAR 23 22:03:04	2019 MAR 23 23:05:47	2019 MAR 23 22:34:27	3762.0	36.6	178.1	-157.7	-43.4	-41.4	43.6	15.9	
4	2019 MAR 24 00:01:08	2019 MAR 24 01:03:49	2019 MAR 24 00:32:31	3760.0	7.9	149.3	173.6	-43.8	-40.9	44.0	15.9	
5	2019 MAR 24 01:59:14	2019 MAR 24 03:01:55	2019 MAR 24 02:30:37	3762.0	-20.9	120.5	144.9	-44.3	-40.4	44.7	15.9	
6	2019 MAR 24 03:57:18	2019 MAR 24 04:59:57	2019 MAR 24 04:28:41	3760.0	-49.6	91.9	116.1	-44.9	-39.9	45.2	15.9	
7	2019 MAR 24 05:55:18	2019 MAR 24 06:57:57	2019 MAR 24 06:26:39	3760.0	-78.3	63.2	87.5	-45.4	-39.3	45.7	15.9	
8	2019 MAR 24 07:53:15	2019 MAR 24 08:55:53	2019 MAR 24 08:24:37	3758.0	-107.0	34.4	58.8	-45.9	-38.9	46.1	15.9	
9	2019 MAR 24 09:51:14	2019 MAR 24 10:53:53	2019 MAR 24 10:22:37	3760.0	-135.7	5.6	30.1	-46.2	-38.5	46.4	15.9	
10	2019 MAR 24 11:49:15	2019 MAR 24 12:51:57	2019 MAR 24 12:20:39	3762.0	-164.3	-23.2	1.4	-46.7	-38.1	46.9	15.9	
11	2019 MAR 24 13:47:18	2019 MAR 24 14:50:01	2019 MAR 24 14:18:41	3764.0	166.9	-52.0	-27.3	-47.1	-37.6	47.4	15.9	
12	2019 MAR 24 15:45:21	2019 MAR 24 16:48:03	2019 MAR 24 16:16:43	3762.0	138.3	-80.7	-56.0	-47.7	-37.0	47.9	15.9	
13	2019 MAR 24 17:43:21	2019 MAR 24 18:46:01	2019 MAR 24 18:14:41	3760.0	109.6	-109.4	-84.7	-48.2	-36.5	48.4	15.9	
14	2019 MAR 24 19:41:17	2019 MAR 24 20:43:57	2019 MAR 24 20:12:39	3760.0	80.9	-138.2	-113.4	-48.6	-36.1	48.7	15.9	
15	2019 MAR 24 21:39:13	2019 MAR 24 22:41:55	2019 MAR 24 22:10:35	3762.0	52.2	-167.0	-142.1	-48.9	-35.8	49.0	15.9	
16	2019 MAR 24 23:37:14	2019 MAR 25 00:39:57	2019 MAR 25 00:08:37	3764.0	23.5	164.1	-170.8	-49.2	-35.3	49.5	15.9	
17	2019 MAR 25 01:35:17	2019 MAR 25 02:37:59	2019 MAR 25 02:06:39	3762.0	-5.2	135.3	160.5	-49.7	-34.9	49.9	15.9	
18	2019 MAR 25 03:33:20	2019 MAR 25 04:36:01	2019 MAR 25 04:04:41	3762.0	-33.9	106.5	131.8	-50.1	-34.5	50.4	15.9	
19	2019 MAR 25 05:31:20	2019 MAR 25 06:33:59	2019 MAR 25 06:02:41	3760.0	-62.6	77.8	103.1	-50.6	-34.0	50.8	15.9	
20	2019 MAR 25 07:29:15	2019 MAR 25 08:31:55	2019 MAR 25 08:00:35	3760.0	-91.3	49.0	74.5	-51.0	-33.6	51.2	15.9	
21	2019 MAR 25 09:27:10	2019 MAR 25 10:29:51	2019 MAR 25 09:58:31	3760.0	-119.9	20.1	45.8	-51.3	-33.3	51.4	15.8	
22	2019 MAR 25 11:25:09	2019 MAR 25 12:27:53	2019 MAR 25 11:56:31	3764.0	-148.6	-8.7	17.1	-51.6	-32.9	51.8	15.8	
23	2019 MAR 25 13:23:10	2019 MAR 25 14:25:55	2019 MAR 25 13:54:33	3764.0	-177.3	-37.6	-11.6	-52.0	-32.5	52.2	15.8	
24	2019 MAR 25 15:21:12	2019 MAR 25 16:23:55	2019 MAR 25 15:52:33	3764.0	154.0	-66.4	-40.3	-52.4	-32.1	52.6	15.8	
25	2019 MAR 25 17:19:11	2019 MAR 25 18:21:55	2019 MAR 25 17:50:31	3764.0	125.3	-95.1	-68.9	-52.8	-31.6	53.0	15.8	
26	2019 MAR 25 19:17:08	2019 MAR 25 20:19:49	2019 MAR 25 19:48:29	3762.0	96.6	-124.0	-97.6	-53.2	-31.3	53.3	15.8	
27	2019 MAR 25 21:15:02	2019 MAR 25 22:17:45	2019 MAR 25 21:46:23	3764.0	68.0	-152.8	-126.3	-53.4	-31.0	53.6	15.8	
28	2019 MAR 25 23:12:59	2019 MAR 26 00:15:43	2019 MAR 25 23:44:21	3764.0	39.3	178.3	-155.0	-53.7	-30.6	53.8	15.8	
29	2019 MAR 26 01:11:00	2019 MAR 26 02:13:45	2019 MAR 26 01:42:21	3766.0	10.6	149.4	176.4	-54.0	-30.3	54.2	15.8	
30	2019 MAR 26 03:09:02	2019 MAR 26 04:11:45	2019 MAR 26 03:40:23	3764.0	-18.1	120.6	147.6	-54.3	-29.9	54.5	15.8	
31	2019 MAR 26 05:07:02	2019 MAR 26 06:09:45	2019 MAR 26 05:38:23	3762.0	-46.7	91.8	119.0	-54.8	-29.5	55.0	15.8	
32	2019 MAR 26 07:04:59	2019 MAR 26 08:07:39	2019 MAR 26 07:36:19	3760.0	-75.4	63.0	90.3	-55.2	-29.1	55.3	15.8	
33	2019 MAR 26 09:02:53	2019 MAR 26 10:05:35	2019 MAR 26 09:34:13	3762.0	-104.1	34.1	61.7	-55.4	-28.8	55.6	15.8	
34	2019 MAR 26 11:00:49	2019 MAR 26 12:03:33	2019 MAR 26 11:32:09	3764.0	-132.7	5.2	33.0	-55.6	-28.5	55.8	15.7	
35	2019 MAR 26 12:58:48	2019 MAR 26 14:01:33	2019 MAR 26 13:30:09	3766.0	-161.4	-23.7	4.3	-55.9	-28.3	56.0	15.7	
36	2019 MAR 26 14:56:48	2019 MAR 26 15:59:33	2019 MAR 26 15:28:09	3766.0	169.9	-52.5	-24.4	-56.2	-27.9	56.4	15.7	
37	2019 MAR 26 16:54:47	2019 MAR 26 17:57:31	2019 MAR 26 17:26:07	3764.0	141.2	-81.3	-53.1	-56.6	-27.5	56.8	15.7	
38	2019 MAR 26 18:52:44	2019 MAR 26 19:55:27	2019 MAR 26 19:24:03	3764.0	112.5	-110.2	-81.7	-56.9	-27.1	57.1	15.7	
39	2019 MAR 26 20:50:37	2019 MAR 26 21:53:21	2019 MAR 26 21:21:57	3764.0	83.9	-139.0	-110.3	-57.2	-26.8	57.3	15.7	
40	2019 MAR 26 22:48:31	2019 MAR 26 23:51:17	2019 MAR 26 23:19:53	3766.0	55.3	-167.9	-139.0	-57.4	-26.6	57.5	15.7	
41	2019 MAR 27 00:46:29	2019 MAR 27 01:49:15	2019 MAR 27 01:17:49	3766.0	26.6	163.2	-167.7	-57.6	-26.3	57.7	15.7	
42	2019 MAR 27 02:44:30	2019 MAR 27 03:47:15	2019 MAR 27 03:15:51	3766.0	-2.1	134.3	163.7	-57.9	-26.0	58.1	15.7	
43	2019 MAR 27 04:42:30	2019 MAR 27 05:45:13	2019 MAR 27 05:13:49	3764.0	-30.8	105.4	135.0	-58.2	-25.7	58.4	15.6	
44	2019 MAR 27 06:40:26	2019 MAR 27 07:43:09	2019 MAR 27 07:11:45	3762.0	-59.4	76.6	106.3	-58.6	-25.3	58.7	15.6	
45	2019 MAR 27 08:38:19	2019 MAR 27 09:41:01	2019 MAR 27 09:09:37	3762.0	-88.1	47.8	77.6	-58.8	-25.1	58.9	15.6	
46	2019 MAR 27 10:36:13	2019 MAR 27 11:38:57	2019 MAR 27 11:07:33	3764.0	-116.7	18.9	49.0	-59.0	-24.8	59.1	15.6	
47	2019 MAR 27 12:34:10	2019 MAR 27 13:36:55	2019 MAR 27 13:05:31	3766.0	-145.4	-10.1	20.3	-59.1	-24.7	59.2	15.6	
48	2019 MAR 27 14:32:08	2019 MAR 27 15:34:55	2019 MAR 27 15:03:29	3766.0	-174.0	-39.0	-8.4	-59.5	-24.3	59.5	15.6	
49	2019 MAR 27 16:30:07	2019 MAR 27 17:32:53	2019 MAR 27 17:01:27	3766.0	157.3	-67.8	-37.0	-59.7	-24.0	59.8	15.6	
50	2019 MAR 27 18:28:04	2019 MAR 27 19:30:49	2019 MAR 27 18:59:23	3766.0	128.6	-96.6	-65.7	-60.0	-23.6	60.2	15.6	
51	2019 MAR 27 20:25:58	2019 MAR 27 21:28:41	2019 MAR 27 20:57:17	3764.0	100.0	-125.5	-94.3	-60.3	-23.4	60.3	15.6	
52	2019 MAR 27 22:23:50	2019 MAR 27 23:26:35	2019 MAR 27 22:55:11	3766.0	71.3	-154.4	-123.0	-60.4	-23.2	60.4	15.5	
53	2019 MAR 28 00:21:45	2019 MAR 28 01:24:33	2019 MAR 28 00:53:07	3768.0	42.7	176.7	-151.6	-60.5	-23.0	60.7	15.5	
54	2019 MAR 28 02:19:45	2019 MAR 28 03:22:31	2019 MAR 28 02:51:05	3766.0	14.0	147.7	179.7	-60.8	-22.7	60.9	15.5	
55	2019 MAR 28 04:17:45	2019 MAR 28 05:20:29	2019 MAR 28 04:49:05	3764.0	-14.6	118.9	151.0	-61.1	-22.4	61.1	15.5	
56	2019 MAR 28 06:15:42	2019 MAR 28 07:18:27	2019 MAR 28 06:47:01	3764.0	-43.3	90.0	122.5	-61.4	-22.1	61.5	15.5	
57	2019 MAR 28 08:13:36	2019 MAR 28 09:16:19	2019 MAR 28 08:44:53	3764.0	-72.0	61.2	93.8	-61.6	-21.8	61.7	15.5	
58	2019 MAR 28 10:11:28	2019 MAR 28 11:14:13	2019 MAR 28 10:42:45	3766.0	-100.6	32.3	65.2	-61.7	-21.6	61.8	15.5	
59	2019 MAR 28 12:09:23	2019 MAR 28 13:12:09	2019 MAR 28 12:40:43	3766.0	-129.2	3.4	36.5	-61.9	-21.4	61.9	15.5	
60	2019 MAR 28 14:07:20	2019 MAR 28 15:10:07	2019 MAR 28 14:38:41	3768.0	-158.0	-25.6	7.8	-62.0	-21.3	62.1	15.4	
61	2019 MAR 28 16:05:18	2019 MAR 28 17:08:07	2019 MAR 28 16:36:37	3770.0	173.4	-54.5	-20.8	-62.3	-20.9	62.5	15.4	
62	2019 MAR 28 18:03:15	2019 MAR 28 19:06:01	2019 MAR 28 18:34:33	3766.0	144.8	-83.3	-49.5	-62.6	-20.6	62.7	15.4	
63	2019 MAR 28 20:01:09	2019 MAR 28 21:03:55	2019 MAR 28 20:32:27	3766.0	116.2	-112.2	-78.1	-62.8	-20.3	62.9	15.4	
64	2019 MAR 28 21:59:01	2019 MAR 28 23:01:47	2019 MAR 28 22:30:19	3766.0	87.6	-141.1	-106.7	-63.0	-20.2	63.0	15.4	
65	2019 MAR 28 23:56:53	2019 MAR 29 00:59:43	2019 MAR 29 00:28:13	3770.0	58.9	-170.0	-135.3	-63.0	-20.0	63.2	15.4	
66	2019 MAR 29 01:54:51	2019 MAR 29 02:57:39	2019 MAR 29 02:26:11	3768.0	30.3	161.1	-164.1	-63.2	-19.8	63.3	15.4	
67	2019 MAR 29 03:52:50	2019 MAR 29 04:55:37	2019 MAR 29 04:24:09	3768.0	1.5	132.1	167.3	-63.4	-19.6	63.5	15.3	
68	2019 MAR 29 05:50:48	2019 MAR 29 06:53:33	2019 MAR 29 06:22:07	3766.0	-27.1	103.3	138.6	-63.6	-19.3	63.7	15.3	
69	2019 MAR 29 07:48:42	2019 MAR 29 08:51:27	2019 MAR 29 08:20:01	3764.0	-55.6	74.4	110.0	-63.9	-19.0	64.0	15.3	
70	2019 MAR 29 09:46:34	2019 MAR 29 10:49:19	2019 MAR 29 10:17:51	3766.0	-84.4	45.5	81.4	-64.0	-18.8	64.1	15.3	
71	2019 MAR 29 11:44:27	2019 MAR 29 12:47:13	2019 MAR 29 12:15:45	3766.0	-112.9	16.6	52.7	-64.1	-18.7	64.1	15.3	
72	2019 MAR 29 13:42:23	2019 MAR 29 14:45:11	2019 MAR 29 14:13:43	3768.0	-141.6	-12.3	24.1	-64.3	-18.5	64.3	15.3	
73	2019 MAR 29 15:40:20	2019 MAR 29 16:43:09	2019 MAR 29 16:11:39	3770.0	-170.3	-41.3	-4.6	-64.4	-18.3	64.5	15.3	
74	2019 MAR 29 17:38:17	2019 MAR 29 18:41:05	2019 MAR 29 18:09:35	3768.0	161.1	-70.1	-33.2	-64.7	-18.0	64.7	15.3	
75	2019 MAR 29 19:36:12	2019 MAR 29 20:38:59	2019 MAR 29 20:07:29	3768.0	132.4	-99.0	-61.8	-64.8	-17.8	65.0	15.2	
76	2019 MAR 29 21:34:04	2019 MAR 29 22:36:51	2019 MAR 29 22:05:21	3768.0	103.8	-127.9	-90.4	-65.0	-17.6	65.1	15.2	
77	2019 MAR 29 23:31:55	2019 MAR 30 00:34:45	2019 MAR 30 00:03:15	3770.0	75.2	-156.8	-119.0	-65.1	-17.4	65.2	15.2	
78	2019 MAR 30 01:29:50	2019 MAR 30 02:32:41	2019 MAR 30 02:01:09	3770.0	46.6	174.3	-147.7	-65.2	-17.2	65.3	15.2	
79	2019 MAR 30 03:27:48	2019 MAR 30 04:30:37	2019 MAR 30 03:59:07	3768.0	17.9	145.3	-176.4	-65.4	-17.0	65.4	15.2	
80	2019 MAR 30 05:25:47	2019 MAR 30 06:28:33	2019 MAR 30 05:57:05	3766.0	-10.7	116.4	154.9	-65.6	-16.9	65.6	15.2	
81	2019 MAR 30 07:23:42	2019 MAR 30 08:26:29	2019 MAR 30 07:54:59	3766.0	-39.3	87.6	126.4	-65.8	-16.6	65.9	15.2	
82	2019 MAR 30 09:21:34	2019 MAR 30 10:24:19	2019 MAR 30 09:52:51	3766.0	-68.1	58.7	97.7	-65.9	-16.4	66.0	15.1	
83	2019 MAR 30 11:19:25	2019 MAR 30 12:22:13	2019 MAR 30 11:50:41	3768.0	-96.6	29.8	69.2	-66.0	-16.2	66.1	15.1	
84	2019 MAR 30 13:17:19	2019 MAR 30 14:20:09	2019 MAR 30 13:48:37	3770.0	-125.3	0.8	40.5	-66.1	-16.1	66.2	15.1	
85	2019 MAR 30 15:15:16	2019 MAR 30 16:18:07	2019 MAR 30 15:46:35	3770.0	-153.8	-28.1	11.9	-66.3	-15.9	66.3	15.1	
86	2019 MAR 30 17:13:13	2019 MAR 30 18:16:03	2019 MAR 30 17:44:31	3770.0	177.5	-57.0	-16.8	-66.4	-15.7	66.5	15.1	
87	2019 MAR 30 19:11:08	2019 MAR 30 20:13:57	2019 MAR 30 19:42:25	3770.0	148.8	-85.9	-45.5	-66.6	-15.5	66.7	15.1	
88	2019 MAR 30 21:09:01	2019 MAR 30 22:11:49	2019 MAR 30 21:40:17	3768.0	120.2	-114.8	-74.0	-66.8	-15.3	66.8	15.1	
89	2019 MAR 30 23:06:51	2019 MAR 31 00:09:41	2019 MAR 30 23:38:09	3770.0	91.6	-143.7	-102.6	-66.8	-15.2	66.9	15.0	
90	2019 MAR 31 01:04:44	2019 MAR 31 02:07:35	2019 MAR 31 01:36:03	3770.0	63.0	-172.7	-131.4	-66.9	-15.0	66.9	15.0	
91	2019 MAR 31 03:02:41	2019 MAR 31 04:05:31	2019 MAR 31 03:33:59	3770.0	34.3	158.4	-160.1	-67.0	-14.9	67.0	15.0	
92	2019 MAR 31 05:00:39	2019 MAR 31 06:03:29	2019 MAR 31 05:31:57	3770.0	5.6	129.5	171.4	-67.1	-14.7	67.2	15.0	
93	2019 MAR 31 06:58:36	2019 MAR 31 08:01:23	2019 MAR 31 07:29:53	3768.0	-23.0	100.6	142.7	-67.3	-14.5	67.4	15.0	
94	2019 MAR 31 08:56:29	2019 MAR 31 09:59:17	2019 MAR 31 09:27:45	3768.0	-51.6	71.7	114.2	-67.5	-14.2	67.6	15.0	
95	2019 MAR 31 10:54:20	2019 MAR 31 11:57:07	2019 MAR 31 11:25:35	3768.0	-80.2	42.8	85.5	-67.6	-14.1	67.6	15.0	
96	2019 MAR 31 12:52:13	2019 MAR 31 13:55:01	2019 MAR 31 13:23:31	3768.0	-108.8	13.9	56.8	-67.7	-14.0	67.6	14.9	
97	2019 MAR 31 14:50:08	2019 MAR 31 15:52:59	2019 MAR 31 15:21:27	3770.0	-137.4	-15.1	28.3	-67.8	-13.8	67.8	14.9	
98	2019 MAR 31 16:48:05	2019 MAR 31 17:50:55	2019 MAR 31 17:19:23	3770.0	-166.0	-44.0	-0.5	-67.9	-13.7	67.9	14.9	
99	2019 MAR 31 18:46:00	2019 MAR 31 19:48:51	2019 MAR 31 19:17:17	3770.0	165.4	-72.9	-29.0	-68.0	-13.4	68.1	14.9	
100	2019 MAR 31 20:43:54	2019 MAR 31 21:46:43	2019 MAR 31 21:15:11	3770.0	136.6	-101.8	-57.6	-68.2	-13.3	68.3	14.9	
101	2019 MAR 31 22:41:45	2019 MAR 31 23:44:33	2019 MAR 31 23:13:01	3768.0	108.1	-130.7	-86.3	-68.3	-13.1	68.3	14.9	
102	2019 APR 01 00:39:36	2019 APR 01 01:42:27	2019 APR 01 01:10:53	3772.0	79.3	-159.6	-114.9	-68.3	-13.0	68.4	14.8	
103	2019 APR 01 02:37:31	2019 APR 01 03:40:23	2019 APR 01 03:08:49	3772.0	50.8	171.4	-143.5	-68.4	-12.8	68.5	14.8	
104	2019 APR 01 04:35:28	2019 APR 01 05:38:19	2019 APR 01 05:06:45	3770.0	22.2	142.5	-172.1	-68.5	-12.7	68.6	14.8	
105	2019 APR 01 06:33:25	2019 APR 01 07:36:15	2019 APR 01 07:04:43	3770.0	-6.5	113.6	159.4	-68.6	-12.5	68.7	14.8	
106	2019 APR 01 08:31:19	2019 APR 01 09:34:07	2019 APR 01 09:02:35	3768.0	-35.1	84.7	130.6	-68.8	-12.3	68.9	14.8	
107	2019 APR 01 10:29:10	2019 APR 01 11:31:57	2019 APR 01 11:00:25	3768.0	-63.8	55.8	102.0	-68.9	-12.2	68.9	14.8	
108	2019 APR 01 12:27:01	2019 APR 01 13:29:51	2019 APR 01 12:58:17	3770.0	-92.3	26.9	73.5	-69.0	-12.0	69.0	14.8	
109	2019 APR 01 14:24:55	2019 APR 01 15:27:47	2019 APR 01 14:56:13	3772.0	-121.0	-2.1	44.9	-69.0	-11.9	69.0	14.7	
110	2019 APR 01 16:22:51	2019 APR 01 17:25:43	2019 APR 01 16:54:09	3772.0	-149.6	-31.0	16.1	-69.1	-11.8	69.1	14.7	
111	2019 APR 01 18:20:47	2019 APR 01 19:23:39	2019 APR 01 18:52:05	3772.0	-178.1	-60.0	-12.4	-69.2	-11.6	69.3	14.7	
112	2019 APR 01 20:18:41	2019 APR 01 21:21:31	2019 APR 01 20:49:57	3770.0	153.2	-88.9	-41.2	-69.4	-11.4	69.4	14.7	
113	2019 APR 01 22:16:32	2019 APR 01 23:19:23	2019 APR 01 22:47:49	3770.0	124.7	-117.7	-69.6	-69.5	-11.2	69.5	14.7	
114	2019 APR 02 00:14:23	2019 APR 02 01:17:15	2019 APR 02 00:45:41	3772.0	96.0	-146.7	-98.2	-69.5	-11.1	69.5	14.7	
115	2019 APR 02 02:12:16	2019 APR 02 03:15:09	2019 APR 02 02:43:33	3774.0	67.3	-175.6	-126.9	-69.5	-11.1	69.6	14.6	
116	2019 APR 02 04:10:12	2019 APR 02 05:13:05	2019 APR 02 04:41:29	3772.0	38.8	155.4	-155.6	-69.6	-10.9	69.7	14.6	
117	2019 APR 02 06:08:10	2019 APR 02 07:11:01	2019 APR 02 06:39:27	3770.0	10.2	126.5	175.8	-69.7	-10.7	69.8	14.6	
118	2019 APR 02 08:06:06	2019 APR 02 09:08:55	2019 APR 02 08:37:21	3770.0	-18.6	97.6	147.2	-69.9	-10.6	69.9	14.6	
119	2019 APR 02 10:03:57	2019 APR 02 11:06:47	2019 APR 02 10:35:13	3770.0	-47.2	68.7	118.7	-70.0	-10.4	70.1	14.6	
120	2019 APR 02 12:01:47	2019 APR 02 13:04:37	2019 APR 02 12:33:03	3770.0	-75.8	39.8	90.0	-70.0	-10.3	70.1	14.6	
121	2019 APR 02 13:59:40	2019 APR 02 15:02:31	2019 APR 02 14:30:57	3770.0	-104.3	10.8	61.3	-70.1	-10.2	70.1	14.6	
122	2019 APR 02 15:57:36	2019 APR 02 17:00:27	2019 APR 02 16:28:53	3772.0	-133.1	-18.1	32.6	-70.1	-10.2	70.1	14.5	
123	2019 APR 02 17:55:31	2019 APR 02 18:58:25	2019 APR 02 18:26:49	3774.0	-161.7	-47.0	4.2	-70.2	-9.9	70.3	14.5	
124	2019 APR 02 19:53:26	2019 APR 02 20:56:19	2019 APR 02 20:24:43	3774.0	169.7	-76.0	-24.4	-70.3	-9.7	70.4	14.5	
125	2019 APR 02 21:51:18	2019 APR 02 22:54:09	2019 APR 02 22:22:33	3770.0	141.3	-104.8	-53.1	-70.5	-9.6	70.5	14.5	
126	2019 APR 02 23:49:08	2019 APR 03 00:51:59	2019 APR 03 00:20:25	3770.0	112.7	-133.8	-81.8	-70.6	-9.5	70.5	14.5	
127	2019 APR 03 01:46:59	2019 APR 03 02:49:53	2019 APR 03 02:18:17	3774.0	83.9	-162.7	-110.3	-70.5	-9.4	70.6	14.5	
128	2019 APR 03 03:44:55	2019 APR 03 04:47:47	2019 APR 03 04:16:11	3772.0	55.4	168.3	-139.1	-70.6	-9.3	70.6	14.4	
129	2019 APR 03 05:42:51	2019 APR 03 06:45:43	2019 APR 03 06:14:07	3772.0	26.6	139.4	-167.6	-70.6	-9.1	70.7	14.4	
130	2019 APR 03 07:40:47	2019 APR 03 08:43:37	2019 APR 03 08:12:03	3770.0	-2.0	110.5	163.7	-70.8	-9.0	70.8	14.4	
131	2019 APR 03 09:38:40	2019 APR 03 10:41:29	2019 APR 03 10:09:55	3768.0	-30.4	81.6	135.2	-70.9	-8.8	70.9	14.4	
132	2019 APR 03 11:36:30	2019 APR 03 12:39:19	2019 APR 03 12:07:45	3770.0	-59.2	52.7	106.6	-70.9	-8.7	71.0	14.4	
133	2019 APR 03 13:34:21	2019 APR 03 14:37:13	2019 APR 03 14:05:37	3772.0	-87.7	23.8	78.1	-71.0	-8.6	71.0	14.4	
134	2019 APR 03 15:32:15	2019 APR 03 16:35:07	2019 APR 03 16:03:33	3772.0	-116.4	-5.2	49.2	-71.0	-8.6	71.0	14.4	
135	2019 APR 03 17:30:11	2019 APR 03 18:33:05	2019 APR 03 18:01:27	3774.0	-144.9	-34.1	20.8	-71.1	-8.4	71.1	14.3	
136	2019 APR 03 19:28:05	2019 APR 03 20:30:59	2019 APR 03 19:59:21	3774.0	-173.7	-63.1	-7.9	-71.1	-8.2	71.2	14.3	
137	2019 APR 03 21:25:58	2019 APR 03 22:28:51	2019 APR 03 21:57:15	3772.0	157.9	-92.0	-36.4	-71.3	-8.0	71.3	14.3	
138	2019 APR 03 23:23:49	2019 APR 04 00:26:41	2019 APR 03 23:55:05	3772.0	129.2	-120.9	-65.0	-71.3	-8.0	71.4	14.3	
139	2019 APR 04 01:21:39	2019 APR 04 02:24:33	2019 APR 04 01:52:57	3774.0	100.6	-149.8	-93.7	-71.4	-7.9	71.3	14.3	
140	2019 APR 04 03:19:33	2019 APR 04 04:22:27	2019 APR 04 03:50:49	3774.0	72.0	-178.8	-122.4	-71.4	-7.8	71.4	14.3	
141	2019 APR 04 05:17:29	2019 APR 04 06:20:23	2019 APR 04 05:48:45	3774.0	43.3	152.3	-150.9	-71.4	-7.6	71.4	14.2	
142	2019 APR 04 07:15:26	2019 APR 04 08:18:17	2019 APR 04 07:46:41	3770.0	14.8	123.3	-179.7	-71.5	-7.5	71.5	14.2	
143	2019 APR 04 09:13:20	2019 APR 04 10:16:11	2019 APR 04 09:44:35	3770.0	-13.8	94.4	151.9	-71.6	-7.4	71.7	14.2	
144	2019 APR 04 11:11:11	2019 APR 04 12:14:01	2019 APR 04 11:42:25	3770.0	-42.5	65.5	123.2	-71.7	-7.2	71.7	14.2	
145	2019 APR 04 13:09:01	2019 APR 04 14:11:51	2019 APR 04 13:40:15	3770.0	-71.1	36.6	94.5	-71.7	-7.1	71.7	14.2	
146	2019 APR 04 15:06:54	2019 APR 04 16:09:47	2019 APR 04 15:38:09	3774.0	-99.9	7.7	66.0	-71.7	-7.1	71.7	14.2	
147	2019 APR 04 17:04:49	2019 APR 04 18:07:43	2019 APR 04 17:36:05	3774.0	-128.3	-21.3	37.4	-71.7	-6.9	71.8	14.1	
148	2019 APR 04 19:02:44	2019 APR 04 20:05:37	2019 APR 04 19:33:59	3774.0	-157.1	-50.2	8.6	-71.8	-6.8	71.8	14.1	
149	2019 APR 04 21:00:37	2019 APR 04 22:03:31	2019 APR 04 21:31:53	3774.0	174.4	-79.1	-19.8	-71.9	-6.6	72.0	14.1	
150	2019 APR 04 22:58:29	2019 APR 05 00:01:21	2019 APR 04 23:29:43	3772.0	145.9	-108.0	-48.4	-72.0	-6.5	72.0	14.1	
151	2019 APR 05 00:56:18	2019 APR 05 01:59:11	2019 APR 05 01:27:33	3772.0	117.3	-136.9	-77.1	-72.0	-6.4	72.0	14.1	
152	2019 APR 05 02:54:10	2019 APR 05 03:57:05	2019 APR 05 03:25:27	3776.0	88.5	-165.9	-105.6	-72.0	-6.4	72.0	14.1	
153	2019 APR 05 04:52:05	2019 APR 05 05:54:59	2019 APR 05 05:23:21	3774.0	60.0	165.1	-134.4	-72.0	-6.2	72.0	14.0	
154	2019 APR 05 06:50:01	2019 APR 05 07:52:55	2019 APR 05 07:21:17	3774.0	31.3	136.2	-162.9	-72.1	-6.1	72.1	14.0	
155	2019 APR 05 08:47:57	2019 APR 05 09:50:49	2019 APR 05 09:19:11	3772.0	2.8	107.3	168.6	-72.2	-6.0	72.2	14.0	
156	2019 APR 05 10:45:48	2019 APR 05 11:48:39	2019 APR 05 11:17:03	3770.0	-25.7	78.4	139.9	-72.3	-5.8	72.3	14.0	
157	2019 APR 05 12:43:38	2019 APR 05 13:46:29	2019 APR 05 13:14:51	3772.0	-54.6	49.5	111.3	-72.3	-5.8	72.3	14.0	
158	2019 APR 05 14:41:29	2019 APR 05 15:44:23	2019 APR 05 15:12:45	3774.0	-83.1	20.5	82.7	-72.3	-5.7	72.3	14.0	
