MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 FEB 07 02:36:00,-55.7482,-98.2226,251.2701,15.2394,82.8931,1.4423e-14,82.8931,2025 FEB 07 02:24:00,-55.2972,-94.5525,378.6349,15.2894,82.8925,4.0265,86.8917
2025 FEB 07 02:39:00,-46.0131,-100.1233,252.2061,15.1614,75.692,1.6246e-13,75.692,2025 FEB 07 02:21:00,-47.0421,-99.1051,378.9064,14.9372,74.7777,0.47855,74.6819
2025 FEB 07 04:33:00,-40.0684,-128.3975,254.4205,15.1261,71.3818,1.1018e-14,71.3818,2025 FEB 07 04:18:00,-44.4851,-129.1123,379.7871,14.835,72.2007,0.47668,72.1009
2025 FEB 07 10:03:00,-61.8416,153.8726,252.6638,15.2981,87.4206,3.8693e-14,87.4206,2025 FEB 07 10:18:00,-61.0225,154.0325,379.9796,15.5522,88.2399,13.3044,101.5364
2025 FEB 07 10:06:00,-52.1082,151.632,253.2531,15.1975,80.17,7.4726e-14,80.17,2025 FEB 07 10:15:00,-53.5454,148.7518,379.8293,15.1514,80.8687,1.4616,82.2541
2025 FEB 07 18:27:00,65.6179,-147.7496,310.3981,3.3672,89.6579,1.7128e-14,89.6579,2025 FEB 07 19:09:00,63.6522,-151.484,430.5427,3.7997,88.7574,0.54901,89.0657
2025 FEB 08 10:27:00,-44.7535,155.4018,254.082,15.1531,74.935,5.0188e-14,74.935,2025 FEB 08 09:48:00,-48.2901,158.5907,380.4309,14.7328,74.4923,0.46718,74.3856
2025 FEB 08 16:00:00,-56.3888,75.9186,252.701,15.2569,83.6484,3.4878e-14,83.6484,2025 FEB 08 15:45:00,-57.7972,78.0087,378.6163,15.1528,84.0191,0.45726,83.95
2025 FEB 09 00:21:00,70.0812,137.2079,311.5109,3.4714,86.1132,1.5982e-14,86.1132,2025 FEB 09 00:39:00,67.2366,140.1829,429.6983,3.9617,85.7168,2.9756,88.3939
2025 FEB 09 05:57:00,71.6905,56.3056,310.5968,3.5294,84.8346,3.1041e-14,84.8346,2025 FEB 09 06:33:00,67.7902,54.7476,431.1691,4.0094,85.1514,0.51708,85.4307
2025 FEB 10 05:24:00,-56.6883,-110.0309,253.0453,15.2683,84.1306,1.2821e-14,84.1306,2025 FEB 10 05:06:00,-59.8794,-109.7387,378.6893,14.9956,84.8834,0.44604,84.8071
2025 FEB 10 13:45:00,70.2964,-48.6395,311.3142,3.4894,85.6833,1.7201e-14,85.6833,2025 FEB 10 14:00:00,68.9735,-45.8728,431.9585,3.9172,84.7292,2.3579,86.8941
2025 FEB 10 19:21:00,71.86,-129.5614,311.9826,3.5461,84.4447,1.9671e-14,84.4447,2025 FEB 10 19:54:00,69.5027,-130.9615,432.8343,3.9883,84.0915,0.50235,84.3635
2025 FEB 11 16:54:00,-62.9342,92.8972,252.9762,15.355,89.039,5.6383e-14,89.039,2025 FEB 11 16:30:00,-64.31,94.6951,378.6313,15.0856,88.72,0.42701,88.6667
2025 FEB 12 08:45:00,72.2799,44.4548,312.1109,3.555,83.9279,2.9323e-14,83.9279,2025 FEB 12 09:15:00,71.0255,43.8973,432.5351,4.0047,82.9725,0.48849,83.2359
2025 FEB 13 06:18:00,-63.5451,-92.9945,251.1289,15.3703,89.7351,2.8626e-14,89.7351,2025 FEB 13 05:51:00,-66.1689,-92.0212,378.6923,14.9969,89.9048,0.41578,89.8527
2025 FEB 13 09:06:00,65.214,46.4568,308.6777,3.3925,89.0295,2.2935e-14,89.0295,2025 FEB 13 08:48:00,66.9026,46.1826,430.8665,3.0822,89.2036,0.52043,89.5289
2025 FEB 14 03:45:00,75.1548,138.4274,313.0848,3.6792,81.4999,1.778e-14,81.4999,2025 FEB 14 04:30:00,72.974,134.6058,431.7584,4.1544,81.112,0.46989,81.3589
2025 FEB 14 16:54:00,63.9628,-58.0728,307.9234,3.3803,89.743,2.7909e-14,89.743,2025 FEB 14 16:15:00,67.9663,-54.976,431.2915,2.9542,88.7445,0.51061,89.0684
2025 FEB 14 20:36:00,71.2584,-109.4848,310.4114,3.5547,84.2272,6.7937e-15,84.2272,2025 FEB 14 20:12:00,70.6382,-105.6131,432.2106,3.4233,85.1122,0.49042,85.4014
2025 FEB 14 22:30:00,65.5434,-139.4007,309.1202,3.41,88.5199,9.5417e-15,88.5199,2025 FEB 14 22:09:00,68.8378,-139.4101,432.6588,3.0686,87.6512,2.8594,90.4762
2025 FEB 15 04:06:00,67.7609,139.4081,310.056,3.4486,86.8562,1.0668e-14,86.8562,2025 FEB 15 04:03:00,69.3549,134.7821,430.3271,3.0917,87.1624,2.5895,89.7201
