MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 NOV 07 22:09:00,-73.1343,90.7845,253.1457,16.3869,88.1212,1.5907e-14,88.1212,2025 NOV 07 22:00:00,-70.5581,94.1314,380.4229,16.4642,87.4095,0.43388,87.4729
2025 NOV 09 11:33:00,-72.5881,-95.5915,251.5021,16.3642,87.4624,4.7128e-14,87.4624,2025 NOV 09 11:21:00,-68.9151,-91.0088,380.5756,16.475,86.4822,0.44718,86.541
2025 NOV 11 02:51:00,-66.4162,48.1259,252.3853,16.1969,83.6623,5.5546e-14,83.6623,2025 NOV 11 02:39:00,-69.3286,49.4933,379.3529,16.0933,84.4863,0.43289,84.5279
2025 NOV 11 08:27:00,-68.673,-33.0262,253.9334,16.2372,84.8154,2.7406e-14,84.8154,2025 NOV 11 08:33:00,-68.5063,-35.5988,381.5048,16.1631,84.3812,0.44139,84.4233
2025 NOV 11 17:48:00,-68.3155,-169.689,252.6946,16.2269,84.5232,7.9514e-15,84.5232,2025 NOV 11 18:24:00,-64.8718,-173.1717,380.9239,16.5789,85.042,0.48001,85.0959
2025 NOV 12 16:15:00,-65.9292,-137.9841,253.5312,16.1917,83.0831,3.1163e-14,83.0831,2025 NOV 12 16:00:00,-67.4752,-136.0576,378.5562,16.0767,83.1938,0.44629,83.228
2025 NOV 13 01:36:00,-65.9471,85.6585,252.3549,16.2017,83.0616,2.3244e-14,83.0616,2025 NOV 13 01:51:00,-63.9182,85.1786,379.6977,16.4131,83.4217,0.48172,83.4642
2025 NOV 13 07:12:00,-67.7186,4.1747,254.6128,16.22,83.887,2.0307e-14,83.887,2025 NOV 13 07:45:00,-62.802,-0.64324,380.0457,16.4342,83.0659,2.0548,85.1182
2025 NOV 14 05:39:00,-65.2164,35.7816,252.4347,16.1781,82.3571,4.3406e-14,82.3571,2025 NOV 14 05:21:00,-65.5592,37.722,378.6404,16.0153,81.6273,0.45817,81.6522
2025 NOV 14 09:24:00,-63.5079,-19.4579,253.8589,16.1453,81.3748,1.6218e-14,81.3748,2025 NOV 14 09:18:00,-62.0367,-16.9763,380.572,16.2133,81.146,6.3858,87.5181
2025 NOV 14 15:00:00,-65.2802,-100.5679,251.0409,16.1886,82.3601,3.9757e-15,82.3601,2025 NOV 14 15:12:00,-61.8057,-101.863,379.1787,16.2969,81.5261,0.49479,81.6539
2025 NOV 14 18:45:00,-63.1546,-156.0472,252.6464,16.1397,81.1013,2.0427e-14,81.1013,2025 NOV 14 19:09:00,-58.4851,-155.6502,380.0628,16.5556,82.0019,2.4346,79.6714
2025 NOV 16 02:33:00,-61.3164,99.472,251.9189,16.1258,79.9144,1.9149e-14,79.9144,2025 NOV 16 02:36:00,-57.1254,101.0466,379.5862,16.2794,79.1998,4.1949,83.3927
2025 NOV 16 06:18:00,-59.0155,44.2342,251.5006,16.0931,78.6426,2.7175e-14,78.6426,2025 NOV 16 06:30:00,-62.0725,39.2423,378.3363,15.955,79.1654,0.47936,79.1775
2025 NOV 17 17:51:00,-54.7959,-115.3303,251.4162,16.0567,76.2107,2.4841e-14,76.2107,2025 NOV 17 17:54:00,-57.6365,-117.1429,378.7181,15.9844,76.9554,0.5056,76.9614
2025 NOV 19 05:24:00,-50.3185,85.1285,251.1874,16.0217,73.6992,1.2778e-14,73.6992,2025 NOV 19 05:18:00,-53.0439,85.0738,379.2902,15.9206,74.0666,1.8945,75.9102
2025 NOV 19 11:00:00,-52.0416,3.4502,253.0601,16.0269,74.4365,3.5986e-14,74.4365,2025 NOV 19 11:12:00,-52.1058,-0.83309,380.2327,15.9361,73.7168,0.5277,73.7168
2025 NOV 19 14:45:00,-50.2672,-51.4835,251.5068,16.0147,73.5416,7.0405e-14,73.5416,2025 NOV 19 15:09:00,-48.9488,-56.4048,380.6843,16.0758,73.5254,3.2689,70.3165
2025 NOV 20 13:12:00,-47.9066,-19.5102,252.4005,15.9969,72.2108,1.2662e-13,72.2108,2025 NOV 20 12:45:00,-51.5409,-16.6745,381.0593,15.7478,71.7123,0.5235,71.7006
2025 NOV 20 16:57:00,-45.9819,-74.3904,249.8739,15.9881,71.3039,6.5569e-15,71.3039,2025 NOV 20 16:42:00,-48.3026,-72.7542,380.2495,15.8539,71.0716,0.53569,71.0689
2025 NOV 20 20:42:00,-43.7044,-129.3251,251.3738,15.9756,70.2321,2.1097e-14,70.2321,2025 NOV 20 20:39:00,-44.7096,-128.8429,379.6071,15.9592,70.4781,0.54418,70.4875
2025 NOV 21 00:27:00,-41.8447,175.6554,251.664,15.9575,69.2838,5.8648e-14,69.2838,2025 NOV 21 00:36:00,-41.196,174.6262,381.1789,16.035,69.8311,0.54565,69.5924
2025 NOV 21 04:12:00,-40.1306,120.8402,251.8811,15.9531,68.5433,2.0365e-14,68.5433,2025 NOV 21 04:33:00,-38.0235,117.8062,379.9565,16.0914,69.2621,0.54483,69.296
2025 NOV 22 06:24:00,-35.9616,98.0879,252.4951,15.9367,66.636,2.2504e-14,66.636,2025 NOV 22 06:06:00,-37.2943,101.6371,379.5057,15.8814,66.5114,2.2171,68.6748
2025 NOV 22 10:09:00,-33.6254,43.1668,253.0503,15.9253,65.6571,6.4871e-14,65.6571,2025 NOV 22 10:03:00,-33.4507,44.5412,379.322,15.9194,65.5307,5.9436,71.4074
2025 NOV 22 13:54:00,-31.8818,-11.7289,254.56,15.9153,64.926,6.1034e-14,64.926,2025 NOV 22 14:00:00,-30.2292,-11.7968,382.2974,16.0081,65.5228,0.51982,65.5807
2025 NOV 22 17:39:00,-30.0103,-66.578,252.7698,15.9086,64.2102,9.024e-14,64.2102,2025 NOV 22 17:57:00,-26.8403,-68.8449,382.139,16.0494,65.035,0.5039,65.1081
