S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2023 AUG 16 19:15:00,1.7113,-157.3204,392.9642,15.4203,54.3833,2.4248,52.0856

MRO,2023 AUG 16 21:03:00,9.5702,178.1332,273.4416,15.5358,52.4393,7.5013e-15,52.4393
TGO,2023 AUG 16 21:15:00,7.9192,174.1697,395.9373,15.4661,52.1711,3.3782,55.4371

MRO,2023 AUG 16 22:57:00,15.211,150.1225,277.2964,15.5178,50.1415,3.0005e-14,50.1415
TGO,2023 AUG 16 23:15:00,13.9486,146.3572,398.629,15.5586,51.126,2.7172,53.7974

MRO,2023 AUG 18 01:09:00,19.4049,127.4247,279.3397,15.5058,48.7333,2.7909e-14,48.7333
TGO,2023 AUG 18 00:51:00,23.2083,132.4079,403.8168,15.5461,48.365,0.73794,47.6287

MRO,2023 AUG 18 03:03:00,25.1753,99.3599,282.4815,15.4842,47.1531,3.1964e-14,47.1531
TGO,2023 AUG 18 02:48:00,20.6226,102.3176,401.122,15.4381,47.4978,4.4455,51.9119

MRO,2023 AUG 18 04:54:00,21.5575,72.5446,279.7367,15.4972,48.0758,3.0005e-14,48.0758
TGO,2023 AUG 18 04:45:00,18.0268,73.3768,399.774,15.4067,47.7605,0.28693,47.8373

MRO,2023 AUG 18 08:39:00,23.7068,17.7357,283.1113,15.4933,47.5556,5.3411e-14,47.5556
TGO,2023 AUG 18 08:42:00,21.5575,16.2509,403.4773,15.4431,47.3421,0.24314,47.5851

MRO,2023 AUG 18 12:24:00,25.4079,-37.1025,283.1039,15.4875,47.1598,8.1213e-14,47.1598
TGO,2023 AUG 18 12:39:00,24.8215,-40.9682,405.9026,15.4731,47.0724,0.1968,47.2684

MRO,2023 AUG 19 16:30:00,35.4766,-88.0238,290.594,15.4433,45.7392,2.0151e-14,45.7392
TGO,2023 AUG 19 16:12:00,31.6736,-84.4212,410.3582,15.3914,45.1993,0.17957,45.3662

MRO,2023 AUG 19 20:15:00,37.6643,-142.8867,292.5867,15.4358,45.6991,5.725e-14,45.6991
TGO,2023 AUG 19 20:09:00,35.1799,-140.935,413.3636,15.4686,46.0521,1.9855,44.2139

MRO,2023 AUG 20 00:00:00,39.4469,162.2693,295.4969,15.4294,45.7312,1.2722e-14,45.7312
TGO,2023 AUG 20 00:06:00,38.5608,161.6754,415.3742,15.4872,46.3475,2.1335,48.399

MRO,2023 AUG 20 01:51:00,35.5259,135.5395,292.051,15.4481,45.8097,6.0011e-14,45.8097
TGO,2023 AUG 20 02:03:00,35.8172,132.1106,412.0333,15.4142,45.4003,0.18418,45.5623

MRO,2023 AUG 21 05:57:00,45.2346,84.4772,297.4735,15.3947,46.119,2.624e-14,46.119
TGO,2023 AUG 21 05:36:00,42.648,89.1675,416.0761,15.3667,45.4121,1.1919,46.4983

MRO,2023 AUG 21 09:42:00,47.4353,29.5639,301.0064,15.3839,46.4463,7.6862e-14,46.4463
TGO,2023 AUG 21 09:33:00,46.0893,32.8791,419.7062,15.4589,46.9341,1.0342,47.8743

MRO,2023 AUG 21 11:33:00,43.5556,2.9824,297.8157,15.4122,46.0437,7.2567e-14,46.0437
TGO,2023 AUG 21 11:30:00,43.3972,2.6769,417.6668,15.3433,45.2811,1.8089,46.9349

MRO,2023 AUG 21 15:18:00,45.2625,-51.9572,298.2745,15.3997,46.1925,4.8964e-14,46.1925
TGO,2023 AUG 21 15:27:00,46.6294,-53.6024,420.3524,15.4361,46.8136,0.10379,46.7118

MRO,2023 AUG 21 17:09:00,41.5142,-78.6998,295.7118,15.4175,45.8469,4.7602e-14,45.8469
TGO,2023 AUG 21 17:24:00,44.1775,-83.6748,418.4181,15.3292,45.2705,0.13265,45.3619

MRO,2023 AUG 23 02:51:00,49.782,148.5915,302.4874,15.3717,46.9614,5.0988e-14,46.9614
TGO,2023 AUG 23 02:51:00,51.3658,148.0754,422.8686,15.3372,47.0773,0.095993,47.1328

MRO,2023 AUG 23 08:27:00,48.1009,66.9138,298.9756,15.3772,46.6183,2.2935e-14,46.6183
TGO,2023 AUG 23 08:45:00,52.2937,62.199,423.6412,15.3547,47.5152,1.9076,46.0637

MRO,2023 AUG 23 12:15:00,59.6516,10.0005,307.5402,15.2817,49.5689,1.5982e-14,49.5689
TGO,2023 AUG 23 12:42:00,55.3764,6.2998,424.8897,15.4728,49.4478,0.65696,48.956

MRO,2023 AUG 24 10:42:00,62.0737,41.6293,308.6938,15.2414,50.408,6.1427e-14,50.408
TGO,2023 AUG 23 10:45:00,58.0349,36.9508,426.6484,15.6183,51.3959,1.3557,52.5253

MRO,2023 AUG 24 14:24:00,54.4515,-10.8935,303.9916,15.3414,48.1449,4.1009e-14,48.1449
TGO,2023 AUG 24 14:15:00,55.966,-9.8293,425.7477,15.2661,48.0788,1.1163,48.8559

MRO,2023 AUG 24 20:00:00,52.5678,-92.5748,302.416,15.3464,47.604,2.0195e-14,47.604
TGO,2023 AUG 24 20:09:00,56.9006,-96.0741,425.6169,15.2592,48.392,1.3394,49.4049

MRO,2023 AUG 24 23:48:00,64.2012,-149.9999,309.2256,15.2169,51.2857,1.3494e-14,51.2857
TGO,2023 AUG 25 00:06:00,59.8839,-150.318,428.8409,15.4878,51.1681,1.7453,50.1208

MRO,2023 AUG 26 01:57:00,58.8236,-170.5684,308.3597,15.2983,49.5038,5.5089e-14,49.5038
TGO,2023 AUG 26 01:39:00,60.4321,-166.3496,429.4329,15.2875,50.0895,0.10149,50.0782

MRO,2023 AUG 26 03:48:00,54.9423,163.0386,306.7163,15.3394,48.3833,2.3801e-14,48.3833
TGO,2023 AUG 26 03:36:00,58.019,161.9847,427.2256,15.0744,47.5905,1.3715,48.495

MRO,2023 AUG 26 11:21:00,68.2771,49.7294,311.8775,15.1342,53.0381,1.7201e-14,53.0381
TGO,2023 AUG 26 11:30:00,64.2132,54.0588,430.1127,15.5689,53.4284,1.3139,52.7926

MRO,2023 AUG 26 13:12:00,64.5959,23.943,311.2415,15.2158,51.5709,2.2935e-14,51.5709
TGO,2023 AUG 26 13:27:00,61.8739,21.6672,428.4404,15.3072,50.865,0.083246,50.9342

MRO,2023 AUG 27 15:21:00,59.2294,3.3902,307.4024,15.2983,49.7644,1.8177e-14,49.7644
TGO,2023 AUG 27 15:00:00,62.343,5.8804,428.5122,15.1236,50.0168,0.63911,50.3681

MRO,2023 AUG 28 02:36:00,65.1806,-162.2131,310.4886,15.2081,51.9198,1.2821e-14,51.9198
TGO,2023 AUG 28 02:48:00,63.8271,-165.6167,430.8765,15.1758,51.0773,0.019827,51.0963

MRO,2023 AUG 29 04:45:00,60.0904,177.1977,308.5977,15.2881,50.1523,9.0747e-15,50.1523
TGO,2023 AUG 29 04:21:00,64.3663,178.7026,430.4327,14.9992,50.4447,0.95956,50.921

MRO,2023 AUG 29 14:09:00,69.8521,37.1467,312.2476,15.1006,53.9793,2.4013e-14,53.9793
TGO,2023 AUG 29 14:12:00,67.9348,40.5698,431.2331,15.3775,54.2382,0.58913,54.6073

MRO,2023 AUG 29 16:00:00,66.119,11.5908,310.8242,15.1975,52.4436,1.1468e-14,52.4436
TGO,2023 AUG 29 16:09:00,65.6672,7.4205,430.1639,15.0656,51.527,0.16926,51.6511

MRO,2023 AUG 31 03:33:00,70.5859,-148.9815,312.2824,15.0947,54.4876,5.1506e-14,54.4876
TGO,2023 AUG 31 03:33:00,69.6685,-145.067,433.0992,15.3558,55.1029,0.66583,55.4236

MRO,2023 SEP 01 13:12:00,68.8618,80.3165,310.6906,15.1342,53.7987,1.4881e-14,53.7987
TGO,2023 SEP 01 12:57:00,68.9092,80.6028,431.8067,14.9097,52.8472,1.2912,53.313

MRO,2023 SEP 01 18:48:00,67.2544,-0.6465,311.3638,15.1872,53.2064,1.2723e-14,53.2064
TGO,2023 SEP 01 18:51:00,69.0855,-4.6725,431.6235,14.9675,53.2168,1.0852,53.1901

MRO,2023 SEP 02 02:18:00,71.0707,-111.9245,311.79,15.0686,54.8149,5.8781e-14,54.8149
TGO,2023 SEP 02 02:39:00,66.3782,-110.1232,428.7677,15.5294,54.5695,67.2117,14.9719

