Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	205	Ingress	2018 OCT 26 01:50:42	2018 OCT 26 01:58:20	2018 OCT 26 01:56:38	458.0	-66.4	-57.4	2.8	
NOMAD	206	Egress	2018 OCT 26 02:25:35	2018 OCT 26 02:32:47	2018 OCT 26 02:27:14	432.0	2.9	47.0	8.0	
ACS	207	Ingress	2018 OCT 26 03:48:26	2018 OCT 26 03:56:01	2018 OCT 26 03:54:21	455.0	-95.8	-57.8	2.8	
ACS	208	Egress	2018 OCT 26 04:23:32	2018 OCT 26 04:30:41	2018 OCT 26 04:25:10	429.0	-25.4	47.4	8.1	
N/A	209	Ingress	2018 OCT 26 05:46:12	2018 OCT 26 05:53:43	2018 OCT 26 05:52:03	451.0	-124.6	-57.8	2.8	
N/A	210	Egress	2018 OCT 26 06:21:26	2018 OCT 26 06:28:32	2018 OCT 26 06:23:03	426.0	-53.9	47.6	8.1	
NOMAD	211	Ingress	2018 OCT 26 07:43:59	2018 OCT 26 07:51:26	2018 OCT 26 07:49:47	447.0	-153.5	-57.9	2.7	
NOMAD	212	Egress	2018 OCT 26 08:19:19	2018 OCT 26 08:26:22	2018 OCT 26 08:20:56	423.0	-82.4	47.7	8.1	
ACS	213	Ingress	2018 OCT 26 09:41:45	2018 OCT 26 09:49:09	2018 OCT 26 09:47:31	444.0	176.8	-58.3	2.7	
ACS	214	Egress	2018 OCT 26 10:17:16	2018 OCT 26 10:24:14	2018 OCT 26 10:18:52	418.0	-110.9	47.8	8.1	
NOMAD	215	Ingress	2018 OCT 26 11:39:33	2018 OCT 26 11:46:54	2018 OCT 26 11:45:17	441.0	147.6	-58.5	2.6	
NOMAD	216	Egress	2018 OCT 26 12:15:16	2018 OCT 26 12:22:11	2018 OCT 26 12:16:51	415.0	-139.3	48.1	8.1	
NOMAD	217	Ingress	2018 OCT 26 13:37:23	2018 OCT 26 13:44:40	2018 OCT 26 13:43:04	437.0	118.5	-58.7	2.6	
NOMAD	218	Egress	2018 OCT 26 14:13:17	2018 OCT 26 14:20:08	2018 OCT 26 14:14:51	411.0	-167.6	48.4	8.1	
ACS	219	Ingress	2018 OCT 26 15:35:10	2018 OCT 26 15:42:24	2018 OCT 26 15:40:49	434.0	89.5	-58.8	2.6	
ACS	220	Egress	2018 OCT 26 16:11:14	2018 OCT 26 16:18:03	2018 OCT 26 16:12:48	409.0	164.1	48.7	8.2	
N/A	221	Ingress	2018 OCT 26 17:32:53	2018 OCT 26 17:40:05	2018 OCT 26 17:38:30	432.0	60.2	-59.1	2.5	
N/A	222	Egress	2018 OCT 26 18:09:07	2018 OCT 26 18:15:53	2018 OCT 26 18:10:40	406.0	135.7	48.9	8.2	
NOMAD	223	Ingress	2018 OCT 26 19:30:38	2018 OCT 26 19:37:47	2018 OCT 26 19:36:13	429.0	31.3	-59.1	2.5	
NOMAD	224	Egress	2018 OCT 26 20:06:58	2018 OCT 26 20:13:41	2018 OCT 26 20:08:30	403.0	107.1	48.9	8.2	
ACS	225	Ingress	2018 OCT 26 21:28:29	2018 OCT 26 21:35:35	2018 OCT 26 21:34:00	426.0	2.2	-59.3	2.5	
ACS	226	Egress	2018 OCT 26 22:04:56	2018 OCT 26 22:11:36	2018 OCT 26 22:06:27	400.0	78.6	49.1	8.2	
NOMAD	227	Ingress	2018 OCT 26 23:26:20	2018 OCT 26 23:33:22	2018 OCT 26 23:31:48	422.0	-27.0	-59.5	2.5	
NOMAD	228	Egress	2018 OCT 27 00:02:55	2018 OCT 27 00:09:33	2018 OCT 27 00:04:26	398.0	50.1	49.3	8.2	
NOMAD	229	Ingress	2018 OCT 27 01:24:08	2018 OCT 27 01:31:07	2018 OCT 27 01:29:34	419.0	-56.0	-59.6	2.4	
NOMAD	230	Egress	2018 OCT 27 02:00:53	2018 OCT 27 02:07:28	2018 OCT 27 02:02:24	395.0	21.7	49.5	8.2	
ACS	231	Ingress	2018 OCT 27 03:21:54	2018 OCT 27 03:28:51	2018 OCT 27 03:27:19	417.0	-85.0	-59.7	2.4	
ACS	232	Egress	2018 OCT 27 03:58:50	2018 OCT 27 04:05:22	2018 OCT 27 04:00:19	392.0	-6.6	49.8	8.3	
N/A	233	Ingress	2018 OCT 27 05:19:39	2018 OCT 27 05:26:34	2018 OCT 27 05:25:02	415.0	-114.4	-60.0	2.4	
N/A	234	Egress	2018 OCT 27 05:56:43	2018 OCT 27 06:03:14	2018 OCT 27 05:58:13	391.0	-35.0	50.0	8.3	
NOMAD	235	Ingress	2018 OCT 27 07:17:26	2018 OCT 27 07:24:18	2018 OCT 27 07:22:47	412.0	-143.2	-60.0	2.3	
NOMAD	236	Egress	2018 OCT 27 07:54:36	2018 OCT 27 08:01:03	2018 OCT 27 07:56:05	387.0	-63.5	50.1	8.3	
ACS	237	Ingress	2018 OCT 27 09:15:14	2018 OCT 27 09:22:03	2018 OCT 27 09:20:32	409.0	-172.3	-60.1	2.3	
ACS	238	Egress	2018 OCT 27 09:52:30	2018 OCT 27 09:58:54	2018 OCT 27 09:53:58	384.0	-92.1	50.2	8.3	
N/A	239	Ingress	2018 OCT 27 11:13:02	2018 OCT 27 11:19:49	2018 OCT 27 11:18:19	407.0	158.5	-60.3	2.3	
N/A	240	Egress	2018 OCT 27 11:50:27	2018 OCT 27 11:56:49	2018 OCT 27 11:51:55	382.0	-120.6	50.3	8.3	
N/A	241	Ingress	2018 OCT 27 13:10:53	2018 OCT 27 13:17:36	2018 OCT 27 13:16:07	403.0	129.3	-60.5	2.2	
N/A	242	Egress	2018 OCT 27 13:48:26	2018 OCT 27 13:54:46	2018 OCT 27 13:49:53	380.0	-148.9	50.6	8.3	
N/A	243	Ingress	2018 OCT 27 15:08:42	2018 OCT 27 15:15:23	2018 OCT 27 15:13:54	401.0	100.2	-60.6	2.2	
N/A	244	Egress	2018 OCT 27 15:46:24	2018 OCT 27 15:52:42	2018 OCT 27 15:47:51	378.0	-177.2	50.8	8.4	
NOMAD	245	Ingress	2018 OCT 27 17:06:28	2018 OCT 27 17:13:07	2018 OCT 27 17:11:38	399.0	71.4	-60.6	2.2	
NOMAD	246	Egress	2018 OCT 27 17:44:18	2018 OCT 27 17:50:33	2018 OCT 27 17:45:44	375.0	154.4	51.0	8.4	
ACS	247	Ingress	2018 OCT 27 19:04:12	2018 OCT 27 19:10:49	2018 OCT 27 19:09:21	397.0	41.9	-60.9	2.1	
ACS	248	Egress	2018 OCT 27 19:42:08	2018 OCT 27 19:48:21	2018 OCT 27 19:43:34	373.0	125.8	51.1	8.4	
NOMAD	249	Ingress	2018 OCT 27 21:02:02	2018 OCT 27 21:08:37	2018 OCT 27 21:07:09	395.0	12.8	-61.0	2.1	
NOMAD	250	Egress	2018 OCT 27 21:40:03	2018 OCT 27 21:46:14	2018 OCT 27 21:41:28	371.0	97.2	51.2	8.4	
NOMAD	251	Ingress	2018 OCT 27 22:59:54	2018 OCT 27 23:06:26	2018 OCT 27 23:04:58	392.0	-15.7	-61.0	2.1	
NOMAD	252	Egress	2018 OCT 27 23:38:01	2018 OCT 27 23:44:10	2018 OCT 27 23:39:26	369.0	68.7	51.3	8.4	
N/A	253	Ingress	2018 OCT 28 00:57:44	2018 OCT 28 01:04:13	2018 OCT 28 01:02:47	389.0	-44.9	-61.1	2.1	
N/A	254	Egress	2018 OCT 28 01:35:59	2018 OCT 28 01:42:06	2018 OCT 28 01:37:24	367.0	40.3	51.5	8.4	
ACS	255	Ingress	2018 OCT 28 02:55:31	2018 OCT 28 03:01:59	2018 OCT 28 03:00:33	388.0	-74.6	-61.4	2.0	
ACS	256	Egress	2018 OCT 28 03:33:55	2018 OCT 28 03:40:00	2018 OCT 28 03:35:19	365.0	11.9	51.7	8.4	
NOMAD	257	Ingress	2018 OCT 28 04:53:17	2018 OCT 28 04:59:44	2018 OCT 28 04:58:18	387.0	-103.5	-61.4	2.0	
NOMAD	258	Egress	2018 OCT 28 05:31:49	2018 OCT 28 05:37:52	2018 OCT 28 05:33:13	363.0	-16.5	51.9	8.5	
ACS	259	Ingress	2018 OCT 28 06:51:04	2018 OCT 28 06:57:28	2018 OCT 28 06:56:03	384.0	-132.3	-61.5	2.0	
ACS	260	Egress	2018 OCT 28 07:29:41	2018 OCT 28 07:35:42	2018 OCT 28 07:31:04	361.0	-45.0	52.0	8.5	
NOMAD	261	Ingress	2018 OCT 28 08:48:52	2018 OCT 28 08:55:14	2018 OCT 28 08:53:49	382.0	-161.3	-61.6	2.0	
NOMAD	262	Egress	2018 OCT 28 09:27:33	2018 OCT 28 09:33:32	2018 OCT 28 09:28:56	359.0	-73.6	52.0	8.5	
NOMAD	263	Ingress	2018 OCT 28 10:46:41	2018 OCT 28 10:53:00	2018 OCT 28 10:51:36	379.0	168.8	-61.9	1.9	
NOMAD	264	Egress	2018 OCT 28 11:25:28	2018 OCT 28 11:31:25	2018 OCT 28 11:26:51	357.0	-102.2	52.1	8.5	
N/A	265	Ingress	2018 OCT 28 12:44:31	2018 OCT 28 12:50:49	2018 OCT 28 12:49:25	378.0	139.5	-62.0	1.8	
N/A	266	Egress	2018 OCT 28 13:23:26	2018 OCT 28 13:29:21	2018 OCT 28 13:24:48	355.0	-130.6	52.2	8.5	
ACS	267	Ingress	2018 OCT 28 14:42:22	2018 OCT 28 14:48:38	2018 OCT 28 14:47:14	376.0	111.0	-62.0	1.9	
ACS	268	Egress	2018 OCT 28 15:21:24	2018 OCT 28 15:27:17	2018 OCT 28 15:22:46	353.0	-159.0	52.5	8.5	
NOMAD	269	Ingress	2018 OCT 28 16:40:10	2018 OCT 28 16:46:24	2018 OCT 28 16:45:01	374.0	81.4	-62.2	1.8	
NOMAD	270	Egress	2018 OCT 28 17:19:19	2018 OCT 28 17:25:11	2018 OCT 28 17:20:40	352.0	172.7	52.6	8.5	
ACS	271	Ingress	2018 OCT 28 18:37:54	2018 OCT 28 18:44:07	2018 OCT 28 18:42:44	373.0	52.6	-62.2	1.8	
ACS	272	Egress	2018 OCT 28 19:17:09	2018 OCT 28 19:22:59	2018 OCT 28 19:18:30	350.0	144.1	52.7	8.5	
NOMAD	273	Ingress	2018 OCT 28 20:35:41	2018 OCT 28 20:41:53	2018 OCT 28 20:40:30	372.0	23.7	-62.3	1.8	
NOMAD	274	Egress	2018 OCT 28 21:15:01	2018 OCT 28 21:20:48	2018 OCT 28 21:16:21	347.0	115.5	52.8	8.6	
ACS	275	Ingress	2018 OCT 28 22:33:34	2018 OCT 28 22:39:42	2018 OCT 28 22:38:20	368.0	-5.6	-62.4	1.7	
ACS	276	Egress	2018 OCT 28 23:12:57	2018 OCT 28 23:18:44	2018 OCT 28 23:14:18	347.0	86.9	52.8	8.6	
N/A	277	Ingress	2018 OCT 29 00:31:26	2018 OCT 29 00:37:32	2018 OCT 29 00:36:10	366.0	-34.8	-62.5	1.7	
N/A	278	Egress	2018 OCT 29 01:10:55	2018 OCT 29 01:16:40	2018 OCT 29 01:12:15	345.0	58.5	53.0	8.6	
NOMAD	279	Ingress	2018 OCT 29 02:29:15	2018 OCT 29 02:35:20	2018 OCT 29 02:33:58	365.0	-64.0	-62.6	1.7	
NOMAD	280	Egress	2018 OCT 29 03:08:51	2018 OCT 29 03:14:34	2018 OCT 29 03:10:11	343.0	30.0	53.1	8.6	
NOMAD	281	Ingress	2018 OCT 29 04:27:02	2018 OCT 29 04:33:06	2018 OCT 29 04:31:44	364.0	-92.9	-62.7	1.6	
NOMAD	282	Egress	2018 OCT 29 05:06:45	2018 OCT 29 05:12:27	2018 OCT 29 05:08:05	342.0	1.6	53.3	8.6	
ACS	283	Ingress	2018 OCT 29 06:24:49	2018 OCT 29 06:30:51	2018 OCT 29 06:29:30	362.0	-121.8	-62.7	1.6	
ACS	284	Egress	2018 OCT 29 07:04:38	2018 OCT 29 07:10:18	2018 OCT 29 07:05:57	340.0	-26.8	53.4	8.6	
NOMAD	285	Ingress	2018 OCT 29 08:22:37	2018 OCT 29 08:28:37	2018 OCT 29 08:27:17	360.0	-150.7	-62.8	1.6	
NOMAD	286	Egress	2018 OCT 29 09:02:29	2018 OCT 29 09:08:08	2018 OCT 29 09:03:48	339.0	-55.4	53.4	8.6	
ACS	287	Ingress	2018 OCT 29 10:20:27	2018 OCT 29 10:26:25	2018 OCT 29 10:25:04	358.0	-179.9	-62.9	1.6	
ACS	288	Egress	2018 OCT 29 11:00:23	2018 OCT 29 11:05:59	2018 OCT 29 11:01:41	336.0	-84.0	53.5	8.6	
N/A	289	Ingress	2018 OCT 29 12:18:17	2018 OCT 29 12:24:14	2018 OCT 29 12:22:53	357.0	150.8	-63.0	1.5	
N/A	290	Egress	2018 OCT 29 12:58:19	2018 OCT 29 13:03:54	2018 OCT 29 12:59:37	335.0	-112.6	53.6	8.6	
NOMAD	291	Ingress	2018 OCT 29 14:16:09	2018 OCT 29 14:22:04	2018 OCT 29 14:20:44	355.0	121.5	-63.1	1.5	
NOMAD	292	Egress	2018 OCT 29 14:56:17	2018 OCT 29 15:01:50	2018 OCT 29 14:57:34	333.0	-141.0	53.8	8.7	
NOMAD	293	Ingress	2018 OCT 29 16:13:59	2018 OCT 29 16:19:53	2018 OCT 29 16:18:33	354.0	92.4	-63.2	1.4	
NOMAD	294	Egress	2018 OCT 29 16:54:12	2018 OCT 29 16:59:45	2018 OCT 29 16:55:30	333.0	-169.4	53.9	8.7	
ACS	295	Ingress	2018 OCT 29 18:11:45	2018 OCT 29 18:17:38	2018 OCT 29 18:16:18	353.0	62.8	-63.3	1.4	
ACS	296	Egress	2018 OCT 29 18:52:04	2018 OCT 29 18:57:35	2018 OCT 29 18:53:22	331.0	162.2	54.0	8.7	
NOMAD	297	Ingress	2018 OCT 29 20:09:31	2018 OCT 29 20:15:22	2018 OCT 29 20:14:03	351.0	33.9	-63.4	1.4	
NOMAD	298	Egress	2018 OCT 29 20:49:54	2018 OCT 29 20:55:24	2018 OCT 29 20:51:11	330.0	133.5	54.1	8.7	
ACS	299	Ingress	2018 OCT 29 22:07:23	2018 OCT 29 22:13:12	2018 OCT 29 22:11:53	349.0	4.7	-63.4	1.3	
ACS	300	Egress	2018 OCT 29 22:47:49	2018 OCT 29 22:53:17	2018 OCT 29 22:49:06	328.0	104.9	54.1	8.7	
N/A	301	Ingress	2018 OCT 30 00:05:15	2018 OCT 30 00:11:03	2018 OCT 30 00:09:44	348.0	-23.9	-63.4	1.3	
N/A	302	Egress	2018 OCT 30 00:45:46	2018 OCT 30 00:51:13	2018 OCT 30 00:47:03	327.0	76.4	54.2	8.7	
NOMAD	303	Ingress	2018 OCT 30 02:03:06	2018 OCT 30 02:08:52	2018 OCT 30 02:07:34	346.0	-53.1	-63.5	1.3	
NOMAD	304	Egress	2018 OCT 30 02:43:43	2018 OCT 30 02:49:08	2018 OCT 30 02:44:59	325.0	48.0	54.3	8.7	
ACS	305	Ingress	2018 OCT 30 04:00:54	2018 OCT 30 04:06:40	2018 OCT 30 04:05:22	346.0	-82.2	-63.6	1.3	
ACS	306	Egress	2018 OCT 30 04:41:37	2018 OCT 30 04:47:01	2018 OCT 30 04:42:53	324.0	19.5	54.4	8.7	
NOMAD	307	Ingress	2018 OCT 30 05:58:41	2018 OCT 30 06:04:26	2018 OCT 30 06:03:08	345.0	-111.8	-63.7	1.2	
NOMAD	308	Egress	2018 OCT 30 06:39:30	2018 OCT 30 06:44:53	2018 OCT 30 06:40:45	323.0	-8.9	54.6	8.8	
NOMAD	309	Ingress	2018 OCT 30 07:56:29	2018 OCT 30 08:02:12	2018 OCT 30 08:00:55	343.0	-140.6	-63.7	1.2	
NOMAD	310	Egress	2018 OCT 30 08:37:20	2018 OCT 30 08:42:43	2018 OCT 30 08:38:36	323.0	-37.5	54.6	8.8	
ACS	311	Ingress	2018 OCT 30 09:54:18	2018 OCT 30 09:59:59	2018 OCT 30 09:58:42	341.0	-169.7	-63.8	1.2	
ACS	312	Egress	2018 OCT 30 10:35:12	2018 OCT 30 10:40:33	2018 OCT 30 10:36:28	321.0	-66.2	54.6	8.8	
N/A	313	Ingress	2018 OCT 30 11:52:08	2018 OCT 30 11:57:48	2018 OCT 30 11:56:31	340.0	161.0	-63.9	1.1	
N/A	314	Egress	2018 OCT 30 12:33:07	2018 OCT 30 12:38:26	2018 OCT 30 12:34:22	319.0	-94.7	54.7	8.8	
N/A	315	Ingress	2018 OCT 30 13:50:00	2018 OCT 30 13:55:39	2018 OCT 30 13:54:22	339.0	131.6	-64.0	1.1	
N/A	316	Egress	2018 OCT 30 14:31:04	2018 OCT 30 14:36:22	2018 OCT 30 14:32:18	318.0	-123.2	54.8	8.8	
NOMAD	317	Ingress	2018 OCT 30 15:47:52	2018 OCT 30 15:53:29	2018 OCT 30 15:52:13	337.0	103.1	-64.0	1.1	
NOMAD	318	Egress	2018 OCT 30 16:29:00	2018 OCT 30 16:34:17	2018 OCT 30 16:30:15	317.0	-151.6	55.0	8.8	
ACS	319	Ingress	2018 OCT 30 17:45:40	2018 OCT 30 17:51:17	2018 OCT 30 17:50:00	337.0	73.5	-64.1	1.0	
ACS	320	Egress	2018 OCT 30 18:26:53	2018 OCT 30 18:32:09	2018 OCT 30 18:28:08	316.0	179.9	55.1	8.8	
NOMAD	321	Ingress	2018 OCT 30 19:43:25	2018 OCT 30 19:49:01	2018 OCT 30 19:47:45	336.0	44.7	-64.1	1.0	
NOMAD	322	Egress	2018 OCT 30 20:24:43	2018 OCT 30 20:29:57	2018 OCT 30 20:25:57	314.0	151.4	55.1	8.8	
NOMAD	323	Ingress	2018 OCT 30 21:41:14	2018 OCT 30 21:46:49	2018 OCT 30 21:45:33	335.0	15.6	-64.1	1.0	
NOMAD	324	Egress	2018 OCT 30 22:22:34	2018 OCT 30 22:27:48	2018 OCT 30 22:23:48	314.0	122.7	55.1	8.8	
N/A	325	Ingress	2018 OCT 30 23:39:08	2018 OCT 30 23:44:40	2018 OCT 30 23:43:25	332.0	-13.7	-64.2	0.9	
N/A	326	Egress	2018 OCT 31 00:20:31	2018 OCT 31 00:25:43	2018 OCT 31 00:21:44	312.0	94.1	55.2	8.8	
ACS	327	Ingress	2018 OCT 31 01:37:00	2018 OCT 31 01:42:31	2018 OCT 31 01:41:16	331.0	-42.3	-64.2	0.9	
ACS	328	Egress	2018 OCT 31 02:18:27	2018 OCT 31 02:23:39	2018 OCT 31 02:19:41	312.0	65.6	55.3	8.8	
NOMAD	329	Ingress	2018 OCT 31 03:34:50	2018 OCT 31 03:40:20	2018 OCT 31 03:39:05	330.0	-71.5	-64.3	0.9	
NOMAD	330	Egress	2018 OCT 31 04:16:22	2018 OCT 31 04:21:33	2018 OCT 31 04:17:36	311.0	37.1	55.4	8.8	
ACS	331	Ingress	2018 OCT 31 05:32:38	2018 OCT 31 05:38:08	2018 OCT 31 05:36:52	330.0	-101.1	-64.4	0.8	
ACS	332	Egress	2018 OCT 31 06:14:15	2018 OCT 31 06:19:25	2018 OCT 31 06:15:28	310.0	8.7	55.5	8.9	
NOMAD	333	Ingress	2018 OCT 31 07:30:25	2018 OCT 31 07:35:54	2018 OCT 31 07:34:39	329.0	-130.0	-64.4	0.8	
NOMAD	334	Egress	2018 OCT 31 08:12:06	2018 OCT 31 08:17:15	2018 OCT 31 08:13:19	309.0	-19.8	55.6	8.9	
ACS	335	Ingress	2018 OCT 31 09:28:15	2018 OCT 31 09:33:42	2018 OCT 31 09:32:27	327.0	-159.0	-64.4	0.8	
ACS	336	Egress	2018 OCT 31 10:09:58	2018 OCT 31 10:15:05	2018 OCT 31 10:11:10	307.0	-48.5	55.6	8.9	
N/A	337	Ingress	2018 OCT 31 11:26:05	2018 OCT 31 11:31:31	2018 OCT 31 11:30:16	326.0	171.7	-64.5	0.8	
N/A	338	Egress	2018 OCT 31 12:07:51	2018 OCT 31 12:12:57	2018 OCT 31 12:09:04	306.0	-77.1	55.6	8.9	
NOMAD	339	Ingress	2018 OCT 31 13:23:57	2018 OCT 31 13:29:21	2018 OCT 31 13:28:07	324.0	142.3	-64.5	0.7	
NOMAD	340	Egress	2018 OCT 31 14:05:47	2018 OCT 31 14:10:52	2018 OCT 31 14:06:59	305.0	-105.7	55.7	8.9	
NOMAD	341	Ingress	2018 OCT 31 15:21:49	2018 OCT 31 15:27:13	2018 OCT 31 15:25:59	324.0	113.6	-64.5	0.7	
NOMAD	342	Egress	2018 OCT 31 16:03:44	2018 OCT 31 16:08:48	2018 OCT 31 16:04:56	304.0	-134.1	55.8	8.9	
ACS	343	Ingress	2018 OCT 31 17:19:40	2018 OCT 31 17:25:03	2018 OCT 31 17:23:49	323.0	84.6	-64.6	0.7	
ACS	344	Egress	2018 OCT 31 18:01:38	2018 OCT 31 18:06:42	2018 OCT 31 18:02:50	304.0	-162.5	55.9	8.9	
NOMAD	345	Ingress	2018 OCT 31 19:17:26	2018 OCT 31 19:22:49	2018 OCT 31 19:21:35	323.0	55.1	-64.6	0.6	
NOMAD	346	Egress	2018 OCT 31 19:59:29	2018 OCT 31 20:04:31	2018 OCT 31 20:00:40	302.0	169.0	56.0	8.9	
ACS	347	Ingress	2018 OCT 31 21:15:13	2018 OCT 31 21:20:35	2018 OCT 31 21:19:21	322.0	26.1	-64.7	0.6	
ACS	348	Egress	2018 OCT 31 21:57:18	2018 OCT 31 22:02:20	2018 OCT 31 21:58:30	302.0	140.3	56.0	8.9	
N/A	349	Ingress	2018 OCT 31 23:13:06	2018 OCT 31 23:18:26	2018 OCT 31 23:17:13	320.0	-3.2	-64.7	0.6	
N/A	350	Egress	2018 OCT 31 23:55:13	2018 NOV 01 00:00:14	2018 OCT 31 23:56:24	301.0	111.6	56.0	8.9	
NOMAD	351	Ingress	2018 NOV 01 01:10:59	2018 NOV 01 01:16:18	2018 NOV 01 01:15:05	319.0	-31.9	-64.7	0.6	
NOMAD	352	Egress	2018 NOV 01 01:53:10	2018 NOV 01 01:58:09	2018 NOV 01 01:54:21	299.0	83.1	56.1	8.9	
NOMAD	353	Ingress	2018 NOV 01 03:08:50	2018 NOV 01 03:14:08	2018 NOV 01 03:12:55	318.0	-61.1	-64.7	0.5	
NOMAD	354	Egress	2018 NOV 01 03:51:05	2018 NOV 01 03:56:04	2018 NOV 01 03:52:16	299.0	54.6	56.2	9.0	
ACS	355	Ingress	2018 NOV 01 05:06:39	2018 NOV 01 05:11:57	2018 NOV 01 05:10:44	318.0	-90.1	-64.8	0.5	
ACS	356	Egress	2018 NOV 01 05:48:58	2018 NOV 01 05:53:56	2018 NOV 01 05:50:09	298.0	26.1	56.3	9.0	
NOMAD	357	Ingress	2018 NOV 01 07:04:27	2018 NOV 01 07:09:44	2018 NOV 01 07:08:31	317.0	-119.1	-64.8	0.5	
NOMAD	358	Egress	2018 NOV 01 07:46:50	2018 NOV 01 07:51:47	2018 NOV 01 07:48:00	297.0	-2.4	56.4	9.0	
ACS	359	Ingress	2018 NOV 01 09:02:15	2018 NOV 01 09:07:31	2018 NOV 01 09:06:19	316.0	-148.6	-64.8	0.4	
ACS	360	Egress	2018 NOV 01 09:44:40	2018 NOV 01 09:49:37	2018 NOV 01 09:45:51	297.0	-31.0	56.4	9.0	
N/A	361	Ingress	2018 NOV 01 11:00:05	2018 NOV 01 11:05:20	2018 NOV 01 11:04:07	315.0	-177.7	-64.8	0.4	
N/A	362	Egress	2018 NOV 01 11:42:32	2018 NOV 01 11:47:27	2018 NOV 01 11:43:42	295.0	-59.7	56.4	9.0	
NOMAD	363	Ingress	2018 NOV 01 12:57:56	2018 NOV 01 13:03:10	2018 NOV 01 13:01:58	314.0	153.5	-64.9	0.4	
NOMAD	364	Egress	2018 NOV 01 13:40:26	2018 NOV 01 13:45:21	2018 NOV 01 13:41:37	295.0	-88.3	56.4	9.0	
N/A	365	Ingress	2018 NOV 01 14:55:49	2018 NOV 01 15:01:02	2018 NOV 01 14:59:50	313.0	124.2	-64.9	0.3	
N/A	366	Egress	2018 NOV 01 15:38:22	2018 NOV 01 15:43:16	2018 NOV 01 15:39:32	294.0	-116.8	56.5	9.0	
N/A	367	Ingress	2018 NOV 01 16:53:41	2018 NOV 01 16:58:53	2018 NOV 01 16:57:41	312.0	95.0	-64.9	0.3	
ACS	368	Egress	2018 NOV 01 17:36:17	2018 NOV 01 17:41:10	2018 NOV 01 17:37:27	293.0	-145.2	56.6	9.0	
NOMAD	369	Ingress	2018 NOV 01 18:51:29	2018 NOV 01 18:56:40	2018 NOV 01 18:55:29	311.0	66.1	-64.9	0.3	
N/A	370	Egress	2018 NOV 01 19:34:09	2018 NOV 01 19:39:01	2018 NOV 01 19:35:19	292.0	-173.7	56.7	9.0	
N/A	371	Ingress	2018 NOV 01 20:49:15	2018 NOV 01 20:54:26	2018 NOV 01 20:53:14	311.0	36.6	-64.9	0.2	
N/A	372	Egress	2018 NOV 01 21:31:58	2018 NOV 01 21:36:49	2018 NOV 01 21:33:08	291.0	157.7	56.8	9.0	
N/A	373	Ingress	2018 NOV 01 22:47:06	2018 NOV 01 22:52:16	2018 NOV 01 22:51:04	310.0	8.0	-64.9	0.2	
N/A	374	Egress	2018 NOV 01 23:29:51	2018 NOV 01 23:34:41	2018 NOV 01 23:31:00	290.0	129.0	56.8	9.0	
N/A	375	Ingress	2018 NOV 02 00:45:00	2018 NOV 02 00:50:08	2018 NOV 02 00:48:57	308.0	-21.3	-65.0	0.2	
NOMAD	376	Egress	2018 NOV 02 01:27:46	2018 NOV 02 01:32:37	2018 NOV 02 01:28:56	291.0	100.4	56.8	9.0	
ACS	377	Ingress	2018 NOV 02 02:42:52	2018 NOV 02 02:48:00	2018 NOV 02 02:46:49	308.0	-50.5	-65.0	0.2	
N/A	378	Egress	2018 NOV 02 03:25:42	2018 NOV 02 03:30:32	2018 NOV 02 03:26:51	290.0	71.8	56.9	9.0	
N/A	379	Ingress	2018 NOV 02 04:40:42	2018 NOV 02 04:45:49	2018 NOV 02 04:44:38	307.0	-79.7	-65.0	0.1	
NOMAD	380	Egress	2018 NOV 02 05:23:36	2018 NOV 02 05:28:25	2018 NOV 02 05:24:45	289.0	43.4	56.9	9.1	
ACS	381	Ingress	2018 NOV 02 06:38:31	2018 NOV 02 06:43:37	2018 NOV 02 06:42:27	306.0	-108.6	-65.0	0.1	
N/A	382	Egress	2018 NOV 02 07:21:28	2018 NOV 02 07:26:16	2018 NOV 02 07:22:37	288.0	14.9	57.0	9.1	
N/A	383	Ingress	2018 NOV 02 08:36:19	2018 NOV 02 08:41:25	2018 NOV 02 08:40:14	306.0	-137.5	-65.0	0.1	
NOMAD	384	Egress	2018 NOV 02 09:19:18	2018 NOV 02 09:24:06	2018 NOV 02 09:20:27	288.0	-13.7	57.1	9.1	
N/A	385	Ingress	2018 NOV 02 10:34:09	2018 NOV 02 10:39:13	2018 NOV 02 10:38:03	304.0	-166.6	-65.0	0.1	
N/A	386	Egress	2018 NOV 02 11:17:10	2018 NOV 02 11:21:56	2018 NOV 02 11:18:18	286.0	-42.4	57.1	9.1	
N/A	387	Ingress	2018 NOV 02 12:32:00	2018 NOV 02 12:37:04	2018 NOV 02 12:35:53	304.0	164.1	-65.0	0.0	
NOMAD	388	Egress	2018 NOV 02 13:15:03	2018 NOV 02 13:19:49	2018 NOV 02 13:16:12	286.0	-71.0	57.1	9.1	
ACS	389	Ingress	2018 NOV 02 14:29:52	2018 NOV 02 14:34:56	2018 NOV 02 14:33:45	304.0	134.7	-65.0	24.0	
N/A	390	Egress	2018 NOV 02 15:12:58	2018 NOV 02 15:17:43	2018 NOV 02 15:14:07	285.0	-99.6	57.1	9.1	
N/A	391	Ingress	2018 NOV 02 16:27:45	2018 NOV 02 16:32:48	2018 NOV 02 16:31:38	303.0	106.0	-65.0	24.0	
