Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
163	2018 OCT 19 23:25:12	2018 OCT 20 00:28:01	2018 OCT 19 23:56:47	3754.0	94.9	121.9	-99.7	54.7	-29.6	-54.8	17.5	
164	2018 OCT 20 01:22:58	2018 OCT 20 02:25:45	2018 OCT 20 01:54:33	3754.0	65.8	92.8	-128.7	54.9	-29.4	-55.1	17.4	
165	2018 OCT 20 03:20:38	2018 OCT 20 04:23:27	2018 OCT 20 03:52:13	3754.0	36.6	63.9	-157.9	55.2	-29.1	-55.3	17.4	
166	2018 OCT 20 05:18:18	2018 OCT 20 06:21:07	2018 OCT 20 05:49:53	3754.0	7.2	34.8	172.6	55.5	-28.7	-55.8	17.4	
167	2018 OCT 20 07:16:02	2018 OCT 20 08:18:53	2018 OCT 20 07:47:39	3758.0	-22.2	5.7	143.3	56.0	-28.2	-56.1	17.4	
168	2018 OCT 20 09:13:49	2018 OCT 20 10:16:41	2018 OCT 20 09:45:27	3758.0	-51.4	-23.4	114.0	56.2	-27.9	-56.3	17.3	
169	2018 OCT 20 11:11:36	2018 OCT 20 12:14:29	2018 OCT 20 11:43:15	3760.0	-80.6	-52.4	85.0	56.4	-27.7	-56.5	17.3	
170	2018 OCT 20 13:09:23	2018 OCT 20 14:12:15	2018 OCT 20 13:41:01	3760.0	-109.6	-81.4	56.0	56.6	-27.5	-56.7	17.3	
171	2018 OCT 20 15:07:07	2018 OCT 20 16:09:55	2018 OCT 20 15:38:43	3754.0	-138.6	-110.4	26.7	56.8	-27.3	-57.0	17.2	
172	2018 OCT 20 17:04:49	2018 OCT 20 18:07:39	2018 OCT 20 17:36:25	3758.0	-168.0	-139.5	-2.6	57.1	-26.9	-57.3	17.2	
173	2018 OCT 20 19:02:32	2018 OCT 20 20:05:25	2018 OCT 20 19:34:09	3760.0	162.6	-168.5	-32.0	57.4	-26.6	-57.6	17.2	
174	2018 OCT 20 21:00:19	2018 OCT 20 22:03:13	2018 OCT 20 21:31:57	3760.0	133.4	162.4	-61.1	57.7	-26.3	-57.8	17.2	
175	2018 OCT 20 22:58:09	2018 OCT 21 00:01:01	2018 OCT 20 23:29:45	3760.0	104.2	133.4	-90.2	57.9	-26.1	-57.9	17.1	
176	2018 OCT 21 00:55:57	2018 OCT 21 01:58:47	2018 OCT 21 01:27:33	3756.0	75.3	104.4	-119.3	58.0	-26.0	-58.1	17.1	
177	2018 OCT 21 02:53:42	2018 OCT 21 03:56:31	2018 OCT 21 03:25:17	3756.0	46.2	75.4	-148.3	58.1	-25.8	-58.3	17.1	
178	2018 OCT 21 04:51:24	2018 OCT 21 05:54:13	2018 OCT 21 05:22:59	3756.0	16.9	46.4	-177.7	58.4	-25.5	-58.6	17.1	
179	2018 OCT 21 06:49:09	2018 OCT 21 07:51:59	2018 OCT 21 07:20:45	3758.0	-12.4	17.4	152.9	58.7	-25.1	-58.8	17.0	
180	2018 OCT 21 08:46:56	2018 OCT 21 09:49:49	2018 OCT 21 09:18:35	3760.0	-41.7	-11.7	123.7	58.9	-24.9	-59.0	17.0	
181	2018 OCT 21 10:44:45	2018 OCT 21 11:47:39	2018 OCT 21 11:16:25	3762.0	-70.8	-40.7	94.7	59.1	-24.7	-59.1	17.0	
182	2018 OCT 21 12:42:34	2018 OCT 21 13:45:29	2018 OCT 21 13:14:13	3764.0	-99.9	-69.7	65.8	59.2	-24.7	-59.2	17.0	
183	2018 OCT 21 14:40:21	2018 OCT 21 15:43:11	2018 OCT 21 15:11:57	3758.0	-128.8	-98.7	36.6	59.3	-24.5	-59.4	16.9	
184	2018 OCT 21 16:38:05	2018 OCT 21 17:40:55	2018 OCT 21 17:09:41	3758.0	-158.0	-127.7	7.3	59.4	-24.3	-59.6	16.9	
185	2018 OCT 21 18:35:49	2018 OCT 21 19:38:41	2018 OCT 21 19:07:27	3760.0	172.6	-156.7	-22.0	59.7	-24.0	-59.8	16.9	
186	2018 OCT 21 20:33:36	2018 OCT 21 21:36:31	2018 OCT 21 21:05:15	3764.0	143.3	174.3	-51.2	59.9	-23.8	-60.0	16.9	
187	2018 OCT 21 22:31:26	2018 OCT 21 23:34:19	2018 OCT 21 23:03:05	3762.0	114.1	145.2	-80.3	60.1	-23.6	-60.1	16.8	
188	2018 OCT 22 00:29:17	2018 OCT 22 01:32:07	2018 OCT 22 01:00:53	3758.0	85.2	116.3	-109.3	60.1	-23.5	-60.2	16.8	
189	2018 OCT 22 02:27:05	2018 OCT 22 03:29:55	2018 OCT 22 02:58:41	3758.0	56.3	87.3	-138.2	60.2	-23.5	-60.3	16.8	
190	2018 OCT 22 04:24:49	2018 OCT 22 05:27:39	2018 OCT 22 04:56:23	3760.0	27.0	58.3	-167.4	60.4	-23.3	-60.4	16.8	
191	2018 OCT 22 06:22:33	2018 OCT 22 07:25:23	2018 OCT 22 06:54:09	3760.0	-2.3	29.3	163.1	60.6	-22.9	-60.7	16.8	
192	2018 OCT 22 08:20:21	2018 OCT 22 09:23:13	2018 OCT 22 08:51:59	3762.0	-31.6	0.3	133.9	60.8	-22.7	-60.8	16.7	
193	2018 OCT 22 10:18:11	2018 OCT 22 11:21:05	2018 OCT 22 10:49:49	3764.0	-60.7	-28.7	104.8	60.9	-22.6	-61.0	16.7	
194	2018 OCT 22 12:16:01	2018 OCT 22 13:18:55	2018 OCT 22 12:47:41	3764.0	-89.8	-57.7	75.8	61.0	-22.5	-61.1	16.7	
195	2018 OCT 22 14:13:50	2018 OCT 22 15:16:43	2018 OCT 22 14:45:27	3762.0	-118.6	-86.7	46.9	61.1	-22.5	-61.1	16.7	
196	2018 OCT 22 16:11:37	2018 OCT 22 17:14:27	2018 OCT 22 16:43:13	3760.0	-147.7	-115.7	17.7	61.2	-22.3	-61.2	16.6	
197	2018 OCT 22 18:09:21	2018 OCT 22 19:12:13	2018 OCT 22 18:40:59	3760.0	-176.9	-144.7	-11.6	61.3	-22.1	-61.4	16.6	
198	2018 OCT 22 20:07:09	2018 OCT 22 21:10:03	2018 OCT 22 20:38:47	3764.0	153.7	-173.7	-40.8	61.5	-21.9	-61.6	16.6	
199	2018 OCT 22 22:04:59	2018 OCT 22 23:07:53	2018 OCT 22 22:36:37	3764.0	124.5	157.3	-69.9	61.6	-21.8	-61.7	16.6	
200	2018 OCT 23 00:02:51	2018 OCT 23 01:05:43	2018 OCT 23 00:34:29	3762.0	95.6	128.3	-98.9	61.7	-21.7	-61.7	16.5	
201	2018 OCT 23 02:00:41	2018 OCT 23 03:03:31	2018 OCT 23 02:32:17	3760.0	66.6	99.3	-127.8	61.7	-21.6	-61.8	16.5	
202	2018 OCT 23 03:58:27	2018 OCT 23 05:01:17	2018 OCT 23 04:30:03	3760.0	37.6	70.4	-156.8	61.8	-21.6	-61.9	16.5	
203	2018 OCT 23 05:56:12	2018 OCT 23 06:59:03	2018 OCT 23 06:27:47	3760.0	8.5	41.4	173.9	61.9	-21.4	-62.0	16.5	
204	2018 OCT 23 07:53:59	2018 OCT 23 08:56:51	2018 OCT 23 08:25:37	3762.0	-20.9	12.4	144.6	62.1	-21.2	-62.2	16.5	
205	2018 OCT 23 09:51:49	2018 OCT 23 10:54:43	2018 OCT 23 10:23:29	3764.0	-50.0	-16.6	115.5	62.2	-21.0	-62.2	16.4	
206	2018 OCT 23 11:49:40	2018 OCT 23 12:52:35	2018 OCT 23 12:21:19	3764.0	-79.0	-45.6	86.5	62.2	-21.0	-62.3	16.4	
207	2018 OCT 23 13:47:30	2018 OCT 23 14:50:25	2018 OCT 23 14:19:09	3764.0	-107.9	-74.6	57.7	62.3	-21.0	-62.3	16.4	
208	2018 OCT 23 15:45:18	2018 OCT 23 16:48:09	2018 OCT 23 16:16:55	3762.0	-137.0	-103.5	28.6	62.4	-20.9	-62.4	16.4	
209	2018 OCT 23 17:43:04	2018 OCT 23 18:45:55	2018 OCT 23 18:14:41	3762.0	-166.1	-132.5	-0.7	62.5	-20.7	-62.5	16.3	
210	2018 OCT 23 19:40:51	2018 OCT 23 20:43:45	2018 OCT 23 20:12:29	3764.0	164.7	-161.4	-29.9	62.6	-20.6	-62.6	16.3	
211	2018 OCT 23 21:38:41	2018 OCT 23 22:41:35	2018 OCT 23 22:10:19	3764.0	135.5	169.5	-59.0	62.7	-20.5	-62.8	16.3	
212	2018 OCT 23 23:36:33	2018 OCT 24 00:39:27	2018 OCT 24 00:08:11	3764.0	106.4	140.6	-88.0	62.7	-20.4	-62.8	16.3	
213	2018 OCT 24 01:34:24	2018 OCT 24 02:37:15	2018 OCT 24 02:06:01	3762.0	77.4	111.6	-117.0	62.8	-20.3	-62.9	16.3	
214	2018 OCT 24 03:32:13	2018 OCT 24 04:35:03	2018 OCT 24 04:03:49	3760.0	48.6	82.6	-145.9	62.8	-20.4	-62.9	16.2	
215	2018 OCT 24 05:29:58	2018 OCT 24 06:32:49	2018 OCT 24 06:01:33	3762.0	19.5	53.7	-175.0	63.0	-20.2	-63.0	16.2	
216	2018 OCT 24 07:27:45	2018 OCT 24 08:30:37	2018 OCT 24 07:59:21	3762.0	-9.7	24.7	155.7	63.0	-20.1	-63.1	16.2	
217	2018 OCT 24 09:25:35	2018 OCT 24 10:28:29	2018 OCT 24 09:57:13	3764.0	-38.9	-4.3	126.5	63.1	-19.9	-63.1	16.2	
218	2018 OCT 24 11:23:27	2018 OCT 24 12:26:21	2018 OCT 24 11:55:05	3766.0	-68.1	-33.3	97.5	63.2	-19.8	-63.2	16.2	
219	2018 OCT 24 13:21:18	2018 OCT 24 14:24:13	2018 OCT 24 13:52:57	3766.0	-97.0	-62.3	68.6	63.2	-19.8	-63.3	16.1	
220	2018 OCT 24 15:19:08	2018 OCT 24 16:22:01	2018 OCT 24 15:50:45	3764.0	-125.9	-91.2	39.7	63.3	-19.8	-63.3	16.1	
221	2018 OCT 24 17:16:55	2018 OCT 24 18:19:45	2018 OCT 24 17:48:31	3760.0	-154.8	-120.2	10.5	63.3	-19.7	-63.4	16.1	
222	2018 OCT 24 19:14:42	2018 OCT 24 20:17:35	2018 OCT 24 19:46:19	3764.0	176.0	-149.2	-18.6	63.4	-19.6	-63.4	16.1	
223	2018 OCT 24 21:12:31	2018 OCT 24 22:15:27	2018 OCT 24 21:44:09	3766.0	146.8	-178.1	-47.7	63.4	-19.6	-63.5	16.0	
224	2018 OCT 24 23:10:23	2018 OCT 25 00:13:17	2018 OCT 24 23:42:01	3764.0	117.7	152.9	-76.8	63.5	-19.5	-63.6	16.0	
225	2018 OCT 25 01:08:16	2018 OCT 25 02:11:07	2018 OCT 25 01:39:53	3762.0	88.7	123.9	-105.8	63.6	-19.4	-63.6	16.0	
226	2018 OCT 25 03:06:06	2018 OCT 25 04:08:57	2018 OCT 25 03:37:43	3762.0	59.9	94.9	-134.6	63.6	-19.4	-63.6	16.0	
227	2018 OCT 25 05:03:53	2018 OCT 25 06:06:43	2018 OCT 25 05:35:29	3762.0	30.9	66.0	-163.6	63.7	-19.4	-63.7	16.0	
228	2018 OCT 25 07:01:39	2018 OCT 25 08:04:29	2018 OCT 25 07:33:15	3762.0	1.7	37.0	167.1	63.7	-19.2	-63.8	15.9	
229	2018 OCT 25 08:59:28	2018 OCT 25 10:02:21	2018 OCT 25 09:31:05	3764.0	-27.5	8.0	138.0	63.8	-19.1	-63.8	15.9	
230	2018 OCT 25 10:57:20	2018 OCT 25 12:00:13	2018 OCT 25 11:28:59	3764.0	-56.5	-21.0	108.9	63.8	-19.0	-63.9	15.9	
231	2018 OCT 25 12:55:11	2018 OCT 25 13:58:07	2018 OCT 25 13:26:51	3768.0	-85.6	-49.9	80.1	63.9	-19.0	-63.8	15.9	
232	2018 OCT 25 14:53:02	2018 OCT 25 15:55:55	2018 OCT 25 15:24:39	3764.0	-114.4	-78.9	51.2	63.9	-19.1	-63.9	15.9	
233	2018 OCT 25 16:50:50	2018 OCT 25 17:53:41	2018 OCT 25 17:22:27	3762.0	-143.3	-107.8	22.2	63.9	-19.0	-64.0	15.8	
234	2018 OCT 25 18:48:37	2018 OCT 25 19:51:29	2018 OCT 25 19:20:13	3764.0	-172.4	-136.8	-7.0	64.0	-18.9	-64.0	15.8	
235	2018 OCT 25 20:46:26	2018 OCT 25 21:49:19	2018 OCT 25 21:18:03	3766.0	158.3	-165.8	-36.2	64.1	-18.8	-64.1	15.8	
236	2018 OCT 25 22:44:17	2018 OCT 25 23:47:11	2018 OCT 25 23:15:55	3766.0	129.2	165.2	-65.3	64.1	-18.8	-64.1	15.8	
237	2018 OCT 26 00:42:10	2018 OCT 26 01:45:03	2018 OCT 26 01:13:47	3764.0	100.3	136.3	-94.1	64.1	-18.8	-64.1	15.8	
238	2018 OCT 26 02:40:02	2018 OCT 26 03:42:53	2018 OCT 26 03:11:39	3764.0	71.3	107.3	-123.0	64.2	-18.7	-64.1	15.7	
239	2018 OCT 26 04:37:51	2018 OCT 26 05:40:41	2018 OCT 26 05:09:27	3762.0	42.6	78.4	-151.9	64.1	-18.8	-64.1	15.7	
240	2018 OCT 26 06:35:37	2018 OCT 26 07:38:27	2018 OCT 26 07:07:11	3762.0	13.5	49.4	178.9	64.2	-18.7	-64.2	15.7	
241	2018 OCT 26 08:33:25	2018 OCT 26 09:36:17	2018 OCT 26 09:05:01	3764.0	-15.8	20.5	149.7	64.2	-18.6	-64.3	15.7	
242	2018 OCT 26 10:31:16	2018 OCT 26 11:34:09	2018 OCT 26 11:02:55	3764.0	-44.8	-8.5	120.6	64.2	-18.5	-64.3	15.7	
243	2018 OCT 26 12:29:09	2018 OCT 26 13:32:03	2018 OCT 26 13:00:47	3766.0	-73.8	-37.5	91.7	64.3	-18.5	-64.3	15.6	
244	2018 OCT 26 14:27:01	2018 OCT 26 15:29:55	2018 OCT 26 14:58:39	3766.0	-102.7	-66.5	62.9	64.3	-18.5	-64.3	15.6	
245	2018 OCT 26 16:24:50	2018 OCT 26 17:27:43	2018 OCT 26 16:56:27	3766.0	-131.7	-95.4	34.0	64.4	-18.5	-64.3	15.6	
246	2018 OCT 26 18:22:38	2018 OCT 26 19:25:29	2018 OCT 26 18:54:15	3764.0	-160.6	-124.4	4.9	64.4	-18.4	-64.4	15.6	
247	2018 OCT 26 20:20:26	2018 OCT 26 21:23:19	2018 OCT 26 20:52:03	3766.0	170.2	-153.3	-24.3	64.4	-18.3	-64.4	15.6	
248	2018 OCT 26 22:18:17	2018 OCT 26 23:21:11	2018 OCT 26 22:49:55	3766.0	141.2	177.7	-53.3	64.4	-18.3	-64.5	15.5	
249	2018 OCT 27 00:16:10	2018 OCT 27 01:19:03	2018 OCT 27 00:47:47	3766.0	112.1	148.7	-82.3	64.5	-18.3	-64.5	15.5	
250	2018 OCT 27 02:14:02	2018 OCT 27 03:16:53	2018 OCT 27 02:45:39	3764.0	83.2	119.7	-111.2	64.5	-18.3	-64.5	15.5	
251	2018 OCT 27 04:11:53	2018 OCT 27 05:14:43	2018 OCT 27 04:43:29	3762.0	54.5	90.8	-140.0	64.5	-18.3	-64.5	15.5	
252	2018 OCT 27 06:09:40	2018 OCT 27 07:12:29	2018 OCT 27 06:41:15	3762.0	25.4	61.9	-169.1	64.5	-18.3	-64.5	15.4	
253	2018 OCT 27 08:07:27	2018 OCT 27 09:10:17	2018 OCT 27 08:39:03	3762.0	-3.7	32.9	161.7	64.5	-18.2	-64.6	15.4	
254	2018 OCT 27 10:05:18	2018 OCT 27 11:08:09	2018 OCT 27 10:36:55	3764.0	-32.8	3.9	132.6	64.6	-18.1	-64.6	15.4	
255	2018 OCT 27 12:03:10	2018 OCT 27 13:06:03	2018 OCT 27 12:34:47	3766.0	-61.9	-25.1	103.6	64.6	-18.1	-64.6	15.4	
256	2018 OCT 27 14:01:02	2018 OCT 27 15:03:57	2018 OCT 27 14:32:39	3768.0	-90.8	-54.0	74.9	64.6	-18.1	-64.6	15.4	
257	2018 OCT 27 15:58:53	2018 OCT 27 17:01:45	2018 OCT 27 16:30:29	3766.0	-119.7	-83.0	46.0	64.6	-18.1	-64.6	15.3	
258	2018 OCT 27 17:56:41	2018 OCT 27 18:59:31	2018 OCT 27 18:28:17	3762.0	-148.5	-111.9	16.9	64.6	-18.1	-64.7	15.3	
259	2018 OCT 27 19:54:29	2018 OCT 27 20:57:21	2018 OCT 27 20:26:05	3766.0	-177.6	-140.9	-12.2	64.7	-18.0	-64.7	15.3	
260	2018 OCT 27 21:52:19	2018 OCT 27 22:55:13	2018 OCT 27 22:23:57	3768.0	153.2	-169.8	-41.2	64.7	-18.0	-64.7	15.3	
261	2018 OCT 27 23:50:12	2018 OCT 28 00:53:05	2018 OCT 28 00:21:49	3766.0	124.2	161.2	-70.2	64.7	-18.0	-64.7	15.3	
262	2018 OCT 28 01:48:05	2018 OCT 28 02:50:57	2018 OCT 28 02:19:41	3766.0	95.2	132.2	-99.1	64.7	-18.0	-64.7	15.2	
263	2018 OCT 28 03:45:57	2018 OCT 28 04:48:47	2018 OCT 28 04:17:33	3764.0	66.4	103.3	-127.9	64.7	-18.0	-64.7	15.2	
264	2018 OCT 28 05:43:45	2018 OCT 28 06:46:35	2018 OCT 28 06:15:21	3762.0	37.7	74.3	-156.8	64.7	-18.1	-64.7	15.2	
265	2018 OCT 28 07:41:32	2018 OCT 28 08:44:23	2018 OCT 28 08:13:07	3764.0	8.5	45.4	174.1	64.7	-18.0	-64.7	15.2	
266	2018 OCT 28 09:39:22	2018 OCT 28 10:42:13	2018 OCT 28 10:10:59	3764.0	-20.6	16.4	144.8	64.7	-17.9	-64.8	15.2	
267	2018 OCT 28 11:37:14	2018 OCT 28 12:40:07	2018 OCT 28 12:08:51	3766.0	-49.7	-12.5	115.8	64.8	-17.9	-64.8	15.1	
268	2018 OCT 28 13:35:07	2018 OCT 28 14:38:01	2018 OCT 28 14:06:45	3768.0	-78.6	-41.5	87.0	64.8	-17.9	-64.8	15.1	
269	2018 OCT 28 15:32:59	2018 OCT 28 16:35:53	2018 OCT 28 16:04:37	3768.0	-107.5	-70.5	58.3	64.8	-17.9	-64.8	15.1	
270	2018 OCT 28 17:30:49	2018 OCT 28 18:33:39	2018 OCT 28 18:02:25	3764.0	-136.3	-99.4	29.3	64.8	-17.9	-64.8	15.1	
271	2018 OCT 28 19:28:36	2018 OCT 28 20:31:27	2018 OCT 28 20:00:13	3764.0	-165.2	-128.3	0.2	64.8	-17.9	-64.8	15.1	
272	2018 OCT 28 21:26:25	2018 OCT 28 22:29:19	2018 OCT 28 21:58:03	3768.0	165.6	-157.3	-28.8	64.8	-17.9	-64.8	15.0	
273	2018 OCT 28 23:24:17	2018 OCT 29 00:27:11	2018 OCT 28 23:55:55	3768.0	136.5	173.7	-57.9	64.8	-17.8	-64.8	15.0	
274	2018 OCT 29 01:22:11	2018 OCT 29 02:25:03	2018 OCT 29 01:53:47	3766.0	107.5	144.7	-86.8	64.8	-17.8	-64.8	15.0	
275	2018 OCT 29 03:20:04	2018 OCT 29 04:22:53	2018 OCT 29 03:51:39	3762.0	78.8	115.8	-115.7	64.8	-17.9	-64.8	15.0	
276	2018 OCT 29 05:17:54	2018 OCT 29 06:20:43	2018 OCT 29 05:49:29	3762.0	50.0	86.8	-144.5	64.8	-17.9	-64.8	15.0	
277	2018 OCT 29 07:15:41	2018 OCT 29 08:18:31	2018 OCT 29 07:47:15	3764.0	20.9	57.9	-173.5	64.8	-17.9	-64.8	15.0	
278	2018 OCT 29 09:13:30	2018 OCT 29 10:16:21	2018 OCT 29 09:45:05	3764.0	-8.1	29.0	157.4	64.8	-17.9	-64.8	14.9	
279	2018 OCT 29 11:11:21	2018 OCT 29 12:14:13	2018 OCT 29 11:42:57	3766.0	-37.3	-0.0	128.3	64.9	-17.8	-64.8	14.9	
280	2018 OCT 29 13:09:14	2018 OCT 29 14:12:07	2018 OCT 29 13:40:51	3766.0	-66.2	-29.0	99.3	64.8	-17.8	-64.9	14.9	
281	2018 OCT 29 15:07:07	2018 OCT 29 16:10:01	2018 OCT 29 15:38:45	3768.0	-95.1	-58.0	70.6	64.8	-17.8	-64.8	14.9	
282	2018 OCT 29 17:04:58	2018 OCT 29 18:07:49	2018 OCT 29 17:36:35	3764.0	-123.9	-86.9	41.7	64.8	-17.9	-64.9	14.9	
283	2018 OCT 29 19:02:47	2018 OCT 29 20:05:37	2018 OCT 29 19:34:23	3764.0	-152.8	-115.8	12.7	64.8	-17.9	-64.8	14.8	
284	2018 OCT 29 21:00:35	2018 OCT 29 22:03:27	2018 OCT 29 21:32:11	3766.0	178.1	-144.8	-16.4	64.8	-17.8	-64.9	14.8	
285	2018 OCT 29 22:58:27	2018 OCT 30 00:01:21	2018 OCT 29 23:30:03	3768.0	149.1	-173.7	-45.3	64.8	-17.9	-64.8	14.8	
286	2018 OCT 30 00:56:20	2018 OCT 30 01:59:13	2018 OCT 30 01:27:57	3766.0	120.1	157.3	-74.3	64.8	-17.9	-64.8	14.8	
287	2018 OCT 30 02:54:14	2018 OCT 30 03:57:05	2018 OCT 30 03:25:49	3766.0	91.1	128.3	-103.2	64.9	-17.8	-64.8	14.8	
288	2018 OCT 30 04:52:05	2018 OCT 30 05:54:55	2018 OCT 30 05:23:41	3764.0	62.3	99.4	-132.0	64.8	-17.9	-64.8	14.7	
289	2018 OCT 30 06:49:54	2018 OCT 30 07:52:43	2018 OCT 30 07:21:27	3764.0	33.5	70.4	-160.9	64.9	-17.9	-64.8	14.7	
290	2018 OCT 30 08:47:42	2018 OCT 30 09:50:31	2018 OCT 30 09:19:15	3764.0	4.4	41.5	170.0	64.8	-17.9	-64.8	14.7	
291	2018 OCT 30 10:45:32	2018 OCT 30 11:48:23	2018 OCT 30 11:17:07	3764.0	-24.6	12.6	140.9	64.8	-17.8	-64.8	14.7	
292	2018 OCT 30 12:43:25	2018 OCT 30 13:46:17	2018 OCT 30 13:15:01	3766.0	-53.6	-16.4	111.9	64.8	-17.8	-64.8	14.7	
293	2018 OCT 30 14:41:18	2018 OCT 30 15:44:11	2018 OCT 30 15:12:55	3768.0	-82.6	-45.4	83.1	64.8	-17.8	-64.8	14.6	
294	2018 OCT 30 16:39:10	2018 OCT 30 17:42:03	2018 OCT 30 17:10:47	3768.0	-111.4	-74.4	54.4	64.8	-17.9	-64.8	14.6	
295	2018 OCT 30 18:36:59	2018 OCT 30 19:39:49	2018 OCT 30 19:08:35	3764.0	-140.2	-103.3	25.4	64.8	-17.9	-64.8	14.6	
296	2018 OCT 30 20:34:47	2018 OCT 30 21:37:37	2018 OCT 30 21:06:23	3764.0	-169.1	-132.2	-3.7	64.8	-17.9	-64.8	14.6	
297	2018 OCT 30 22:32:37	2018 OCT 30 23:35:31	2018 OCT 30 23:04:13	3768.0	161.8	-161.2	-32.7	64.8	-17.9	-64.7	14.6	
298	2018 OCT 31 00:30:30	2018 OCT 31 01:33:23	2018 OCT 31 01:02:07	3766.0	132.8	169.9	-61.7	64.7	-17.9	-64.8	14.5	
299	2018 OCT 31 02:28:24	2018 OCT 31 03:31:15	2018 OCT 31 02:59:59	3766.0	103.7	140.9	-90.6	64.8	-17.9	-64.8	14.5	
300	2018 OCT 31 04:26:17	2018 OCT 31 05:29:07	2018 OCT 31 04:57:51	3764.0	75.0	111.9	-119.4	64.7	-18.0	-64.7	14.5	
301	2018 OCT 31 06:24:07	2018 OCT 31 07:26:55	2018 OCT 31 06:55:41	3762.0	46.2	83.0	-148.3	64.7	-18.0	-64.8	14.5	
302	2018 OCT 31 08:21:54	2018 OCT 31 09:24:43	2018 OCT 31 08:53:27	3762.0	17.3	54.1	-177.3	64.7	-18.0	-64.8	14.5	
303	2018 OCT 31 10:19:44	2018 OCT 31 11:22:35	2018 OCT 31 10:51:19	3766.0	-11.9	25.1	153.7	64.8	-18.0	-64.7	14.4	
304	2018 OCT 31 12:17:36	2018 OCT 31 13:20:29	2018 OCT 31 12:49:13	3766.0	-40.8	-3.8	124.7	64.7	-18.0	-64.7	14.4	
305	2018 OCT 31 14:15:30	2018 OCT 31 15:18:23	2018 OCT 31 14:47:07	3768.0	-69.9	-32.8	95.7	64.7	-17.9	-64.7	14.4	
306	2018 OCT 31 16:13:23	2018 OCT 31 17:16:15	2018 OCT 31 16:44:59	3766.0	-98.6	-61.8	66.9	64.7	-18.0	-64.7	14.4	
307	2018 OCT 31 18:11:14	2018 OCT 31 19:14:05	2018 OCT 31 18:42:49	3766.0	-127.5	-90.7	38.2	64.7	-18.1	-64.7	14.4	
308	2018 OCT 31 20:09:03	2018 OCT 31 21:11:53	2018 OCT 31 20:40:37	3764.0	-156.3	-119.6	9.2	64.7	-18.1	-64.6	14.3	
309	2018 OCT 31 22:06:52	2018 OCT 31 23:09:43	2018 OCT 31 22:38:27	3766.0	174.6	-148.6	-20.0	64.7	-18.0	-64.7	14.3	
310	2018 NOV 01 00:04:44	2018 NOV 01 01:07:37	2018 NOV 01 00:36:19	3768.0	145.5	-177.5	-48.9	64.6	-18.1	-64.6	14.3	
311	2018 NOV 01 02:02:37	2018 NOV 01 03:05:29	2018 NOV 01 02:34:13	3766.0	116.6	153.5	-77.9	64.6	-18.1	-64.7	14.3	
312	2018 NOV 01 04:00:31	2018 NOV 01 05:03:21	2018 NOV 01 04:32:05	3764.0	87.8	124.5	-106.7	64.6	-18.1	-64.6	14.3	
313	2018 NOV 01 05:58:22	2018 NOV 01 07:01:11	2018 NOV 01 06:29:57	3762.0	59.0	95.6	-135.5	64.6	-18.2	-64.6	14.2	
314	2018 NOV 01 07:56:11	2018 NOV 01 08:58:59	2018 NOV 01 08:27:45	3762.0	30.1	66.7	-164.3	64.6	-18.2	-64.6	14.2	
315	2018 NOV 01 09:53:59	2018 NOV 01 10:56:49	2018 NOV 01 10:25:33	3764.0	1.1	37.7	166.6	64.6	-18.2	-64.6	14.2	
316	2018 NOV 01 11:51:51	2018 NOV 01 12:54:41	2018 NOV 01 12:23:25	3764.0	-27.9	8.8	137.5	64.5	-18.2	-64.6	14.2	
317	2018 NOV 01 13:49:44	2018 NOV 01 14:52:35	2018 NOV 01 14:21:19	3766.0	-57.0	-20.2	108.6	64.5	-18.1	-64.6	14.2	
318	2018 NOV 01 15:47:37	2018 NOV 01 16:50:29	2018 NOV 01 16:19:13	3768.0	-85.9	-49.2	79.8	64.6	-18.2	-64.5	14.2	
319	2018 NOV 01 17:45:28	2018 NOV 01 18:48:19	2018 NOV 01 18:17:03	3766.0	-114.7	-78.1	51.0	64.5	-18.2	-64.5	14.1	
320	2018 NOV 01 19:43:17	2018 NOV 01 20:46:07	2018 NOV 01 20:14:51	3764.0	-143.4	-107.1	22.1	64.5	-18.3	-64.5	14.1	
321	2018 NOV 01 21:41:06	2018 NOV 01 22:43:57	2018 NOV 01 22:12:41	3766.0	-172.4	-136.0	-6.9	64.5	-18.3	-64.5	14.1	
322	2018 NOV 01 23:38:57	2018 NOV 02 00:41:49	2018 NOV 02 00:10:31	3766.0	158.6	-164.9	-36.0	64.4	-18.3	-64.5	14.1	
323	2018 NOV 02 01:36:50	2018 NOV 02 02:39:43	2018 NOV 02 02:08:25	3768.0	129.5	166.1	-64.9	64.5	-18.3	-64.4	14.1	
324	2018 NOV 02 03:34:44	2018 NOV 02 04:37:35	2018 NOV 02 04:06:19	3766.0	100.6	137.1	-93.7	64.4	-18.4	-64.4	14.0	
325	2018 NOV 02 05:32:37	2018 NOV 02 06:35:25	2018 NOV 02 06:04:11	3762.0	71.9	108.2	-122.6	64.4	-18.4	-64.4	14.0	
326	2018 NOV 02 07:30:26	2018 NOV 02 08:33:15	2018 NOV 02 08:01:59	3764.0	43.0	79.3	-151.3	64.4	-18.4	-64.4	14.0	
