Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	86	Ingress	2019 JUN 22 14:44:01	2019 JUN 22 14:49:13	2019 JUN 22 14:50:21	380.00	78.55	90.45	92.33	-61.33	-49.30	-46.33	16.61	14	-	-	-	&possibleOCM; 	
N/A	86	Egress	2019 JUN 22 15:19:38	2019 JUN 22 15:20:44	2019 JUN 22 15:25:32	354.00	126.40	128.70	142.89	51.37	54.18	64.75	19.67	14	-	-	-	&possibleOCM; 	
NOMAD	87	Ingress	2019 JUN 22 16:41:59	2019 JUN 22 16:47:13	2019 JUN 22 16:48:22	383.00	49.84	61.83	63.73	-61.30	-49.16	-46.13	16.62	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	87	Egress	2019 JUN 22 17:17:29	2019 JUN 22 17:18:35	2019 JUN 22 17:23:26	357.00	97.41	99.68	113.83	50.98	53.81	64.56	19.65	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	88	Ingress	2019 JUN 22 18:39:53	2019 JUN 22 18:45:09	2019 JUN 22 18:46:19	386.00	21.10	33.19	35.11	-61.32	-49.05	-45.97	16.62	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	88	Egress	2019 JUN 22 19:15:16	2019 JUN 22 19:16:23	2019 JUN 22 19:21:16	360.00	68.40	70.67	84.71	50.55	53.44	64.34	19.63	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	89	Ingress	2019 JUN 22 20:37:44	2019 JUN 22 20:43:04	2019 JUN 22 20:44:14	390.00	-7.59	4.64	6.55	-61.30	-48.84	-45.74	16.63	14	-	-	-		
ACS	89	Egress	2019 JUN 22 21:13:00	2019 JUN 22 21:14:07	2019 JUN 22 21:19:02	362.00	39.38	41.61	55.49	50.07	52.98	64.05	19.60	14	-	-	-		
NOMAD	90	Ingress	2019 JUN 22 22:35:43	2019 JUN 22 22:41:05	2019 JUN 22 22:42:16	393.00	-35.97	-23.81	-21.89	-61.08	-48.46	-45.30	16.65	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	90	Egress	2019 JUN 22 23:10:47	2019 JUN 22 23:11:55	2019 JUN 22 23:16:53	366.00	10.41	12.64	26.50	49.66	52.63	63.89	19.58	1	134 with 1xDark	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	91	Ingress	2019 JUN 23 00:33:45	2019 JUN 23 00:39:09	2019 JUN 23 00:40:21	396.00	-64.34	-52.26	-50.35	-60.83	-48.05	-44.83	16.67	14	-	-	-		
ACS	91	Egress	2019 JUN 23 01:08:38	2019 JUN 23 01:09:47	2019 JUN 23 01:14:47	369.00	-18.57	-16.34	-2.54	49.26	52.29	63.70	19.56	14	-	-	-		
N/A	92	Ingress	2019 JUN 23 02:31:47	2019 JUN 23 02:37:13	2019 JUN 23 02:38:26	399.00	-92.84	-80.78	-78.86	-60.67	-47.75	-44.47	16.68	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	92	Egress	2019 JUN 23 03:06:28	2019 JUN 23 03:07:38	2019 JUN 23 03:12:41	373.00	-47.61	-45.39	-31.68	48.76	51.85	63.46	19.54	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	93	Ingress	2019 JUN 23 04:29:43	2019 JUN 23 04:35:14	2019 JUN 23 04:36:27	404.00	-121.58	-109.34	-107.43	-60.67	-47.50	-44.20	16.69	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	93	Egress	2019 JUN 23 05:04:15	2019 JUN 23 05:05:26	2019 JUN 23 05:10:31	376.00	-76.68	-74.47	-60.94	48.20	51.35	63.13	19.51	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	94	Ingress	2019 JUN 23 06:27:36	2019 JUN 23 06:33:10	2019 JUN 23 06:34:24	408.00	-150.33	-137.96	-136.03	-60.69	-47.35	-44.00	16.70	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	94	Egress	2019 JUN 23 07:02:00	2019 JUN 23 07:03:11	2019 JUN 23 07:08:20	380.00	-105.70	-103.53	-90.07	47.68	50.85	62.88	19.48	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	95	Ingress	2019 JUN 23 08:25:30	2019 JUN 23 08:31:07	2019 JUN 23 08:32:22	412.00	-179.00	-166.54	-164.59	-60.66	-47.15	-43.74	16.71	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	95	Egress	2019 JUN 23 08:59:46	2019 JUN 23 09:00:58	2019 JUN 23 09:06:10	384.00	-134.65	-132.48	-119.04	47.25	50.48	62.70	19.46	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	96	Ingress	2019 JUN 23 10:23:28	2019 JUN 23 10:29:07	2019 JUN 23 10:30:23	415.00	152.63	165.01	166.96	-60.42	-46.76	-43.29	16.72	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	96	Egress	2019 JUN 23 10:57:32	2019 JUN 23 10:58:45	2019 JUN 23 11:03:59	387.00	-163.62	-161.45	-148.11	46.79	50.09	62.46	19.44	1	CO Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	97	Ingress	2019 JUN 23 12:21:29	2019 JUN 23 12:27:11	2019 JUN 23 12:28:28	419.00	124.24	136.57	138.51	-60.18	-46.31	-42.77	16.74	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	97	Egress	2019 JUN 23 12:55:20	2019 JUN 23 12:56:34	2019 JUN 23 13:01:51	391.00	167.38	169.54	-177.19	46.29	49.65	62.22	19.42	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	98	Ingress	2019 JUN 23 14:19:30	2019 JUN 23 14:25:15	2019 JUN 23 14:26:33	423.00	95.68	108.04	109.99	-60.05	-45.99	-42.39	16.76	14	-	-	-		
N/A	98	Egress	2019 JUN 23 14:53:09	2019 JUN 23 14:54:24	2019 JUN 23 14:59:43	394.00	138.39	140.54	153.69	45.79	49.21	61.95	19.40	14	-	-	-		
N/A	99	Ingress	2019 JUN 23 16:17:30	2019 JUN 23 16:23:18	2019 JUN 23 16:24:37	427.00	67.03	79.45	81.42	-59.99	-45.75	-42.10	16.77	3	-	-	-	&daysideMatch:COPRATES RISE; 	
N/A	99	Egress	2019 JUN 23 16:50:59	2019 JUN 23 16:52:15	2019 JUN 23 16:57:38	399.00	109.41	111.56	124.72	45.33	48.81	61.78	19.38	3	-	-	-	&daysideMatch:COPRATES RISE; 	
NOMAD	100	Ingress	2019 JUN 23 18:15:26	2019 JUN 23 18:21:17	2019 JUN 23 18:22:37	431.00	38.30	50.84	52.82	-59.99	-45.58	-41.86	16.77	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	100	Egress	2019 JUN 23 18:48:47	2019 JUN 23 18:50:04	2019 JUN 23 18:55:30	403.00	80.43	82.57	95.66	44.82	48.36	61.53	19.36	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	101	Ingress	2019 JUN 23 20:13:19	2019 JUN 23 20:19:13	2019 JUN 23 20:20:34	435.00	9.61	22.25	24.25	-59.97	-45.39	-41.61	16.78	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
ACS	101	Egress	2019 JUN 23 20:46:30	2019 JUN 23 20:47:48	2019 JUN 23 20:53:16	406.00	51.43	53.56	66.48	44.25	47.86	61.19	19.33	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	102	Ingress	2019 JUN 23 22:11:14	2019 JUN 23 22:17:12	2019 JUN 23 22:18:34	440.00	-18.91	-6.23	-4.23	-59.83	-45.02	-41.18	16.80	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	102	Egress	2019 JUN 23 22:44:13	2019 JUN 23 22:45:32	2019 JUN 23 22:51:03	410.00	22.45	24.57	37.39	43.69	47.36	60.91	19.31	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	103	Ingress	2019 JUN 24 00:09:18	2019 JUN 24 00:15:19	2019 JUN 24 00:16:42	444.00	-47.20	-34.64	-32.65	-59.50	-44.47	-40.57	16.82	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	103	Egress	2019 JUN 24 00:42:01	2019 JUN 24 00:43:21	2019 JUN 24 00:48:56	415.00	-6.52	-4.40	8.43	43.20	46.93	60.72	19.29	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	104	Ingress	2019 JUN 24 02:07:20	2019 JUN 24 02:13:25	2019 JUN 24 02:14:49	449.00	-75.65	-63.10	-61.12	-59.28	-44.01	-40.04	16.84	14	-	-	-		
N/A	104	Egress	2019 JUN 24 02:39:50	2019 JUN 24 02:41:11	2019 JUN 24 02:46:51	421.00	-35.52	-33.41	-20.59	42.62	46.42	60.49	19.27	14	-	-	-		
ACS	105	Ingress	2019 JUN 24 04:05:19	2019 JUN 24 04:11:27	2019 JUN 24 04:12:53	454.00	-104.25	-91.66	-89.64	-59.18	-43.72	-39.64	16.85	17	-	-	-		
ACS	105	Egress	2019 JUN 24 04:37:35	2019 JUN 24 04:38:58	2019 JUN 24 04:44:40	425.00	-64.58	-62.46	-49.84	41.93	45.84	60.09	19.24	17	-	-	-		
NOMAD	106	Ingress	2019 JUN 24 06:03:14	2019 JUN 24 06:09:27	2019 JUN 24 06:10:54	460.00	-133.00	-120.24	-118.21	-59.21	-43.48	-39.34	16.86	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	106	Egress	2019 JUN 24 06:35:18	2019 JUN 24 06:36:42	2019 JUN 24 06:42:28	430.00	-93.61	-91.51	-79.01	41.24	45.22	59.73	19.22	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	107	Ingress	2019 JUN 24 08:01:07	2019 JUN 24 08:07:25	2019 JUN 24 08:08:53	466.00	-161.75	-148.81	-146.77	-59.23	-43.24	-39.04	16.87	14	-	-	-		
ACS	107	Egress	2019 JUN 24 08:33:01	2019 JUN 24 08:34:26	2019 JUN 24 08:40:16	435.00	-122.58	-120.49	-108.04	40.66	44.70	59.46	19.19	14	-	-	-		
NOMAD	108	Ingress	2019 JUN 24 09:59:03	2019 JUN 24 10:05:24	2019 JUN 24 10:06:54	471.00	169.78	-177.31	-175.25	-59.05	-42.87	-38.55	16.88	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	108	Egress	2019 JUN 24 10:30:44	2019 JUN 24 10:32:10	2019 JUN 24 10:38:05	441.00	-151.54	-149.46	-137.00	40.08	44.19	59.23	19.17	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	109	Ingress	2019 JUN 24 11:57:04	2019 JUN 24 12:03:29	2019 JUN 24 12:05:00	476.00	141.45	154.28	156.33	-58.74	-42.29	-37.91	16.90	14	-	-	-		
ACS	109	Egress	2019 JUN 24 12:28:28	2019 JUN 24 12:29:56	2019 JUN 24 12:35:54	446.00	179.47	-178.44	-166.08	39.44	43.66	58.92	19.15	14	-	-	-		
N/A	110	Ingress	2019 JUN 24 13:55:05	2019 JUN 24 14:01:34	2019 JUN 24 14:03:07	482.00	112.97	125.79	127.86	-58.54	-41.84	-37.35	16.92	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	110	Egress	2019 JUN 24 14:26:13	2019 JUN 24 14:27:43	2019 JUN 24 14:33:44	451.00	150.48	152.58	164.83	38.78	43.12	58.59	19.13	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	111	Ingress	2019 JUN 24 15:53:06	2019 JUN 24 15:59:40	2019 JUN 24 16:01:14	488.00	84.36	97.27	99.34	-58.44	-41.45	-36.89	16.93	14	-	-	-		
N/A	111	Egress	2019 JUN 24 16:24:01	2019 JUN 24 16:25:32	2019 JUN 24 16:31:38	457.00	121.50	123.59	135.82	38.16	42.57	58.34	19.11	14	-	-	-		
NOMAD	112	Ingress	2019 JUN 24 17:51:04	2019 JUN 24 17:57:42	2019 JUN 24 17:59:18	494.00	55.68	68.68	70.78	-58.40	-41.19	-36.51	16.94	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	112	Egress	2019 JUN 24 18:21:47	2019 JUN 24 18:23:20	2019 JUN 24 18:29:30	463.00	92.53	94.63	106.83	37.54	42.06	58.08	19.09	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	113	Ingress	2019 JUN 24 19:48:58	2019 JUN 24 19:55:41	2019 JUN 24 19:57:18	500.00	26.97	40.12	42.22	-58.39	-40.91	-36.17	16.95	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	113	Egress	2019 JUN 24 20:19:29	2019 JUN 24 20:21:03	2019 JUN 24 20:27:18	469.00	63.54	65.63	77.77	36.85	41.44	57.76	19.07	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	114	Ingress	2019 JUN 24 21:46:51	2019 JUN 24 21:53:39	2019 JUN 24 21:55:18	507.00	-1.61	11.61	13.74	-58.29	-40.52	-35.67	16.97	14	-	-	-		
ACS	114	Egress	2019 JUN 24 22:17:07	2019 JUN 24 22:18:43	2019 JUN 24 22:25:02	475.00	34.55	36.64	48.67	36.09	40.80	57.38	19.04	14	-	-	-		
NOMAD	115	Ingress	2019 JUN 24 23:44:53	2019 JUN 24 23:51:46	2019 JUN 24 23:53:27	514.00	-29.90	-16.77	-14.64	-57.93	-39.85	-34.87	16.99	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	115	Egress	2019 JUN 25 00:14:49	2019 JUN 25 00:16:27	2019 JUN 25 00:22:51	482.00	5.56	7.66	19.66	35.38	40.20	57.08	19.02	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	116	Ingress	2019 JUN 25 01:42:58	2019 JUN 25 01:49:56	2019 JUN 25 01:51:39	521.00	-58.21	-45.18	-43.05	-57.58	-39.18	-34.08	17.02	14	-	-	-		
N/A	116	Egress	2019 JUN 25 02:12:35	2019 JUN 25 02:14:15	2019 JUN 25 02:20:45	490.00	-23.44	-21.34	-9.33	34.64	39.58	56.81	19.00	14	-	-	-		
ACS	117	Ingress	2019 JUN 25 03:41:00	2019 JUN 25 03:48:03	2019 JUN 25 03:49:49	529.00	-86.72	-73.67	-71.51	-57.39	-38.68	-33.43	17.03	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	117	Egress	2019 JUN 25 04:10:17	2019 JUN 25 04:12:00	2019 JUN 25 04:18:35	498.00	-52.48	-50.36	-38.45	33.76	38.88	56.42	18.97	3	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	118	Ingress	2019 JUN 25 05:38:57	2019 JUN 25 05:46:07	2019 JUN 25 05:47:55	538.00	-115.40	-102.19	-100.01	-57.35	-38.27	-32.89	17.05	1	CO2 Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	118	Egress	2019 JUN 25 06:07:57	2019 JUN 25 06:09:42	2019 JUN 25 06:16:23	506.00	-81.54	-79.42	-67.60	32.84	38.07	55.98	18.95	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	119	Ingress	2019 JUN 25 07:36:51	2019 JUN 25 07:44:07	2019 JUN 25 07:45:58	547.00	-144.14	-130.76	-128.53	-57.36	-37.96	-32.42	17.06	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	119	Egress	2019 JUN 25 08:05:35	2019 JUN 25 08:07:22	2019 JUN 25 08:14:09	514.00	-110.54	-108.43	-96.66	31.98	37.34	55.60	18.92	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	120	Ingress	2019 JUN 25 09:34:45	2019 JUN 25 09:42:08	2019 JUN 25 09:44:01	556.00	-172.74	-159.25	-157.01	-57.27	-37.49	-31.83	17.07	14	-	-	-		
ACS	120	Egress	2019 JUN 25 10:03:14	2019 JUN 25 10:05:04	2019 JUN 25 10:11:56	522.00	-139.51	-137.38	-125.65	31.20	36.72	55.29	18.90	14	-	-	-		
NOMAD	121	Ingress	2019 JUN 25 11:32:47	2019 JUN 25 11:40:15	2019 JUN 25 11:42:11	564.00	159.00	172.37	174.62	-56.87	-36.76	-30.93	17.10	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	121	Egress	2019 JUN 25 12:00:52	2019 JUN 25 12:02:45	2019 JUN 25 12:09:44	532.00	-168.52	-166.37	-154.64	30.30	36.00	54.97	18.88	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	122	Ingress	2019 JUN 25 13:30:50	2019 JUN 25 13:38:24	2019 JUN 25 13:40:24	574.00	130.64	143.95	146.24	-56.54	-36.06	-29.99	17.12	14	-	-	-		
N/A	122	Egress	2019 JUN 25 13:58:32	2019 JUN 25 14:00:28	2019 JUN 25 14:07:33	541.00	162.45	164.62	176.28	29.35	35.22	54.56	18.85	14	-	-	-		
ACS	123	Ingress	2019 JUN 25 15:28:52	2019 JUN 25 15:36:34	2019 JUN 25 15:38:37	585.00	102.06	115.48	117.79	-56.40	-35.47	-29.23	17.14	3	-	-	-		
ACS	123	Egress	2019 JUN 25 15:56:13	2019 JUN 25 15:58:13	2019 JUN 25 16:05:24	551.00	133.43	135.63	147.26	28.42	34.51	54.22	18.83	3	-	-	-		
N/A	124	Ingress	2019 JUN 25 17:26:53	2019 JUN 25 17:34:41	2019 JUN 25 17:36:47	594.00	73.47	86.95	89.29	-56.27	-34.99	-28.58	17.15	14	-	-	-		
N/A	124	Egress	2019 JUN 25 17:53:56	2019 JUN 25 17:55:59	2019 JUN 25 18:03:17	561.00	104.43	106.65	118.29	27.54	33.81	53.92	18.81	14	-	-	-		
NOMAD	125	Ingress	2019 JUN 25 19:24:50	2019 JUN 25 19:32:44	2019 JUN 25 19:34:54	604.00	44.79	58.40	60.79	-56.22	-34.61	-27.98	17.16	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&egressMatch:UTOPIA; &egressMatch:ELYSIUM CERBERUS PHLEGRA; &egressMatch:UTOPIA; &egressMatch:ELYSIUM CERBERUS PHLEGRA; 	
NOMAD	125	Egress	2019 JUN 25 19:51:34	2019 JUN 25 19:53:40	2019 JUN 25 20:01:05	571.00	75.42	77.66	89.27	26.59	33.03	53.55	18.79	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&egressMatch:UTOPIA; &egressMatch:ELYSIUM CERBERUS PHLEGRA; &egressMatch:UTOPIA; &egressMatch:ELYSIUM CERBERUS PHLEGRA; 	
ACS	126	Ingress	2019 JUN 25 21:22:42	2019 JUN 25 21:30:45	2019 JUN 25 21:32:59	617.00	16.08	29.89	32.33	-56.23	-34.14	-27.29	17.18	14	-	-	-		
ACS	126	Egress	2019 JUN 25 21:49:07	2019 JUN 25 21:51:17	2019 JUN 25 21:58:49	582.00	46.39	48.65	60.19	25.49	32.16	53.09	18.76	14	-	-	-		
NOMAD	127	Ingress	2019 JUN 25 23:20:39	2019 JUN 25 23:28:51	2019 JUN 25 23:31:10	631.00	-12.35	1.50	3.98	-55.96	-33.36	-26.23	17.20	1	LNO Occultation Fullscan 01	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
