science_1,science_2,science_3,science_4,science_5,science_6
1867,1768,1729,1873,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1729,1876,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 170 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1729,1879,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1723,1933,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 189 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1723,1936,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1723,1939,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 191 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1729,1933,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 189 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1729,1936,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1768,1729,1939,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 191 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1756,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 134 130 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1759,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 134 131 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1873,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1876,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 170 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1879,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1738,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 124 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1753,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 129 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1756,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 130 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1768,1936,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1723,1933,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 189 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1723,1936,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1723,1939,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 191 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1729,1933,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 189 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1729,1936,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1729,1939,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 191 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1723,1873,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1723,1879,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1729,1873,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1729,1879,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1756,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 136 130 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1759,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 136 131 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1723,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 119 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1729,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 121 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1738,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 124 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1753,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 129 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1756,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 130 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1762,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1873,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1876,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 170 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1774,1927,1879,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1873,1876,1879,0,0 # NADIR_SCIENCE -- ORDERS 167 169 170 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1930,1933,1936,0,0 # NADIR_SCIENCE -- ORDERS 167 188 189 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1858,1873,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 164 169 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1858,1876,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 164 170 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1858,1879,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 164 171 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1861,1873,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 165 169 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1861,1876,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 165 170 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1861,1879,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 165 171 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1864,1873,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 166 169 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1864,1876,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 166 170 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1864,1879,1759,1747,0,0 # NADIR_SCIENCE -- ORDERS 166 171 131 127 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1723,1723,1723,1723,0,0 # NADIR_SCIENCE -- ORDERS 119 119 119 119 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1726,1726,1726,1726,0,0 # NADIR_SCIENCE -- ORDERS 120 120 120 120 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1729,1729,1729,1729,0,0 # NADIR_SCIENCE -- ORDERS 121 121 121 121 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1732,1732,1732,1732,0,0 # NADIR_SCIENCE -- ORDERS 122 122 122 122 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1735,1735,1735,1735,0,0 # NADIR_SCIENCE -- ORDERS 123 123 123 123 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1762,1762,1762,1762,0,0 # NADIR_SCIENCE -- ORDERS 132 132 132 132 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1765,1765,1765,1765,0,0 # NADIR_SCIENCE -- ORDERS 133 133 133 133 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1768,1768,1768,1768,0,0 # NADIR_SCIENCE -- ORDERS 134 134 134 134 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1771,1771,1771,1771,0,0 # NADIR_SCIENCE -- ORDERS 135 135 135 135 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1774,1774,1774,1774,0,0 # NADIR_SCIENCE -- ORDERS 136 136 136 136 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1852,1852,1852,1852,0,0 # NADIR_SCIENCE -- ORDERS 162 162 162 162 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1855,1855,1855,1855,0,0 # NADIR_SCIENCE -- ORDERS 163 163 163 163 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1858,1858,1858,1858,0,0 # NADIR_SCIENCE -- ORDERS 164 164 164 164 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1861,1861,1861,1861,0,0 # NADIR_SCIENCE -- ORDERS 165 165 165 165 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1864,1864,1864,1864,0,0 # NADIR_SCIENCE -- ORDERS 166 166 166 166 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1867,1867,1867,1867,0,0 # NADIR_SCIENCE -- ORDERS 167 167 167 167 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1870,1870,1870,1870,0,0 # NADIR_SCIENCE -- ORDERS 168 168 168 168 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1873,1873,1873,1873,0,0 # NADIR_SCIENCE -- ORDERS 169 169 169 169 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1876,1876,1876,1876,0,0 # NADIR_SCIENCE -- ORDERS 170 170 170 170 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1879,1879,1879,1879,0,0 # NADIR_SCIENCE -- ORDERS 171 171 171 171 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1930,1930,1930,1930,0,0 # NADIR_SCIENCE -- ORDERS 188 188 188 188 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1933,1933,1933,1933,0,0 # NADIR_SCIENCE -- ORDERS 189 189 189 189 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1936,1936,1936,1936,0,0 # NADIR_SCIENCE -- ORDERS 190 190 190 190 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1939,1939,1939,1939,0,0 # NADIR_SCIENCE -- ORDERS 191 191 191 191 -- INTTIME=110MS -- EXECTIME=14456MS -- NROWS=144
1868,1724,1730,1736,0,0 # NADIR_SCIENCE -- ORDERS 167 119 121 123 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1724,1874,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 119 169 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1724,1877,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 119 170 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1724,1880,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 119 171 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1874,1934,0,0 # NADIR_SCIENCE -- ORDERS 167 121 169 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1874,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 121 169 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1874,1940,0,0 # NADIR_SCIENCE -- ORDERS 167 121 169 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1877,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 121 170 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1880,1739,0,0 # NADIR_SCIENCE -- ORDERS 167 121 171 124 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1880,1754,0,0 # NADIR_SCIENCE -- ORDERS 167 121 171 129 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1880,1757,0,0 # NADIR_SCIENCE -- ORDERS 167 121 171 130 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1880,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 121 171 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1730,1880,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 121 171 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1751,1754,1760,0,0 # NADIR_SCIENCE -- ORDERS 167 128 129 131 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1760,1763,1766,0,0 # NADIR_SCIENCE -- ORDERS 167 131 132 133 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1763,1865,1922,0,0 # NADIR_SCIENCE -- ORDERS 167 132 166 185 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1766,1769,1772,0,0 # NADIR_SCIENCE -- ORDERS 167 133 134 135 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1757,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 134 130 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1760,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 134 131 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1739,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 124 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1754,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 129 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1757,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 130 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1937,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 134 190 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1724,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 136 119 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1724,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 136 119 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1724,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 136 119 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1730,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 136 121 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1730,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 136 121 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1730,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 136 121 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1757,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 136 130 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1760,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 136 131 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1724,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 119 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1730,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 121 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1739,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 124 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1754,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 129 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1757,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 130 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1763,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1775,1928,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 136 187 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1877,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1877,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1934,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1937,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1724,1940,0,0 # NADIR_SCIENCE -- ORDERS 168 134 119 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1934,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1937,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1730,1940,0,0 # NADIR_SCIENCE -- ORDERS 168 134 121 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1874,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1877,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1934,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1724,1940,0,0 # NADIR_SCIENCE -- ORDERS 167 134 119 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1934,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1769,1730,1940,0,0 # NADIR_SCIENCE -- ORDERS 167 134 121 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1757,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 134 130 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1760,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 134 131 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1877,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1739,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 124 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1754,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 129 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1757,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 130 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1769,1937,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 134 190 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1724,1934,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1724,1937,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1724,1940,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1730,1934,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 189 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1730,1937,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1730,1940,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 191 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1724,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1724,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 136 119 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1730,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1730,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 136 121 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1757,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 136 130 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1760,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 136 131 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1724,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 119 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1730,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 121 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1739,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 124 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1754,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 129 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1757,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 130 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1763,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 132 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1874,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 169 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1877,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 170 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1871,1775,1928,1880,0,0 # NADIR_SCIENCE -- ORDERS 168 136 187 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1874,1877,1880,0,0 # NADIR_SCIENCE -- ORDERS 167 169 170 171 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1868,1931,1934,1937,0,0 # NADIR_SCIENCE -- ORDERS 167 188 189 190 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1859,1874,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 164 169 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1859,1877,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 164 170 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1859,1880,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 164 171 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1862,1874,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 165 169 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1862,1877,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 165 170 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1862,1880,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 165 171 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1865,1874,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 166 169 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
1865,1877,1760,1748,0,0 # NADIR_SCIENCE -- ORDERS 166 170 131 127 -- INTTIME=195MS -- EXECTIME=14528MS -- NROWS=144
