TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,434,Dayside_Nadir,2018 JUN 30 21:04:17, 
-1,-1,-1,-1,435,Dayside_Nadir,2018 JUN 30 21:04:17, 
-1,-1,-1,-1,436,Dayside_Nadir,2018 JUN 30 21:04:17, 
1,1,1860,1860,437,Dayside_Nadir,2018 JUN 30 22:52:17,OBSERVATION_COMMENT
-1,-1,-1,-1,438,Dayside_Nadir,2018 JUL 01 01:00:13, 
-1,-1,-1,-1,439,Dayside_Nadir,2018 JUL 01 01:00:13, 
-1,-1,-1,-1,440,Dayside_Nadir,2018 JUL 01 01:00:13, 
1,1,4001,4001,441,Limb,2018 JUL 01 02:48:07,OBSERVATION_COMMENT
-1,-1,-1,-1,442,Dayside_Nadir,2018 JUL 01 04:55:59, 
-1,-1,-1,-1,443,Dayside_Nadir,2018 JUL 01 04:55:59, 
-1,-1,-1,-1,444,Dayside_Nadir,2018 JUL 01 04:55:59, 
1,1,1107,1107,445,Dayside_Nadir,2018 JUL 01 06:43:55,OBSERVATION_COMMENT
-1,-1,-1,-1,446,Dayside_Nadir,2018 JUL 01 08:51:59, 
-1,-1,-1,-1,447,Dayside_Nadir,2018 JUL 01 08:51:59, 
-1,-1,-1,-1,448,Dayside_Nadir,2018 JUL 01 08:51:59, 
1,1,4002,4002,449,Limb,2018 JUL 01 10:40:01,OBSERVATION_COMMENT
-1,-1,-1,-1,450,Dayside_Nadir,2018 JUL 01 12:48:01, 
-1,-1,-1,-1,451,Dayside_Nadir,2018 JUL 01 12:48:01, 
-1,-1,-1,-1,452,Dayside_Nadir,2018 JUL 01 12:48:01, 
1,1,1837,1837,453,Dayside_Nadir,2018 JUL 01 14:35:57,OBSERVATION_COMMENT
-1,-1,-1,-1,454,Dayside_Nadir,2018 JUL 01 16:43:49, 
-1,-1,-1,-1,455,Dayside_Nadir,2018 JUL 01 16:43:49, 
-1,-1,-1,-1,456,Dayside_Nadir,2018 JUL 01 16:43:49, 
1,1,4003,4003,457,Limb,2018 JUL 01 18:31:47,OBSERVATION_COMMENT
-1,-1,-1,-1,458,Dayside_Nadir,2018 JUL 01 20:39:49, 
-1,-1,-1,-1,459,Dayside_Nadir,2018 JUL 01 20:39:49, 
-1,-1,-1,-1,460,Dayside_Nadir,2018 JUL 01 20:39:49, 
1,1,1033,1033,461,Dayside_Nadir,2018 JUL 01 22:27:53,OBSERVATION_COMMENT
-1,-1,-1,-1,462,Dayside_Nadir,2018 JUL 02 00:35:53, 
-1,-1,-1,-1,463,Dayside_Nadir,2018 JUL 02 00:35:53, 
-1,-1,-1,-1,464,Dayside_Nadir,2018 JUL 02 00:35:53, 
1,1,4001,4001,465,Limb,2018 JUL 02 02:23:51,OBSERVATION_COMMENT
-1,-1,-1,-1,466,Dayside_Nadir,2018 JUL 02 04:31:45, 
-1,-1,-1,-1,467,Dayside_Nadir,2018 JUL 02 04:31:45, 
-1,-1,-1,-1,468,Dayside_Nadir,2018 JUL 02 04:31:45, 
1,1,140,140,469,Dayside_Nadir,2018 JUL 02 06:19:41,OBSERVATION_COMMENT
-1,-1,-1,-1,470,Dayside_Nadir,2018 JUL 02 08:27:45, 
1,1,2639,2639,471,Dayside_Nadir,2018 JUL 02 10:15:51,OBSERVATION_COMMENT
-1,-1,-1,-1,472,Dayside_Nadir,2018 JUL 02 12:23:57, 
1,1,1107,1107,473,Dayside_Nadir,2018 JUL 02 14:11:57,OBSERVATION_COMMENT
-1,-1,-1,-1,474,Dayside_Nadir,2018 JUL 02 16:19:53, 
-1,-1,-1,-1,475,Dayside_Nadir,2018 JUL 02 16:19:53, 
-1,-1,-1,-1,476,Dayside_Nadir,2018 JUL 02 16:19:53, 
1,1,1033,1033,477,Dayside_Nadir,2018 JUL 02 18:07:51,OBSERVATION_COMMENT
-1,-1,-1,-1,478,Dayside_Nadir,2018 JUL 02 20:15:57, 
-1,-1,-1,-1,479,Dayside_Nadir,2018 JUL 02 20:15:57, 
-1,-1,-1,-1,480,Dayside_Nadir,2018 JUL 02 20:15:57, 
1,1,1090,1090,481,Dayside_Nadir,2018 JUL 02 22:04:05,OBSERVATION_COMMENT
-1,-1,-1,-1,482,Dayside_Nadir,2018 JUL 03 00:12:13, 
-1,-1,-1,-1,483,Dayside_Nadir,2018 JUL 03 00:12:13, 
-1,-1,-1,-1,484,Dayside_Nadir,2018 JUL 03 00:12:13, 
1,1,1029,1029,485,Dayside_Nadir,2018 JUL 03 02:00:15,OBSERVATION_COMMENT
-1,-1,-1,-1,486,Dayside_Nadir,2018 JUL 03 04:08:17, 
-1,-1,-1,-1,487,Dayside_Nadir,2018 JUL 03 04:08:17, 
-1,-1,-1,-1,488,Dayside_Nadir,2018 JUL 03 04:08:17, 
1,1,1090,1090,489,Dayside_Nadir,2018 JUL 03 05:56:15,OBSERVATION_COMMENT
-1,-1,-1,-1,490,Dayside_Nadir,2018 JUL 03 08:04:23, 
-1,-1,-1,-1,491,Dayside_Nadir,2018 JUL 03 08:04:23, 
-1,-1,-1,-1,492,Dayside_Nadir,2018 JUL 03 08:04:23, 
1,1,1779,1779,493,Dayside_Nadir,2018 JUL 03 09:52:37,OBSERVATION_COMMENT
-1,-1,-1,-1,494,Dayside_Nadir,2018 JUL 03 12:00:51, 
-1,-1,-1,-1,495,Dayside_Nadir,2018 JUL 03 12:00:51, 
-1,-1,-1,-1,496,Dayside_Nadir,2018 JUL 03 12:00:51, 
1,1,1860,1860,497,Dayside_Nadir,2018 JUL 03 13:48:59,OBSERVATION_COMMENT
-1,-1,-1,-1,498,Dayside_Nadir,2018 JUL 03 15:57:03, 
-1,-1,-1,-1,499,Dayside_Nadir,2018 JUL 03 15:57:03, 
-1,-1,-1,-1,500,Dayside_Nadir,2018 JUL 03 15:57:03, 
1,1,1107,1107,501,Dayside_Nadir,2018 JUL 03 17:45:07,OBSERVATION_COMMENT
-1,-1,-1,-1,502,Dayside_Nadir,2018 JUL 03 19:53:19, 
-1,-1,-1,-1,503,Dayside_Nadir,2018 JUL 03 19:53:19, 
-1,-1,-1,-1,504,Dayside_Nadir,2018 JUL 03 19:53:19, 
1,1,1837,1837,505,Dayside_Nadir,2018 JUL 03 21:41:35,OBSERVATION_COMMENT
-1,-1,-1,-1,506,Dayside_Nadir,2018 JUL 03 23:49:53, 
-1,-1,-1,-1,507,Dayside_Nadir,2018 JUL 03 23:49:53, 
-1,-1,-1,-1,508,Dayside_Nadir,2018 JUL 03 23:49:53, 
1,1,1033,1033,509,Dayside_Nadir,2018 JUL 04 01:38:09,OBSERVATION_COMMENT
-1,-1,-1,-1,510,Dayside_Nadir,2018 JUL 04 03:46:19, 
-1,-1,-1,-1,511,Dayside_Nadir,2018 JUL 04 03:46:19, 
-1,-1,-1,-1,512,Dayside_Nadir,2018 JUL 04 03:46:19, 
1,1,140,140,513,Dayside_Nadir,2018 JUL 04 05:34:29,OBSERVATION_COMMENT
-1,-1,-1,-1,514,Dayside_Nadir,2018 JUL 04 07:42:43, 
-1,-1,-1,-1,515,Dayside_Nadir,2018 JUL 04 07:42:43, 
-1,-1,-1,-1,516,Dayside_Nadir,2018 JUL 04 07:42:43, 
1,1,2639,2639,517,Dayside_Nadir,2018 JUL 04 09:31:07,OBSERVATION_COMMENT
-1,-1,-1,-1,518,Dayside_Nadir,2018 JUL 04 11:39:35, 
-1,-1,-1,-1,519,Dayside_Nadir,2018 JUL 04 11:39:35, 
-1,-1,-1,-1,520,Dayside_Nadir,2018 JUL 04 11:39:35, 
1,1,1107,1107,521,Dayside_Nadir,2018 JUL 04 13:28:01,OBSERVATION_COMMENT
-1,-1,-1,-1,522,Dayside_Nadir,2018 JUL 04 15:36:21, 
-1,-1,-1,-1,523,Dayside_Nadir,2018 JUL 04 15:36:21, 
-1,-1,-1,-1,524,Dayside_Nadir,2018 JUL 04 15:36:21, 
1,1,1033,1033,525,Dayside_Nadir,2018 JUL 04 17:24:39,OBSERVATION_COMMENT
-1,-1,-1,-1,526,Dayside_Nadir,2018 JUL 04 19:33:03, 
-1,-1,-1,-1,527,Dayside_Nadir,2018 JUL 04 19:33:03, 
-1,-1,-1,-1,528,Dayside_Nadir,2018 JUL 04 19:33:03, 
1,1,1090,1090,529,Dayside_Nadir,2018 JUL 04 21:21:35,OBSERVATION_COMMENT
-1,-1,-1,-1,530,Dayside_Nadir,2018 JUL 04 23:30:11, 
-1,-1,-1,-1,531,Dayside_Nadir,2018 JUL 04 23:30:11, 
-1,-1,-1,-1,532,Dayside_Nadir,2018 JUL 04 23:30:11, 
1,1,1029,1029,533,Dayside_Nadir,2018 JUL 05 01:18:47,OBSERVATION_COMMENT
-1,-1,-1,-1,534,Dayside_Nadir,2018 JUL 05 03:27:21, 
-1,-1,-1,-1,535,Dayside_Nadir,2018 JUL 05 03:27:21, 
-1,-1,-1,-1,536,Dayside_Nadir,2018 JUL 05 03:27:21, 
1,1,1090,1090,537,Dayside_Nadir,2018 JUL 05 05:15:51,OBSERVATION_COMMENT
-1,-1,-1,-1,538,Dayside_Nadir,2018 JUL 05 07:24:21, 
-1,-1,-1,-1,539,Dayside_Nadir,2018 JUL 05 07:24:21, 
-1,-1,-1,-1,540,Dayside_Nadir,2018 JUL 05 07:24:21, 
1,1,1779,1779,541,Dayside_Nadir,2018 JUL 05 09:13:03,OBSERVATION_COMMENT
-1,-1,-1,-1,542,Dayside_Nadir,2018 JUL 05 11:21:51, 
-1,-1,-1,-1,543,Dayside_Nadir,2018 JUL 05 11:21:51, 
-1,-1,-1,-1,544,Dayside_Nadir,2018 JUL 05 11:21:51, 
1,1,1860,1860,545,Dayside_Nadir,2018 JUL 05 13:10:39,OBSERVATION_COMMENT
-1,-1,-1,-1,546,Dayside_Nadir,2018 JUL 05 15:19:23, 
-1,-1,-1,-1,547,Dayside_Nadir,2018 JUL 05 15:19:23, 
-1,-1,-1,-1,548,Dayside_Nadir,2018 JUL 05 15:19:23, 
1,1,1107,1107,549,Dayside_Nadir,2018 JUL 05 17:08:05,OBSERVATION_COMMENT
-1,-1,-1,-1,550,Dayside_Nadir,2018 JUL 05 19:16:45, 
-1,-1,-1,-1,551,Dayside_Nadir,2018 JUL 05 19:16:45, 
-1,-1,-1,-1,552,Dayside_Nadir,2018 JUL 05 19:16:45, 
1,1,1837,1837,553,Dayside_Nadir,2018 JUL 05 21:05:29,OBSERVATION_COMMENT
-1,-1,-1,-1,554,Dayside_Nadir,2018 JUL 05 23:14:17, 
-1,-1,-1,-1,555,Dayside_Nadir,2018 JUL 05 23:14:17, 
-1,-1,-1,-1,556,Dayside_Nadir,2018 JUL 05 23:14:17, 
1,1,1033,1033,557,Dayside_Nadir,2018 JUL 06 01:03:11,OBSERVATION_COMMENT
-1,-1,-1,-1,558,Dayside_Nadir,2018 JUL 06 03:12:03, 
-1,-1,-1,-1,559,Dayside_Nadir,2018 JUL 06 03:12:03, 
-1,-1,-1,-1,560,Dayside_Nadir,2018 JUL 06 03:12:03, 
1,1,140,140,561,Dayside_Nadir,2018 JUL 06 05:00:51,OBSERVATION_COMMENT
-1,-1,-1,-1,562,Dayside_Nadir,2018 JUL 06 07:09:33, 
-1,-1,-1,-1,563,Dayside_Nadir,2018 JUL 06 07:09:33, 
-1,-1,-1,-1,564,Dayside_Nadir,2018 JUL 06 07:09:33, 
1,1,2639,2639,565,Dayside_Nadir,2018 JUL 06 08:58:13,OBSERVATION_COMMENT
-1,-1,-1,-1,566,Dayside_Nadir,2018 JUL 06 11:06:57, 
-1,-1,-1,-1,567,Dayside_Nadir,2018 JUL 06 11:06:57, 
-1,-1,-1,-1,568,Dayside_Nadir,2018 JUL 06 11:06:57, 
1,1,1107,1107,569,Dayside_Nadir,2018 JUL 06 12:55:43,OBSERVATION_COMMENT
-1,-1,-1,-1,570,Dayside_Nadir,2018 JUL 06 15:04:31, 
-1,-1,-1,-1,571,Dayside_Nadir,2018 JUL 06 15:04:31, 
-1,-1,-1,-1,572,Dayside_Nadir,2018 JUL 06 15:04:31, 
1,1,1033,1033,573,Dayside_Nadir,2018 JUL 06 16:53:15,OBSERVATION_COMMENT
-1,-1,-1,-1,574,Dayside_Nadir,2018 JUL 06 19:01:51, 
-1,-1,-1,-1,575,Dayside_Nadir,2018 JUL 06 19:01:51, 
-1,-1,-1,-1,576,Dayside_Nadir,2018 JUL 06 19:01:51, 
1,1,1090,1090,577,Dayside_Nadir,2018 JUL 06 20:50:21,OBSERVATION_COMMENT
-1,-1,-1,-1,578,Dayside_Nadir,2018 JUL 06 22:58:51, 
-1,-1,-1,-1,579,Dayside_Nadir,2018 JUL 06 22:58:51, 
-1,-1,-1,-1,580,Dayside_Nadir,2018 JUL 06 22:58:51, 
1,1,1029,1029,581,Dayside_Nadir,2018 JUL 07 00:47:27,OBSERVATION_COMMENT
-1,-1,-1,-1,582,Dayside_Nadir,2018 JUL 07 02:56:07, 
-1,-1,-1,-1,583,Dayside_Nadir,2018 JUL 07 02:56:07, 
-1,-1,-1,-1,584,Dayside_Nadir,2018 JUL 07 02:56:07, 
1,1,1090,1090,585,Dayside_Nadir,2018 JUL 07 04:44:41,OBSERVATION_COMMENT
-1,-1,-1,-1,586,Dayside_Nadir,2018 JUL 07 06:53:09, 
-1,-1,-1,-1,587,Dayside_Nadir,2018 JUL 07 06:53:09, 
-1,-1,-1,-1,588,Dayside_Nadir,2018 JUL 07 06:53:09, 
1,1,1779,1779,589,Dayside_Nadir,2018 JUL 07 08:41:27,OBSERVATION_COMMENT
-1,-1,-1,-1,590,Dayside_Nadir,2018 JUL 07 10:49:47, 
-1,-1,-1,-1,591,Dayside_Nadir,2018 JUL 07 10:49:47, 
-1,-1,-1,-1,592,Dayside_Nadir,2018 JUL 07 10:49:47, 
1,1,4002,4002,593,Limb,2018 JUL 07 12:38:09,OBSERVATION_COMMENT
-1,-1,-1,-1,594,Dayside_Nadir,2018 JUL 07 14:46:35, 
-1,-1,-1,-1,595,Dayside_Nadir,2018 JUL 07 14:46:35, 
-1,-1,-1,-1,596,Dayside_Nadir,2018 JUL 07 14:46:35, 
1,1,1860,1860,597,Dayside_Nadir,2018 JUL 07 16:35:01,OBSERVATION_COMMENT
-1,-1,-1,-1,598,Dayside_Nadir,2018 JUL 07 18:43:21, 
-1,-1,-1,-1,599,Dayside_Nadir,2018 JUL 07 18:43:21, 
-1,-1,-1,-1,600,Dayside_Nadir,2018 JUL 07 18:43:21, 
1,1,4004,4004,601,Limb,2018 JUL 07 20:31:35,OBSERVATION_COMMENT
-1,-1,-1,-1,602,Dayside_Nadir,2018 JUL 07 22:39:43, 
-1,-1,-1,-1,603,Dayside_Nadir,2018 JUL 07 22:39:43, 
-1,-1,-1,-1,604,Dayside_Nadir,2018 JUL 07 22:39:43, 
1,1,1107,1107,605,Dayside_Nadir,2018 JUL 08 00:27:57,OBSERVATION_COMMENT
-1,-1,-1,-1,606,Dayside_Nadir,2018 JUL 08 02:36:15, 
-1,-1,-1,-1,607,Dayside_Nadir,2018 JUL 08 02:36:15, 
-1,-1,-1,-1,608,Dayside_Nadir,2018 JUL 08 02:36:15, 
1,1,4001,4001,609,Limb,2018 JUL 08 04:24:35,OBSERVATION_COMMENT
-1,-1,-1,-1,610,Dayside_Nadir,2018 JUL 08 06:32:49, 
-1,-1,-1,-1,611,Dayside_Nadir,2018 JUL 08 06:32:49, 
-1,-1,-1,-1,612,Dayside_Nadir,2018 JUL 08 06:32:49, 
1,1,1837,1837,613,Dayside_Nadir,2018 JUL 08 08:20:55,OBSERVATION_COMMENT
-1,-1,-1,-1,614,Dayside_Nadir,2018 JUL 08 10:28:59, 
-1,-1,-1,-1,615,Dayside_Nadir,2018 JUL 08 10:28:59, 
-1,-1,-1,-1,616,Dayside_Nadir,2018 JUL 08 10:28:59, 
1,1,1033,1033,617,Dayside_Nadir,2018 JUL 08 12:17:05,OBSERVATION_COMMENT
-1,-1,-1,-1,618,Dayside_Nadir,2018 JUL 08 14:25:17, 
-1,-1,-1,-1,619,Dayside_Nadir,2018 JUL 08 14:25:17, 
-1,-1,-1,-1,620,Dayside_Nadir,2018 JUL 08 14:25:17, 
1,1,140,140,621,Dayside_Nadir,2018 JUL 08 16:13:29,OBSERVATION_COMMENT
-1,-1,-1,-1,622,Dayside_Nadir,2018 JUL 08 18:21:39, 
-1,-1,-1,-1,623,Dayside_Nadir,2018 JUL 08 18:21:39, 
-1,-1,-1,-1,624,Dayside_Nadir,2018 JUL 08 18:21:39, 
1,1,2639,2639,625,Dayside_Nadir,2018 JUL 08 20:09:45,OBSERVATION_COMMENT
-1,-1,-1,-1,626,Dayside_Nadir,2018 JUL 08 22:17:45, 
-1,-1,-1,-1,627,Dayside_Nadir,2018 JUL 08 22:17:45, 
-1,-1,-1,-1,628,Dayside_Nadir,2018 JUL 08 22:17:45, 
1,1,1107,1107,629,Dayside_Nadir,2018 JUL 09 00:05:47,OBSERVATION_COMMENT
-1,-1,-1,-1,630,Dayside_Nadir,2018 JUL 09 02:13:53, 
-1,-1,-1,-1,631,Dayside_Nadir,2018 JUL 09 02:13:53, 
-1,-1,-1,-1,632,Dayside_Nadir,2018 JUL 09 02:13:53, 
1,1,1033,1033,633,Dayside_Nadir,2018 JUL 09 04:02:03,OBSERVATION_COMMENT
-1,-1,-1,-1,634,Dayside_Nadir,2018 JUL 09 06:10:11, 
-1,-1,-1,-1,635,Dayside_Nadir,2018 JUL 09 06:10:11, 
-1,-1,-1,-1,636,Dayside_Nadir,2018 JUL 09 06:10:11, 
1,1,1090,1090,637,Dayside_Nadir,2018 JUL 09 07:58:13,OBSERVATION_COMMENT
-1,-1,-1,-1,638,Dayside_Nadir,2018 JUL 09 10:06:09, 
-1,-1,-1,-1,639,Dayside_Nadir,2018 JUL 09 10:06:09, 
-1,-1,-1,-1,640,Dayside_Nadir,2018 JUL 09 10:06:09, 
1,1,1029,1029,641,Dayside_Nadir,2018 JUL 09 11:54:07,OBSERVATION_COMMENT
-1,-1,-1,-1,642,Dayside_Nadir,2018 JUL 09 14:02:09, 
-1,-1,-1,-1,643,Dayside_Nadir,2018 JUL 09 14:02:09, 
-1,-1,-1,-1,644,Dayside_Nadir,2018 JUL 09 14:02:09, 
1,1,1090,1090,645,Dayside_Nadir,2018 JUL 09 15:50:15,OBSERVATION_COMMENT
-1,-1,-1,-1,646,Dayside_Nadir,2018 JUL 09 17:58:19, 
-1,-1,-1,-1,647,Dayside_Nadir,2018 JUL 09 17:58:19, 
-1,-1,-1,-1,648,Dayside_Nadir,2018 JUL 09 17:58:19, 
1,1,1779,1779,649,Dayside_Nadir,2018 JUL 09 19:46:21,OBSERVATION_COMMENT
-1,-1,-1,-1,650,Dayside_Nadir,2018 JUL 09 21:54:17, 
-1,-1,-1,-1,651,Dayside_Nadir,2018 JUL 09 21:54:17, 
-1,-1,-1,-1,652,Dayside_Nadir,2018 JUL 09 21:54:17, 
1,1,1860,1860,653,Dayside_Nadir,2018 JUL 09 23:42:11,OBSERVATION_COMMENT
-1,-1,-1,-1,654,Dayside_Nadir,2018 JUL 10 01:50:11, 
-1,-1,-1,-1,655,Dayside_Nadir,2018 JUL 10 01:50:11, 
-1,-1,-1,-1,656,Dayside_Nadir,2018 JUL 10 01:50:11, 
1,1,1107,1107,657,Dayside_Nadir,2018 JUL 10 03:38:15,OBSERVATION_COMMENT
-1,-1,-1,-1,658,Dayside_Nadir,2018 JUL 10 05:46:19, 
-1,-1,-1,-1,659,Dayside_Nadir,2018 JUL 10 05:46:19, 
-1,-1,-1,-1,660,Dayside_Nadir,2018 JUL 10 05:46:19, 
1,1,1837,1837,661,Dayside_Nadir,2018 JUL 10 07:34:19,OBSERVATION_COMMENT
-1,-1,-1,-1,662,Dayside_Nadir,2018 JUL 10 09:42:13, 
-1,-1,-1,-1,663,Dayside_Nadir,2018 JUL 10 09:42:13, 
-1,-1,-1,-1,664,Dayside_Nadir,2018 JUL 10 09:42:13, 
1,1,1033,1033,665,Dayside_Nadir,2018 JUL 10 11:30:07,OBSERVATION_COMMENT
-1,-1,-1,-1,666,Dayside_Nadir,2018 JUL 10 13:38:05, 
-1,-1,-1,-1,667,Dayside_Nadir,2018 JUL 10 13:38:05, 
-1,-1,-1,-1,668,Dayside_Nadir,2018 JUL 10 13:38:05, 
1,1,140,140,669,Dayside_Nadir,2018 JUL 10 15:26:05,OBSERVATION_COMMENT
-1,-1,-1,-1,670,Dayside_Nadir,2018 JUL 10 17:34:07, 
-1,-1,-1,-1,671,Dayside_Nadir,2018 JUL 10 17:34:07, 
-1,-1,-1,-1,672,Dayside_Nadir,2018 JUL 10 17:34:07, 
1,1,2639,2639,673,Dayside_Nadir,2018 JUL 10 19:22:07,OBSERVATION_COMMENT
-1,-1,-1,-1,674,Dayside_Nadir,2018 JUL 10 21:30:01, 
-1,-1,-1,-1,675,Dayside_Nadir,2018 JUL 10 21:30:01, 
-1,-1,-1,-1,676,Dayside_Nadir,2018 JUL 10 21:30:01, 
1,1,1107,1107,677,Dayside_Nadir,2018 JUL 10 23:17:55,OBSERVATION_COMMENT
-1,-1,-1,-1,678,Dayside_Nadir,2018 JUL 11 01:25:51, 
-1,-1,-1,-1,679,Dayside_Nadir,2018 JUL 11 01:25:51, 
-1,-1,-1,-1,680,Dayside_Nadir,2018 JUL 11 01:25:51, 
1,1,1033,1033,681,Dayside_Nadir,2018 JUL 11 03:13:51,OBSERVATION_COMMENT
-1,-1,-1,-1,682,Dayside_Nadir,2018 JUL 11 05:21:51, 
1,1,1090,1090,683,Dayside_Nadir,2018 JUL 11 07:09:51,OBSERVATION_COMMENT
-1,-1,-1,-1,684,Dayside_Nadir,2018 JUL 11 09:17:43, 
1,1,1029,1029,685,Dayside_Nadir,2018 JUL 11 11:05:35,OBSERVATION_COMMENT
-1,-1,-1,-1,686,Dayside_Nadir,2018 JUL 11 13:13:31, 
-1,-1,-1,-1,687,Dayside_Nadir,2018 JUL 11 13:13:31, 
-1,-1,-1,-1,688,Dayside_Nadir,2018 JUL 11 13:13:31, 
1,1,1090,1090,689,Dayside_Nadir,2018 JUL 11 15:01:27,OBSERVATION_COMMENT
-1,-1,-1,-1,690,Dayside_Nadir,2018 JUL 11 17:09:27, 
-1,-1,-1,-1,691,Dayside_Nadir,2018 JUL 11 17:09:27, 
-1,-1,-1,-1,692,Dayside_Nadir,2018 JUL 11 17:09:27, 
1,1,1779,1779,693,Dayside_Nadir,2018 JUL 11 18:57:25,OBSERVATION_COMMENT
-1,-1,-1,-1,694,Dayside_Nadir,2018 JUL 11 21:05:19, 
-1,-1,-1,-1,695,Dayside_Nadir,2018 JUL 11 21:05:19, 
-1,-1,-1,-1,696,Dayside_Nadir,2018 JUL 11 21:05:19, 
1,1,1860,1860,697,Dayside_Nadir,2018 JUL 11 22:53:11,OBSERVATION_COMMENT
-1,-1,-1,-1,698,Dayside_Nadir,2018 JUL 12 01:01:03, 
-1,-1,-1,-1,699,Dayside_Nadir,2018 JUL 12 01:01:03, 
-1,-1,-1,-1,700,Dayside_Nadir,2018 JUL 12 01:01:03, 
1,1,1107,1107,701,Dayside_Nadir,2018 JUL 12 02:49:01,OBSERVATION_COMMENT
-1,-1,-1,-1,702,Dayside_Nadir,2018 JUL 12 04:57:01, 
-1,-1,-1,-1,703,Dayside_Nadir,2018 JUL 12 04:57:01, 
-1,-1,-1,-1,704,Dayside_Nadir,2018 JUL 12 04:57:01, 
1,1,1837,1837,705,Dayside_Nadir,2018 JUL 12 06:44:59,OBSERVATION_COMMENT
-1,-1,-1,-1,706,Dayside_Nadir,2018 JUL 12 08:52:53, 
-1,-1,-1,-1,707,Dayside_Nadir,2018 JUL 12 08:52:53, 
-1,-1,-1,-1,708,Dayside_Nadir,2018 JUL 12 08:52:53, 
1,1,1033,1033,709,Dayside_Nadir,2018 JUL 12 10:40:43,OBSERVATION_COMMENT
-1,-1,-1,-1,710,Dayside_Nadir,2018 JUL 12 12:48:35, 
-1,-1,-1,-1,711,Dayside_Nadir,2018 JUL 12 12:48:35, 
-1,-1,-1,-1,712,Dayside_Nadir,2018 JUL 12 12:48:35, 
1,1,140,140,713,Dayside_Nadir,2018 JUL 12 14:36:31,OBSERVATION_COMMENT
-1,-1,-1,-1,714,Dayside_Nadir,2018 JUL 12 16:44:29, 
-1,-1,-1,-1,715,Dayside_Nadir,2018 JUL 12 16:44:29, 
-1,-1,-1,-1,716,Dayside_Nadir,2018 JUL 12 16:44:29, 
1,1,2639,2639,718,Dayside_Nadir,2018 JUL 12 18:42:27,OBSERVATION_COMMENT
-1,-1,-1,-1,719,Dayside_Nadir,2018 JUL 12 20:40:21, 
-1,-1,-1,-1,720,Dayside_Nadir,2018 JUL 12 20:40:21, 
-1,-1,-1,-1,721,Dayside_Nadir,2018 JUL 12 20:40:21, 
1,1,1107,1107,723,Dayside_Nadir,2018 JUL 12 22:38:13,OBSERVATION_COMMENT
-1,-1,-1,-1,724,Dayside_Nadir,2018 JUL 13 00:36:05, 
-1,-1,-1,-1,725,Dayside_Nadir,2018 JUL 13 00:36:05, 
-1,-1,-1,-1,726,Dayside_Nadir,2018 JUL 13 00:36:05, 
1,1,1033,1033,728,Dayside_Nadir,2018 JUL 13 02:33:59,OBSERVATION_COMMENT
-1,-1,-1,-1,729,Dayside_Nadir,2018 JUL 13 04:31:57, 
-1,-1,-1,-1,730,Dayside_Nadir,2018 JUL 13 04:31:57, 
-1,-1,-1,-1,731,Dayside_Nadir,2018 JUL 13 04:31:57, 
1,1,1090,1090,733,Dayside_Nadir,2018 JUL 13 06:29:55,OBSERVATION_COMMENT
-1,-1,-1,-1,734,Dayside_Nadir,2018 JUL 13 08:27:49, 
-1,-1,-1,-1,735,Dayside_Nadir,2018 JUL 13 08:27:49, 
-1,-1,-1,-1,736,Dayside_Nadir,2018 JUL 13 08:27:49, 
1,1,1029,1029,738,Dayside_Nadir,2018 JUL 13 10:25:41,OBSERVATION_COMMENT
-1,-1,-1,-1,739,Dayside_Nadir,2018 JUL 13 12:23:31, 
-1,-1,-1,-1,740,Dayside_Nadir,2018 JUL 13 12:23:31, 
-1,-1,-1,-1,741,Dayside_Nadir,2018 JUL 13 12:23:31, 
1,1,1090,1090,743,Dayside_Nadir,2018 JUL 13 14:21:25,OBSERVATION_COMMENT
1,1,1779,1779,744,Dayside_Nadir,2018 JUL 13 16:09:21,OBSERVATION_COMMENT
-1,-1,-1,-1,745,Dayside_Nadir,2018 JUL 13 18:17:17, 
-1,-1,-1,-1,746,Dayside_Nadir,2018 JUL 13 18:17:17, 
-1,-1,-1,-1,747,Dayside_Nadir,2018 JUL 13 18:17:17, 
1,1,1860,1860,749,Dayside_Nadir,2018 JUL 13 20:15:13,OBSERVATION_COMMENT
-1,-1,-1,-1,750,Dayside_Nadir,2018 JUL 13 22:13:05, 
-1,-1,-1,-1,751,Dayside_Nadir,2018 JUL 13 22:13:05, 
-1,-1,-1,-1,752,Dayside_Nadir,2018 JUL 13 22:13:05, 
1,1,1107,1107,754,Dayside_Nadir,2018 JUL 14 00:10:57,OBSERVATION_COMMENT
-1,-1,-1,-1,755,Dayside_Nadir,2018 JUL 14 02:08:49, 
-1,-1,-1,-1,756,Dayside_Nadir,2018 JUL 14 02:08:49, 
-1,-1,-1,-1,757,Dayside_Nadir,2018 JUL 14 02:08:49, 
1,1,1837,1837,758,Dayside_Nadir,2018 JUL 14 03:56:45,OBSERVATION_COMMENT
1,1,1033,1033,761,Dayside_Nadir,2018 JUL 14 06:04:43,OBSERVATION_COMMENT
-1,-1,-1,-1,762,Dayside_Nadir,2018 JUL 14 08:02:39, 
-1,-1,-1,-1,763,Dayside_Nadir,2018 JUL 14 08:02:39, 
