Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
3,3,111,67,2920,1,0,0,0,0,2018 JUL 20 01:24:27,2018 JUL 20 02:31:17,2018 JUL 20 01:24:37,2018 JUL 20 02:31:07,2018 JUL 20 01:24:37,2018 JUL 20 02:31:16,54.3625,84.7307,4.325,115.7783,115.7783,1.4229e-14,-71.5932,-73.4641,18.8625,80.7246,80.7246,2.6622e-14,-42.4225,214.4751,23.5222,402.6458,423.9944,0,0,0,0,0,0,0,0,0,0,10,640,2320,30,30,3990,1,1,1844,1844,10,3999,104,862,1400002C00000000000000000000000000000000000A028009101E1E0F96010107340734000A0F9F0068035E
1,1,112,68,2921,1,0,0,0,0,2018 JUL 20 03:32:17,2018 JUL 20 04:35:08,2018 JUL 20 03:33:10,2018 JUL 20 04:24:40,2018 JUL 20 03:32:27,2018 JUL 20 04:35:07,73.4397,112.5021,8.2494,94.5625,94.5625,9.8353e-15,-70.7151,-44.0672,22.8308,94.2557,94.2557,2.9538e-14,-42.1212,214.5295,17.3849,378.5817,394.2846,0,0,0,0,0,0,0,0,0,0,53,683,1913,30,30,3090,1,1,1844,1844,10,3760,104,932,1400002C00000000000000000000000000000000003502AB07791E1E0C12010107340734000A0EB0006803A4
4,4,113,69,2922,0,1,0,0,0,2018 JUL 20 05:30:11,2018 JUL 20 05:50:05,N/A,N/A,2018 JUL 20 05:30:21,2018 JUL 20 05:50:04,73.4001,83.7561,8.2453,94.572,94.572,9.5603e-15,30.2297,165.2861,14.0033,53.0722,53.0722,1.3114e-14,-41.8515,214.5797,N/A,119.1177,119.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1183,104,341,1400002C0000000000000000000000000000000000000000000000000000000000000000000A049F00680155
4,4,114,69,2922,0,1,0,0,0,2018 JUL 20 05:50:10,2018 JUL 20 06:10:41,N/A,N/A,2018 JUL 20 05:50:20,2018 JUL 20 06:10:40,29.9911,165.3615,14.0097,52.9321,52.9321,2.7035e-14,-29.7717,179.9098,15.3122,48.3586,48.3586,4.9696e-17,-41.7754,214.5883,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,115,69,2922,0,1,0,0,0,2018 JUL 20 06:10:46,2018 JUL 20 06:27:04,N/A,N/A,2018 JUL 20 06:10:56,2018 JUL 20 06:27:03,-30.0137,179.9861,15.3186,48.4758,48.4758,4.498e-14,-71.6152,-130.9218,18.8558,80.654,80.654,1.1245e-14,-41.759,214.597,N/A,97.3694,97.3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,967,104,380,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C70068017C
1,1,116,70,2923,1,0,0,0,0,2018 JUL 20 07:28:06,2018 JUL 20 08:30:57,2018 JUL 20 07:28:55,2018 JUL 20 08:20:40,2018 JUL 20 07:28:16,2018 JUL 20 08:30:56,73.4127,55.0331,8.2428,94.6056,94.6056,1.4662e-14,-70.613,-101.4733,22.8281,94.3125,94.3125,1.242e-14,-41.569,214.63,17.4872,378.5817,394.3787,0,0,0,0,0,0,0,0,0,0,49,679,1909,30,30,3105,1,1,1844,1844,10,3760,104,935,1400002C00000000000000000000000000000000003102A707751E1E0C21010107340734000A0EB0006803A7
4,4,117,71,2924,0,1,0,0,0,2018 JUL 20 09:26:01,2018 JUL 20 09:45:51,N/A,N/A,2018 JUL 20 09:26:11,2018 JUL 20 09:45:50,73.4728,26.528,8.2547,94.6171,94.6171,2.0674e-14,30.2168,107.3808,13.9664,52.8057,52.8057,2.9836e-14,-41.2858,214.6802,N/A,118.715,118.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1179,104,337,1400002C0000000000000000000000000000000000000000000000000000000000000000000A049B00680151
4,4,118,71,2924,0,1,0,0,0,2018 JUL 20 09:45:56,2018 JUL 20 10:06:25,N/A,N/A,2018 JUL 20 09:46:06,2018 JUL 20 10:06:24,29.9779,107.456,13.9728,52.6631,52.6631,1.4224e-14,-29.7645,121.9439,15.2708,47.8094,47.8094,2.0365e-14,-41.2162,214.6887,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,119,71,2924,0,1,0,0,0,2018 JUL 20 10:06:30,2018 JUL 20 10:22:44,N/A,N/A,2018 JUL 20 10:06:40,2018 JUL 20 10:22:43,-30.0069,122.02,15.2772,47.9278,47.9278,3.6542e-14,-71.5933,170.6528,18.7828,80.2966,80.2966,3.9924e-14,-41.2011,214.6975,N/A,96.9667,96.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,963,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C300680178
1,1,120,72,2925,1,0,0,0,0,2018 JUL 20 11:23:53,2018 JUL 20 12:26:40,2018 JUL 20 11:24:37,2018 JUL 20 12:16:22,2018 JUL 20 11:24:03,2018 JUL 20 12:26:39,73.5342,-2.043,8.2614,94.6474,94.6474,2.2286e-14,-70.5695,-158.751,22.8325,94.3238,94.3238,1.7293e-14,-41.0186,214.7305,17.4872,378.179,393.9759,0,0,0,0,0,0,0,0,0,0,44,674,1904,30,30,3105,1,1,1844,1844,10,3756,104,916,1400002C00000000000000000000000000000000002C02A207701E1E0C21010107340734000A0EAC00680394
4,4,121,73,2926,0,1,0,0,0,2018 JUL 20 13:21:42,2018 JUL 20 13:41:27,N/A,N/A,2018 JUL 20 13:21:52,2018 JUL 20 13:41:26,73.5414,-30.733,8.2594,94.6758,94.6758,1.2919e-14,30.2567,49.5392,13.9314,52.5976,52.5976,1.9083e-14,-40.757,214.7807,N/A,118.2116,118.2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1174,104,332,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04960068014C
4,4,122,73,2926,0,1,0,0,0,2018 JUL 20 13:41:32,2018 JUL 20 14:02:01,N/A,N/A,2018 JUL 20 13:41:42,2018 JUL 20 14:02:00,30.0176,49.6143,13.9375,52.4527,52.4527,7.8425e-14,-29.7647,64.0679,15.2333,47.3107,47.3107,1.5903e-14,-40.7005,214.7891,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,123,73,2926,0,1,0,0,0,2018 JUL 20 14:02:06,2018 JUL 20 14:18:22,N/A,N/A,2018 JUL 20 14:02:16,2018 JUL 20 14:18:21,-30.0072,64.1438,15.2397,47.4303,47.4303,4.5427e-14,-71.6597,113.0127,18.7617,80.149,80.149,2.642e-14,-40.6861,214.7979,N/A,97.1681,97.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,965,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C50068017A
1,1,124,74,2927,1,0,0,0,0,2018 JUL 20 15:19:32,2018 JUL 20 16:22:20,2018 JUL 20 15:20:11,2018 JUL 20 16:12:11,2018 JUL 20 15:19:42,2018 JUL 20 16:22:19,73.4928,-59.4971,8.2528,94.6877,94.6877,4.7708e-15,-70.4521,143.538,22.8069,94.3616,94.3616,7.2876e-15,-40.4873,214.8309,17.5895,378.2797,394.1707,0,0,0,0,0,0,0,0,0,0,39,669,1914,30,30,3120,1,1,1844,1844,10,3757,104,932,1400002C000000000000000000000000000000000027029D077A1E1E0C30010107340734000A0EAD006803A4
4,4,125,75,2928,0,1,0,0,0,2018 JUL 20 17:17:25,2018 JUL 20 17:37:09,N/A,N/A,2018 JUL 20 17:17:35,2018 JUL 20 17:37:08,73.4611,-88.2165,8.25,94.6965,94.6965,2.2264e-14,30.2291,-8.4297,13.8892,52.287,52.287,2.2036e-14,-40.2134,214.8812,N/A,118.1109,118.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1173,104,331,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04950068014B
4,4,126,75,2928,0,1,0,0,0,2018 JUL 20 17:37:14,2018 JUL 20 17:57:44,N/A,N/A,2018 JUL 20 17:37:24,2018 JUL 20 17:57:43,29.9904,-8.3543,13.8956,52.1402,52.1402,3.3396e-14,-29.7495,6.1947,15.1981,46.8367,46.8367,8.996e-15,-40.1547,214.8896,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,127,75,2928,0,1,0,0,0,2018 JUL 20 17:57:49,2018 JUL 20 18:14:05,N/A,N/A,2018 JUL 20 17:57:59,2018 JUL 20 18:14:04,-29.9916,6.2711,15.2044,46.9577,46.9577,2.5888e-14,-71.5623,55.1387,18.7261,79.9789,79.9789,2.0674e-14,-40.1406,214.8984,N/A,97.1681,97.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,965,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C50068017A
1,1,128,76,2929,1,0,0,0,0,2018 JUL 20 19:15:19,2018 JUL 20 20:18:11,2018 JUL 20 19:15:54,2018 JUL 20 20:08:09,2018 JUL 20 19:15:29,2018 JUL 20 20:18:10,73.4618,-116.969,8.2453,94.7308,94.7308,9.5417e-15,-70.3405,85.9665,22.7939,94.4114,94.4114,6.389e-15,-39.9421,214.9314,17.6918,378.6824,394.6675,0,0,0,0,0,0,0,0,0,0,35,665,1910,30,30,3135,1,1,1844,1844,10,3761,104,939,1400002C000000000000000000000000000000000023029907761E1E0C3F010107340734000A0EB1006803AB
4,4,129,77,2930,0,1,0,0,0,2018 JUL 20 21:13:14,2018 JUL 20 21:32:54,N/A,N/A,2018 JUL 20 21:13:24,2018 JUL 20 21:32:53,73.492,-145.4731,8.2572,94.7248,94.7248,1.1132e-14,30.2392,-66.3533,13.8508,52.0409,52.0409,4.1225e-14,-39.6712,214.9817,N/A,117.7081,117.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1169,104,327,1400002C0000000000000000000000000000000000000000000000000000000000000000000A049100680147
4,4,130,77,2930,0,1,0,0,0,2018 JUL 20 21:32:59,2018 JUL 20 21:53:30,N/A,N/A,2018 JUL 20 21:33:09,2018 JUL 20 21:53:29,30.0005,-66.2781,13.8572,51.8917,51.8917,7.1119e-15,-29.767,-51.7797,15.1567,46.292,46.292,3.8167e-14,-39.5953,214.9901,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,131,77,2930,0,1,0,0,0,2018 JUL 20 21:53:35,2018 JUL 20 22:09:51,N/A,N/A,2018 JUL 20 21:53:45,2018 JUL 20 22:09:50,-30.009,-51.7037,15.1631,46.4141,46.4141,2.2036e-14,-71.6124,-2.939,18.6778,79.7131,79.7131,9.5499e-15,-39.5778,214.9989,N/A,97.1681,97.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,965,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C50068017A
1,1,132,78,2931,1,0,0,0,0,2018 JUL 20 23:11:07,2018 JUL 21 00:13:57,2018 JUL 20 23:11:37,2018 JUL 21 00:03:52,2018 JUL 20 23:11:17,2018 JUL 21 00:13:56,73.5442,-174.0126,8.2664,94.7418,94.7418,2.0151e-14,-70.2791,28.8552,22.81,94.4578,94.4578,3.8167e-14,-39.3987,215.032,17.6918,378.481,394.4662,0,0,0,0,0,0,0,0,0,0,30,660,1905,30,30,3135,1,1,1844,1844,10,3759,104,922,1400002C00000000000000000000000000000000001E029407711E1E0C3F010107340734000A0EAF0068039A
4,4,133,79,2932,0,1,0,0,0,2018 JUL 21 01:08:57,2018 JUL 21 01:28:33,N/A,N/A,2018 JUL 21 01:09:07,2018 JUL 21 01:28:32,73.5797,157.3122,8.2658,94.7824,94.7824,2.5888e-14,30.2249,-124.1833,13.8172,51.8128,51.8128,3.9852e-14,-39.1265,215.0822,N/A,117.3054,117.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1165,104,323,1400002C0000000000000000000000000000000000000000000000000000000000000000000A048D00680143
4,4,134,79,2932,0,1,0,0,0,2018 JUL 21 01:28:38,2018 JUL 21 01:49:07,N/A,N/A,2018 JUL 21 01:28:48,2018 JUL 21 01:49:06,29.9859,-124.1084,13.8236,51.6613,51.6613,1.4224e-14,-29.7494,-109.6712,15.1183,45.7817,45.7817,3.7633e-14,-39.0708,215.0906,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,135,79,2932,0,1,0,0,0,2018 JUL 21 01:49:12,2018 JUL 21 02:05:26,N/A,N/A,2018 JUL 21 01:49:22,2018 JUL 21 02:05:25,-29.9918,-109.5954,15.1247,45.9049,45.9049,5.4069e-14,-71.5973,-61.0642,18.6233,79.4347,79.4347,2.642e-14,-39.0563,215.0994,N/A,96.9667,96.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,963,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C300680178
1,1,136,80,2933,1,0,0,0,0,2018 JUL 21 03:06:47,2018 JUL 21 04:09:37,2018 JUL 21 03:07:12,2018 JUL 21 03:59:42,2018 JUL 21 03:06:57,2018 JUL 21 04:09:36,73.5524,128.6511,8.2661,94.7832,94.7832,9.5417e-15,-70.1643,-28.9132,22.7808,94.486,94.486,2.6082e-14,-38.8641,215.1325,17.7941,378.481,394.5603,0,0,0,0,0,0,0,0,0,0,25,655,1915,30,30,3150,1,1,1844,1844,10,3759,104,937,1400002C000000000000000000000000000000000019028F077B1E1E0C4E010107340734000A0EAF006803A9
4,4,137,81,2934,0,1,0,0,0,2018 JUL 21 05:04:39,2018 JUL 21 05:24:13,N/A,N/A,2018 JUL 21 05:04:49,2018 JUL 21 05:24:12,73.4895,99.7283,8.2494,94.8208,94.8208,2.0214e-14,30.2335,177.8491,13.7747,51.5436,51.5436,1.5903e-15,-38.6012,215.1828,N/A,117.104,117.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1163,104,321,1400002C0000000000000000000000000000000000000000000000000000000000000000000A048B00680141
4,4,138,81,2934,0,1,0,0,0,2018 JUL 21 05:24:18,2018 JUL 21 05:44:49,N/A,N/A,2018 JUL 21 05:24:28,2018 JUL 21 05:44:48,29.9948,177.9245,13.7811,51.3899,51.3899,5.1299e-14,-29.764,-167.5338,15.0833,45.3191,45.3191,2.6658e-14,-38.5317,215.1911,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,139,81,2934,0,1,0,0,0,2018 JUL 21 05:44:54,2018 JUL 21 06:01:14,N/A,N/A,2018 JUL 21 05:45:04,2018 JUL 21 06:01:13,-30.006,-167.4576,15.0897,45.4438,45.4438,1.5581e-14,-71.6499,-118.1321,18.6431,79.4775,79.4775,1.0058e-14,-38.5163,215.1999,N/A,97.5708,97.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,969,104,382,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C90068017E
1,1,140,82,2935,1,0,0,0,0,2018 JUL 21 07:02:34,2018 JUL 21 08:05:25,2018 JUL 21 07:02:56,2018 JUL 21 07:55:26,2018 JUL 21 07:02:44,2018 JUL 21 08:05:24,73.4755,71.0091,8.2469,94.838,94.838,9.5747e-15,-70.0786,-86.5586,22.7619,94.5015,94.5015,6.389e-15,-38.3244,215.2331,17.7941,378.5817,394.6609,0,0,0,0,0,0,0,0,0,0,22,652,1912,30,30,3150,1,1,1844,1844,10,3760,104,929,1400002C000000000000000000000000000000000016028C07781E1E0C4E010107340734000A0EB0006803A1
4,4,141,83,2936,0,1,0,0,0,2018 JUL 21 09:00:30,2018 JUL 21 09:19:59,N/A,N/A,2018 JUL 21 09:00:40,2018 JUL 21 09:19:58,73.5135,42.5363,8.2614,94.8285,94.8285,2.6658e-14,30.2484,119.9037,13.7353,51.3073,51.3073,7.2598e-14,-38.0391,215.2834,N/A,116.6006,116.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1158,104,316,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04860068013C
4,4,142,83,2936,0,1,0,0,0,2018 JUL 21 09:20:04,2018 JUL 21 09:40:34,N/A,N/A,2018 JUL 21 09:20:14,2018 JUL 21 09:40:33,30.0095,119.9791,13.7417,51.1511,51.1511,0,-29.7585,134.4984,15.0419,44.7742,44.7742,1.4224e-14,-37.9658,215.2917,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,143,83,2936,0,1,0,0,0,2018 JUL 21 09:40:39,2018 JUL 21 09:56:56,N/A,N/A,2018 JUL 21 09:40:49,2018 JUL 21 09:56:55,-30.0007,134.5745,15.0486,44.9003,44.9003,5.4349e-14,-71.6328,-176.4351,18.5786,79.154,79.154,3.1325e-14,-37.95,215.3005,N/A,97.2687,97.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,966,104,379,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03C60068017B
1,1,144,84,2937,1,0,0,0,0,2018 JUL 21 10:58:23,2018 JUL 21 12:01:10,2018 JUL 21 10:58:40,2018 JUL 21 11:51:25,2018 JUL 21 10:58:33,2018 JUL 21 12:01:09,73.5707,13.9476,8.2672,94.8596,94.8596,6.4106e-15,-70.0142,-143.8484,22.7658,94.5326,94.5326,1.9926e-14,-37.7643,215.3337,17.8964,378.179,394.3523,0,0,0,0,0,0,0,0,0,0,17,647,1907,30,30,3165,1,1,1844,1844,10,3756,104,925,1400002C000000000000000000000000000000000011028707731E1E0C5D010107340734000A0EAC0068039D
4,4,145,85,2938,0,1,0,0,0,2018 JUL 21 12:56:13,2018 JUL 21 13:15:38,N/A,N/A,2018 JUL 21 12:56:23,2018 JUL 21 13:15:37,73.6054,-14.6983,8.2686,94.8933,94.8933,3.9757e-15,30.2554,62.0831,13.7022,51.1141,51.1141,3.9213e-14,-37.5033,215.3839,N/A,116.1978,116.1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1154,104,312,1400002C0000000000000000000000000000000000000000000000000000000000000000000A048200680138
4,4,146,85,2938,0,1,0,0,0,2018 JUL 21 13:15:43,2018 JUL 21 13:36:12,N/A,N/A,2018 JUL 21 13:15:53,2018 JUL 21 13:36:11,30.0163,62.158,13.7086,50.9556,50.9556,2.2264e-14,-29.7685,76.5967,15.0033,44.2647,44.2647,3.7125e-14,-37.4459,215.3923,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,147,85,2938,0,1,0,0,0,2018 JUL 21 13:36:17,2018 JUL 21 13:59:00,N/A,N/A,2018 JUL 21 13:36:27,2018 JUL 21 13:58:59,-30.011,76.6725,15.0097,44.3919,44.3919,1.5581e-14,-69.9632,-172.4643,22.7692,94.5679,94.5679,1.2722e-14,-37.4309,215.401,N/A,136.1338,136.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1352,104,255,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0548006800FF
3,3,148,86,2939,1,0,0,0,0,2018 JUL 21 14:44:03,2018 JUL 21 15:56:50,2018 JUL 21 14:44:13,2018 JUL 21 15:56:43,2018 JUL 21 14:44:13,2018 JUL 21 15:56:49,55.7306,-104.1217,4.0558,117.936,117.936,1.4312e-14,-69.8959,158.639,22.7536,94.589,94.589,4.6371e-14,-37.2796,215.4299,25.9771,438.591,462.1979,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4350,1,1,1844,1844,10,4356,104,994,1400002C00000000000000000000000000000000000A028009C41E1E10FE010107340734000A1104006803E2
4,4,149,87,2940,0,1,0,0,0,2018 JUL 21 16:51:54,2018 JUL 21 17:11:18,N/A,N/A,2018 JUL 21 16:52:04,2018 JUL 21 17:11:17,73.5178,-72.2338,8.255,94.9227,94.9227,6.5569e-15,30.2237,4.1323,13.6608,50.8342,50.8342,3.9757e-16,-36.9675,215.4845,N/A,116.0971,116.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1153,104,311,1400002C0000000000000000000000000000000000000000000000000000000000000000000A048100680137
4,4,150,87,2940,0,1,0,0,0,2018 JUL 21 17:11:23,2018 JUL 21 17:31:53,N/A,N/A,2018 JUL 21 17:11:33,2018 JUL 21 17:31:52,29.9849,4.2076,13.6672,50.6737,50.6737,1.3329e-14,-29.7681,18.7521,14.9692,43.8126,43.8126,3.1325e-14,-36.912,215.4928,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,151,87,2940,0,1,0,0,0,2018 JUL 21 17:31:58,2018 JUL 21 17:54:43,N/A,N/A,2018 JUL 21 17:32:08,2018 JUL 21 17:54:42,-30.0103,18.8284,14.9758,43.9414,43.9414,2.6228e-14,-69.8357,129.6378,22.7319,94.593,94.593,2.0365e-14,-36.8984,215.5016,N/A,136.3352,136.3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1354,104,257,1400002C0000000000000000000000000000000000000000000000000000000000000000000A054A00680101
3,3,152,88,2941,1,0,0,0,0,2018 JUL 21 18:39:48,2018 JUL 21 19:46:09,2018 JUL 21 18:39:58,2018 JUL 21 19:45:58,2018 JUL 21 18:39:58,2018 JUL 21 19:46:08,55.7995,-161.8597,4.03,118.1536,118.1536,1.5581e-14,-71.5866,38.8829,18.4889,78.667,78.667,3.8856e-14,-36.7356,215.5306,23.3176,399.7259,420.8863,0,0,0,0,0,0,0,0,0,0,10,640,2305,30,30,3960,1,1,1844,1844,10,3970,104,788,1400002C00000000000000000000000000000000000A028009011E1E0F78010107340734000A0F8200680314
1,1,153,89,2942,1,0,0,0,0,2018 JUL 21 20:47:43,2018 JUL 21 21:44:03,2018 JUL 21 20:51:04,2018 JUL 21 21:37:49,2018 JUL 21 20:47:53,2018 JUL 21 21:44:02,73.5146,-129.5059,8.2614,94.9346,94.9346,2.249e-14,-71.6402,9.9496,18.4719,78.5623,78.5623,3.2784e-15,-36.4261,215.5852,15.4415,339.2133,353.1283,0,0,0,0,0,0,0,0,0,0,201,831,1911,30,30,2805,1,1,1844,1844,10,3369,104,1060,1400002C0000000000000000000000000000000000C9033F07771E1E0AF5010107340734000A0D2900680424
1,1,154,90,2943,1,0,0,0,0,2018 JUL 21 22:45:36,2018 JUL 21 23:48:27,2018 JUL 21 22:45:46,2018 JUL 21 23:38:46,2018 JUL 21 22:45:46,2018 JUL 21 23:48:26,73.5555,-158.1926,8.2606,94.9783,94.9783,1.5982e-14,-69.7259,43.624,22.7344,94.6466,94.6466,1.0306e-14,-36.1542,215.6355,17.9987,378.5817,394.8491,0,0,0,0,0,0,0,0,0,0,10,640,1915,30,30,3180,1,1,1844,1844,10,3760,104,938,1400002C00000000000000000000000000000000000A0280077B1E1E0C6C010107340734000A0EB0006803AA
4,4,155,91,2944,0,1,0,0,0,2018 JUL 22 00:43:28,2018 JUL 22 01:02:43,N/A,N/A,2018 JUL 22 00:43:38,2018 JUL 22 01:02:42,73.5986,173.3429,8.2744,94.9741,94.9741,7.2876e-15,30.2619,-111.6565,13.5867,50.4367,50.4367,3.3206e-14,-35.8809,215.6858,N/A,115.191,115.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1144,104,302,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04780068012E
4,4,156,91,2944,0,1,0,0,0,2018 JUL 22 01:02:48,2018 JUL 22 01:23:18,N/A,N/A,2018 JUL 22 01:02:58,2018 JUL 22 01:23:17,30.0229,-111.5815,13.5931,50.2716,50.2716,5.8733e-14,-29.759,-97.1405,14.8883,42.7459,42.7459,1.8614e-14,-35.8206,215.6941,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,157,91,2944,0,1,0,0,0,2018 JUL 22 01:23:23,2018 JUL 22 01:46:16,N/A,N/A,2018 JUL 22 01:23:33,2018 JUL 22 01:46:15,-30.0013,-97.0647,14.8947,42.877,42.877,1.8149e-14,-69.6777,14.9363,22.7325,94.671,94.671,3.1486e-14,-35.8051,215.7028,N/A,137.1406,137.1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1362,104,265,1400002C0000000000000000000000000000000000000000000000000000000000000000000A055200680109
