Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
45	Nightside	2019 OCT 09 06:14:53	2019 OCT 09 06:44:16	2019 OCT 09 07:13:39	3525.62	109.36	-118.92	-85.02	-64.81	-18.77	64.81	140.94	21.21	14	-	-	-		
45	Dayside	2019 OCT 09 07:13:39	2019 OCT 09 07:43:12	2019 OCT 09 08:12:45	3545.99	-85.02	46.18	80.50	64.81	20.15	-64.80	39.18	9.18	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
46	Nightside	2019 OCT 09 08:12:45	2019 OCT 09 08:42:09	2019 OCT 09 09:11:33	3528.27	80.50	-147.87	-113.82	-64.80	-18.75	64.80	140.70	21.20	1	-	-	-		
46	Dayside	2019 OCT 09 09:11:33	2019 OCT 09 09:41:07	2019 OCT 09 10:10:41	3547.57	-113.82	17.21	51.72	64.80	20.10	-64.80	39.44	9.16	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
47	Nightside	2019 OCT 09 10:10:41	2019 OCT 09 10:40:05	2019 OCT 09 11:09:29	3528.54	51.72	-176.85	-142.70	-64.80	-18.70	64.80	140.43	21.18	14	-	-	-		
47	Dayside	2019 OCT 09 11:09:29	2019 OCT 09 11:39:04	2019 OCT 09 12:08:39	3549.61	-142.70	-11.78	22.81	64.80	20.10	-64.80	39.70	9.14	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
48	Nightside	2019 OCT 09 12:08:39	2019 OCT 09 12:38:02	2019 OCT 09 13:07:26	3526.96	22.81	154.17	-171.68	-64.80	-18.69	64.80	140.17	21.16	1	-	-	-		
48	Dayside	2019 OCT 09 13:07:26	2019 OCT 09 13:37:01	2019 OCT 09 14:06:36	3550.36	-171.68	-40.75	-6.25	64.80	20.10	-64.80	39.94	9.12	1	CO H2O 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
49	Nightside	2019 OCT 09 14:06:36	2019 OCT 09 14:35:59	2019 OCT 09 15:05:21	3525.29	-6.25	125.19	159.27	-64.80	-18.74	64.80	139.94	21.14	14	-	-	-		
49	Dayside	2019 OCT 09 15:05:21	2019 OCT 09 15:34:56	2019 OCT 09 16:04:30	3549.13	159.27	-69.70	-35.36	64.80	20.12	-64.80	40.17	9.11	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
50	Nightside	2019 OCT 09 16:04:30	2019 OCT 09 16:33:53	2019 OCT 09 17:03:15	3524.16	-35.36	96.25	130.19	-64.80	-18.80	64.79	139.73	21.12	1	-	-	-		
50	Dayside	2019 OCT 09 17:03:15	2019 OCT 09 17:32:48	2019 OCT 09 18:02:22	3547.37	130.19	-98.63	-64.41	64.79	20.16	-64.79	40.39	9.09	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
51	Nightside	2019 OCT 09 18:02:22	2019 OCT 09 18:31:44	2019 OCT 09 19:01:06	3523.89	-64.41	67.33	101.17	-64.79	-18.81	64.79	139.51	21.11	3	-	-	-		
51	Dayside	2019 OCT 09 19:01:06	2019 OCT 09 19:30:40	2019 OCT 09 20:00:14	3548.20	101.17	-127.57	-93.25	64.79	20.19	-64.79	40.61	9.07	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&daysideMatch:ARSIA MONS; 	
52	Nightside	2019 OCT 09 20:00:14	2019 OCT 09 20:29:36	2019 OCT 09 20:58:59	3524.79	-93.25	38.39	72.35	-64.79	-18.76	64.79	139.27	21.09	28	-	-	-		
52	Dayside	2019 OCT 09 20:58:59	2019 OCT 09 21:28:34	2019 OCT 09 21:58:09	3550.26	72.35	-156.52	-122.08	64.79	20.15	-64.79	40.86	9.05	28	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&trueLimb	
53	Nightside	2019 OCT 09 21:58:09	2019 OCT 09 22:27:33	2019 OCT 09 22:56:56	3526.77	-122.08	9.42	43.54	-64.79	-18.75	64.79	139.02	21.07	14	-	-	-		
53	Dayside	2019 OCT 09 22:56:56	2019 OCT 09 23:26:31	2019 OCT 09 23:56:05	3549.58	43.54	174.50	-151.02	64.79	20.09	-64.78	41.13	9.04	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
54	Nightside	2019 OCT 09 23:56:05	2019 OCT 10 00:25:29	2019 OCT 10 00:54:53	3527.68	-151.02	-19.56	14.57	-64.78	-18.77	64.78	138.76	21.05	1	-	-	-		
54	Dayside	2019 OCT 10 00:54:53	2019 OCT 10 01:24:27	2019 OCT 10 01:54:01	3548.27	14.57	145.51	179.96	64.78	20.10	-64.78	41.38	9.02	1	CH4 H2O 2SUBD 02	Science: orders #168, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
55	Nightside	2019 OCT 10 01:54:01	2019 OCT 10 02:23:25	2019 OCT 10 02:52:49	3527.11	179.96	-48.54	-14.53	-64.78	-18.77	64.77	138.51	21.04	14	-	-	-		
55	Dayside	2019 OCT 10 02:52:49	2019 OCT 10 03:22:22	2019 OCT 10 03:51:56	3547.25	-14.53	116.55	150.90	64.77	20.18	-64.77	41.61	9.00	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
56	Nightside	2019 OCT 10 03:51:56	2019 OCT 10 04:21:19	2019 OCT 10 04:50:41	3525.54	150.90	-77.48	-43.64	-64.77	-18.79	64.76	138.28	21.02	1	-	-	-		
56	Dayside	2019 OCT 10 04:50:41	2019 OCT 10 05:20:15	2019 OCT 10 05:49:48	3546.72	-43.64	87.61	121.83	64.76	20.26	-64.76	41.82	8.98	1	Nominal 4SUBD 01	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
57	Nightside	2019 OCT 10 05:49:48	2019 OCT 10 06:19:10	2019 OCT 10 06:48:33	3524.47	121.83	-106.41	-72.64	-64.76	-18.82	64.75	138.07	21.00	1	-	-	-		
57	Dayside	2019 OCT 10 06:48:33	2019 OCT 10 07:18:06	2019 OCT 10 07:47:39	3546.08	-72.64	58.69	92.87	64.75	20.25	-64.75	42.04	8.96	1	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
58	Nightside	2019 OCT 10 07:47:39	2019 OCT 10 08:17:02	2019 OCT 10 08:46:25	3526.71	92.87	-135.34	-101.47	-64.75	-18.83	64.75	137.85	20.99	14	-	-	-		
58	Dayside	2019 OCT 10 08:46:25	2019 OCT 10 09:15:59	2019 OCT 10 09:45:32	3546.86	-101.47	29.74	64.06	64.75	20.21	-64.75	42.29	8.95	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
59	Nightside	2019 OCT 10 09:45:32	2019 OCT 10 10:14:56	2019 OCT 10 10:44:20	3528.23	64.06	-164.30	-130.31	-64.75	-18.79	64.75	137.59	20.97	3	-	-	-		
59	Dayside	2019 OCT 10 10:44:20	2019 OCT 10 11:13:55	2019 OCT 10 11:43:29	3549.02	-130.31	0.76	35.21	64.75	20.19	-64.74	42.55	8.93	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
60	Nightside	2019 OCT 10 11:43:29	2019 OCT 10 12:12:53	2019 OCT 10 12:42:16	3527.06	35.21	166.71	-159.26	-64.74	-18.76	64.74	137.32	20.95	1	-	-	-		
60	Dayside	2019 OCT 10 12:42:16	2019 OCT 10 13:11:52	2019 OCT 10 13:41:27	3550.45	-159.26	-28.22	6.21	64.74	20.20	-64.74	42.80	8.91	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
61	Nightside	2019 OCT 10 13:41:27	2019 OCT 10 14:10:50	2019 OCT 10 14:40:12	3525.26	6.21	137.73	171.72	-64.74	-18.79	64.73	137.08	20.93	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
61	Dayside	2019 OCT 10 14:40:12	2019 OCT 10 15:09:47	2019 OCT 10 15:39:22	3549.79	171.72	-57.18	-22.91	64.73	20.22	-64.72	43.03	8.89	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
62	Nightside	2019 OCT 10 15:39:22	2019 OCT 10 16:08:44	2019 OCT 10 16:38:06	3523.99	-22.91	108.77	142.62	-64.72	-18.88	64.72	136.86	20.91	3	-	-	-		
62	Dayside	2019 OCT 10 16:38:06	2019 OCT 10 17:07:40	2019 OCT 10 17:37:14	3547.93	142.62	-86.12	-52.02	64.72	20.26	-64.71	43.25	8.88	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
63	Nightside	2019 OCT 10 17:37:14	2019 OCT 10 18:06:36	2019 OCT 10 18:35:57	3523.43	-52.02	79.84	113.55	-64.71	-18.93	64.70	136.65	20.89	1	-	-	-		
63	Dayside	2019 OCT 10 18:35:57	2019 OCT 10 19:05:31	2019 OCT 10 19:35:05	3547.48	113.55	-115.05	-80.94	64.70	20.30	-64.70	43.47	8.86	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
64	Nightside	2019 OCT 10 19:35:05	2019 OCT 10 20:04:27	2019 OCT 10 20:33:49	3523.90	-80.94	50.92	84.64	-64.70	-18.90	64.69	136.42	20.88	14	-	-	-		
64	Dayside	2019 OCT 10 20:33:49	2019 OCT 10 21:03:24	2019 OCT 10 21:32:58	3549.76	84.64	-143.99	-109.74	64.69	20.29	-64.69	43.70	8.84	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
65	Nightside	2019 OCT 10 21:32:58	2019 OCT 10 22:02:21	2019 OCT 10 22:31:44	3525.99	-109.74	21.96	55.88	-64.69	-18.87	64.69	136.17	20.86	3	-	-	-		
65	Dayside	2019 OCT 10 22:31:44	2019 OCT 10 23:01:19	2019 OCT 10 23:30:54	3549.83	55.88	-172.96	-138.64	64.69	20.23	-64.69	43.97	8.82	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
66	Nightside	2019 OCT 10 23:30:54	2019 OCT 11 00:00:18	2019 OCT 11 00:29:42	3527.53	-138.64	-7.03	26.97	-64.69	-18.89	64.68	135.91	20.84	1	-	-	-		
66	Dayside	2019 OCT 11 00:29:42	2019 OCT 11 00:59:16	2019 OCT 11 01:28:50	3548.59	26.97	158.05	-167.64	64.68	20.21	-64.67	44.23	8.80	1	HDO H2O 2SUBD 03	Science: orders #168, #121, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
67	Nightside	2019 OCT 11 01:28:50	2019 OCT 11 01:58:14	2019 OCT 11 02:27:38	3527.57	-167.64	-36.01	-2.09	-64.67	-18.91	64.67	135.66	20.82	1	-	-	-		
67	Dayside	2019 OCT 11 02:27:38	2019 OCT 11 02:57:12	2019 OCT 11 03:26:45	3547.39	-2.09	129.07	163.30	64.67	20.28	-64.66	44.47	8.78	1	CH4 H2O 2SUBD 02	Science: orders #168, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
68	Nightside	2019 OCT 11 03:26:45	2019 OCT 11 03:56:08	2019 OCT 11 04:25:32	3526.18	163.30	-64.97	-31.24	-64.66	-18.93	64.65	135.42	20.80	14	-	-	-		
68	Dayside	2019 OCT 11 04:25:32	2019 OCT 11 04:55:05	2019 OCT 11 05:24:38	3546.79	-31.24	100.12	134.21	64.65	20.37	-64.64	44.69	8.77	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
69	Nightside	2019 OCT 11 05:24:38	2019 OCT 11 05:54:01	2019 OCT 11 06:23:23	3524.64	134.21	-93.91	-60.32	-64.64	-18.97	64.63	135.21	20.79	1	-	-	-		
69	Dayside	2019 OCT 11 06:23:23	2019 OCT 11 06:52:56	2019 OCT 11 07:22:29	3546.07	-60.32	71.20	105.17	64.63	20.42	-64.62	44.89	8.75	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
70	Nightside	2019 OCT 11 07:22:29	2019 OCT 11 07:51:52	2019 OCT 11 08:21:15	3525.58	105.17	-122.83	-89.20	-64.62	-19.00	64.62	134.99	20.77	14	-	-	-		
70	Dayside	2019 OCT 11 08:21:15	2019 OCT 11 08:50:48	2019 OCT 11 09:20:21	3546.24	-89.20	42.26	76.32	64.62	20.38	-64.61	45.13	8.73	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
71	Nightside	2019 OCT 11 09:20:21	2019 OCT 11 09:49:45	2019 OCT 11 10:19:09	3528.16	76.32	-151.78	-118.01	-64.61	-18.99	64.61	134.75	20.75	3	-	-	-		
71	Dayside	2019 OCT 11 10:19:09	2019 OCT 11 10:48:43	2019 OCT 11 11:18:17	3548.11	-118.01	13.29	47.51	64.61	20.34	-64.61	45.40	8.71	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
72	Nightside	2019 OCT 11 11:18:17	2019 OCT 11 11:47:41	2019 OCT 11 12:17:05	3527.80	47.51	179.23	-146.93	-64.61	-18.95	64.60	134.48	20.73	1	-	-	-		
72	Dayside	2019 OCT 11 12:17:05	2019 OCT 11 12:46:40	2019 OCT 11 13:16:15	3550.01	-146.93	-15.70	18.57	64.60	20.35	-64.59	45.65	8.70	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
73	Nightside	2019 OCT 11 13:16:15	2019 OCT 11 13:45:38	2019 OCT 11 14:15:01	3526.03	18.57	150.24	-175.94	-64.59	-18.96	64.58	134.22	20.72	1	-	-	-		
73	Dayside	2019 OCT 11 14:15:01	2019 OCT 11 14:44:36	2019 OCT 11 15:14:11	3550.38	-175.94	-44.67	-10.54	64.58	20.38	-64.57	45.89	8.68	1	CO H2O 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
74	Nightside	2019 OCT 11 15:14:11	2019 OCT 11 15:43:34	2019 OCT 11 16:12:56	3524.40	-10.54	121.27	154.96	-64.57	-19.04	64.56	133.99	20.70	14	-	-	-		
74	Dayside	2019 OCT 11 16:12:56	2019 OCT 11 16:42:30	2019 OCT 11 17:12:05	3548.90	154.96	-73.62	-39.69	64.56	20.42	-64.54	46.12	8.66	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
75	Nightside	2019 OCT 11 17:12:05	2019 OCT 11 17:41:26	2019 OCT 11 18:10:48	3523.47	-39.69	92.32	125.85	-64.54	-19.13	64.53	133.78	20.68	3	-	-	-		
75	Dayside	2019 OCT 11 18:10:48	2019 OCT 11 18:40:22	2019 OCT 11 19:09:55	3547.27	125.85	-102.56	-68.74	64.53	20.49	-64.52	46.33	8.64	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
76	Nightside	2019 OCT 11 19:09:55	2019 OCT 11 19:39:17	2019 OCT 11 20:08:39	3523.31	-68.74	63.40	96.83	-64.52	-19.15	64.51	133.56	20.66	1	-	-	-		
76	Dayside	2019 OCT 11 20:08:39	2019 OCT 11 20:38:13	2019 OCT 11 21:07:47	3548.70	96.83	-131.50	-97.58	64.51	20.53	-64.51	46.55	8.63	1	Nominal 4SUBD 01	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
77	Nightside	2019 OCT 11 21:07:47	2019 OCT 11 21:37:10	2019 OCT 11 22:06:32	3524.60	-97.58	34.46	68.02	-64.51	-19.09	64.50	133.32	20.65	14	-	-	-		
77	Dayside	2019 OCT 11 22:06:32	2019 OCT 11 22:36:07	2019 OCT 11 23:05:42	3550.40	68.02	-160.47	-126.44	64.50	20.49	-64.50	46.81	8.61	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
78	Nightside	2019 OCT 11 23:05:42	2019 OCT 11 23:35:06	2019 OCT 12 00:04:29	3526.53	-126.44	5.48	39.18	-64.50	-19.10	64.50	133.07	20.63	3	-	-	-		
78	Dayside	2019 OCT 12 00:04:29	2019 OCT 12 00:34:04	2019 OCT 12 01:03:38	3549.40	39.18	170.55	-155.42	64.50	20.46	-64.48	47.08	8.59	3	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
79	Nightside	2019 OCT 12 01:03:38	2019 OCT 12 01:33:02	2019 OCT 12 02:02:26	3527.22	-155.42	-23.51	10.16	-64.48	-19.13	64.47	132.81	20.61	1	-	-	-		
79	Dayside	2019 OCT 12 02:02:26	2019 OCT 12 02:32:00	2019 OCT 12 03:01:34	3548.08	10.16	141.57	175.53	64.47	20.50	-64.46	47.33	8.57	1	CH4 H2O 2SUBD 02	Science: orders #168, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
80	Nightside	2019 OCT 12 03:01:34	2019 OCT 12 03:30:57	2019 OCT 12 04:00:20	3526.31	175.53	-52.48	-18.98	-64.46	-19.17	64.44	132.57	20.59	14	-	-	-		
80	Dayside	2019 OCT 12 04:00:20	2019 OCT 12 04:29:54	2019 OCT 12 04:59:27	3547.16	-18.98	112.59	146.43	64.44	20.60	-64.43	47.55	8.55	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
81	Nightside	2019 OCT 12 04:59:27	2019 OCT 12 05:28:49	2019 OCT 12 05:58:12	3524.68	146.43	-81.43	-48.13	-64.43	-19.21	64.41	132.34	20.57	1	-	-	-		
81	Dayside	2019 OCT 12 05:58:12	2019 OCT 12 06:27:45	2019 OCT 12 06:57:18	3546.65	-48.13	83.66	117.34	64.41	20.70	-64.40	47.76	8.53	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
82	Nightside	2019 OCT 12 06:57:18	2019 OCT 12 07:26:41	2019 OCT 12 07:56:03	3524.07	117.34	-110.36	-77.12	-64.40	-19.27	64.39	132.13	20.55	1	-	-	-		
82	Dayside	2019 OCT 12 07:56:03	2019 OCT 12 08:25:36	2019 OCT 12 08:55:09	3546.18	-77.12	54.73	88.38	64.39	20.70	-64.38	47.98	8.52	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
83	Nightside	2019 OCT 12 08:55:09	2019 OCT 12 09:24:32	2019 OCT 12 09:53:55	3526.68	88.38	-139.30	-105.95	-64.38	-19.29	64.37	131.90	20.54	14	-	-	-		
83	Dayside	2019 OCT 12 09:53:55	2019 OCT 12 10:23:29	2019 OCT 12 10:53:02	3547.08	-105.95	25.78	59.57	64.37	20.66	-64.37	48.24	8.50	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
84	Nightside	2019 OCT 12 10:53:02	2019 OCT 12 11:22:26	2019 OCT 12 11:51:50	3527.93	59.57	-168.27	-134.83	-64.37	-19.26	64.36	131.64	20.52	3	-	-	-		
84	Dayside	2019 OCT 12 11:51:50	2019 OCT 12 12:21:25	2019 OCT 12 12:51:00	3549.26	-134.83	-3.21	30.68	64.36	20.66	-64.35	48.50	8.48	3	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
85	Nightside	2019 OCT 12 12:51:00	2019 OCT 12 13:20:23	2019 OCT 12 13:49:46	3526.46	30.68	162.74	-163.82	-64.35	-19.25	64.34	131.37	20.50	14	-	-	-		
85	Dayside	2019 OCT 12 13:49:46	2019 OCT 12 14:19:21	2019 OCT 12 14:48:57	3550.46	-163.82	-32.19	1.63	64.34	20.69	-64.33	48.74	8.46	14	-		COP row -1: UVIS off	&possibleOCM; 	
86	Nightside	2019 OCT 12 14:48:57	2019 OCT 12 15:18:19	2019 OCT 12 15:47:41	3524.67	1.63	133.76	167.12	-64.33	-19.31	64.31	131.13	20.48	14	-	-	-		
86	Dayside	2019 OCT 12 15:47:41	2019 OCT 12 16:17:16	2019 OCT 12 16:46:51	3549.43	167.12	-61.16	-27.54	64.31	20.74	-64.29	48.98	8.44	14	-		COP row -1: UVIS off	&possibleOCM; 	
87	Nightside	2019 OCT 12 16:46:51	2019 OCT 12 17:16:12	2019 OCT 12 17:45:34	3523.47	-27.54	104.79	137.98	-64.29	-19.43	64.27	130.92	20.46	3	-	-	-		
87	Dayside	2019 OCT 12 17:45:34	2019 OCT 12 18:15:08	2019 OCT 12 18:44:42	3547.60	137.98	-90.10	-56.67	64.27	20.81	-64.25	49.19	8.42	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
88	Nightside	2019 OCT 12 18:44:42	2019 OCT 12 19:14:03	2019 OCT 12 19:43:25	3523.05	-56.67	75.86	108.89	-64.25	-19.50	64.23	130.71	20.44	1	-	-	-		
88	Dayside	2019 OCT 12 19:43:25	2019 OCT 12 20:12:59	2019 OCT 12 20:42:33	3547.89	108.89	-119.04	-85.59	64.23	20.87	-64.22	49.41	8.41	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
89	Nightside	2019 OCT 12 20:42:33	2019 OCT 12 21:11:55	2019 OCT 12 21:41:16	3523.63	-85.59	46.93	80.00	-64.22	-19.48	64.21	130.47	20.43	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
89	Dayside	2019 OCT 12 21:41:16	2019 OCT 12 22:10:51	2019 OCT 12 22:40:27	3550.27	80.00	-147.99	-114.41	64.21	20.86	-64.21	49.65	8.39	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
90	Nightside	2019 OCT 12 22:40:27	2019 OCT 12 23:09:49	2019 OCT 12 23:39:12	3525.77	-114.41	17.96	51.20	-64.21	-19.46	64.20	130.22	20.41	3	-	-	-		
