Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	101	Ingress	2019 JAN 06 18:46:52	2019 JAN 06 18:50:02	2019 JAN 06 18:50:42	230.0	-141.7	-135.6	-134.5	64.1	59.7	58.6	16.0	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	101	Egress	2019 JAN 06 19:29:15	2019 JAN 06 19:29:57	2019 JAN 06 19:33:25	250.0	-46.9	-42.8	-22.5	-72.7	-73.1	-73.8	22.9	1	-	-	-		
N/A	102	Ingress	2019 JAN 06 20:44:44	2019 JAN 06 20:47:55	2019 JAN 06 20:48:35	231.0	-170.4	-164.2	-163.1	64.1	59.6	58.6	16.0	8	-	-	-		
ACS	102	Egress	2019 JAN 06 21:27:04	2019 JAN 06 21:27:46	2019 JAN 06 21:31:15	251.0	-76.4	-72.3	-51.9	-72.6	-73.1	-73.8	22.8	8	-	-	-		
NOMAD	103	Ingress	2019 JAN 06 22:42:34	2019 JAN 06 22:45:45	2019 JAN 06 22:46:26	232.0	160.9	167.2	168.4	64.1	59.6	58.5	16.0	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
N/A	103	Egress	2019 JAN 06 23:24:52	2019 JAN 06 23:25:35	2019 JAN 06 23:29:04	252.0	-105.7	-101.5	-80.9	-72.6	-73.0	-73.9	22.8	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	104	Ingress	2019 JAN 07 00:40:25	2019 JAN 07 00:43:37	2019 JAN 07 00:44:18	233.0	132.4	138.7	139.9	64.0	59.5	58.4	16.0	17	-	-	-		
N/A	104	Egress	2019 JAN 07 01:22:41	2019 JAN 07 01:23:24	2019 JAN 07 01:26:54	253.0	-134.9	-130.7	-109.8	-72.5	-73.0	-73.9	22.7	17	-	-	-		
N/A	105	Ingress	2019 JAN 07 02:38:20	2019 JAN 07 02:41:32	2019 JAN 07 02:42:13	233.0	104.0	110.3	111.5	63.9	59.3	58.2	16.1	4	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	105	Egress	2019 JAN 07 03:20:31	2019 JAN 07 03:21:14	2019 JAN 07 03:24:44	253.0	-164.2	-160.1	-139.1	-72.5	-73.0	-73.9	22.7	4	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	106	Ingress	2019 JAN 07 04:36:16	2019 JAN 07 04:39:29	2019 JAN 07 04:40:10	234.0	75.5	81.8	83.0	63.8	59.1	58.0	16.1	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	106	Egress	2019 JAN 07 05:18:23	2019 JAN 07 05:19:06	2019 JAN 07 05:22:37	254.0	166.3	170.5	-168.3	-72.4	-72.9	-73.9	22.6	1	Nominal Science 1xCO2 LA04; Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	107	Ingress	2019 JAN 07 06:34:12	2019 JAN 07 06:37:26	2019 JAN 07 06:38:07	235.0	46.9	53.3	54.5	63.8	59.0	57.9	16.1	4	-	-	-		
N/A	107	Egress	2019 JAN 07 07:16:16	2019 JAN 07 07:16:59	2019 JAN 07 07:20:31	255.0	137.0	141.1	162.5	-72.3	-72.8	-73.9	22.6	4	-	-	-		
ACS	108	Ingress	2019 JAN 07 08:32:05	2019 JAN 07 08:35:20	2019 JAN 07 08:36:01	236.0	18.3	24.7	25.9	63.8	59.0	57.8	16.1	3	-	-	-		
ACS	108	Egress	2019 JAN 07 09:14:07	2019 JAN 07 09:14:50	2019 JAN 07 09:18:24	257.0	107.6	111.7	133.5	-72.2	-72.8	-73.9	22.5	3	-	-	-		
NOMAD	109	Ingress	2019 JAN 07 10:29:57	2019 JAN 07 10:33:12	2019 JAN 07 10:33:53	236.0	-10.3	-3.9	-2.7	63.8	58.9	57.8	16.1	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	109	Egress	2019 JAN 07 11:11:55	2019 JAN 07 11:12:39	2019 JAN 07 11:16:12	257.0	78.2	82.4	104.1	-72.1	-72.7	-74.0	22.5	1	CO2 Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	110	Ingress	2019 JAN 07 12:27:45	2019 JAN 07 12:31:01	2019 JAN 07 12:31:43	238.0	-38.9	-32.4	-31.2	63.8	58.8	57.6	16.1	4	-	-	-		
ACS	110	Egress	2019 JAN 07 13:09:42	2019 JAN 07 13:10:26	2019 JAN 07 13:14:00	258.0	48.9	53.1	75.0	-72.0	-72.6	-74.0	22.4	4	-	-	-		
N/A	111	Ingress	2019 JAN 07 14:25:40	2019 JAN 07 14:28:56	2019 JAN 07 14:29:38	238.0	-67.3	-60.8	-59.6	63.6	58.6	57.4	16.1	4	-	-	-		
N/A	111	Egress	2019 JAN 07 15:07:32	2019 JAN 07 15:08:16	2019 JAN 07 15:11:50	258.0	19.6	23.9	45.9	-72.0	-72.6	-74.0	22.4	4	-	-	-		
NOMAD	112	Ingress	2019 JAN 07 16:23:37	2019 JAN 07 16:26:54	2019 JAN 07 16:27:36	239.0	-95.7	-89.3	-88.0	63.5	58.4	57.2	16.1	1	134 with 5xDark	Science: orders #134, #dark, #dark, #dark, #dark, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	112	Egress	2019 JAN 07 17:05:26	2019 JAN 07 17:06:10	2019 JAN 07 17:09:45	259.0	-9.7	-5.5	16.7	-71.9	-72.5	-74.0	22.4	1	136 with 5xDark	Science: orders #136, #dark, #dark, #dark, #dark, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	113	Ingress	2019 JAN 07 18:21:33	2019 JAN 07 18:24:51	2019 JAN 07 18:25:33	240.0	-124.3	-117.8	-116.6	63.4	58.3	57.1	16.2	4	-	-	-	&daysideMatch:INSIGHT; 	
ACS	113	Egress	2019 JAN 07 19:03:18	2019 JAN 07 19:04:02	2019 JAN 07 19:07:38	260.0	-39.2	-35.0	-12.7	-71.8	-72.4	-74.0	22.3	4	-	-	-	&daysideMatch:INSIGHT; 	
NOMAD	114	Ingress	2019 JAN 07 20:19:27	2019 JAN 07 20:22:46	2019 JAN 07 20:23:28	241.0	-152.9	-146.3	-145.1	63.4	58.2	57.0	16.2	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	114	Egress	2019 JAN 07 21:01:09	2019 JAN 07 21:01:53	2019 JAN 07 21:05:30	261.0	-68.7	-64.6	-42.1	-71.6	-72.3	-74.0	22.3	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	115	Ingress	2019 JAN 07 22:17:18	2019 JAN 07 22:20:37	2019 JAN 07 22:21:20	242.0	178.5	-174.9	-173.7	63.4	58.2	56.9	16.2	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
NOMAD	115	Egress	2019 JAN 07 22:58:57	2019 JAN 07 22:59:42	2019 JAN 07 23:03:20	263.0	-98.1	-93.8	-71.2	-71.5	-72.3	-74.0	22.2	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
ACS	116	Ingress	2019 JAN 08 00:15:09	2019 JAN 08 00:18:29	2019 JAN 08 00:19:12	243.0	149.9	156.5	157.8	63.4	58.1	56.8	16.2	4	-	-	-		
ACS	116	Egress	2019 JAN 08 00:56:46	2019 JAN 08 00:57:31	2019 JAN 08 01:01:10	264.0	-127.2	-123.0	-100.1	-71.5	-72.2	-74.0	22.2	4	-	-	-		
N/A	117	Ingress	2019 JAN 08 02:13:02	2019 JAN 08 02:16:23	2019 JAN 08 02:17:06	244.0	121.5	128.1	129.4	63.3	57.9	56.6	16.2	4	-	-	-		
N/A	117	Egress	2019 JAN 08 02:54:35	2019 JAN 08 02:55:20	2019 JAN 08 02:58:59	264.0	-156.5	-152.3	-129.4	-71.4	-72.1	-74.1	22.1	4	-	-	-		
NOMAD	118	Ingress	2019 JAN 08 04:10:58	2019 JAN 08 04:14:20	2019 JAN 08 04:15:03	245.0	93.0	99.7	100.9	63.2	57.7	56.4	16.2	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	118	Egress	2019 JAN 08 04:52:26	2019 JAN 08 04:53:11	2019 JAN 08 04:56:51	265.0	174.1	178.3	-158.7	-71.2	-72.0	-74.1	22.1	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	119	Ingress	2019 JAN 08 06:08:54	2019 JAN 08 06:12:17	2019 JAN 08 06:13:00	246.0	64.4	71.2	72.4	63.1	57.6	56.2	16.2	4	-	-	-		
N/A	119	Egress	2019 JAN 08 06:50:18	2019 JAN 08 06:51:03	2019 JAN 08 06:54:44	266.0	144.7	148.9	172.1	-71.1	-71.9	-74.1	22.0	4	-	-	-		
ACS	120	Ingress	2019 JAN 08 08:06:49	2019 JAN 08 08:10:13	2019 JAN 08 08:10:56	247.0	35.8	42.6	43.8	63.1	57.5	56.1	16.2	8	-	-	-		
ACS	120	Egress	2019 JAN 08 08:48:10	2019 JAN 08 08:48:56	2019 JAN 08 08:52:38	268.0	115.4	119.7	143.1	-71.0	-71.9	-74.1	22.0	8	-	-	-		
NOMAD	121	Ingress	2019 JAN 08 10:04:43	2019 JAN 08 10:08:06	2019 JAN 08 10:08:50	247.0	7.3	14.0	15.3	63.0	57.4	56.0	16.2	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	121	Egress	2019 JAN 08 10:46:00	2019 JAN 08 10:46:46	2019 JAN 08 10:50:30	270.0	86.1	90.4	113.9	-70.9	-71.8	-74.1	22.0	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	122	Ingress	2019 JAN 08 12:02:31	2019 JAN 08 12:05:56	2019 JAN 08 12:06:40	249.0	-21.4	-14.5	-13.3	63.1	57.3	55.9	16.3	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	122	Egress	2019 JAN 08 12:43:45	2019 JAN 08 12:44:31	2019 JAN 08 12:48:15	270.0	56.8	61.0	84.6	-70.8	-71.6	-74.1	21.9	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	123	Ingress	2019 JAN 08 14:00:23	2019 JAN 08 14:03:49	2019 JAN 08 14:04:33	250.0	-49.8	-43.0	-41.7	62.9	57.1	55.7	16.3	4	-	-	-		
N/A	123	Egress	2019 JAN 08 14:41:33	2019 JAN 08 14:42:19	2019 JAN 08 14:46:04	271.0	27.6	31.8	55.5	-70.7	-71.6	-74.1	21.9	4	-	-	-		
ACS	124	Ingress	2019 JAN 08 15:58:21	2019 JAN 08 16:01:47	2019 JAN 08 16:02:31	250.0	-78.2	-71.4	-70.2	62.8	56.9	55.5	16.3	3	-	-	-		
ACS	124	Egress	2019 JAN 08 16:39:26	2019 JAN 08 16:40:12	2019 JAN 08 16:43:58	272.0	-1.6	2.5	26.4	-70.5	-71.5	-74.1	21.8	3	-	-	-		
NOMAD	125	Ingress	2019 JAN 08 17:56:18	2019 JAN 08 17:59:45	2019 JAN 08 18:00:29	251.0	-106.7	-99.9	-98.6	62.7	56.7	55.3	16.3	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:CURIOSITY; 	
NOMAD	125	Egress	2019 JAN 08 18:37:18	2019 JAN 08 18:38:05	2019 JAN 08 18:41:51	273.0	-31.0	-26.8	-2.9	-70.4	-71.4	-74.1	21.8	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:CURIOSITY; 	
ACS	126	Ingress	2019 JAN 08 19:54:11	2019 JAN 08 19:57:39	2019 JAN 08 19:58:24	253.0	-135.3	-128.4	-127.2	62.6	56.6	55.2	16.3	4	-	-	-		
ACS	126	Egress	2019 JAN 08 20:35:09	2019 JAN 08 20:35:56	2019 JAN 08 20:39:43	274.0	-60.5	-56.3	-32.4	-70.2	-71.2	-74.0	21.7	4	-	-	-		
NOMAD	127	Ingress	2019 JAN 08 21:52:03	2019 JAN 08 21:55:32	2019 JAN 08 21:56:17	254.0	-163.9	-157.0	-155.7	62.6	56.5	55.1	16.3	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	127	Egress	2019 JAN 08 22:32:57	2019 JAN 08 22:33:44	2019 JAN 08 22:37:33	276.0	-89.8	-85.7	-61.7	-70.1	-71.1	-74.0	21.7	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	128	Ingress	2019 JAN 08 23:49:54	2019 JAN 08 23:53:24	2019 JAN 08 23:54:09	255.0	167.5	174.4	175.7	62.6	56.4	55.0	16.3	4	-	-	-		
ACS	128	Egress	2019 JAN 09 00:30:45	2019 JAN 09 00:31:32	2019 JAN 09 00:35:22	277.0	-119.0	-114.9	-90.7	-70.0	-71.0	-74.0	21.7	4	-	-	-		
N/A	129	Ingress	2019 JAN 09 01:47:46	2019 JAN 09 01:51:17	2019 JAN 09 01:52:02	256.0	139.0	146.0	147.2	62.5	56.2	54.8	16.3	4	-	-	-		
N/A	129	Egress	2019 JAN 09 02:28:33	2019 JAN 09 02:29:20	2019 JAN 09 02:33:11	278.0	-148.1	-144.1	-119.8	-69.8	-70.9	-74.0	21.6	4	-	-	-		
NOMAD	130	Ingress	2019 JAN 09 03:45:42	2019 JAN 09 03:49:14	2019 JAN 09 03:49:59	257.0	110.6	117.6	118.8	62.3	56.0	54.5	16.4	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	130	Egress	2019 JAN 09 04:26:22	2019 JAN 09 04:27:10	2019 JAN 09 04:31:00	278.0	-177.5	-173.3	-149.2	-69.7	-70.8	-74.0	21.6	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	131	Ingress	2019 JAN 09 05:43:37	2019 JAN 09 05:47:10	2019 JAN 09 05:47:56	259.0	82.1	89.1	90.3	62.3	55.9	54.3	16.4	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	131	Egress	2019 JAN 09 06:24:14	2019 JAN 09 06:25:02	2019 JAN 09 06:28:54	280.0	153.2	157.3	-178.4	-69.5	-70.6	-74.0	21.5	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	132	Ingress	2019 JAN 09 07:41:34	2019 JAN 09 07:45:08	2019 JAN 09 07:45:54	260.0	53.5	60.5	61.8	62.2	55.7	54.1	16.4	4	-	-	-		
N/A	132	Egress	2019 JAN 09 08:22:05	2019 JAN 09 08:22:53	2019 JAN 09 08:26:47	282.0	124.0	128.1	152.5	-69.4	-70.5	-74.0	21.5	4	-	-	-		
ACS	133	Ingress	2019 JAN 09 09:39:28	2019 JAN 09 09:43:03	2019 JAN 09 09:43:49	261.0	24.9	32.0	33.2	62.2	55.6	54.0	16.4	3	-	-	-		
ACS	133	Egress	2019 JAN 09 10:19:56	2019 JAN 09 10:20:44	2019 JAN 09 10:24:39	283.0	94.8	98.8	123.3	-69.2	-70.4	-74.0	21.5	3	-	-	-		
NOMAD	134	Ingress	2019 JAN 09 11:37:19	2019 JAN 09 11:40:55	2019 JAN 09 11:41:41	262.0	-3.7	3.4	4.7	62.2	55.5	53.9	16.4	1	Nominal Science 1xCO2 HA04; Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	134	Egress	2019 JAN 09 12:17:42	2019 JAN 09 12:18:31	2019 JAN 09 12:22:27	285.0	65.5	69.6	94.1	-69.1	-70.3	-74.0	21.4	1	134 with 1xDark	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	135	Ingress	2019 JAN 09 13:35:08	2019 JAN 09 13:38:45	2019 JAN 09 13:39:32	264.0	-32.2	-25.1	-23.8	62.1	55.4	53.7	16.4	4	-	-	-		
N/A	135	Egress	2019 JAN 09 14:15:28	2019 JAN 09 14:16:17	2019 JAN 09 14:20:13	285.0	36.3	40.3	64.8	-68.9	-70.1	-73.9	21.4	4	-	-	-		
ACS	136	Ingress	2019 JAN 09 15:33:04	2019 JAN 09 15:36:42	2019 JAN 09 15:37:29	265.0	-60.6	-53.5	-52.2	61.9	55.1	53.4	16.4	4	-	-	-		
ACS	136	Egress	2019 JAN 09 16:13:18	2019 JAN 09 16:14:07	2019 JAN 09 16:18:04	286.0	7.1	11.1	35.7	-68.8	-70.0	-73.9	21.3	4	-	-	-		
NOMAD	137	Ingress	2019 JAN 09 17:31:02	2019 JAN 09 17:34:41	2019 JAN 09 17:35:28	266.0	-89.0	-81.9	-80.7	61.7	54.8	53.2	16.4	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	137	Egress	2019 JAN 09 18:11:11	2019 JAN 09 18:12:00	2019 JAN 09 18:15:59	288.0	-22.1	-18.1	6.5	-68.6	-69.9	-73.9	21.3	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	138	Ingress	2019 JAN 09 19:28:59	2019 JAN 09 19:32:39	2019 JAN 09 19:33:26	267.0	-117.5	-110.5	-109.2	61.6	54.6	53.0	16.5	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	138	Egress	2019 JAN 09 20:09:02	2019 JAN 09 20:09:52	2019 JAN 09 20:13:52	290.0	-51.5	-47.5	-22.9	-68.4	-69.7	-73.9	21.3	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	139	Ingress	2019 JAN 09 21:26:52	2019 JAN 09 21:30:33	2019 JAN 09 21:31:21	269.0	-146.1	-139.0	-137.8	61.6	54.6	52.9	16.5	4	-	-	-		
ACS	139	Egress	2019 JAN 09 22:06:51	2019 JAN 09 22:07:41	2019 JAN 09 22:11:42	291.0	-80.8	-76.9	-52.4	-68.2	-69.5	-73.8	21.2	4	-	-	-		
NOMAD	140	Ingress	2019 JAN 09 23:24:43	2019 JAN 09 23:28:26	2019 JAN 09 23:29:14	271.0	-174.8	-167.6	-166.3	61.6	54.5	52.7	16.5	1	CO Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
NOMAD	140	Egress	2019 JAN 10 00:04:39	2019 JAN 10 00:05:29	2019 JAN 10 00:09:32	293.0	-110.0	-106.1	-81.5	-68.0	-69.4	-73.8	21.2	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
N/A	141	Ingress	2019 JAN 10 01:22:35	2019 JAN 10 01:26:19	2019 JAN 10 01:27:07	272.0	156.7	163.9	165.2	61.5	54.3	52.5	16.5	4	-	-	-		
N/A	141	Egress	2019 JAN 10 02:02:27	2019 JAN 10 02:03:18	2019 JAN 10 02:07:22	295.0	-139.1	-135.1	-110.4	-67.9	-69.3	-73.8	21.1	4	-	-	-		
