MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2026 NOV 19 04:15:00,8.48,14.087,273.2519,14.7269,40.369,2.1395e-14,40.369,2026 NOV 19 04:12:00,12.0485,15.8617,397.3244,14.7967,41.1884,0.18,41.34
2026 NOV 19 06:06:00,4.5318,-12.7335,270.2734,14.74,41.0918,2.3801e-14,41.0918,2026 NOV 19 06:06:00,0.29217,-14.6044,391.2532,14.6153,40.1998,4.9038,35.3161
2026 NOV 19 06:06:00,4.5318,-12.7335,270.2734,14.74,41.0918,2.3801e-14,41.0918,2026 NOV 19 06:09:00,9.1802,-13.2418,395.8213,14.7547,40.7168,3.2602,37.4756
2026 NOV 19 06:09:00,14.1129,-13.9136,276.2628,14.71,39.9228,2.0735e-14,39.9228,2026 NOV 19 06:09:00,9.1802,-13.2418,395.8213,14.7547,40.7168,3.2602,37.4756
2026 NOV 19 08:00:00,10.2169,-40.7494,273.1518,14.7219,40.1594,8.1524e-14,40.1594,2026 NOV 19 08:06:00,6.4738,-42.9379,394.4372,14.6733,39.8069,0.85016,38.9618
2026 NOV 19 09:54:00,16.0017,-68.7982,276.5647,14.7017,39.882,1.7128e-14,39.882,2026 NOV 19 10:06:00,12.7679,-71.4389,398.0036,14.7203,40.0537,5.2285,45.2514
2026 NOV 20 13:57:00,17.0658,-118.3502,276.8611,14.7047,39.9521,3.1964e-14,39.9521,2026 NOV 20 13:39:00,19.6427,-114.6423,402.2456,14.6597,39.6071,0.37818,39.8994
2026 NOV 20 17:42:00,19.1333,-173.1817,279.7765,14.6997,40.09,9.5747e-15,40.09,2026 NOV 20 17:36:00,23.1429,-171.7518,405.3832,14.6978,40.7293,0.11945,40.8475
2026 NOV 20 21:30:00,30.4298,130.7063,287.7935,14.6583,42.239,2.915e-14,42.239,2026 NOV 20 21:33:00,26.3075,131.3713,405.5502,14.7514,42.159,2.6097,39.946
2026 NOV 20 23:24:00,36.1733,102.5625,290.8492,14.6317,44.2032,5.0087e-14,44.2032,2026 NOV 20 23:33:00,32.5211,103.5436,408.8196,14.8431,45.1656,0.89389,45.9057
2026 NOV 21 01:12:00,23.0161,77.0993,280.8607,14.6864,40.5264,1.5336e-14,40.5264,2026 NOV 21 01:27:00,21.0885,72.8465,401.6582,14.6464,39.6153,6.9118,33.3551
