Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	239	Egress	2020 NOV 20 03:14:02	2020 NOV 20 03:16:47	2020 NOV 20 03:25:07	665.00	55.27	57.64	68.01	16.85	25.50	49.39	6.55	1	HCL #8	Science: orders #121, #136, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	240	Ingress	2020 NOV 20 04:48:08	2020 NOV 20 04:56:50	2020 NOV 20 04:59:30	682.00	-0.35	13.93	16.58	-56.71	-32.36	-24.04	5.26	3	-	-	-	&mroOverlap; 	
N/A	240	Egress	2020 NOV 20 05:12:26	2020 NOV 20 05:15:02	2020 NOV 20 05:23:12	646.00	26.92	29.20	39.49	18.21	26.36	49.69	6.58	3	-	-	-	&mroOverlap; 	
NOMAD	241	Ingress	2020 NOV 20 06:45:58	2020 NOV 20 06:54:29	2020 NOV 20 06:57:01	663.00	-29.44	-15.13	-12.55	-57.10	-33.39	-25.51	5.23	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	241	Egress	2020 NOV 20 07:10:49	2020 NOV 20 07:13:17	2020 NOV 20 07:21:16	627.00	-1.42	0.78	10.99	19.58	27.29	50.00	6.60	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	242	Ingress	2020 NOV 20 08:43:45	2020 NOV 20 08:52:07	2020 NOV 20 08:54:32	647.00	-58.59	-44.18	-41.65	-57.55	-34.37	-26.89	5.20	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	242	Egress	2020 NOV 20 09:09:08	2020 NOV 20 09:11:30	2020 NOV 20 09:19:19	611.00	-29.77	-27.62	-17.44	20.88	28.25	50.40	6.62	1	HCL #8	Science: orders #121, #136, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	243	Ingress	2020 NOV 20 10:41:31	2020 NOV 20 10:49:44	2020 NOV 20 10:52:04	633.00	-87.69	-73.21	-70.71	-57.94	-35.30	-28.10	5.18	14	-	-	-		
ACS	243	Egress	2020 NOV 20 11:07:23	2020 NOV 20 11:09:39	2020 NOV 20 11:17:19	596.00	-58.13	-56.03	-45.90	22.06	29.10	50.74	6.64	14	-	-	-		
NOMAD	244	Ingress	2020 NOV 20 12:39:18	2020 NOV 20 12:47:24	2020 NOV 20 12:49:39	621.00	-116.69	-102.16	-99.70	-58.25	-36.03	-29.11	5.16	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CLARITAS RISE; 	
NOMAD	244	Egress	2020 NOV 20 13:05:32	2020 NOV 20 13:07:43	2020 NOV 20 13:15:17	585.00	-86.56	-84.52	-74.40	22.96	29.72	51.01	6.66	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CLARITAS RISE; 	
ACS	245	Ingress	2020 NOV 20 14:37:07	2020 NOV 20 14:45:03	2020 NOV 20 14:47:14	607.00	-145.64	-131.16	-128.72	-58.50	-36.84	-30.15	5.13	3	-	-	-	&mroOverlap; 	
ACS	245	Egress	2020 NOV 20 15:03:41	2020 NOV 20 15:05:48	2020 NOV 20 15:13:13	572.00	-115.03	-113.03	-103.06	23.75	30.28	51.08	6.68	3	-	-	-	&mroOverlap; 	
NOMAD	246	Ingress	2020 NOV 20 16:34:54	2020 NOV 20 16:42:43	2020 NOV 20 16:44:49	595.00	-174.93	-160.24	-157.83	-59.02	-37.80	-31.39	5.10	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	246	Egress	2020 NOV 20 17:01:54	2020 NOV 20 17:03:57	2020 NOV 20 17:11:13	559.00	-143.47	-141.50	-131.65	24.64	30.95	51.25	6.69	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	247	Ingress	2020 NOV 20 18:32:44	2020 NOV 20 18:40:24	2020 NOV 20 18:42:26	582.00	155.87	170.66	173.06	-59.44	-38.75	-32.58	5.07	14	-	-	-		
N/A	247	Egress	2020 NOV 20 19:00:10	2020 NOV 20 19:02:08	2020 NOV 20 19:09:17	547.00	-171.87	-169.96	-160.12	25.65	31.68	51.58	6.71	14	-	-	-		
ACS	248	Ingress	2020 NOV 20 20:30:36	2020 NOV 20 20:38:08	2020 NOV 20 20:40:06	570.00	126.78	141.62	144.00	-59.77	-39.55	-33.60	5.04	14	-	-	-		
ACS	248	Egress	2020 NOV 20 20:58:28	2020 NOV 20 21:00:23	2020 NOV 20 21:07:24	536.00	159.75	161.65	171.52	26.75	32.60	52.04	6.74	14	-	-	-		
NOMAD	249	Ingress	2020 NOV 20 22:28:25	2020 NOV 20 22:35:50	2020 NOV 20 22:37:45	560.00	97.74	112.63	114.99	-60.06	-40.26	-34.49	5.02	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	249	Egress	2020 NOV 20 22:56:40	2020 NOV 20 22:58:31	2020 NOV 20 23:05:26	526.00	131.36	133.22	143.11	27.71	33.34	52.42	6.76	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	250	Ingress	2020 NOV 21 00:26:09	2020 NOV 21 00:33:30	2020 NOV 21 00:35:22	553.00	68.59	83.66	86.00	-60.45	-40.94	-35.33	5.00	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	250	Egress	2020 NOV 21 00:54:44	2020 NOV 21 00:56:33	2020 NOV 21 01:03:21	517.00	102.88	104.74	114.53	28.37	33.88	52.57	6.77	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	251	Ingress	2020 NOV 21 02:23:55	2020 NOV 21 02:31:10	2020 NOV 21 02:33:00	545.00	39.49	54.66	57.02	-60.77	-41.63	-36.14	4.97	14	-	-	-		
ACS	251	Egress	2020 NOV 21 02:52:46	2020 NOV 21 02:54:32	2020 NOV 21 03:01:15	509.00	74.34	76.15	85.84	28.83	34.18	52.59	6.78	14	-	-	-		
NOMAD	252	Ingress	2020 NOV 21 04:21:50	2020 NOV 21 04:28:58	2020 NOV 21 04:30:45	535.00	10.54	25.68	28.02	-60.97	-42.22	-36.91	4.95	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	252	Egress	2020 NOV 21 04:50:55	2020 NOV 21 04:52:39	2020 NOV 21 04:59:16	501.00	45.84	47.64	57.26	29.47	34.69	52.77	6.80	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	253	Ingress	2020 NOV 21 06:19:42	2020 NOV 21 06:26:43	2020 NOV 21 06:28:28	526.00	-18.53	-3.35	-1.01	-61.25	-42.92	-37.73	4.92	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	253	Egress	2020 NOV 21 06:49:06	2020 NOV 21 06:50:47	2020 NOV 21 06:57:19	493.00	17.37	19.14	28.75	30.20	35.25	53.03	6.81	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	254	Ingress	2020 NOV 21 08:17:31	2020 NOV 21 08:24:27	2020 NOV 21 08:26:10	519.00	-47.73	-32.39	-30.04	-61.62	-43.62	-38.56	4.90	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	254	Egress	2020 NOV 21 08:47:16	2020 NOV 21 08:48:55	2020 NOV 21 08:55:21	485.00	-11.08	-9.32	0.27	30.96	35.89	53.32	6.83	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	255	Ingress	2020 NOV 21 10:15:19	2020 NOV 21 10:22:11	2020 NOV 21 10:23:51	512.00	-76.86	-61.37	-59.04	-61.94	-44.22	-39.32	4.88	14	-	-	-		
ACS	255	Egress	2020 NOV 21 10:45:24	2020 NOV 21 10:47:01	2020 NOV 21 10:53:22	478.00	-39.53	-37.78	-28.18	31.68	36.50	53.62	6.85	14	-	-	-		
N/A	256	Ingress	2020 NOV 21 12:13:07	2020 NOV 21 12:19:54	2020 NOV 21 12:21:33	506.00	-105.94	-90.36	-88.01	-62.22	-44.82	-39.99	4.85	14	-	-	-	&possibleOCM; 	
N/A	256	Egress	2020 NOV 21 12:43:28	2020 NOV 21 12:45:03	2020 NOV 21 12:51:20	472.00	-67.99	-66.26	-56.65	32.32	37.02	53.90	6.87	14	-	-	-	&possibleOCM; 	
N/A	257	Ingress	2020 NOV 21 14:10:57	2020 NOV 21 14:17:38	2020 NOV 21 14:19:15	498.00	-134.84	-119.30	-116.96	-62.38	-45.32	-40.60	4.83	14	-	-	-	&possibleOCM; 	
N/A	257	Egress	2020 NOV 21 14:41:30	2020 NOV 21 14:43:03	2020 NOV 21 14:49:15	465.00	-96.53	-94.81	-85.30	32.77	37.36	53.96	6.88	14	-	-	-	&possibleOCM; 	
N/A	258	Ingress	2020 NOV 21 16:08:47	2020 NOV 21 16:15:23	2020 NOV 21 16:16:58	491.00	-163.99	-148.33	-145.98	-62.69	-45.95	-41.36	4.81	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	258	Egress	2020 NOV 21 16:39:34	2020 NOV 21 16:41:06	2020 NOV 21 16:47:12	458.00	-125.06	-123.35	-113.95	33.25	37.77	54.04	6.89	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	259	Ingress	2020 NOV 21 18:06:37	2020 NOV 21 18:13:08	2020 NOV 21 18:14:41	484.00	166.72	-177.42	-175.07	-63.07	-46.66	-42.18	4.78	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	259	Egress	2020 NOV 21 18:37:42	2020 NOV 21 18:39:12	2020 NOV 21 18:45:13	451.00	-153.55	-151.86	-142.51	33.84	38.24	54.23	6.90	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	260	Ingress	2020 NOV 21 20:04:30	2020 NOV 21 20:10:56	2020 NOV 21 20:12:27	477.00	137.56	153.53	155.89	-63.36	-47.26	-42.91	4.75	14	-	-	-		
N/A	260	Egress	2020 NOV 21 20:35:52	2020 NOV 21 20:37:20	2020 NOV 21 20:43:17	445.00	178.00	179.67	-170.94	34.53	38.83	54.56	6.92	14	-	-	-		
NOMAD	261	Ingress	2020 NOV 21 22:02:22	2020 NOV 21 22:08:43	2020 NOV 21 22:10:13	471.00	108.48	124.52	126.89	-63.60	-47.81	-43.53	4.73	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	261	Egress	2020 NOV 21 22:34:01	2020 NOV 21 22:35:27	2020 NOV 21 22:41:21	440.00	149.56	151.22	160.68	35.23	39.41	54.94	6.94	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	262	Ingress	2020 NOV 22 00:00:10	2020 NOV 22 00:06:28	2020 NOV 22 00:07:56	466.00	79.40	95.57	97.93	-63.84	-48.28	-44.11	4.71	14	-	-	-		
ACS	262	Egress	2020 NOV 22 00:32:03	2020 NOV 22 00:33:28	2020 NOV 22 00:39:17	434.00	121.08	122.75	132.16	35.79	39.90	55.15	6.96	14	-	-	-		
N/A	263	Ingress	2020 NOV 22 01:57:55	2020 NOV 22 02:04:10	2020 NOV 22 02:05:37	462.00	50.19	66.56	68.94	-64.15	-48.82	-44.72	4.68	14	-	-	-		
N/A	263	Egress	2020 NOV 22 02:30:02	2020 NOV 22 02:31:26	2020 NOV 22 02:37:11	429.00	92.52	94.18	103.51	36.13	40.18	55.20	6.97	14	-	-	-		
N/A	264	Ingress	2020 NOV 22 03:55:49	2020 NOV 22 04:01:59	2020 NOV 22 04:03:25	456.00	21.18	37.57	39.96	-64.34	-49.30	-45.27	4.66	3	-	-	-		
N/A	264	Egress	2020 NOV 22 04:28:05	2020 NOV 22 04:29:28	2020 NOV 22 04:35:09	424.00	63.96	65.61	74.86	36.49	40.48	55.28	6.97	3	-	-	-		
NOMAD	265	Ingress	2020 NOV 22 05:53:44	2020 NOV 22 05:59:49	2020 NOV 22 06:01:13	449.00	-7.80	8.58	10.96	-64.51	-49.76	-45.83	4.64	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	265	Egress	2020 NOV 22 06:26:12	2020 NOV 22 06:27:33	2020 NOV 22 06:33:11	419.00	35.44	37.06	46.30	36.98	40.85	55.46	6.99	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	266	Ingress	2020 NOV 22 07:51:36	2020 NOV 22 07:57:37	2020 NOV 22 07:59:00	444.00	-36.97	-20.46	-18.06	-64.77	-50.29	-46.43	4.61	14	-	-	-		
ACS	266	Egress	2020 NOV 22 08:24:19	2020 NOV 22 08:25:39	2020 NOV 22 08:31:13	414.00	6.94	8.56	17.78	37.50	41.31	55.67	7.00	14	-	-	-		
NOMAD	267	Ingress	2020 NOV 22 09:49:25	2020 NOV 22 09:55:23	2020 NOV 22 09:56:45	440.00	-66.19	-49.50	-47.08	-65.05	-50.80	-47.01	4.59	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	267	Egress	2020 NOV 22 10:22:23	2020 NOV 22 10:23:42	2020 NOV 22 10:29:12	409.00	-21.54	-19.92	-10.72	38.03	41.78	55.90	7.02	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	268	Ingress	2020 NOV 22 11:47:13	2020 NOV 22 11:53:09	2020 NOV 22 11:54:30	437.00	-95.39	-78.49	-76.06	-65.33	-51.27	-47.54	4.56	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	268	Egress	2020 NOV 22 12:20:25	2020 NOV 22 12:21:43	2020 NOV 22 12:27:10	405.00	-50.02	-48.40	-39.18	38.54	42.23	56.16	7.03	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	269	Ingress	2020 NOV 22 13:45:03	2020 NOV 22 13:50:55	2020 NOV 22 13:52:15	432.00	-124.32	-107.43	-104.99	-65.47	-51.65	-47.98	4.54	14	-	-	-		
ACS	269	Egress	2020 NOV 22 14:18:24	2020 NOV 22 14:19:41	2020 NOV 22 14:25:05	401.00	-78.57	-76.96	-67.78	38.88	42.51	56.26	7.04	14	-	-	-		
N/A	270	Ingress	2020 NOV 22 15:42:54	2020 NOV 22 15:48:42	2020 NOV 22 15:50:01	427.00	-153.41	-136.44	-133.99	-65.67	-52.10	-48.51	4.52	14	-	-	-		
N/A	270	Egress	2020 NOV 22 16:16:24	2020 NOV 22 16:17:40	2020 NOV 22 16:23:01	397.00	-107.14	-105.55	-96.45	39.18	42.75	56.32	7.05	14	-	-	-		
NOMAD	271	Ingress	2020 NOV 22 17:40:45	2020 NOV 22 17:46:29	2020 NOV 22 17:47:47	422.00	177.27	-165.57	-163.08	-65.98	-52.68	-49.15	4.49	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &mroOverlap; 	
NOMAD	271	Egress	2020 NOV 22 18:14:28	2020 NOV 22 18:15:43	2020 NOV 22 18:21:00	392.00	-135.69	-134.10	-125.08	39.55	43.06	56.41	7.06	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &mroOverlap; 	
N/A	272	Ingress	2020 NOV 22 19:38:37	2020 NOV 22 19:44:18	2020 NOV 22 19:45:35	418.00	147.96	165.34	167.85	-66.26	-53.20	-49.73	4.46	14	-	-	-	&mroOverlap; 	
N/A	272	Egress	2020 NOV 22 20:12:34	2020 NOV 22 20:13:48	2020 NOV 22 20:19:02	388.00	-164.19	-162.61	-153.58	40.04	43.48	56.64	7.08	14	-	-	-	&mroOverlap; 	
ACS	273	Ingress	2020 NOV 22 21:36:31	2020 NOV 22 21:42:09	2020 NOV 22 21:43:25	414.00	118.84	136.32	138.84	-66.46	-53.61	-50.21	4.44	14	-	-	-		
ACS	273	Egress	2020 NOV 22 22:10:41	2020 NOV 22 22:11:54	2020 NOV 22 22:17:05	384.00	167.35	168.94	178.01	40.60	43.98	56.94	7.09	14	-	-	-		
NOMAD	274	Ingress	2020 NOV 22 23:34:22	2020 NOV 22 23:39:57	2020 NOV 22 23:41:12	410.00	89.81	107.35	109.87	-66.63	-53.98	-50.64	4.42	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CLARITAS RISE; &mroOverlap; 	
NOMAD	274	Egress	2020 NOV 23 00:08:43	2020 NOV 23 00:09:55	2020 NOV 23 00:15:04	381.00	138.88	140.46	149.58	41.09	44.41	57.22	7.11	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CLARITAS RISE; &mroOverlap; 	
NOMAD	275	Ingress	2020 NOV 23 01:32:09	2020 NOV 23 01:37:42	2020 NOV 23 01:38:56	407.00	60.63	78.36	80.89	-66.85	-54.38	-51.11	4.39	1	HCL #8	Science: orders #121, #136, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	275	Egress	2020 NOV 23 02:06:40	2020 NOV 23 02:07:51	2020 NOV 23 02:12:57	377.00	110.32	111.89	120.94	41.38	44.64	57.29	7.12	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	276	Ingress	2020 NOV 23 03:29:59	2020 NOV 23 03:35:29	2020 NOV 23 03:36:42	403.00	31.52	49.35	51.89	-67.04	-54.77	-51.57	4.37	14	-	-	-		
N/A	276	Egress	2020 NOV 23 04:04:38	2020 NOV 23 04:05:48	2020 NOV 23 04:10:51	373.00	81.71	83.26	92.20	41.57	44.78	57.26	7.12	14	-	-	-		
ACS	277	Ingress	2020 NOV 23 05:27:54	2020 NOV 23 05:33:21	2020 NOV 23 05:34:33	399.00	2.45	20.35	22.89	-67.21	-55.14	-51.99	4.35	14	-	-	-		
ACS	277	Egress	2020 NOV 23 06:02:42	2020 NOV 23 06:03:51	2020 NOV 23 06:08:52	370.00	53.15	54.68	63.61	41.89	45.04	57.39	7.13	14	-	-	-		
NOMAD	278	Ingress	2020 NOV 23 07:25:48	2020 NOV 23 07:31:12	2020 NOV 23 07:32:23	395.00	-26.68	-8.69	-6.14	-67.39	-55.53	-52.45	4.32	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	278	Egress	2020 NOV 23 08:00:46	2020 NOV 23 08:01:55	2020 NOV 23 08:06:52	366.00	24.62	26.17	35.03	42.29	45.42	57.54	7.15	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	279	Ingress	2020 NOV 23 09:23:40	2020 NOV 23 09:29:01	2020 NOV 23 09:30:12	392.00	-55.92	-37.78	-35.17	-67.61	-55.98	-52.91	4.30	3	-	-	-	&mroOverlap; 	
ACS	279	Egress	2020 NOV 23 09:58:50	2020 NOV 23 09:59:58	2020 NOV 23 10:04:53	363.00	-3.88	-2.34	6.55	42.71	45.78	57.76	7.16	3	-	-	-	&mroOverlap; 	
NOMAD	280	Ingress	2020 NOV 23 11:21:30	2020 NOV 23 11:26:49	2020 NOV 23 11:27:59	389.00	-85.09	-66.79	-64.18	-67.81	-56.34	-53.34	4.27	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
NOMAD	280	Egress	2020 NOV 23 11:56:51	2020 NOV 23 11:57:58	2020 NOV 23 12:02:51	360.00	-32.38	-30.84	-21.94	43.13	46.14	57.97	7.17	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	281	Ingress	2020 NOV 23 13:19:20	2020 NOV 23 13:24:37	2020 NOV 23 13:25:46	386.00	-114.14	-95.75	-93.14	-67.96	-56.65	-53.71	4.25	14	-	-	-	&mroOverlap; 	
ACS	281	Egress	2020 NOV 23 13:54:50	2020 NOV 23 13:55:56	2020 NOV 23 14:00:47	357.00	-60.90	-59.38	-50.48	43.47	46.42	58.13	7.19	14	-	-	-	&mroOverlap; 	
N/A	282	Ingress	2020 NOV 23 15:17:12	2020 NOV 23 15:22:25	2020 NOV 23 15:23:34	382.00	-143.12	-124.76	-122.10	-68.08	-57.00	-54.08	4.23	14	-	-	-		
