Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
163	2018 JUL 28 00:08:14	2018 JUL 28 01:11:09	2018 JUL 28 00:39:53	3772.0	-104.5	-55.7	61.2	69.7	-11.0	-69.7	13.1	
164	2018 JUL 28 02:06:06	2018 JUL 28 03:08:59	2018 JUL 28 02:37:43	3770.0	-133.2	-84.6	32.5	69.7	-11.0	-69.7	13.0	
165	2018 JUL 28 04:03:57	2018 JUL 28 05:06:49	2018 JUL 28 04:35:33	3770.0	-161.9	-113.5	3.8	69.6	-11.1	-69.6	13.0	
166	2018 JUL 28 06:01:46	2018 JUL 28 07:04:41	2018 JUL 28 06:33:25	3772.0	169.3	-142.4	-25.0	69.6	-11.2	-69.5	13.0	
167	2018 JUL 28 07:59:39	2018 JUL 28 09:02:35	2018 JUL 28 08:31:17	3772.0	140.5	-171.4	-53.9	69.4	-11.3	-69.4	13.0	
168	2018 JUL 28 09:57:34	2018 JUL 28 11:00:29	2018 JUL 28 10:29:11	3772.0	111.5	159.7	-82.7	69.4	-11.4	-69.4	13.0	
169	2018 JUL 28 11:55:29	2018 JUL 28 12:58:21	2018 JUL 28 12:27:07	3768.0	82.9	130.7	-111.5	69.3	-11.4	-69.4	13.0	
170	2018 JUL 28 13:53:22	2018 JUL 28 14:56:13	2018 JUL 28 14:24:59	3768.0	54.2	101.8	-140.2	69.4	-11.5	-69.3	12.9	
171	2018 JUL 28 15:51:12	2018 JUL 28 16:54:03	2018 JUL 28 16:22:49	3768.0	25.5	72.9	-168.8	69.3	-11.6	-69.3	12.9	
172	2018 JUL 28 17:49:02	2018 JUL 28 18:51:53	2018 JUL 28 18:20:37	3768.0	-3.3	44.0	162.3	69.2	-11.7	-69.2	12.9	
173	2018 JUL 28 19:46:54	2018 JUL 28 20:49:47	2018 JUL 28 20:18:31	3770.0	-32.2	15.0	133.4	69.2	-11.7	-69.1	12.9	
174	2018 JUL 28 21:44:48	2018 JUL 28 22:47:43	2018 JUL 28 22:16:27	3772.0	-61.1	-14.0	104.6	69.1	-11.8	-69.0	12.9	
175	2018 JUL 28 23:42:43	2018 JUL 29 00:45:37	2018 JUL 29 00:14:21	3772.0	-89.9	-42.9	75.8	69.1	-11.9	-69.1	12.9	
176	2018 JUL 29 01:40:36	2018 JUL 29 02:43:29	2018 JUL 29 02:12:13	3770.0	-118.5	-71.9	47.1	69.0	-12.0	-69.1	12.8	
177	2018 JUL 29 03:38:27	2018 JUL 29 04:41:19	2018 JUL 29 04:10:03	3768.0	-147.1	-100.8	18.5	69.0	-12.1	-69.0	12.8	
178	2018 JUL 29 05:36:17	2018 JUL 29 06:39:09	2018 JUL 29 06:07:53	3770.0	-176.0	-129.7	-10.3	69.0	-12.1	-68.9	12.8	
179	2018 JUL 29 07:34:08	2018 JUL 29 08:37:03	2018 JUL 29 08:05:45	3772.0	155.1	-158.6	-39.1	68.9	-12.2	-68.8	12.8	
180	2018 JUL 29 09:32:03	2018 JUL 29 10:34:57	2018 JUL 29 10:03:39	3772.0	126.2	172.4	-68.0	68.8	-12.3	-68.8	12.8	
181	2018 JUL 29 11:29:58	2018 JUL 29 12:32:51	2018 JUL 29 12:01:35	3770.0	97.5	143.5	-96.7	68.7	-12.4	-68.7	12.7	
182	2018 JUL 29 13:27:52	2018 JUL 29 14:30:43	2018 JUL 29 13:59:29	3768.0	68.8	114.5	-125.5	68.7	-12.5	-68.7	12.7	
183	2018 JUL 29 15:25:43	2018 JUL 29 16:28:33	2018 JUL 29 15:57:19	3766.0	40.2	85.6	-154.2	68.7	-12.6	-68.7	12.7	
184	2018 JUL 29 17:23:33	2018 JUL 29 18:26:23	2018 JUL 29 17:55:07	3768.0	11.3	56.7	177.1	68.7	-12.7	-68.6	12.7	
185	2018 JUL 29 19:21:24	2018 JUL 29 20:24:15	2018 JUL 29 19:52:59	3768.0	-17.5	27.8	148.2	68.5	-12.8	-68.5	12.7	
186	2018 JUL 29 21:19:17	2018 JUL 29 22:22:11	2018 JUL 29 21:50:53	3770.0	-46.3	-1.2	119.4	68.4	-12.8	-68.4	12.7	
187	2018 JUL 29 23:17:12	2018 JUL 30 00:20:07	2018 JUL 29 23:48:49	3772.0	-75.2	-30.1	90.6	68.4	-12.9	-68.4	12.6	
188	2018 JUL 30 01:15:06	2018 JUL 30 02:17:59	2018 JUL 30 01:46:43	3770.0	-103.9	-59.1	61.7	68.4	-12.9	-68.4	12.6	
189	2018 JUL 30 03:12:58	2018 JUL 30 04:15:51	2018 JUL 30 03:44:35	3770.0	-132.6	-88.0	33.2	68.4	-13.1	-68.3	12.6	
190	2018 JUL 30 05:10:49	2018 JUL 30 06:13:39	2018 JUL 30 05:42:25	3768.0	-161.4	-116.9	4.2	68.3	-13.1	-68.3	12.6	
191	2018 JUL 30 07:08:39	2018 JUL 30 08:11:33	2018 JUL 30 07:40:15	3770.0	170.0	-145.8	-24.5	68.2	-13.3	-68.2	12.6	
192	2018 JUL 30 09:06:33	2018 JUL 30 10:09:27	2018 JUL 30 09:38:09	3772.0	140.9	-174.8	-53.4	68.2	-13.3	-68.1	12.6	
193	2018 JUL 30 11:04:28	2018 JUL 30 12:07:21	2018 JUL 30 11:36:05	3770.0	112.1	156.3	-82.2	68.1	-13.4	-68.1	12.5	
194	2018 JUL 30 13:02:23	2018 JUL 30 14:05:15	2018 JUL 30 13:33:59	3768.0	83.5	127.3	-110.8	68.0	-13.5	-68.0	12.5	
195	2018 JUL 30 15:00:16	2018 JUL 30 16:03:05	2018 JUL 30 15:31:51	3766.0	54.8	98.4	-139.6	68.0	-13.6	-68.0	12.5	
196	2018 JUL 30 16:58:05	2018 JUL 30 18:00:55	2018 JUL 30 17:29:39	3766.0	26.1	69.5	-168.3	68.0	-13.7	-67.9	12.5	
197	2018 JUL 30 18:55:55	2018 JUL 30 19:58:45	2018 JUL 30 19:27:29	3766.0	-2.8	40.6	162.7	67.9	-13.8	-67.9	12.5	
198	2018 JUL 30 20:53:48	2018 JUL 30 21:56:39	2018 JUL 30 21:25:23	3768.0	-31.7	11.6	133.8	67.8	-13.8	-67.8	12.5	
199	2018 JUL 30 22:51:43	2018 JUL 30 23:54:35	2018 JUL 30 23:23:19	3770.0	-60.6	-17.4	105.0	67.8	-13.8	-67.7	12.4	
200	2018 JUL 31 00:49:37	2018 JUL 31 01:52:31	2018 JUL 31 01:21:13	3770.0	-89.2	-46.3	76.4	67.6	-14.0	-67.6	12.4	
201	2018 JUL 31 02:47:30	2018 JUL 31 03:50:23	2018 JUL 31 03:19:05	3770.0	-118.0	-75.2	47.8	67.6	-14.1	-67.6	12.4	
202	2018 JUL 31 04:45:21	2018 JUL 31 05:48:11	2018 JUL 31 05:16:55	3768.0	-146.8	-104.2	18.9	67.6	-14.1	-67.6	12.4	
203	2018 JUL 31 06:43:11	2018 JUL 31 07:46:01	2018 JUL 31 07:14:47	3768.0	-175.5	-133.1	-10.0	67.6	-14.2	-67.5	12.4	
204	2018 JUL 31 08:41:03	2018 JUL 31 09:43:57	2018 JUL 31 09:12:39	3772.0	155.5	-162.0	-38.7	67.5	-14.3	-67.4	12.3	
205	2018 JUL 31 10:38:58	2018 JUL 31 11:41:51	2018 JUL 31 11:10:33	3770.0	126.7	169.1	-67.6	67.3	-14.5	-67.3	12.3	
206	2018 JUL 31 12:36:53	2018 JUL 31 13:39:45	2018 JUL 31 13:08:27	3768.0	98.0	140.1	-96.3	67.3	-14.6	-67.3	12.3	
207	2018 JUL 31 14:34:47	2018 JUL 31 15:37:37	2018 JUL 31 15:06:21	3766.0	69.4	111.2	-125.0	67.2	-14.6	-67.2	12.3	
208	2018 JUL 31 16:32:38	2018 JUL 31 17:35:27	2018 JUL 31 17:04:11	3766.0	40.6	82.2	-153.7	67.2	-14.7	-67.2	12.3	
209	2018 JUL 31 18:30:27	2018 JUL 31 19:33:17	2018 JUL 31 19:02:01	3766.0	11.8	53.4	177.4	67.1	-14.8	-67.1	12.3	
210	2018 JUL 31 20:28:19	2018 JUL 31 21:31:09	2018 JUL 31 20:59:53	3766.0	-17.1	24.4	148.4	67.0	-14.9	-67.0	12.2	
211	2018 JUL 31 22:26:14	2018 JUL 31 23:29:05	2018 JUL 31 22:57:49	3768.0	-45.9	-4.5	119.6	67.0	-14.9	-67.0	12.2	
212	2018 AUG 01 00:24:08	2018 AUG 01 01:27:01	2018 AUG 01 00:55:45	3770.0	-74.8	-33.5	90.8	66.9	-15.0	-66.9	12.2	
213	2018 AUG 01 02:22:02	2018 AUG 01 03:24:55	2018 AUG 01 02:53:37	3770.0	-103.6	-62.5	62.2	66.9	-15.1	-66.9	12.2	
214	2018 AUG 01 04:19:54	2018 AUG 01 05:22:45	2018 AUG 01 04:51:29	3768.0	-132.3	-91.4	33.5	66.9	-15.2	-66.8	12.2	
215	2018 AUG 01 06:17:45	2018 AUG 01 07:20:35	2018 AUG 01 06:49:19	3768.0	-161.0	-120.3	4.7	66.8	-15.3	-66.7	12.2	
216	2018 AUG 01 08:15:36	2018 AUG 01 09:18:27	2018 AUG 01 08:47:11	3768.0	170.2	-149.2	-24.3	66.7	-15.4	-66.7	12.1	
217	2018 AUG 01 10:13:30	2018 AUG 01 11:16:23	2018 AUG 01 10:45:05	3770.0	141.3	-178.1	-53.1	66.6	-15.5	-66.6	12.1	
218	2018 AUG 01 12:11:25	2018 AUG 01 13:14:17	2018 AUG 01 12:42:59	3768.0	112.5	152.9	-81.9	66.5	-15.6	-66.5	12.1	
219	2018 AUG 01 14:09:20	2018 AUG 01 15:12:09	2018 AUG 01 14:40:53	3766.0	83.7	123.9	-110.7	66.5	-15.7	-66.5	12.1	
220	2018 AUG 01 16:07:12	2018 AUG 01 17:10:01	2018 AUG 01 16:38:45	3766.0	55.0	95.0	-139.3	66.5	-15.8	-66.4	12.1	
221	2018 AUG 01 18:05:02	2018 AUG 01 19:07:49	2018 AUG 01 18:36:35	3764.0	26.3	66.1	-168.2	66.4	-15.9	-66.4	12.1	
222	2018 AUG 01 20:02:52	2018 AUG 01 21:05:41	2018 AUG 01 20:34:25	3766.0	-2.6	37.2	163.0	66.3	-16.0	-66.3	12.0	
223	2018 AUG 01 22:00:46	2018 AUG 01 23:03:37	2018 AUG 01 22:32:19	3768.0	-31.4	8.3	134.2	66.2	-16.1	-66.1	12.0	
224	2018 AUG 01 23:58:40	2018 AUG 02 01:01:33	2018 AUG 02 00:30:15	3770.0	-60.3	-20.7	105.4	66.1	-16.1	-66.1	12.0	
225	2018 AUG 02 01:56:34	2018 AUG 02 02:59:27	2018 AUG 02 02:28:09	3770.0	-89.1	-49.7	76.7	66.1	-16.2	-66.0	12.0	
226	2018 AUG 02 03:54:27	2018 AUG 02 04:57:17	2018 AUG 02 04:26:01	3766.0	-117.7	-78.6	47.9	66.0	-16.3	-66.0	12.0	
227	2018 AUG 02 05:52:17	2018 AUG 02 06:55:07	2018 AUG 02 06:23:51	3766.0	-146.4	-107.5	19.2	66.0	-16.4	-65.9	11.9	
228	2018 AUG 02 07:50:08	2018 AUG 02 08:52:59	2018 AUG 02 08:21:41	3768.0	-175.3	-136.4	-9.7	65.9	-16.5	-65.8	11.9	
229	2018 AUG 02 09:48:01	2018 AUG 02 10:50:53	2018 AUG 02 10:19:35	3770.0	155.8	-165.3	-38.6	65.8	-16.6	-65.7	11.9	
230	2018 AUG 02 11:45:56	2018 AUG 02 12:48:47	2018 AUG 02 12:17:29	3768.0	127.0	165.7	-67.4	65.7	-16.7	-65.7	11.9	
231	2018 AUG 02 13:43:51	2018 AUG 02 14:46:41	2018 AUG 02 14:15:25	3766.0	98.2	136.8	-96.2	65.6	-16.8	-65.6	11.9	
232	2018 AUG 02 15:41:45	2018 AUG 02 16:44:33	2018 AUG 02 16:13:17	3766.0	69.4	107.8	-124.9	65.6	-16.9	-65.6	11.9	
233	2018 AUG 02 17:39:35	2018 AUG 02 18:42:23	2018 AUG 02 18:11:07	3764.0	40.8	78.9	-153.6	65.5	-17.0	-65.5	11.8	
234	2018 AUG 02 19:37:25	2018 AUG 02 20:40:13	2018 AUG 02 20:08:57	3766.0	11.9	50.0	177.5	65.5	-17.1	-65.4	11.8	
235	2018 AUG 02 21:35:17	2018 AUG 02 22:38:07	2018 AUG 02 22:06:49	3766.0	-16.9	21.1	148.6	65.3	-17.2	-65.3	11.8	
236	2018 AUG 02 23:33:12	2018 AUG 03 00:36:03	2018 AUG 03 00:04:45	3768.0	-45.8	-7.9	119.8	65.3	-17.3	-65.2	11.8	
237	2018 AUG 03 01:31:07	2018 AUG 03 02:33:59	2018 AUG 03 02:02:41	3768.0	-74.5	-36.8	91.0	65.1	-17.4	-65.2	11.8	
238	2018 AUG 03 03:29:01	2018 AUG 03 04:31:53	2018 AUG 03 04:00:35	3770.0	-103.4	-65.8	62.4	65.2	-17.5	-65.1	11.8	
239	2018 AUG 03 05:26:52	2018 AUG 03 06:29:41	2018 AUG 03 05:58:25	3766.0	-132.1	-94.7	33.5	65.1	-17.6	-65.1	11.7	
240	2018 AUG 03 07:24:42	2018 AUG 03 08:27:31	2018 AUG 03 07:56:15	3766.0	-160.9	-123.6	4.7	65.0	-17.6	-65.0	11.7	
241	2018 AUG 03 09:22:34	2018 AUG 03 10:25:25	2018 AUG 03 09:54:07	3768.0	170.3	-152.5	-24.2	64.9	-17.8	-64.9	11.7	
242	2018 AUG 03 11:20:29	2018 AUG 03 12:23:21	2018 AUG 03 11:52:03	3770.0	141.3	178.6	-52.9	64.8	-17.9	-64.7	11.7	
243	2018 AUG 03 13:18:24	2018 AUG 03 14:21:15	2018 AUG 03 13:49:57	3768.0	112.5	149.6	-81.7	64.7	-18.0	-64.7	11.7	
244	2018 AUG 03 15:16:19	2018 AUG 03 16:19:07	2018 AUG 03 15:47:51	3764.0	83.9	120.7	-110.5	64.6	-18.1	-64.6	11.7	
245	2018 AUG 03 17:14:11	2018 AUG 03 18:16:57	2018 AUG 03 17:45:43	3764.0	55.1	91.7	-139.3	64.6	-18.1	-64.6	11.6	
246	2018 AUG 03 19:12:00	2018 AUG 03 20:14:47	2018 AUG 03 19:43:31	3764.0	26.3	62.8	-168.0	64.6	-18.3	-64.5	11.6	
247	2018 AUG 03 21:09:51	2018 AUG 03 22:12:39	2018 AUG 03 21:41:23	3764.0	-2.5	33.9	163.1	64.4	-18.4	-64.4	11.6	
248	2018 AUG 03 23:07:45	2018 AUG 04 00:10:35	2018 AUG 03 23:39:17	3766.0	-31.3	5.0	134.2	64.3	-18.5	-64.3	11.6	
249	2018 AUG 04 01:05:40	2018 AUG 04 02:08:31	2018 AUG 04 01:37:13	3768.0	-60.2	-24.0	105.4	64.2	-18.6	-64.2	11.6	
250	2018 AUG 04 03:03:34	2018 AUG 04 04:06:25	2018 AUG 04 03:35:07	3768.0	-89.0	-52.9	76.7	64.2	-18.7	-64.2	11.6	
251	2018 AUG 04 05:01:27	2018 AUG 04 06:04:17	2018 AUG 04 05:32:59	3768.0	-117.8	-81.8	48.0	64.1	-18.8	-64.1	11.5	
252	2018 AUG 04 06:59:17	2018 AUG 04 08:02:05	2018 AUG 04 07:30:49	3764.0	-146.4	-110.7	19.1	64.0	-18.9	-64.0	11.5	
253	2018 AUG 04 08:57:08	2018 AUG 04 09:59:59	2018 AUG 04 09:28:41	3768.0	-175.3	-139.6	-9.7	64.0	-19.0	-63.8	11.5	
254	2018 AUG 04 10:55:02	2018 AUG 04 11:57:53	2018 AUG 04 11:26:35	3768.0	155.8	-168.6	-38.6	63.8	-19.1	-63.8	11.5	
255	2018 AUG 04 12:52:57	2018 AUG 04 13:55:49	2018 AUG 04 13:24:29	3768.0	127.0	162.5	-67.3	63.7	-19.3	-63.7	11.5	
256	2018 AUG 04 14:50:53	2018 AUG 04 15:53:41	2018 AUG 04 15:22:23	3766.0	98.1	133.5	-96.2	63.7	-19.3	-63.6	11.5	
257	2018 AUG 04 16:48:46	2018 AUG 04 17:51:33	2018 AUG 04 17:20:17	3764.0	69.5	104.6	-124.9	63.6	-19.4	-63.6	11.4	
258	2018 AUG 04 18:46:36	2018 AUG 04 19:49:23	2018 AUG 04 19:18:07	3764.0	40.7	75.7	-153.6	63.6	-19.5	-63.5	11.4	
259	2018 AUG 04 20:44:26	2018 AUG 04 21:47:13	2018 AUG 04 21:15:57	3764.0	11.9	46.8	177.5	63.5	-19.6	-63.4	11.4	
260	2018 AUG 04 22:42:20	2018 AUG 04 23:45:09	2018 AUG 04 23:13:51	3766.0	-17.0	17.9	148.6	63.3	-19.8	-63.2	11.4	
261	2018 AUG 05 00:40:15	2018 AUG 05 01:43:05	2018 AUG 05 01:11:47	3768.0	-45.9	-11.1	119.8	63.2	-19.8	-63.2	11.4	
262	2018 AUG 05 02:38:10	2018 AUG 05 03:41:01	2018 AUG 05 03:09:43	3768.0	-74.6	-40.0	91.0	63.1	-20.0	-63.1	11.4	
263	2018 AUG 05 04:36:03	2018 AUG 05 05:38:53	2018 AUG 05 05:07:35	3766.0	-103.3	-69.0	62.3	63.0	-20.1	-63.1	11.3	
264	2018 AUG 05 06:33:55	2018 AUG 05 07:36:43	2018 AUG 05 07:05:25	3766.0	-132.2	-97.9	33.6	63.0	-20.2	-62.9	11.3	
265	2018 AUG 05 08:31:45	2018 AUG 05 09:34:33	2018 AUG 05 09:03:17	3764.0	-160.8	-126.8	4.7	62.9	-20.3	-62.8	11.3	
266	2018 AUG 05 10:29:37	2018 AUG 05 11:32:27	2018 AUG 05 11:01:09	3766.0	170.2	-155.7	-24.2	62.8	-20.4	-62.8	11.3	
267	2018 AUG 05 12:27:33	2018 AUG 05 13:30:23	2018 AUG 05 12:59:05	3768.0	141.3	175.4	-53.0	62.7	-20.5	-62.6	11.3	
268	2018 AUG 05 14:25:29	2018 AUG 05 15:28:17	2018 AUG 05 14:56:59	3766.0	112.5	146.4	-81.8	62.6	-20.6	-62.6	11.3	
269	2018 AUG 05 16:23:23	2018 AUG 05 17:26:09	2018 AUG 05 16:54:53	3762.0	83.8	117.5	-110.6	62.5	-20.8	-62.5	11.2	
270	2018 AUG 05 18:21:15	2018 AUG 05 19:24:01	2018 AUG 05 18:52:45	3764.0	55.0	88.6	-139.3	62.5	-20.9	-62.4	11.2	
271	2018 AUG 05 20:19:04	2018 AUG 05 21:21:51	2018 AUG 05 20:50:33	3764.0	26.2	59.7	-168.1	62.4	-21.0	-62.3	11.2	
272	2018 AUG 05 22:16:56	2018 AUG 05 23:19:43	2018 AUG 05 22:48:25	3764.0	-2.7	30.8	162.9	62.2	-21.1	-62.2	11.2	
273	2018 AUG 06 00:14:51	2018 AUG 06 01:17:39	2018 AUG 06 00:46:21	3764.0	-31.5	1.8	134.1	62.1	-21.2	-62.1	11.2	
274	2018 AUG 06 02:12:46	2018 AUG 06 03:15:37	2018 AUG 06 02:44:17	3768.0	-60.4	-27.1	105.3	62.0	-21.3	-61.9	11.2	
275	2018 AUG 06 04:10:41	2018 AUG 06 05:13:31	2018 AUG 06 04:42:13	3766.0	-89.1	-56.1	76.6	61.9	-21.5	-61.9	11.1	
276	2018 AUG 06 06:08:33	2018 AUG 06 07:11:21	2018 AUG 06 06:40:03	3764.0	-117.8	-85.0	47.8	61.8	-21.6	-61.9	11.1	
277	2018 AUG 06 08:06:24	2018 AUG 06 09:09:11	2018 AUG 06 08:37:55	3764.0	-146.6	-113.9	19.0	61.8	-21.6	-61.7	11.1	
278	2018 AUG 06 10:04:16	2018 AUG 06 11:07:05	2018 AUG 06 10:35:47	3766.0	-175.5	-142.8	-9.9	61.7	-21.8	-61.6	11.1	
279	2018 AUG 06 12:02:10	2018 AUG 06 13:05:01	2018 AUG 06 12:33:41	3768.0	155.6	-171.7	-38.7	61.5	-21.9	-61.5	11.1	
280	2018 AUG 06 14:00:06	2018 AUG 06 15:02:55	2018 AUG 06 14:31:37	3766.0	126.8	159.3	-67.6	61.4	-22.0	-61.4	11.1	
281	2018 AUG 06 15:58:02	2018 AUG 06 17:00:49	2018 AUG 06 16:29:31	3764.0	98.0	130.4	-96.3	61.3	-22.2	-61.3	11.0	
282	2018 AUG 06 17:55:55	2018 AUG 06 18:58:41	2018 AUG 06 18:27:23	3762.0	69.3	101.5	-125.0	61.2	-22.3	-61.2	11.0	
283	2018 AUG 06 19:53:45	2018 AUG 06 20:56:31	2018 AUG 06 20:25:13	3762.0	40.6	72.6	-153.8	61.2	-22.4	-61.1	11.0	
284	2018 AUG 06 21:51:36	2018 AUG 06 22:54:23	2018 AUG 06 22:23:05	3764.0	11.7	43.7	177.3	61.1	-22.5	-61.0	11.0	
285	2018 AUG 06 23:49:30	2018 AUG 07 00:52:17	2018 AUG 07 00:20:59	3764.0	-17.2	14.7	148.4	60.9	-22.6	-60.9	11.0	
286	2018 AUG 07 01:47:26	2018 AUG 07 02:50:15	2018 AUG 07 02:18:57	3766.0	-46.0	-14.2	119.6	60.8	-22.8	-60.7	11.0	
287	2018 AUG 07 03:45:21	2018 AUG 07 04:48:11	2018 AUG 07 04:16:51	3766.0	-74.8	-43.1	90.9	60.7	-22.9	-60.6	10.9	
288	2018 AUG 07 05:43:14	2018 AUG 07 06:46:03	2018 AUG 07 06:14:43	3766.0	-103.6	-72.1	62.1	60.6	-23.0	-60.6	10.9	
289	2018 AUG 07 07:41:05	2018 AUG 07 08:43:51	2018 AUG 07 08:12:35	3762.0	-132.3	-101.0	33.3	60.5	-23.1	-60.5	10.9	
290	2018 AUG 07 09:38:56	2018 AUG 07 10:41:43	2018 AUG 07 10:10:25	3764.0	-161.2	-129.9	4.4	60.5	-23.2	-60.4	10.9	
291	2018 AUG 07 11:36:50	2018 AUG 07 12:39:39	2018 AUG 07 12:08:19	3766.0	170.0	-158.8	-24.4	60.3	-23.4	-60.2	10.9	
292	2018 AUG 07 13:34:45	2018 AUG 07 14:37:35	2018 AUG 07 14:06:15	3766.0	141.1	172.3	-53.2	60.1	-23.6	-60.1	10.9	
293	2018 AUG 07 15:32:42	2018 AUG 07 16:35:29	2018 AUG 07 16:04:11	3764.0	112.3	143.3	-82.1	60.0	-23.7	-60.0	10.8	
294	2018 AUG 07 17:30:36	2018 AUG 07 18:33:21	2018 AUG 07 18:02:03	3762.0	83.5	114.4	-110.9	60.0	-23.8	-59.9	10.8	
295	2018 AUG 07 19:28:28	2018 AUG 07 20:31:13	2018 AUG 07 19:59:55	3762.0	54.8	85.5	-139.5	59.9	-23.9	-59.8	10.8	
296	2018 AUG 07 21:26:18	2018 AUG 07 22:29:03	2018 AUG 07 21:57:45	3762.0	25.9	56.6	-168.4	59.8	-24.1	-59.7	10.8	
297	2018 AUG 07 23:24:11	2018 AUG 08 00:26:57	2018 AUG 07 23:55:39	3762.0	-2.9	27.7	162.7	59.6	-24.2	-59.6	10.8	
298	2018 AUG 08 01:22:06	2018 AUG 08 02:24:55	2018 AUG 08 01:53:35	3766.0	-31.8	-1.2	133.9	59.5	-24.3	-59.4	10.8	
299	2018 AUG 08 03:20:02	2018 AUG 08 04:22:51	2018 AUG 08 03:51:31	3766.0	-60.7	-30.2	105.0	59.4	-24.4	-59.3	10.7	
300	2018 AUG 08 05:17:57	2018 AUG 08 06:20:45	2018 AUG 08 05:49:25	3764.0	-89.4	-59.1	76.2	59.2	-24.6	-59.3	10.7	
301	2018 AUG 08 07:15:49	2018 AUG 08 08:18:35	2018 AUG 08 07:47:17	3762.0	-118.2	-88.0	47.5	59.2	-24.7	-59.2	10.7	
302	2018 AUG 08 09:13:40	2018 AUG 08 10:16:27	2018 AUG 08 09:45:09	3764.0	-147.0	-116.9	18.7	59.1	-24.8	-59.0	10.7	
303	2018 AUG 08 11:11:33	2018 AUG 08 12:14:21	2018 AUG 08 11:43:01	3766.0	-175.8	-145.8	-10.2	59.0	-24.9	-58.9	10.7	
304	2018 AUG 08 13:09:28	2018 AUG 08 14:12:17	2018 AUG 08 13:40:57	3766.0	155.3	-174.7	-39.1	58.8	-25.1	-58.7	10.7	
305	2018 AUG 08 15:07:25	2018 AUG 08 16:10:13	2018 AUG 08 15:38:53	3766.0	126.4	156.3	-67.8	58.7	-25.3	-58.6	10.6	
306	2018 AUG 08 17:05:20	2018 AUG 08 18:08:05	2018 AUG 08 17:36:47	3762.0	97.7	127.4	-96.7	58.6	-25.4	-58.5	10.6	
307	2018 AUG 08 19:03:13	2018 AUG 08 20:05:57	2018 AUG 08 19:34:39	3760.0	69.0	98.5	-125.4	58.5	-25.5	-58.4	10.6	
308	2018 AUG 08 21:01:03	2018 AUG 08 22:03:47	2018 AUG 08 21:32:29	3760.0	40.2	69.6	-154.2	58.4	-25.6	-58.3	10.6	
309	2018 AUG 08 22:58:55	2018 AUG 09 00:01:41	2018 AUG 08 23:30:21	3762.0	11.3	40.7	177.0	58.2	-25.8	-58.1	10.6	
310	2018 AUG 09 00:56:50	2018 AUG 09 01:59:37	2018 AUG 09 01:28:17	3764.0	-17.6	11.8	148.1	58.1	-25.9	-58.0	10.6	
311	2018 AUG 09 02:54:46	2018 AUG 09 03:57:33	2018 AUG 09 03:26:15	3764.0	-46.4	-17.2	119.2	57.9	-26.0	-57.9	10.6	
312	2018 AUG 09 04:52:41	2018 AUG 09 05:55:29	2018 AUG 09 05:24:09	3764.0	-75.2	-46.1	90.5	57.8	-26.2	-57.8	10.5	
313	2018 AUG 09 06:50:34	2018 AUG 09 07:53:21	2018 AUG 09 07:22:01	3764.0	-104.0	-75.0	61.7	57.7	-26.3	-57.7	10.5	
314	2018 AUG 09 08:48:25	2018 AUG 09 09:51:11	2018 AUG 09 09:19:53	3762.0	-132.7	-103.9	32.9	57.6	-26.5	-57.5	10.5	
315	2018 AUG 09 10:46:17	2018 AUG 09 11:49:03	2018 AUG 09 11:17:45	3764.0	-161.6	-132.8	4.0	57.5	-26.6	-57.4	10.5	
316	2018 AUG 09 12:44:11	2018 AUG 09 13:46:59	2018 AUG 09 13:15:39	3764.0	169.6	-161.7	-24.8	57.3	-26.8	-57.3	10.5	
317	2018 AUG 09 14:42:07	2018 AUG 09 15:44:55	2018 AUG 09 15:13:35	3764.0	140.7	169.4	-53.7	57.1	-27.0	-57.1	10.5	
318	2018 AUG 09 16:40:04	2018 AUG 09 17:42:49	2018 AUG 09 17:11:31	3762.0	111.9	140.4	-82.5	57.0	-27.1	-57.0	10.4	
319	2018 AUG 09 18:37:58	2018 AUG 09 19:40:43	2018 AUG 09 19:09:23	3762.0	83.1	111.5	-111.2	57.0	-27.2	-56.8	10.4	
320	2018 AUG 09 20:35:50	2018 AUG 09 21:38:33	2018 AUG 09 21:07:15	3760.0	54.3	82.6	-140.0	56.8	-27.4	-56.8	10.4	
321	2018 AUG 09 22:33:40	2018 AUG 09 23:36:25	2018 AUG 09 23:05:05	3762.0	25.5	53.8	-168.8	56.7	-27.6	-56.6	10.4	
322	2018 AUG 10 00:31:34	2018 AUG 10 01:34:21	2018 AUG 10 01:03:01	3764.0	-3.4	24.9	162.3	56.5	-27.7	-56.4	10.4	
323	2018 AUG 10 02:29:31	2018 AUG 10 03:32:17	2018 AUG 10 03:00:57	3764.0	-32.3	-4.1	133.4	56.4	-27.8	-56.3	10.4	
324	2018 AUG 10 04:27:27	2018 AUG 10 05:30:15	2018 AUG 10 04:58:55	3764.0	-61.0	-33.0	104.6	56.2	-28.0	-56.1	10.4	
325	2018 AUG 10 06:25:21	2018 AUG 10 07:28:09	2018 AUG 10 06:56:49	3764.0	-89.8	-61.9	75.9	56.1	-28.2	-56.0	10.3	
326	2018 AUG 10 08:23:14	2018 AUG 10 09:25:59	2018 AUG 10 08:54:39	3762.0	-118.6	-90.9	47.1	56.0	-28.3	-55.9	10.3	
