Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
403	164	164	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 02:05:59	2018 JUL 28 02:06:09	2018 JUL 28 03:08:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
404	164	164	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 02:05:59	2018 JUL 28 02:06:09	2018 JUL 28 03:08:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
405	164	164	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 02:05:59	2018 JUL 28 02:06:09	2018 JUL 28 03:08:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
406	331	165	Egress	SO_O	UVIS_O	2018 JUL 28 03:45:49	2018 JUL 28 03:55:59	2018 JUL 28 04:00:22	2018 JUL 28 03:45:59	2018 JUL 28 03:55:59	2018 JUL 28 03:57:03	2018 JUL 28 04:00:22	Same	Same	Same	Same	Same	Same	263.0	263.0	263.0	263.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
407	165	165	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 28 04:03:49	2018 JUL 28 04:03:59	2018 JUL 28 05:06:49	2018 JUL 28 04:03:59	2018 JUL 28 04:13:59	-	2018 JUL 28 04:53:59	Same	Same	Same	2018 JUL 28 03:57:36	2018 JUL 28 04:07:36	2018 JUL 28 05:03:13	2400.0	3770.0	3337.0	3770.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
408	166	166	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 06:01:39	2018 JUL 28 06:01:49	2018 JUL 28 07:04:41	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
409	166	166	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 06:01:39	2018 JUL 28 06:01:49	2018 JUL 28 07:04:41	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
410	166	166	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 06:01:39	2018 JUL 28 06:01:49	2018 JUL 28 07:04:41	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
411	335	167	Egress	SO_O	UVIS_O	2018 JUL 28 07:41:32	2018 JUL 28 07:51:42	2018 JUL 28 07:56:05	2018 JUL 28 07:41:42	2018 JUL 28 07:51:42	2018 JUL 28 07:52:47	2018 JUL 28 07:56:05	Same	Same	Same	Same	Same	Same	263.0	263.0	263.0	263.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
412	167	167	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 28 07:59:33	2018 JUL 28 07:59:43	2018 JUL 28 09:02:35	2018 JUL 28 07:59:43	2018 JUL 28 08:09:43	-	2018 JUL 28 08:49:43	Same	Same	Same	2018 JUL 28 07:53:21	2018 JUL 28 08:03:21	2018 JUL 28 08:58:58	2400.0	3772.0	3337.0	3772.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
413	168	168	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 09:57:27	2018 JUL 28 09:57:37	2018 JUL 28 11:00:29	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
414	168	168	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 09:57:27	2018 JUL 28 09:57:37	2018 JUL 28 11:00:29	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
415	168	168	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 09:57:27	2018 JUL 28 09:57:37	2018 JUL 28 11:00:29	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
416	339	169	Egress	SO_O	UVIS_O	2018 JUL 28 11:37:24	2018 JUL 28 11:47:34	2018 JUL 28 11:51:56	2018 JUL 28 11:37:34	2018 JUL 28 11:47:34	2018 JUL 28 11:48:38	2018 JUL 28 11:51:56	Same	Same	Same	Same	Same	Same	262.0	262.0	262.0	262.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
417	169	169	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 28 11:55:23	2018 JUL 28 11:55:33	2018 JUL 28 12:58:21	2018 JUL 28 11:55:33	2018 JUL 28 12:05:33	-	2018 JUL 28 12:45:33	Same	Same	Same	2018 JUL 28 11:49:08	2018 JUL 28 11:59:08	2018 JUL 28 12:54:46	2400.0	3768.0	3338.0	3768.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
418	170	170	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 13:53:15	2018 JUL 28 13:53:25	2018 JUL 28 14:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
419	170	170	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 13:53:15	2018 JUL 28 13:53:25	2018 JUL 28 14:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
420	170	170	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 13:53:15	2018 JUL 28 13:53:25	2018 JUL 28 14:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
421	171	171	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 28 15:41:05	2018 JUL 28 15:41:15	2018 JUL 28 16:54:03	2018 JUL 28 15:41:15	2018 JUL 28 15:51:15	-	2018 JUL 28 16:54:03	Same	Same	Same	Same	Same	Same	3768.0	4368.0	3768.0	4368.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
422	172	172	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 17:48:55	2018 JUL 28 17:49:05	2018 JUL 28 18:51:53	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
423	172	172	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 17:48:55	2018 JUL 28 17:49:05	2018 JUL 28 18:51:53	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
424	172	172	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 17:48:55	2018 JUL 28 17:49:05	2018 JUL 28 18:51:53	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
425	173	173	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 28 19:36:47	2018 JUL 28 19:36:57	2018 JUL 28 20:49:47	2018 JUL 28 19:36:57	2018 JUL 28 19:46:57	-	2018 JUL 28 20:49:47	Same	Same	Same	Same	Same	Same	3770.0	4370.0	3770.0	4370.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
426	174	174	Dayside_Nadir	OFF	UVIS_1	2018 JUL 28 21:44:41	2018 JUL 28 21:44:51	2018 JUL 28 22:47:43	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
427	174	174	Dayside_Nadir	OFF	UVIS_2	2018 JUL 28 21:44:41	2018 JUL 28 21:44:51	2018 JUL 28 22:47:43	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
428	174	174	Dayside_Nadir	OFF	UVIS_3	2018 JUL 28 21:44:41	2018 JUL 28 21:44:51	2018 JUL 28 22:47:43	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
429	351	175	Egress	SO_O	UVIS_O	2018 JUL 28 23:24:40	2018 JUL 28 23:34:50	2018 JUL 28 23:39:11	2018 JUL 28 23:24:50	2018 JUL 28 23:34:50	2018 JUL 28 23:35:54	2018 JUL 28 23:39:11	Same	Same	Same	Same	Same	Same	261.0	261.0	261.0	261.0	14	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
430	175	175	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 28 23:42:35	2018 JUL 28 23:42:45	2018 JUL 29 00:45:37	2018 JUL 28 23:42:45	2018 JUL 28 23:52:45	-	2018 JUL 29 00:32:45	Same	Same	Same	2018 JUL 28 23:36:22	2018 JUL 28 23:46:22	2018 JUL 29 00:42:01	2400.0	3772.0	3339.0	3772.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
431	176	176	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 01:40:29	2018 JUL 29 01:40:39	2018 JUL 29 02:43:29	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
432	176	176	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 01:40:29	2018 JUL 29 01:40:39	2018 JUL 29 02:43:29	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
433	176	176	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 01:40:29	2018 JUL 29 01:40:39	2018 JUL 29 02:43:29	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
434	355	177	Egress	SO_O	UVIS_O	2018 JUL 29 03:20:28	2018 JUL 29 03:30:38	2018 JUL 29 03:34:58	2018 JUL 29 03:20:38	2018 JUL 29 03:30:38	2018 JUL 29 03:31:42	2018 JUL 29 03:34:58	Same	Same	Same	Same	Same	Same	260.0	260.0	260.0	260.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
435	177	177	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 03:38:21	2018 JUL 29 03:38:31	2018 JUL 29 04:41:19	2018 JUL 29 03:38:31	2018 JUL 29 03:48:31	-	2018 JUL 29 04:28:31	Same	Same	Same	2018 JUL 29 03:32:05	2018 JUL 29 03:42:05	2018 JUL 29 04:37:45	2400.0	3768.0	3340.0	3768.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
436	178	178	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 05:36:09	2018 JUL 29 05:36:19	2018 JUL 29 06:39:09	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
437	178	178	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 05:36:09	2018 JUL 29 05:36:19	2018 JUL 29 06:39:09	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
438	178	178	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 05:36:09	2018 JUL 29 05:36:19	2018 JUL 29 06:39:09	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
439	359	179	Egress	SO_O	UVIS_O	2018 JUL 29 07:16:08	2018 JUL 29 07:26:18	2018 JUL 29 07:30:38	2018 JUL 29 07:16:18	2018 JUL 29 07:26:18	2018 JUL 29 07:27:22	2018 JUL 29 07:30:38	Same	Same	Same	Same	Same	Same	260.0	260.0	260.0	260.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
440	179	179	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 07:34:01	2018 JUL 29 07:34:11	2018 JUL 29 08:37:03	2018 JUL 29 07:34:11	2018 JUL 29 07:44:11	-	2018 JUL 29 08:24:11	Same	Same	Same	2018 JUL 29 07:27:47	2018 JUL 29 07:37:47	2018 JUL 29 08:33:27	2400.0	3772.0	3340.0	3772.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
441	180	180	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 09:31:55	2018 JUL 29 09:32:05	2018 JUL 29 10:34:57	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
442	180	180	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 09:31:55	2018 JUL 29 09:32:05	2018 JUL 29 10:34:57	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
443	180	180	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 09:31:55	2018 JUL 29 09:32:05	2018 JUL 29 10:34:57	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
444	363	181	Egress	SO_O	UVIS_O	2018 JUL 29 11:12:00	2018 JUL 29 11:22:10	2018 JUL 29 11:26:29	2018 JUL 29 11:12:10	2018 JUL 29 11:22:10	2018 JUL 29 11:23:14	2018 JUL 29 11:26:29	Same	Same	Same	Same	Same	Same	259.0	259.0	259.0	259.0	14	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
445	181	181	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 11:29:51	2018 JUL 29 11:30:01	2018 JUL 29 12:32:51	2018 JUL 29 11:30:01	2018 JUL 29 11:40:01	-	2018 JUL 29 12:20:01	Same	Same	Same	2018 JUL 29 11:23:36	2018 JUL 29 11:33:36	2018 JUL 29 12:29:17	2400.0	3770.0	3341.0	3770.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
446	182	182	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 13:27:45	2018 JUL 29 13:27:55	2018 JUL 29 14:30:43	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
447	182	182	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 13:27:45	2018 JUL 29 13:27:55	2018 JUL 29 14:30:43	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
448	182	182	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 13:27:45	2018 JUL 29 13:27:55	2018 JUL 29 14:30:43	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
449	367	183	Egress	SO_O	UVIS_O	2018 JUL 29 15:07:46	2018 JUL 29 15:17:56	2018 JUL 29 15:22:15	2018 JUL 29 15:07:56	2018 JUL 29 15:17:56	2018 JUL 29 15:19:00	2018 JUL 29 15:22:15	Same	Same	Same	Same	Same	Same	259.0	259.0	259.0	259.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
450	183	183	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 15:25:37	2018 JUL 29 15:25:47	2018 JUL 29 16:28:33	2018 JUL 29 15:25:47	2018 JUL 29 15:35:47	-	2018 JUL 29 16:15:47	Same	Same	Same	2018 JUL 29 15:19:20	2018 JUL 29 15:29:20	2018 JUL 29 16:25:01	2400.0	3766.0	3341.0	3766.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
451	184	184	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 17:23:25	2018 JUL 29 17:23:35	2018 JUL 29 18:26:23	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
452	184	184	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 17:23:25	2018 JUL 29 17:23:35	2018 JUL 29 18:26:23	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
453	184	184	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 17:23:25	2018 JUL 29 17:23:35	2018 JUL 29 18:26:23	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
454	371	185	Egress	SO_O	UVIS_O	2018 JUL 29 19:03:28	2018 JUL 29 19:13:38	2018 JUL 29 19:17:57	2018 JUL 29 19:03:38	2018 JUL 29 19:13:38	2018 JUL 29 19:14:41	2018 JUL 29 19:17:57	Same	Same	Same	Same	Same	Same	259.0	259.0	259.0	259.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
455	185	185	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 19:21:17	2018 JUL 29 19:21:27	2018 JUL 29 20:24:15	2018 JUL 29 19:21:27	2018 JUL 29 19:31:27	-	2018 JUL 29 20:11:27	Same	Same	Same	2018 JUL 29 19:15:01	2018 JUL 29 19:25:01	2018 JUL 29 20:20:42	2400.0	3768.0	3341.0	3768.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
456	186	186	Dayside_Nadir	OFF	UVIS_1	2018 JUL 29 21:19:11	2018 JUL 29 21:19:21	2018 JUL 29 22:22:11	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
457	186	186	Dayside_Nadir	OFF	UVIS_2	2018 JUL 29 21:19:11	2018 JUL 29 21:19:21	2018 JUL 29 22:22:11	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
458	186	186	Dayside_Nadir	OFF	UVIS_3	2018 JUL 29 21:19:11	2018 JUL 29 21:19:21	2018 JUL 29 22:22:11	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
459	375	187	Egress	SO_O	UVIS_O	2018 JUL 29 22:59:16	2018 JUL 29 23:09:26	2018 JUL 29 23:13:44	2018 JUL 29 22:59:26	2018 JUL 29 23:09:26	2018 JUL 29 23:10:30	2018 JUL 29 23:13:44	Same	Same	Same	Same	Same	Same	258.0	258.0	258.0	258.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
460	187	187	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 29 23:17:05	2018 JUL 29 23:17:15	2018 JUL 30 00:20:07	2018 JUL 29 23:17:15	2018 JUL 29 23:27:15	-	2018 JUL 30 00:07:15	Same	Same	Same	2018 JUL 29 23:10:50	2018 JUL 29 23:20:50	2018 JUL 30 00:16:32	2400.0	3772.0	3342.0	3772.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
461	188	188	Dayside_Nadir	OFF	UVIS_1	2018 JUL 30 01:14:59	2018 JUL 30 01:15:09	2018 JUL 30 02:17:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
462	188	188	Dayside_Nadir	OFF	UVIS_2	2018 JUL 30 01:14:59	2018 JUL 30 01:15:09	2018 JUL 30 02:17:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
463	188	188	Dayside_Nadir	OFF	UVIS_3	2018 JUL 30 01:14:59	2018 JUL 30 01:15:09	2018 JUL 30 02:17:59	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
464	189	189	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 30 03:02:51	2018 JUL 30 03:03:01	2018 JUL 30 04:15:51	2018 JUL 30 03:03:01	2018 JUL 30 03:13:01	-	2018 JUL 30 04:15:51	Same	Same	2018 JUL 30 04:08:02	Same	Same	2018 JUL 30 04:08:02	3770.0	4370.0	3301.0	3901.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
465	380	190	Ingress	SO_O	UVIS_O	2018 JUL 30 04:08:07	2018 JUL 30 04:18:17	2018 JUL 30 04:22:52	2018 JUL 30 04:08:17	2018 JUL 30 04:18:17	2018 JUL 30 04:21:46	2018 JUL 30 04:22:52	Same	Same	Same	Same	Same	Same	275.0	275.0	275.0	275.0	14	293	293	Diffraction order stepping (fullscan): 115 orders from 110 to 800 in steps of 1 (6 order(s) per 1 second(s))	-	
466	190	190	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 30 05:10:41	2018 JUL 30 05:10:51	2018 JUL 30 06:13:39	2018 JUL 30 05:10:51	2018 JUL 30 05:20:51	-	2018 JUL 30 06:00:51	Same	Same	Same	2018 JUL 30 05:04:33	2018 JUL 30 05:14:33	2018 JUL 30 06:09:58	2400.0	3768.0	3325.0	3768.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
467	191	191	Dayside_Nadir	OFF	UVIS_1	2018 JUL 30 07:08:33	2018 JUL 30 07:08:43	2018 JUL 30 08:11:33	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
468	191	191	Dayside_Nadir	OFF	UVIS_2	2018 JUL 30 07:08:33	2018 JUL 30 07:08:43	2018 JUL 30 08:11:33	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
469	191	191	Dayside_Nadir	OFF	UVIS_3	2018 JUL 30 07:08:33	2018 JUL 30 07:08:43	2018 JUL 30 08:11:33	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
470	192	192	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 30 08:56:25	2018 JUL 30 08:56:35	2018 JUL 30 10:09:27	2018 JUL 30 08:56:35	2018 JUL 30 09:06:35	-	2018 JUL 30 10:09:27	Same	Same	Same	Same	Same	Same	3772.0	4372.0	3772.0	4372.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
471	387	193	Egress	SO_O	UVIS_O	2018 JUL 30 10:46:36	2018 JUL 30 10:56:46	2018 JUL 30 11:01:03	2018 JUL 30 10:46:46	2018 JUL 30 10:56:46	2018 JUL 30 10:57:49	2018 JUL 30 11:01:03	Same	Same	Same	Same	Same	Same	257.0	257.0	257.0	257.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
472	193	193	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 30 11:04:21	2018 JUL 30 11:04:31	2018 JUL 30 12:07:21	2018 JUL 30 11:04:31	2018 JUL 30 11:14:31	-	2018 JUL 30 11:54:31	Same	Same	Same	2018 JUL 30 10:58:05	2018 JUL 30 11:08:05	2018 JUL 30 12:03:48	2400.0	3770.0	3343.0	3770.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
473	194	194	Dayside_Nadir	OFF	UVIS_1	2018 JUL 30 13:02:17	2018 JUL 30 13:02:27	2018 JUL 30 14:05:15	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
474	194	194	Dayside_Nadir	OFF	UVIS_2	2018 JUL 30 13:02:17	2018 JUL 30 13:02:27	2018 JUL 30 14:05:15	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
475	194	194	Dayside_Nadir	OFF	UVIS_3	2018 JUL 30 13:02:17	2018 JUL 30 13:02:27	2018 JUL 30 14:05:15	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
476	391	195	Egress	SO_O	UVIS_O	2018 JUL 30 14:42:24	2018 JUL 30 14:52:34	2018 JUL 30 14:56:50	2018 JUL 30 14:42:34	2018 JUL 30 14:52:34	2018 JUL 30 14:53:37	2018 JUL 30 14:56:50	Same	Same	Same	Same	Same	Same	256.0	256.0	256.0	256.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
477	195	195	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 30 15:00:09	2018 JUL 30 15:00:19	2018 JUL 30 16:03:05	2018 JUL 30 15:00:19	2018 JUL 30 15:10:19	-	2018 JUL 30 15:50:19	Same	Same	2018 JUL 30 15:55:16	2018 JUL 30 14:53:50	2018 JUL 30 15:03:50	2018 JUL 30 15:59:34	2400.0	3766.0	3344.0	3297.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
478	392	196	Ingress	SO_O	UVIS_O	2018 JUL 30 15:55:21	2018 JUL 30 16:05:31	2018 JUL 30 16:10:05	2018 JUL 30 15:55:31	2018 JUL 30 16:05:31	2018 JUL 30 16:09:00	2018 JUL 30 16:10:05	Same	Same	Same	Same	Same	Same	274.0	274.0	274.0	274.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
479	196	196	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 30 16:57:59	2018 JUL 30 16:58:09	2018 JUL 30 18:00:55	2018 JUL 30 16:58:09	2018 JUL 30 17:08:09	-	2018 JUL 30 17:48:09	Same	Same	Same	2018 JUL 30 16:51:49	2018 JUL 30 17:01:49	2018 JUL 30 17:57:15	2400.0	3766.0	3326.0	3766.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
480	197	197	Dayside_Nadir	OFF	UVIS_1	2018 JUL 30 18:55:49	2018 JUL 30 18:55:59	2018 JUL 30 19:58:45	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
481	197	197	Dayside_Nadir	OFF	UVIS_2	2018 JUL 30 18:55:49	2018 JUL 30 18:55:59	2018 JUL 30 19:58:45	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
