Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	372	Ingress	2018 JUL 29 20:26:45	2018 JUL 29 20:31:20	2018 JUL 29 20:30:15	275.0	152.0	-69.9	21.5	
N/A	373	Egress	2018 JUL 29 21:11:31	2018 JUL 29 21:15:49	2018 JUL 29 21:12:35	258.0	-53.7	64.7	8.5	
N/A	374	Ingress	2018 JUL 29 22:24:39	2018 JUL 29 22:29:14	2018 JUL 29 22:28:09	275.0	122.9	-69.7	21.5	
NOMAD	375	Egress	2018 JUL 29 23:09:26	2018 JUL 29 23:13:44	2018 JUL 29 23:10:30	258.0	-82.2	64.7	8.5	
N/A	376	Ingress	2018 JUL 30 00:22:35	2018 JUL 30 00:27:09	2018 JUL 30 00:26:04	274.0	94.1	-69.7	21.5	
N/A	377	Egress	2018 JUL 30 01:07:22	2018 JUL 30 01:11:39	2018 JUL 30 01:08:25	257.0	-110.7	64.8	8.6	
N/A	378	Ingress	2018 JUL 30 02:20:28	2018 JUL 30 02:25:02	2018 JUL 30 02:23:57	274.0	65.2	-69.6	21.4	
ACS	379	Egress	2018 JUL 30 03:05:15	2018 JUL 30 03:09:33	2018 JUL 30 03:06:19	258.0	-139.2	64.9	8.6	
NOMAD	380	Ingress	2018 JUL 30 04:18:17	2018 JUL 30 04:22:52	2018 JUL 30 04:21:46	275.0	36.4	-69.5	21.4	
N/A	381	Egress	2018 JUL 30 05:03:06	2018 JUL 30 05:07:23	2018 JUL 30 05:04:09	257.0	-167.7	64.9	8.6	
N/A	382	Ingress	2018 JUL 30 06:16:06	2018 JUL 30 06:20:40	2018 JUL 30 06:19:35	274.0	7.4	-69.4	21.4	
ACS	383	Egress	2018 JUL 30 07:00:56	2018 JUL 30 07:05:13	2018 JUL 30 07:01:59	257.0	163.8	64.9	8.6	
N/A	384	Ingress	2018 JUL 30 08:14:00	2018 JUL 30 08:18:34	2018 JUL 30 08:17:29	274.0	-21.6	-69.3	21.4	
N/A	385	Egress	2018 JUL 30 08:58:50	2018 JUL 30 09:03:07	2018 JUL 30 08:59:53	257.0	135.1	64.9	8.6	
N/A	386	Ingress	2018 JUL 30 10:11:56	2018 JUL 30 10:16:29	2018 JUL 30 10:15:24	273.0	-50.5	-69.2	21.4	
NOMAD	387	Egress	2018 JUL 30 10:56:46	2018 JUL 30 11:01:03	2018 JUL 30 10:57:49	257.0	106.5	65.0	8.6	
ACS	388	Ingress	2018 JUL 30 12:09:50	2018 JUL 30 12:14:23	2018 JUL 30 12:13:18	273.0	-79.5	-69.1	21.4	
N/A	389	Egress	2018 JUL 30 12:54:41	2018 JUL 30 12:58:58	2018 JUL 30 12:55:44	257.0	78.1	65.0	8.6	
N/A	390	Ingress	2018 JUL 30 14:07:41	2018 JUL 30 14:12:14	2018 JUL 30 14:11:10	273.0	-108.4	-69.0	21.3	
NOMAD	391	Egress	2018 JUL 30 14:52:34	2018 JUL 30 14:56:50	2018 JUL 30 14:53:37	256.0	49.6	65.1	8.6	
NOMAD	392	Ingress	2018 JUL 30 16:05:31	2018 JUL 30 16:10:05	2018 JUL 30 16:09:00	274.0	-137.2	-69.0	21.3	
N/A	393	Egress	2018 JUL 30 16:50:25	2018 JUL 30 16:54:42	2018 JUL 30 16:51:28	257.0	21.2	65.2	8.6	
N/A	394	Ingress	2018 JUL 30 18:03:21	2018 JUL 30 18:07:54	2018 JUL 30 18:06:49	273.0	-166.1	-68.9	21.3	
ACS	395	Egress	2018 JUL 30 18:48:15	2018 JUL 30 18:52:32	2018 JUL 30 18:49:18	257.0	-7.4	65.2	8.6	
N/A	396	Ingress	2018 JUL 30 20:01:13	2018 JUL 30 20:05:46	2018 JUL 30 20:04:41	273.0	164.9	-68.8	21.3	
N/A	397	Egress	2018 JUL 30 20:46:07	2018 JUL 30 20:50:23	2018 JUL 30 20:47:10	256.0	-36.1	65.2	8.6	
N/A	398	Ingress	2018 JUL 30 21:59:07	2018 JUL 30 22:03:39	2018 JUL 30 22:02:35	272.0	135.9	-68.7	21.3	
NOMAD	399	Egress	2018 JUL 30 22:44:01	2018 JUL 30 22:48:17	2018 JUL 30 22:45:04	256.0	-64.6	65.2	8.7	
ACS	400	Ingress	2018 JUL 30 23:57:01	2018 JUL 31 00:01:34	2018 JUL 31 00:00:30	273.0	106.9	-68.6	21.3	
N/A	401	Egress	2018 JUL 31 00:41:56	2018 JUL 31 00:46:12	2018 JUL 31 00:43:00	256.0	-93.2	65.3	8.7	
N/A	402	Ingress	2018 JUL 31 01:54:56	2018 JUL 31 01:59:29	2018 JUL 31 01:58:24	273.0	78.1	-68.5	21.3	
NOMAD	403	Egress	2018 JUL 31 02:39:51	2018 JUL 31 02:44:07	2018 JUL 31 02:40:54	256.0	-121.6	65.4	8.7	
NOMAD	404	Ingress	2018 JUL 31 03:52:47	2018 JUL 31 03:57:20	2018 JUL 31 03:56:15	273.0	49.3	-68.4	21.2	
N/A	405	Egress	2018 JUL 31 04:37:42	2018 JUL 31 04:41:59	2018 JUL 31 04:38:45	257.0	-150.1	65.4	8.7	
N/A	406	Ingress	2018 JUL 31 05:50:34	2018 JUL 31 05:55:07	2018 JUL 31 05:54:03	273.0	20.4	-68.3	21.2	
N/A	407	Egress	2018 JUL 31 06:35:31	2018 JUL 31 06:39:47	2018 JUL 31 06:36:34	256.0	-178.6	65.4	8.7	
N/A	408	Ingress	2018 JUL 31 07:48:26	2018 JUL 31 07:52:59	2018 JUL 31 07:51:54	273.0	-8.6	-68.2	21.2	
N/A	409	Egress	2018 JUL 31 08:33:24	2018 JUL 31 08:37:39	2018 JUL 31 08:34:27	255.0	152.7	65.4	8.7	
N/A	410	Ingress	2018 JUL 31 09:46:23	2018 JUL 31 09:50:54	2018 JUL 31 09:49:50	271.0	-37.6	-68.1	21.2	
NOMAD	411	Egress	2018 JUL 31 10:31:19	2018 JUL 31 10:35:35	2018 JUL 31 10:32:22	256.0	124.1	65.4	8.7	
ACS	412	Ingress	2018 JUL 31 11:44:18	2018 JUL 31 11:48:49	2018 JUL 31 11:47:45	271.0	-66.5	-68.0	21.2	
N/A	413	Egress	2018 JUL 31 12:29:15	2018 JUL 31 12:33:30	2018 JUL 31 12:30:18	255.0	95.6	65.5	8.7	
N/A	414	Ingress	2018 JUL 31 13:42:10	2018 JUL 31 13:46:42	2018 JUL 31 13:45:37	272.0	-95.4	-67.9	21.2	
NOMAD	415	Egress	2018 JUL 31 14:27:09	2018 JUL 31 14:31:24	2018 JUL 31 14:28:12	255.0	67.1	65.6	8.7	
ACS	416	Ingress	2018 JUL 31 15:40:01	2018 JUL 31 15:44:33	2018 JUL 31 15:43:28	272.0	-124.2	-67.8	21.1	
N/A	417	Egress	2018 JUL 31 16:25:00	2018 JUL 31 16:29:16	2018 JUL 31 16:26:03	256.0	38.7	65.6	8.7	
N/A	418	Ingress	2018 JUL 31 17:37:50	2018 JUL 31 17:42:23	2018 JUL 31 17:41:18	273.0	-153.0	-67.8	21.1	
NOMAD	419	Egress	2018 JUL 31 18:22:50	2018 JUL 31 18:27:06	2018 JUL 31 18:23:53	256.0	10.1	65.7	8.8	
N/A	420	Ingress	2018 JUL 31 19:35:42	2018 JUL 31 19:40:14	2018 JUL 31 19:39:09	272.0	178.0	-67.7	21.1	
N/A	421	Egress	2018 JUL 31 20:20:42	2018 JUL 31 20:24:57	2018 JUL 31 20:21:45	255.0	-18.5	65.6	8.8	
N/A	422	Ingress	2018 JUL 31 21:33:36	2018 JUL 31 21:38:07	2018 JUL 31 21:37:02	271.0	149.0	-67.5	21.1	
NOMAD	423	Egress	2018 JUL 31 22:18:35	2018 JUL 31 22:22:50	2018 JUL 31 22:19:38	255.0	-47.1	65.6	8.8	
ACS	424	Ingress	2018 JUL 31 23:31:31	2018 JUL 31 23:36:02	2018 JUL 31 23:34:57	271.0	120.1	-67.4	21.1	
N/A	425	Egress	2018 AUG 01 00:16:30	2018 AUG 01 00:20:45	2018 AUG 01 00:17:33	255.0	-75.7	65.7	8.8	
N/A	426	Ingress	2018 AUG 01 01:29:26	2018 AUG 01 01:33:58	2018 AUG 01 01:32:53	272.0	91.2	-67.3	21.1	
NOMAD	427	Egress	2018 AUG 01 02:14:25	2018 AUG 01 02:18:41	2018 AUG 01 02:15:28	256.0	-104.2	65.7	8.8	
ACS	428	Ingress	2018 AUG 01 03:27:19	2018 AUG 01 03:31:50	2018 AUG 01 03:30:46	271.0	62.4	-67.3	21.1	
N/A	429	Egress	2018 AUG 01 04:12:18	2018 AUG 01 04:16:34	2018 AUG 01 04:13:21	256.0	-132.6	65.8	8.8	
N/A	430	Ingress	2018 AUG 01 05:25:08	2018 AUG 01 05:29:40	2018 AUG 01 05:28:35	272.0	33.6	-67.2	21.0	
NOMAD	431	Egress	2018 AUG 01 06:10:08	2018 AUG 01 06:14:23	2018 AUG 01 06:11:11	255.0	-161.1	65.8	8.8	
N/A	432	Ingress	2018 AUG 01 07:22:57	2018 AUG 01 07:27:29	2018 AUG 01 07:26:24	272.0	4.6	-67.1	21.0	
N/A	433	Egress	2018 AUG 01 08:07:58	2018 AUG 01 08:12:13	2018 AUG 01 08:09:01	255.0	170.2	65.8	8.8	
N/A	434	Ingress	2018 AUG 01 09:20:53	2018 AUG 01 09:25:24	2018 AUG 01 09:24:19	271.0	-24.3	-66.9	21.0	
NOMAD	435	Egress	2018 AUG 01 10:05:53	2018 AUG 01 10:10:08	2018 AUG 01 10:06:56	255.0	141.6	65.8	8.8	
ACS	436	Ingress	2018 AUG 01 11:18:49	2018 AUG 01 11:23:19	2018 AUG 01 11:22:15	270.0	-53.3	-66.8	21.0	
N/A	437	Egress	2018 AUG 01 12:03:49	2018 AUG 01 12:08:04	2018 AUG 01 12:04:52	255.0	113.0	65.9	8.8	
N/A	438	Ingress	2018 AUG 01 13:16:42	2018 AUG 01 13:21:13	2018 AUG 01 13:20:09	271.0	-82.2	-66.7	21.0	
NOMAD	439	Egress	2018 AUG 01 14:01:43	2018 AUG 01 14:05:58	2018 AUG 01 14:02:46	255.0	84.5	65.9	8.8	
ACS	440	Ingress	2018 AUG 01 15:14:33	2018 AUG 01 15:19:05	2018 AUG 01 15:18:00	272.0	-111.0	-66.6	21.0	
N/A	441	Egress	2018 AUG 01 15:59:35	2018 AUG 01 16:03:50	2018 AUG 01 16:00:38	255.0	56.1	66.0	8.8	
N/A	442	Ingress	2018 AUG 01 17:12:23	2018 AUG 01 17:16:55	2018 AUG 01 17:15:50	272.0	-139.8	-66.6	20.9	
NOMAD	443	Egress	2018 AUG 01 17:57:26	2018 AUG 01 18:01:41	2018 AUG 01 17:58:29	255.0	27.6	66.0	8.9	
N/A	444	Ingress	2018 AUG 01 19:10:14	2018 AUG 01 19:14:45	2018 AUG 01 19:13:41	271.0	-168.7	-66.5	20.9	
N/A	445	Egress	2018 AUG 01 19:55:16	2018 AUG 01 19:59:31	2018 AUG 01 19:56:19	255.0	-1.1	66.0	8.9	
N/A	446	Ingress	2018 AUG 01 21:08:06	2018 AUG 01 21:12:37	2018 AUG 01 21:11:33	271.0	162.3	-66.3	20.9	
ACS	447	Egress	2018 AUG 01 21:53:08	2018 AUG 01 21:57:23	2018 AUG 01 21:54:11	255.0	-29.7	66.0	8.9	
NOMAD	448	Ingress	2018 AUG 01 23:06:00	2018 AUG 01 23:10:32	2018 AUG 01 23:09:27	272.0	133.4	-66.2	20.9	
N/A	449	Egress	2018 AUG 01 23:51:03	2018 AUG 01 23:55:17	2018 AUG 01 23:52:05	254.0	-58.3	66.0	8.9	
N/A	450	Ingress	2018 AUG 02 01:03:56	2018 AUG 02 01:08:27	2018 AUG 02 01:07:22	271.0	104.4	-66.1	20.9	
NOMAD	451	Egress	2018 AUG 02 01:48:57	2018 AUG 02 01:53:12	2018 AUG 02 01:50:00	255.0	-86.8	66.1	8.9	
ACS	452	Ingress	2018 AUG 02 03:01:50	2018 AUG 02 03:06:21	2018 AUG 02 03:05:17	271.0	75.6	-66.0	20.9	
N/A	453	Egress	2018 AUG 02 03:46:51	2018 AUG 02 03:51:06	2018 AUG 02 03:47:54	255.0	-115.3	66.1	8.9	
N/A	454	Ingress	2018 AUG 02 04:59:40	2018 AUG 02 05:04:12	2018 AUG 02 05:03:07	272.0	46.9	-65.9	20.9	
NOMAD	455	Egress	2018 AUG 02 05:44:42	2018 AUG 02 05:48:57	2018 AUG 02 05:45:45	255.0	-143.8	66.2	8.9	
N/A	456	Ingress	2018 AUG 02 06:57:28	2018 AUG 02 07:02:00	2018 AUG 02 07:00:56	272.0	18.0	-65.8	20.9	
N/A	457	Egress	2018 AUG 02 07:42:31	2018 AUG 02 07:46:46	2018 AUG 02 07:43:34	255.0	-172.3	66.2	8.9	
N/A	458	Ingress	2018 AUG 02 08:55:22	2018 AUG 02 08:59:53	2018 AUG 02 08:58:49	271.0	-11.0	-65.7	20.8	
ACS	459	Egress	2018 AUG 02 09:40:24	2018 AUG 02 09:44:39	2018 AUG 02 09:41:27	255.0	159.0	66.1	8.9	
NOMAD	460	Ingress	2018 AUG 02 10:53:18	2018 AUG 02 10:57:49	2018 AUG 02 10:56:45	271.0	-39.9	-65.6	20.8	
N/A	461	Egress	2018 AUG 02 11:38:20	2018 AUG 02 11:42:35	2018 AUG 02 11:39:23	255.0	130.3	66.1	8.9	
N/A	462	Ingress	2018 AUG 02 12:51:13	2018 AUG 02 12:55:44	2018 AUG 02 12:54:40	271.0	-68.9	-65.4	20.8	
NOMAD	463	Egress	2018 AUG 02 13:36:15	2018 AUG 02 13:40:30	2018 AUG 02 13:37:18	255.0	101.8	66.2	8.9	
ACS	464	Ingress	2018 AUG 02 14:49:06	2018 AUG 02 14:53:37	2018 AUG 02 14:52:32	271.0	-97.7	-65.3	20.8	
N/A	465	Egress	2018 AUG 02 15:34:08	2018 AUG 02 15:38:23	2018 AUG 02 15:35:11	255.0	73.4	66.2	8.9	
N/A	466	Ingress	2018 AUG 02 16:46:56	2018 AUG 02 16:51:28	2018 AUG 02 16:50:23	272.0	-126.5	-65.3	20.8	
NOMAD	467	Egress	2018 AUG 02 17:31:59	2018 AUG 02 17:36:14	2018 AUG 02 17:33:02	255.0	44.9	66.3	9.0	
N/A	468	Ingress	2018 AUG 02 18:44:46	2018 AUG 02 18:49:18	2018 AUG 02 18:48:13	272.0	-155.3	-65.2	20.8	
N/A	469	Egress	2018 AUG 02 19:29:49	2018 AUG 02 19:34:05	2018 AUG 02 19:30:52	256.0	16.3	66.3	9.0	
N/A	470	Ingress	2018 AUG 02 20:42:39	2018 AUG 02 20:47:10	2018 AUG 02 20:46:05	271.0	175.7	-65.0	20.7	
ACS	471	Egress	2018 AUG 02 21:27:40	2018 AUG 02 21:31:56	2018 AUG 02 21:28:43	256.0	-12.4	66.3	9.0	
NOMAD	472	Ingress	2018 AUG 02 22:40:33	2018 AUG 02 22:45:04	2018 AUG 02 22:43:59	271.0	146.8	-64.9	20.7	
N/A	473	Egress	2018 AUG 02 23:25:34	2018 AUG 02 23:29:49	2018 AUG 02 23:26:37	255.0	-41.0	66.3	9.0	
N/A	474	Ingress	2018 AUG 03 00:38:28	2018 AUG 03 00:42:59	2018 AUG 03 00:41:55	271.0	117.8	-64.7	20.7	
ACS	475	Egress	2018 AUG 03 01:23:29	2018 AUG 03 01:27:44	2018 AUG 03 01:24:32	255.0	-69.6	66.3	9.0	
NOMAD	476	Ingress	2018 AUG 03 02:36:23	2018 AUG 03 02:40:55	2018 AUG 03 02:39:50	272.0	89.0	-64.7	20.7	
N/A	477	Egress	2018 AUG 03 03:21:24	2018 AUG 03 03:25:39	2018 AUG 03 03:22:27	255.0	-98.1	66.3	9.0	
N/A	478	Ingress	2018 AUG 03 04:34:16	2018 AUG 03 04:38:47	2018 AUG 03 04:37:43	271.0	60.2	-64.6	20.7	
NOMAD	479	Egress	2018 AUG 03 05:19:16	2018 AUG 03 05:23:32	2018 AUG 03 05:20:19	256.0	-126.6	66.4	9.0	
N/A	480	Ingress	2018 AUG 03 06:32:04	2018 AUG 03 06:36:36	2018 AUG 03 06:35:32	272.0	31.5	-64.5	20.7	
N/A	481	Egress	2018 AUG 03 07:17:05	2018 AUG 03 07:21:21	2018 AUG 03 07:18:08	256.0	-155.1	66.4	9.0	
N/A	482	Ingress	2018 AUG 03 08:29:54	2018 AUG 03 08:34:27	2018 AUG 03 08:33:22	273.0	2.4	-64.3	20.7	
ACS	483	Egress	2018 AUG 03 09:14:55	2018 AUG 03 09:19:11	2018 AUG 03 09:15:58	256.0	176.3	66.4	9.0	
NOMAD	484	Ingress	2018 AUG 03 10:27:51	2018 AUG 03 10:32:22	2018 AUG 03 10:31:18	271.0	-26.5	-64.2	20.7	
N/A	485	Egress	2018 AUG 03 11:12:50	2018 AUG 03 11:17:06	2018 AUG 03 11:13:53	256.0	147.6	66.4	9.0	
N/A	486	Ingress	2018 AUG 03 12:25:47	2018 AUG 03 12:30:18	2018 AUG 03 12:29:13	271.0	-55.4	-64.1	20.6	
ACS	487	Egress	2018 AUG 03 13:10:46	2018 AUG 03 13:15:02	2018 AUG 03 13:11:49	256.0	119.0	66.4	9.0	
NOMAD	488	Ingress	2018 AUG 03 14:23:40	2018 AUG 03 14:28:12	2018 AUG 03 14:27:07	272.0	-84.2	-64.0	20.6	
N/A	489	Egress	2018 AUG 03 15:08:40	2018 AUG 03 15:12:56	2018 AUG 03 15:09:43	256.0	90.5	66.4	9.0	
N/A	490	Ingress	2018 AUG 03 16:21:31	2018 AUG 03 16:26:04	2018 AUG 03 16:24:59	273.0	-113.0	-63.9	20.6	
NOMAD	491	Egress	2018 AUG 03 17:06:31	2018 AUG 03 17:10:48	2018 AUG 03 17:07:35	257.0	62.1	66.5	9.0	
N/A	492	Ingress	2018 AUG 03 18:19:21	2018 AUG 03 18:23:54	2018 AUG 03 18:22:49	273.0	-141.8	-63.8	20.6	
N/A	493	Egress	2018 AUG 03 19:04:22	2018 AUG 03 19:08:38	2018 AUG 03 19:05:25	256.0	33.5	66.5	9.0	
N/A	494	Ingress	2018 AUG 03 20:17:13	2018 AUG 03 20:21:45	2018 AUG 03 20:20:40	272.0	-170.7	-63.7	20.6	
ACS	495	Egress	2018 AUG 03 21:02:12	2018 AUG 03 21:06:29	2018 AUG 03 21:03:15	257.0	4.8	66.5	9.0	
NOMAD	496	Ingress	2018 AUG 03 22:15:06	2018 AUG 03 22:19:38	2018 AUG 03 22:18:34	272.0	160.3	-63.5	20.6	
N/A	497	Egress	2018 AUG 03 23:00:05	2018 AUG 03 23:04:21	2018 AUG 03 23:01:08	256.0	-23.8	66.5	9.0	
N/A	498	Ingress	2018 AUG 04 00:13:01	2018 AUG 04 00:17:33	2018 AUG 04 00:16:28	272.0	131.4	-63.3	20.6	
ACS	499	Egress	2018 AUG 04 00:57:59	2018 AUG 04 01:02:15	2018 AUG 04 00:59:02	256.0	-52.4	66.5	9.1	
NOMAD	500	Ingress	2018 AUG 04 02:10:56	2018 AUG 04 02:15:29	2018 AUG 04 02:14:24	273.0	102.5	-63.2	20.5	
N/A	501	Egress	2018 AUG 04 02:55:54	2018 AUG 04 03:00:10	2018 AUG 04 02:56:57	256.0	-81.0	66.5	9.1	
N/A	502	Ingress	2018 AUG 04 04:08:50	2018 AUG 04 04:13:23	2018 AUG 04 04:12:18	273.0	73.7	-63.1	20.5	
ACS	503	Egress	2018 AUG 04 04:53:47	2018 AUG 04 04:58:04	2018 AUG 04 04:54:50	257.0	-109.4	66.6	9.1	
N/A	504	Ingress	2018 AUG 04 06:06:40	2018 AUG 04 06:11:14	2018 AUG 04 06:10:09	274.0	44.9	-63.0	20.5	
N/A	505	Egress	2018 AUG 04 06:51:37	2018 AUG 04 06:55:54	2018 AUG 04 06:52:40	257.0	-137.9	66.6	9.1	
N/A	506	Ingress	2018 AUG 04 08:04:29	2018 AUG 04 08:09:03	2018 AUG 04 08:07:58	274.0	16.1	-62.9	20.5	
NOMAD	507	Egress	2018 AUG 04 08:49:26	2018 AUG 04 08:53:43	2018 AUG 04 08:50:30	257.0	-166.6	66.6	9.1	
NOMAD	508	Ingress	2018 AUG 04 10:02:24	2018 AUG 04 10:06:58	2018 AUG 04 10:05:53	274.0	-13.0	-62.7	20.5	
N/A	509	Egress	2018 AUG 04 10:47:20	2018 AUG 04 10:51:37	2018 AUG 04 10:48:23	257.0	164.7	66.6	9.1	
N/A	510	Ingress	2018 AUG 04 12:00:21	2018 AUG 04 12:04:54	2018 AUG 04 12:03:49	273.0	-41.8	-62.6	20.5	
N/A	511	Egress	2018 AUG 04 12:45:16	2018 AUG 04 12:49:33	2018 AUG 04 12:46:19	257.0	136.1	66.5	9.1	
N/A	512	Ingress	2018 AUG 04 13:58:16	2018 AUG 04 14:02:49	2018 AUG 04 14:01:44	273.0	-70.8	-62.4	20.5	
N/A	513	Egress	2018 AUG 04 14:43:11	2018 AUG 04 14:47:28	2018 AUG 04 14:44:14	257.0	107.5	66.6	9.1	
N/A	514	Ingress	2018 AUG 04 15:56:08	2018 AUG 04 16:00:42	2018 AUG 04 15:59:37	274.0	-99.5	-62.3	20.5	
N/A	515	Egress	2018 AUG 04 16:41:03	2018 AUG 04 16:45:21	2018 AUG 04 16:42:06	258.0	79.1	66.6	9.1	
N/A	516	Ingress	2018 AUG 04 17:53:59	2018 AUG 04 17:58:33	2018 AUG 04 17:57:28	274.0	-128.3	-62.3	20.4	
N/A	517	Egress	2018 AUG 04 18:38:54	2018 AUG 04 18:43:12	2018 AUG 04 18:39:57	258.0	50.6	66.7	9.1	
N/A	518	Ingress	2018 AUG 04 19:51:49	2018 AUG 04 19:56:24	2018 AUG 04 19:55:19	275.0	-157.1	-62.1	20.4	
N/A	519	Egress	2018 AUG 04 20:36:44	2018 AUG 04 20:41:02	2018 AUG 04 20:37:47	258.0	21.9	66.6	9.1	
NOMAD	520	Ingress	2018 AUG 04 21:49:42	2018 AUG 04 21:54:16	2018 AUG 04 21:53:11	274.0	174.0	-62.0	20.4	
N/A	521	Egress	2018 AUG 04 22:34:36	2018 AUG 04 22:38:54	2018 AUG 04 22:35:39	258.0	-6.8	66.6	9.1	
N/A	522	Ingress	2018 AUG 04 23:47:37	2018 AUG 04 23:52:11	2018 AUG 04 23:51:06	274.0	144.9	-61.8	20.4	
ACS	523	Egress	2018 AUG 05 00:32:29	2018 AUG 05 00:36:47	2018 AUG 05 00:33:33	258.0	-35.4	66.6	9.1	
NOMAD	524	Ingress	2018 AUG 05 01:45:33	2018 AUG 05 01:50:07	2018 AUG 05 01:49:02	274.0	116.1	-61.7	20.4	
N/A	525	Egress	2018 AUG 05 02:30:24	2018 AUG 05 02:34:42	2018 AUG 05 02:31:28	258.0	-64.0	66.6	9.1	
N/A	526	Ingress	2018 AUG 05 03:43:28	2018 AUG 05 03:48:03	2018 AUG 05 03:46:58	275.0	87.2	-61.5	20.4	
NOMAD	527	Egress	2018 AUG 05 04:28:18	2018 AUG 05 04:32:37	2018 AUG 05 04:29:22	259.0	-92.5	66.7	9.1	
N/A	528	Ingress	2018 AUG 05 05:41:20	2018 AUG 05 05:45:55	2018 AUG 05 05:44:50	275.0	58.5	-61.5	20.4	
N/A	529	Egress	2018 AUG 05 06:26:10	2018 AUG 05 06:30:29	2018 AUG 05 06:27:14	259.0	-121.0	66.7	9.2	
N/A	530	Ingress	2018 AUG 05 07:39:08	2018 AUG 05 07:43:44	2018 AUG 05 07:42:39	276.0	29.7	-61.4	20.4	
ACS	531	Egress	2018 AUG 05 08:23:59	2018 AUG 05 08:28:18	2018 AUG 05 08:25:02	259.0	-149.6	66.7	9.2	
NOMAD	532	Ingress	2018 AUG 05 09:37:00	2018 AUG 05 09:41:36	2018 AUG 05 09:40:31	276.0	0.8	-61.2	20.3	
N/A	533	Egress	2018 AUG 05 10:21:50	2018 AUG 05 10:26:09	2018 AUG 05 10:22:54	259.0	-178.3	66.7	9.2	
N/A	534	Ingress	2018 AUG 05 11:34:57	2018 AUG 05 11:39:32	2018 AUG 05 11:38:27	275.0	-28.2	-61.0	20.3	
ACS	535	Egress	2018 AUG 05 12:19:45	2018 AUG 05 12:24:05	2018 AUG 05 12:20:49	260.0	153.0	66.7	9.2	
NOMAD	536	Ingress	2018 AUG 05 13:32:53	2018 AUG 05 13:37:29	2018 AUG 05 13:36:23	276.0	-57.0	-60.9	20.3	
N/A	537	Egress	2018 AUG 05 14:17:41	2018 AUG 05 14:22:00	2018 AUG 05 14:18:44	259.0	124.4	66.7	9.2	
N/A	538	Ingress	2018 AUG 05 15:30:47	2018 AUG 05 15:35:23	2018 AUG 05 15:34:18	276.0	-86.0	-60.7	20.3	
ACS	539	Egress	2018 AUG 05 16:15:34	2018 AUG 05 16:19:54	2018 AUG 05 16:16:38	260.0	96.0	66.7	9.2	
N/A	540	Ingress	2018 AUG 05 17:28:39	2018 AUG 05 17:33:15	2018 AUG 05 17:32:10	276.0	-114.7	-60.6	20.3	
N/A	541	Egress	2018 AUG 05 18:13:26	2018 AUG 05 18:17:46	2018 AUG 05 18:14:29	260.0	67.5	66.7	9.2	
N/A	542	Ingress	2018 AUG 05 19:26:29	2018 AUG 05 19:31:06	2018 AUG 05 19:30:01	277.0	-143.5	-60.5	20.3	
NOMAD	543	Egress	2018 AUG 05 20:11:16	2018 AUG 05 20:15:37	2018 AUG 05 20:12:20	261.0	38.8	66.7	9.2	
NOMAD	544	Ingress	2018 AUG 05 21:24:21	2018 AUG 05 21:28:58	2018 AUG 05 21:27:52	277.0	-172.4	-60.4	20.3	
N/A	545	Egress	2018 AUG 05 22:09:07	2018 AUG 05 22:13:28	2018 AUG 05 22:10:11	261.0	10.1	66.7	9.2	
N/A	546	Ingress	2018 AUG 05 23:22:16	2018 AUG 05 23:26:52	2018 AUG 05 23:25:47	276.0	158.6	-60.1	20.3	
ACS	547	Egress	2018 AUG 06 00:07:00	2018 AUG 06 00:11:21	2018 AUG 06 00:08:04	261.0	-18.5	66.7	9.2	
NOMAD	548	Ingress	2018 AUG 06 01:20:11	2018 AUG 06 01:24:48	2018 AUG 06 01:23:43	277.0	129.8	-60.0	20.2	
N/A	549	Egress	2018 AUG 06 02:04:54	2018 AUG 06 02:09:15	2018 AUG 06 02:05:58	261.0	-47.1	66.7	9.2	
N/A	550	Ingress	2018 AUG 06 03:18:07	2018 AUG 06 03:22:45	2018 AUG 06 03:21:39	278.0	100.9	-59.9	20.2	
ACS	551	Egress	2018 AUG 06 04:02:49	2018 AUG 06 04:07:10	2018 AUG 06 04:03:53	261.0	-75.7	66.7	9.2	
N/A	552	Ingress	2018 AUG 06 05:16:01	2018 AUG 06 05:20:39	2018 AUG 06 05:19:33	278.0	72.2	-59.8	20.2	
N/A	553	Egress	2018 AUG 06 06:00:42	2018 AUG 06 06:05:04	2018 AUG 06 06:01:46	262.0	-104.2	66.7	9.2	
N/A	554	Ingress	2018 AUG 06 07:13:51	2018 AUG 06 07:18:30	2018 AUG 06 07:17:24	279.0	43.4	-59.7	20.2	
NOMAD	555	Egress	2018 AUG 06 07:58:32	2018 AUG 06 08:02:54	2018 AUG 06 07:59:36	262.0	-132.7	66.8	9.2	
NOMAD	556	Ingress	2018 AUG 06 09:11:41	2018 AUG 06 09:16:20	2018 AUG 06 09:15:14	279.0	14.5	-59.5	20.2	
N/A	557	Egress	2018 AUG 06 09:56:22	2018 AUG 06 10:00:44	2018 AUG 06 09:57:26	262.0	-161.4	66.7	9.2	
N/A	558	Ingress	2018 AUG 06 11:09:38	2018 AUG 06 11:14:16	2018 AUG 06 11:13:10	278.0	-14.5	-59.3	20.2	
ACS	559	Egress	2018 AUG 06 11:54:16	2018 AUG 06 11:58:39	2018 AUG 06 11:55:20	263.0	169.8	66.7	9.2	
