Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),SO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,40,0,94,2604,0,0,0,1,0,2018 JUN 24 05:32:15,2018 JUN 24 05:49:31,2018 JUN 24 05:32:25,2018 JUN 24 05:49:31,2018 JUN 24 05:42:25,2018 JUN 24 05:49:31,2018 JUN 24 05:49:01,-81.5781,45.8675,2018 JUN 24 05:42:55,-69.2901,-2.4003,2018 JUN 24 05:44:00,-49.6244,1808,19.4792,198.8847,41.8068,18.0372,59.6168,10,640,705,30,30,1026,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,426,327,1243,1400002C000A028002C11E1E0402000109D009D000000000000000000000000000000000026201AA014704DB
1,1,41,0,96,2606,0,0,0,1,0,2018 JUN 24 09:27:53,2018 JUN 24 09:45:17,2018 JUN 24 09:28:03,2018 JUN 24 09:45:17,2018 JUN 24 09:38:03,2018 JUN 24 09:45:17,2018 JUN 24 09:44:47,-81.4302,-13.5818,2018 JUN 24 09:38:33,-68.1709,-58.5149,2018 JUN 24 09:39:40,-50.1927,1781,19.56,198.9818,42.564,18.3759,60.7083,10,640,707,30,30,1034,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,434,327,1261,1400002C000A028002C31E1E040A000109D009D000000000000000000000000000000000026201B2014704ED
1,1,42,0,98,2608,0,0,0,1,0,2018 JUN 24 13:23:24,2018 JUN 24 13:40:55,2018 JUN 24 13:23:34,2018 JUN 24 13:40:55,2018 JUN 24 13:33:34,2018 JUN 24 13:40:55,2018 JUN 24 13:40:25,-81.263,-73.0652,2018 JUN 24 13:34:04,-67.5343,-117.3475,2018 JUN 24 13:35:12,-50.7443,1757,19.4578,199.0789,43.2265,18.6723,61.6634,10,640,708,30,30,1041,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,441,327,1276,1400002C000A028002C41E1E0411000109D009D000000000000000000000000000000000026201B9014704FC
1,1,43,0,100,2610,0,0,0,1,0,2018 JUN 24 17:18:55,2018 JUN 24 17:36:31,2018 JUN 24 17:19:05,2018 JUN 24 17:36:31,2018 JUN 24 17:29:05,2018 JUN 24 17:36:31,2018 JUN 24 17:36:01,-81.1062,-132.1357,2018 JUN 24 17:29:35,-66.9889,-175.801,2018 JUN 24 17:30:44,-51.2736,1731,19.3811,199.176,43.6997,18.884,62.3456,10,640,709,30,30,1046,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,446,327,1287,1400002C000A028002C51E1E0416000109D009D000000000000000000000000000000000026201BE01470507
1,1,44,0,102,2612,0,0,0,1,0,2018 JUN 24 21:14:30,2018 JUN 24 21:32:13,2018 JUN 24 21:14:40,2018 JUN 24 21:32:13,2018 JUN 24 21:24:40,2018 JUN 24 21:32:13,2018 JUN 24 21:31:43,-80.913,168.4545,2018 JUN 24 21:25:10,-66.2324,125.9316,2018 JUN 24 21:26:21,-51.845,1702,19.3175,199.2732,44.3622,19.1804,63.3006,10,640,711,30,30,1053,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,453,327,1303,1400002C000A028002C71E1E041D000109D009D000000000000000000000000000000000026201C501470517
1,1,45,0,105,2615,0,0,0,1,0,2018 JUN 25 03:07:43,2018 JUN 25 03:25:38,2018 JUN 25 03:07:53,2018 JUN 25 03:25:38,2018 JUN 25 03:17:53,2018 JUN 25 03:25:38,2018 JUN 25 03:25:08,-80.6299,79.842,2018 JUN 25 03:18:23,-64.7757,40.5262,2018 JUN 25 03:19:37,-52.6546,1663,19.3528,199.4189,45.4979,19.6885,64.9379,10,640,714,30,30,1065,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,465,327,1330,1400002C000A028002CA1E1E0429000109D009D000000000000000000000000000000000026201D101470532
1,1,46,0,106,2616,0,0,0,1,0,2018 JUN 25 05:05:27,2018 JUN 25 05:23:26,2018 JUN 25 05:05:37,2018 JUN 25 05:23:26,2018 JUN 25 05:15:37,2018 JUN 25 05:23:26,2018 JUN 25 05:22:56,-80.5425,50.4613,2018 JUN 25 05:16:07,-64.381,11.6598,2018 JUN 25 05:17:22,-52.919,1647,19.3381,199.4675,45.8764,19.8578,65.4836,10,640,715,30,30,1069,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,469,327,1339,1400002C000A028002CB1E1E042D000109D009D000000000000000000000000000000000026201D50147053B
1,1,47,0,110,2620,0,0,0,1,0,2018 JUN 25 12:56:30,2018 JUN 25 13:14:47,2018 JUN 25 12:56:40,2018 JUN 25 13:14:47,2018 JUN 25 13:06:40,2018 JUN 25 13:14:47,2018 JUN 25 13:14:17,-80.032,-68.3089,2018 JUN 25 13:07:10,-62.7239,-105.8233,2018 JUN 25 13:08:29,-54.0406,1579,19.1461,199.6619,47.58,20.62,67.9395,10,640,719,30,30,1087,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,487,327,1379,1400002C000A028002CF1E1E043F000109D009D000000000000000000000000000000000026201E701470563
1,1,48,0,112,2622,0,0,0,1,0,2018 JUN 25 16:51:56,2018 JUN 25 17:10:22,2018 JUN 25 16:52:06,2018 JUN 25 17:10:22,2018 JUN 25 17:02:06,2018 JUN 25 17:10:22,2018 JUN 25 17:09:52,-79.847,-126.8015,2018 JUN 25 17:02:36,-61.7273,-162.5058,2018 JUN 25 17:03:57,-54.56,1547,19.1858,199.7591,48.4318,21.001,69.1674,10,640,721,30,30,1096,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,496,327,1399,1400002C000A028002D11E1E0448000109D009D000000000000000000000000000000000026201F001470577
1,1,49,0,116,2626,0,0,0,1,0,2018 JUN 26 00:42:56,2018 JUN 26 01:01:43,2018 JUN 26 00:43:06,2018 JUN 26 01:01:43,2018 JUN 26 00:53:06,2018 JUN 26 01:01:43,2018 JUN 26 01:01:13,-79.3354,115.3559,2018 JUN 26 00:53:36,-59.8187,81.1473,2018 JUN 26 00:55:02,-55.6813,1472,19.0689,199.9536,50.4193,21.8902,72.0326,10,640,726,30,30,1117,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,517,327,1191,1400002C000A028002D61E1E045D000109D009D00000000000000000000000000000000002620205014704A7
1,1,50,0,118,2628,0,0,0,1,0,2018 JUN 26 04:38:16,2018 JUN 26 04:57:12,2018 JUN 26 04:38:26,2018 JUN 26 04:57:12,2018 JUN 26 04:48:26,2018 JUN 26 04:57:12,2018 JUN 26 04:56:42,-78.9722,55.9711,2018 JUN 26 04:48:56,-58.7893,22.9931,2018 JUN 26 04:50:24,-56.2008,1434,19.0089,200.0509,51.271,22.2713,73.2605,10,640,728,30,30,1126,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,526,327,1211,1400002C000A028002D81E1E0466000109D009D0000000000000000000000000000000000262020E014704BB
1,1,51,0,122,2632,0,0,0,1,0,2018 JUN 26 12:29:08,2018 JUN 26 12:48:33,2018 JUN 26 12:29:18,2018 JUN 26 12:48:33,2018 JUN 26 12:39:18,2018 JUN 26 12:48:33,2018 JUN 26 12:48:03,-78.2914,-62.0524,2018 JUN 26 12:39:48,-56.0981,-92.3195,2018 JUN 26 12:41:24,-57.3215,1336,18.9586,200.2455,54.0157,23.4991,77.2172,10,640,736,30,30,1155,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,555,327,1277,1400002C000A028002E01E1E0483000109D009D0000000000000000000000000000000000262022B014704FD
1,1,52,0,123,2633,0,0,0,1,0,2018 JUN 26 14:26:49,2018 JUN 26 14:46:21,2018 JUN 26 14:26:59,2018 JUN 26 14:46:21,2018 JUN 26 14:36:59,2018 JUN 26 14:46:21,2018 JUN 26 14:45:51,-78.1949,-91.0793,2018 JUN 26 14:37:29,-55.7129,-122.0655,2018 JUN 26 14:39:06,-57.5883,1316,18.8842,200.2941,54.6782,23.7955,78.1722,10,640,737,30,30,1162,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,562,327,1292,1400002C000A028002E11E1E048A000109D009D000000000000000000000000000000000026202320147050C
1,1,53,0,125,2635,0,0,0,1,0,2018 JUN 26 18:22:10,2018 JUN 26 18:41:55,2018 JUN 26 18:22:20,2018 JUN 26 18:41:55,2018 JUN 26 18:32:20,2018 JUN 26 18:41:55,2018 JUN 26 18:41:25,-77.8649,-149.7772,2018 JUN 26 18:32:50,-54.5328,179.9716,2018 JUN 26 18:34:31,-58.1111,1267,18.8375,200.3915,55.9085,24.346,79.9459,10,640,741,30,30,1175,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,575,327,1322,1400002C000A028002E51E1E0497000109D009D0000000000000000000000000000000000262023F0147052A
1,1,54,0,128,2638,0,0,0,1,0,2018 JUN 27 00:15:14,2018 JUN 27 00:35:26,2018 JUN 27 00:15:24,2018 JUN 27 00:35:26,2018 JUN 27 00:25:24,2018 JUN 27 00:35:26,2018 JUN 27 00:34:56,-77.3878,122.4013,2018 JUN 27 00:25:54,-52.2094,94.1429,2018 JUN 27 00:27:43,-58.9621,1185,18.8419,200.5375,58.4638,25.4892,83.6297,10,640,749,30,30,1202,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,602,327,1384,1400002C000A028002ED1E1E04B2000109D009D0000000000000000000000000000000000262025A01470568
1,1,55,0,129,2639,0,0,0,1,0,2018 JUN 27 02:12:52,2018 JUN 27 02:33:13,2018 JUN 27 02:13:02,2018 JUN 27 02:33:13,2018 JUN 27 02:23:02,2018 JUN 27 02:33:13,2018 JUN 27 02:32:43,-77.2138,93.1181,2018 JUN 27 02:23:32,-51.4822,65.1665,2018 JUN 27 02:25:24,-59.2293,1158,18.8183,200.5862,59.3156,25.8702,84.8576,10,640,752,30,30,1211,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,611,327,1405,1400002C000A028002F01E1E04BB000109D009D000000000000000000000000000000000026202630147057D
1,1,56,0,131,2641,0,0,0,1,0,2018 JUN 27 06:08:03,2018 JUN 27 06:28:41,2018 JUN 27 06:08:13,2018 JUN 27 06:28:41,2018 JUN 27 06:18:13,2018 JUN 27 06:28:41,2018 JUN 27 06:28:11,-76.7253,34.0925,2018 JUN 27 06:18:43,-49.9365,6.9231,2018 JUN 27 06:20:40,-59.7482,1095,18.7497,200.6835,60.9245,26.59,87.177,10,640,757,30,30,1228,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,628,327,1444,1400002C000A028002F51E1E04CC000109D009D00000000000000000000000000000000002620274014705A4
1,1,57,0,135,2645,0,0,0,1,0,2018 JUN 27 13:58:25,2018 JUN 27 14:19:56,2018 JUN 27 13:58:35,2018 JUN 27 14:19:56,2018 JUN 27 14:08:35,2018 JUN 27 14:19:56,2018 JUN 27 14:19:26,-75.7829,-83.4662,2018 JUN 27 14:09:05,-45.7814,-108.9269,2018 JUN 27 14:11:20,-60.867,937,18.6556,200.8782,65.9406,28.8341,94.4082,10,640,775,30,30,1281,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,681,327,1058,1400002C000A028003071E1E0501000109D009D000000000000000000000000000000000026202A901470422
1,1,58,0,137,2647,0,0,0,1,0,2018 JUN 27 17:53:30,2018 JUN 27 18:15:28,2018 JUN 27 17:53:40,2018 JUN 27 18:15:28,2018 JUN 27 18:03:40,2018 JUN 27 18:15:28,2018 JUN 27 18:14:58,-75.388,-141.8177,2018 JUN 27 18:04:10,-43.7332,-166.5517,2018 JUN 27 18:06:35,-61.377,856,18.6269,200.9755,68.4959,29.9773,98.092,10,640,785,30,30,1308,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,708,327,1122,1400002C000A028003111E1E051C000109D009D000000000000000000000000000000000026202C401470462
1,1,59,0,138,2648,0,0,0,1,0,2018 JUN 27 19:50:59,2018 JUN 27 20:13:13,2018 JUN 27 19:51:09,2018 JUN 27 20:13:13,2018 JUN 27 20:01:09,2018 JUN 27 20:13:13,2018 JUN 27 20:12:43,-75.007,-171.5007,2018 JUN 27 20:01:39,-42.3528,164.4996,2018 JUN 27 20:04:11,-61.6533,803,18.6025,201.0242,70.0102,30.6547,100.275,10,640,792,30,30,1324,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,724,327,1161,1400002C000A028003181E1E052C000109D009D000000000000000000000000000000000026202D401470489
5,5,60,0,141,2651,0,0,0,1,0,2018 JUN 28 01:43:27,2018 JUN 28 02:06:42,2018 JUN 28 01:43:37,2018 JUN 28 02:06:42,2018 JUN 28 01:53:37,2018 JUN 28 02:06:42,2018 JUN 28 02:06:12,-74.4419,101.2113,2018 JUN 28 01:54:07,-38.2468,77.6084,2018 JUN 28 01:57:05,-62.4951,640,18.5264,201.1701,75.7834,33.2375,108.5976,10,640,818,30,30,1385,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,785,327,1054,1400002C000A028003321E1E0569000109D009D000000000000000000000000000000000026203110147041E
1,1,61,0,338,2848,0,0,0,1,0,2018 JUL 14 05:33:00,2018 JUL 14 05:54:41,2018 JUL 14 05:33:10,2018 JUL 14 05:54:41,2018 JUL 14 05:43:10,2018 JUL 14 05:54:41,2018 JUL 14 05:54:11,42.8337,-1.7702,2018 JUL 14 05:43:40,11.0453,-8.8822,2018 JUL 14 05:46:10,-61.6664,785,6.165,210.9165,66.887,29.2575,95.7726,10,640,790,30,30,1291,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,691,327,1093,1400002C000A028003161E1E050B000109D009D000000000000000000000000000000000026202B301470445
1,1,62,0,340,2850,0,0,0,1,0,2018 JUL 14 09:29:33,2018 JUL 14 09:50:43,2018 JUL 14 09:29:43,2018 JUL 14 09:50:43,2018 JUL 14 09:39:43,2018 JUL 14 09:50:43,2018 JUL 14 09:50:13,43.8912,-58.6868,2018 JUL 14 09:40:13,13.9255,-65.9478,2018 JUL 14 09:42:30,-61.1359,882,6.1969,211.0166,63.9531,27.9449,91.543,10,640,777,30,30,1260,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,660,327,1273,1400002C000A028003091E1E04EC000109D009D00000000000000000000000000000000002620294014704F9
1,1,63,0,341,2851,0,0,0,1,0,2018 JUL 14 11:27:41,2018 JUL 14 11:48:39,2018 JUL 14 11:27:51,2018 JUL 14 11:48:39,2018 JUL 14 11:37:51,2018 JUL 14 11:48:39,2018 JUL 14 11:48:09,44.2209,-87.2081,2018 JUL 14 11:38:21,15.0667,-94.9692,2018 JUL 14 11:40:34,-60.8853,919,6.1781,211.0666,62.8174,27.4368,89.9058,10,640,773,30,30,1248,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,648,327,1245,1400002C000A028003051E1E04E0000109D009D00000000000000000000000000000000002620288014704DD
