Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),SO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,40,0,110,2620,0,0,0,1,0,2018 JUN 25 12:23:19,2018 JUN 25 12:41:05,2018 JUN 25 12:23:29,2018 JUN 25 12:41:05,2018 JUN 25 12:33:29,2018 JUN 25 12:41:05,2018 JUN 25 12:33:59,47.6266,-124.1714,2018 JUN 25 12:40:35,29.1077,-120.9839,2018 JUN 25 12:39:20,-54.0119,1579,17.7042,199.651,44.6461,19.3074,63.7099,10,640,961,30,30,1056,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,456,327,1304,1400002C000A028003C11E1E0420000109D009D000000000000000000000000000000000026201C801470518
1,1,41,0,112,2622,0,0,0,1,0,2018 JUN 25 16:19:08,2018 JUN 25 16:37:03,2018 JUN 25 16:19:18,2018 JUN 25 16:37:03,2018 JUN 25 16:29:18,2018 JUN 25 16:37:03,2018 JUN 25 16:29:48,47.0423,178.6003,2018 JUN 25 16:36:33,28.0659,-177.5312,2018 JUN 25 16:35:15,-54.5388,1547,17.7617,199.7485,45.4979,19.6885,64.9379,10,640,967,30,30,1065,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,465,327,1328,1400002C000A028003C71E1E0429000109D009D000000000000000000000000000000000026201D101470530
1,1,42,0,113,2623,0,0,0,1,0,2018 JUN 25 18:17:07,2018 JUN 25 18:35:07,2018 JUN 25 18:17:17,2018 JUN 25 18:35:07,2018 JUN 25 18:27:17,2018 JUN 25 18:35:07,2018 JUN 25 18:27:47,46.6384,150.0024,2018 JUN 25 18:34:37,27.3986,154.1783,2018 JUN 25 18:33:18,-54.8113,1527,17.7906,199.7972,45.9711,19.9002,65.62,10,640,971,30,30,1070,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,470,327,1342,1400002C000A028003CB1E1E042E000109D009D000000000000000000000000000000000026201D60147053E
1,1,43,0,116,2626,0,0,0,1,0,2018 JUN 26 00:11:02,2018 JUN 26 00:29:17,2018 JUN 26 00:11:12,2018 JUN 26 00:29:17,2018 JUN 26 00:21:12,2018 JUN 26 00:29:17,2018 JUN 26 00:21:42,45.8065,64.0926,2018 JUN 26 00:28:47,25.6303,68.2502,2018 JUN 26 00:27:24,-55.6591,1472,17.8064,199.9435,47.3907,20.5353,67.6666,10,640,982,30,30,1085,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,485,327,1383,1400002C000A028003D61E1E043D000109D009D000000000000000000000000000000000026201E501470567
1,1,44,0,118,2628,0,0,0,1,0,2018 JUN 26 04:06:48,2018 JUN 26 04:25:14,2018 JUN 26 04:06:58,2018 JUN 26 04:25:14,2018 JUN 26 04:16:58,2018 JUN 26 04:25:14,2018 JUN 26 04:17:28,45.3102,6.8426,2018 JUN 26 04:24:44,24.4588,10.9147,2018 JUN 26 04:23:18,-56.18,1434,17.8111,200.041,48.4318,21.001,69.1674,10,640,990,30,30,1096,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,496,327,1413,1400002C000A028003DE1E1E0448000109D009D000000000000000000000000000000000026201F001470585
1,1,45,0,122,2632,0,0,0,1,0,2018 JUN 26 11:58:50,2018 JUN 26 12:17:42,2018 JUN 26 11:59:00,2018 JUN 26 12:17:42,2018 JUN 26 12:09:00,2018 JUN 26 12:17:42,2018 JUN 26 12:09:30,43.667,-107.5912,2018 JUN 26 12:17:12,21.2508,-103.5487,2018 JUN 26 12:15:39,-57.3016,1336,17.8433,200.2363,50.8925,22.1019,72.7147,10,640,1009,30,30,1122,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,522,327,1229,1400002C000A028003F11E1E0462000109D009D0000000000000000000000000000000000262020A014704CD
1,1,46,0,123,2633,0,0,0,1,0,2018 JUN 26 13:56:44,2018 JUN 26 14:15:42,2018 JUN 26 13:56:54,2018 JUN 26 14:15:42,2018 JUN 26 14:06:54,2018 JUN 26 14:15:42,2018 JUN 26 14:07:24,43.4477,-136.2313,2018 JUN 26 14:15:12,20.5888,-132.7044,2018 JUN 26 14:13:38,-57.5686,1316,17.8136,200.2851,51.4603,22.3559,73.5334,10,640,1014,30,30,1128,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,528,327,1246,1400002C000A028003F61E1E0468000109D009D00000000000000000000000000000000002620210014704DE
1,1,47,0,125,2635,0,0,0,1,0,2018 JUN 26 17:52:41,2018 JUN 26 18:11:52,2018 JUN 26 17:52:51,2018 JUN 26 18:11:52,2018 JUN 26 18:02:51,2018 JUN 26 18:11:52,2018 JUN 26 18:03:21,42.522,166.5899,2018 JUN 26 18:11:22,18.9419,170.5443,2018 JUN 26 18:09:44,-58.095,1267,17.8608,200.3827,52.6907,22.9064,75.307,10,640,1023,30,30,1141,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,541,327,1281,1400002C000A028003FF1E1E0475000109D009D0000000000000000000000000000000000262021D01470501
1,1,48,0,128,2638,0,0,0,1,0,2018 JUN 26 23:46:41,2018 JUN 27 00:06:17,2018 JUN 26 23:46:51,2018 JUN 27 00:06:17,2018 JUN 26 23:56:51,2018 JUN 27 00:06:17,2018 JUN 26 23:57:21,41.4448,80.7085,2018 JUN 27 00:05:47,16.3894,84.7577,2018 JUN 27 00:04:01,-58.9475,1185,17.89,200.5293,55.0567,23.9649,78.718,10,640,1040,30,30,1166,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,566,327,1093,1400002C000A028004101E1E048E000109D009D0000000000000000000000000000000000262023601470445
1,1,49,0,129,2639,0,0,0,1,0,2018 JUN 27 01:44:36,2018 JUN 27 02:04:20,2018 JUN 27 01:44:46,2018 JUN 27 02:04:20,2018 JUN 27 01:54:46,2018 JUN 27 02:04:20,2018 JUN 27 01:55:16,41.2002,52.0692,2018 JUN 27 02:03:50,15.6095,55.7129,2018 JUN 27 02:02:03,-59.2148,1158,17.8683,200.5782,55.8139,24.3036,79.8095,10,640,1047,30,30,1174,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,574,327,1116,1400002C000A028004171E1E0496000109D009D0000000000000000000000000000000000262023E0147045C
1,1,50,0,131,2641,0,0,0,1,0,2018 JUN 27 05:40:28,2018 JUN 27 06:00:32,2018 JUN 27 05:40:38,2018 JUN 27 06:00:32,2018 JUN 27 05:50:38,2018 JUN 27 06:00:32,2018 JUN 27 05:51:08,40.4033,-5.1353,2018 JUN 27 06:00:02,13.6846,-1.2516,2018 JUN 27 05:58:08,-59.7356,1095,17.9019,200.6759,57.7067,25.1504,82.5382,10,640,1060,30,30,1194,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,594,327,1169,1400002C000A028004241E1E04AA000109D009D0000000000000000000000000000000000262025201470491
1,1,51,0,135,2645,0,0,0,1,0,2018 JUN 27 13:32:34,2018 JUN 27 13:53:27,2018 JUN 27 13:32:44,2018 JUN 27 13:53:27,2018 JUN 27 13:42:44,2018 JUN 27 13:53:27,2018 JUN 27 13:43:14,38.5259,-119.5701,2018 JUN 27 13:52:57,8.9707,-115.5544,2018 JUN 27 13:50:46,-60.8563,937,17.9522,200.8717,62.3442,27.2251,89.2236,10,640,1092,30,30,1243,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,643,327,1299,1400002C000A028004441E1E04DB000109D009D0000000000000000000000000000000000262028301470513
1,1,52,0,137,2647,0,0,0,1,0,2018 JUN 27 17:28:31,2018 JUN 27 17:49:50,2018 JUN 27 17:28:41,2018 JUN 27 17:49:50,2018 JUN 27 17:38:41,2018 JUN 27 17:49:50,2018 JUN 27 17:39:11,37.5616,-176.7631,2018 JUN 27 17:49:20,6.4405,-173.1211,2018 JUN 27 17:46:59,-61.3688,856,17.9483,200.9696,64.8049,28.326,92.771,10,640,1108,30,30,1269,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,669,327,1367,1400002C000A028004541E1E04F5000109D009D0000000000000000000000000000000000262029D01470557
1,1,53,0,138,2648,0,0,0,1,0,2018 JUN 27 19:26:33,2018 JUN 27 19:48:10,2018 JUN 27 19:26:43,2018 JUN 27 19:48:10,2018 JUN 27 19:36:43,2018 JUN 27 19:48:10,2018 JUN 27 19:37:13,37.0275,154.6375,2018 JUN 27 19:47:40,4.904,158.4414,2018 JUN 27 19:45:12,-61.6455,803,17.9717,201.0186,66.5084,29.0881,95.2268,10,640,1119,30,30,1287,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,687,327,1159,1400002C000A0280045F1E1E0507000109D009D000000000000000000000000000000000026202AF01470487
5,5,54,0,141,2651,0,0,0,1,0,2018 JUN 28 01:20:37,2018 JUN 28 01:43:11,2018 JUN 28 01:20:47,2018 JUN 28 01:43:11,2018 JUN 28 01:30:47,2018 JUN 28 01:43:11,2018 JUN 28 01:31:17,35.7306,68.7668,2018 JUN 28 01:42:41,0.29586,72.5249,2018 JUN 28 01:39:48,-62.4894,640,18.0022,201.1657,71.903,31.5016,103.0037,10,640,1151,30,30,1344,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,744,327,1305,1400002C000A0280047F1E1E0540000109D009D000000000000000000000000000000000026202E801470519
5,5,55,1,143,2653,0,0,0,1,0,2018 JUN 28 05:16:31,2018 JUN 28 06:02:07,2018 JUN 28 05:16:41,2018 JUN 28 06:02:07,2018 JUN 28 05:26:41,2018 JUN 28 06:02:07,2018 JUN 28 05:27:11,34.8365,11.5585,2018 JUN 28 05:39:27,-3.516,15.6964,2018 JUN 28 05:36:08,-63.0032,496,18.0539,201.2639,202.6985,90.0165,291.5594,10,640,1376,30,30,2726,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,2126,327,1234,1400002C000A028005601E1E0AA6000109D009D0000000000000000000000000000000000262084E014704D2
5,5,56,1,144,2654,0,0,0,1,0,2018 JUN 28 07:14:39,2018 JUN 28 07:59:57,2018 JUN 28 07:14:49,2018 JUN 28 07:59:57,2018 JUN 28 07:24:49,2018 JUN 28 07:59:57,2018 JUN 28 07:25:19,34.0152,-17.0041,2018 JUN 28 07:38:19,-6.6288,-11.5147,2018 JUN 28 07:34:31,-63.2708,387,18.1678,201.3131,200.9949,89.2544,289.1035,10,640,1420,30,30,2708,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,2108,327,1242,1400002C000A0280058C1E1E0A94000109D009D0000000000000000000000000000000000262083C014704DA
5,5,57,1,333,2843,0,0,0,1,0,2018 JUL 13 19:19:12,2018 JUL 13 20:04:38,2018 JUL 13 19:19:22,2018 JUL 13 20:04:38,2018 JUL 13 19:29:22,2018 JUL 13 20:04:38,2018 JUL 13 19:29:52,-65.7772,107.9635,2018 JUL 13 19:42:59,-26.4435,127.2988,2018 JUL 13 19:39:27,-63.0205,462,5.5017,210.6627,201.752,89.5931,290.195,10,640,1427,30,30,2716,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,2116,327,1265,1400002C000A028005931E1E0A9C000109D009D00000000000000000000000000000000002620844014704F1
5,5,58,1,335,2845,0,0,0,1,0,2018 JUL 13 23:14:39,2018 JUL 14 00:00:33,2018 JUL 13 23:14:49,2018 JUL 14 00:00:33,2018 JUL 13 23:24:49,2018 JUL 14 00:00:33,2018 JUL 13 23:25:19,-66.3474,49.6751,2018 JUL 13 23:37:31,-30.3192,69.7035,2018 JUL 13 23:34:29,-62.5077,612,5.4656,210.7619,204.402,90.7787,294.0152,10,640,1372,30,30,2744,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,2144,327,1266,1400002C000A0280055C1E1E0AB8000109D009D00000000000000000000000000000000002620860014704F2
1,1,59,0,338,2848,0,0,0,1,0,2018 JUL 14 05:08:09,2018 JUL 14 05:30:28,2018 JUL 14 05:08:19,2018 JUL 14 05:30:28,2018 JUL 14 05:18:19,2018 JUL 14 05:30:28,2018 JUL 14 05:18:49,-66.9543,-37.5102,2018 JUL 14 05:29:58,-34.4639,-17.8944,2018 JUL 14 05:27:24,-61.6731,785,5.3419,210.9109,70.4834,30.8664,100.9572,10,640,1155,30,30,1329,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,729,327,1279,1400002C000A028004831E1E0531000109D009D000000000000000000000000000000000026202D9014704FF
1,1,60,0,340,2850,0,0,0,1,0,2018 JUL 14 09:03:40,2018 JUL 14 09:25:28,2018 JUL 14 09:03:50,2018 JUL 14 09:25:28,2018 JUL 14 09:13:50,2018 JUL 14 09:25:28,2018 JUL 14 09:14:20,-67.507,-95.9137,2018 JUL 14 09:24:58,-36.8565,-75.9957,2018 JUL 14 09:22:36,-61.1438,882,5.2797,211.0104,67.5495,29.5539,96.7276,10,640,1136,30,30,1298,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,698,327,1198,1400002C000A028004701E1E0512000109D009D000000000000000000000000000000000026202BA014704AE
1,1,61,0,341,2851,0,0,0,1,0,2018 JUL 14 11:01:27,2018 JUL 14 11:23:01,2018 JUL 14 11:01:37,2018 JUL 14 11:23:01,2018 JUL 14 11:11:37,2018 JUL 14 11:23:01,2018 JUL 14 11:12:07,-67.6281,-124.8516,2018 JUL 14 11:22:31,-37.8914,-104.5519,2018 JUL 14 11:20:15,-60.8933,919,5.2825,211.0601,66.2245,28.9611,94.8175,10,640,1128,30,30,1284,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,684,327,1162,1400002C000A028004681E1E0504000109D009D000000000000000000000000000000000026202AC0147048A
