MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2026 JUL 14 18:06:00,-54.638,22.9484,252.1369,14.5733,48.6185,1.8271e-14,48.6185,2026 JUL 14 18:06:00,-54.1743,21.9943,378.2925,14.5097,47.9002,0.49143,47.8518
2026 JUL 14 21:51:00,-52.8803,-32.0473,252.3035,14.5561,47.4793,6.1096e-14,47.4793,2026 JUL 14 22:03:00,-50.9728,-33.9366,380.7462,14.6247,46.912,0.51279,46.8778
2026 JUL 15 01:36:00,-50.7709,-86.9621,250.0293,14.5444,46.1974,1.5423e-14,46.1974,2026 JUL 15 02:00:00,-47.6475,-89.848,379.0832,14.7414,46.1826,0.8891,45.3666
2026 JUL 16 09:24:00,-47.6685,168.336,251.2461,14.5106,44.4069,2.8845e-14,44.4069,2026 JUL 16 09:27:00,-45.939,167.8371,380.4029,14.5258,43.6226,0.24058,43.5386
2026 JUL 16 13:09:00,-45.7876,113.5106,251.5751,14.5047,43.3801,2.4841e-14,43.3801,2026 JUL 16 13:24:00,-42.6944,110.8622,379.2631,14.5717,42.4815,3.3112,45.6835
2026 JUL 16 16:54:00,-43.3671,58.5774,250.7727,14.4919,42.0594,3.9213e-14,42.0594,2026 JUL 16 17:21:00,-39.2247,55.2691,378.3111,14.7094,42.4621,3.1701,39.2925
2026 JUL 17 15:21:00,-41.0907,90.6347,251.6427,14.4764,40.9553,2.2941e-14,40.9553,2026 JUL 17 14:57:00,-42.0627,94.9058,379.1395,14.3719,40.4022,3.8353,44.0614
2026 JUL 17 19:06:00,-38.7315,35.6581,252.5009,14.4608,39.7612,5.5546e-14,39.7612,2026 JUL 17 18:54:00,-38.4398,39.0231,378.7694,14.4906,39.9508,0.71078,39.2418
2026 JUL 17 22:51:00,-36.9994,-19.25,253.7333,14.4494,38.9409,1.3114e-14,38.9409,2026 JUL 17 22:51:00,-34.9929,-18.5408,381.6038,14.4969,38.7114,4.8305,43.4657
2026 JUL 18 02:36:00,-35.0358,-74.1028,251.7603,14.4419,38.1199,1.4312e-14,38.1199,2026 JUL 18 02:48:00,-31.6776,-75.129,380.971,14.5683,38.5368,2.2807,40.7381
2026 JUL 19 08:33:00,-28.2162,-151.7838,255.6612,14.4097,35.7847,1.8271e-14,35.7847,2026 JUL 19 08:18:00,-27.2831,-147.9341,382.604,14.4231,35.7474,1.8574,37.5948
2026 JUL 19 16:03:00,-24.4335,98.5418,256.2144,14.3969,34.9106,8.996e-15,34.9106,2026 JUL 19 16:12:00,-20.5789,97.5112,381.8547,14.4742,35.6056,4.062,39.6487
2026 JUL 19 17:54:00,-28.0492,71.7608,254.6031,14.4119,35.8078,7.2598e-14,35.8078,2026 JUL 19 18:06:00,-32.2202,67.0457,379.3273,14.2922,35.5526,5.8107,29.7723
2026 JUL 19 17:54:00,-28.0492,71.7608,254.6031,14.4119,35.8078,7.2598e-14,35.8078,2026 JUL 19 18:09:00,-23.3271,69.1298,380.8878,14.4797,35.8983,5.7716,30.1733
2026 JUL 20 22:00:00,-17.2663,20.9162,259.8705,14.3683,34.1248,2.5044e-14,34.1248,2026 JUL 20 21:42:00,-16.2711,24.965,384.077,14.3464,33.8455,1.4075,32.5644
2026 JUL 21 01:45:00,-15.4996,-33.9269,259.8568,14.3617,34.1148,3.2435e-14,34.1148,2026 JUL 21 01:39:00,-12.9986,-32.2979,386.0623,14.3728,34.534,1.8107,32.882
2026 JUL 21 03:36:00,-19.3423,-60.7414,257.4573,14.3744,34.2242,3.1806e-15,34.2242,2026 JUL 21 03:36:00,-15.438,-61.4721,384.8902,14.3256,33.6023,4.8498,29.1965
2026 JUL 21 09:18:00,-1.4397,-144.8243,266.4074,14.3161,36.8822,1.4362e-14,36.8822,2026 JUL 21 09:33:00,-5.7356,-146.6587,389.1949,14.4369,37.0599,2.3486,35.0725
2026 JUL 21 11:12:00,4.3517,-172.8396,270.1154,14.2972,39.2887,1.1385e-14,39.2887,2026 JUL 21 11:33:00,0.55083,-175.5246,392.0197,14.4589,39.6572,6.9305,45.7193
2026 JUL 21 13:03:00,0.45587,160.3286,267.6612,14.3089,37.5772,6.9575e-16,37.5772,2026 JUL 21 13:30:00,-2.2811,155.3875,389.9462,14.4175,37.9487,3.595,41.0909
2026 JUL 22 13:21:00,-0.57877,165.6338,267.1463,14.3111,37.0924,1.5674e-14,37.0924,2026 JUL 22 13:06:00,0.95219,169.5808,391.8635,14.3308,38.0199,4.6293,34.4272
2026 JUL 22 15:12:00,-4.5143,138.8135,264.7604,14.3233,35.7857,1.0847e-13,35.7857,2026 JUL 22 15:03:00,-1.6884,139.0892,389.4876,14.1958,35.0524,5.7779,40.0898
2026 JUL 22 18:57:00,-2.4331,83.9949,264.8153,14.3183,36.4434,1.4401e-14,36.4434,2026 JUL 22 19:00:00,1.7978,82.2237,389.7551,14.2489,37.2886,1.9785,38.9907
2026 JUL 23 00:39:00,15.1361,-0.022736,277.7504,14.2642,45.0525,2.2264e-14,45.0525,2026 JUL 23 00:57:00,11.4705,-2.6085,397.0907,14.3839,44.144,0.649,43.7941
2026 JUL 23 02:33:00,20.7711,-28.0476,281.0878,14.245,48.6743,4.9478e-14,48.6743,2026 JUL 23 02:57:00,17.5784,-30.6967,400.8492,14.4578,48.7557,1.7154,49.8728
2026 JUL 24 02:48:00,9.8996,-21.5312,273.8499,14.2794,41.8472,1.8271e-14,41.8472,2026 JUL 24 02:30:00,12.0259,-18.6475,397.4781,14.1797,41.969,1.0317,41.4297
2026 JUL 24 04:39:00,6.0313,-48.3756,270.8468,14.2903,39.8166,4.0801e-14,39.8166,2026 JUL 24 04:27:00,9.2891,-47.9332,396.0178,14.125,39.631,2.5815,37.9435
2026 JUL 24 06:30:00,2.2745,-75.2253,267.9834,14.3006,38.082,1.5003e-14,38.082,2026 JUL 24 06:24:00,6.693,-77.5009,394.4263,14.0517,37.1992,0.95309,36.6275
2026 JUL 24 16:00:00,31.2913,144.5979,290.4185,14.2008,55.85,3.6542e-14,55.85,2026 JUL 24 16:21:00,28.6502,142.1379,407.7975,14.3775,55.3726,0.152,55.2586
2026 JUL 25 16:15:00,20.732,151.176,282.0287,14.2394,48.221,3.2122e-14,48.221,2026 JUL 25 15:54:00,23.1883,153.6465,404.5344,14.0636,48.3114,0.035012,48.3287
2026 JUL 26 05:27:00,42.1014,-42.8875,296.334,14.1483,63.8272,2.2935e-14,63.8272,2026 JUL 26 05:45:00,39.5134,-44.5221,415.9139,14.3314,62.9927,0.091359,62.9112
2026 JUL 26 07:18:00,38.3573,-69.6551,293.4725,14.1642,60.8798,6.1344e-14,60.8798,2026 JUL 26 07:42:00,36.9879,-74.382,414.2211,14.2383,60.3169,0.41943,60.409
2026 JUL 27 05:42:00,31.7329,-36.1423,288.5601,14.1983,55.7428,5.4349e-14,55.7428,2026 JUL 27 05:18:00,34.025,-33.3903,411.8387,13.9925,55.9867,0.5502,55.697
2026 JUL 27 07:33:00,27.9526,-62.9567,285.521,14.2111,52.9556,1.4224e-14,52.9556,2026 JUL 27 07:15:00,31.2391,-62.3146,410.3262,13.9619,53.4828,6.8425,51.2641
2026 JUL 27 20:45:00,49.3445,102.634,300.8246,14.0969,69.2309,6.5569e-15,69.2309,2026 JUL 27 21:06:00,47.712,100.1086,419.0844,14.2692,68.8373,0.13096,68.713
2026 JUL 28 19:09:00,42.5302,136.3452,298.271,14.1444,63.6856,5.7952e-14,63.6856,2026 JUL 28 18:42:00,44.8236,140.5731,418.4505,13.9883,64.6591,0.23665,64.4905
2026 JUL 31 01:27:00,57.7968,61.698,305.8603,14.0142,75.4056,4.1834e-14,75.4056,2026 JUL 31 01:48:00,57.8134,58.3049,427.0786,14.1286,75.8872,0.13271,75.7788
2026 AUG 01 13:00:00,63.0359,-98.324,308.1579,13.9444,79.3834,3.556e-15,79.3834,2026 AUG 01 13:12:00,62.2234,-98.0341,428.1272,14.1583,79.4284,0.12501,79.3422
2026 AUG 01 14:51:00,59.4901,-124.5653,305.5537,13.9956,76.4798,2.8625e-14,76.4798,2026 AUG 01 15:09:00,59.8631,-129.4888,428.091,13.9592,76.6643,0.1415,76.5587
