Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	44	Ingress	2018 DEC 05 02:42:51	2018 DEC 05 02:48:19	2018 DEC 05 02:49:33	402.0	168.8	159.8	157.3	24.1	37.6	40.8	16.8	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	44	Egress	2018 DEC 05 03:17:47	2018 DEC 05 03:19:01	2018 DEC 05 03:24:30	403.0	5.8	3.7	-4.3	33.6	30.3	16.5	6.9	1	135 with 1xDark	Science: orders #135, #135, #135, #135, #135, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	45	Ingress	2018 DEC 05 04:40:53	2018 DEC 05 04:46:21	2018 DEC 05 04:47:35	402.0	139.9	130.9	128.3	24.5	38.0	41.2	16.8	4	-	-	-		
N/A	45	Egress	2018 DEC 05 05:15:48	2018 DEC 05 05:17:02	2018 DEC 05 05:22:31	403.0	-23.1	-25.3	-33.2	33.2	29.9	16.1	6.9	4	-	-	-		
NOMAD	46	Ingress	2018 DEC 05 06:38:52	2018 DEC 05 06:44:21	2018 DEC 05 06:45:35	403.0	111.0	101.9	99.3	24.8	38.4	41.6	16.8	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	46	Egress	2018 DEC 05 07:13:48	2018 DEC 05 07:15:02	2018 DEC 05 07:20:31	403.0	-52.1	-54.2	-62.1	32.8	29.5	15.7	6.9	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	47	Ingress	2018 DEC 05 08:36:51	2018 DEC 05 08:42:20	2018 DEC 05 08:43:34	403.0	82.1	72.9	70.3	25.2	38.8	42.0	16.8	4	-	-	-		
ACS	47	Egress	2018 DEC 05 09:11:47	2018 DEC 05 09:13:01	2018 DEC 05 09:18:31	404.0	-81.0	-83.1	-91.0	32.4	29.1	15.2	6.9	4	-	-	-		
NOMAD	48	Ingress	2018 DEC 05 10:34:48	2018 DEC 05 10:40:17	2018 DEC 05 10:41:31	403.0	53.2	43.9	41.3	25.7	39.3	42.4	16.7	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	48	Egress	2018 DEC 05 11:09:43	2018 DEC 05 11:10:57	2018 DEC 05 11:16:27	404.0	-109.9	-112.0	-119.9	32.0	28.7	14.8	6.8	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	49	Ingress	2018 DEC 05 12:32:47	2018 DEC 05 12:38:14	2018 DEC 05 12:39:28	401.0	24.3	15.0	12.3	26.2	39.6	42.8	16.7	4	-	-	-		
N/A	49	Egress	2018 DEC 05 13:07:44	2018 DEC 05 13:08:58	2018 DEC 05 13:14:27	403.0	-138.9	-141.0	-148.8	31.4	28.1	14.4	6.8	4	-	-	-		
N/A	50	Ingress	2018 DEC 05 14:30:48	2018 DEC 05 14:36:14	2018 DEC 05 14:37:28	400.0	-4.6	-13.9	-16.6	26.5	39.9	43.1	16.7	3	-	-	-		
N/A	50	Egress	2018 DEC 05 15:05:48	2018 DEC 05 15:07:02	2018 DEC 05 15:12:30	402.0	-168.0	-170.0	-177.7	30.9	27.6	13.8	6.8	3	-	-	-		
N/A	51	Ingress	2018 DEC 05 16:28:52	2018 DEC 05 16:34:17	2018 DEC 05 16:35:31	399.0	-33.6	-42.9	-45.6	27.0	40.3	43.5	16.7	4	-	-	-		
N/A	51	Egress	2018 DEC 05 17:03:52	2018 DEC 05 17:05:06	2018 DEC 05 17:10:35	403.0	163.0	161.0	153.3	30.4	27.1	13.3	6.8	4	-	-	-		
ACS	52	Ingress	2018 DEC 05 18:26:54	2018 DEC 05 18:32:19	2018 DEC 05 18:33:33	399.0	-62.5	-71.9	-74.7	27.5	40.8	43.9	16.7	3	-	-	-		
ACS	52	Egress	2018 DEC 05 19:01:53	2018 DEC 05 19:03:07	2018 DEC 05 19:08:37	404.0	134.1	132.1	124.4	30.0	26.7	12.8	6.8	3	-	-	-		
NOMAD	53	Ingress	2018 DEC 05 20:24:54	2018 DEC 05 20:30:19	2018 DEC 05 20:31:33	399.0	-91.5	-101.0	-103.8	28.0	41.2	44.4	16.6	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	53	Egress	2018 DEC 05 20:59:51	2018 DEC 05 21:01:05	2018 DEC 05 21:06:36	405.0	105.2	103.2	95.5	29.6	26.3	12.4	6.8	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	54	Ingress	2018 DEC 05 22:22:48	2018 DEC 05 22:28:14	2018 DEC 05 22:29:27	399.0	-120.3	-129.9	-132.7	28.3	41.6	44.7	16.6	4	-	-	-		
ACS	54	Egress	2018 DEC 05 22:57:49	2018 DEC 05 22:59:03	2018 DEC 05 23:04:33	404.0	76.2	74.2	66.6	29.1	25.8	11.9	6.7	4	-	-	-		
N/A	55	Ingress	2018 DEC 06 00:20:46	2018 DEC 06 00:26:10	2018 DEC 06 00:27:23	397.0	-149.2	-158.8	-161.6	28.7	41.9	45.0	16.6	3	-	-	-		
N/A	55	Egress	2018 DEC 06 00:55:49	2018 DEC 06 00:57:03	2018 DEC 06 01:02:31	402.0	47.2	45.2	37.8	28.6	25.3	11.5	6.7	3	-	-	-		
NOMAD	56	Ingress	2018 DEC 06 02:18:47	2018 DEC 06 02:24:10	2018 DEC 06 02:25:23	396.0	-178.1	172.3	169.4	29.1	42.2	45.3	16.6	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	56	Egress	2018 DEC 06 02:53:50	2018 DEC 06 02:55:03	2018 DEC 06 03:00:31	401.0	18.3	16.3	8.9	28.1	24.9	11.1	6.7	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	57	Ingress	2018 DEC 06 04:16:48	2018 DEC 06 04:22:11	2018 DEC 06 04:23:24	396.0	153.0	143.3	140.4	29.5	42.6	45.7	16.6	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	57	Egress	2018 DEC 06 04:51:52	2018 DEC 06 04:53:05	2018 DEC 06 04:58:32	400.0	-10.7	-12.6	-20.0	27.7	24.4	10.7	6.7	1	Nominal Science 1xCO2 LA03; Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	58	Ingress	2018 DEC 06 06:14:48	2018 DEC 06 06:20:11	2018 DEC 06 06:21:24	396.0	124.1	114.4	111.5	29.8	42.9	46.0	16.6	4	-	-	-		
N/A	58	Egress	2018 DEC 06 06:49:54	2018 DEC 06 06:51:07	2018 DEC 06 06:56:34	400.0	-39.6	-41.5	-48.9	27.3	24.0	10.3	6.7	4	-	-	-		
ACS	59	Ingress	2018 DEC 06 08:12:46	2018 DEC 06 08:18:09	2018 DEC 06 08:19:22	396.0	95.2	85.4	82.5	30.2	43.2	46.3	16.5	3	-	-	-		
ACS	59	Egress	2018 DEC 06 08:47:54	2018 DEC 06 08:49:07	2018 DEC 06 08:54:34	400.0	-68.6	-70.5	-77.8	26.8	23.5	9.8	6.7	3	-	-	-		
NOMAD	60	Ingress	2018 DEC 06 10:10:43	2018 DEC 06 10:16:06	2018 DEC 06 10:17:19	396.0	66.3	56.4	53.4	30.6	43.6	46.7	16.5	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	60	Egress	2018 DEC 06 10:45:52	2018 DEC 06 10:47:05	2018 DEC 06 10:52:32	400.0	-97.5	-99.4	-106.6	26.4	23.1	9.3	6.6	1	134 with 1xDark	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	61	Ingress	2018 DEC 06 12:08:41	2018 DEC 06 12:14:03	2018 DEC 06 12:15:16	395.0	37.4	27.4	24.5	31.0	44.0	47.0	16.5	4	-	-	-		
N/A	61	Egress	2018 DEC 06 12:43:51	2018 DEC 06 12:45:04	2018 DEC 06 12:50:30	399.0	-126.4	-128.3	-135.5	25.9	22.6	8.9	6.6	4	-	-	-		
ACS	62	Ingress	2018 DEC 06 14:06:40	2018 DEC 06 14:12:01	2018 DEC 06 14:13:13	393.0	8.5	-1.4	-4.4	31.3	44.2	47.2	16.5	17	-	-	-		
ACS	62	Egress	2018 DEC 06 14:41:54	2018 DEC 06 14:43:06	2018 DEC 06 14:48:31	397.0	-155.4	-157.3	-164.4	25.3	22.1	8.4	6.6	17	-	-	-		
N/A	63	Ingress	2018 DEC 06 16:04:43	2018 DEC 06 16:10:02	2018 DEC 06 16:11:14	391.0	-20.4	-30.4	-33.4	31.7	44.5	47.5	16.5	4	-	-	-		
N/A	63	Egress	2018 DEC 06 16:39:59	2018 DEC 06 16:41:11	2018 DEC 06 16:46:36	397.0	175.6	173.8	166.6	24.7	21.5	7.9	6.6	4	-	-	-		
N/A	64	Ingress	2018 DEC 06 18:02:45	2018 DEC 06 18:08:04	2018 DEC 06 18:09:16	391.0	-49.3	-59.4	-62.5	32.2	44.9	47.9	16.5	3	-	-	-		
N/A	64	Egress	2018 DEC 06 18:38:02	2018 DEC 06 18:39:14	2018 DEC 06 18:44:39	397.0	146.6	144.8	137.7	24.3	21.0	7.4	6.6	3	-	-	-		
NOMAD	65	Ingress	2018 DEC 06 20:00:45	2018 DEC 06 20:06:04	2018 DEC 06 20:07:16	391.0	-78.3	-88.5	-91.6	32.6	45.4	48.4	16.4	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	65	Egress	2018 DEC 06 20:36:02	2018 DEC 06 20:37:14	2018 DEC 06 20:42:40	398.0	117.7	115.9	108.8	23.8	20.6	6.9	6.6	1	Nominal Science 1xCO2 LA04; Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	66	Ingress	2018 DEC 06 21:58:42	2018 DEC 06 22:04:00	2018 DEC 06 22:05:12	390.0	-107.2	-117.4	-120.5	33.0	45.7	48.7	16.4	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	66	Egress	2018 DEC 06 22:34:00	2018 DEC 06 22:35:12	2018 DEC 06 22:40:37	397.0	88.8	87.0	80.0	23.3	20.1	6.5	6.6	1	CO2 Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	67	Ingress	2018 DEC 06 23:56:38	2018 DEC 07 00:01:55	2018 DEC 07 00:03:06	388.0	-136.1	-146.4	-149.4	33.3	46.0	48.9	16.4	4	-	-	-		
ACS	67	Egress	2018 DEC 07 00:31:59	2018 DEC 07 00:33:11	2018 DEC 07 00:38:35	396.0	59.8	58.0	51.1	22.8	19.6	6.0	6.5	4	-	-	-		
NOMAD	68	Ingress	2018 DEC 07 01:54:37	2018 DEC 07 01:59:53	2018 DEC 07 02:01:04	387.0	-165.0	-175.3	-178.4	33.7	46.3	49.2	16.4	1	132 with 1xDark	Science: orders #132, #132, #132, #132, #132, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	68	Egress	2018 DEC 07 02:30:00	2018 DEC 07 02:31:12	2018 DEC 07 02:36:34	394.0	30.9	29.1	22.2	22.3	19.1	5.6	6.5	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	69	Ingress	2018 DEC 07 03:52:37	2018 DEC 07 03:57:52	2018 DEC 07 03:59:03	386.0	166.1	155.8	152.6	34.0	46.6	49.5	16.4	4	-	-	-		
ACS	69	Egress	2018 DEC 07 04:28:02	2018 DEC 07 04:29:13	2018 DEC 07 04:34:35	393.0	1.9	0.2	-6.7	21.9	18.7	5.2	6.5	4	-	-	-		
N/A	70	Ingress	2018 DEC 07 05:50:36	2018 DEC 07 05:55:51	2018 DEC 07 05:57:02	386.0	137.3	126.8	123.7	34.3	46.8	49.7	16.4	3	-	-	-		
N/A	70	Egress	2018 DEC 07 06:26:05	2018 DEC 07 06:27:16	2018 DEC 07 06:32:37	392.0	-27.0	-28.7	-35.5	21.4	18.2	4.8	6.5	3	-	-	-		
NOMAD	71	Ingress	2018 DEC 07 07:48:34	2018 DEC 07 07:53:49	2018 DEC 07 07:55:00	386.0	108.4	97.9	94.7	34.7	47.1	50.0	16.3	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	71	Egress	2018 DEC 07 08:24:05	2018 DEC 07 08:25:16	2018 DEC 07 08:30:36	391.0	-55.9	-57.6	-64.4	20.9	17.7	4.3	6.5	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	72	Ingress	2018 DEC 07 09:46:32	2018 DEC 07 09:51:46	2018 DEC 07 09:52:57	385.0	79.5	68.9	65.7	35.0	47.4	50.3	16.3	4	-	-	-		
ACS	72	Egress	2018 DEC 07 10:22:04	2018 DEC 07 10:23:15	2018 DEC 07 10:28:35	391.0	-84.8	-86.5	-93.3	20.4	17.2	3.8	6.5	4	-	-	-		
NOMAD	73	Ingress	2018 DEC 07 11:44:29	2018 DEC 07 11:49:43	2018 DEC 07 11:50:53	384.0	50.5	39.9	36.7	35.4	47.8	50.6	16.3	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	egressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; egressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	73	Egress	2018 DEC 07 12:20:02	2018 DEC 07 12:21:13	2018 DEC 07 12:26:33	391.0	-113.8	-115.4	-122.2	19.9	16.8	3.4	6.5	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	egressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; egressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	74	Ingress	2018 DEC 07 13:42:26	2018 DEC 07 13:47:38	2018 DEC 07 13:48:48	382.0	21.7	11.0	7.8	35.8	48.0	50.8	16.3	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	74	Egress	2018 DEC 07 14:18:04	2018 DEC 07 14:19:14	2018 DEC 07 14:24:33	389.0	-142.7	-144.4	-151.1	19.4	16.2	2.9	6.4	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	75	Ingress	2018 DEC 07 15:40:27	2018 DEC 07 15:45:37	2018 DEC 07 15:46:47	380.0	-7.2	-17.9	-21.1	36.1	48.2	51.0	16.3	4	-	-	-		
N/A	75	Egress	2018 DEC 07 16:16:08	2018 DEC 07 16:17:18	2018 DEC 07 16:22:35	387.0	-171.7	-173.3	-180.0	18.8	15.7	2.4	6.4	4	-	-	-		
N/A	76	Ingress	2018 DEC 07 17:38:28	2018 DEC 07 17:43:38	2018 DEC 07 17:44:47	379.0	-36.1	-46.9	-50.1	36.4	48.6	51.3	16.2	3	-	-	-		
N/A	76	Egress	2018 DEC 07 18:14:13	2018 DEC 07 18:15:23	2018 DEC 07 18:20:40	387.0	159.3	157.7	151.1	18.2	15.1	1.9	6.4	3	-	-	-		
ACS	77	Ingress	2018 DEC 07 19:36:30	2018 DEC 07 19:41:39	2018 DEC 07 19:42:48	378.0	-65.1	-76.0	-79.2	36.9	48.9	51.7	16.2	4	-	-	-		
ACS	77	Egress	2018 DEC 07 20:12:14	2018 DEC 07 20:13:24	2018 DEC 07 20:18:41	387.0	130.4	128.8	122.2	17.7	14.6	1.4	6.4	4	-	-	-		
NOMAD	78	Ingress	2018 DEC 07 21:34:27	2018 DEC 07 21:39:36	2018 DEC 07 21:40:45	378.0	-94.0	-105.0	-108.3	37.2	49.3	52.0	16.2	1	133 with 1xDark	Science: orders #133, #133, #133, #133, #133, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	78	Egress	2018 DEC 07 22:10:13	2018 DEC 07 22:11:23	2018 DEC 07 22:16:40	387.0	101.5	99.9	93.3	17.3	14.1	0.9	6.4	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	79	Ingress	2018 DEC 07 23:32:21	2018 DEC 07 23:37:28	2018 DEC 07 23:38:37	376.0	-122.9	-133.8	-137.1	37.5	49.4	52.2	16.2	4	-	-	-		
ACS	79	Egress	2018 DEC 08 00:08:11	2018 DEC 08 00:09:21	2018 DEC 08 00:14:36	385.0	72.6	71.0	64.5	16.7	13.6	0.5	6.4	4	-	-	-		
NOMAD	80	Ingress	2018 DEC 08 01:30:18	2018 DEC 08 01:35:24	2018 DEC 08 01:36:32	374.0	-151.8	-162.7	-166.0	37.8	49.7	52.4	16.2	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	80	Egress	2018 DEC 08 02:06:12	2018 DEC 08 02:07:21	2018 DEC 08 02:12:35	383.0	43.6	42.1	35.6	16.2	13.1	0.1	6.3	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	81	Ingress	2018 DEC 08 03:28:18	2018 DEC 08 03:33:23	2018 DEC 08 03:34:31	373.0	179.3	168.3	165.0	38.2	49.9	52.6	16.2	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	81	Egress	2018 DEC 08 04:04:14	2018 DEC 08 04:05:23	2018 DEC 08 04:10:36	382.0	14.7	13.1	6.7	15.7	12.7	-0.3	6.3	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	82	Ingress	2018 DEC 08 05:26:18	2018 DEC 08 05:31:22	2018 DEC 08 05:32:30	372.0	150.4	139.4	136.0	38.5	50.2	52.8	16.1	4	-	-	-		
N/A	82	Egress	2018 DEC 08 06:02:17	2018 DEC 08 06:03:26	2018 DEC 08 06:08:37	380.0	-14.2	-15.8	-22.1	15.2	12.2	-0.7	6.3	4	-	-	-		
N/A	83	Ingress	2018 DEC 08 07:24:16	2018 DEC 08 07:29:20	2018 DEC 08 07:30:28	372.0	121.6	110.5	107.1	38.7	50.4	53.0	16.1	3	-	-	-		
N/A	83	Egress	2018 DEC 08 08:00:19	2018 DEC 08 08:01:27	2018 DEC 08 08:06:38	379.0	-43.1	-44.7	-51.0	14.7	11.7	-1.2	6.3	3	-	-	-		
ACS	84	Ingress	2018 DEC 08 09:22:14	2018 DEC 08 09:27:17	2018 DEC 08 09:28:25	371.0	92.7	81.5	78.1	39.0	50.7	53.3	16.1	4	-	-	-		
ACS	84	Egress	2018 DEC 08 09:58:19	2018 DEC 08 09:59:27	2018 DEC 08 10:04:38	379.0	-72.1	-73.6	-79.9	14.2	11.2	-1.7	6.3	4	-	-	-		
N/A	85	Ingress	2018 DEC 08 11:20:10	2018 DEC 08 11:25:13	2018 DEC 08 11:26:20	370.0	63.7	52.5	49.1	39.4	51.0	53.6	16.1	3	-	-	-	&PossibleOCM; 	
N/A	85	Egress	2018 DEC 08 11:56:17	2018 DEC 08 11:57:25	2018 DEC 08 12:02:35	378.0	-101.0	-102.5	-108.8	13.8	10.7	-2.1	6.3	3	-	-	-	&PossibleOCM; 	
N/A	86	Ingress	2018 DEC 08 13:18:07	2018 DEC 08 13:23:08	2018 DEC 08 13:24:15	368.0	34.8	23.6	20.1	39.8	51.2	53.8	16.1	4	-	-	-	&PossibleOCM; 	
N/A	86	Egress	2018 DEC 08 13:54:17	2018 DEC 08 13:55:25	2018 DEC 08 14:00:34	377.0	-129.9	-131.4	-137.6	13.2	10.2	-2.5	6.3	4	-	-	-	&PossibleOCM; 	
N/A	87	Ingress	2018 DEC 08 15:16:05	2018 DEC 08 15:21:04	2018 DEC 08 15:22:11	366.0	6.0	-5.2	-8.7	40.0	51.3	53.9	16.1	3	-	-	-		
N/A	87	Egress	2018 DEC 08 15:52:20	2018 DEC 08 15:53:27	2018 DEC 08 15:58:35	375.0	-158.8	-160.3	-166.5	12.7	9.7	-3.0	6.3	3	-	-	-		
N/A	88	Ingress	2018 DEC 08 17:14:05	2018 DEC 08 17:19:04	2018 DEC 08 17:20:10	365.0	-22.9	-34.2	-37.6	40.3	51.6	54.1	16.0	4	-	-	-		
N/A	88	Egress	2018 DEC 08 17:50:24	2018 DEC 08 17:51:31	2018 DEC 08 17:56:38	374.0	172.2	170.7	164.6	12.1	9.1	-3.5	6.2	4	-	-	-		
