Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
128	2018 DEC 12 00:43:05	2018 DEC 12 01:12:22	2018 DEC 12 01:41:38	3513.2	81.2	-138.3	-113.1	-34.8	-50.0	35.0	44.8	14.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
129	2018 DEC 12 01:41:38	2018 DEC 12 02:11:18	2018 DEC 12 02:40:59	3560.0	-113.1	26.6	52.3	35.0	50.7	-35.1	135.3	2.8	1	-	-	-		
129	2018 DEC 12 02:40:59	2018 DEC 12 03:10:16	2018 DEC 12 03:39:34	3515.6	52.3	-167.1	-142.0	-35.1	-49.7	35.2	44.6	14.8	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
130	2018 DEC 12 03:39:34	2018 DEC 12 04:09:15	2018 DEC 12 04:38:56	3562.0	-142.0	-2.2	23.5	35.2	50.4	-35.3	135.5	2.8	1	-	-	-		
130	2018 DEC 12 04:38:56	2018 DEC 12 05:08:14	2018 DEC 12 05:37:32	3516.0	23.5	164.0	-170.8	-35.3	-49.4	35.5	44.4	14.8	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
131	2018 DEC 12 05:37:32	2018 DEC 12 06:07:14	2018 DEC 12 06:36:56	3564.2	-170.8	-31.0	-5.3	35.5	50.1	-35.6	135.7	2.8	4	-	-	-		
131	2018 DEC 12 06:36:56	2018 DEC 12 07:06:14	2018 DEC 12 07:35:31	3515.1	-5.3	135.2	160.3	-35.6	-49.1	35.8	44.2	14.8	4	-		3x COP rows -1: UVIS off		
132	2018 DEC 12 07:35:31	2018 DEC 12 08:05:14	2018 DEC 12 08:34:56	3564.7	160.3	-59.8	-34.2	35.8	49.8	-36.0	135.8	2.8	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
132	2018 DEC 12 08:34:56	2018 DEC 12 09:04:13	2018 DEC 12 09:33:30	3514.2	-34.2	106.4	131.4	-36.0	-48.9	36.1	44.1	14.8	17	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
133	2018 DEC 12 09:33:30	2018 DEC 12 10:03:12	2018 DEC 12 10:32:53	3563.0	131.4	-88.5	-63.1	36.1	49.5	-36.3	136.0	2.8	4	-	-	-		
133	2018 DEC 12 10:32:53	2018 DEC 12 11:02:10	2018 DEC 12 11:31:27	3513.4	-63.1	77.7	102.6	-36.3	-48.6	36.4	44.0	14.8	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
134	2018 DEC 12 11:31:27	2018 DEC 12 12:01:07	2018 DEC 12 12:30:47	3560.7	102.6	-117.2	-91.9	36.4	49.3	-36.6	136.1	2.8	1	-	-	-		
134	2018 DEC 12 12:30:47	2018 DEC 12 13:00:04	2018 DEC 12 13:29:20	3512.4	-91.9	49.0	73.7	-36.6	-48.3	36.7	43.8	14.8	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
135	2018 DEC 12 13:29:20	2018 DEC 12 13:59:00	2018 DEC 12 14:28:41	3561.0	73.7	-146.0	-120.7	36.7	49.0	-36.8	136.2	2.8	4	-	-	-		
135	2018 DEC 12 14:28:41	2018 DEC 12 14:57:57	2018 DEC 12 15:27:14	3513.2	-120.7	20.2	44.9	-36.8	-48.0	36.9	43.6	14.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
136	2018 DEC 12 15:27:14	2018 DEC 12 15:56:55	2018 DEC 12 16:26:37	3563.0	44.9	-174.8	-149.6	36.9	48.8	-37.0	136.4	2.7	1	-	-	-		
136	2018 DEC 12 16:26:37	2018 DEC 12 16:55:55	2018 DEC 12 17:25:12	3515.5	-149.6	-8.7	16.1	-37.0	-47.8	37.2	43.4	14.8	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
137	2018 DEC 12 17:25:12	2018 DEC 12 17:54:54	2018 DEC 12 18:24:35	3562.9	16.1	156.3	-178.4	37.2	48.5	-37.3	136.7	2.7	4	-	-	-		
137	2018 DEC 12 18:24:35	2018 DEC 12 18:53:54	2018 DEC 12 19:23:12	3516.8	-178.4	-37.5	-12.8	-37.3	-47.5	37.5	43.3	14.8	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
138	2018 DEC 12 19:23:12	2018 DEC 12 19:52:53	2018 DEC 12 20:22:34	3562.0	-12.8	127.5	152.7	37.5	48.2	-37.6	136.8	2.7	3	-	-	-		
138	2018 DEC 12 20:22:34	2018 DEC 12 20:51:52	2018 DEC 12 21:21:10	3516.4	152.7	-66.2	-41.6	-37.6	-47.2	37.8	43.1	14.8	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
139	2018 DEC 12 21:21:10	2018 DEC 12 21:50:51	2018 DEC 12 22:20:32	3561.1	-41.6	98.7	123.8	37.8	48.0	-37.9	137.0	2.7	1	-	-	-		
139	2018 DEC 12 22:20:32	2018 DEC 12 22:49:49	2018 DEC 12 23:19:06	3514.8	123.8	-95.0	-70.5	-37.9	-46.9	38.1	43.0	14.8	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
140	2018 DEC 12 23:19:06	2018 DEC 12 23:48:46	2018 DEC 13 00:18:26	3560.1	-70.5	70.0	95.0	38.1	47.7	-38.2	137.1	2.7	4	-	-	-		
140	2018 DEC 13 00:18:26	2018 DEC 13 00:47:43	2018 DEC 13 01:17:00	3513.5	95.0	-123.7	-99.3	-38.2	-46.6	38.3	42.8	14.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
141	2018 DEC 13 01:17:00	2018 DEC 13 01:46:39	2018 DEC 13 02:16:19	3558.7	-99.3	41.2	66.2	38.3	47.5	-38.5	137.2	2.7	1	-	-	-		
141	2018 DEC 13 02:16:19	2018 DEC 13 02:45:36	2018 DEC 13 03:14:54	3515.4	66.2	-152.5	-128.1	-38.5	-46.4	38.6	42.7	14.8	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
142	2018 DEC 13 03:14:54	2018 DEC 13 03:44:34	2018 DEC 13 04:14:13	3559.3	-128.1	12.4	37.4	38.6	47.2	-38.7	137.5	2.7	4	-	-	-		
142	2018 DEC 13 04:14:13	2018 DEC 13 04:43:32	2018 DEC 13 05:12:51	3517.2	37.4	178.6	-157.0	-38.7	-46.2	38.8	42.4	14.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
143	2018 DEC 13 05:12:51	2018 DEC 13 05:42:31	2018 DEC 13 06:12:12	3561.7	-157.0	-16.5	8.5	38.8	47.0	-38.9	137.7	2.7	3	-	-	-		
143	2018 DEC 13 06:12:12	2018 DEC 13 06:41:31	2018 DEC 13 07:10:49	3516.7	8.5	149.7	174.2	-38.9	-45.9	39.1	42.2	14.7	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
144	2018 DEC 13 07:10:49	2018 DEC 13 07:40:30	2018 DEC 13 08:10:12	3563.2	174.2	-45.3	-20.4	39.1	46.7	-39.2	137.8	2.7	1	-	-	-		
144	2018 DEC 13 08:10:12	2018 DEC 13 08:39:30	2018 DEC 13 09:08:48	3515.7	-20.4	120.9	145.3	-39.2	-45.6	39.3	42.1	14.7	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:CURIOSITY; 	
145	2018 DEC 13 09:08:48	2018 DEC 13 09:38:29	2018 DEC 13 10:08:10	3562.4	145.3	-74.1	-49.2	39.3	46.4	-39.5	138.0	2.7	4	-	-	-		
145	2018 DEC 13 10:08:10	2018 DEC 13 10:37:27	2018 DEC 13 11:06:45	3514.7	-49.2	92.1	116.4	-39.5	-45.4	39.6	41.9	14.7	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
146	2018 DEC 13 11:06:45	2018 DEC 13 11:36:25	2018 DEC 13 12:06:05	3560.2	116.4	-102.8	-78.1	39.6	46.1	-39.8	138.1	2.7	3	-	-	-		
146	2018 DEC 13 12:06:05	2018 DEC 13 12:35:22	2018 DEC 13 13:04:39	3513.9	-78.1	63.4	87.6	-39.8	-45.1	39.9	41.8	14.7	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
147	2018 DEC 13 13:04:39	2018 DEC 13 13:34:18	2018 DEC 13 14:03:58	3559.1	87.6	-131.6	-106.9	39.9	45.9	-40.0	138.3	2.7	1	-	-	-		
147	2018 DEC 13 14:03:58	2018 DEC 13 14:33:15	2018 DEC 13 15:02:32	3513.7	-106.9	34.6	58.8	-40.0	-44.9	40.1	41.6	14.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
148	2018 DEC 13 15:02:32	2018 DEC 13 15:32:12	2018 DEC 13 16:01:53	3560.8	58.8	-160.5	-135.7	40.1	45.7	-40.2	138.5	2.7	1	-	-	-		
148	2018 DEC 13 16:01:53	2018 DEC 13 16:31:11	2018 DEC 13 17:00:29	3516.0	-135.7	5.7	30.0	-40.2	-44.6	40.3	41.4	14.7	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
149	2018 DEC 13 17:00:29	2018 DEC 13 17:30:09	2018 DEC 13 17:59:50	3561.2	30.0	170.7	-164.6	40.3	45.4	-40.5	138.7	2.6	4	-	-	-		
149	2018 DEC 13 17:59:50	2018 DEC 13 18:29:09	2018 DEC 13 18:58:28	3517.8	-164.6	-23.2	1.1	-40.5	-44.4	40.6	41.2	14.7	4	-		3x COP rows -1: UVIS off	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
150	2018 DEC 13 18:58:28	2018 DEC 13 19:28:08	2018 DEC 13 19:57:48	3560.6	1.1	141.8	166.6	40.6	45.2	-40.7	138.9	2.6	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
150	2018 DEC 13 19:57:48	2018 DEC 13 20:27:07	2018 DEC 13 20:56:26	3518.1	166.6	-52.0	-27.8	-40.7	-44.1	40.9	41.0	14.7	17	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
151	2018 DEC 13 20:56:26	2018 DEC 13 21:26:06	2018 DEC 13 21:55:46	3559.7	-27.8	113.0	137.7	40.9	44.9	-41.0	139.1	2.6	4	-	-	-		
151	2018 DEC 13 21:55:46	2018 DEC 13 22:25:04	2018 DEC 13 22:54:23	3516.8	137.7	-80.8	-56.6	-41.0	-43.8	41.2	40.9	14.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
152	2018 DEC 13 22:54:23	2018 DEC 13 23:24:02	2018 DEC 13 23:53:42	3559.0	-56.6	84.2	108.8	41.2	44.7	-41.3	139.2	2.6	1	-	-	-		
152	2018 DEC 13 23:53:42	2018 DEC 14 00:22:59	2018 DEC 14 00:52:17	3515.0	108.8	-109.6	-85.5	-41.3	-43.6	41.4	40.7	14.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
153	2018 DEC 14 00:52:17	2018 DEC 14 01:21:56	2018 DEC 14 01:51:34	3557.5	-85.5	55.4	80.0	41.4	44.5	-41.5	139.3	2.6	4	-	-	-		
153	2018 DEC 14 01:51:34	2018 DEC 14 02:20:52	2018 DEC 14 02:50:10	3515.5	80.0	-138.4	-114.3	-41.5	-43.4	41.6	40.6	14.7	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
154	2018 DEC 14 02:50:10	2018 DEC 14 03:19:49	2018 DEC 14 03:49:27	3557.5	-114.3	26.6	51.2	41.6	44.3	-41.7	139.6	2.6	1	-	-	-		
154	2018 DEC 14 03:49:27	2018 DEC 14 04:18:46	2018 DEC 14 04:48:05	3517.6	51.2	-167.3	-143.1	-41.7	-43.1	41.8	40.3	14.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
155	2018 DEC 14 04:48:05	2018 DEC 14 05:17:45	2018 DEC 14 05:47:24	3559.6	-143.1	-2.3	22.4	41.8	44.0	-41.9	139.8	2.6	4	-	-	-		
155	2018 DEC 14 05:47:24	2018 DEC 14 06:16:43	2018 DEC 14 06:46:02	3517.7	22.4	163.8	-171.9	-41.9	-42.9	42.1	40.1	14.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
156	2018 DEC 14 06:46:02	2018 DEC 14 07:15:43	2018 DEC 14 07:45:24	3561.6	-171.9	-31.2	-6.5	42.1	43.8	-42.2	140.0	2.6	1	-	-	-		
156	2018 DEC 14 07:45:24	2018 DEC 14 08:14:42	2018 DEC 14 08:44:00	3516.7	-6.5	135.0	159.2	-42.2	-42.7	42.3	39.9	14.6	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
157	2018 DEC 14 08:44:00	2018 DEC 14 09:13:41	2018 DEC 14 09:43:22	3561.9	159.2	-60.0	-35.3	42.3	43.5	-42.5	140.2	2.6	4	-	-	-		
157	2018 DEC 14 09:43:22	2018 DEC 14 10:12:40	2018 DEC 14 10:41:58	3515.7	-35.3	106.1	130.3	-42.5	-42.4	42.6	39.8	14.6	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
158	2018 DEC 14 10:41:58	2018 DEC 14 11:11:38	2018 DEC 14 11:41:18	3560.1	130.3	-88.8	-64.2	42.6	43.2	-42.7	140.3	2.6	1	-	-	-		
158	2018 DEC 14 11:41:18	2018 DEC 14 12:10:36	2018 DEC 14 12:39:53	3514.9	-64.2	77.4	101.5	-42.7	-42.2	42.9	39.6	14.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
159	2018 DEC 14 12:39:53	2018 DEC 14 13:09:32	2018 DEC 14 13:39:11	3557.8	101.5	-117.6	-93.0	42.9	43.0	-43.0	140.5	2.6	4	-	-	-		
159	2018 DEC 14 13:39:11	2018 DEC 14 14:08:28	2018 DEC 14 14:37:45	3514.3	-93.0	48.6	72.6	-43.0	-41.9	43.1	39.4	14.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
160	2018 DEC 14 14:37:45	2018 DEC 14 15:07:24	2018 DEC 14 15:37:03	3558.5	72.6	-146.4	-121.8	43.1	42.8	-43.2	140.7	2.5	1	-	-	-		
160	2018 DEC 14 15:37:03	2018 DEC 14 16:06:21	2018 DEC 14 16:35:39	3515.7	-121.8	19.7	43.8	-43.2	-41.7	43.3	39.2	14.6	1	-		COP row -1: UVIS off		
161	2018 DEC 14 16:35:39	2018 DEC 14 17:05:19	2018 DEC 14 17:34:59	3560.1	43.8	-175.3	-150.7	43.3	42.6	-43.4	140.9	2.5	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
161	2018 DEC 14 17:34:59	2018 DEC 14 18:04:18	2018 DEC 14 18:33:37	3517.9	-150.7	-9.2	15.0	-43.4	-41.5	43.5	39.0	14.6	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
162	2018 DEC 14 18:33:37	2018 DEC 14 19:03:17	2018 DEC 14 19:32:57	3559.8	15.0	155.8	-179.5	43.5	42.4	-43.6	141.1	2.5	3	-	-	-		
162	2018 DEC 14 19:32:57	2018 DEC 14 20:02:16	2018 DEC 14 20:31:36	3518.9	-179.5	-38.1	-13.8	-43.6	-41.3	43.7	38.8	14.5	3	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
163	2018 DEC 14 20:31:36	2018 DEC 14 21:01:15	2018 DEC 14 21:30:55	3558.9	-13.8	126.9	151.6	43.7	42.1	-43.8	141.3	2.5	4	-	-	-		
163	2018 DEC 14 21:30:55	2018 DEC 14 22:00:14	2018 DEC 14 22:29:33	3518.4	151.6	-66.9	-42.7	-43.8	-41.0	44.0	38.6	14.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
164	2018 DEC 14 22:29:33	2018 DEC 14 22:59:12	2018 DEC 14 23:28:51	3557.8	-42.7	98.1	122.8	44.0	41.9	-44.1	141.5	2.5	1	-	-	-		
164	2018 DEC 14 23:28:51	2018 DEC 14 23:58:09	2018 DEC 15 00:27:28	3516.9	122.8	-95.7	-71.6	-44.1	-40.7	44.2	38.5	14.5	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
165	2018 DEC 15 00:27:28	2018 DEC 15 00:57:06	2018 DEC 15 01:26:45	3556.7	-71.6	69.3	93.9	44.2	41.7	-44.3	141.6	2.5	1	-	-	-		
165	2018 DEC 15 01:26:45	2018 DEC 15 01:56:03	2018 DEC 15 02:25:21	3516.0	93.9	-124.5	-100.4	-44.3	-40.5	44.4	38.3	14.5	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
166	2018 DEC 15 02:25:21	2018 DEC 15 02:54:58	2018 DEC 15 03:24:36	3555.6	-100.4	40.5	65.1	44.4	41.5	-44.5	141.8	2.5	4	-	-	-		
166	2018 DEC 15 03:24:36	2018 DEC 15 03:53:55	2018 DEC 15 04:23:14	3518.1	65.1	-153.4	-129.2	-44.5	-40.3	44.6	38.1	14.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
167	2018 DEC 15 04:23:14	2018 DEC 15 04:52:53	2018 DEC 15 05:22:31	3556.7	-129.2	11.6	36.3	44.6	41.3	-44.7	142.0	2.5	3	-	-	-		
167	2018 DEC 15 05:22:31	2018 DEC 15 05:51:51	2018 DEC 15 06:21:10	3519.5	36.3	177.7	-158.0	-44.7	-40.1	44.8	37.8	14.5	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
168	2018 DEC 15 06:21:10	2018 DEC 15 06:50:50	2018 DEC 15 07:20:29	3559.0	-158.0	-17.3	7.5	44.8	41.1	-44.9	142.3	2.4	1	-	-	-		
168	2018 DEC 15 07:20:29	2018 DEC 15 07:49:49	2018 DEC 15 08:19:08	3518.8	7.5	148.8	173.1	-44.9	-39.9	45.0	37.6	14.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
169	2018 DEC 15 08:19:08	2018 DEC 15 08:48:48	2018 DEC 15 09:18:29	3560.4	173.1	-46.2	-21.4	45.0	40.8	-45.1	142.5	2.4	4	-	-	-		
169	2018 DEC 15 09:18:29	2018 DEC 15 09:47:47	2018 DEC 15 10:17:06	3517.6	-21.4	119.9	144.2	-45.1	-39.7	45.3	37.4	14.5	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:INSIGHT; 	
170	2018 DEC 15 10:17:06	2018 DEC 15 10:46:46	2018 DEC 15 11:16:26	3559.5	144.2	-75.0	-50.3	45.3	40.6	-45.4	142.6	2.4	1	-	-	-		
170	2018 DEC 15 11:16:26	2018 DEC 15 11:45:44	2018 DEC 15 12:15:02	3516.5	-50.3	91.1	115.4	-45.4	-39.5	45.5	37.3	14.5	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
171	2018 DEC 15 12:15:02	2018 DEC 15 12:44:41	2018 DEC 15 13:14:19	3557.3	115.4	-103.8	-79.1	45.5	40.3	-45.6	142.8	2.4	4	-	-	-		
171	2018 DEC 15 13:14:19	2018 DEC 15 13:43:37	2018 DEC 15 14:12:55	3515.7	-79.1	62.3	86.5	-45.6	-39.2	45.7	37.1	14.5	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
172	2018 DEC 15 14:12:55	2018 DEC 15 14:42:33	2018 DEC 15 15:12:12	3556.6	86.5	-132.7	-107.9	45.7	40.2	-45.8	143.0	2.4	3	-	-	-		
172	2018 DEC 15 15:12:12	2018 DEC 15 15:41:30	2018 DEC 15 16:10:47	3515.8	-107.9	33.4	57.7	-45.8	-39.0	45.9	36.9	14.4	3	CH4 2SUBD 02		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&PossibleOCM; 	
173	2018 DEC 15 16:10:47	2018 DEC 15 16:40:27	2018 DEC 15 17:10:06	3558.5	57.7	-161.6	-136.7	45.9	40.0	-46.0	143.2	2.4	1	-	-	-		
173	2018 DEC 15 17:10:06	2018 DEC 15 17:39:25	2018 DEC 15 18:08:44	3518.0	-136.7	4.5	28.9	-46.0	-38.8	46.1	36.7	14.4	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
174	2018 DEC 15 18:08:44	2018 DEC 15 18:38:23	2018 DEC 15 19:08:03	3558.7	28.9	169.5	-165.6	46.1	39.7	-46.2	143.4	2.4	4	-	-	-		
174	2018 DEC 15 19:08:03	2018 DEC 15 19:37:22	2018 DEC 15 20:06:42	3519.6	-165.6	-24.4	0.1	-46.2	-38.6	46.3	36.5	14.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
175	2018 DEC 15 20:06:42	2018 DEC 15 20:36:21	2018 DEC 15 21:06:00	3557.9	0.1	140.6	165.6	46.3	39.5	-46.4	143.7	2.4	3	-	-	-		
175	2018 DEC 15 21:06:00	2018 DEC 15 21:35:20	2018 DEC 15 22:04:40	3519.8	165.6	-53.3	-28.8	-46.4	-38.4	46.5	36.3	14.4	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
176	2018 DEC 15 22:04:40	2018 DEC 15 22:34:18	2018 DEC 15 23:03:57	3556.9	-28.8	111.8	136.7	46.5	39.3	-46.7	143.8	2.4	1	-	-	-		
