UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2017 MAR 06 19:10:30,-85.4,-42.6,18:33:20,37.0,121.1,87.3,26891.3
2017 MAR 06 19:10:40,-85.4,-42.6,18:33:25,37.0,121.1,87.3,26883.2
2017 MAR 06 19:10:50,-85.4,-42.6,18:33:30,37.0,121.1,87.3,26875.0
2017 MAR 06 19:11:00,-85.5,-42.5,18:33:36,36.9,121.1,87.3,26866.9
2017 MAR 06 19:11:10,-85.5,-42.5,18:33:41,36.9,121.1,87.4,26858.7
2017 MAR 06 19:11:20,-85.5,-42.5,18:33:48,36.9,121.1,87.4,26850.5
2017 MAR 06 19:11:30,-85.5,-42.5,18:33:54,36.8,121.1,87.4,26842.3
2017 MAR 06 19:11:40,-85.5,-42.5,18:34:01,36.8,121.1,87.4,26834.1
2017 MAR 06 19:11:50,-85.5,-42.4,18:34:09,36.7,121.1,87.5,26826.0
2017 MAR 06 19:12:00,-85.5,-42.4,18:34:17,36.7,121.1,87.5,26817.8
2017 MAR 06 19:12:10,-85.5,-42.3,18:34:25,36.6,121.1,87.5,26809.6
2017 MAR 06 19:12:20,-85.5,-42.3,18:34:34,36.5,121.1,87.6,26801.4
2017 MAR 06 19:12:30,-85.5,-42.2,18:34:43,36.4,121.1,87.6,26793.2
2017 MAR 06 19:12:40,-85.5,-42.1,18:34:53,36.4,121.1,87.7,26785.0
2017 MAR 06 19:12:50,-85.5,-42.1,18:35:04,36.3,121.1,87.7,26776.7
2017 MAR 06 19:13:00,-85.5,-42.0,18:35:15,36.2,121.1,87.8,26768.5
2017 MAR 06 19:13:10,-85.5,-41.9,18:35:26,36.1,121.1,87.8,26760.3
2017 MAR 06 19:13:20,-85.5,-41.8,18:35:38,36.0,121.1,87.9,26752.1
2017 MAR 06 19:13:30,-85.5,-41.7,18:35:51,35.9,121.1,88.0,26743.8
2017 MAR 06 19:13:40,-85.5,-41.6,18:36:04,35.8,121.1,88.0,26735.6
2017 MAR 06 19:13:50,-85.5,-41.5,18:36:18,35.7,121.1,88.1,26727.4
2017 MAR 06 19:14:00,-85.5,-41.4,18:36:33,35.6,121.0,88.2,26719.1
2017 MAR 06 19:14:10,-85.4,-41.3,18:36:48,35.4,121.0,88.2,26710.9
2017 MAR 06 19:14:20,-85.4,-41.2,18:37:04,35.3,121.0,88.3,26702.6
2017 MAR 06 19:14:30,-85.4,-41.1,18:37:20,35.2,121.0,88.4,26694.3
2017 MAR 06 19:14:40,-85.4,-41.0,18:37:37,35.1,121.0,88.5,26686.1
2017 MAR 06 19:14:50,-85.3,-40.9,18:37:55,34.9,121.0,88.6,26677.8
2017 MAR 06 19:15:00,-85.3,-40.7,18:38:14,34.8,121.0,88.7,26669.5
2017 MAR 06 19:15:10,-85.2,-40.6,18:38:33,34.6,121.0,88.8,26661.3
2017 MAR 06 19:15:20,-85.2,-40.5,18:38:53,34.5,121.0,88.8,26653.0
2017 MAR 06 19:15:30,-85.2,-40.3,18:39:14,34.3,121.0,89.0,26644.7
2017 MAR 06 19:15:40,-85.1,-40.2,18:39:35,34.2,120.9,89.1,26636.4
2017 MAR 06 19:15:50,-85.1,-40.0,18:39:57,34.0,120.9,89.2,26628.1
2017 MAR 06 19:16:00,-85.0,-39.9,18:40:20,33.8,120.9,89.3,26619.8
2017 MAR 06 19:16:10,-84.9,-39.8,18:40:43,33.7,120.9,89.4,26611.5
2017 MAR 06 19:16:20,-84.9,-39.6,18:41:08,33.5,120.9,89.5,26603.2
2017 MAR 06 19:16:30,-84.8,-39.4,18:41:33,33.3,120.9,89.6,26594.9
2017 MAR 06 19:16:40,-84.8,-39.3,18:41:58,33.1,120.9,89.7,26586.6
2017 MAR 06 19:16:50,-84.7,-39.1,18:42:25,32.9,120.8,89.9,26578.2
2017 MAR 06 19:17:00,-84.6,-39.0,18:42:52,32.7,120.8,90.0,26569.9
2017 MAR 06 19:17:10,-84.5,-38.8,18:43:20,32.5,120.8,90.1,26561.6
2017 MAR 06 19:17:20,-84.5,-38.6,18:43:49,32.3,120.8,90.3,26553.2
2017 MAR 06 19:17:30,-84.4,-38.5,18:44:18,32.1,120.8,90.4,26544.9
2017 MAR 06 19:17:40,-84.3,-38.3,18:44:48,31.9,120.8,90.6,26536.6
2017 MAR 06 19:17:50,-84.2,-38.1,18:45:19,31.7,120.8,90.7,26528.2
2017 MAR 06 19:18:00,-84.1,-38.0,18:45:51,31.5,120.7,90.9,26519.8
2017 MAR 06 19:18:10,-84.0,-37.8,18:46:24,31.3,120.7,91.0,26511.5
2017 MAR 06 19:18:20,-83.9,-37.6,18:46:57,31.1,120.7,91.2,26503.1
2017 MAR 06 19:18:30,-83.8,-37.4,18:47:31,30.9,120.7,91.3,26494.8
2017 MAR 06 19:18:40,-83.7,-37.3,18:48:05,30.6,120.7,91.5,26486.4
2017 MAR 06 19:18:50,-83.6,-37.1,18:48:41,30.4,120.6,91.6,26478.0
2017 MAR 06 19:19:00,-83.5,-36.9,18:49:17,30.2,120.6,91.8,26469.6
2017 MAR 06 19:19:10,-83.4,-36.7,18:49:54,29.9,120.6,92.0,26461.2
