Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	242	Ingress	2018 MAY 01 15:34:39	2018 MAY 01 15:41:05	2018 MAY 01 15:39:39	386.0	23.5	-59.3	17.4	
NOMAD	243	Egress	2018 MAY 01 16:13:05	2018 MAY 01 16:19:08	2018 MAY 01 16:14:28	363.0	42.4	75.9	19.3	
ACS	244	Ingress	2018 MAY 01 17:32:32	2018 MAY 01 17:39:00	2018 MAY 01 17:37:34	388.0	-5.1	-59.2	17.4	
ACS	245	Egress	2018 MAY 01 18:10:52	2018 MAY 01 18:16:56	2018 MAY 01 18:12:16	364.0	13.4	75.7	19.3	
N/A	246	Ingress	2018 MAY 01 19:30:32	2018 MAY 01 19:37:02	2018 MAY 01 19:35:35	390.0	-33.6	-58.8	17.5	
N/A	247	Egress	2018 MAY 01 20:08:44	2018 MAY 01 20:14:51	2018 MAY 01 20:10:09	367.0	-15.6	75.6	19.3	
N/A	248	Ingress	2018 MAY 01 21:28:32	2018 MAY 01 21:35:03	2018 MAY 01 21:33:36	391.0	-62.2	-58.5	17.5	
N/A	249	Egress	2018 MAY 01 22:06:37	2018 MAY 01 22:12:46	2018 MAY 01 22:08:02	369.0	-44.6	75.4	19.3	
NOMAD	250	Ingress	2018 MAY 01 23:26:29	2018 MAY 01 23:33:03	2018 MAY 01 23:31:35	394.0	-90.8	-58.2	17.5	
NOMAD	251	Egress	2018 MAY 02 00:04:26	2018 MAY 02 00:10:37	2018 MAY 02 00:05:51	371.0	-73.8	75.1	19.2	
ACS	252	Ingress	2018 MAY 02 01:24:22	2018 MAY 02 01:30:59	2018 MAY 02 01:29:31	397.0	-119.5	-58.2	17.5	
ACS	253	Egress	2018 MAY 02 02:02:13	2018 MAY 02 02:08:26	2018 MAY 02 02:03:39	373.0	-103.0	74.8	19.2	
NOMAD	254	Ingress	2018 MAY 02 03:22:14	2018 MAY 02 03:28:54	2018 MAY 02 03:27:25	400.0	-148.1	-58.2	17.5	
NOMAD	255	Egress	2018 MAY 02 04:00:00	2018 MAY 02 04:06:16	2018 MAY 02 04:01:26	376.0	-132.0	74.5	19.2	
NOMAD	256	Ingress	2018 MAY 02 05:20:08	2018 MAY 02 05:26:50	2018 MAY 02 05:25:21	402.0	-176.6	-57.7	17.5	
NOMAD	257	Egress	2018 MAY 02 05:57:47	2018 MAY 02 06:04:05	2018 MAY 02 05:59:14	378.0	-160.9	74.4	19.2	
ACS	258	Ingress	2018 MAY 02 07:18:06	2018 MAY 02 07:24:49	2018 MAY 02 07:23:20	403.0	154.8	-57.6	17.5	
ACS	259	Egress	2018 MAY 02 07:55:36	2018 MAY 02 08:01:56	2018 MAY 02 07:57:04	380.0	170.1	74.1	19.1	
N/A	260	Ingress	2018 MAY 02 09:16:04	2018 MAY 02 09:22:50	2018 MAY 02 09:21:20	406.0	126.2	-57.3	17.5	
N/A	261	Egress	2018 MAY 02 09:53:27	2018 MAY 02 09:59:48	2018 MAY 02 09:54:54	381.0	141.1	73.9	19.1	
N/A	262	Ingress	2018 MAY 02 11:14:03	2018 MAY 02 11:20:51	2018 MAY 02 11:19:20	408.0	97.6	-57.1	17.5	
N/A	263	Egress	2018 MAY 02 11:51:18	2018 MAY 02 11:57:42	2018 MAY 02 11:52:46	384.0	112.1	73.7	19.1	
NOMAD	264	Ingress	2018 MAY 02 13:11:59	2018 MAY 02 13:18:50	2018 MAY 02 13:17:19	411.0	69.0	-56.8	17.5	
NOMAD	265	Egress	2018 MAY 02 13:49:08	2018 MAY 02 13:55:35	2018 MAY 02 13:50:37	387.0	83.1	73.5	19.1	
ACS	266	Ingress	2018 MAY 02 15:09:52	2018 MAY 02 15:16:45	2018 MAY 02 15:15:14	413.0	40.3	-56.7	17.5	
ACS	267	Egress	2018 MAY 02 15:46:54	2018 MAY 02 15:53:23	2018 MAY 02 15:48:23	389.0	54.1	73.2	19.1	
NOMAD	268	Ingress	2018 MAY 02 17:07:43	2018 MAY 02 17:14:40	2018 MAY 02 17:13:08	417.0	11.7	-56.6	17.5	
NOMAD	269	Egress	2018 MAY 02 17:44:38	2018 MAY 02 17:51:10	2018 MAY 02 17:46:08	392.0	25.0	72.9	19.0	
ACS	270	Ingress	2018 MAY 02 19:05:43	2018 MAY 02 19:12:41	2018 MAY 02 19:11:09	418.0	-16.8	-56.1	17.5	
ACS	271	Egress	2018 MAY 02 19:42:29	2018 MAY 02 19:49:03	2018 MAY 02 19:43:59	394.0	-3.8	72.7	19.0	
N/A	272	Ingress	2018 MAY 02 21:03:45	2018 MAY 02 21:10:45	2018 MAY 02 21:09:12	420.0	-45.4	-55.8	17.5	
N/A	273	Egress	2018 MAY 02 21:40:21	2018 MAY 02 21:46:58	2018 MAY 02 21:41:52	397.0	-32.8	72.5	19.0	
NOMAD	274	Ingress	2018 MAY 02 23:01:44	2018 MAY 02 23:08:47	2018 MAY 02 23:07:13	423.0	-74.0	-55.5	17.5	
NOMAD	275	Egress	2018 MAY 02 23:38:11	2018 MAY 02 23:44:51	2018 MAY 02 23:39:43	400.0	-61.8	72.2	19.0	
NOMAD	276	Ingress	2018 MAY 03 00:59:39	2018 MAY 03 01:06:46	2018 MAY 03 01:05:11	427.0	-102.7	-55.6	17.5	
NOMAD	277	Egress	2018 MAY 03 01:35:58	2018 MAY 03 01:42:41	2018 MAY 03 01:37:30	403.0	-90.8	71.8	19.0	
ACS	278	Ingress	2018 MAY 03 02:57:32	2018 MAY 03 03:04:42	2018 MAY 03 03:03:07	430.0	-131.3	-55.5	17.5	
ACS	279	Egress	2018 MAY 03 03:33:44	2018 MAY 03 03:40:29	2018 MAY 03 03:35:17	405.0	-119.8	71.5	18.9	
NOMAD	280	Ingress	2018 MAY 03 04:55:26	2018 MAY 03 05:02:39	2018 MAY 03 05:01:03	433.0	-159.9	-55.1	17.6	
NOMAD	281	Egress	2018 MAY 03 05:31:31	2018 MAY 03 05:38:19	2018 MAY 03 05:33:04	408.0	-148.7	71.4	18.9	
ACS	282	Ingress	2018 MAY 03 06:53:24	2018 MAY 03 07:00:39	2018 MAY 03 06:59:02	435.0	171.5	-55.0	17.6	
ACS	283	Egress	2018 MAY 03 07:29:18	2018 MAY 03 07:36:10	2018 MAY 03 07:30:53	412.0	-177.6	71.1	18.9	
N/A	284	Ingress	2018 MAY 03 08:51:23	2018 MAY 03 08:58:41	2018 MAY 03 08:57:04	438.0	142.9	-54.6	17.6	
N/A	285	Egress	2018 MAY 03 09:27:08	2018 MAY 03 09:34:01	2018 MAY 03 09:28:42	413.0	153.5	70.8	18.9	
N/A	286	Ingress	2018 MAY 03 10:49:23	2018 MAY 03 10:56:44	2018 MAY 03 10:55:06	441.0	114.3	-54.3	17.6	
N/A	287	Egress	2018 MAY 03 11:24:58	2018 MAY 03 11:31:54	2018 MAY 03 11:26:33	416.0	124.5	70.5	18.9	
N/A	288	Ingress	2018 MAY 03 12:47:21	2018 MAY 03 12:54:46	2018 MAY 03 12:53:07	445.0	85.6	-54.0	17.6	
N/A	289	Egress	2018 MAY 03 13:22:48	2018 MAY 03 13:29:48	2018 MAY 03 13:24:24	420.0	95.6	70.3	18.8	
NOMAD	290	Ingress	2018 MAY 03 14:45:16	2018 MAY 03 14:52:44	2018 MAY 03 14:51:05	448.0	57.0	-54.1	17.6	
NOMAD	291	Egress	2018 MAY 03 15:20:35	2018 MAY 03 15:27:39	2018 MAY 03 15:22:12	424.0	66.6	69.9	18.8	
NOMAD	292	Ingress	2018 MAY 03 16:43:08	2018 MAY 03 16:50:40	2018 MAY 03 16:49:00	452.0	28.4	-54.0	17.6	
NOMAD	293	Egress	2018 MAY 03 17:18:18	2018 MAY 03 17:25:25	2018 MAY 03 17:19:56	427.0	37.7	69.6	18.8	
ACS	294	Ingress	2018 MAY 03 18:41:03	2018 MAY 03 18:48:39	2018 MAY 03 18:46:59	456.0	-0.2	-53.4	17.6	
ACS	295	Egress	2018 MAY 03 19:16:04	2018 MAY 03 19:23:13	2018 MAY 03 19:17:42	429.0	8.8	69.3	18.8	
N/A	296	Ingress	2018 MAY 03 20:39:06	2018 MAY 03 20:46:44	2018 MAY 03 20:45:03	458.0	-28.8	-53.1	17.6	
N/A	297	Egress	2018 MAY 03 21:13:56	2018 MAY 03 21:21:09	2018 MAY 03 21:15:35	433.0	-20.0	69.1	18.8	
N/A	298	Ingress	2018 MAY 03 22:37:08	2018 MAY 03 22:44:49	2018 MAY 03 22:43:07	461.0	-57.4	-52.7	17.6	
N/A	299	Egress	2018 MAY 03 23:11:46	2018 MAY 03 23:19:02	2018 MAY 03 23:13:26	436.0	-49.0	68.8	18.8	
NOMAD	300	Ingress	2018 MAY 04 00:35:06	2018 MAY 04 00:42:52	2018 MAY 04 00:41:09	466.0	-86.0	-52.4	17.6	
NOMAD	301	Egress	2018 MAY 04 01:09:32	2018 MAY 04 01:16:53	2018 MAY 04 01:11:13	441.0	-78.0	68.3	18.7	
ACS	302	Ingress	2018 MAY 04 02:33:00	2018 MAY 04 02:40:51	2018 MAY 04 02:39:07	471.0	-114.7	-52.4	17.6	
ACS	303	Egress	2018 MAY 04 03:07:16	2018 MAY 04 03:14:41	2018 MAY 04 03:08:58	445.0	-106.9	67.8	18.7	
NOMAD	304	Ingress	2018 MAY 04 04:30:54	2018 MAY 04 04:38:49	2018 MAY 04 04:37:04	475.0	-143.3	-51.9	17.6	
NOMAD	305	Egress	2018 MAY 04 05:05:02	2018 MAY 04 05:12:30	2018 MAY 04 05:06:44	448.0	-135.7	67.6	18.7	
ACS	306	Ingress	2018 MAY 04 06:28:51	2018 MAY 04 06:36:49	2018 MAY 04 06:35:03	478.0	-171.9	-51.8	17.6	
ACS	307	Egress	2018 MAY 04 07:02:48	2018 MAY 04 07:10:20	2018 MAY 04 07:04:31	452.0	-164.6	67.3	18.7	
N/A	308	Ingress	2018 MAY 04 08:26:51	2018 MAY 04 08:34:53	2018 MAY 04 08:33:06	482.0	159.5	-51.3	17.6	
N/A	309	Egress	2018 MAY 04 09:00:35	2018 MAY 04 09:08:11	2018 MAY 04 09:02:19	456.0	166.5	67.0	18.7	
NOMAD	310	Ingress	2018 MAY 04 10:24:51	2018 MAY 04 10:32:58	2018 MAY 04 10:31:10	487.0	130.9	-51.0	17.6	
NOMAD	311	Egress	2018 MAY 04 10:58:23	2018 MAY 04 11:06:03	2018 MAY 04 11:00:08	460.0	137.6	66.6	18.7	
N/A	312	Ingress	2018 MAY 04 12:22:51	2018 MAY 04 12:31:02	2018 MAY 04 12:29:13	491.0	102.2	-50.7	17.6	
N/A	313	Egress	2018 MAY 04 12:56:13	2018 MAY 04 13:03:57	2018 MAY 04 12:57:59	464.0	108.8	66.3	18.7	
NOMAD	314	Ingress	2018 MAY 04 14:20:49	2018 MAY 04 14:29:04	2018 MAY 04 14:27:14	495.0	73.6	-50.4	17.7	
NOMAD	315	Egress	2018 MAY 04 14:53:59	2018 MAY 04 15:01:48	2018 MAY 04 14:55:47	469.0	79.9	65.9	18.6	
N/A	316	Ingress	2018 MAY 04 16:18:42	2018 MAY 04 16:27:03	2018 MAY 04 16:25:12	501.0	45.0	-50.3	17.7	
N/A	317	Egress	2018 MAY 04 16:51:42	2018 MAY 04 16:59:36	2018 MAY 04 16:53:31	474.0	51.0	65.4	18.6	
NOMAD	318	Ingress	2018 MAY 04 18:16:37	2018 MAY 04 18:25:02	2018 MAY 04 18:23:10	505.0	16.4	-50.2	17.7	
NOMAD	319	Egress	2018 MAY 04 18:49:25	2018 MAY 04 18:57:22	2018 MAY 04 18:51:15	477.0	22.1	65.1	18.6	
N/A	320	Ingress	2018 MAY 04 20:14:40	2018 MAY 04 20:23:09	2018 MAY 04 20:21:16	509.0	-12.2	-49.3	17.7	
N/A	321	Egress	2018 MAY 04 20:47:14	2018 MAY 04 20:55:16	2018 MAY 04 20:49:05	482.0	-6.7	64.8	18.6	
N/A	322	Ingress	2018 MAY 04 22:12:45	2018 MAY 04 22:21:17	2018 MAY 04 22:19:23	512.0	-40.9	-49.0	17.7	
N/A	323	Egress	2018 MAY 04 22:45:04	2018 MAY 04 22:53:11	2018 MAY 04 22:46:56	487.0	-35.5	64.5	18.6	
ACS	324	Ingress	2018 MAY 05 00:10:45	2018 MAY 05 00:19:24	2018 MAY 05 00:17:28	519.0	-69.5	-48.6	17.7	
ACS	325	Egress	2018 MAY 05 00:42:50	2018 MAY 05 00:51:03	2018 MAY 05 00:44:43	493.0	-64.4	63.9	18.6	
NOMAD	326	Ingress	2018 MAY 05 02:08:42	2018 MAY 05 02:17:28	2018 MAY 05 02:15:30	526.0	-98.1	-48.2	17.7	
NOMAD	327	Egress	2018 MAY 05 02:40:32	2018 MAY 05 02:48:51	2018 MAY 05 02:42:27	499.0	-93.3	63.3	18.6	
NOMAD	328	Ingress	2018 MAY 05 04:06:37	2018 MAY 05 04:15:29	2018 MAY 05 04:13:30	532.0	-126.8	-48.2	17.7	
NOMAD	329	Egress	2018 MAY 05 04:38:15	2018 MAY 05 04:46:39	2018 MAY 05 04:40:11	504.0	-122.2	62.9	18.5	
ACS	330	Ingress	2018 MAY 05 06:04:33	2018 MAY 05 06:13:30	2018 MAY 05 06:11:30	537.0	-155.4	-48.1	17.7	
ACS	331	Egress	2018 MAY 05 06:35:59	2018 MAY 05 06:44:29	2018 MAY 05 06:37:57	510.0	-151.0	62.5	18.5	
N/A	332	Ingress	2018 MAY 05 08:02:34	2018 MAY 05 08:11:36	2018 MAY 05 08:09:34	542.0	176.0	-47.6	17.7	
N/A	333	Egress	2018 MAY 05 08:33:43	2018 MAY 05 08:42:19	2018 MAY 05 08:35:43	516.0	-179.8	62.1	18.5	
NOMAD	334	Ingress	2018 MAY 05 10:00:36	2018 MAY 05 10:09:44	2018 MAY 05 10:07:41	548.0	147.4	-46.7	17.7	
NOMAD	335	Egress	2018 MAY 05 10:31:29	2018 MAY 05 10:40:10	2018 MAY 05 10:33:30	521.0	151.3	61.6	18.5	
N/A	336	Ingress	2018 MAY 05 11:58:38	2018 MAY 05 12:07:52	2018 MAY 05 12:05:47	554.0	118.8	-46.4	17.7	
N/A	337	Egress	2018 MAY 05 12:29:16	2018 MAY 05 12:38:03	2018 MAY 05 12:31:19	527.0	122.5	61.1	18.5	
N/A	338	Ingress	2018 MAY 05 13:56:38	2018 MAY 05 14:05:59	2018 MAY 05 14:03:52	561.0	90.1	-46.6	17.7	
N/A	339	Egress	2018 MAY 05 14:27:03	2018 MAY 05 14:35:56	2018 MAY 05 14:29:07	533.0	93.7	60.7	18.5	
N/A	340	Ingress	2018 MAY 05 15:54:34	2018 MAY 05 16:04:02	2018 MAY 05 16:01:54	568.0	61.4	-46.2	17.7	
N/A	341	Egress	2018 MAY 05 16:24:45	2018 MAY 05 16:33:45	2018 MAY 05 16:26:51	540.0	64.8	60.1	18.5	
N/A	342	Ingress	2018 MAY 05 17:52:28	2018 MAY 05 18:02:04	2018 MAY 05 17:59:53	576.0	32.8	-46.0	17.7	
N/A	343	Egress	2018 MAY 05 18:22:23	2018 MAY 05 18:31:30	2018 MAY 05 18:24:31	547.0	36.0	59.5	18.5	
N/A	344	Ingress	2018 MAY 05 19:50:29	2018 MAY 05 20:00:12	2018 MAY 05 19:57:59	583.0	4.2	-45.4	17.7	
