Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
518	220	220	Dayside_Nadir	OFF	UVIS_2	2018 MAY 09 19:01:05	2018 MAY 09 19:01:15	2018 MAY 09 20:03:57	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
519	220	220	Dayside_Nadir	OFF	UVIS_3	2018 MAY 09 19:01:05	2018 MAY 09 19:01:15	2018 MAY 09 20:03:57	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
520	221	221	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 09 20:49:05	2018 MAY 09 20:49:15	2018 MAY 09 22:01:59	2018 MAY 09 20:49:15	2018 MAY 09 20:59:15	-	2018 MAY 09 22:01:59	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
521	222	222	Dayside_Nadir	OFF	UVIS_1	2018 MAY 09 22:57:11	2018 MAY 09 22:57:21	2018 MAY 10 00:00:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
522	222	222	Dayside_Nadir	OFF	UVIS_2	2018 MAY 09 22:57:11	2018 MAY 09 22:57:21	2018 MAY 10 00:00:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
523	222	222	Dayside_Nadir	OFF	UVIS_3	2018 MAY 09 22:57:11	2018 MAY 09 22:57:21	2018 MAY 10 00:00:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
524	223	223	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 00:45:17	2018 MAY 10 00:45:27	2018 MAY 10 01:58:09	2018 MAY 10 00:45:27	2018 MAY 10 00:55:27	-	2018 MAY 10 01:58:09	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
525	224	224	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 02:53:21	2018 MAY 10 02:53:31	2018 MAY 10 03:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
526	224	224	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 02:53:21	2018 MAY 10 02:53:31	2018 MAY 10 03:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
527	224	224	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 02:53:21	2018 MAY 10 02:53:31	2018 MAY 10 03:56:13	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
528	225	225	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 04:41:23	2018 MAY 10 04:41:33	2018 MAY 10 05:54:11	2018 MAY 10 04:41:33	2018 MAY 10 04:51:33	-	2018 MAY 10 05:54:11	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
529	226	226	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 06:49:21	2018 MAY 10 06:49:31	2018 MAY 10 07:52:11	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
530	226	226	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 06:49:21	2018 MAY 10 06:49:31	2018 MAY 10 07:52:11	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
531	226	226	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 06:49:21	2018 MAY 10 06:49:31	2018 MAY 10 07:52:11	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
532	227	227	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 08:37:21	2018 MAY 10 08:37:31	2018 MAY 10 09:50:13	2018 MAY 10 08:37:31	2018 MAY 10 08:47:31	-	2018 MAY 10 09:50:13	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
533	228	228	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 10:45:27	2018 MAY 10 10:45:37	2018 MAY 10 11:48:19	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
534	228	228	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 10:45:27	2018 MAY 10 10:45:37	2018 MAY 10 11:48:19	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
535	228	228	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 10:45:27	2018 MAY 10 10:45:37	2018 MAY 10 11:48:19	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
536	229	229	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 12:33:35	2018 MAY 10 12:33:45	2018 MAY 10 13:46:27	2018 MAY 10 12:33:45	2018 MAY 10 12:43:45	-	2018 MAY 10 13:46:27	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
537	230	230	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 14:41:41	2018 MAY 10 14:41:51	2018 MAY 10 15:44:33	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
538	230	230	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 14:41:41	2018 MAY 10 14:41:51	2018 MAY 10 15:44:33	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
539	230	230	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 14:41:41	2018 MAY 10 14:41:51	2018 MAY 10 15:44:33	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
540	231	231	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 16:29:43	2018 MAY 10 16:29:53	2018 MAY 10 17:42:35	2018 MAY 10 16:29:53	2018 MAY 10 16:39:53	-	2018 MAY 10 17:42:35	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
541	232	232	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 18:37:45	2018 MAY 10 18:37:55	2018 MAY 10 19:40:33	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
542	232	232	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 18:37:45	2018 MAY 10 18:37:55	2018 MAY 10 19:40:33	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
543	232	232	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 18:37:45	2018 MAY 10 18:37:55	2018 MAY 10 19:40:33	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
544	233	233	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 10 20:25:45	2018 MAY 10 20:25:55	2018 MAY 10 21:38:37	2018 MAY 10 20:25:55	2018 MAY 10 20:35:55	-	2018 MAY 10 21:38:37	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
545	234	234	Dayside_Nadir	OFF	UVIS_1	2018 MAY 10 22:33:51	2018 MAY 10 22:34:01	2018 MAY 10 23:36:45	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
546	234	234	Dayside_Nadir	OFF	UVIS_2	2018 MAY 10 22:33:51	2018 MAY 10 22:34:01	2018 MAY 10 23:36:45	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
547	234	234	Dayside_Nadir	OFF	UVIS_3	2018 MAY 10 22:33:51	2018 MAY 10 22:34:01	2018 MAY 10 23:36:45	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
548	235	235	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 11 00:22:01	2018 MAY 11 00:22:11	2018 MAY 11 01:34:53	2018 MAY 11 00:22:11	2018 MAY 11 00:32:11	-	2018 MAY 11 01:34:53	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
549	236	236	Dayside_Nadir	OFF	UVIS_1	2018 MAY 11 02:30:09	2018 MAY 11 02:30:19	2018 MAY 11 03:32:59	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
550	236	236	Dayside_Nadir	OFF	UVIS_2	2018 MAY 11 02:30:09	2018 MAY 11 02:30:19	2018 MAY 11 03:32:59	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
551	236	236	Dayside_Nadir	OFF	UVIS_3	2018 MAY 11 02:30:09	2018 MAY 11 02:30:19	2018 MAY 11 03:32:59	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
552	237	237	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 11 04:18:15	2018 MAY 11 04:18:25	2018 MAY 11 05:31:03	2018 MAY 11 04:18:25	2018 MAY 11 04:28:25	-	2018 MAY 11 05:31:03	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
553	238	238	Dayside_Nadir	OFF	UVIS_1	2018 MAY 11 06:26:17	2018 MAY 11 06:26:27	2018 MAY 11 07:29:03	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
554	238	238	Dayside_Nadir	OFF	UVIS_2	2018 MAY 11 06:26:17	2018 MAY 11 06:26:27	2018 MAY 11 07:29:03	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
555	238	238	Dayside_Nadir	OFF	UVIS_3	2018 MAY 11 06:26:17	2018 MAY 11 06:26:27	2018 MAY 11 07:29:03	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
556	239	239	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 11 08:14:19	2018 MAY 11 08:14:29	2018 MAY 11 09:27:07	2018 MAY 11 08:14:29	2018 MAY 11 08:24:29	-	2018 MAY 11 09:27:07	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
557	240	240	Dayside_Nadir	OFF	UVIS_1	2018 MAY 11 10:22:25	2018 MAY 11 10:22:35	2018 MAY 11 11:25:13	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
558	240	240	Dayside_Nadir	OFF	UVIS_2	2018 MAY 11 10:22:25	2018 MAY 11 10:22:35	2018 MAY 11 11:25:13	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
559	240	240	Dayside_Nadir	OFF	UVIS_3	2018 MAY 11 10:22:25	2018 MAY 11 10:22:35	2018 MAY 11 11:25:13	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
560	241	241	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 11 12:10:35	2018 MAY 11 12:10:45	2018 MAY 11 13:23:25	2018 MAY 11 12:10:45	2018 MAY 11 12:20:45	-	2018 MAY 11 13:23:25	Same	Same	Same	Same	Same	Same	3760.0	4360.0	3760.0	4360.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
561	242	242	Dayside_Nadir	OFF	UVIS_1	2018 MAY 11 14:18:43	2018 MAY 11 14:18:53	2018 MAY 11 15:21:35	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
562	242	242	Dayside_Nadir	OFF	UVIS_2	2018 MAY 11 14:18:43	2018 MAY 11 14:18:53	2018 MAY 11 15:21:35	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
563	242	242	Dayside_Nadir	OFF	UVIS_3	2018 MAY 11 14:18:43	2018 MAY 11 14:18:53	2018 MAY 11 15:21:35	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
564	243	243	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 11 16:06:51	2018 MAY 11 16:07:01	2018 MAY 11 17:19:41	2018 MAY 11 16:07:01	2018 MAY 11 16:17:01	-	2018 MAY 11 17:19:41	Same	Same	Same	Same	Same	Same	3760.0	4360.0	3760.0	4360.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
565	244	244	Dayside_Nadir	OFF	UVIS_1	2018 MAY 11 18:14:57	2018 MAY 11 18:15:07	2018 MAY 11 19:17:43	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
566	244	244	Dayside_Nadir	OFF	UVIS_2	2018 MAY 11 18:14:57	2018 MAY 11 18:15:07	2018 MAY 11 19:17:43	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
567	244	244	Dayside_Nadir	OFF	UVIS_3	2018 MAY 11 18:14:57	2018 MAY 11 18:15:07	2018 MAY 11 19:17:43	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
568	245	245	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 11 20:12:59	2018 MAY 11 20:13:09	2018 MAY 11 21:15:47	2018 MAY 11 20:13:09	2018 MAY 11 20:23:09	-	2018 MAY 11 21:03:09	Same	Same	Same	2018 MAY 11 20:03:09	2018 MAY 11 20:13:09	2018 MAY 11 21:15:47	2400.0	3758.0	3758.0	3758.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
569	246	246	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 11 22:11:07	2018 MAY 11 22:11:17	2018 MAY 11 23:13:57	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
570	247	247	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 12 00:09:17	2018 MAY 12 00:09:27	2018 MAY 12 01:12:09	2018 MAY 12 00:09:27	2018 MAY 12 00:19:27	-	2018 MAY 12 00:59:27	Same	Same	Same	2018 MAY 11 23:59:27	2018 MAY 12 00:09:27	2018 MAY 12 01:12:09	2400.0	3762.0	3762.0	3762.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
571	248	248	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 02:07:29	2018 MAY 12 02:07:39	2018 MAY 12 03:10:19	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
572	249	249	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 12 04:05:41	2018 MAY 12 04:05:51	2018 MAY 12 05:08:27	2018 MAY 12 04:05:51	2018 MAY 12 04:15:51	-	2018 MAY 12 04:55:51	Same	Same	Same	2018 MAY 12 03:55:51	2018 MAY 12 04:05:51	2018 MAY 12 05:08:27	2400.0	3756.0	3756.0	3756.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
573	250	250	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 06:03:47	2018 MAY 12 06:03:57	2018 MAY 12 07:06:33	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
574	251	251	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 12 08:01:51	2018 MAY 12 08:02:01	2018 MAY 12 09:04:37	2018 MAY 12 08:02:01	2018 MAY 12 08:12:01	-	2018 MAY 12 08:52:01	Same	Same	Same	2018 MAY 12 07:52:01	2018 MAY 12 08:02:01	2018 MAY 12 09:04:37	2400.0	3756.0	3756.0	3756.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
575	252	252	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 09:59:59	2018 MAY 12 10:00:09	2018 MAY 12 11:02:47	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
576	253	253	Dayside_Nadir	OFF	UVIS_L	2018 MAY 12 11:58:11	2018 MAY 12 11:58:21	2018 MAY 12 13:00:59	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	1	1125	1125	Science: orders #169, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
577	254	254	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 13:56:25	2018 MAY 12 13:56:35	2018 MAY 12 14:59:13	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
578	255	255	Dayside_Nadir	OFF	UVIS_L	2018 MAY 12 15:54:37	2018 MAY 12 15:54:47	2018 MAY 12 16:57:25	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	1	1125	1125	Science: orders #169, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
579	256	256	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 17:52:47	2018 MAY 12 17:52:57	2018 MAY 12 18:55:33	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
580	257	257	Dayside_Nadir	OFF	UVIS_L	2018 MAY 12 19:50:53	2018 MAY 12 19:51:03	2018 MAY 12 20:53:39	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	1	1125	1125	Science: orders #169, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
581	258	258	Dayside_Nadir	OFF	UVIS_NI	2018 MAY 12 21:49:01	2018 MAY 12 21:49:11	2018 MAY 12 22:51:47	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
582	259	259	Dayside_Nadir	OFF	UVIS_L	2018 MAY 12 23:47:13	2018 MAY 12 23:47:23	2018 MAY 13 00:50:01	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	1	1125	1125	Science: orders #169, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
583	260	260	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 01:45:27	2018 MAY 13 01:45:37	2018 MAY 13 02:48:17	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
584	260	260	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 01:45:27	2018 MAY 13 01:45:37	2018 MAY 13 02:48:17	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
585	260	260	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 01:45:27	2018 MAY 13 01:45:37	2018 MAY 13 02:48:17	-	-	-	-	Same	Same	Same	-	-	-	-	3760.0	-	3760.0	-	-	-	-	-	
586	261	261	Dayside_Nadir	LNO_LL	UVIS_L	2018 MAY 13 03:33:43	2018 MAY 13 03:33:53	2018 MAY 13 04:46:29	2018 MAY 13 03:33:53	2018 MAY 13 03:43:53	-	2018 MAY 13 04:46:29	Same	Same	Same	Same	Same	Same	3756.0	4356.0	3756.0	4356.0	1	1070	1070	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
587	262	262	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 05:41:55	2018 MAY 13 05:42:05	2018 MAY 13 06:44:39	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
588	262	262	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 05:41:55	2018 MAY 13 05:42:05	2018 MAY 13 06:44:39	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
589	262	262	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 05:41:55	2018 MAY 13 05:42:05	2018 MAY 13 06:44:39	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
590	263	263	Dayside_Nadir	LNO_LL	UVIS_L	2018 MAY 13 07:30:03	2018 MAY 13 07:30:13	2018 MAY 13 08:42:47	2018 MAY 13 07:30:13	2018 MAY 13 07:40:13	-	2018 MAY 13 08:42:47	Same	Same	Same	Same	Same	Same	3754.0	4354.0	3754.0	4354.0	1	1070	1070	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
591	264	264	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 09:38:09	2018 MAY 13 09:38:19	2018 MAY 13 10:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
592	264	264	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 09:38:09	2018 MAY 13 09:38:19	2018 MAY 13 10:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
593	264	264	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 09:38:09	2018 MAY 13 09:38:19	2018 MAY 13 10:40:55	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
594	265	265	Dayside_Nadir	LNO_LL	UVIS_L	2018 MAY 13 11:26:21	2018 MAY 13 11:26:31	2018 MAY 13 12:39:09	2018 MAY 13 11:26:31	2018 MAY 13 11:36:31	-	2018 MAY 13 12:39:09	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1070	1070	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
595	266	266	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 13:34:37	2018 MAY 13 13:34:47	2018 MAY 13 14:37:25	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
596	266	266	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 13:34:37	2018 MAY 13 13:34:47	2018 MAY 13 14:37:25	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
597	266	266	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 13:34:37	2018 MAY 13 13:34:47	2018 MAY 13 14:37:25	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
598	267	267	Dayside_Nadir	LNO_LL	UVIS_L	2018 MAY 13 15:22:53	2018 MAY 13 15:23:03	2018 MAY 13 16:35:41	2018 MAY 13 15:23:03	2018 MAY 13 15:33:03	-	2018 MAY 13 16:35:41	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1070	1070	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
599	268	268	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 17:31:07	2018 MAY 13 17:31:17	2018 MAY 13 18:33:53	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
600	268	268	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 17:31:07	2018 MAY 13 17:31:17	2018 MAY 13 18:33:53	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
601	268	268	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 17:31:07	2018 MAY 13 17:31:17	2018 MAY 13 18:33:53	-	-	-	-	Same	Same	Same	-	-	-	-	3756.0	-	3756.0	-	-	-	-	-	
602	269	269	Dayside_Nadir	LNO_LL	UVIS_L	2018 MAY 13 19:19:17	2018 MAY 13 19:19:27	2018 MAY 13 20:32:03	2018 MAY 13 19:19:27	2018 MAY 13 19:29:27	-	2018 MAY 13 20:32:03	Same	Same	Same	Same	Same	Same	3756.0	4356.0	3756.0	4356.0	1	1070	1070	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
603	270	270	Dayside_Nadir	OFF	UVIS_1	2018 MAY 13 21:27:27	2018 MAY 13 21:27:37	2018 MAY 13 22:30:11	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
604	270	270	Dayside_Nadir	OFF	UVIS_2	2018 MAY 13 21:27:27	2018 MAY 13 21:27:37	2018 MAY 13 22:30:11	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
605	270	270	Dayside_Nadir	OFF	UVIS_3	2018 MAY 13 21:27:27	2018 MAY 13 21:27:37	2018 MAY 13 22:30:11	-	-	-	-	Same	Same	Same	-	-	-	-	3754.0	-	3754.0	-	-	-	-	-	
606	271	271	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 13 23:15:37	2018 MAY 13 23:15:47	2018 MAY 14 00:28:25	2018 MAY 13 23:15:47	2018 MAY 13 23:25:47	-	2018 MAY 14 00:28:25	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
607	272	272	Dayside_Nadir	OFF	UVIS_1	2018 MAY 14 01:23:53	2018 MAY 14 01:24:03	2018 MAY 14 02:26:41	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
608	272	272	Dayside_Nadir	OFF	UVIS_2	2018 MAY 14 01:23:53	2018 MAY 14 01:24:03	2018 MAY 14 02:26:41	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
609	272	272	Dayside_Nadir	OFF	UVIS_3	2018 MAY 14 01:23:53	2018 MAY 14 01:24:03	2018 MAY 14 02:26:41	-	-	-	-	Same	Same	Same	-	-	-	-	3758.0	-	3758.0	-	-	-	-	-	
610	273	273	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 14 03:12:09	2018 MAY 14 03:12:19	2018 MAY 14 04:24:57	2018 MAY 14 03:12:19	2018 MAY 14 03:22:19	-	2018 MAY 14 04:24:57	Same	Same	Same	Same	Same	Same	3758.0	4358.0	3758.0	4358.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
