mode,acq_mode,bias_average,dark_average,science_average,vstart,vend,hstart,hend,vod_value,vrd_value,start_delay,acq_delay,integration_time,num_acqs,num_flush,dark_so_steps,dark_nadir_steps,motor_delay,motor_start_position,flag_register,binning_size,control_bits
2,2,0,0,0,57,245,0,327,4095,3480,1,0,20000,65534,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 20000 ms -20 bit - Rhythm = 22017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,5000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 5000 ms -20 bit - Rhythm = 7017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,8263,5000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 5000 ms -20 bit - Rhythm = 15280 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,7000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 7000 ms -20 bit - Rhythm = 9017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,6263,7000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 7000 ms -20 bit - Rhythm = 15280 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,10000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 10000 ms -20 bit - Rhythm = 12017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,9811,10000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 10000 ms -20 bit - Rhythm = 21828 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,13000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 13000 ms -20 bit - Rhythm = 15017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,6811,13000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 13000 ms -20 bit - Rhythm = 21828 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,16000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 16000 ms -20 bit - Rhythm = 18017 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,7449,16000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 16000 ms -20 bit - Rhythm = 25466 ms
2,2,0,0,0,57,245,0,327,4095,3480,1,0,20000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:245;0:327)-Tint = 20000 ms -20 bit - Rhythm = 22017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,14024,15000,10000,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,2341,15000,10000,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 19358 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,2385,15000,10000,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 19402 ms
2,0,0,0,0,57,245,0,327,4095,3480,1,0,15000,10000,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:245;0:327) - Tint = 15000 ms -16 bit - Rhythm = 17017 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,1,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,4,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,1,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,7,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,3625,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 8642 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,7400,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 12417 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,9765,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 14782 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,15678,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 20695 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,1625,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,5400,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 12417 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,7765,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 14782 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,13678,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 20695 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,3400,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 12417 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,5765,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 14782 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,11678,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 20695 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,2765,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 14782 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,8678,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 20695 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 15017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,5678,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 20695 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 18017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,7851,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 25868 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,818,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 5835 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,6041,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 11058 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,11109,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 16126 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,16484,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 21501 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 7017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,4041,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 11058 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,9109,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 16126 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,14484,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 21501 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 9017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,3884,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 12901 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,8575,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 17592 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,15172,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 24189 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 12017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,7334,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 19351 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,13784,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 25801 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 15017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,10784,13000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 25801 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 18017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,7784,16000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 25801 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 22017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 5017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,5172,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 10189 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,9874,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 14891 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,15577,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 20594 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 7017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,3172,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 10189 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,7874,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 14891 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,13577,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 20594 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 9017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,5874,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 14891 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,11577,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 20594 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,17142,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 26159 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 12017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,2874,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 14891 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,8577,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 20594 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 15017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,5577,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 20594 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 18017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,14246,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 32263 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 22017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 5017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,5304,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 10321 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,10630,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 15647 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,16072,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 21089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 7017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,3304,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 10321 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,8630,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 15647 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,14072,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 21089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 9017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,6630,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 15647 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,12072,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 21089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,16511,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 25528 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 12017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,3630,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 15647 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,9072,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 21089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 15017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,6072,13000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 21089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 18017 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,7511,16000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 25528 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 22017 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,24024,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,39313,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,55064,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 62081 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,22024,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,37313,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,53064,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 62081 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,19024,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,34313,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,50064,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 62081 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,16024,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,31313,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,47064,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 62081 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,13024,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,28313,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,44064,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 62081 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,9024,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 31041 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,24313,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 46330 ms
2,0,0,0,0,57,245,0,1047,4095,3480,1,40064,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 62081 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,24205,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 31222 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,39072,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 46089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,53475,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 60492 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,22205,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 31222 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,37072,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 46089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,51475,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 60492 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,19205,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 31222 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,34072,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 46089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,48475,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 60492 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,16205,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 31222 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,31072,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 46089 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,45475,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 60492 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,13205,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 31222 ms
2,2,0,0,0,57,245,0,1047,4095,3480,1,28072,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:245;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 46089 ms
