Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	49	Egress	2021 MAR 24 14:20:20	2021 MAR 24 14:20:56	2021 MAR 24 14:23:46	206.00	-19.38	-19.97	-22.83	59.34	60.01	62.92	4.91	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	50	Ingress	2021 MAR 24 15:34:05	2021 MAR 24 15:37:13	2021 MAR 24 15:37:51	226.00	126.88	118.69	116.54	-72.82	-75.57	-76.13	15.39	14	-	-	-		
N/A	50	Egress	2021 MAR 24 16:18:14	2021 MAR 24 16:18:50	2021 MAR 24 16:21:40	206.00	-48.24	-48.83	-51.69	59.56	60.21	63.08	4.90	14	-	-	-		
N/A	51	Ingress	2021 MAR 24 17:31:58	2021 MAR 24 17:35:05	2021 MAR 24 17:35:43	225.00	98.09	90.03	87.91	-72.84	-75.54	-76.09	15.40	1	-	-	-	&mroOverlap; 	
NOMAD	51	Egress	2021 MAR 24 18:16:08	2021 MAR 24 18:16:44	2021 MAR 24 18:19:34	206.00	-77.07	-77.65	-80.51	59.71	60.36	63.19	4.89	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	52	Ingress	2021 MAR 24 19:29:53	2021 MAR 24 19:32:59	2021 MAR 24 19:33:37	224.00	69.41	61.54	59.47	-72.80	-75.45	-76.00	15.41	14	-	-	-		
N/A	52	Egress	2021 MAR 24 20:14:04	2021 MAR 24 20:14:40	2021 MAR 24 20:17:29	205.00	-105.89	-106.47	-109.30	59.85	60.49	63.26	4.89	14	-	-	-		
N/A	53	Ingress	2021 MAR 24 21:27:50	2021 MAR 24 21:30:56	2021 MAR 24 21:31:34	224.00	40.81	33.12	31.10	-72.73	-75.34	-75.89	15.43	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	53	Egress	2021 MAR 24 22:12:02	2021 MAR 24 22:12:38	2021 MAR 24 22:15:27	205.00	-134.75	-135.33	-138.15	60.02	60.65	63.38	4.88	1	HCL #8	Science: orders #121, #136, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	54	Ingress	2021 MAR 24 23:25:49	2021 MAR 24 23:28:55	2021 MAR 24 23:29:32	223.00	12.08	4.50	2.58	-72.71	-75.29	-75.81	15.44	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:ARGYRE; 	
N/A	54	Egress	2021 MAR 25 00:10:01	2021 MAR 25 00:10:37	2021 MAR 25 00:13:25	204.00	-163.63	-164.22	-167.01	60.23	60.85	63.53	4.86	1	-	-	-	&daysideMatch:ARGYRE; 	
N/A	55	Ingress	2021 MAR 25 01:23:47	2021 MAR 25 01:26:53	2021 MAR 25 01:27:30	223.00	-16.73	-24.23	-26.12	-72.73	-75.27	-75.79	15.43	14	-	-	-		
ACS	55	Egress	2021 MAR 25 02:08:00	2021 MAR 25 02:08:36	2021 MAR 25 02:11:25	205.00	167.46	166.87	164.06	60.47	61.08	63.73	4.85	14	-	-	-		
NOMAD	56	Ingress	2021 MAR 25 03:21:41	2021 MAR 25 03:24:47	2021 MAR 25 03:25:24	223.00	-45.55	-52.97	-54.84	-72.75	-75.26	-75.77	15.43	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CLARITAS RISE; 	
N/A	56	Egress	2021 MAR 25 04:05:56	2021 MAR 25 04:06:31	2021 MAR 25 04:09:20	204.00	138.57	138.00	135.18	60.69	61.28	63.89	4.84	1	-	-	-	&daysideMatch:CLARITAS RISE; 	
N/A	57	Ingress	2021 MAR 25 05:19:32	2021 MAR 25 05:22:38	2021 MAR 25 05:23:15	223.00	-74.23	-81.54	-83.38	-72.73	-75.20	-75.71	15.44	14	-	-	-		
N/A	57	Egress	2021 MAR 25 06:03:48	2021 MAR 25 06:04:23	2021 MAR 25 06:07:12	204.00	109.74	109.17	106.35	60.86	61.43	64.01	4.83	14	-	-	-		
N/A	58	Ingress	2021 MAR 25 07:17:25	2021 MAR 25 07:20:31	2021 MAR 25 07:21:08	223.00	-102.84	-110.00	-111.79	-72.67	-75.11	-75.60	15.45	14	-	-	-		
ACS	58	Egress	2021 MAR 25 08:01:43	2021 MAR 25 08:02:18	2021 MAR 25 08:05:06	203.00	80.92	80.36	77.58	60.97	61.54	64.06	4.82	14	-	-	-		
NOMAD	59	Ingress	2021 MAR 25 09:15:24	2021 MAR 25 09:18:28	2021 MAR 25 09:19:05	221.00	-131.60	-138.56	-140.31	-72.66	-75.03	-75.52	15.46	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	59	Egress	2021 MAR 25 09:59:42	2021 MAR 25 10:00:17	2021 MAR 25 10:03:05	203.00	52.07	51.50	48.74	61.13	61.69	64.16	4.81	1	-	-	-	&mroOverlap; 	
N/A	60	Ingress	2021 MAR 25 11:13:22	2021 MAR 25 11:16:26	2021 MAR 25 11:17:03	221.00	-160.32	-167.16	-168.88	-72.63	-74.98	-75.46	15.47	1	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	60	Egress	2021 MAR 25 11:57:42	2021 MAR 25 11:58:17	2021 MAR 25 12:01:05	203.00	23.17	22.61	19.85	61.33	61.88	64.31	4.80	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	61	Ingress	2021 MAR 25 13:11:18	2021 MAR 25 13:14:22	2021 MAR 25 13:14:59	221.00	170.95	164.22	162.54	-72.62	-74.93	-75.40	15.48	14	-	-	-	&nomadSolarCalibration; 	
N/A	61	Egress	2021 MAR 25 13:55:39	2021 MAR 25 13:56:14	2021 MAR 25 13:59:01	202.00	-5.74	-6.30	-9.05	61.55	62.09	64.47	4.79	14	-	-	-	&nomadSolarCalibration; 	
N/A	62	Ingress	2021 MAR 25 15:09:12	2021 MAR 25 15:12:16	2021 MAR 25 15:12:53	221.00	142.19	135.56	133.90	-72.62	-74.89	-75.36	15.48	3	-	-	-	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; &mroOverlap; 	
N/A	62	Egress	2021 MAR 25 15:53:34	2021 MAR 25 15:54:09	2021 MAR 25 15:56:56	202.00	-34.64	-35.20	-37.94	61.77	62.30	64.64	4.77	3	-	-	-	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; &mroOverlap; 	
ACS	63	Ingress	2021 MAR 25 17:07:05	2021 MAR 25 17:10:09	2021 MAR 25 17:10:46	221.00	113.43	106.88	105.25	-72.63	-74.87	-75.33	15.48	14	-	-	-		
N/A	63	Egress	2021 MAR 25 17:51:28	2021 MAR 25 17:52:03	2021 MAR 25 17:54:50	202.00	-63.49	-64.06	-66.79	61.94	62.46	64.76	4.76	14	-	-	-		
N/A	64	Ingress	2021 MAR 25 19:04:59	2021 MAR 25 19:08:02	2021 MAR 25 19:08:39	220.00	84.71	78.30	76.70	-72.62	-74.80	-75.26	15.49	1	-	-	-		
NOMAD	64	Egress	2021 MAR 25 19:49:23	2021 MAR 25 19:49:58	2021 MAR 25 19:52:45	202.00	-92.32	-92.88	-95.60	62.07	62.58	64.84	4.75	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	65	Ingress	2021 MAR 25 21:02:54	2021 MAR 25 21:05:57	2021 MAR 25 21:06:34	220.00	56.11	49.86	48.31	-72.54	-74.69	-75.14	15.50	14	-	-	-		
N/A	65	Egress	2021 MAR 25 21:47:20	2021 MAR 25 21:47:55	2021 MAR 25 21:50:41	201.00	-121.18	-121.74	-124.42	62.22	62.72	64.93	4.74	14	-	-	-		
N/A	66	Ingress	2021 MAR 25 23:00:52	2021 MAR 25 23:03:55	2021 MAR 25 23:04:32	220.00	27.46	21.34	19.83	-72.49	-74.61	-75.05	15.52	1	-	-	-		
NOMAD	66	Egress	2021 MAR 25 23:45:19	2021 MAR 25 23:45:54	2021 MAR 25 23:48:40	201.00	-150.08	-150.63	-153.30	62.40	62.90	65.06	4.73	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	67	Ingress	2021 MAR 26 00:58:52	2021 MAR 26 01:01:54	2021 MAR 26 01:02:31	219.00	-1.34	-7.33	-8.81	-72.50	-74.57	-75.00	15.52	3	-	-	-	&daysideMatch:COPRATES RISE; &mroOverlap; 	
N/A	67	Egress	2021 MAR 26 01:43:18	2021 MAR 26 01:43:53	2021 MAR 26 01:46:39	201.00	-179.00	-179.55	177.78	62.61	63.10	65.22	4.72	3	-	-	-	&daysideMatch:COPRATES RISE; &mroOverlap; 	
N/A	68	Ingress	2021 MAR 26 02:56:48	2021 MAR 26 02:59:50	2021 MAR 26 03:00:27	219.00	-30.16	-36.07	-37.53	-72.52	-74.56	-74.98	15.52	1	-	-	-		
NOMAD	68	Egress	2021 MAR 26 03:41:15	2021 MAR 26 03:41:50	2021 MAR 26 03:44:36	201.00	152.08	151.52	148.86	62.83	63.31	65.39	4.70	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	69	Ingress	2021 MAR 26 04:54:41	2021 MAR 26 04:57:43	2021 MAR 26 04:58:20	219.00	-58.92	-64.74	-66.18	-72.53	-74.53	-74.95	15.52	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	69	Egress	2021 MAR 26 05:39:09	2021 MAR 26 05:39:44	2021 MAR 26 05:42:30	201.00	123.19	122.64	119.98	63.02	63.49	65.54	4.69	1	-	-	-		
N/A	70	Ingress	2021 MAR 26 06:52:32	2021 MAR 26 06:55:34	2021 MAR 26 06:56:11	219.00	-87.55	-93.25	-94.65	-72.48	-74.44	-74.86	15.53	14	-	-	-		
ACS	70	Egress	2021 MAR 26 07:37:02	2021 MAR 26 07:37:37	2021 MAR 26 07:40:22	200.00	94.36	93.81	91.19	63.15	63.61	65.60	4.68	14	-	-	-		
NOMAD	71	Ingress	2021 MAR 26 08:50:30	2021 MAR 26 08:53:31	2021 MAR 26 08:54:08	218.00	-116.23	-121.78	-123.14	-72.44	-74.36	-74.76	15.54	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	71	Egress	2021 MAR 26 09:35:00	2021 MAR 26 09:35:35	2021 MAR 26 09:38:20	200.00	65.50	64.96	62.36	63.28	63.73	65.68	4.67	1	-	-	-		
N/A	72	Ingress	2021 MAR 26 10:48:29	2021 MAR 26 10:51:30	2021 MAR 26 10:52:06	217.00	-144.96	-150.40	-151.70	-72.42	-74.30	-74.69	15.55	14	-	-	-		
ACS	72	Egress	2021 MAR 26 11:32:59	2021 MAR 26 11:33:34	2021 MAR 26 11:36:19	200.00	36.60	36.06	33.47	63.45	63.89	65.80	4.66	14	-	-	-		
NOMAD	73	Ingress	2021 MAR 26 12:46:25	2021 MAR 26 12:49:26	2021 MAR 26 12:50:02	217.00	-173.69	-179.03	179.70	-72.40	-74.25	-74.63	15.55	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	73	Egress	2021 MAR 26 13:30:57	2021 MAR 26 13:31:32	2021 MAR 26 13:34:17	200.00	7.66	7.13	4.55	63.66	64.09	65.96	4.65	1	-	-	-		
N/A	74	Ingress	2021 MAR 26 14:44:19	2021 MAR 26 14:47:20	2021 MAR 26 14:47:57	218.00	157.59	152.36	151.08	-72.39	-74.20	-74.58	15.56	14	-	-	-		
ACS	74	Egress	2021 MAR 26 15:28:53	2021 MAR 26 15:29:28	2021 MAR 26 15:32:12	199.00	-21.27	-21.80	-24.35	63.87	64.29	66.11	4.63	14	-	-	-		
NOMAD	75	Ingress	2021 MAR 26 16:42:12	2021 MAR 26 16:45:13	2021 MAR 26 16:45:50	218.00	128.83	123.68	122.42	-72.40	-74.17	-74.55	15.56	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	75	Egress	2021 MAR 26 17:26:47	2021 MAR 26 17:27:22	2021 MAR 26 17:30:06	199.00	-50.17	-50.70	-53.24	64.06	64.47	66.25	4.62	1	-	-	-		
N/A	76	Ingress	2021 MAR 26 18:40:05	2021 MAR 26 18:43:07	2021 MAR 26 18:43:43	218.00	100.09	95.00	93.80	-72.39	-74.14	-74.50	15.56	1	-	-	-		
NOMAD	76	Egress	2021 MAR 26 19:24:41	2021 MAR 26 19:25:16	2021 MAR 26 19:28:00	199.00	-79.02	-79.55	-82.07	64.19	64.59	66.34	4.61	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	77	Ingress	2021 MAR 26 20:38:00	2021 MAR 26 20:41:01	2021 MAR 26 20:41:37	217.00	71.44	66.50	65.34	-72.34	-74.05	-74.40	15.57	8	-	-	-		
N/A	77	Egress	2021 MAR 26 21:22:36	2021 MAR 26 21:23:10	2021 MAR 26 21:25:54	198.00	-107.88	-108.39	-110.88	64.32	64.70	66.41	4.60	8	-	-	-		
N/A	78	Ingress	2021 MAR 26 22:35:57	2021 MAR 26 22:38:58	2021 MAR 26 22:39:34	217.00	42.82	38.02	36.89	-72.27	-73.94	-74.29	15.59	1	-	-	-		
NOMAD	78	Egress	2021 MAR 26 23:20:34	2021 MAR 26 23:21:08	2021 MAR 26 23:23:52	198.00	-136.78	-137.29	-139.76	64.48	64.85	66.52	4.58	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	79	Ingress	2021 MAR 27 00:33:55	2021 MAR 27 00:36:56	2021 MAR 27 00:37:32	217.00	14.11	9.41	8.31	-72.25	-73.88	-74.22	15.59	14	-	-	-		
N/A	79	Egress	2021 MAR 27 01:18:33	2021 MAR 27 01:19:07	2021 MAR 27 01:21:51	198.00	-165.71	-166.22	-168.67	64.66	65.03	66.65	4.57	14	-	-	-		
N/A	80	Ingress	2021 MAR 27 02:31:54	2021 MAR 27 02:34:54	2021 MAR 27 02:35:30	216.00	-14.73	-19.32	-20.40	-72.28	-73.86	-74.20	15.59	1	-	-	-		
NOMAD	80	Egress	2021 MAR 27 03:16:31	2021 MAR 27 03:17:05	2021 MAR 27 03:19:49	198.00	165.33	164.83	162.38	64.87	65.23	66.82	4.55	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	81	Ingress	2021 MAR 27 04:29:48	2021 MAR 27 04:32:48	2021 MAR 27 04:33:24	216.00	-43.53	-48.05	-49.11	-72.30	-73.85	-74.18	15.59	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	81	Egress	2021 MAR 27 05:14:25	2021 MAR 27 05:14:59	2021 MAR 27 05:17:43	198.00	136.40	135.89	133.46	65.07	65.42	66.97	4.54	1	-	-	-	&mroOverlap; 	
N/A	82	Ingress	2021 MAR 27 06:27:37	2021 MAR 27 06:30:38	2021 MAR 27 06:31:14	217.00	-72.18	-76.63	-77.66	-72.26	-73.79	-74.11	15.60	14	-	-	-		
ACS	82	Egress	2021 MAR 27 07:12:17	2021 MAR 27 07:12:51	2021 MAR 27 07:15:35	198.00	107.53	107.03	104.62	65.21	65.55	67.07	4.53	14	-	-	-		
NOMAD	83	Ingress	2021 MAR 27 08:25:33	2021 MAR 27 08:28:33	2021 MAR 27 08:29:09	216.00	-100.81	-105.12	-106.12	-72.21	-73.69	-74.00	15.61	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	83	Egress	2021 MAR 27 09:10:13	2021 MAR 27 09:10:47	2021 MAR 27 09:13:30	197.00	78.68	78.19	75.83	65.32	65.65	67.11	4.52	1	-	-	-		
N/A	84	Ingress	2021 MAR 27 10:23:32	2021 MAR 27 10:26:31	2021 MAR 27 10:27:07	215.00	-129.52	-133.69	-134.66	-72.17	-73.61	-73.92	15.62	47	-	-	-	&trueNightLimb; &mroOverlap; 	
N/A	84	Egress	2021 MAR 27 11:08:12	2021 MAR 27 11:08:46	2021 MAR 27 11:11:29	197.00	49.78	49.29	46.95	65.46	65.78	67.21	4.50	47	-	-	-	&trueNightLimb; &mroOverlap; 	
N/A	85	Ingress	2021 MAR 27 12:21:29	2021 MAR 27 12:24:28	2021 MAR 27 12:25:04	215.00	-158.24	-162.31	-163.26	-72.15	-73.55	-73.85	15.63	14	-	-	-	&possibleOCM; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	85	Egress	2021 MAR 27 13:06:11	2021 MAR 27 13:06:45	2021 MAR 27 13:09:28	197.00	20.82	20.34	18.03	65.65	65.96	67.34	4.49	14	-	-	-	&possibleOCM; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	86	Ingress	2021 MAR 27 14:19:25	2021 MAR 27 14:22:24	2021 MAR 27 14:23:00	215.00	173.02	169.04	168.12	-72.14	-73.51	-73.80	15.63	14	-	-	-	&possibleOCM; 	
N/A	86	Egress	2021 MAR 27 15:04:07	2021 MAR 27 15:04:41	2021 MAR 27 15:07:24	197.00	-8.15	-8.63	-10.92	65.85	66.16	67.50	4.47	14	-	-	-	&possibleOCM; 	
N/A	87	Ingress	2021 MAR 27 16:17:18	2021 MAR 27 16:20:18	2021 MAR 27 16:20:54	216.00	144.28	140.37	139.47	-72.14	-73.48	-73.76	15.63	3	-	-	-	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; &mroOverlap; 	
N/A	87	Egress	2021 MAR 27 17:02:02	2021 MAR 27 17:02:36	2021 MAR 27 17:05:19	197.00	-37.10	-37.57	-39.85	66.05	66.34	67.65	4.45	3	-	-	-	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; &mroOverlap; 	
N/A	88	Ingress	2021 MAR 27 18:15:10	2021 MAR 27 18:18:10	2021 MAR 27 18:18:46	216.00	115.52	111.69	110.81	-72.15	-73.45	-73.72	15.63	14	-	-	-	&mroOverlap; 	
ACS	88	Egress	2021 MAR 27 18:59:55	2021 MAR 27 19:00:29	2021 MAR 27 19:03:12	197.00	-65.99	-66.46	-68.71	66.19	66.48	67.74	4.44	14	-	-	-	&mroOverlap; 	
NOMAD	89	Ingress	2021 MAR 27 20:13:05	2021 MAR 27 20:16:04	2021 MAR 27 20:16:40	215.00	86.84	83.13	82.28	-72.11	-73.37	-73.64	15.64	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	89	Egress	2021 MAR 27 20:57:50	2021 MAR 27 20:58:24	2021 MAR 27 21:01:07	197.00	-94.86	-95.32	-97.54	66.30	66.58	67.81	4.43	1	-	-	-		
N/A	90	Ingress	2021 MAR 27 22:11:02	2021 MAR 27 22:14:00	2021 MAR 27 22:14:36	214.00	58.23	54.66	53.84	-72.04	-73.26	-73.52	15.66	1	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	90	Egress	2021 MAR 27 22:55:46	2021 MAR 27 22:56:20	2021 MAR 27 22:59:02	196.00	-123.76	-124.22	-126.39	66.44	66.71	67.89	4.42	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
ACS	91	Ingress	2021 MAR 28 00:09:00	2021 MAR 28 00:11:58	2021 MAR 28 00:12:34	214.00	29.56	26.09	25.30	-72.00	-73.17	-73.42	15.67	14	-	-	-		
N/A	91	Egress	2021 MAR 28 00:53:45	2021 MAR 28 00:54:19	2021 MAR 28 00:57:01	196.00	-152.72	-153.17	-155.31	66.61	66.87	68.01	4.40	14	-	-	-		
N/A	92	Ingress	2021 MAR 28 02:06:59	2021 MAR 28 02:09:57	2021 MAR 28 02:10:33	214.00	0.78	-2.60	-3.37	-72.00	-73.14	-73.38	15.67	14	-	-	-		
N/A	92	Egress	2021 MAR 28 02:51:44	2021 MAR 28 02:52:18	2021 MAR 28 02:55:00	196.00	178.30	177.85	175.73	66.80	67.05	68.16	4.38	14	-	-	-		
N/A	93	Ingress	2021 MAR 28 04:04:55	2021 MAR 28 04:07:53	2021 MAR 28 04:08:29	214.00	-28.03	-31.34	-32.09	-72.03	-73.13	-73.37	15.66	1	-	-	-		
NOMAD	93	Egress	2021 MAR 28 04:49:40	2021 MAR 28 04:50:14	2021 MAR 28 04:52:56	196.00	149.31	148.87	146.77	67.00	67.24	68.31	4.36	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	94	Ingress	2021 MAR 28 06:02:47	2021 MAR 28 06:05:45	2021 MAR 28 06:06:21	214.00	-56.77	-60.00	-60.73	-72.03	-73.10	-73.33	15.67	14	-	-	-		
N/A	94	Egress	2021 MAR 28 06:47:32	2021 MAR 28 06:48:06	2021 MAR 28 06:50:48	196.00	120.38	119.94	117.87	67.16	67.40	68.43	4.35	14	-	-	-		
N/A	95	Ingress	2021 MAR 28 08:00:39	2021 MAR 28 08:03:37	2021 MAR 28 08:04:13	214.00	-85.40	-88.52	-89.22	-71.97	-73.00	-73.23	15.68	1	-	-	-		
NOMAD	95	Egress	2021 MAR 28 08:45:25	2021 MAR 28 08:45:59	2021 MAR 28 08:48:41	196.00	91.51	91.07	89.04	67.27	67.50	68.49	4.34	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	96	Ingress	2021 MAR 28 09:58:36	2021 MAR 28 10:01:34	2021 MAR 28 10:02:10	214.00	-114.04	-117.06	-117.74	-71.92	-72.91	-73.13	15.69	3	-	-	-	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
N/A	96	Egress	2021 MAR 28 10:43:23	2021 MAR 28 10:43:57	2021 MAR 28 10:46:39	196.00	62.60	62.18	60.19	67.39	67.60	68.56	4.32	3	-	-	-	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
N/A	97	Ingress	2021 MAR 28 11:56:35	2021 MAR 28 11:59:32	2021 MAR 28 12:00:08	213.00	-142.76	-145.67	-146.32	-71.89	-72.85	-73.05	15.69	1	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	97	Egress	2021 MAR 28 12:41:22	2021 MAR 28 12:41:56	2021 MAR 28 12:44:38	196.00	33.64	33.22	31.27	67.55	67.76	68.67	4.31	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	98	Ingress	2021 MAR 28 13:54:31	2021 MAR 28 13:57:28	2021 MAR 28 13:58:04	213.00	-171.49	-174.31	-174.94	-71.88	-72.79	-72.99	15.70	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	98	Egress	2021 MAR 28 14:39:19	2021 MAR 28 14:39:53	2021 MAR 28 14:42:34	195.00	4.63	4.22	2.31	67.74	67.94	68.81	4.29	1	-	-	-	&mroOverlap; 	
