Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
163	2019 MAR 08 23:59:25	2019 MAR 09 01:02:09	2019 MAR 09 00:30:49	3764.0	-130.2	-100.4	35.6	58.8	-25.2	-58.6	8.8	
164	2019 MAR 09 01:57:18	2019 MAR 09 03:00:03	2019 MAR 09 02:28:43	3764.0	-158.8	-129.3	6.8	58.5	-25.5	-58.4	8.8	
165	2019 MAR 09 03:55:14	2019 MAR 09 04:57:59	2019 MAR 09 04:26:39	3764.0	172.4	-158.2	-22.0	58.3	-25.7	-58.2	8.8	
166	2019 MAR 09 05:53:12	2019 MAR 09 06:55:57	2019 MAR 09 06:24:37	3764.0	143.6	172.9	-50.8	58.0	-26.0	-58.0	8.8	
167	2019 MAR 09 07:51:09	2019 MAR 09 08:53:53	2019 MAR 09 08:22:33	3764.0	114.7	144.0	-79.5	57.9	-26.1	-57.8	8.8	
168	2019 MAR 09 09:49:05	2019 MAR 09 10:51:45	2019 MAR 09 10:20:27	3760.0	86.0	115.1	-108.3	57.8	-26.3	-57.7	8.7	
169	2019 MAR 09 11:46:57	2019 MAR 09 12:49:37	2019 MAR 09 12:18:19	3760.0	57.3	86.2	-137.0	57.7	-26.4	-57.6	8.7	
170	2019 MAR 09 13:44:49	2019 MAR 09 14:47:31	2019 MAR 09 14:16:11	3762.0	28.5	57.3	-165.7	57.5	-26.7	-57.3	8.7	
171	2019 MAR 09 15:42:45	2019 MAR 09 16:45:27	2019 MAR 09 16:14:07	3762.0	-0.2	28.5	165.4	57.2	-27.0	-57.1	8.7	
172	2019 MAR 09 17:40:42	2019 MAR 09 18:43:27	2019 MAR 09 18:12:07	3764.0	-29.0	-0.4	136.7	57.0	-27.2	-56.8	8.7	
173	2019 MAR 09 19:38:40	2019 MAR 09 20:41:25	2019 MAR 09 20:10:05	3764.0	-57.8	-29.3	107.9	56.7	-27.4	-56.7	8.7	
174	2019 MAR 09 21:36:36	2019 MAR 09 22:39:19	2019 MAR 09 22:07:59	3762.0	-86.5	-58.3	79.1	56.6	-27.6	-56.6	8.7	
175	2019 MAR 09 23:34:29	2019 MAR 10 00:37:11	2019 MAR 10 00:05:51	3762.0	-115.3	-87.2	50.4	56.5	-27.7	-56.4	8.6	
176	2019 MAR 10 01:32:22	2019 MAR 10 02:35:05	2019 MAR 10 02:03:45	3762.0	-144.0	-116.0	21.7	56.3	-28.0	-56.2	8.6	
177	2019 MAR 10 03:30:17	2019 MAR 10 04:33:01	2019 MAR 10 04:01:41	3764.0	-172.8	-144.9	-7.1	56.1	-28.2	-55.9	8.6	
178	2019 MAR 10 05:28:15	2019 MAR 10 06:31:01	2019 MAR 10 05:59:39	3766.0	158.4	-173.8	-35.8	55.8	-28.5	-55.6	8.6	
179	2019 MAR 10 07:26:14	2019 MAR 10 08:28:57	2019 MAR 10 07:57:37	3762.0	129.7	157.3	-64.6	55.5	-28.8	-55.5	8.6	
180	2019 MAR 10 09:24:11	2019 MAR 10 10:26:51	2019 MAR 10 09:55:33	3760.0	100.9	128.4	-93.4	55.4	-28.9	-55.3	8.6	
181	2019 MAR 10 11:22:05	2019 MAR 10 12:24:45	2019 MAR 10 11:53:25	3760.0	72.2	99.5	-122.1	55.3	-29.1	-55.1	8.6	
182	2019 MAR 10 13:19:57	2019 MAR 10 14:22:37	2019 MAR 10 13:51:17	3760.0	43.4	70.6	-150.9	55.1	-29.4	-54.9	8.6	
183	2019 MAR 10 15:17:51	2019 MAR 10 16:20:33	2019 MAR 10 15:49:13	3762.0	14.7	41.8	-179.6	54.8	-29.7	-54.6	8.5	
184	2019 MAR 10 17:15:49	2019 MAR 10 18:18:33	2019 MAR 10 17:47:11	3764.0	-14.1	13.0	151.6	54.5	-30.0	-54.3	8.5	
185	2019 MAR 10 19:13:48	2019 MAR 10 20:16:31	2019 MAR 10 19:45:11	3762.0	-42.8	-15.9	122.8	54.2	-30.2	-54.1	8.5	
186	2019 MAR 10 21:11:45	2019 MAR 10 22:14:29	2019 MAR 10 21:43:07	3764.0	-71.6	-44.9	94.1	54.0	-30.4	-53.9	8.5	
187	2019 MAR 10 23:09:40	2019 MAR 11 00:12:21	2019 MAR 10 23:41:01	3760.0	-100.3	-73.8	65.3	53.8	-30.6	-53.8	8.5	
188	2019 MAR 11 01:07:32	2019 MAR 11 02:10:13	2019 MAR 11 01:38:53	3760.0	-129.1	-102.6	36.6	53.7	-30.8	-53.6	8.5	
189	2019 MAR 11 03:05:27	2019 MAR 11 04:08:09	2019 MAR 11 03:36:49	3762.0	-157.8	-131.4	7.8	53.4	-31.1	-53.3	8.5	
190	2019 MAR 11 05:03:25	2019 MAR 11 06:06:09	2019 MAR 11 05:34:47	3764.0	173.4	-160.3	-20.9	53.1	-31.5	-52.9	8.5	
191	2019 MAR 11 07:01:24	2019 MAR 11 08:04:07	2019 MAR 11 07:32:45	3762.0	144.6	170.9	-49.7	52.8	-31.8	-52.7	8.5	
192	2019 MAR 11 08:59:23	2019 MAR 11 10:02:05	2019 MAR 11 09:30:43	3762.0	115.8	142.0	-78.4	52.6	-32.1	-52.4	8.4	
193	2019 MAR 11 10:57:19	2019 MAR 11 11:59:59	2019 MAR 11 11:28:39	3760.0	87.1	113.1	-107.2	52.4	-32.3	-52.2	8.4	
194	2019 MAR 11 12:55:12	2019 MAR 11 13:57:51	2019 MAR 11 13:26:31	3758.0	58.4	84.2	-135.9	52.2	-32.5	-52.1	8.4	
195	2019 MAR 11 14:53:06	2019 MAR 11 15:55:47	2019 MAR 11 15:24:25	3760.0	29.6	55.4	-164.7	51.9	-32.9	-51.7	8.4	
196	2019 MAR 11 16:51:04	2019 MAR 11 17:53:45	2019 MAR 11 17:22:25	3760.0	0.8	26.6	166.5	51.5	-33.2	-51.4	8.4	
197	2019 MAR 11 18:49:04	2019 MAR 11 19:51:47	2019 MAR 11 19:20:25	3762.0	-27.9	-2.3	137.8	51.2	-33.5	-51.0	8.4	
198	2019 MAR 11 20:47:03	2019 MAR 11 21:49:45	2019 MAR 11 21:18:25	3762.0	-56.7	-31.2	109.0	51.0	-33.7	-50.8	8.4	
199	2019 MAR 11 22:45:00	2019 MAR 11 23:47:41	2019 MAR 11 23:16:21	3760.0	-85.4	-60.1	80.2	50.7	-34.0	-50.6	8.4	
200	2019 MAR 12 00:42:55	2019 MAR 12 01:45:35	2019 MAR 12 01:14:13	3760.0	-114.2	-88.9	51.5	50.5	-34.3	-50.4	8.4	
201	2019 MAR 12 02:40:49	2019 MAR 12 03:43:29	2019 MAR 12 03:12:09	3760.0	-142.9	-117.8	22.7	50.2	-34.5	-50.1	8.4	
202	2019 MAR 12 04:38:46	2019 MAR 12 05:41:29	2019 MAR 12 05:10:07	3762.0	-171.7	-146.5	-6.0	49.8	-34.9	-49.7	8.3	
203	2019 MAR 12 06:36:47	2019 MAR 12 07:39:29	2019 MAR 12 07:08:07	3762.0	159.5	-175.4	-34.8	49.5	-35.3	-49.3	8.3	
204	2019 MAR 12 08:34:47	2019 MAR 12 09:37:27	2019 MAR 12 09:06:05	3760.0	130.7	155.8	-63.6	49.2	-35.6	-49.1	8.3	
205	2019 MAR 12 10:32:45	2019 MAR 12 11:35:23	2019 MAR 12 11:04:03	3758.0	102.0	126.9	-92.3	48.9	-35.9	-48.8	8.3	
206	2019 MAR 12 12:30:41	2019 MAR 12 13:33:17	2019 MAR 12 13:01:57	3756.0	73.3	98.0	-121.0	48.7	-36.1	-48.6	8.3	
207	2019 MAR 12 14:28:34	2019 MAR 12 15:31:13	2019 MAR 12 14:59:51	3758.0	44.5	69.2	-149.7	48.4	-36.5	-48.2	8.3	
208	2019 MAR 12 16:26:31	2019 MAR 12 17:29:11	2019 MAR 12 16:57:49	3760.0	15.7	40.5	-178.5	48.0	-36.9	-47.8	8.3	
209	2019 MAR 12 18:24:32	2019 MAR 12 19:27:13	2019 MAR 12 18:55:51	3760.0	-13.0	11.7	152.7	47.6	-37.3	-47.4	8.3	
210	2019 MAR 12 20:22:32	2019 MAR 12 21:25:13	2019 MAR 12 20:53:51	3760.0	-41.8	-17.2	123.9	47.2	-37.6	-47.1	8.3	
211	2019 MAR 12 22:20:31	2019 MAR 12 23:23:11	2019 MAR 12 22:51:49	3760.0	-70.5	-46.1	95.2	47.0	-37.9	-46.8	8.3	
212	2019 MAR 13 00:18:28	2019 MAR 13 01:21:07	2019 MAR 13 00:49:45	3760.0	-99.3	-74.9	66.5	46.7	-38.2	-46.5	8.3	
213	2019 MAR 13 02:16:22	2019 MAR 13 03:19:01	2019 MAR 13 02:47:39	3758.0	-128.0	-103.7	37.7	46.4	-38.6	-46.2	8.3	
214	2019 MAR 13 04:14:19	2019 MAR 13 05:17:01	2019 MAR 13 04:45:39	3762.0	-156.8	-132.4	8.9	46.0	-39.0	-45.7	8.3	
215	2019 MAR 13 06:12:20	2019 MAR 13 07:15:03	2019 MAR 13 06:43:39	3762.0	174.5	-161.2	-19.8	45.5	-39.5	-45.3	8.3	
216	2019 MAR 13 08:10:22	2019 MAR 13 09:13:03	2019 MAR 13 08:41:39	3760.0	145.7	170.0	-48.6	45.1	-39.9	-45.0	8.2	
217	2019 MAR 13 10:08:23	2019 MAR 13 11:11:01	2019 MAR 13 10:39:39	3758.0	116.9	141.2	-77.4	44.8	-40.2	-44.6	8.2	
218	2019 MAR 13 12:06:21	2019 MAR 13 13:08:57	2019 MAR 13 12:37:37	3756.0	88.2	112.3	-106.1	44.5	-40.5	-44.3	8.2	
219	2019 MAR 13 14:04:16	2019 MAR 13 15:06:53	2019 MAR 13 14:35:31	3756.0	59.5	83.6	-134.8	44.1	-40.9	-44.0	8.2	
220	2019 MAR 13 16:02:13	2019 MAR 13 17:04:51	2019 MAR 13 16:33:27	3758.0	30.7	54.9	-163.6	43.8	-41.3	-43.5	8.2	
221	2019 MAR 13 18:00:14	2019 MAR 13 19:02:53	2019 MAR 13 18:31:31	3758.0	1.9	26.2	167.6	43.2	-41.8	-43.0	8.2	
222	2019 MAR 13 19:58:17	2019 MAR 13 21:00:57	2019 MAR 13 20:29:33	3760.0	-26.9	-2.6	138.8	42.8	-42.2	-42.6	8.2	
223	2019 MAR 13 21:56:18	2019 MAR 13 22:58:57	2019 MAR 13 22:27:35	3758.0	-55.6	-31.4	110.1	42.4	-42.6	-42.3	8.2	
224	2019 MAR 13 23:54:17	2019 MAR 14 00:56:55	2019 MAR 14 00:25:33	3758.0	-84.4	-60.3	81.3	42.1	-42.9	-41.9	8.2	
225	2019 MAR 14 01:52:14	2019 MAR 14 02:54:51	2019 MAR 14 02:23:29	3758.0	-113.1	-89.0	52.6	41.8	-43.3	-41.5	8.2	
226	2019 MAR 14 03:50:11	2019 MAR 14 04:52:49	2019 MAR 14 04:21:27	3758.0	-141.9	-117.7	23.8	41.3	-43.8	-41.0	8.2	
227	2019 MAR 14 05:48:12	2019 MAR 14 06:50:51	2019 MAR 14 06:19:29	3758.0	-170.6	-146.4	-4.9	40.7	-44.3	-40.6	8.2	
228	2019 MAR 14 07:46:15	2019 MAR 14 08:48:55	2019 MAR 14 08:17:31	3760.0	160.6	-175.1	-33.7	40.3	-44.8	-40.0	8.2	
229	2019 MAR 14 09:44:19	2019 MAR 14 10:46:57	2019 MAR 14 10:15:33	3758.0	131.8	156.2	-62.4	39.8	-45.3	-39.6	8.2	
230	2019 MAR 14 11:42:19	2019 MAR 14 12:44:55	2019 MAR 14 12:13:33	3756.0	103.1	127.4	-91.2	39.4	-45.6	-39.2	8.2	
231	2019 MAR 14 13:40:17	2019 MAR 14 14:42:51	2019 MAR 14 14:11:31	3754.0	74.3	98.7	-120.0	39.0	-46.0	-38.8	8.2	
232	2019 MAR 14 15:38:14	2019 MAR 14 16:40:49	2019 MAR 14 16:09:27	3756.0	45.6	70.0	-148.7	38.6	-46.5	-38.4	8.2	
233	2019 MAR 14 17:36:15	2019 MAR 14 18:38:53	2019 MAR 14 18:07:29	3758.0	16.8	41.5	-177.5	38.0	-47.1	-37.7	8.2	
234	2019 MAR 14 19:34:19	2019 MAR 14 20:36:57	2019 MAR 14 20:05:35	3758.0	-12.0	12.8	153.7	37.5	-47.6	-37.2	8.2	
235	2019 MAR 14 21:32:23	2019 MAR 14 22:35:01	2019 MAR 14 22:03:39	3758.0	-40.7	-15.9	125.0	37.0	-48.0	-36.7	8.2	
236	2019 MAR 14 23:30:25	2019 MAR 15 00:33:03	2019 MAR 15 00:01:39	3758.0	-69.5	-44.6	96.2	36.5	-48.5	-36.2	8.2	
237	2019 MAR 15 01:28:25	2019 MAR 15 02:31:01	2019 MAR 15 01:59:39	3756.0	-98.2	-73.3	67.5	36.0	-49.0	-35.8	8.2	
238	2019 MAR 15 03:26:23	2019 MAR 15 04:28:59	2019 MAR 15 03:57:37	3756.0	-127.0	-101.9	38.7	35.6	-49.4	-35.3	8.2	
239	2019 MAR 15 05:24:24	2019 MAR 15 06:27:03	2019 MAR 15 05:55:39	3758.0	-155.7	-130.4	10.0	35.0	-50.0	-34.7	8.2	
240	2019 MAR 15 07:22:29	2019 MAR 15 08:25:09	2019 MAR 15 07:53:43	3760.0	175.5	-159.0	-18.8	34.4	-50.6	-34.1	8.3	
241	2019 MAR 15 09:20:35	2019 MAR 15 10:23:13	2019 MAR 15 09:51:49	3758.0	146.7	172.4	-47.6	33.8	-51.2	-33.5	8.3	
242	2019 MAR 15 11:18:39	2019 MAR 15 12:21:13	2019 MAR 15 11:49:51	3754.0	117.9	143.8	-76.4	33.2	-51.6	-33.1	8.3	
243	2019 MAR 15 13:16:40	2019 MAR 15 14:19:13	2019 MAR 15 13:47:51	3754.0	89.2	115.1	-105.1	32.8	-52.1	-32.5	8.3	
244	2019 MAR 15 15:14:38	2019 MAR 15 16:17:13	2019 MAR 15 15:45:49	3754.0	60.5	86.6	-133.8	32.2	-52.7	-32.0	8.3	
245	2019 MAR 15 17:12:39	2019 MAR 15 18:15:15	2019 MAR 15 17:43:51	3756.0	31.7	58.2	-162.6	31.7	-53.2	-31.4	8.3	
246	2019 MAR 15 19:10:45	2019 MAR 15 20:13:21	2019 MAR 15 19:41:59	3756.0	2.9	29.8	168.6	31.0	-53.8	-30.7	8.3	
247	2019 MAR 15 21:08:52	2019 MAR 15 22:11:29	2019 MAR 15 21:40:05	3758.0	-25.9	1.3	139.8	30.4	-54.4	-30.0	8.4	
248	2019 MAR 15 23:06:57	2019 MAR 16 00:09:33	2019 MAR 15 23:38:11	3756.0	-54.6	-27.3	111.1	29.7	-54.9	-29.5	8.4	
249	2019 MAR 16 01:04:59	2019 MAR 16 02:07:33	2019 MAR 16 01:36:11	3754.0	-83.4	-55.8	82.3	29.2	-55.4	-29.0	8.4	
250	2019 MAR 16 03:02:59	2019 MAR 16 04:05:33	2019 MAR 16 03:34:11	3754.0	-112.1	-84.3	53.6	28.7	-56.0	-28.4	8.4	
251	2019 MAR 16 05:01:01	2019 MAR 16 06:03:37	2019 MAR 16 05:32:15	3756.0	-140.9	-112.5	24.8	28.0	-56.6	-27.6	8.4	
252	2019 MAR 16 06:59:06	2019 MAR 16 08:01:43	2019 MAR 16 07:30:21	3756.0	-169.7	-140.8	-4.0	27.3	-57.2	-27.0	8.5	
253	2019 MAR 16 08:57:14	2019 MAR 16 09:59:51	2019 MAR 16 09:28:27	3756.0	161.6	-169.0	-32.7	26.5	-57.9	-26.3	8.5	
254	2019 MAR 16 10:55:22	2019 MAR 16 11:57:57	2019 MAR 16 11:26:33	3756.0	132.8	162.6	-61.5	25.9	-58.5	-25.6	8.5	
255	2019 MAR 16 12:53:26	2019 MAR 16 13:55:59	2019 MAR 16 13:24:37	3752.0	104.0	134.3	-90.3	25.2	-59.1	-25.0	8.5	
256	2019 MAR 16 14:51:28	2019 MAR 16 15:54:01	2019 MAR 16 15:22:39	3754.0	75.2	106.0	-119.0	24.7	-59.6	-24.3	8.6	
257	2019 MAR 16 16:49:29	2019 MAR 16 17:52:03	2019 MAR 16 17:20:41	3754.0	46.5	77.8	-147.8	24.0	-60.2	-23.7	8.6	
258	2019 MAR 16 18:47:35	2019 MAR 16 19:50:11	2019 MAR 16 19:18:47	3756.0	17.7	49.9	-176.5	23.2	-60.9	-22.9	8.7	
259	2019 MAR 16 20:45:44	2019 MAR 16 21:48:21	2019 MAR 16 21:16:57	3756.0	-11.0	21.9	154.7	22.4	-61.5	-22.1	8.7	
260	2019 MAR 16 22:43:53	2019 MAR 16 23:46:29	2019 MAR 16 23:15:07	3756.0	-39.8	-6.3	125.9	21.7	-62.1	-21.4	8.7	
261	2019 MAR 17 00:41:59	2019 MAR 17 01:44:35	2019 MAR 17 01:13:13	3756.0	-68.6	-34.4	97.1	21.0	-62.7	-20.7	8.8	
262	2019 MAR 17 02:40:03	2019 MAR 17 03:42:35	2019 MAR 17 03:11:15	3752.0	-97.4	-62.5	68.4	20.4	-63.3	-20.1	8.8	
263	2019 MAR 17 04:38:06	2019 MAR 17 05:40:39	2019 MAR 17 05:09:19	3754.0	-126.1	-90.4	39.6	19.7	-63.9	-19.3	8.9	
264	2019 MAR 17 06:36:11	2019 MAR 17 07:38:47	2019 MAR 17 07:07:27	3756.0	-154.9	-118.1	10.8	18.9	-64.5	-18.5	9.0	
265	2019 MAR 17 08:34:21	2019 MAR 17 09:36:57	2019 MAR 17 09:05:35	3756.0	176.3	-145.7	-17.9	18.0	-65.1	-17.7	9.0	
266	2019 MAR 17 10:32:31	2019 MAR 17 11:35:07	2019 MAR 17 11:03:45	3756.0	147.6	-173.3	-46.7	17.2	-65.8	-16.9	9.1	
267	2019 MAR 17 12:30:39	2019 MAR 17 13:33:13	2019 MAR 17 13:01:51	3754.0	118.8	159.0	-75.5	16.5	-66.4	-16.1	9.2	
268	2019 MAR 17 14:28:45	2019 MAR 17 15:31:15	2019 MAR 17 14:59:57	3750.0	90.0	131.3	-104.2	15.7	-66.9	-15.4	9.2	
269	2019 MAR 17 16:26:47	2019 MAR 17 17:29:19	2019 MAR 17 16:57:59	3752.0	61.3	103.8	-133.0	15.0	-67.5	-14.7	9.3	
270	2019 MAR 17 18:24:52	2019 MAR 17 19:27:27	2019 MAR 17 18:56:05	3754.0	32.5	76.7	-161.7	14.2	-68.1	-13.8	9.4	
271	2019 MAR 17 20:23:03	2019 MAR 17 21:25:37	2019 MAR 17 20:54:17	3754.0	3.7	49.6	169.5	13.3	-68.6	-12.9	9.5	
272	2019 MAR 17 22:21:13	2019 MAR 17 23:23:49	2019 MAR 17 22:52:29	3756.0	-25.1	22.4	140.7	12.5	-69.1	-12.0	9.7	
273	2019 MAR 18 00:19:23	2019 MAR 18 01:21:57	2019 MAR 18 00:50:37	3754.0	-53.8	-4.8	111.9	11.7	-69.7	-11.3	9.8	
274	2019 MAR 18 02:17:29	2019 MAR 18 03:20:01	2019 MAR 18 02:48:43	3752.0	-82.6	-32.0	83.1	10.9	-70.2	-10.6	9.9	
275	2019 MAR 18 04:15:33	2019 MAR 18 05:18:05	2019 MAR 18 04:46:47	3752.0	-111.3	-58.8	54.4	10.1	-70.6	-9.7	10.0	
276	2019 MAR 18 06:13:39	2019 MAR 18 07:16:13	2019 MAR 18 06:44:55	3754.0	-140.1	-85.3	25.6	9.3	-71.0	-8.9	10.1	
277	2019 MAR 18 08:11:48	2019 MAR 18 09:14:25	2019 MAR 18 08:43:05	3756.0	-168.9	-111.7	-3.1	8.3	-71.5	-7.9	10.3	
278	2019 MAR 18 10:10:00	2019 MAR 18 11:12:35	2019 MAR 18 10:41:15	3756.0	162.3	-138.2	-31.9	7.5	-71.9	-7.1	10.5	
279	2019 MAR 18 12:08:11	2019 MAR 18 13:10:45	2019 MAR 18 12:39:25	3754.0	133.6	-164.3	-60.7	6.6	-72.3	-6.2	10.6	
280	2019 MAR 18 14:06:20	2019 MAR 18 15:08:51	2019 MAR 18 14:37:33	3752.0	104.8	169.3	-89.5	5.8	-72.6	-5.4	10.8	
281	2019 MAR 18 16:04:25	2019 MAR 18 17:06:57	2019 MAR 18 16:35:39	3752.0	76.0	143.2	-118.2	4.9	-72.9	-4.5	11.0	
282	2019 MAR 18 18:02:29	2019 MAR 18 19:05:03	2019 MAR 18 18:33:45	3754.0	47.3	117.2	-147.0	4.1	-73.1	-3.7	11.1	
283	2019 MAR 18 20:00:39	2019 MAR 18 21:03:15	2019 MAR 18 20:31:55	3756.0	18.5	91.5	-175.7	3.2	-73.3	-2.7	11.3	
284	2019 MAR 18 21:58:51	2019 MAR 18 23:01:27	2019 MAR 18 22:30:07	3756.0	-10.3	65.7	155.5	2.3	-73.4	-1.8	11.5	
285	2019 MAR 18 23:57:03	2019 MAR 19 00:59:39	2019 MAR 19 00:28:21	3756.0	-39.0	39.8	126.7	1.4	-73.5	-0.9	11.7	
286	2019 MAR 19 01:55:13	2019 MAR 19 02:57:47	2019 MAR 19 02:26:31	3754.0	-67.8	14.0	97.9	0.5	-73.6	-0.1	11.9	
287	2019 MAR 19 03:53:20	2019 MAR 19 04:55:51	2019 MAR 19 04:24:35	3752.0	-96.6	-11.9	69.2	-0.4	-73.6	0.7	12.1	
288	2019 MAR 19 05:51:25	2019 MAR 19 06:53:57	2019 MAR 19 06:22:41	3752.0	-125.3	-37.6	40.4	-1.2	-73.5	1.6	12.3	
289	2019 MAR 19 07:49:34	2019 MAR 19 08:52:09	2019 MAR 19 08:20:51	3756.0	-154.1	-63.3	11.7	-2.1	-73.4	2.6	12.5	
290	2019 MAR 19 09:47:45	2019 MAR 19 10:50:21	2019 MAR 19 10:19:03	3756.0	177.1	-89.0	-17.1	-3.1	-73.2	3.5	12.7	
291	2019 MAR 19 11:45:57	2019 MAR 19 12:48:33	2019 MAR 19 12:17:15	3756.0	148.4	-114.6	-45.9	-4.0	-73.0	4.4	12.9	
292	2019 MAR 19 13:44:08	2019 MAR 19 14:46:41	2019 MAR 19 14:15:25	3754.0	119.6	-140.6	-74.7	-4.9	-72.7	5.3	13.1	
293	2019 MAR 19 15:42:15	2019 MAR 19 16:44:47	2019 MAR 19 16:13:31	3752.0	90.8	-166.6	-103.4	-5.7	-72.5	6.2	13.3	
294	2019 MAR 19 17:40:19	2019 MAR 19 18:42:51	2019 MAR 19 18:11:37	3752.0	62.1	167.0	-132.2	-6.6	-72.2	6.9	13.5	
295	2019 MAR 19 19:38:26	2019 MAR 19 20:41:01	2019 MAR 19 20:09:43	3756.0	33.3	140.7	-160.9	-7.4	-71.7	7.9	13.6	
296	2019 MAR 19 21:36:37	2019 MAR 19 22:39:13	2019 MAR 19 22:07:55	3756.0	4.6	114.3	170.3	-8.4	-71.2	8.8	13.8	
297	2019 MAR 19 23:34:49	2019 MAR 20 00:37:25	2019 MAR 20 00:06:09	3756.0	-24.2	87.8	141.5	-9.3	-70.8	9.8	13.9	
298	2019 MAR 20 01:33:00	2019 MAR 20 02:35:35	2019 MAR 20 02:04:19	3756.0	-53.0	61.1	112.8	-10.1	-70.4	10.6	14.1	
299	2019 MAR 20 03:31:08	2019 MAR 20 04:33:41	2019 MAR 20 04:02:27	3754.0	-81.8	34.5	84.0	-11.0	-69.9	11.5	14.2	
300	2019 MAR 20 05:29:13	2019 MAR 20 06:31:45	2019 MAR 20 06:00:31	3752.0	-110.5	7.6	55.3	-11.9	-69.3	12.3	14.3	
301	2019 MAR 20 07:27:18	2019 MAR 20 08:29:53	2019 MAR 20 07:58:39	3756.0	-139.2	-19.7	26.5	-12.6	-68.8	13.1	14.4	
302	2019 MAR 20 09:25:28	2019 MAR 20 10:28:03	2019 MAR 20 09:56:49	3756.0	-168.0	-46.9	-2.3	-13.6	-68.2	13.9	14.5	
303	2019 MAR 20 11:23:39	2019 MAR 20 12:26:15	2019 MAR 20 11:54:59	3756.0	163.2	-74.0	-31.0	-14.5	-67.5	14.8	14.7	
304	2019 MAR 20 13:21:50	2019 MAR 20 14:24:25	2019 MAR 20 13:53:09	3756.0	134.5	-101.1	-59.8	-15.3	-66.9	15.8	14.8	
305	2019 MAR 20 15:19:58	2019 MAR 20 16:22:31	2019 MAR 20 15:51:17	3754.0	105.7	-128.5	-88.6	-16.2	-66.3	16.6	14.8	
306	2019 MAR 20 17:18:03	2019 MAR 20 18:20:35	2019 MAR 20 17:49:23	3752.0	77.0	-155.9	-117.3	-17.1	-65.7	17.4	14.9	
307	2019 MAR 20 19:16:06	2019 MAR 20 20:18:41	2019 MAR 20 19:47:27	3756.0	48.2	176.3	-146.0	-17.8	-65.1	18.1	15.0	
308	2019 MAR 20 21:14:15	2019 MAR 20 22:16:51	2019 MAR 20 21:45:35	3758.0	19.5	148.5	-174.8	-18.6	-64.4	19.0	15.1	
309	2019 MAR 20 23:12:26	2019 MAR 21 00:15:01	2019 MAR 20 23:43:47	3756.0	-9.3	120.7	156.4	-19.4	-63.7	19.8	15.1	
310	2019 MAR 21 01:10:37	2019 MAR 21 02:13:13	2019 MAR 21 01:41:59	3756.0	-38.0	93.1	127.7	-20.4	-63.0	20.8	15.2	
311	2019 MAR 21 03:08:46	2019 MAR 21 04:11:19	2019 MAR 21 03:40:07	3754.0	-66.8	65.3	98.9	-21.2	-62.4	21.5	15.3	
312	2019 MAR 21 05:06:50	2019 MAR 21 06:09:23	2019 MAR 21 05:38:11	3754.0	-95.5	37.4	70.2	-22.0	-61.7	22.3	15.3	
313	2019 MAR 21 07:04:53	2019 MAR 21 08:07:27	2019 MAR 21 07:36:13	3754.0	-124.3	9.3	41.5	-22.7	-61.0	23.1	15.4	
314	2019 MAR 21 09:02:59	2019 MAR 21 10:05:35	2019 MAR 21 09:34:21	3756.0	-153.0	-18.8	12.7	-23.5	-60.4	23.8	15.4	
315	2019 MAR 21 11:01:08	2019 MAR 21 12:03:45	2019 MAR 21 11:32:31	3758.0	178.2	-47.0	-16.0	-24.2	-59.7	24.6	15.4	
316	2019 MAR 21 12:59:18	2019 MAR 21 14:01:55	2019 MAR 21 13:30:39	3758.0	149.5	-75.0	-44.8	-25.1	-58.9	25.5	15.5	
317	2019 MAR 21 14:57:26	2019 MAR 21 16:00:01	2019 MAR 21 15:28:47	3756.0	120.7	-103.0	-73.5	-25.9	-58.2	26.3	15.5	
318	2019 MAR 21 16:55:31	2019 MAR 21 17:58:05	2019 MAR 21 17:26:51	3754.0	92.0	-131.1	-102.2	-26.7	-57.5	27.0	15.6	
319	2019 MAR 21 18:53:32	2019 MAR 21 19:56:07	2019 MAR 21 19:24:53	3756.0	63.3	-159.5	-131.0	-27.3	-56.9	27.6	15.6	
320	2019 MAR 21 20:51:35	2019 MAR 21 21:54:13	2019 MAR 21 21:22:57	3758.0	34.6	172.1	-159.7	-28.0	-56.2	28.3	15.6	
321	2019 MAR 21 22:49:43	2019 MAR 21 23:52:21	2019 MAR 21 23:21:05	3758.0	5.8	143.7	171.6	-28.7	-55.6	29.1	15.7	
322	2019 MAR 22 00:47:52	2019 MAR 22 01:50:29	2019 MAR 22 01:19:15	3758.0	-22.9	115.3	142.8	-29.4	-55.0	29.8	15.7	
323	2019 MAR 22 02:46:01	2019 MAR 22 03:48:37	2019 MAR 22 03:17:23	3756.0	-51.7	87.1	114.1	-30.3	-54.2	30.6	15.7	
324	2019 MAR 22 04:44:05	2019 MAR 22 05:46:41	2019 MAR 22 05:15:27	3756.0	-80.4	58.8	85.4	-31.0	-53.6	31.4	15.7	
325	2019 MAR 22 06:42:06	2019 MAR 22 07:44:41	2019 MAR 22 07:13:27	3756.0	-109.1	30.3	56.6	-31.6	-53.0	31.9	15.8	
326	2019 MAR 22 08:40:08	2019 MAR 22 09:42:45	2019 MAR 22 09:11:31	3758.0	-137.8	1.7	27.9	-32.2	-52.4	32.5	15.8	
