S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2021 JUN 23 04:06:00,66.9878,78.9679,431.0332,15.5847,55.9452,0.62101,56.5413

MRO,2021 JUN 24 13:36:00,68.4707,-54.9949,311.9524,15.2633,54.9402,3.4732e-14,54.9402
TGO,2021 JUN 24 13:30:00,67.7994,-55.1094,432.6438,15.1583,54.0948,0.045911,54.1171

MRO,2021 JUN 24 19:12:00,67.17,-136.4551,310.3773,15.2839,54.3547,1.7128e-14,54.3547
TGO,2021 JUN 24 19:24:00,67.154,-140.7154,430.0063,15.1944,53.9051,1.6528,55.5217

MRO,2021 JUN 24 22:57:00,69.1786,168.2773,314.1598,15.2494,55.2145,1.6081e-14,55.2145
TGO,2021 JUN 24 23:21:00,64.4055,167.2593,430.5304,15.5711,54.6389,0.042531,54.6814

MRO,2021 JUN 25 15:45:00,64.2873,-75.5883,309.7349,15.3453,53.2249,1.8614e-14,53.2249
TGO,2021 JUN 25 15:03:00,67.1413,-71.2926,432.298,14.9503,52.6586,3.4501,56.0655

MRO,2021 JUN 25 21:21:00,63.0312,-156.9607,309.4536,15.3714,52.7955,1.8271e-14,52.7955
TGO,2021 JUN 25 20:57:00,66.8061,-155.702,430.3591,15.0661,53.0018,0.038005,53.0166

MRO,2021 JUN 26 01:06:00,64.9317,147.8732,311.7846,15.3442,53.4848,2.249e-14,53.4848
TGO,2021 JUN 26 00:54:00,63.9269,151.2812,429.8165,15.3767,53.2115,0.91941,54.1106

MRO,2021 JUN 26 06:42:00,63.4384,66.2993,308.2689,15.3569,52.8577,1.5003e-14,52.8577
TGO,2021 JUN 26 06:48:00,63.5565,65.4745,429.612,15.3992,53.1609,0.031435,53.1922

MRO,2021 JUN 26 16:03:00,63.8234,-70.1664,309.2753,15.3606,53.021,1.9083e-14,53.021
TGO,2021 JUN 26 16:39:00,59.8347,-74.4472,429.0722,15.6592,53.3761,0.064004,53.4275

MRO,2021 JUN 27 08:51:00,59.3705,45.5095,307.8402,15.4256,51.5199,3.513e-14,51.5199
TGO,2021 JUN 27 08:21:00,62.9913,50.0036,428.6023,15.2386,51.8647,0.02073,51.8853

MRO,2021 JUN 27 10:45:00,65.1439,16.6116,311.5219,15.3486,53.4957,7.2876e-15,53.4957
TGO,2021 JUN 26 10:45:00,60.3795,11.8915,427.0116,15.6719,53.6671,0.062138,53.7186

MRO,2021 JUN 27 14:27:00,57.529,-35.7385,306.4618,15.4603,51.0698,4.2315e-14,51.0698
TGO,2021 JUN 27 14:15:00,62.1714,-35.9363,429.8749,15.2525,51.5477,0.023257,51.5691

MRO,2021 JUN 27 18:12:00,59.6044,-91.0393,307.7532,15.4239,51.5682,4.0255e-14,51.5682
TGO,2021 JUN 27 18:12:00,59.5343,-89.4343,427.9619,15.5308,52.2882,4.0789,48.2185

MRO,2021 JUN 27 23:48:00,58.1835,-172.367,308.391,15.4531,51.2239,3.4841e-14,51.2239
TGO,2021 JUN 28 00:06:00,58.4563,-175.9407,427.9821,15.5069,51.7127,0.7276,51.004

MRO,2021 JUN 28 03:33:00,59.9834,132.5604,309.3187,15.4319,51.7419,3.7091e-14,51.7419
TGO,2021 JUN 28 04:03:00,55.4546,128.6456,425.6541,15.6575,51.9034,0.088924,51.9643

MRO,2021 JUN 29 01:57:00,53.5861,166.5955,306.3391,15.5053,50.0436,1.5003e-14,50.0436
TGO,2021 JUN 29 01:39:00,57.8308,168.0402,427.086,15.3094,49.9661,0.050986,49.9956

MRO,2021 JUN 29 05:42:00,55.444,111.5306,305.5466,15.4844,50.4345,2.3155e-14,50.4345
TGO,2021 JUN 29 05:36:00,54.8627,112.5623,425.1611,15.4558,50.0179,0.97022,50.9822

MRO,2021 JUN 29 11:18:00,54.1597,29.9644,305.5115,15.4978,50.1264,4.1834e-14,50.1264
TGO,2021 JUN 29 11:30:00,53.8124,26.3422,423.1731,15.4511,49.63,2.5781,52.1537

MRO,2021 JUN 30 15:18:00,46.0192,-17.7415,298.8443,15.5728,48.8205,9.9681e-14,48.8205
TGO,2021 JUN 30 15:03:00,47.6757,-14.6348,421.6753,15.5367,48.7662,0.12361,48.8482

MRO,2021 JUN 30 19:03:00,48.0042,-72.8021,299.8639,15.5525,48.9778,6.5356e-14,48.9778
TGO,2021 JUN 30 19:00:00,44.5483,-70.8993,420.1963,15.6306,49.1859,0.18387,49.0668

MRO,2021 JUN 30 20:54:00,44.428,-99.4916,297.215,15.5739,48.5677,4.111e-14,48.5677
TGO,2021 JUN 30 20:57:00,46.9109,-101.5068,420.7199,15.4883,48.119,2.9007,50.9497

MRO,2021 JUL 01 00:39:00,46.744,-154.3872,299.4762,15.5644,48.8414,5.059e-14,48.8414
TGO,2021 JUL 01 00:54:00,43.5377,-157.2491,419.1755,15.6172,48.8979,0.14635,49.0063

MRO,2021 JUL 02 02:45:00,33.0576,-174.2369,290.4178,15.6472,48.7856,2.7727e-14,48.7856
TGO,2021 JUL 02 02:30:00,34.3634,-170.4416,413.3468,15.6567,48.8604,2.1783,50.9335

MRO,2021 JUL 02 04:39:00,38.7445,157.6182,294.8318,15.6203,48.4669,7.8489e-14,48.4669
TGO,2021 JUL 02 04:27:00,37.1707,160.2574,414.7677,15.6017,48.1884,2.5796,45.6704

MRO,2021 JUL 02 08:21:00,31.1918,104.1163,287.4815,15.655,48.9893,1.7992e-14,48.9893
TGO,2021 JUL 02 08:24:00,33.9276,103.2057,411.9369,15.6431,48.6938,0.77007,47.948

MRO,2021 JUL 02 12:06:00,33.6418,49.1972,290.1281,15.6442,48.7106,6.58e-14,48.7106
TGO,2021 JUL 02 12:21:00,30.2624,46.3634,408.0203,15.6986,49.6188,0.18611,49.7957

MRO,2021 JUL 02 13:54:00,20.427,23.7787,281.5599,15.7017,51.2889,2.249e-14,51.2889
TGO,2021 JUL 02 14:21:00,24.1033,18.9445,404.6586,15.8175,52.071,0.85434,52.7396

MRO,2021 JUL 03 14:09:00,10.1562,30.3079,274.6602,15.7419,54.94,4.5566e-14,54.94
TGO,2021 JUL 03 14:00:00,12.2168,34.2417,396.8721,15.8581,55.8184,0.22128,56.0141

MRO,2021 JUL 03 14:12:00,19.7153,29.0869,281.281,15.7092,51.5527,1.5581e-14,51.5527
TGO,2021 JUL 03 13:57:00,20.9838,32.3325,402.325,15.6822,50.8831,0.20081,51.0834

MRO,2021 JUL 03 16:06:00,25.393,1.0604,285.0128,15.6903,50.1176,4.3272e-14,50.1176
TGO,2021 JUL 03 15:54:00,23.681,2.6961,405.5409,15.6047,49.2709,0.19527,49.466

MRO,2021 JUL 03 19:42:00,-1.4631,-50.1594,266.4739,15.7797,60.3462,1.4336e-14,60.3462
TGO,2021 JUL 03 19:57:00,2.8827,-50.8291,394.3819,15.9786,61.0684,0.24512,61.2159

MRO,2021 JUL 03 19:45:00,8.1357,-51.3483,272.1321,15.7492,55.7986,2.7909e-14,55.7986
TGO,2021 JUL 03 19:54:00,11.6962,-52.4424,399.3072,15.8222,55.5025,0.95743,54.6469

MRO,2021 JUL 03 21:39:00,14.0155,-79.4008,275.7225,15.7286,53.4358,1.6905e-14,53.4358
TGO,2021 JUL 03 21:51:00,14.2833,-82.0946,400.2699,15.7436,53.5588,0.67919,54.0707

MRO,2021 JUL 03 23:33:00,19.9806,-107.4604,279.8746,15.7075,51.4583,2.6988e-14,51.4583
TGO,2021 JUL 03 23:48:00,16.8151,-111.5977,401.1353,15.675,51.8492,1.0348,52.7137

MRO,2021 JUL 05 01:33:00,-13.2333,-125.3252,260.9832,15.8247,66.9846,3.0005e-14,66.9846
TGO,2021 JUL 05 01:30:00,-10.219,-122.5611,387.184,15.9606,67.0731,0.34866,67.1601

MRO,2021 JUL 05 03:30:00,2.3218,-154.5645,269.364,15.7736,58.5577,3.556e-15,58.5577
TGO,2021 JUL 05 03:24:00,1.2501,-153.7412,392.8879,15.7311,58.4673,0.27099,58.622

MRO,2021 JUL 05 05:24:00,8.1026,177.4169,273.0673,15.7553,55.9046,1.0458e-14,55.9046
TGO,2021 JUL 05 05:21:00,3.9657,176.7226,394.4305,15.6603,56.3081,0.56423,56.7084

MRO,2021 JUL 05 07:06:00,-24.666,154.2292,257.406,15.8642,73.9753,3.2122e-14,73.9753
TGO,2021 JUL 05 07:27:00,-19.7349,152.5831,384.6904,16.095,73.817,0.4182,73.8476

MRO,2021 JUL 05 09:03:00,-9.231,124.9778,263.1075,15.8122,64.6905,2.0674e-14,64.6905
TGO,2021 JUL 05 09:21:00,-8.1535,121.1624,387.219,15.85,64.6085,0.33284,64.7076

MRO,2021 JUL 06 09:18:00,-19.3841,131.4945,258.9575,15.8517,70.8042,3.4841e-14,70.8042
TGO,2021 JUL 06 09:00:00,-20.3571,136.3122,383.6682,15.8808,71.7,0.41831,71.7216

MRO,2021 JUL 06 09:21:00,-9.7345,130.2699,262.6216,15.8186,65.068,1.5662e-14,65.068
TGO,2021 JUL 06 08:57:00,-11.5196,134.3976,386.363,15.7044,64.6086,0.35526,64.6839

MRO,2021 JUL 06 11:15:00,-3.8488,102.2625,264.778,15.8008,61.8337,2.5144e-14,61.8337
TGO,2021 JUL 06 10:54:00,-8.834,104.9018,386.3953,15.6361,62.2971,0.33579,62.3897

MRO,2021 JUL 06 12:57:00,-36.4313,79.3531,254.2568,15.9283,81.7757,8.6885e-14,81.7757
TGO,2021 JUL 06 13:00:00,-32.789,81.7076,379.5864,16.1342,81.6605,0.489,81.6344

MRO,2021 JUL 06 14:54:00,-20.5969,49.8508,258.1684,15.8597,71.6058,9.1133e-14,71.6058
TGO,2021 JUL 06 14:54:00,-21.4748,49.7565,382.4659,15.8533,72.0429,0.42477,72.057

MRO,2021 JUL 06 14:57:00,-10.9429,48.6092,261.8657,15.8256,65.8063,5.5546e-14,65.8063
TGO,2021 JUL 06 14:51:00,-12.6324,47.8152,384.9164,15.6753,64.8789,0.36258,64.9462

MRO,2021 JUL 06 16:51:00,-5.0887,20.5846,265.5908,15.8067,62.5308,3.6124e-14,62.5308
TGO,2021 JUL 06 16:48:00,-9.9119,18.3084,386.8527,15.6064,62.5219,0.33409,62.5985

MRO,2021 JUL 06 18:33:00,-37.9885,-2.3541,256.0538,15.9322,82.7746,6.5569e-15,82.7746
TGO,2021 JUL 06 18:54:00,-33.525,-4.8567,381.8286,16.1061,81.8128,0.49024,81.8034

MRO,2021 JUL 06 20:24:00,-41.9047,-29.0436,255.1161,15.9539,85.3665,2.4013e-14,85.3665
TGO,2021 JUL 06 20:54:00,-39.2139,-32.2557,381.7605,16.2264,86.276,4.6358,90.8839

MRO,2021 JUL 06 20:27:00,-32.2048,-30.5021,256.3114,15.9053,78.9969,5.9672e-14,78.9969
TGO,2021 JUL 06 20:51:00,-30.7547,-34.7021,382.8926,16.0147,79.2547,0.47805,79.228

MRO,2021 JUL 07 20:45:00,-32.6728,-25.1995,256.0237,15.9122,79.4025,1.1018e-14,79.4025
TGO,2021 JUL 07 20:27:00,-34.0932,-21.1022,381.7307,15.8933,80.079,0.48714,80.0351

MRO,2021 JUL 07 20:48:00,-22.9908,-26.5182,258.0427,15.8731,73.2022,2.736e-14,73.2022
TGO,2021 JUL 07 20:24:00,-25.3163,-23.6319,383.2826,15.6761,72.4435,0.44307,72.4302

MRO,2021 JUL 08 02:18:00,-43.8889,-105.2641,252.5043,15.9769,86.8496,1.8062e-14,86.8496
TGO,2021 JUL 08 02:24:00,-43.266,-105.2093,379.482,16.0781,87.3469,8.1734,95.5046

MRO,2021 JUL 08 02:21:00,-34.1743,-106.7914,253.8964,15.9239,80.4402,2.4841e-14,80.4402
TGO,2021 JUL 08 02:21:00,-35.0722,-107.6729,380.4298,15.865,80.4169,0.48925,80.3686

MRO,2021 JUL 08 03:12:00,51.7687,62.4468,299.6635,4.0339,87.9303,3.7227e-14,87.9303
TGO,2021 JUL 08 03:24:00,47.852,63.4464,420.5326,4.295,88.155,0.66324,88.5714

MRO,2021 JUL 09 11:00:00,48.6641,-42.2327,299.994,4.0092,89.909,7.1474e-14,89.909
TGO,2021 JUL 09 10:51:00,48.9061,-39.2492,422.0374,4.0619,89.3494,0.61497,89.6987

MRO,2021 JUL 09 16:36:00,50.0422,-123.7253,299.4444,4.0272,88.9229,5.8733e-14,88.9229
TGO,2021 JUL 09 16:45:00,49.953,-125.3908,422.4551,4.0622,88.7082,0.92708,89.486

MRO,2021 JUL 09 22:09:00,61.3057,156.8375,306.546,4.1339,81.564,1.4918e-14,81.564
TGO,2021 JUL 09 22:42:00,58.492,154.4897,426.8641,4.5128,80.7099,0.5816,81.013

MRO,2021 JUL 10 08:30:00,-46.9854,-176.2906,253.312,16,89.0521,2.7035e-14,89.0521
TGO,2021 JUL 10 08:48:00,-44.7093,-177.393,429.5806,16.2186,89.5466,175.7995,86.7446

MRO,2021 JUL 10 08:36:00,-27.5735,-179.2384,256.4206,15.9008,76.3275,6.5492e-14,76.3275
TGO,2021 JUL 10 08:39:00,-31.9672,176.4995,433.1267,15.6653,76.6443,175.7362,99.7164

MRO,2021 JUL 10 21:36:00,-44.4187,-7.7383,255.3436,15.9883,87.4232,1.0183e-14,87.4232
TGO,2021 JUL 10 21:15:00,-48.9028,-6.9275,380.0399,15.7017,87.9829,11.8294,99.8036

MRO,2021 JUL 10 22:30:00,52.3824,159.9617,300.7952,4.0442,87.3187,2.3426e-14,87.3187
TGO,2021 JUL 10 22:15:00,53.4908,162.6489,424.8626,3.98,87.1088,0.60309,87.4551

