Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	86	Egress	2020 JUL 18 15:13:52	2020 JUL 18 15:15:40	2020 JUL 18 15:22:49	537.00	-73.62	-71.17	-58.01	-27.32	-32.51	-50.82	19.00	14	-	-	-	&possibleOCM; 	
N/A	87	Ingress	2020 JUL 18 16:43:20	2020 JUL 18 16:50:07	2020 JUL 18 16:51:54	514.00	-146.35	-129.54	-126.49	57.05	40.60	35.57	16.64	3	-	-	-		
N/A	87	Egress	2020 JUL 18 17:11:31	2020 JUL 18 17:13:22	2020 JUL 18 17:20:36	545.00	-102.69	-100.20	-87.10	-26.45	-31.81	-50.42	18.97	3	-	-	-		
ACS	88	Ingress	2020 JUL 18 18:41:14	2020 JUL 18 18:48:06	2020 JUL 18 18:49:56	522.00	-174.98	-158.02	-154.91	57.01	40.29	35.10	16.66	14	-	-	-		
ACS	88	Egress	2020 JUL 18 19:09:09	2020 JUL 18 19:11:02	2020 JUL 18 19:18:24	555.00	-131.69	-129.19	-116.00	-25.67	-31.14	-50.19	18.95	14	-	-	-		
NOMAD	89	Ingress	2020 JUL 18 20:39:12	2020 JUL 18 20:46:10	2020 JUL 18 20:48:03	531.00	156.71	173.68	176.83	56.77	39.70	34.35	16.68	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	89	Egress	2020 JUL 18 21:06:46	2020 JUL 18 21:08:42	2020 JUL 18 21:16:10	564.00	-160.75	-158.22	-145.04	-24.77	-30.41	-49.82	18.92	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	90	Ingress	2020 JUL 18 22:37:14	2020 JUL 18 22:44:20	2020 JUL 18 22:46:16	542.00	128.38	145.43	148.59	56.54	39.02	33.49	16.72	14	-	-	-		
ACS	90	Egress	2020 JUL 18 23:04:23	2020 JUL 18 23:06:22	2020 JUL 18 23:13:56	573.00	170.12	172.68	-174.22	-23.70	-29.52	-49.31	18.89	14	-	-	-		
NOMAD	91	Ingress	2020 JUL 19 00:35:16	2020 JUL 19 00:42:29	2020 JUL 19 00:44:29	553.00	99.94	117.08	120.31	56.37	38.45	32.70	16.74	1	6SUBD CO2 CO #1	Science: orders #119, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	91	Egress	2020 JUL 19 01:02:00	2020 JUL 19 01:04:03	2020 JUL 19 01:11:44	584.00	140.99	143.59	156.67	-22.62	-28.66	-48.87	18.86	1	Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	92	Ingress	2020 JUL 19 02:33:17	2020 JUL 19 02:40:37	2020 JUL 19 02:42:41	564.00	71.41	88.69	91.98	56.25	37.95	31.99	16.76	14	-	-	-		
N/A	92	Egress	2020 JUL 19 02:59:40	2020 JUL 19 03:01:47	2020 JUL 19 03:09:36	596.00	111.90	114.54	127.67	-21.62	-27.88	-48.54	18.83	14	-	-	-		
NOMAD	93	Ingress	2020 JUL 19 04:31:15	2020 JUL 19 04:38:41	2020 JUL 19 04:40:49	574.00	42.84	60.24	63.60	56.16	37.54	31.36	16.78	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	93	Egress	2020 JUL 19 04:57:18	2020 JUL 19 04:59:29	2020 JUL 19 05:07:26	608.00	82.83	85.52	98.70	-20.64	-27.12	-48.22	18.80	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	94	Ingress	2020 JUL 19 06:29:09	2020 JUL 19 06:36:43	2020 JUL 19 06:38:54	585.00	14.15	31.80	35.21	56.15	37.13	30.78	16.80	14	-	-	-		
ACS	94	Egress	2020 JUL 19 06:54:52	2020 JUL 19 06:57:07	2020 JUL 19 07:05:11	619.00	53.76	56.50	69.68	-19.62	-26.32	-47.83	18.78	14	-	-	-		
NOMAD	95	Ingress	2020 JUL 19 08:27:04	2020 JUL 19 08:34:46	2020 JUL 19 08:37:02	598.00	-14.31	3.47	6.95	56.01	36.55	29.93	16.82	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	95	Egress	2020 JUL 19 08:52:22	2020 JUL 19 08:54:41	2020 JUL 19 09:02:53	631.00	24.64	27.42	40.58	-18.43	-25.36	-47.34	18.74	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	96	Ingress	2020 JUL 19 10:25:08	2020 JUL 19 10:33:00	2020 JUL 19 10:35:23	615.00	-42.47	-24.68	-21.12	55.65	35.61	28.61	16.87	14	-	-	-		
N/A	96	Egress	2020 JUL 19 10:49:52	2020 JUL 19 10:52:18	2020 JUL 19 11:00:40	648.00	-4.58	-1.71	11.48	-17.01	-24.32	-46.87	18.71	14	-	-	-		
NOMAD	97	Ingress	2020 JUL 19 12:23:14	2020 JUL 19 12:31:17	2020 JUL 19 12:33:48	634.00	-70.70	-52.86	-49.19	55.32	34.67	27.23	16.90	1	127 only #2	Science: orders #127, #127, #127, #127, #127, #127, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	97	Egress	2020 JUL 19 12:47:21	2020 JUL 19 12:49:55	2020 JUL 19 12:58:29	668.00	-33.85	-30.87	-17.62	-15.44	-23.18	-46.39	18.67	1	6SUBD CO H2O #2	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	98	Ingress	2020 JUL 19 14:21:16	2020 JUL 19 14:29:30	2020 JUL 19 14:32:09	653.00	-99.12	-81.12	-77.34	55.12	33.88	26.01	16.94	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&egressMatch:COPRATES RISE; 	
NOMAD	98	Egress	2020 JUL 19 14:44:48	2020 JUL 19 14:47:31	2020 JUL 19 14:56:15	687.00	-63.14	-60.04	-46.81	-13.78	-22.00	-45.79	18.63	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&egressMatch:COPRATES RISE; 	
ACS	99	Ingress	2020 JUL 19 16:19:13	2020 JUL 19 16:27:38	2020 JUL 19 16:30:26	673.00	-127.80	-109.51	-105.57	55.10	33.30	24.95	16.96	14	-	-	-		
N/A	99	Egress	2020 JUL 19 16:42:14	2020 JUL 19 16:45:05	2020 JUL 19 16:54:00	706.00	-92.39	-89.19	-75.94	-12.18	-20.83	-45.24	18.60	14	-	-	-		
NOMAD	100	Merged	2020 JUL 19 18:17:07	-	2020 JUL 19 18:51:46	2079.07	-156.49	-	-104.92	55.10	-	-44.85	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	101	Merged	2020 JUL 19 20:15:06	-	2020 JUL 19 20:49:33	2066.96	175.13	-	-133.87	54.88	-	-44.49	-	14	-	-	-		
NOMAD	102	Merged	2020 JUL 19 22:13:09	-	2020 JUL 19 22:47:16	2046.57	146.96	-	-163.00	54.50	-	-43.89	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	103	Merged	2020 JUL 20 00:11:13	-	2020 JUL 20 00:45:00	2027.67	118.63	-	167.86	54.22	-	-43.29	-	5	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	104	Merged	2020 JUL 20 02:09:15	-	2020 JUL 20 02:42:49	2014.23	90.15	-	138.83	54.05	-	-42.82	-	14	-	-	-		
ACS	105	Merged	2020 JUL 20 04:07:16	-	2020 JUL 20 04:40:38	2002.08	61.66	-	109.86	53.89	-	-42.41	-	7	-	-	-		
NOMAD	106	Grazing	2020 JUL 20 06:05:15	-	2020 JUL 20 06:38:25	1990.00	33.18	-	33.18	53.72	-	53.72	-	5	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	107	Grazing	2020 JUL 20 08:03:08	-	2020 JUL 20 08:36:04	1976.00	4.55	-	4.55	53.68	-	53.68	-	14	-	-	-		
NOMAD	108	Grazing	2020 JUL 20 10:01:09	-	2020 JUL 20 10:33:45	1956.00	-23.69	-	-23.69	53.33	-	53.33	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	109	Grazing	2020 JUL 20 11:59:19	-	2020 JUL 20 12:31:31	1932.00	-51.72	-	-51.72	52.80	-	52.80	-	14	-	-	-		
N/A	110	Grazing	2020 JUL 20 13:57:25	-	2020 JUL 20 14:29:15	1910.00	-80.01	-	-80.01	52.46	-	52.46	-	3	-	-	-		
NOMAD	111	Grazing	2020 JUL 20 15:55:25	-	2020 JUL 20 16:26:57	1892.00	-108.51	-	-108.51	52.29	-	52.29	-	5	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	112	Grazing	2020 JUL 20 17:53:21	-	2020 JUL 20 18:24:39	1878.00	-137.16	-	-137.16	52.24	-	52.24	-	5	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&grazingMatch:PAVONIS MONS VOLCANIC CONES SE; &grazingMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	113	Grazing	2020 JUL 20 19:51:19	-	2020 JUL 20 20:22:23	1864.00	-165.61	-	-165.61	52.05	-	52.05	-	14	-	-	-		
NOMAD	114	Grazing	2020 JUL 20 21:49:22	-	2020 JUL 20 22:20:02	1840.00	166.21	-	166.21	51.61	-	51.61	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	115	Grazing	2020 JUL 20 23:47:27	-	2020 JUL 21 00:17:43	1816.00	137.96	-	137.96	51.22	-	51.22	-	14	-	-	-		
N/A	116	Grazing	2020 JUL 21 01:45:34	-	2020 JUL 21 02:15:26	1792.00	109.68	-	109.68	50.84	-	50.84	-	17	-	-	-		
N/A	117	Grazing	2020 JUL 21 03:43:38	-	2020 JUL 21 04:13:12	1774.00	81.26	-	81.26	50.57	-	50.57	-	14	-	-	-		
NOMAD	118	Grazing	2020 JUL 21 05:41:39	-	2020 JUL 21 06:10:57	1758.00	52.79	-	52.79	50.36	-	50.36	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&grazingMatch:PERSEVERANCE; 	
N/A	119	Grazing	2020 JUL 21 07:39:35	-	2020 JUL 21 08:08:37	1742.00	24.22	-	24.22	50.26	-	50.26	-	14	-	-	-		
N/A	285	Grazing	2020 AUG 03 21:05:39	-	2020 AUG 03 21:34:33	1734.00	150.54	-	150.54	-29.65	-	-29.65	-	14	-	-	-		
NOMAD	286	Grazing	2020 AUG 03 23:03:20	-	2020 AUG 03 23:32:44	1764.00	121.42	-	121.42	-30.45	-	-30.45	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&grazingMatch:INSIGHT; 	
NOMAD	287	Grazing	2020 AUG 04 01:00:58	-	2020 AUG 04 01:30:48	1790.00	92.32	-	92.32	-31.24	-	-31.24	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	288	Grazing	2020 AUG 04 02:58:37	-	2020 AUG 04 03:28:43	1806.00	63.29	-	63.29	-31.87	-	-31.87	-	14	-	-	-		
N/A	289	Grazing	2020 AUG 04 04:56:23	-	2020 AUG 04 05:26:41	1818.00	34.33	-	34.33	-32.36	-	-32.36	-	14	-	-	-		
NOMAD	290	Grazing	2020 AUG 04 06:54:09	-	2020 AUG 04 07:24:47	1838.00	5.28	-	5.28	-32.96	-	-32.96	-	5	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	291	Grazing	2020 AUG 04 08:51:53	-	2020 AUG 04 09:22:53	1860.00	-23.83	-	-23.83	-33.67	-	-33.67	-	14	-	-	-		
NOMAD	292	Grazing	2020 AUG 04 10:49:36	-	2020 AUG 04 11:20:56	1880.00	-52.90	-	-52.90	-34.31	-	-34.31	-	5	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	293	Grazing	2020 AUG 04 12:47:16	-	2020 AUG 04 13:19:00	1904.00	-82.00	-	-82.00	-34.99	-	-34.99	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
N/A	294	Grazing	2020 AUG 04 14:44:58	-	2020 AUG 04 15:16:58	1920.00	-111.02	-	-111.02	-35.54	-	-35.54	-	3	-	-	-	&mroOverlap; 	
N/A	295	Grazing	2020 AUG 04 16:42:44	-	2020 AUG 04 17:14:54	1930.00	-139.97	-	-139.97	-35.96	-	-35.96	-	14	-	-	-		
NOMAD	296	Grazing	2020 AUG 04 18:40:27	-	2020 AUG 04 19:12:53	1946.00	-169.11	-	-169.11	-36.66	-	-36.66	-	5	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
N/A	297	Grazing	2020 AUG 04 20:38:10	-	2020 AUG 04 21:10:58	1968.00	161.67	-	161.67	-37.43	-	-37.43	-	14	-	-	-	&mroOverlap; 	
N/A	298	Grazing	2020 AUG 04 22:35:56	-	2020 AUG 04 23:09:06	1990.00	132.57	-	132.57	-38.03	-	-38.03	-	3	-	-	-	&mroOverlap; 	
ACS	299	Merged	2020 AUG 05 00:33:38	-	2020 AUG 05 01:07:09	2010.97	103.45	-	157.52	-38.66	-	55.75	-	14	-	-	-	&mroOverlap; 	
NOMAD	300	Merged	2020 AUG 05 02:31:20	-	2020 AUG 05 03:05:06	2025.33	74.42	-	129.12	-39.15	-	55.89	-	5	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	301	Merged	2020 AUG 05 04:29:03	-	2020 AUG 05 05:02:58	2035.02	45.38	-	100.37	-39.65	-	55.84	-	5	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mergedMatch:PERSEVERANCE; 	
ACS	302	Merged	2020 AUG 05 06:26:54	-	2020 AUG 05 07:01:00	2046.19	16.40	-	71.92	-40.04	-	55.96	-	14	-	-	-		
NOMAD	303	Merged	2020 AUG 05 08:24:43	-	2020 AUG 05 08:59:03	2060.02	-12.64	-	43.55	-40.49	-	56.13	-	5	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	304	Merged	2020 AUG 05 10:22:29	-	2020 AUG 05 10:57:06	2077.40	-41.74	-	15.31	-41.02	-	56.36	-	14	-	-	-		
NOMAD	305	Ingress	2020 AUG 05 12:20:13	2020 AUG 05 12:29:08	2020 AUG 05 12:31:58	705.00	-70.84	-57.65	-54.28	-41.55	-17.43	-8.95	5.46	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:COPRATES RISE; 	
NOMAD	305	Egress	2020 AUG 05 12:43:56	2020 AUG 05 12:46:43	2020 AUG 05 12:55:07	671.00	-39.27	-34.66	-12.91	28.09	36.14	56.59	7.28	1	Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:COPRATES RISE; 	
ACS	306	Ingress	2020 AUG 05 14:17:57	2020 AUG 05 14:26:42	2020 AUG 05 14:29:23	686.00	-99.87	-86.75	-83.52	-41.99	-18.43	-10.42	5.43	14	-	-	-		
N/A	306	Egress	2020 AUG 05 14:42:14	2020 AUG 05 14:44:52	2020 AUG 05 14:53:06	652.00	-67.28	-62.82	-41.16	29.33	36.91	56.80	7.32	14	-	-	-		
NOMAD	307	Ingress	2020 AUG 05 16:15:44	2020 AUG 05 16:24:18	2020 AUG 05 16:26:53	669.00	-128.81	-115.82	-112.69	-42.32	-19.35	-11.66	5.39	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	307	Egress	2020 AUG 05 16:40:25	2020 AUG 05 16:42:57	2020 AUG 05 16:51:02	637.00	-95.49	-91.13	-69.70	30.18	37.43	56.86	7.34	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	308	Ingress	2020 AUG 05 18:13:30	2020 AUG 05 18:21:55	2020 AUG 05 18:24:23	653.00	-157.88	-144.92	-141.90	-42.77	-20.31	-13.00	5.36	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	308	Egress	2020 AUG 05 18:38:37	2020 AUG 05 18:41:02	2020 AUG 05 18:48:57	620.00	-123.72	-119.50	-98.43	30.99	37.88	56.82	7.37	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	309	Ingress	2020 AUG 05 20:11:17	2020 AUG 05 20:19:32	2020 AUG 05 20:21:54	637.00	172.95	-174.12	-171.17	-43.33	-21.44	-14.45	5.32	14	-	-	-		
ACS	309	Egress	2020 AUG 05 20:36:54	2020 AUG 05 20:39:13	2020 AUG 05 20:46:58	604.00	-151.87	-147.75	-126.90	31.94	38.51	56.93	7.40	14	-	-	-		
N/A	310	Ingress	2020 AUG 05 22:09:04	2020 AUG 05 22:17:10	2020 AUG 05 22:19:26	622.00	143.78	156.71	159.57	-43.87	-22.50	-15.83	5.28	14	-	-	-		
N/A	310	Egress	2020 AUG 05 22:35:14	2020 AUG 05 22:37:27	2020 AUG 05 22:45:03	589.00	-179.91	-175.87	-155.06	33.04	39.28	57.18	7.44	14	-	-	-		
NOMAD	311	Ingress	2020 AUG 06 00:06:52	2020 AUG 06 00:14:48	2020 AUG 06 00:16:59	607.00	114.72	127.57	130.36	-44.29	-23.46	-17.07	5.25	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	311	Egress	2020 AUG 06 00:33:32	2020 AUG 06 00:35:40	2020 AUG 06 00:43:07	575.00	152.06	156.05	176.85	34.13	40.09	57.46	7.49	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
ACS	312	Ingress	2020 AUG 06 02:04:38	2020 AUG 06 02:12:27	2020 AUG 06 02:14:33	595.00	85.70	98.53	101.24	-44.66	-24.25	-18.12	5.22	14	-	-	-	&mroOverlap; 	
ACS	312	Egress	2020 AUG 06 02:31:42	2020 AUG 06 02:33:45	2020 AUG 06 02:41:05	563.00	123.91	127.81	148.55	34.96	40.66	57.63	7.52	14	-	-	-	&mroOverlap; 	
NOMAD	313	Ingress	2020 AUG 06 04:02:22	2020 AUG 06 04:10:05	2020 AUG 06 04:12:08	586.00	56.65	69.48	72.17	-45.07	-25.02	-19.06	5.19	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	313	Egress	2020 AUG 06 04:29:44	2020 AUG 06 04:31:44	2020 AUG 06 04:38:57	553.00	95.56	99.41	119.87	35.45	40.98	57.61	7.54	1	Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
ACS	314	Ingress	2020 AUG 06 06:00:12	2020 AUG 06 06:07:48	2020 AUG 06 06:09:48	576.00	27.65	40.45	43.09	-45.40	-25.74	-19.95	5.16	14	-	-	-	&mroOverlap; 	
ACS	314	Egress	2020 AUG 06 06:27:51	2020 AUG 06 06:29:48	2020 AUG 06 06:36:55	544.00	67.20	70.99	91.25	35.94	41.31	57.63	7.56	14	-	-	-	&mroOverlap; 	
NOMAD	315	Ingress	2020 AUG 06 07:58:04	2020 AUG 06 08:05:32	2020 AUG 06 08:07:29	565.00	-1.37	11.36	13.97	-45.73	-26.52	-20.90	5.13	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	315	Egress	2020 AUG 06 08:26:03	2020 AUG 06 08:27:57	2020 AUG 06 08:34:58	535.00	38.94	42.68	62.87	36.59	41.80	57.77	7.59	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
