Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	51	Egress	2019 DEC 04 18:19:27	2019 DEC 04 18:20:08	2019 DEC 04 18:23:30	243.00	71.47	69.38	60.81	-61.40	-60.70	-57.20	9.22	1	Nominal Science 1xCO2 LA06	Science: orders #190, #169, #148, #134, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	52	Ingress	2019 DEC 04 19:34:28	2019 DEC 04 19:37:34	2019 DEC 04 19:38:13	225.00	-153.05	-157.23	-158.11	44.12	39.94	38.99	19.37	17	-	-	-		
N/A	52	Egress	2019 DEC 04 20:17:20	2019 DEC 04 20:18:01	2019 DEC 04 20:21:23	243.00	42.62	40.53	31.94	-61.36	-60.65	-57.11	9.21	17	-	-	-		
N/A	53	Ingress	2019 DEC 04 21:32:26	2019 DEC 04 21:35:32	2019 DEC 04 21:36:11	225.00	178.01	173.84	172.97	43.87	39.66	38.70	19.35	1	-	-	-		
NOMAD	53	Egress	2019 DEC 04 22:15:16	2019 DEC 04 22:15:57	2019 DEC 04 22:19:19	243.00	13.84	11.74	3.12	-61.34	-60.62	-57.06	9.20	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	54	Ingress	2019 DEC 04 23:30:25	2019 DEC 04 23:33:32	2019 DEC 04 23:34:11	226.00	149.10	144.91	144.04	43.64	39.38	38.41	19.34	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	54	Egress	2019 DEC 05 00:13:14	2019 DEC 05 00:13:55	2019 DEC 05 00:17:17	243.00	-14.92	-17.03	-25.69	-61.33	-60.61	-57.01	9.20	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	55	Ingress	2019 DEC 05 01:28:24	2019 DEC 05 01:31:32	2019 DEC 05 01:32:11	227.00	120.21	116.00	115.13	43.45	39.13	38.15	19.33	14	-	-	-		
ACS	55	Egress	2019 DEC 05 02:11:12	2019 DEC 05 02:11:53	2019 DEC 05 02:15:16	244.00	-43.69	-45.81	-54.55	-61.31	-60.59	-56.94	9.19	14	-	-	-		
NOMAD	56	Ingress	2019 DEC 05 03:26:24	2019 DEC 05 03:29:32	2019 DEC 05 03:30:11	227.00	91.33	87.11	86.24	43.26	38.90	37.92	19.32	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	56	Egress	2019 DEC 05 04:09:08	2019 DEC 05 04:09:49	2019 DEC 05 04:13:13	245.00	-72.43	-74.56	-83.39	-61.31	-60.58	-56.87	9.19	1	-	-	-		
N/A	57	Ingress	2019 DEC 05 05:24:19	2019 DEC 05 05:27:27	2019 DEC 05 05:28:07	228.00	62.50	58.28	57.38	43.12	38.72	37.70	19.31	14	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
ACS	57	Egress	2019 DEC 05 06:07:02	2019 DEC 05 06:07:43	2019 DEC 05 06:11:08	246.00	-101.12	-103.27	-112.19	-61.31	-60.58	-56.82	9.19	14	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
NOMAD	58	Ingress	2019 DEC 05 07:22:12	2019 DEC 05 07:25:21	2019 DEC 05 07:26:01	229.00	33.66	29.41	28.52	42.95	38.49	37.46	19.29	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:OLYMPUS MONS; 	
N/A	58	Egress	2019 DEC 05 08:04:54	2019 DEC 05 08:05:36	2019 DEC 05 08:09:00	246.00	-129.83	-132.04	-140.95	-61.31	-60.55	-56.79	9.18	1	-	-	-	&daysideMatch:OLYMPUS MONS; 	
N/A	59	Ingress	2019 DEC 05 09:20:09	2019 DEC 05 09:23:18	2019 DEC 05 09:23:58	229.00	4.73	0.50	-0.40	42.69	38.20	37.17	19.28	1	-	-	-		
NOMAD	59	Egress	2019 DEC 05 10:02:49	2019 DEC 05 10:03:31	2019 DEC 05 10:06:55	246.00	-158.68	-160.89	-169.81	-61.27	-60.50	-56.71	9.17	1	Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	60	Ingress	2019 DEC 05 11:18:11	2019 DEC 05 11:21:20	2019 DEC 05 11:22:00	229.00	-24.23	-28.45	-29.34	42.42	37.89	36.85	19.26	14	-	-	-		
N/A	60	Egress	2019 DEC 05 12:00:48	2019 DEC 05 12:01:30	2019 DEC 05 12:04:55	247.00	172.44	170.22	161.25	-61.22	-60.44	-56.59	9.16	14	-	-	-		
N/A	61	Ingress	2019 DEC 05 13:16:12	2019 DEC 05 13:19:22	2019 DEC 05 13:20:02	230.00	-53.14	-57.38	-58.27	42.19	37.61	36.56	19.25	1	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	61	Egress	2019 DEC 05 13:58:47	2019 DEC 05 13:59:29	2019 DEC 05 14:02:55	248.00	143.68	141.44	132.39	-61.21	-60.42	-56.52	9.16	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	62	Ingress	2019 DEC 05 15:14:11	2019 DEC 05 15:17:21	2019 DEC 05 15:18:01	230.00	-82.03	-86.28	-87.17	41.97	37.35	36.29	19.24	14	-	-	-		
N/A	62	Egress	2019 DEC 05 15:56:44	2019 DEC 05 15:57:26	2019 DEC 05 16:00:53	249.00	115.02	112.77	103.62	-61.23	-60.44	-56.49	9.16	14	-	-	-		
N/A	63	Ingress	2019 DEC 05 17:12:07	2019 DEC 05 17:15:18	2019 DEC 05 17:15:58	231.00	-110.87	-115.14	-116.03	41.82	37.13	36.06	19.23	1	-	-	-		
NOMAD	63	Egress	2019 DEC 05 17:54:38	2019 DEC 05 17:55:20	2019 DEC 05 17:58:47	249.00	86.34	84.07	74.87	-61.24	-60.45	-56.47	9.16	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	64	Ingress	2019 DEC 05 19:10:02	2019 DEC 05 19:13:14	2019 DEC 05 19:13:54	232.00	-139.71	-144.01	-144.90	41.64	36.90	35.82	19.22	14	-	-	-		
N/A	64	Egress	2019 DEC 05 19:52:32	2019 DEC 05 19:53:14	2019 DEC 05 19:56:42	250.00	57.51	55.24	45.98	-61.20	-60.40	-56.36	9.15	14	-	-	-		
N/A	65	Ingress	2019 DEC 05 21:07:59	2019 DEC 05 21:11:11	2019 DEC 05 21:11:51	232.00	-168.62	-172.91	-173.80	41.39	36.61	35.53	19.20	1	-	-	-		
NOMAD	65	Egress	2019 DEC 05 21:50:27	2019 DEC 05 21:51:09	2019 DEC 05 21:54:37	250.00	28.70	26.42	17.14	-61.17	-60.36	-56.29	9.14	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	66	Ingress	2019 DEC 05 23:05:58	2019 DEC 05 23:09:10	2019 DEC 05 23:09:51	233.00	162.47	158.19	157.28	41.15	36.34	35.22	19.19	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	66	Egress	2019 DEC 05 23:48:24	2019 DEC 05 23:49:06	2019 DEC 05 23:52:34	250.00	-0.07	-2.36	-11.66	-61.15	-60.34	-56.24	9.13	1	-	-	-		
N/A	67	Ingress	2019 DEC 06 01:03:58	2019 DEC 06 01:07:11	2019 DEC 06 01:07:52	234.00	133.57	129.27	128.36	40.92	36.05	34.92	19.18	14	-	-	-		
ACS	67	Egress	2019 DEC 06 01:46:22	2019 DEC 06 01:47:04	2019 DEC 06 01:50:33	251.00	-28.85	-31.14	-40.53	-61.14	-60.32	-56.16	9.13	14	-	-	-		
N/A	68	Ingress	2019 DEC 06 03:01:58	2019 DEC 06 03:05:11	2019 DEC 06 03:05:52	234.00	104.68	100.38	99.47	40.71	35.80	34.66	19.16	8	-	-	-		
N/A	68	Egress	2019 DEC 06 03:44:19	2019 DEC 06 03:45:02	2019 DEC 06 03:48:31	252.00	-57.62	-59.98	-69.39	-61.12	-60.27	-56.08	9.12	8	-	-	-		
NOMAD	69	Ingress	2019 DEC 06 04:59:56	2019 DEC 06 05:03:10	2019 DEC 06 05:03:51	235.00	75.84	71.51	70.60	40.54	35.57	34.42	19.15	1	Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	69	Egress	2019 DEC 06 05:42:15	2019 DEC 06 05:42:58	2019 DEC 06 05:46:28	253.00	-86.35	-88.73	-98.21	-61.11	-60.26	-56.02	9.12	1	-	-	-		
N/A	70	Ingress	2019 DEC 06 06:57:49	2019 DEC 06 07:01:04	2019 DEC 06 07:01:45	236.00	47.02	42.67	41.76	40.38	35.34	34.19	19.14	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
ACS	70	Egress	2019 DEC 06 07:40:07	2019 DEC 06 07:40:50	2019 DEC 06 07:44:20	253.00	-115.04	-117.43	-126.96	-61.12	-60.27	-55.99	9.12	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	71	Ingress	2019 DEC 06 08:55:45	2019 DEC 06 08:59:01	2019 DEC 06 08:59:42	237.00	18.14	13.78	12.87	40.15	35.06	33.90	19.13	1	Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	71	Egress	2019 DEC 06 09:38:00	2019 DEC 06 09:38:43	2019 DEC 06 09:42:13	253.00	-143.84	-146.24	-155.79	-61.09	-60.22	-55.92	9.11	1	-	-	-		
N/A	72	Ingress	2019 DEC 06 10:53:46	2019 DEC 06 10:57:02	2019 DEC 06 10:57:43	237.00	-10.81	-15.16	-16.07	39.85	34.73	33.56	19.12	14	-	-	-		
ACS	72	Egress	2019 DEC 06 11:35:59	2019 DEC 06 11:36:42	2019 DEC 06 11:40:13	254.00	-172.77	-175.16	175.26	-61.02	-60.15	-55.78	9.09	14	-	-	-		
NOMAD	73	Ingress	2019 DEC 06 12:51:48	2019 DEC 06 12:55:04	2019 DEC 06 12:55:45	237.00	-39.75	-44.10	-45.00	39.57	34.41	33.23	19.10	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	73	Egress	2019 DEC 06 13:33:59	2019 DEC 06 13:34:42	2019 DEC 06 13:38:14	255.00	158.40	156.00	146.35	-60.98	-60.10	-55.68	9.08	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	74	Ingress	2019 DEC 06 14:49:49	2019 DEC 06 14:53:06	2019 DEC 06 14:53:47	238.00	-68.64	-73.01	-73.91	39.35	34.12	32.93	19.09	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	74	Egress	2019 DEC 06 15:31:57	2019 DEC 06 15:32:40	2019 DEC 06 15:36:13	256.00	129.71	127.29	117.55	-61.00	-60.11	-55.64	9.08	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	75	Ingress	2019 DEC 06 16:47:46	2019 DEC 06 16:51:03	2019 DEC 06 16:51:45	239.00	-97.49	-101.86	-102.78	39.16	33.90	32.67	19.08	14	-	-	-		
ACS	75	Egress	2019 DEC 06 17:29:53	2019 DEC 06 17:30:37	2019 DEC 06 17:34:10	257.00	101.05	98.56	88.78	-61.02	-60.11	-55.60	9.08	14	-	-	-		
NOMAD	76	Ingress	2019 DEC 06 18:45:41	2019 DEC 06 18:48:59	2019 DEC 06 18:49:41	240.00	-126.32	-130.71	-131.63	38.99	33.66	32.43	19.07	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	76	Egress	2019 DEC 06 19:27:46	2019 DEC 06 19:28:30	2019 DEC 06 19:32:04	258.00	72.26	69.77	59.92	-60.99	-60.07	-55.51	9.08	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	77	Ingress	2019 DEC 06 20:43:38	2019 DEC 06 20:46:56	2019 DEC 06 20:47:38	240.00	-155.20	-159.59	-160.51	38.75	33.38	32.14	19.06	14	-	-	-		
N/A	77	Egress	2019 DEC 06 21:25:40	2019 DEC 06 21:26:24	2019 DEC 06 21:29:58	258.00	43.39	40.89	31.05	-60.93	-60.01	-55.41	9.06	14	-	-	-		
ACS	78	Ingress	2019 DEC 06 22:41:36	2019 DEC 06 22:44:55	2019 DEC 06 22:45:37	241.00	175.90	171.50	170.58	38.48	33.06	31.82	19.04	3	-	-	-		
ACS	78	Egress	2019 DEC 06 23:23:36	2019 DEC 06 23:24:20	2019 DEC 06 23:27:54	258.00	14.61	12.10	2.24	-60.91	-59.98	-55.35	9.06	3	-	-	-		
NOMAD	79	Ingress	2019 DEC 07 00:39:37	2019 DEC 07 00:42:56	2019 DEC 07 00:43:38	241.00	146.97	142.59	141.66	38.21	32.75	31.50	19.03	1	Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	79	Egress	2019 DEC 07 01:21:34	2019 DEC 07 01:22:18	2019 DEC 07 01:25:53	259.00	-14.17	-16.69	-26.61	-60.89	-59.95	-55.27	9.05	1	6SUBD CO H2O #2	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	80	Ingress	2019 DEC 07 02:37:37	2019 DEC 07 02:40:57	2019 DEC 07 02:41:39	242.00	118.09	113.69	112.77	37.99	32.46	31.20	19.02	14	-	-	-		
N/A	80	Egress	2019 DEC 07 03:19:32	2019 DEC 07 03:20:16	2019 DEC 07 03:23:52	260.00	-42.97	-45.49	-55.49	-60.87	-59.92	-55.18	9.04	14	-	-	-		
N/A	81	Ingress	2019 DEC 07 04:35:36	2019 DEC 07 04:38:57	2019 DEC 07 04:39:39	243.00	89.24	84.81	83.90	37.80	32.21	30.94	19.01	14	-	-	-	&calibration;	
N/A	81	Egress	2019 DEC 07 05:17:29	2019 DEC 07 05:18:13	2019 DEC 07 05:21:50	261.00	-71.73	-74.26	-84.33	-60.85	-59.90	-55.10	9.04	14	-	-	-	&calibration;	
N/A	82	Ingress	2019 DEC 07 06:33:32	2019 DEC 07 06:36:53	2019 DEC 07 06:37:36	244.00	60.42	55.99	55.05	37.62	32.00	30.69	19.00	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; 	
N/A	82	Egress	2019 DEC 07 07:15:22	2019 DEC 07 07:16:06	2019 DEC 07 07:19:44	262.00	-100.44	-102.98	-113.14	-60.85	-59.90	-55.03	9.04	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; 	
NOMAD	83	Ingress	2019 DEC 07 08:31:26	2019 DEC 07 08:34:48	2019 DEC 07 08:35:31	245.00	31.58	27.13	26.19	37.41	31.73	30.41	18.99	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	83	Egress	2019 DEC 07 09:13:14	2019 DEC 07 09:13:58	2019 DEC 07 09:17:36	262.00	-129.17	-131.73	-141.91	-60.84	-59.88	-54.99	9.03	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	84	Ingress	2019 DEC 07 10:29:25	2019 DEC 07 10:32:47	2019 DEC 07 10:33:30	245.00	2.65	-1.79	-2.73	37.11	31.39	30.07	18.97	14	-	-	-		
ACS	84	Egress	2019 DEC 07 11:11:11	2019 DEC 07 11:11:56	2019 DEC 07 11:15:33	262.00	-158.06	-160.68	-170.79	-60.78	-59.78	-54.88	9.02	14	-	-	-		
N/A	85	Ingress	2019 DEC 07 12:27:27	2019 DEC 07 12:30:50	2019 DEC 07 12:31:33	246.00	-26.28	-30.72	-31.66	36.82	31.04	29.71	18.96	14	-	-	-	&possibleOCM; 	
N/A	85	Egress	2019 DEC 07 13:09:11	2019 DEC 07 13:09:56	2019 DEC 07 13:13:34	263.00	173.03	170.42	160.27	-60.72	-59.71	-54.74	9.00	14	-	-	-	&possibleOCM; 	
N/A	86	Ingress	2019 DEC 07 14:25:30	2019 DEC 07 14:28:53	2019 DEC 07 14:29:36	246.00	-55.21	-59.64	-60.58	36.53	30.71	29.37	18.95	14	-	-	-	&possibleOCM; 	
N/A	86	Egress	2019 DEC 07 15:07:11	2019 DEC 07 15:07:56	2019 DEC 07 15:11:35	264.00	144.27	141.64	131.42	-60.70	-59.69	-54.67	9.00	14	-	-	-	&possibleOCM; 	
N/A	87	Ingress	2019 DEC 07 16:23:29	2019 DEC 07 16:26:53	2019 DEC 07 16:27:36	247.00	-84.08	-88.53	-89.47	36.30	30.42	29.07	18.94	3	-	-	-		
N/A	87	Egress	2019 DEC 07 17:05:07	2019 DEC 07 17:05:52	2019 DEC 07 17:09:32	265.00	115.58	112.94	102.63	-60.72	-59.71	-54.62	9.00	3	-	-	-		
NOMAD	88	Ingress	2019 DEC 07 18:21:26	2019 DEC 07 18:24:51	2019 DEC 07 18:25:34	248.00	-112.91	-117.39	-118.33	36.11	30.16	28.80	18.93	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	88	Egress	2019 DEC 07 19:03:01	2019 DEC 07 19:03:46	2019 DEC 07 19:07:28	267.00	86.86	84.21	73.77	-60.72	-59.70	-54.53	9.00	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	89	Ingress	2019 DEC 07 20:19:21	2019 DEC 07 20:22:47	2019 DEC 07 20:23:30	249.00	-141.75	-146.25	-147.19	35.90	29.89	28.52	18.92	14	-	-	-		
ACS	89	Egress	2019 DEC 07 21:00:55	2019 DEC 07 21:01:40	2019 DEC 07 21:05:22	267.00	57.99	55.34	44.91	-60.66	-59.63	-54.43	8.99	14	-	-	-		
NOMAD	90	Ingress	2019 DEC 07 22:17:20	2019 DEC 07 22:20:45	2019 DEC 07 22:21:29	249.00	-170.66	-175.13	-176.08	35.61	29.59	28.19	18.90	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	90	Egress	2019 DEC 07 22:58:51	2019 DEC 07 22:59:36	2019 DEC 07 23:03:18	267.00	29.18	26.52	16.09	-60.62	-59.58	-54.35	8.98	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	91	Ingress	2019 DEC 08 00:15:20	2019 DEC 08 00:18:46	2019 DEC 08 00:19:30	250.00	160.44	155.96	155.01	35.33	29.25	27.84	18.89	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	91	Egress	2019 DEC 08 00:56:49	2019 DEC 08 00:57:35	2019 DEC 08 01:01:16	267.00	0.39	-2.32	-12.73	-60.60	-59.53	-54.29	8.97	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	92	Ingress	2019 DEC 08 02:13:21	2019 DEC 08 02:16:48	2019 DEC 08 02:17:32	251.00	131.55	127.06	126.10	35.08	28.93	27.51	18.88	14	-	-	-		
ACS	92	Egress	2019 DEC 08 02:54:47	2019 DEC 08 02:55:33	2019 DEC 08 02:59:15	268.00	-28.41	-31.14	-41.60	-60.57	-59.49	-54.19	8.96	14	-	-	-		
N/A	93	Ingress	2019 DEC 08 04:11:21	2019 DEC 08 04:14:49	2019 DEC 08 04:15:33	252.00	102.69	98.17	97.22	34.86	28.65	27.22	18.87	3	-	-	-		
N/A	93	Egress	2019 DEC 08 04:52:45	2019 DEC 08 04:53:31	2019 DEC 08 04:57:15	270.00	-57.22	-59.95	-70.51	-60.54	-59.46	-54.06	8.95	3	-	-	-		
NOMAD	94	Ingress	2019 DEC 08 06:09:19	2019 DEC 08 06:12:48	2019 DEC 08 06:13:32	253.00	73.85	69.32	68.36	34.66	28.38	26.95	18.86	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	94	Egress	2019 DEC 08 06:50:40	2019 DEC 08 06:51:26	2019 DEC 08 06:55:11	271.00	-85.97	-88.71	-99.34	-60.52	-59.43	-53.98	8.95	1	Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	95	Ingress	2019 DEC 08 08:07:13	2019 DEC 08 08:10:43	2019 DEC 08 08:11:27	254.00	45.03	40.47	39.52	34.46	28.12	26.67	18.85	14	-	-	-		
ACS	95	Egress	2019 DEC 08 08:48:32	2019 DEC 08 08:49:18	2019 DEC 08 08:53:03	271.00	-114.68	-117.43	-128.09	-60.52	-59.43	-53.94	8.95	14	-	-	-		
NOMAD	96	Ingress	2019 DEC 08 10:05:10	2019 DEC 08 10:08:40	2019 DEC 08 10:09:25	255.00	16.15	11.61	10.63	34.19	27.82	26.34	18.84	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	96	Egress	2019 DEC 08 10:46:27	2019 DEC 08 10:47:13	2019 DEC 08 10:50:59	272.00	-143.52	-146.28	-156.98	-60.47	-59.37	-53.82	8.94	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	97	Ingress	2019 DEC 08 12:03:12	2019 DEC 08 12:06:42	2019 DEC 08 12:07:27	255.00	-12.79	-17.33	-18.29	33.85	27.44	25.95	18.82	14	-	-	-		
ACS	97	Egress	2019 DEC 08 12:44:26	2019 DEC 08 12:45:12	2019 DEC 08 12:48:59	273.00	-172.47	-175.22	174.06	-60.38	-59.27	-53.66	8.92	14	-	-	-		
