UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 26 15:25:30,-166.7,54.1,02:21:11,61.3,139.7,140.9,42351.3
2016 NOV 26 15:25:40,-166.8,54.1,02:21:11,61.3,139.7,140.9,42341.0
2016 NOV 26 15:25:50,-166.8,54.1,02:21:11,61.2,139.6,140.9,42330.8
2016 NOV 26 15:26:00,-166.8,54.0,02:21:11,61.2,139.6,140.9,42320.6
2016 NOV 26 15:26:10,-166.9,54.0,02:21:11,61.2,139.6,140.9,42310.4
2016 NOV 26 15:26:20,-166.9,54.0,02:21:12,61.2,139.6,140.9,42300.2
2016 NOV 26 15:26:30,-167.0,54.0,02:21:12,61.1,139.6,141.0,42290.0
2016 NOV 26 15:26:40,-167.0,53.9,02:21:12,61.1,139.6,141.0,42279.7
2016 NOV 26 15:26:50,-167.0,53.9,02:21:12,61.1,139.6,141.0,42269.5
2016 NOV 26 15:27:00,-167.1,53.9,02:21:12,61.1,139.6,141.0,42259.3
2016 NOV 26 15:27:10,-167.1,53.9,02:21:12,61.0,139.6,141.0,42249.0
2016 NOV 26 15:27:20,-167.2,53.8,02:21:13,61.0,139.6,141.0,42238.8
2016 NOV 26 15:27:30,-167.2,53.8,02:21:13,61.0,139.6,141.0,42228.6
2016 NOV 26 15:27:40,-167.2,53.8,02:21:13,61.0,139.6,141.1,42218.3
2016 NOV 26 15:27:50,-167.3,53.8,02:21:13,60.9,139.6,141.1,42208.1
2016 NOV 26 15:28:00,-167.3,53.7,02:21:13,60.9,139.6,141.1,42197.9
2016 NOV 26 15:28:10,-167.4,53.7,02:21:14,60.9,139.6,141.1,42187.6
2016 NOV 26 15:28:20,-167.4,53.7,02:21:14,60.9,139.6,141.1,42177.4
2016 NOV 26 15:28:30,-167.4,53.7,02:21:14,60.8,139.6,141.1,42167.1
2016 NOV 26 15:28:40,-167.5,53.6,02:21:14,60.8,139.6,141.1,42156.9
2016 NOV 26 15:28:50,-167.5,53.6,02:21:15,60.8,139.6,141.2,42146.6
2016 NOV 26 15:29:00,-167.6,53.6,02:21:15,60.8,139.6,141.2,42136.4
2016 NOV 26 15:29:10,-167.6,53.6,02:21:15,60.7,139.6,141.2,42126.1
2016 NOV 26 15:29:20,-167.6,53.5,02:21:15,60.7,139.6,141.2,42115.9
2016 NOV 26 15:29:30,-167.7,53.5,02:21:15,60.7,139.6,141.2,42105.6
2016 NOV 26 15:29:40,-167.7,53.5,02:21:16,60.7,139.6,141.2,42095.3
2016 NOV 26 15:29:50,-167.8,53.4,02:21:16,60.7,139.6,141.2,42085.1
2016 NOV 26 15:30:00,-167.8,53.4,02:21:16,60.6,139.6,141.3,42074.8
2016 NOV 26 15:30:10,-167.8,53.4,02:21:16,60.6,139.5,141.3,42064.5
2016 NOV 26 15:30:20,-167.9,53.4,02:21:17,60.6,139.5,141.3,42054.3
2016 NOV 26 15:30:30,-167.9,53.3,02:21:17,60.6,139.5,141.3,42044.0
2016 NOV 26 15:30:40,-168.0,53.3,02:21:17,60.5,139.5,141.3,42033.7
2016 NOV 26 15:30:50,-168.0,53.3,02:21:17,60.5,139.5,141.3,42023.5
2016 NOV 26 15:31:00,-168.0,53.3,02:21:18,60.5,139.5,141.3,42013.2
2016 NOV 26 15:31:10,-168.1,53.2,02:21:18,60.5,139.5,141.3,42002.9
2016 NOV 26 15:31:20,-168.1,53.2,02:21:18,60.4,139.5,141.4,41992.6
2016 NOV 26 15:31:30,-168.1,53.2,02:21:18,60.4,139.5,141.4,41982.3
2016 NOV 26 15:31:40,-168.2,53.2,02:21:19,60.4,139.5,141.4,41972.0
2016 NOV 26 15:31:50,-168.2,53.1,02:21:19,60.4,139.5,141.4,41961.8
2016 NOV 26 15:32:00,-168.3,53.1,02:21:19,60.3,139.5,141.4,41951.5
2016 NOV 26 15:32:10,-168.3,53.1,02:21:20,60.3,139.5,141.4,41941.2
2016 NOV 26 15:32:20,-168.3,53.1,02:21:20,60.3,139.5,141.4,41930.9
2016 NOV 26 15:32:30,-168.4,53.0,02:21:20,60.3,139.5,141.4,41920.6
2016 NOV 26 15:32:40,-168.4,53.0,02:21:20,60.2,139.5,141.5,41910.3
2016 NOV 26 15:32:50,-168.5,53.0,02:21:21,60.2,139.5,141.5,41900.0
2016 NOV 26 15:33:00,-168.5,53.0,02:21:21,60.2,139.5,141.5,41889.7
2016 NOV 26 15:33:10,-168.5,52.9,02:21:21,60.2,139.5,141.5,41879.4
2016 NOV 26 15:33:20,-168.6,52.9,02:21:22,60.1,139.5,141.5,41869.1
2016 NOV 26 15:33:30,-168.6,52.9,02:21:22,60.1,139.5,141.5,41858.8
2016 NOV 26 15:33:40,-168.7,52.9,02:21:22,60.1,139.5,141.5,41848.5
2016 NOV 26 15:33:50,-168.7,52.8,02:21:22,60.1,139.5,141.6,41838.2
2016 NOV 26 15:34:00,-168.7,52.8,02:21:23,60.0,139.5,141.6,41827.8
2016 NOV 26 15:34:10,-168.8,52.8,02:21:23,60.0,139.5,141.6,41817.5
2016 NOV 26 15:34:20,-168.8,52.8,02:21:23,60.0,139.5,141.6,41807.2
2016 NOV 26 15:34:30,-168.9,52.7,02:21:24,60.0,139.4,141.6,41796.9
2016 NOV 26 15:34:40,-168.9,52.7,02:21:24,59.9,139.4,141.6,41786.6
2016 NOV 26 15:34:50,-168.9,52.7,02:21:24,59.9,139.4,141.6,41776.2
2016 NOV 26 15:35:00,-169.0,52.7,02:21:25,59.9,139.4,141.6,41765.9
2016 NOV 26 15:35:10,-169.0,52.6,02:21:25,59.9,139.4,141.7,41755.6
2016 NOV 26 15:35:20,-169.1,52.6,02:21:25,59.8,139.4,141.7,41745.3
2016 NOV 26 15:35:30,-169.1,52.6,02:21:26,59.8,139.4,141.7,41734.9
2016 NOV 26 15:35:40,-169.1,52.6,02:21:26,59.8,139.4,141.7,41724.6
2016 NOV 26 15:35:50,-169.2,52.5,02:21:26,59.8,139.4,141.7,41714.3
2016 NOV 26 15:36:00,-169.2,52.5,02:21:27,59.7,139.4,141.7,41703.9
2016 NOV 26 15:36:10,-169.2,52.5,02:21:27,59.7,139.4,141.7,41693.6
2016 NOV 26 15:36:20,-169.3,52.5,02:21:27,59.7,139.4,141.7,41683.2
2016 NOV 26 15:36:30,-169.3,52.4,02:21:28,59.7,139.4,141.8,41672.9
2016 NOV 26 15:36:40,-169.4,52.4,02:21:28,59.6,139.4,141.8,41662.5
2016 NOV 26 15:36:50,-169.4,52.4,02:21:28,59.6,139.4,141.8,41652.2
2016 NOV 26 15:37:00,-169.4,52.4,02:21:29,59.6,139.4,141.8,41641.8
2016 NOV 26 15:37:10,-169.5,52.3,02:21:29,59.6,139.4,141.8,41631.5
2016 NOV 26 15:37:20,-169.5,52.3,02:21:29,59.6,139.4,141.8,41621.1
2016 NOV 26 15:37:30,-169.6,52.3,02:21:30,59.5,139.4,141.8,41610.8
2016 NOV 26 15:37:40,-169.6,52.3,02:21:30,59.5,139.4,141.8,41600.4
2016 NOV 26 15:37:50,-169.6,52.2,02:21:31,59.5,139.4,141.9,41590.1
2016 NOV 26 15:38:00,-169.7,52.2,02:21:31,59.5,139.4,141.9,41579.7
2016 NOV 26 15:38:10,-169.7,52.2,02:21:31,59.4,139.4,141.9,41569.3
2016 NOV 26 15:38:20,-169.8,52.2,02:21:32,59.4,139.4,141.9,41559.0
2016 NOV 26 15:38:30,-169.8,52.1,02:21:32,59.4,139.4,141.9,41548.6
2016 NOV 26 15:38:40,-169.8,52.1,02:21:32,59.4,139.3,141.9,41538.2
2016 NOV 26 15:38:50,-169.9,52.1,02:21:33,59.3,139.3,141.9,41527.8
2016 NOV 26 15:39:00,-169.9,52.1,02:21:33,59.3,139.3,141.9,41517.5
2016 NOV 26 15:39:10,-170.0,52.0,02:21:34,59.3,139.3,142.0,41507.1
2016 NOV 26 15:39:20,-170.0,52.0,02:21:34,59.3,139.3,142.0,41496.7
2016 NOV 26 15:39:30,-170.0,52.0,02:21:34,59.2,139.3,142.0,41486.3
2016 NOV 26 15:39:40,-170.1,52.0,02:21:35,59.2,139.3,142.0,41476.0
2016 NOV 26 15:39:50,-170.1,51.9,02:21:35,59.2,139.3,142.0,41465.6
2016 NOV 26 15:40:00,-170.1,51.9,02:21:36,59.2,139.3,142.0,41455.2
2016 NOV 26 15:40:10,-170.2,51.9,02:21:36,59.1,139.3,142.0,41444.8
2016 NOV 26 15:40:20,-170.2,51.9,02:21:36,59.1,139.3,142.0,41434.4
2016 NOV 26 15:40:30,-170.3,51.8,02:21:37,59.1,139.3,142.1,41424.0
2016 NOV 26 15:40:40,-170.3,51.8,02:21:37,59.1,139.3,142.1,41413.6
2016 NOV 26 15:40:50,-170.3,51.8,02:21:38,59.0,139.3,142.1,41403.2
2016 NOV 26 15:41:00,-170.4,51.8,02:21:38,59.0,139.3,142.1,41392.8
2016 NOV 26 15:41:10,-170.4,51.7,02:21:38,59.0,139.3,142.1,41382.4
2016 NOV 26 15:41:20,-170.5,51.7,02:21:39,59.0,139.3,142.1,41372.0
2016 NOV 26 15:41:30,-170.5,51.7,02:21:39,59.0,139.3,142.1,41361.6
2016 NOV 26 15:41:40,-170.5,51.7,02:21:40,58.9,139.3,142.1,41351.2
2016 NOV 26 15:41:50,-170.6,51.6,02:21:40,58.9,139.3,142.1,41340.8
2016 NOV 26 15:42:00,-170.6,51.6,02:21:41,58.9,139.3,142.2,41330.4
2016 NOV 26 15:42:10,-170.6,51.6,02:21:41,58.9,139.3,142.2,41320.0
2016 NOV 26 15:42:20,-170.7,51.6,02:21:41,58.8,139.3,142.2,41309.5
2016 NOV 26 15:42:30,-170.7,51.5,02:21:42,58.8,139.3,142.2,41299.1
2016 NOV 26 15:42:40,-170.8,51.5,02:21:42,58.8,139.3,142.2,41288.7
2016 NOV 26 15:42:50,-170.8,51.5,02:21:43,58.8,139.2,142.2,41278.3
2016 NOV 26 15:43:00,-170.8,51.5,02:21:43,58.7,139.2,142.2,41267.8
2016 NOV 26 15:43:10,-170.9,51.4,02:21:44,58.7,139.2,142.2,41257.4
2016 NOV 26 15:43:20,-170.9,51.4,02:21:44,58.7,139.2,142.3,41247.0
2016 NOV 26 15:43:30,-171.0,51.4,02:21:45,58.7,139.2,142.3,41236.6
2016 NOV 26 15:43:40,-171.0,51.4,02:21:45,58.6,139.2,142.3,41226.1
2016 NOV 26 15:43:50,-171.0,51.3,02:21:45,58.6,139.2,142.3,41215.7
2016 NOV 26 15:44:00,-171.1,51.3,02:21:46,58.6,139.2,142.3,41205.3
2016 NOV 26 15:44:10,-171.1,51.3,02:21:46,58.6,139.2,142.3,41194.8
2016 NOV 26 15:44:20,-171.2,51.3,02:21:47,58.6,139.2,142.3,41184.4
2016 NOV 26 15:44:30,-171.2,51.2,02:21:47,58.5,139.2,142.3,41173.9
2016 NOV 26 15:44:40,-171.2,51.2,02:21:48,58.5,139.2,142.3,41163.5
2016 NOV 26 15:44:50,-171.3,51.2,02:21:48,58.5,139.2,142.4,41153.0
2016 NOV 26 15:45:00,-171.3,51.2,02:21:49,58.5,139.2,142.4,41142.6
2016 NOV 26 15:45:10,-171.3,51.2,02:21:49,58.4,139.2,142.4,41132.1
2016 NOV 26 15:45:20,-171.4,51.1,02:21:50,58.4,139.2,142.4,41121.7
2016 NOV 26 15:45:30,-171.4,51.1,02:21:50,58.4,139.2,142.4,41111.2
2016 NOV 26 15:45:40,-171.5,51.1,02:21:51,58.4,139.2,142.4,41100.8
2016 NOV 26 15:45:50,-171.5,51.1,02:21:51,58.3,139.2,142.4,41090.3
2016 NOV 26 15:46:00,-171.5,51.0,02:21:52,58.3,139.2,142.4,41079.8
2016 NOV 26 15:46:10,-171.6,51.0,02:21:52,58.3,139.2,142.4,41069.4
2016 NOV 26 15:46:20,-171.6,51.0,02:21:53,58.3,139.2,142.5,41058.9
2016 NOV 26 15:46:30,-171.7,51.0,02:21:53,58.2,139.2,142.5,41048.4
2016 NOV 26 15:46:40,-171.7,50.9,02:21:54,58.2,139.2,142.5,41038.0
2016 NOV 26 15:46:50,-171.7,50.9,02:21:54,58.2,139.2,142.5,41027.5
2016 NOV 26 15:47:00,-171.8,50.9,02:21:55,58.2,139.1,142.5,41017.0
2016 NOV 26 15:47:10,-171.8,50.9,02:21:55,58.2,139.1,142.5,41006.5
2016 NOV 26 15:47:20,-171.8,50.8,02:21:56,58.1,139.1,142.5,40996.1
2016 NOV 26 15:47:30,-171.9,50.8,02:21:56,58.1,139.1,142.5,40985.6
2016 NOV 26 15:47:40,-171.9,50.8,02:21:57,58.1,139.1,142.5,40975.1
2016 NOV 26 15:47:50,-172.0,50.8,02:21:57,58.1,139.1,142.6,40964.6
2016 NOV 26 15:48:00,-172.0,50.7,02:21:58,58.0,139.1,142.6,40954.1
2016 NOV 26 15:48:10,-172.0,50.7,02:21:58,58.0,139.1,142.6,40943.6
2016 NOV 26 15:48:20,-172.1,50.7,02:21:59,58.0,139.1,142.6,40933.1
2016 NOV 26 15:48:30,-172.1,50.7,02:21:59,58.0,139.1,142.6,40922.6
2016 NOV 26 15:48:40,-172.2,50.6,02:22:00,57.9,139.1,142.6,40912.1
2016 NOV 26 15:48:50,-172.2,50.6,02:22:00,57.9,139.1,142.6,40901.6
2016 NOV 26 15:49:00,-172.2,50.6,02:22:01,57.9,139.1,142.6,40891.1
2016 NOV 26 15:49:10,-172.3,50.6,02:22:01,57.9,139.1,142.6,40880.6
2016 NOV 26 15:49:20,-172.3,50.5,02:22:02,57.8,139.1,142.7,40870.1
2016 NOV 26 15:49:30,-172.3,50.5,02:22:02,57.8,139.1,142.7,40859.6
2016 NOV 26 15:49:40,-172.4,50.5,02:22:03,57.8,139.1,142.7,40849.1
2016 NOV 26 15:49:50,-172.4,50.5,02:22:03,57.8,139.1,142.7,40838.6
2016 NOV 26 15:50:00,-172.5,50.4,02:22:04,57.8,139.1,142.7,40828.1
2016 NOV 26 15:50:10,-172.5,50.4,02:22:05,57.7,139.1,142.7,40817.6
2016 NOV 26 15:50:20,-172.5,50.4,02:22:05,57.7,139.1,142.7,40807.1
2016 NOV 26 15:50:30,-172.6,50.4,02:22:06,57.7,139.1,142.7,40796.5
2016 NOV 26 15:50:40,-172.6,50.3,02:22:06,57.7,139.1,142.7,40786.0
2016 NOV 26 15:50:50,-172.6,50.3,02:22:07,57.6,139.1,142.8,40775.5
2016 NOV 26 15:51:00,-172.7,50.3,02:22:07,57.6,139.0,142.8,40765.0
2016 NOV 26 15:51:10,-172.7,50.3,02:22:08,57.6,139.0,142.8,40754.4
2016 NOV 26 15:51:20,-172.8,50.3,02:22:08,57.6,139.0,142.8,40743.9
2016 NOV 26 15:51:30,-172.8,50.2,02:22:09,57.5,139.0,142.8,40733.4
2016 NOV 26 15:51:40,-172.8,50.2,02:22:10,57.5,139.0,142.8,40722.8
2016 NOV 26 15:51:50,-172.9,50.2,02:22:10,57.5,139.0,142.8,40712.3
