UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 22 18:00:53,27.1,6.1,20:24:26,2.8,126.8,125.1,14427.1
2016 NOV 22 18:01:03,27.1,6.0,20:24:37,2.8,126.8,125.2,14446.3
2016 NOV 22 18:01:13,27.1,6.0,20:24:49,2.8,126.9,125.2,14465.5
2016 NOV 22 18:01:23,27.1,6.0,20:25:00,2.8,126.9,125.3,14484.6
2016 NOV 22 18:01:33,27.1,6.0,20:25:11,2.8,127.0,125.3,14503.8
2016 NOV 22 18:01:43,27.1,6.0,20:25:23,2.8,127.0,125.3,14522.9
2016 NOV 22 18:01:53,27.1,6.0,20:25:34,2.8,127.0,125.4,14542.0
2016 NOV 22 18:02:03,27.1,6.0,20:25:45,2.8,127.1,125.4,14561.2
2016 NOV 22 18:02:13,27.1,6.0,20:25:57,2.8,127.1,125.5,14580.3
2016 NOV 22 18:02:23,27.1,6.0,20:26:08,2.8,127.2,125.5,14599.4
2016 NOV 22 18:02:33,27.2,6.0,20:26:19,2.8,127.2,125.5,14618.4
2016 NOV 22 18:02:43,27.2,6.0,20:26:30,2.8,127.2,125.6,14637.5
2016 NOV 22 18:02:53,27.2,6.0,20:26:41,2.8,127.3,125.6,14656.6
2016 NOV 22 18:03:03,27.2,6.0,20:26:52,2.8,127.3,125.7,14675.6
2016 NOV 22 18:03:13,27.2,6.0,20:27:03,2.8,127.4,125.7,14694.7
2016 NOV 22 18:03:23,27.2,6.0,20:27:14,2.8,127.4,125.7,14713.7
2016 NOV 22 18:03:33,27.2,5.9,20:27:25,2.8,127.4,125.8,14732.7
2016 NOV 22 18:03:43,27.2,5.9,20:27:36,2.8,127.5,125.8,14751.7
2016 NOV 22 18:03:53,27.2,5.9,20:27:47,2.8,127.5,125.8,14770.7
2016 NOV 22 18:04:03,27.2,5.9,20:27:58,2.8,127.6,125.9,14789.7
2016 NOV 22 18:04:13,27.2,5.9,20:28:09,2.8,127.6,125.9,14808.7
2016 NOV 22 18:04:23,27.2,5.9,20:28:20,2.9,127.6,126.0,14827.7
2016 NOV 22 18:04:33,27.2,5.9,20:28:31,2.9,127.7,126.0,14846.6
2016 NOV 22 18:04:43,27.2,5.9,20:28:42,2.9,127.7,126.0,14865.6
2016 NOV 22 18:04:53,27.2,5.9,20:28:52,2.9,127.8,126.1,14884.5
2016 NOV 22 18:05:03,27.2,5.9,20:29:03,2.9,127.8,126.1,14903.4
2016 NOV 22 18:05:13,27.2,5.9,20:29:14,2.9,127.8,126.1,14922.4
2016 NOV 22 18:05:23,27.2,5.9,20:29:25,2.9,127.9,126.2,14941.3
2016 NOV 22 18:05:33,27.2,5.9,20:29:35,2.9,127.9,126.2,14960.2
2016 NOV 22 18:05:43,27.2,5.9,20:29:46,2.9,128.0,126.2,14979.0
2016 NOV 22 18:05:53,27.2,5.9,20:29:57,2.9,128.0,126.3,14997.9
2016 NOV 22 18:06:03,27.3,5.8,20:30:07,2.9,128.0,126.3,15016.8
2016 NOV 22 18:06:13,27.3,5.8,20:30:18,2.9,128.1,126.4,15035.7
2016 NOV 22 18:06:23,27.3,5.8,20:30:28,2.9,128.1,126.4,15054.5
2016 NOV 22 18:06:33,27.3,5.8,20:30:39,2.9,128.1,126.4,15073.3
2016 NOV 22 18:06:43,27.3,5.8,20:30:49,2.9,128.2,126.5,15092.2
2016 NOV 22 18:06:53,27.3,5.8,20:31:00,2.9,128.2,126.5,15111.0
2016 NOV 22 18:07:03,27.3,5.8,20:31:10,2.9,128.3,126.5,15129.8
2016 NOV 22 18:07:13,27.3,5.8,20:31:21,2.9,128.3,126.6,15148.6
2016 NOV 22 18:07:23,27.3,5.8,20:31:31,2.9,128.3,126.6,15167.4
2016 NOV 22 18:07:33,27.3,5.8,20:31:41,2.9,128.4,126.6,15186.1
2016 NOV 22 18:07:43,27.3,5.8,20:31:52,2.9,128.4,126.7,15204.9
2016 NOV 22 18:07:53,27.3,5.8,20:32:02,2.9,128.4,126.7,15223.7
2016 NOV 22 18:08:03,27.3,5.8,20:32:12,2.9,128.5,126.7,15242.4
2016 NOV 22 18:08:13,27.3,5.8,20:32:23,2.9,128.5,126.8,15261.2
2016 NOV 22 18:08:23,27.3,5.8,20:32:33,2.9,128.6,126.8,15279.9
2016 NOV 22 18:08:33,27.3,5.7,20:32:43,2.9,128.6,126.8,15298.6
2016 NOV 22 18:08:43,27.3,5.7,20:32:53,2.9,128.6,126.9,15317.3
2016 NOV 22 18:08:53,27.3,5.7,20:33:03,3.0,128.7,126.9,15336.0
2016 NOV 22 18:09:03,27.3,5.7,20:33:13,3.0,128.7,127.0,15354.7
2016 NOV 22 18:09:13,27.3,5.7,20:33:24,3.0,128.7,127.0,15373.4
2016 NOV 22 18:09:23,27.3,5.7,20:33:34,3.0,128.8,127.0,15392.0
2016 NOV 22 18:09:33,27.3,5.7,20:33:44,3.0,128.8,127.1,15410.7
2016 NOV 22 18:09:43,27.3,5.7,20:33:54,3.0,128.9,127.1,15429.3
2016 NOV 22 18:09:53,27.3,5.7,20:34:04,3.0,128.9,127.1,15448.0
2016 NOV 22 18:10:03,27.3,5.7,20:34:14,3.0,128.9,127.2,15466.6
2016 NOV 22 18:10:13,27.3,5.7,20:34:24,3.0,129.0,127.2,15485.2
2016 NOV 22 18:10:23,27.3,5.7,20:34:34,3.0,129.0,127.2,15503.8
2016 NOV 22 18:10:33,27.3,5.7,20:34:44,3.0,129.0,127.3,15522.4
2016 NOV 22 18:10:43,27.3,5.7,20:34:53,3.0,129.1,127.3,15541.0
2016 NOV 22 18:10:53,27.3,5.7,20:35:03,3.0,129.1,127.3,15559.6
2016 NOV 22 18:11:03,27.3,5.7,20:35:13,3.0,129.1,127.4,15578.2
2016 NOV 22 18:11:13,27.3,5.6,20:35:23,3.0,129.2,127.4,15596.7
2016 NOV 22 18:11:23,27.3,5.6,20:35:33,3.0,129.2,127.4,15615.3
2016 NOV 22 18:11:33,27.3,5.6,20:35:43,3.0,129.2,127.5,15633.8
2016 NOV 22 18:11:43,27.3,5.6,20:35:52,3.0,129.3,127.5,15652.4
2016 NOV 22 18:11:53,27.3,5.6,20:36:02,3.0,129.3,127.5,15670.9
2016 NOV 22 18:12:03,27.3,5.6,20:36:12,3.0,129.3,127.6,15689.4
2016 NOV 22 18:12:13,27.3,5.6,20:36:21,3.0,129.4,127.6,15707.9
2016 NOV 22 18:12:23,27.3,5.6,20:36:31,3.0,129.4,127.6,15726.4
2016 NOV 22 18:12:33,27.3,5.6,20:36:41,3.0,129.5,127.7,15744.9
2016 NOV 22 18:12:43,27.3,5.6,20:36:50,3.0,129.5,127.7,15763.3
2016 NOV 22 18:12:53,27.3,5.6,20:37:00,3.0,129.5,127.7,15781.8
2016 NOV 22 18:13:03,27.3,5.6,20:37:10,3.0,129.6,127.7,15800.3
2016 NOV 22 18:13:13,27.3,5.6,20:37:19,3.1,129.6,127.8,15818.7
2016 NOV 22 18:13:23,27.3,5.6,20:37:29,3.1,129.6,127.8,15837.1
2016 NOV 22 18:13:33,27.3,5.6,20:37:38,3.1,129.7,127.8,15855.6
2016 NOV 22 18:13:43,27.3,5.5,20:37:48,3.1,129.7,127.9,15874.0
2016 NOV 22 18:13:53,27.3,5.5,20:37:57,3.1,129.7,127.9,15892.4
2016 NOV 22 18:14:03,27.3,5.5,20:38:07,3.1,129.8,127.9,15910.8
2016 NOV 22 18:14:13,27.3,5.5,20:38:16,3.1,129.8,128.0,15929.2
2016 NOV 22 18:14:23,27.3,5.5,20:38:25,3.1,129.8,128.0,15947.6
2016 NOV 22 18:14:33,27.3,5.5,20:38:35,3.1,129.9,128.0,15965.9
