UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 22 15:54:36,-157.7,-8.3,06:02:35,1.4,86.8,85.9,7326.2
2016 NOV 22 15:54:46,-157.5,-8.3,06:03:19,1.4,86.6,85.7,7303.3
2016 NOV 22 15:54:56,-157.4,-8.3,06:04:03,1.4,86.5,85.5,7280.3
2016 NOV 22 15:55:06,-157.2,-8.3,06:04:48,1.4,86.3,85.4,7257.3
2016 NOV 22 15:55:16,-157.1,-8.3,06:05:33,1.4,86.1,85.2,7234.4
2016 NOV 22 15:55:26,-156.9,-8.3,06:06:18,1.4,85.9,85.0,7211.4
2016 NOV 22 15:55:36,-156.8,-8.3,06:07:03,1.4,85.8,84.9,7188.4
2016 NOV 22 15:55:46,-156.6,-8.3,06:07:49,1.4,85.6,84.7,7165.4
2016 NOV 22 15:55:56,-156.5,-8.3,06:08:35,1.4,85.4,84.5,7142.4
2016 NOV 22 15:56:06,-156.3,-8.3,06:09:22,1.4,85.2,84.3,7119.4
2016 NOV 22 15:56:16,-156.2,-8.3,06:10:08,1.4,85.0,84.2,7096.4
2016 NOV 22 15:56:26,-156.0,-8.4,06:10:55,1.4,84.9,84.0,7073.5
2016 NOV 22 15:56:36,-155.9,-8.4,06:11:43,1.4,84.7,83.8,7050.5
2016 NOV 22 15:56:46,-155.7,-8.4,06:12:30,1.4,84.5,83.6,7027.5
2016 NOV 22 15:56:56,-155.6,-8.4,06:13:18,1.4,84.3,83.4,7004.5
2016 NOV 22 15:57:06,-155.4,-8.4,06:14:07,1.4,84.1,83.2,6981.5
2016 NOV 22 15:57:16,-155.2,-8.4,06:14:55,1.4,83.9,83.1,6958.5
2016 NOV 22 15:57:26,-155.1,-8.4,06:15:44,1.3,83.7,82.9,6935.5
2016 NOV 22 15:57:36,-154.9,-8.4,06:16:34,1.3,83.5,82.7,6912.5
2016 NOV 22 15:57:46,-154.7,-8.4,06:17:23,1.3,83.4,82.5,6889.5
2016 NOV 22 15:57:56,-154.6,-8.4,06:18:13,1.3,83.2,82.3,6866.5
2016 NOV 22 15:58:06,-154.4,-8.4,06:19:04,1.3,83.0,82.1,6843.6
2016 NOV 22 15:58:16,-154.2,-8.4,06:19:54,1.3,82.8,81.9,6820.6
2016 NOV 22 15:58:26,-154.1,-8.4,06:20:46,1.3,82.6,81.7,6797.6
2016 NOV 22 15:58:36,-153.9,-8.5,06:21:37,1.3,82.4,81.5,6774.6
2016 NOV 22 15:58:46,-153.7,-8.5,06:22:29,1.3,82.2,81.3,6751.7
2016 NOV 22 15:58:56,-153.5,-8.5,06:23:21,1.3,82.0,81.1,6728.7
2016 NOV 22 15:59:06,-153.4,-8.5,06:24:13,1.3,81.8,80.9,6705.7
2016 NOV 22 15:59:16,-153.2,-8.5,06:25:06,1.3,81.6,80.7,6682.8
2016 NOV 22 15:59:26,-153.0,-8.5,06:25:59,1.3,81.4,80.5,6659.8
2016 NOV 22 15:59:36,-152.8,-8.5,06:26:53,1.3,81.2,80.3,6636.9
2016 NOV 22 15:59:46,-152.6,-8.5,06:27:47,1.3,80.9,80.1,6613.9
2016 NOV 22 15:59:56,-152.4,-8.5,06:28:41,1.3,80.7,79.9,6591.0
2016 NOV 22 16:00:06,-152.2,-8.5,06:29:36,1.3,80.5,79.7,6568.1
2016 NOV 22 16:00:16,-152.1,-8.5,06:30:31,1.3,80.3,79.5,6545.1
2016 NOV 22 16:00:26,-151.9,-8.5,06:31:27,1.3,80.1,79.3,6522.2
2016 NOV 22 16:00:36,-151.7,-8.5,06:32:23,1.3,79.9,79.1,6499.3
2016 NOV 22 16:00:46,-151.5,-8.5,06:33:19,1.3,79.7,78.8,6476.4
2016 NOV 22 16:00:56,-151.3,-8.5,06:34:16,1.3,79.4,78.6,6453.5
2016 NOV 22 16:01:06,-151.1,-8.5,06:35:13,1.2,79.2,78.4,6430.6
2016 NOV 22 16:01:16,-150.9,-8.6,06:36:11,1.2,79.0,78.2,6407.8
2016 NOV 22 16:01:26,-150.7,-8.6,06:37:09,1.2,78.8,78.0,6384.9
2016 NOV 22 16:01:36,-150.5,-8.6,06:38:07,1.2,78.6,77.8,6362.0
2016 NOV 22 16:01:46,-150.3,-8.6,06:39:06,1.2,78.3,77.5,6339.2
2016 NOV 22 16:01:56,-150.1,-8.6,06:40:05,1.2,78.1,77.3,6316.4
2016 NOV 22 16:02:06,-149.9,-8.6,06:41:05,1.2,77.9,77.1,6293.5
2016 NOV 22 16:02:16,-149.7,-8.6,06:42:05,1.2,77.6,76.9,6270.7
2016 NOV 22 16:02:26,-149.4,-8.6,06:43:06,1.2,77.4,76.6,6247.9
2016 NOV 22 16:02:36,-149.2,-8.6,06:44:07,1.2,77.2,76.4,6225.2
2016 NOV 22 16:02:46,-149.0,-8.6,06:45:08,1.2,76.9,76.2,6202.4
2016 NOV 22 16:02:56,-148.8,-8.6,06:46:10,1.2,76.7,75.9,6179.7
2016 NOV 22 16:03:06,-148.6,-8.6,06:47:13,1.2,76.5,75.7,6156.9
2016 NOV 22 16:03:16,-148.4,-8.6,06:48:16,1.2,76.2,75.4,6134.2
2016 NOV 22 16:03:26,-148.1,-8.6,06:49:19,1.2,76.0,75.2,6111.5
2016 NOV 22 16:03:36,-147.9,-8.6,06:50:23,1.2,75.7,75.0,6088.8
2016 NOV 22 16:03:46,-147.7,-8.6,06:51:28,1.2,75.5,74.7,6066.1
2016 NOV 22 16:03:56,-147.4,-8.6,06:52:32,1.2,75.2,74.5,6043.5
2016 NOV 22 16:04:06,-147.2,-8.6,06:53:38,1.2,75.0,74.2,6020.9
2016 NOV 22 16:04:16,-147.0,-8.6,06:54:44,1.2,74.7,74.0,5998.2
2016 NOV 22 16:04:26,-146.7,-8.6,06:55:50,1.2,74.5,73.7,5975.7
2016 NOV 22 16:04:36,-146.5,-8.6,06:56:57,1.2,74.2,73.5,5953.1
2016 NOV 22 16:04:46,-146.3,-8.6,06:58:04,1.2,74.0,73.2,5930.5
2016 NOV 22 16:04:56,-146.0,-8.6,06:59:12,1.1,73.7,73.0,5908.0
2016 NOV 22 16:05:06,-145.8,-8.6,07:00:21,1.1,73.5,72.7,5885.5
2016 NOV 22 16:05:16,-145.5,-8.6,07:01:30,1.1,73.2,72.4,5863.0
2016 NOV 22 16:05:26,-145.3,-8.6,07:02:39,1.1,72.9,72.2,5840.6
2016 NOV 22 16:05:36,-145.0,-8.6,07:03:50,1.1,72.7,71.9,5818.1
2016 NOV 22 16:05:46,-144.8,-8.6,07:05:00,1.1,72.4,71.6,5795.7
2016 NOV 22 16:05:56,-144.5,-8.6,07:06:11,1.1,72.1,71.4,5773.4
2016 NOV 22 16:06:06,-144.3,-8.6,07:07:23,1.1,71.8,71.1,5751.0
2016 NOV 22 16:06:16,-144.0,-8.6,07:08:35,1.1,71.6,70.8,5728.7
2016 NOV 22 16:06:26,-143.7,-8.6,07:09:48,1.1,71.3,70.6,5706.4
2016 NOV 22 16:06:36,-143.5,-8.6,07:11:02,1.1,71.0,70.3,5684.1
2016 NOV 22 16:06:46,-143.2,-8.6,07:12:16,1.1,70.7,70.0,5661.9
2016 NOV 22 16:06:56,-142.9,-8.6,07:13:31,1.1,70.4,69.7,5639.7
2016 NOV 22 16:07:06,-142.7,-8.6,07:14:46,1.1,70.2,69.4,5617.6
2016 NOV 22 16:07:16,-142.4,-8.6,07:16:02,1.1,69.9,69.2,5595.4
2016 NOV 22 16:07:26,-142.1,-8.6,07:17:18,1.1,69.6,68.9,5573.3
2016 NOV 22 16:07:36,-141.8,-8.6,07:18:35,1.1,69.3,68.6,5551.3
2016 NOV 22 16:07:46,-141.5,-8.6,07:19:53,1.1,69.0,68.3,5529.3
2016 NOV 22 16:07:56,-141.3,-8.6,07:21:11,1.1,68.7,68.0,5507.3
2016 NOV 22 16:08:06,-141.0,-8.6,07:22:30,1.1,68.4,67.7,5485.3
2016 NOV 22 16:08:16,-140.7,-8.6,07:23:50,1.1,68.1,67.4,5463.4
2016 NOV 22 16:08:26,-140.4,-8.6,07:25:10,1.1,67.8,67.1,5441.6
2016 NOV 22 16:08:36,-140.1,-8.6,07:26:31,1.1,67.5,66.8,5419.7
2016 NOV 22 16:08:46,-139.8,-8.6,07:27:53,1.0,67.2,66.5,5398.0
2016 NOV 22 16:08:56,-139.5,-8.6,07:29:15,1.0,66.9,66.2,5376.2
2016 NOV 22 16:09:06,-139.2,-8.6,07:30:38,1.0,66.6,65.9,5354.5
2016 NOV 22 16:09:16,-138.9,-8.6,07:32:01,1.0,66.2,65.6,5332.9
2016 NOV 22 16:09:26,-138.6,-8.6,07:33:26,1.0,65.9,65.2,5311.3
2016 NOV 22 16:09:36,-138.2,-8.6,07:34:51,1.0,65.6,64.9,5289.7
2016 NOV 22 16:09:46,-137.9,-8.6,07:36:16,1.0,65.3,64.6,5268.2
2016 NOV 22 16:09:56,-137.6,-8.6,07:37:43,1.0,65.0,64.3,5246.8
2016 NOV 22 16:10:06,-137.3,-8.5,07:39:10,1.0,64.6,64.0,5225.4
2016 NOV 22 16:10:16,-137.0,-8.5,07:40:38,1.0,64.3,63.6,5204.1
2016 NOV 22 16:10:26,-136.6,-8.5,07:42:06,1.0,64.0,63.3,5182.8
2016 NOV 22 16:10:36,-136.3,-8.5,07:43:35,1.0,63.6,63.0,5161.6
2016 NOV 22 16:10:46,-136.0,-8.5,07:45:05,1.0,63.3,62.6,5140.4
2016 NOV 22 16:10:56,-135.6,-8.5,07:46:36,1.0,63.0,62.3,5119.3
2016 NOV 22 16:11:06,-135.3,-8.5,07:48:08,1.0,62.6,62.0,5098.2
2016 NOV 22 16:11:16,-134.9,-8.5,07:49:40,1.0,62.3,61.6,5077.2
2016 NOV 22 16:11:26,-134.6,-8.5,07:51:13,1.0,61.9,61.3,5056.3
2016 NOV 22 16:11:36,-134.2,-8.5,07:52:47,1.0,61.6,60.9,5035.5
2016 NOV 22 16:11:46,-133.9,-8.4,07:54:22,1.0,61.2,60.6,5014.7
2016 NOV 22 16:11:56,-133.5,-8.4,07:55:57,1.0,60.9,60.2,4993.9
2016 NOV 22 16:12:06,-133.2,-8.4,07:57:33,1.0,60.5,59.9,4973.3
2016 NOV 22 16:12:16,-132.8,-8.4,07:59:10,1.0,60.1,59.5,4952.7
2016 NOV 22 16:12:26,-132.4,-8.4,08:00:48,1.0,59.8,59.1,4932.2
2016 NOV 22 16:12:36,-132.1,-8.4,08:02:27,1.0,59.4,58.8,4911.7
2016 NOV 22 16:12:46,-131.7,-8.4,08:04:06,1.0,59.1,58.4,4891.4
2016 NOV 22 16:12:56,-131.3,-8.3,08:05:46,1.0,58.7,58.0,4871.1
2016 NOV 22 16:13:06,-130.9,-8.3,08:07:27,0.9,58.3,57.7,4850.9
2016 NOV 22 16:13:16,-130.6,-8.3,08:09:09,0.9,57.9,57.3,4830.8
2016 NOV 22 16:13:26,-130.2,-8.3,08:10:52,0.9,57.5,56.9,4810.7
2016 NOV 22 16:13:36,-129.8,-8.3,08:12:36,0.9,57.2,56.5,4790.8
2016 NOV 22 16:13:46,-129.4,-8.2,08:14:20,0.9,56.8,56.2,4770.9
2016 NOV 22 16:13:56,-129.0,-8.2,08:16:06,0.9,56.4,55.8,4751.2
2016 NOV 22 16:14:06,-128.6,-8.2,08:17:52,0.9,56.0,55.4,4731.5
2016 NOV 22 16:14:16,-128.2,-8.2,08:19:39,0.9,55.6,55.0,4711.9
2016 NOV 22 16:14:26,-127.8,-8.2,08:21:27,0.9,55.2,54.6,4692.4
2016 NOV 22 16:14:36,-127.4,-8.1,08:23:16,0.9,54.8,54.2,4673.0
2016 NOV 22 16:14:46,-126.9,-8.1,08:25:06,0.9,54.4,53.8,4653.7
2016 NOV 22 16:14:56,-126.5,-8.1,08:26:57,0.9,54.0,53.4,4634.5
2016 NOV 22 16:15:06,-126.1,-8.1,08:28:49,0.9,53.6,53.0,4615.4
2016 NOV 22 16:15:16,-125.7,-8.0,08:30:41,0.9,53.2,52.6,4596.4
2016 NOV 22 16:15:26,-125.2,-8.0,08:32:35,0.9,52.8,52.2,4577.5
2016 NOV 22 16:15:36,-124.8,-8.0,08:34:30,0.9,52.4,51.8,4558.7
2016 NOV 22 16:15:46,-124.4,-7.9,08:36:25,0.9,52.0,51.3,4540.0
2016 NOV 22 16:15:56,-123.9,-7.9,08:38:22,0.9,51.5,50.9,4521.5
2016 NOV 22 16:16:06,-123.5,-7.9,08:40:19,0.9,51.1,50.5,4503.0
2016 NOV 22 16:16:16,-123.0,-7.9,08:42:17,0.9,50.7,50.1,4484.7
2016 NOV 22 16:16:26,-122.6,-7.8,08:44:17,0.9,50.3,49.6,4466.5
2016 NOV 22 16:16:36,-122.1,-7.8,08:46:17,0.9,49.8,49.2,4448.4
2016 NOV 22 16:16:46,-121.6,-7.8,08:48:18,0.9,49.4,48.8,4430.5
2016 NOV 22 16:16:56,-121.2,-7.7,08:50:20,0.9,49.0,48.3,4412.6
2016 NOV 22 16:17:06,-120.7,-7.7,08:52:23,0.9,48.6,47.9,4394.9
2016 NOV 22 16:17:16,-120.2,-7.6,08:54:28,0.9,48.1,47.5,4377.4
2016 NOV 22 16:17:26,-119.7,-7.6,08:56:33,0.9,47.7,47.0,4359.9
2016 NOV 22 16:17:36,-119.2,-7.6,08:58:39,0.9,47.2,46.6,4342.7
2016 NOV 22 16:17:46,-118.8,-7.5,09:00:46,0.9,46.8,46.1,4325.5
2016 NOV 22 16:17:56,-118.3,-7.5,09:02:54,0.9,46.3,45.7,4308.5
2016 NOV 22 16:18:06,-117.8,-7.5,09:05:03,0.9,45.9,45.2,4291.6
2016 NOV 22 16:18:16,-117.3,-7.4,09:07:13,0.9,45.4,44.8,4274.9
2016 NOV 22 16:18:26,-116.8,-7.4,09:09:24,0.9,45.0,44.3,4258.3
2016 NOV 22 16:18:36,-116.2,-7.3,09:11:36,0.9,44.5,43.9,4241.9
2016 NOV 22 16:18:46,-115.7,-7.3,09:13:49,0.9,44.1,43.4,4225.7
2016 NOV 22 16:18:56,-115.2,-7.2,09:16:03,0.9,43.6,43.0,4209.6
2016 NOV 22 16:19:06,-114.7,-7.2,09:18:18,0.9,43.1,42.5,4193.6
2016 NOV 22 16:19:16,-114.2,-7.1,09:20:34,0.8,42.7,42.0,4177.9
2016 NOV 22 16:19:26,-113.6,-7.1,09:22:51,0.8,42.2,41.6,4162.2
2016 NOV 22 16:19:36,-113.1,-7.0,09:25:09,0.8,41.8,41.1,4146.8
2016 NOV 22 16:19:46,-112.6,-7.0,09:27:28,0.8,41.3,40.6,4131.5
2016 NOV 22 16:19:56,-112.0,-6.9,09:29:48,0.8,40.8,40.2,4116.5
2016 NOV 22 16:20:06,-111.5,-6.9,09:32:09,0.8,40.3,39.7,4101.5
2016 NOV 22 16:20:16,-110.9,-6.8,09:34:31,0.8,39.9,39.2,4086.8
2016 NOV 22 16:20:26,-110.4,-6.7,09:36:54,0.8,39.4,38.8,4072.3
2016 NOV 22 16:20:36,-109.8,-6.7,09:39:18,0.8,38.9,38.3,4057.9
2016 NOV 22 16:20:46,-109.2,-6.6,09:41:43,0.8,38.5,37.8,4043.7
2016 NOV 22 16:20:56,-108.7,-6.6,09:44:09,0.8,38.0,37.4,4029.8
2016 NOV 22 16:21:06,-108.1,-6.5,09:46:36,0.8,37.5,36.9,4016.0
2016 NOV 22 16:21:16,-107.5,-6.4,09:49:04,0.8,37.0,36.4,4002.4
2016 NOV 22 16:21:26,-107.0,-6.4,09:51:32,0.8,36.6,35.9,3989.0
2016 NOV 22 16:21:36,-106.4,-6.3,09:54:02,0.8,36.1,35.5,3975.8
2016 NOV 22 16:21:46,-105.8,-6.2,09:56:33,0.8,35.6,35.0,3962.8
2016 NOV 22 16:21:56,-105.2,-6.2,09:59:05,0.8,35.2,34.5,3950.1
2016 NOV 22 16:22:06,-104.6,-6.1,10:01:38,0.8,34.7,34.1,3937.5
2016 NOV 22 16:22:16,-104.0,-6.0,10:04:11,0.8,34.2,33.6,3925.2
2016 NOV 22 16:22:26,-103.4,-6.0,10:06:46,0.8,33.8,33.2,3913.1
2016 NOV 22 16:22:36,-102.8,-5.9,10:09:21,0.8,33.3,32.7,3901.2
2016 NOV 22 16:22:46,-102.2,-5.8,10:11:58,0.8,32.9,32.2,3889.5
2016 NOV 22 16:22:56,-101.6,-5.7,10:14:35,0.8,32.4,31.8,3878.1
2016 NOV 22 16:23:06,-100.9,-5.7,10:17:13,0.8,31.9,31.4,3866.9
2016 NOV 22 16:23:16,-100.3,-5.6,10:19:52,0.8,31.5,30.9,3855.9
2016 NOV 22 16:23:26,-99.7,-5.5,10:22:32,0.8,31.1,30.5,3845.2
2016 NOV 22 16:23:36,-99.1,-5.4,10:25:13,0.8,30.6,30.0,3834.7
2016 NOV 22 16:23:46,-98.4,-5.3,10:27:55,0.8,30.2,29.6,3824.4
2016 NOV 22 16:23:56,-97.8,-5.2,10:30:37,0.8,29.8,29.2,3814.4
2016 NOV 22 16:24:06,-97.2,-5.2,10:33:20,0.8,29.3,28.8,3804.6
2016 NOV 22 16:24:16,-96.5,-5.1,10:36:04,0.8,28.9,28.4,3795.1
2016 NOV 22 16:24:26,-95.9,-5.0,10:38:49,0.8,28.5,28.0,3785.8
2016 NOV 22 16:24:36,-95.2,-4.9,10:41:35,0.8,28.1,27.6,3776.8
2016 NOV 22 16:24:46,-94.6,-4.8,10:44:21,0.8,27.8,27.2,3768.1
2016 NOV 22 16:24:56,-93.9,-4.7,10:47:08,0.8,27.4,26.8,3759.6
2016 NOV 22 16:25:06,-93.2,-4.6,10:49:56,0.8,27.0,26.5,3751.4
2016 NOV 22 16:25:16,-92.6,-4.5,10:52:45,0.8,26.7,26.1,3743.4
2016 NOV 22 16:25:26,-91.9,-4.4,10:55:34,0.8,26.3,25.8,3735.7
2016 NOV 22 16:25:36,-91.3,-4.3,10:58:24,0.8,26.0,25.5,3728.3
2016 NOV 22 16:25:46,-90.6,-4.2,11:01:14,0.8,25.7,25.2,3721.1
2016 NOV 22 16:25:56,-89.9,-4.1,11:04:05,0.8,25.4,24.9,3714.2
2016 NOV 22 16:26:06,-89.2,-4.0,11:06:57,0.8,25.1,24.6,3707.6
2016 NOV 22 16:26:16,-88.6,-3.9,11:09:49,0.8,24.8,24.3,3701.3
2016 NOV 22 16:26:26,-87.9,-3.8,11:12:42,0.8,24.5,24.1,3695.2
2016 NOV 22 16:26:36,-87.2,-3.7,11:15:35,0.8,24.3,23.9,3689.5
2016 NOV 22 16:26:46,-86.5,-3.6,11:18:29,0.8,24.1,23.7,3684.0
2016 NOV 22 16:26:56,-85.8,-3.5,11:21:23,0.8,23.9,23.5,3678.8
2016 NOV 22 16:27:06,-85.1,-3.4,11:24:18,0.8,23.7,23.3,3673.9
2016 NOV 22 16:27:16,-84.5,-3.3,11:27:13,0.8,23.5,23.2,3669.3
2016 NOV 22 16:27:26,-83.8,-3.2,11:30:09,0.8,23.4,23.0,3664.9
2016 NOV 22 16:27:36,-83.1,-3.1,11:33:05,0.8,23.3,22.9,3660.9
2016 NOV 22 16:27:46,-82.4,-3.0,11:36:01,0.8,23.2,22.8,3657.1
2016 NOV 22 16:27:56,-81.7,-2.9,11:38:58,0.8,23.1,22.8,3653.7
2016 NOV 22 16:28:06,-81.0,-2.8,11:41:55,0.8,23.0,22.7,3650.5
2016 NOV 22 16:28:16,-80.3,-2.7,11:44:52,0.8,23.0,22.7,3647.7
2016 NOV 22 16:28:26,-79.6,-2.6,11:47:49,0.8,23.0,22.7,3645.1
2016 NOV 22 16:28:36,-78.9,-2.5,11:50:47,0.8,23.0,22.8,3642.8
2016 NOV 22 16:28:46,-78.2,-2.3,11:53:45,0.8,23.0,22.8,3640.9
2016 NOV 22 16:28:56,-77.5,-2.2,11:56:43,0.8,23.1,22.9,3639.2
2016 NOV 22 16:29:06,-76.8,-2.1,11:59:41,0.8,23.2,23.0,3637.8
2016 NOV 22 16:29:16,-76.1,-2.0,12:02:39,0.8,23.3,23.1,3636.8
2016 NOV 22 16:29:26,-75.4,-1.9,12:05:38,0.8,23.4,23.3,3636.0
2016 NOV 22 16:29:36,-74.7,-1.8,12:08:36,0.8,23.5,23.4,3635.5
2016 NOV 22 16:29:46,-74.0,-1.7,12:11:35,0.8,23.7,23.6,3635.4
2016 NOV 22 16:29:56,-73.3,-1.6,12:14:33,0.8,23.9,23.8,3635.5
2016 NOV 22 16:30:06,-72.6,-1.4,12:17:31,0.8,24.1,24.1,3636.0
2016 NOV 22 16:30:16,-71.9,-1.3,12:20:30,0.8,24.4,24.3,3636.7
2016 NOV 22 16:30:26,-71.2,-1.2,12:23:28,0.8,24.6,24.6,3637.7
2016 NOV 22 16:30:36,-70.5,-1.1,12:26:26,0.8,24.9,24.9,3639.1
2016 NOV 22 16:30:46,-69.8,-1.0,12:29:24,0.8,25.2,25.2,3640.7
2016 NOV 22 16:30:56,-69.1,-0.9,12:32:22,0.8,25.5,25.5,3642.7
2016 NOV 22 16:31:06,-68.4,-0.8,12:35:19,0.8,25.8,25.8,3644.9
2016 NOV 22 16:31:16,-67.7,-0.6,12:38:17,0.8,26.1,26.2,3647.5
2016 NOV 22 16:31:26,-67.0,-0.5,12:41:14,0.8,26.5,26.6,3650.3
2016 NOV 22 16:31:36,-66.3,-0.4,12:44:11,0.8,26.9,26.9,3653.4
2016 NOV 22 16:31:46,-65.6,-0.3,12:47:07,0.8,27.3,27.3,3656.9
2016 NOV 22 16:31:56,-64.9,-0.2,12:50:03,0.8,27.7,27.7,3660.6
2016 NOV 22 16:32:06,-64.2,-0.1,12:52:59,0.8,28.1,28.2,3664.6
2016 NOV 22 16:32:16,-63.5,0.0,12:55:55,0.8,28.5,28.6,3668.9
2016 NOV 22 16:32:26,-62.8,0.2,12:58:50,0.8,28.9,29.0,3673.5
2016 NOV 22 16:32:36,-62.1,0.3,13:01:44,0.8,29.4,29.5,3678.4
2016 NOV 22 16:32:46,-61.4,0.4,13:04:38,0.8,29.8,29.9,3683.6
2016 NOV 22 16:32:56,-60.8,0.5,13:07:32,0.8,30.3,30.4,3689.0
2016 NOV 22 16:33:06,-60.1,0.6,13:10:25,0.8,30.7,30.9,3694.8
2016 NOV 22 16:33:16,-59.4,0.7,13:13:18,0.8,31.2,31.4,3700.8
2016 NOV 22 16:33:26,-58.7,0.8,13:16:10,0.8,31.7,31.9,3707.1
2016 NOV 22 16:33:36,-58.0,0.9,13:19:01,0.8,32.2,32.4,3713.7
2016 NOV 22 16:33:46,-57.4,1.1,13:21:52,0.8,32.7,32.9,3720.6
2016 NOV 22 16:33:56,-56.7,1.2,13:24:42,0.8,33.2,33.4,3727.7
2016 NOV 22 16:34:06,-56.0,1.3,13:27:32,0.8,33.7,33.9,3735.1
2016 NOV 22 16:34:16,-55.4,1.4,13:30:21,0.8,34.2,34.4,3742.8
2016 NOV 22 16:34:26,-54.7,1.5,13:33:09,0.8,34.7,34.9,3750.7
2016 NOV 22 16:34:36,-54.1,1.6,13:35:57,0.8,35.2,35.4,3758.9
2016 NOV 22 16:34:46,-53.4,1.7,13:38:43,0.8,35.8,36.0,3767.4
2016 NOV 22 16:34:56,-52.7,1.8,13:41:30,0.8,36.3,36.5,3776.1
2016 NOV 22 16:35:06,-52.1,1.9,13:44:15,0.8,36.8,37.0,3785.1
2016 NOV 22 16:35:16,-51.5,2.0,13:46:59,0.8,37.3,37.5,3794.4
2016 NOV 22 16:35:26,-50.8,2.1,13:49:43,0.8,37.9,38.1,3803.9
2016 NOV 22 16:35:36,-50.2,2.2,13:52:26,0.8,38.4,38.6,3813.6
2016 NOV 22 16:35:46,-49.5,2.3,13:55:08,0.8,39.0,39.2,3823.6
2016 NOV 22 16:35:56,-48.9,2.4,13:57:50,0.8,39.5,39.7,3833.9
2016 NOV 22 16:36:06,-48.3,2.5,14:00:30,0.8,40.0,40.2,3844.3
2016 NOV 22 16:36:16,-47.7,2.6,14:03:10,0.8,40.6,40.8,3855.1
2016 NOV 22 16:36:26,-47.0,2.7,14:05:49,0.8,41.1,41.3,3866.0
2016 NOV 22 16:36:36,-46.4,2.8,14:08:27,0.8,41.6,41.9,3877.2
2016 NOV 22 16:36:46,-45.8,2.9,14:11:04,0.8,42.2,42.4,3888.6
2016 NOV 22 16:36:56,-45.2,3.0,14:13:40,0.8,42.7,42.9,3900.3
2016 NOV 22 16:37:06,-44.6,3.1,14:16:15,0.8,43.3,43.5,3912.2
2016 NOV 22 16:37:16,-44.0,3.2,14:18:49,0.8,43.8,44.0,3924.3
2016 NOV 22 16:37:26,-43.4,3.3,14:21:23,0.8,44.3,44.5,3936.6
