S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2020 NOV 18 12:24:00,65.8228,14.1022,428.3721,13.8164,85.5299,3.2095,88.5557

MRO,2020 NOV 18 14:24:00,60.8437,-8.5057,307.9266,14.2556,82.6377,3.1845e-14,82.6377
TGO,2020 NOV 18 14:24:00,60.9802,-6.2319,427.2608,14.4069,83.3557,0.11486,83.2694

MRO,2020 NOV 19 18:27:00,62.7069,-58.4609,309.146,14.2214,83.866,2.9538e-14,83.866
TGO,2020 NOV 19 17:54:00,62.828,-54.1537,430.1671,13.9733,83.1257,0.1414,83.0343

MRO,2020 NOV 20 00:03:00,61.552,-140.033,307.5924,14.2328,82.8936,1.9606e-14,82.8936
TGO,2020 NOV 19 23:48:00,62.1306,-139.7817,427.7365,14.0064,82.5821,0.13995,82.4877

MRO,2020 NOV 20 01:54:00,57.9133,-166.2747,307.2237,14.2836,80.0406,2.163e-14,80.0406
TGO,2020 NOV 20 01:48:00,56.731,-162.1766,426.0918,14.4594,79.871,2.6073,77.7406

MRO,2020 NOV 20 05:39:00,59.8627,138.6462,308.8064,14.2611,81.5446,3.7227e-14,81.5446
TGO,2020 NOV 20 05:42:00,61.4046,134.0616,427.6875,14.0039,81.8987,0.141,81.8001

MRO,2020 NOV 20 07:30:00,56.1535,112.2204,305.1839,14.2994,78.6077,4.5871e-14,78.6077
TGO,2020 NOV 20 07:42:00,56.1164,110.8018,425.1925,14.3997,79.0432,0.1218,78.9366

MRO,2020 NOV 20 09:21:00,52.5745,85.6654,301.815,14.3294,75.785,4.0731e-14,75.785
TGO,2020 NOV 20 09:42:00,50.5011,86.1171,421.9801,14.7003,76.2105,0.10839,76.1051

MRO,2020 NOV 20 14:57:00,51.3226,4.2046,302.3855,14.3483,74.8165,3.1927e-14,74.8165
TGO,2020 NOV 20 15:36:00,49.4708,-0.14295,421.4337,14.6911,75.3235,0.10941,75.2167

MRO,2020 NOV 21 09:39:00,52.7121,90.9103,301.5852,14.3264,75.7042,7.4184e-14,75.7042
TGO,2020 NOV 20 09:42:00,50.5011,86.1171,421.9801,14.7003,76.2105,0.10839,76.1051

MRO,2020 NOV 22 00:36:00,52.3576,-127.2965,300.9453,14.3278,75.31,2.9495e-14,75.31
TGO,2020 NOV 23 00:33:00,55.8763,-124.3131,424.7928,13.8336,75.9181,0.16038,75.7886

MRO,2020 NOV 22 19:18:00,53.837,-40.3384,302.7219,14.3231,76.3616,4.9784e-14,76.3616
TGO,2020 NOV 22 18:39:00,56.5672,-38.2387,427.2414,13.8303,76.5629,0.15969,76.4359

MRO,2020 NOV 22 21:09:00,50.1701,-66.9574,300.3393,14.3486,73.4814,6.9972e-14,73.4814
TGO,2020 NOV 22 20:39:00,51.0256,-62.9126,424.087,14.1317,73.0567,0.1446,72.9261

MRO,2020 NOV 23 00:54:00,52.6279,-122.0609,301.1303,14.3244,75.3341,3.8167e-14,75.3341
TGO,2020 NOV 23 00:33:00,55.8763,-124.3131,424.7928,13.8336,75.9181,0.16038,75.7886

MRO,2020 NOV 23 02:45:00,49.076,-148.5669,299.9369,14.3578,72.6016,1.9347e-14,72.6016
TGO,2020 NOV 23 02:33:00,50.0896,-149.0419,422.4979,14.1314,72.2207,0.14497,72.0888

MRO,2020 NOV 23 10:12:00,43.701,103.2086,295.7793,14.3928,68.4402,1.4312e-14,68.4402
TGO,2020 NOV 23 10:27:00,43.7392,98.4234,418.0615,14.3169,67.9806,0.12916,67.8571

MRO,2020 NOV 23 13:51:00,27.219,51.143,284.2865,14.4736,56.4577,6.9172e-14,56.4577
TGO,2020 NOV 23 14:30:00,22.8639,47.3406,402.7111,14.8528,57.2831,0.48716,57.7232

MRO,2020 NOV 24 04:54:00,45.5293,-169.8826,299.2282,14.3847,69.7141,1.1132e-14,69.7141
TGO,2020 NOV 24 04:06:00,49.541,-165.168,422.5828,13.9206,70.519,0.15945,70.3776

MRO,2020 NOV 24 12:21:00,40.1757,81.7719,293.273,14.4117,65.6005,1.084e-13,65.6005
TGO,2020 NOV 24 12:00:00,43.2118,82.2875,417.646,14.1053,66.0548,0.1422,65.9222

MRO,2020 NOV 24 14:12:00,36.717,55.0439,291.8437,14.43,63.0378,4.5427e-14,63.0378
TGO,2020 NOV 24 14:00:00,37.1221,55.809,412.5692,14.2864,62.2805,0.115,62.1718

MRO,2020 NOV 24 16:00:00,23.6038,29.6573,283.067,14.4894,53.883,3.947e-14,53.883
TGO,2020 NOV 24 16:03:00,22.3023,31.1112,402.8881,14.635,54.4773,0.057491,54.4688

MRO,2020 NOV 24 17:51:00,19.8029,2.8851,279.9619,14.505,51.4378,3.5898e-14,51.4378
TGO,2020 NOV 24 18:03:00,16.2598,3.4657,400.4771,14.7383,51.7793,0.29078,52.0662

MRO,2020 NOV 24 17:57:00,38.854,0.22885,294.1415,14.4253,64.6278,3.5985e-14,64.6278
TGO,2020 NOV 24 17:54:00,42.1982,-4.1682,417.6546,14.0833,65.0318,0.14187,64.8998

MRO,2020 NOV 24 19:48:00,35.0499,-26.4977,290.6058,14.4436,61.8299,4.498e-14,61.8299
TGO,2020 NOV 24 19:54:00,36.3659,-30.8851,414.986,14.2486,61.3614,0.11188,61.256

MRO,2020 NOV 24 21:36:00,21.7754,-51.9906,280.441,14.4958,52.6547,2.4841e-14,52.6547
TGO,2020 NOV 24 21:57:00,21.7506,-55.6792,405.3026,14.5906,53.6146,0.06135,53.6087

MRO,2020 NOV 24 23:27:00,18.142,-78.832,277.5397,14.5069,50.3318,3.0548e-14,50.3318
TGO,2020 NOV 24 23:57:00,15.5877,-83.4555,400.7856,14.6853,50.7321,2.0173,52.58

MRO,2020 NOV 25 21:51:00,12.2477,-45.4941,273.5583,14.5283,46.7955,2.4013e-14,46.7955
TGO,2020 NOV 25 21:36:00,9.7075,-40.6231,397.9053,14.6097,46.3421,0.87582,47.1854

MRO,2020 NOV 25 21:57:00,31.3501,-48.0219,287.3997,14.4569,58.984,6.7918e-14,58.984
TGO,2020 NOV 25 21:27:00,35.8268,-47.1086,414.5245,14.0314,59.2008,0.12759,59.0853

MRO,2020 NOV 25 23:42:00,8.5881,-72.3435,270.6787,14.5386,44.8369,7.1119e-15,44.8369
TGO,2020 NOV 25 23:36:00,3.6069,-68.38,394.5056,14.7056,44.5125,0.89806,45.3947

MRO,2020 NOV 25 23:45:00,18.1658,-73.5647,277.3842,14.5058,50.2081,2.0612e-14,50.2081
TGO,2020 NOV 25 23:30:00,21.1653,-71.9717,404.5967,14.3689,50.7933,0.22715,50.9928

MRO,2020 NOV 25 23:48:00,27.715,-74.8427,284.5598,14.4694,56.4184,1.7421e-14,56.4184
TGO,2020 NOV 25 23:27:00,29.8612,-74.1791,410.181,14.1731,55.4544,0.090074,55.3789

MRO,2020 NOV 26 03:27:00,11.0899,-127.2081,272.6088,14.5303,46.1213,1.8062e-14,46.1213
TGO,2020 NOV 26 03:30:00,8.7492,-127.154,396.2735,14.5825,45.4596,0.17638,45.5534

MRO,2020 NOV 26 03:33:00,30.2044,-129.7443,286.2251,14.4586,58.1142,2.915e-14,58.1142
TGO,2020 NOV 26 03:21:00,34.9144,-133.567,412.7489,14.0092,58.2517,0.1258,58.139

MRO,2020 NOV 26 05:18:00,7.4728,-154.0304,271.0689,14.5425,44.2657,1.1901e-14,44.2657
TGO,2020 NOV 26 05:30:00,2.5731,-154.8959,393.4859,14.6794,43.683,0.12089,43.6565

MRO,2020 NOV 26 05:21:00,17.0477,-155.2415,277.5845,14.5106,49.5083,1.4224e-14,49.5083
TGO,2020 NOV 26 05:24:00,20.1273,-158.5203,403.6221,14.3406,49.7508,0.076969,49.7486

MRO,2020 NOV 26 07:12:00,13.3143,177.9449,275.3377,14.5233,47.3284,1.4423e-14,47.3284
TGO,2020 NOV 26 07:24:00,14.0751,173.8177,399.8388,14.4428,46.8589,0.12045,46.9087

MRO,2020 NOV 27 09:18:00,0.23546,157.5644,266.5059,14.5644,41.0444,1.2724e-14,41.0444
TGO,2020 NOV 27 09:00:00,4.6887,159.312,394.3515,14.3889,40.7502,0.18995,40.6073

MRO,2020 NOV 27 11:09:00,-3.5715,130.7504,264.0962,14.5772,39.7851,2.8459e-14,39.7851
TGO,2020 NOV 27 11:00:00,-1.3793,131.4852,390.5437,14.4803,39.2324,0.2944,39.3869

MRO,2020 NOV 27 13:00:00,-7.2615,103.9406,261.6831,14.5903,38.8478,7.9514e-15,38.8478
TGO,2020 NOV 27 13:00:00,-7.5528,103.628,387.0054,14.5694,38.4719,1.1715,39.6209

MRO,2020 NOV 27 14:51:00,-10.7843,77.1198,259.7303,14.6025,38.2203,1.8614e-14,38.2203
TGO,2020 NOV 27 15:00:00,-13.8668,75.8332,384.1157,14.6628,38.6098,2.4385,41.0339

MRO,2020 NOV 27 14:54:00,-1.1477,75.9079,264.464,14.5703,40.5628,2.5643e-14,40.5628
TGO,2020 NOV 27 14:54:00,3.834,72.5026,391.6155,14.3433,39.7074,1.1487,40.8227

MRO,2020 NOV 27 16:42:00,-14.2466,50.2895,258.7185,14.6142,37.8654,1.6295e-14,37.8654
TGO,2020 NOV 27 16:57:00,-11.3668,46.3178,385.5173,14.5928,37.9713,3.1877,41.1552

MRO,2020 NOV 28 18:51:00,-17.6309,28.7241,258.2339,14.6253,37.8084,1.5581e-14,37.8084
TGO,2020 NOV 28 18:33:00,-20.808,32.2782,383.0705,14.5703,37.0599,0.48091,37.1975

MRO,2020 NOV 28 20:39:00,-31.1677,3.2164,254.8198,14.6764,40.1047,2.0131e-14,40.1047
TGO,2020 NOV 28 20:33:00,-26.8232,4.8174,382.609,14.6858,39.3002,0.51568,39.4034

MRO,2020 NOV 28 22:30:00,-35.0444,-23.5339,253.7318,14.6933,41.4501,6.5569e-14,41.4501
TGO,2020 NOV 28 22:33:00,-32.7945,-22.4452,382.3349,14.8147,42.2286,0.53847,42.2973

MRO,2020 NOV 28 22:33:00,-25.3477,-24.879,255.7402,14.6525,38.6351,5.5999e-14,38.6351
TGO,2020 NOV 28 22:30:00,-24.0132,-24.8879,383.9149,14.6031,37.7962,0.50062,37.915

